X-axis Acceleration,Y-axis Acceleration,Z-axis Acceleration,X-axis Gyroscope,Y-axis Gyroscope,Z-axis Gyroscope, Timestamp,Action,BUMP,Traffic congestion
0.287304, 0.696712, 8.578424, -0.366519, 0.069813, -0.279252, 1577009208875,0,0,0
0.306457, 0.721851, 8.43956, -0.383972, 0.069813, -0.296705, 1577009208927,0,0,0
0.229843, 0.657208, 8.52216, -0.366519, 0.069813, -0.296705, 1577009208979,0,0,0
0.229843, 0.695515, 8.556876, -0.349065, 0.069813, -0.296705, 1577009209032,0,0,0
0.253785, 0.685938, 8.534131, -0.366519, 0.069813, -0.296705, 1577009209084,0,0,0
0.254982, 0.648828, 8.520963, -0.383972, 0.069813, -0.296705, 1577009209136,0,0,0
0.289698, 0.75537, 8.520963, -0.366519, 0.052359, -0.279252, 1577009209188,0,0,0
0.223857, 0.636857, 8.534131, -0.366519, 0.052359, -0.296705, 1577009209240,0,0,0
0.244208, 0.703895, 8.473079, -0.366519, 0.069813, -0.296705, 1577009209293,0,0,0
0.220266, 0.669179, 8.507795, -0.366519, 0.069813, -0.314159, 1577009209345,0,0,0
0.229843, 0.636857, 8.518569, -0.349065, 0.069813, -0.296705, 1577009209397,0,0,0
0.274136, 0.712275, 8.591592, -0.366519, 0.069813, -0.296705, 1577009209449,0,0,0
0.260967, 0.697909, 8.616731, -0.349065, 0.052359, -0.296705, 1577009209502,0,0,0
0.234631, 0.702698, 8.491036, -0.366519, 0.069813, -0.296705, 1577009209554,0,0,0
0.223857, 0.706289, 8.450334, -0.366519, 0.052359, -0.279252, 1577009209606,0,0,0
0.219069, 0.656011, 8.476671, -0.366519, 0.052359, -0.279252, 1577009209658,0,0,0
0.235828, 0.702698, 8.486247, -0.366519, 0.052359, -0.296705, 1577009209711,0,0,0
0.269347, 0.679953, 8.506598, -0.366519, 0.052359, -0.296705, 1577009209763,0,0,0
0.295683, 0.70988, 8.640673, -0.366519, 0.052359, -0.296705, 1577009209815,0,0,0
0.238223, 0.63566, 8.477868, -0.366519, 0.069813, -0.296705, 1577009209867,0,0,0
0.225054, 0.700303, 8.462305, -0.366519, 0.052359, -0.296705, 1577009209920,0,0,0
0.238223, 0.693121, 8.619126, -0.366519, 0.069813, -0.296705, 1577009209972,0,0,0
0.304063, 0.703895, 8.5473, -0.366519, 0.052359, -0.296705, 1577009210024,0,0,0
0.247799, 0.639251, 8.564059, -0.366519, 0.069813, -0.314159, 1577009210077,0,0,0
0.221463, 0.679953, 8.499416, -0.366519, 0.087266, -0.296705, 1577009210129,0,0,0
0.203507, 0.697909, 8.43956, -0.349065, 0.052359, -0.296705, 1577009210181,0,0,0
0.232237, 0.685938, 8.518569, -0.366519, 0.052359, -0.296705, 1577009210233,0,0,0
0.266953, 0.638054, 8.586804, -0.366519, 0.034906, -0.296705, 1577009210286,0,0,0
0.254982, 0.654814, 8.526949, -0.366519, 0.034906, -0.296705, 1577009210338,0,0,0
0.227449, 0.733822, 8.622717, -0.366519, 0.069813, -0.296705, 1577009210390,0,0,0
0.244208, 0.730231, 8.519766, -0.349065, 0.087266, -0.314159, 1577009210442,0,0,0
0.204704, 0.67277, 8.473079, -0.349065, 0.069813, -0.296705, 1577009210495,0,0,0
0.240617, 0.696712, 8.457517, -0.366519, 0.069813, -0.314159, 1577009210547,0,0,0
0.235828, 0.70988, 8.549694, -0.366519, 0.069813, -0.296705, 1577009210599,0,0,0
0.245405, 0.70988, 8.574833, -0.366519, 0.052359, -0.296705, 1577009210651,0,0,0
0.234631, 0.658405, 8.565256, -0.366519, 0.052359, -0.296705, 1577009210704,0,0,0
0.250194, 0.72664, 8.53054, -0.349065, 0.069813, -0.296705, 1577009210756,0,0,0
0.26815, 0.687135, 8.446743, -0.383972, 0.069813, -0.296705, 1577009210808,0,0,0
0.244208, 0.694318, 8.565256, -0.366519, 0.069813, -0.296705, 1577009210860,0,0,0
0.229843, 0.68115, 8.535329, -0.366519, 0.069813, -0.296705, 1577009210913,0,0,0
0.308852, 0.729034, 8.566453, -0.366519, 0.052359, -0.296705, 1577009210965,0,0,0
0.254982, 0.701501, 8.646659, -0.366519, 0.052359, -0.296705, 1577009211017,0,0,0
0.23942, 0.693121, 8.510189, -0.366519, 0.052359, -0.314159, 1577009211069,0,0,0
0.243011, 0.678756, 8.452729, -0.366519, 0.052359, -0.296705, 1577009211122,0,0,0
0.238223, 0.688332, 8.49343, -0.366519, 0.069813, -0.296705, 1577009211174,0,0,0
0.27653, 0.675164, 8.602366, -0.366519, 0.069813, -0.296705, 1577009211226,0,0,0
0.280121, 0.679953, 8.511387, -0.366519, 0.052359, -0.296705, 1577009211278,0,0,0
0.278924, 0.693121, 8.58441, -0.366519, 0.052359, -0.314159, 1577009211331,0,0,0
0.23104, 0.64404, 8.573636, -0.349065, 0.069813, -0.296705, 1577009211383,0,0,0
0.213083, 0.732625, 8.48505, -0.349065, 0.069813, -0.296705, 1577009211435,0,0,0
0.217872, 0.735019, 8.588001, -0.349065, 0.069813, -0.296705, 1577009211488,0,0,0
0.241814, 0.685938, 8.565256, -0.366519, 0.069813, -0.279252, 1577009211540,0,0,0
0.294486, 0.682347, 8.516175, -0.366519, 0.052359, -0.296705, 1577009211593,0,0,0
0.238223, 0.695515, 8.514978, -0.349065, 0.052359, -0.296705, 1577009211645,0,0,0
0.251391, 0.652419, 8.517372, -0.383972, 0.069813, -0.279252, 1577009211697,0,0,0
0.240617, 0.705092, 8.534131, -0.366519, 0.087266, -0.279252, 1577009211749,0,0,0
0.246602, 0.695515, 8.56765, -0.349065, 0.069813, -0.296705, 1577009211802,0,0,0
0.228646, 0.669179, 8.565256, -0.349065, 0.069813, -0.296705, 1577009211854,0,0,0
0.251391, 0.715866, 8.549694, -0.366519, 0.052359, -0.296705, 1577009211906,0,0,0
0.245405, 0.701501, 8.564059, -0.349065, 0.052359, -0.296705, 1577009211958,0,0,0
0.241814, 0.659602, 8.4647, -0.366519, 0.069813, -0.296705, 1577009212011,0,0,0
0.23104, 0.683544, 8.438363, -0.383972, 0.052359, -0.296705, 1577009212063,0,0,0
0.281318, 0.665588, 8.500613, -0.366519, 0.052359, -0.314159, 1577009212115,0,0,0
0.281318, 0.687135, 8.583213, -0.366519, 0.052359, -0.296705, 1577009212167,0,0,0
0.258573, 0.677559, 8.566453, -0.366519, 0.069813, -0.296705, 1577009212220,0,0,0
0.232237, 0.671573, 8.482656, -0.349065, 0.069813, -0.296705, 1577009212272,0,0,0
0.211886, 0.702698, 8.516175, -0.349065, 0.052359, -0.296705, 1577009212324,0,0,0
0.232237, 0.702698, 8.543708, -0.366519, 0.069813, -0.314159, 1577009212377,0,0,0
0.253785, 0.687135, 8.528146, -0.366519, 0.052359, -0.296705, 1577009212429,0,0,0
0.275333, 0.667982, 8.505401, -0.383972, 0.052359, -0.314159, 1577009212481,0,0,0
0.290895, 0.715866, 8.541314, -0.366519, 0.069813, -0.296705, 1577009212534,0,0,0
0.237025, 0.684741, 8.503007, -0.366519, 0.069813, -0.296705, 1577009212586,0,0,0
0.235828, 0.695515, 8.497021, -0.366519, 0.052359, -0.296705, 1577009212638,0,0,0
0.233434, 0.717063, 8.597578, -0.349065, 0.087266, -0.279252, 1577009212690,0,0,0
0.246602, 0.685938, 8.542511, -0.366519, 0.052359, -0.296705, 1577009212742,0,0,0
0.250194, 0.678756, 8.531737, -0.366519, 0.052359, -0.296705, 1577009212795,0,0,0
0.244208, 0.701501, 8.473079, -0.366519, 0.052359, -0.296705, 1577009212847,0,0,0
0.269347, 0.669179, 8.523358, -0.366519, 0.052359, -0.296705, 1577009212900,0,0,0
0.229843, 0.684741, 8.512584, -0.366519, 0.052359, -0.279252, 1577009212953,0,0,0
0.272938, 0.682347, 8.491036, -0.366519, 0.069813, -0.296705, 1577009213005,0,0,0
0.252588, 0.66439, 8.634688, -0.366519, 0.069813, -0.296705, 1577009213057,0,0,0
0.296881, 0.663193, 8.529343, -0.349065, 0.069813, -0.279252, 1577009213109,0,0,0
0.247799, 0.673967, 8.50181, -0.366519, 0.069813, -0.279252, 1577009213162,0,0,0
0.216675, 0.700303, 8.461108, -0.366519, 0.069813, -0.314159, 1577009213214,0,0,0
0.235828, 0.703895, 8.511387, -0.349065, 0.069813, -0.261799, 1577009213268,0,0,0
0.260967, 0.687135, 8.582015, -0.366519, 0.052359, -0.314159, 1577009213320,0,0,0
0.277727, 0.673967, 8.572439, -0.366519, 0.052359, -0.261799, 1577009213374,0,0,0
0.247799, 0.724246, 8.559271, -0.366519, 0.052359, -0.296705, 1577009213427,0,0,0
0.23104, 0.651222, 8.525752, -0.366519, 0.052359, -0.296705, 1577009213479,0,0,0
0.238223, 0.68115, 8.495824, -0.366519, 0.069813, -0.279252, 1577009213532,0,0,0
0.208295, 0.71826, 8.492233, -0.366519, 0.069813, -0.314159, 1577009213584,0,0,0
0.248996, 0.702698, 8.566453, -0.366519, 0.069813, -0.296705, 1577009213637,0,0,0
0.270544, 0.675164, 8.500613, -0.366519, 0.052359, -0.296705, 1577009213690,0,0,0
0.258573, 0.699106, 8.591592, -0.366519, 0.069813, -0.296705, 1577009213742,0,0,0
0.248996, 0.70988, 8.560468, -0.366519, 0.069813, -0.279252, 1577009213795,0,0,0
0.197521, 0.670376, 8.492233, -0.383972, 0.069813, -0.296705, 1577009213848,0,0,0
0.233434, 0.727837, 8.511387, -0.349065, 0.069813, -0.296705, 1577009213900,0,0,0
