steer_data,Timestamp,Action,Bump,Traffic congestion
5.435000000000002,1577009209234,0,0,0
5.435000000000002,1577009210164,0,0,0
5.435000000000002,1577009211104,0,0,0
5.435000000000002,1577009212034,0,0,0
5.435000000000002,1577009213010,0,0,0
5.435000000000002,1577009213914,0,0,0
5.435000000000002,1577009214854,0,0,0
5.435000000000002,1577009215794,0,0,0
5.435000000000002,1577009216734,0,0,0
5.435000000000002,1577009217684,0,0,0
5.425000000000011,1577009218624,0,0,0
5.444999999999993,1577009219554,0,0,0
5.444999999999993,1577009220494,0,0,0
5.444999999999993,1577009221434,0,0,0
5.0049999999999955,1577009222374,0,0,0
5.264999999999986,1577009223324,0,0,0
5.264999999999986,1577009224274,0,0,0
5.264999999999986,1577009225214,0,0,0
9.465000000000003,1577009226164,0,0,0
9.254999999999995,1577009227104,1,0,0
5.525000000000006,1577009228044,0,0,0
0.9050000000000011,1577009228984,0,0,0
2.4650000000000034,1577009229960,0,0,0
3.4850000000000136,1577009230874,0,0,0
3.8950000000000102,1577009231824,0,0,0
4.7549999999999955,1577009232783,0,0,0
4.4950000000000045,1577009233724,0,0,0
4.375,1577009234663,0,0,0
4.2549999999999955,1577009235613,0,0,0
4.2549999999999955,1577009236553,0,0,0
4.2549999999999955,1577009237493,0,0,0
4.2549999999999955,1577009238433,0,0,0
4.2549999999999955,1577009239374,0,0,0
6.60499999999999,1577009240361,4,0,0
17.60499999999999,1577009241263,4,0,0
47.785,1577009242203,4,0,0
38.45500000000001,1577009243143,4,0,0
27.60499999999999,1577009244083,4,0,0
11.764999999999986,1577009245023,4,0,0
-11.705000000000013,1577009245963,4,0,0
-25.905,1577009246893,4,0,0
-17.314999999999998,1577009247833,4,0,0
0.6949999999999932,1577009248773,4,0,0
4.985000000000014,1577009249723,1,0,0
0.5250000000000057,1577009250683,1,0,0
0.625,1577009251613,1,0,0
1.0550000000000068,1577009252543,1,0,0
5.865000000000009,1577009253473,1,0,0
5.115000000000009,1577009254413,1,0,0
1.7350000000000136,1577009255363,1,0,0
3.4950000000000045,1577009256303,1,0,0
3.944999999999993,1577009257243,1,0,0
6.60499999999999,1577009258183,1,0,0
5.164999999999992,1577009259123,1,0,0
2.664999999999992,1577009260063,1,0,0
1.7849999999999966,1577009261003,1,0,0
1.9050000000000011,1577009261943,1,0,0
15.14500000000001,1577009262883,4,0,0
14.574999999999989,1577009263823,4,0,0
6.694999999999993,1577009264763,4,0,0
-9.745000000000005,1577009265713,4,0,0
-5.014999999999986,1577009266663,4,0,0
-3.365000000000009,1577009267593,4,0,0
