accPre_data,Timestamp,Action,Bump,Traffic congestion
14.5225,1577009208947,0,0,0
14.5225,1577009209387,0,0,0
14.5225,1577009209877,0,0,0
14.5225,1577009210317,0,0,0
14.5225,1577009210807,0,0,0
14.5225,1577009211257,0,0,0
14.5225,1577009211747,0,0,0
14.5225,1577009212187,0,0,0
14.5225,1577009212677,0,0,0
14.5225,1577009213127,0,0,0
14.5225,1577009213617,0,0,0
14.5225,1577009214067,0,0,0
14.5225,1577009214557,0,0,0
14.5225,1577009215007,0,0,0
14.5225,1577009215497,0,0,0
14.5225,1577009215947,0,0,0
14.5225,1577009216437,0,0,0
14.5225,1577009216887,0,0,0
14.5225,1577009217387,0,0,0
14.5225,1577009217837,0,0,0
14.5225,1577009218327,0,0,0
14.5225,1577009218777,0,0,0
14.5225,1577009219267,0,0,0
14.5225,1577009219707,0,0,0
14.5225,1577009220197,0,0,0
14.5225,1577009220647,0,0,0
14.5225,1577009221137,0,0,0
14.5225,1577009221587,0,0,0
14.5225,1577009222077,0,0,0
14.5225,1577009222527,0,0,0
14.5225,1577009223027,0,0,0
14.5225,1577009223477,0,0,0
14.5225,1577009223977,0,0,0
14.5225,1577009224427,0,0,0
14.5225,1577009224917,0,0,0
14.5225,1577009225367,0,0,0
14.5225,1577009225867,0,0,0
14.5225,1577009226317,0,0,0
16.8775,1577009226807,0,0,0
14.5225,1577009227257,1,0,0
14.5225,1577009227747,1,0,0
14.5225,1577009228197,0,0,0
14.5225,1577009228687,0,0,0
14.5225,1577009229137,0,0,0
14.5225,1577009229627,0,0,0
14.5225,1577009230077,0,0,0
14.5225,1577009230577,0,0,0
14.5225,1577009231027,0,0,0
14.5225,1577009231527,0,0,0
14.5225,1577009231977,0,0,0
14.5225,1577009232487,0,0,0
14.5225,1577009232937,0,0,0
14.5225,1577009233427,0,0,0
14.5225,1577009233877,0,0,0
14.5225,1577009234367,0,0,0
14.5225,1577009234817,0,0,0
14.5225,1577009235317,0,0,0
14.5225,1577009235767,0,0,0
14.5225,1577009236267,0,0,0
14.5225,1577009236707,0,0,0
14.5225,1577009237197,0,0,0
14.5225,1577009237647,0,0,0
14.5225,1577009238137,0,0,0
14.5225,1577009238587,0,0,0
14.5225,1577009239077,0,0,0
14.5225,1577009239527,0,0,0
14.5225,1577009240027,4,0,0
14.5225,1577009240477,4,0,0
24.727500000000003,1577009240967,4,0,0
35.325,1577009241417,4,0,0
34.932500000000005,1577009241907,4,0,0
34.54,1577009242357,4,0,0
36.895,1577009242847,4,0,0
37.68,1577009243297,4,0,0
38.465,1577009243786,4,0,0
38.8575,1577009244236,4,0,0
38.8575,1577009244727,4,0,0
39.25,1577009245176,4,0,0
39.6425,1577009245666,4,0,0
40.035000000000004,1577009246116,4,0,0
40.035000000000004,1577009246607,4,0,0
39.6425,1577009247047,4,0,0
39.6425,1577009247546,4,0,0
40.82,1577009247986,4,0,0
41.2125,1577009248476,4,0,0
40.4275,1577009248926,4,0,0
35.325,1577009249426,4,0,0
36.11,1577009249876,1,0,0
35.7175,1577009250376,1,0,0
33.362500000000004,1577009250836,1,0,0
40.82,1577009251326,1,0,0
24.727500000000003,1577009251766,1,0,0
21.587500000000002,1577009252256,1,0,0
25.12,1577009252696,1,0,0
27.0825,1577009253186,1,0,0
28.26,1577009253626,1,0,0
30.615000000000002,1577009254116,1,0,0
35.325,1577009254566,1,0,0
36.502500000000005,1577009255066,1,0,0
36.502500000000005,1577009255516,1,0,0
36.502500000000005,1577009256006,1,0,0
19.625,1577009256456,1,0,0
31.0075,1577009256946,1,0,0
32.185,1577009257396,1,0,0
31.7925,1577009257886,1,0,0
24.727500000000003,1577009258336,1,0,0
28.6525,1577009258826,1,0,0
29.830000000000002,1577009259276,1,0,0
29.830000000000002,1577009259766,1,0,0
29.830000000000002,1577009260216,1,0,0
29.830000000000002,1577009260706,1,0,0
29.830000000000002,1577009261156,1,0,0
23.157500000000002,1577009261646,1,0,0
19.2325,1577009262096,4,0,0
29.830000000000002,1577009262586,4,0,0
32.97,1577009263036,4,0,0
32.97,1577009263526,4,0,0
32.97,1577009263976,4,0,0
32.97,1577009264466,4,0,0
32.97,1577009264916,4,0,0
33.755,1577009265416,4,0,0
41.2125,1577009265866,4,0,0
41.605000000000004,1577009266366,4,0,0
41.605000000000004,1577009266816,4,0,0
41.605000000000004,1577009267306,4,0,0
41.2125,1577009267746,4,0,0
32.185,1577009268236,4,0,0
32.97,1577009268677,4,0,0
33.362500000000004,1577009269166,4,0,0
33.362500000000004,1577009269606,4,0,0
32.97,1577009270096,4,0,0
32.185,1577009270546,1,0,0
32.5775,1577009271046,1,0,0
32.5775,1577009271497,1,0,0
32.5775,1577009271986,1,0,0
32.5775,1577009272437,1,0,0
32.5775,1577009272926,1,0,0
32.5775,1577009273376,1,0,0
32.5775,1577009273866,1,0,0
32.5775,1577009274316,1,0,0
32.5775,1577009274806,1,0,0
32.5775,1577009275256,1,0,0
32.5775,1577009275756,1,0,0
32.185,1577009276206,1,0,0
19.625,1577009276696,1,0,0
22.765,1577009277146,1,0,0
27.8675,1577009277636,1,0,0
27.8675,1577009278096,1,0,0
27.0825,1577009278586,1,0,0
26.2975,1577009279026,1,0,0
26.69,1577009279526,1,0,0
26.69,1577009279976,1,0,0
27.0825,1577009280476,1,0,0
27.0825,1577009280926,1,0,0
27.0825,1577009281416,1,0,0
27.0825,1577009281866,1,0,0
20.017500000000002,1577009282356,1,0,0
14.915000000000001,1577009282806,1,0,0
15.700000000000001,1577009283296,1,0,0
16.485,1577009283736,1,0,0
20.802500000000002,1577009284236,1,0,0
22.765,1577009284676,1,0,0
23.55,1577009285166,1,0,0
24.727500000000003,1577009285616,1,0,0
24.727500000000003,1577009286106,1,0,0
24.727500000000003,1577009286556,1,0,0
24.727500000000003,1577009287056,1,0,0
24.727500000000003,1577009287506,1,0,0
24.727500000000003,1577009287996,1,0,0
24.727500000000003,1577009288446,1,0,0
24.727500000000003,1577009288936,1,0,0
24.727500000000003,1577009289386,1,0,0
24.727500000000003,1577009289876,1,0,0
28.26,1577009290326,1,0,0
30.2225,1577009290816,1,0,0
14.5225,1577009291266,1,0,0
14.5225,1577009291756,1,0,0
14.5225,1577009292196,1,0,0
18.055,1577009292686,1,0,0
18.055,1577009293136,1,0,0
17.6625,1577009293626,1,0,0
14.5225,1577009294076,1,0,0
14.5225,1577009294576,1,0,0
14.5225,1577009295025,1,0,0
14.5225,1577009295515,1,0,0
14.5225,1577009295956,1,0,0
14.5225,1577009296456,5,0,0
14.5225,1577009296905,5,0,0
14.5225,1577009297396,5,0,0
14.5225,1577009297845,5,0,0
14.5225,1577009298335,5,0,0
14.5225,1577009298775,5,0,0
14.5225,1577009299265,5,0,0
14.5225,1577009299715,5,0,0
14.5225,1577009300215,5,0,0
14.5225,1577009300665,5,0,0
14.5225,1577009301155,5,0,0
14.5225,1577009301596,5,0,0
14.5225,1577009302085,5,0,0
14.5225,1577009302535,5,0,0
14.5225,1577009303025,5,0,0
14.5225,1577009303475,5,0,0
14.5225,1577009303965,5,0,0
14.5225,1577009304415,5,0,0
14.5225,1577009304905,5,0,0
14.5225,1577009305355,1,0,0
14.5225,1577009305845,1,0,0
14.5225,1577009306295,1,0,0
14.5225,1577009306785,1,0,0
14.5225,1577009307225,1,0,0
14.5225,1577009307715,1,0,0
14.5225,1577009308165,1,0,0
14.5225,1577009308655,1,0,0
14.5225,1577009309105,1,0,0
14.5225,1577009309595,1,0,0
14.5225,1577009310045,1,0,0
14.5225,1577009310545,1,0,0
14.5225,1577009310995,1,0,0
22.372500000000002,1577009311485,1,0,0
26.2975,1577009311935,1,0,0
30.2225,1577009312425,1,0,0
31.0075,1577009312875,1,0,0
34.54,1577009313365,1,0,0
34.54,1577009313815,1,0,0
34.54,1577009314305,1,0,0
35.325,1577009314745,1,0,0
36.895,1577009315235,1,0,0
37.2875,1577009315685,1,0,0
37.68,1577009316175,1,0,0
38.0725,1577009316625,1,0,0
37.68,1577009317115,1,0,0
37.68,1577009317565,1,0,0
28.6525,1577009318055,3,0,0
30.615000000000002,1577009318505,3,0,0
31.7925,1577009319005,3,0,0
25.5125,1577009319455,3,0,0
14.5225,1577009319945,3,0,0
14.5225,1577009320395,3,0,0
14.5225,1577009320885,3,0,0
14.5225,1577009321335,3,0,0
14.5225,1577009321825,3,0,0
14.5225,1577009322275,3,0,0
14.5225,1577009322765,3,0,0
14.5225,1577009323215,3,0,0
25.905,1577009323705,3,0,0
30.615000000000002,1577009324155,3,0,0
34.1475,1577009324645,3,0,0
33.755,1577009325095,3,0,0
33.755,1577009325585,3,0,0
34.1475,1577009326035,3,0,0
34.1475,1577009326525,3,0,0
34.1475,1577009326975,3,0,0
34.54,1577009327465,3,0,0
36.11,1577009327915,3,0,0
36.895,1577009328405,3,0,0
39.25,1577009328855,1,0,0
40.035000000000004,1577009329355,1,0,0
39.6425,1577009329805,1,0,0
39.25,1577009330295,1,0,0
39.25,1577009330735,1,0,0
24.335,1577009331235,1,0,0
28.6525,1577009331695,1,0,0
31.7925,1577009332185,1,0,0
31.7925,1577009332635,1,0,0
21.587500000000002,1577009333125,1,0,0
17.27,1577009333575,1,0,0
25.5125,1577009334065,1,0,0
26.69,1577009334515,1,0,0
31.7925,1577009335005,1,0,0
34.932500000000005,1577009335455,1,0,0
35.325,1577009335945,1,0,0
35.7175,1577009336395,1,0,0
35.7175,1577009336885,1,0,0
35.7175,1577009337335,1,0,0
35.325,1577009337825,1,0,0
20.017500000000002,1577009338265,1,0,0
21.587500000000002,1577009338755,1,0,0
21.587500000000002,1577009339205,1,0,0
14.5225,1577009339695,1,0,0
14.5225,1577009340145,1,0,0
14.5225,1577009340635,1,0,0
14.5225,1577009341085,5,0,0
14.5225,1577009341575,5,0,0
14.5225,1577009342025,5,0,0
14.5225,1577009342525,5,0,0
14.5225,1577009342975,5,0,0
14.5225,1577009343465,5,0,0
14.5225,1577009343915,5,0,0
14.5225,1577009344415,5,0,0
14.5225,1577009344865,5,0,0
14.5225,1577009345355,5,0,0
14.5225,1577009345795,5,0,0
14.5225,1577009346285,5,0,0
14.5225,1577009346725,5,0,0
14.5225,1577009347215,5,0,0
14.5225,1577009347665,5,0,0
14.5225,1577009348155,5,0,0
14.5225,1577009348595,5,0,0
14.5225,1577009349085,5,0,0
14.5225,1577009349534,5,0,0
14.5225,1577009350024,1,0,0
14.5225,1577009350475,1,0,0
14.5225,1577009350965,1,0,0
14.5225,1577009351414,1,0,0
14.5225,1577009351914,1,0,0
14.5225,1577009352365,1,0,0
14.5225,1577009352855,1,0,0
14.5225,1577009353304,1,0,0
14.5225,1577009353795,1,0,0
14.5225,1577009354244,1,0,0
14.5225,1577009354734,1,0,0
14.5225,1577009355184,1,0,0
14.5225,1577009355674,0,0,0
14.5225,1577009356124,0,0,0
14.5225,1577009356615,0,0,0
14.5225,1577009357064,0,0,0
14.5225,1577009357565,0,0,0
14.5225,1577009358004,0,0,0
14.5225,1577009358494,0,0,0
14.5225,1577009358945,0,0,0
14.5225,1577009359434,0,0,0
14.5225,1577009359884,0,0,0
14.5225,1577009360374,0,0,0
14.5225,1577009360814,0,0,0
14.5225,1577009361304,0,0,0
14.5225,1577009361744,0,0,0
14.5225,1577009362234,0,0,0
14.5225,1577009362684,0,0,0
14.5225,1577009363174,0,0,0
14.5225,1577009363624,0,0,0
14.5225,1577009364124,0,0,0
14.5225,1577009364575,0,0,0
14.5225,1577009365064,0,0,0
23.55,1577009365514,6,0,0
29.830000000000002,1577009366004,6,0,0
29.4375,1577009366444,6,0,0
27.0825,1577009366934,6,0,0
27.0825,1577009367384,6,0,0
27.8675,1577009367874,6,0,0
28.26,1577009368324,6,0,0
28.26,1577009368815,6,0,0
28.26,1577009369254,6,0,0
28.26,1577009369744,6,0,0
28.26,1577009370195,6,0,0
28.6525,1577009370684,6,0,0
31.0075,1577009371135,6,0,0
34.54,1577009371624,6,0,0
34.1475,1577009372074,6,0,0
25.5125,1577009372574,6,0,0
14.5225,1577009373024,6,0,0
14.5225,1577009373514,6,0,0
14.5225,1577009373964,6,0,0
14.5225,1577009374454,6,0,0
14.5225,1577009374904,6,0,0
14.5225,1577009375395,6,0,0
14.5225,1577009375844,6,0,0
14.5225,1577009376335,6,0,0
15.700000000000001,1577009376784,6,0,0
19.625,1577009377275,6,0,0
19.625,1577009377715,6,0,0
19.2325,1577009378204,6,0,0
14.915000000000001,1577009378654,6,0,0
14.5225,1577009379154,6,0,0
14.5225,1577009379595,6,0,0
14.5225,1577009380095,6,0,0
14.5225,1577009380545,6,0,0
14.5225,1577009381034,6,0,0
15.700000000000001,1577009381485,6,0,0
27.475,1577009381984,6,0,0
38.465,1577009382434,6,0,0
38.8575,1577009382925,6,0,0
38.8575,1577009383374,6,0,0
40.4275,1577009383866,6,0,0
40.4275,1577009384314,6,0,0
40.035000000000004,1577009384805,6,0,0
39.25,1577009385254,6,0,0
39.6425,1577009385745,6,0,0
39.6425,1577009386194,1,0,0
39.6425,1577009386685,1,0,0
39.6425,1577009387134,1,0,0
39.6425,1577009387634,1,0,0
33.755,1577009388084,1,0,0
28.26,1577009388585,1,0,0
29.830000000000002,1577009389034,1,0,0
27.475,1577009389524,1,0,0
23.942500000000003,1577009389974,1,0,0
23.942500000000003,1577009390474,1,0,0
24.335,1577009390914,1,0,0
24.335,1577009391425,1,0,0
14.5225,1577009391874,1,0,0
14.5225,1577009392366,1,0,0
14.5225,1577009392814,1,0,0
14.5225,1577009393304,1,0,0
14.5225,1577009393744,1,0,0
14.5225,1577009394234,1,0,0
14.5225,1577009394674,1,0,0
14.5225,1577009395166,1,0,0
14.5225,1577009395614,1,0,0
14.5225,1577009396104,1,0,0
14.5225,1577009396554,1,0,0
14.5225,1577009397044,1,0,0
14.5225,1577009397494,1,0,0
14.5225,1577009397985,1,0,0
14.5225,1577009398434,1,0,0
14.5225,1577009398924,1,0,0
14.5225,1577009399374,1,0,0
14.5225,1577009399865,1,0,0
14.5225,1577009400324,1,0,0
14.5225,1577009400825,1,0,0
14.5225,1577009401265,1,0,0
14.5225,1577009401754,1,0,0
14.5225,1577009402193,1,0,0
14.5225,1577009402684,1,0,0
14.5225,1577009403133,1,0,0
14.5225,1577009403624,1,0,0
14.5225,1577009404073,1,0,0
14.5225,1577009404565,1,0,0
14.5225,1577009405013,1,0,0
14.5225,1577009405504,1,0,0
14.5225,1577009405954,0,0,0
14.5225,1577009406444,0,0,0
14.5225,1577009406884,0,0,0
14.5225,1577009407373,0,0,0
14.5225,1577009407813,0,0,0
14.5225,1577009408304,0,0,0
14.5225,1577009408753,0,0,0
14.5225,1577009409244,0,0,0
14.5225,1577009409683,0,0,0
