X-axis Acceleration,Y-axis Acceleration,Z-axis Acceleration,X-axis Gyroscope,Y-axis Gyroscope,Z-axis Gyroscope, Timestamp,Action,BUMP,Traffic congestion
0.047884032,0.25139117,9.734824,-0.45378563,-0.10471976,0.33161256,1569296917031,8,0,0
-0.09816227,0.6799533,10.5680065,-0.034906585,-1.0297443,0.27925268,1569296917088,8,0,0
0.15322891,0.7230489,9.516952,0.31415927,-0.9599311,0.19198623,1569296917136,8,0,0
-0.22744916,0.92895025,9.952697,-0.43633232,-0.7853982,0.31415927,1569296917188,8,0,0
-0.047884032,0.7541735,10.0341,-0.296706,-0.55850536,0.24434611,1569296917242,8,0,0
-0.10055647,0.093373865,9.864111,-0.7853982,-0.48869222,0.296706,1569296917294,8,0,0
-0.41180268,0.5434838,10.014946,-0.593412,-0.10471976,0.24434611,1569296917349,8,0,0
0.22026655,0.34715924,9.888053,-0.31415927,-0.13962634,0.20943952,1569296917402,8,0,0
-0.1388637,0.37588966,10.070012,-0.45378563,-0.33161256,0.40142572,1569296917452,8,0,0
-0.11971009,0.5602432,10.189722,-0.034906585,-0.41887903,0.2617994,1569296917505,8,0,0
-0.009576807,0.0047884034,9.9550905,-0.6806784,-0.75049156,0.38397247,1569296917558,8,0,0
-0.581791,0.28491,10.481815,-0.296706,-0.40142572,0.38397247,1569296917610,8,0,0
0.074220255,-0.059855044,9.7563715,-0.593412,-0.05235988,0.34906587,1569296917705,8,0,0
-0.30406362,-0.19153613,9.811439,-0.38397247,-0.31415927,0.43633232,1569296917714,8,0,0
-0.31364042,0.15322891,9.507375,-0.19198623,-0.43633232,0.27925268,1569296917766,8,0,0
-0.37828386,-0.25857377,9.390059,-0.57595867,-0.05235988,0.36651915,1569296917818,8,0,0
0.0047884034,-0.35194764,10.129868,-0.45378563,0.22689281,0.33161256,1569296917871,8,0,0
-0.050278235,-0.095768064,9.646238,-0.69813174,0.0,0.31415927,1569296917925,8,0,0
-0.18435353,-0.1436521,10.160992,0.0,-0.17453294,0.17453294,1569296917976,8,0,0
-0.38307226,0.17477672,9.986216,0.17453294,-0.22689281,0.13962634,1569296918029,8,0,0
0.0047884034,-0.46208093,9.82341,0.10471976,-0.38397247,0.13962634,1569296918081,8,0,0
-0.23223756,-0.007182605,10.038888,-0.034906585,-0.4712389,0.15707964,1569296918134,8,0,0
-0.019153614,0.033518825,9.246407,0.13962634,0.20943952,0.06981317,1569296918187,8,0,0
-0.19871874,-0.18195933,9.308656,-0.27925268,-0.69813174,0.22689281,1569296918239,8,0,0
-0.45729253,0.33518824,9.200917,-0.27925268,-0.31415927,0.17453294,1569296918292,8,0,0
-0.22266077,0.23223756,9.323022,-0.17453294,-0.7330383,0.20943952,1569296918344,8,0,0
-0.17477672,0.093373865,9.713276,-0.2617994,-0.62831855,0.06981317,1569296918396,8,0,0
-0.110133275,0.20111294,10.292673,-0.122173056,-0.8552114,0.10471976,1569296918450,8,0,0
0.36631286,-0.30166942,9.382876,0.57595867,-0.22689281,0.17453294,1569296918504,8,0,0
-0.12928689,0.90021986,9.744401,1.3439035,-1.2217306,-0.05235988,1569296918555,8,0,0
0.11252748,0.14844051,9.825804,1.1693707,0.017453292,-0.10471976,1569296918608,8,0,0
0.110133275,0.20590134,8.987833,0.40142572,-0.4712389,-0.08726647,1569296918661,8,0,0
-0.1364695,-0.46926352,10.381259,-1.0821042,1.1519173,-0.034906585,1569296918713,8,0,0
0.31124622,-0.3878607,8.935161,-1.012291,0.22689281,0.08726647,1569296918774,8,0,0
