DT_tiltAccAngle,Timestamp,Action,Bump,Traffic congestion
0.0,1569296915163.0,8,0,0
0.0,1569296915632.0,8,0,0
0.0,1569296916083.0,8,0,0
0.0,1569296916553.0,8,0,0
0.0,1569296917013.0,8,0,0
0.0,1569296917483.0,8,0,0
0.0,1569296917942.0,8,0,0
0.0,1569296918404.0,8,0,0
0.0,1569296918862.0,8,0,0
0.0,1569296919323.0,8,0,0
0.0,1569296919793.0,8,0,0
0.0,1569296920253.0,8,0,0
0.0,1569296920712.0,8,0,0
0.0,1569296921172.0,8,0,0
0.0,1569296921642.0,8,0,0
0.0,1569296922092.0,8,0,0
0.0,1569296922562.0,8,0,0
0.0,1569296923012.0,8,0,0
0.0,1569296923473.0,8,0,0
0.0,1569296923943.0,8,0,0
0.0,1569296924403.0,8,0,0
0.0,1569296924863.0,8,0,0
0.0,1569296925322.0,8,0,0
0.0,1569296925793.0,8,0,0
0.0,1569296926243.0,8,0,0
0.0,1569296926703.0,8,0,0
0.0,1569296927165.0,8,0,0
0.0,1569296927623.0,8,0,0
0.0,1569296928082.0,8,0,0
0.0,1569296928553.0,8,0,0
0.0,1569296929012.0,8,0,0
0.0,1569296929485.0,8,0,0
0.0,1569296929933.0,8,0,0
0.0,1569296930392.0,8,0,0
0.0,1569296930852.0,8,0,0
0.0,1569296931312.0,1,0,0
0.0,1569296931773.0,1,0,0
0.0,1569296932233.0,1,0,0
0.0,1569296932692.0,1,0,0
0.0,1569296933153.0,1,0,0
0.0,1569296933623.0,1,0,0
0.0,1569296934082.0,1,0,0
0.0,1569296934543.0,1,0,0
0.0,1569296935003.0,1,0,0
0.0,1569296935462.0,1,0,0
0.0,1569296935923.0,1,0,0
0.0,1569296936393.0,1,0,0
0.0,1569296936874.0,1,0,0
0.0,1569296937313.0,1,0,0
0.0,1569296937773.0,1,0,0
0.0,1569296938232.0,1,0,0
0.0,1569296938692.0,1,0,0
0.0,1569296939143.0,1,0,0
0.0,1569296939606.0,1,0,0
0.0,1569296940073.0,1,0,0
0.0,1569296940543.0,1,0,0
0.0,1569296941003.0,1,0,0
0.0,1569296941463.0,1,0,0
0.0,1569296941923.0,1,0,0
0.0,1569296942383.0,1,0,0
0.0,1569296942843.0,1,0,0
0.0,1569296943293.0,1,0,0
0.0,1569296943763.0,1,0,0
0.0,1569296944222.0,8,0,0
0.0,1569296944683.0,8,0,0
0.0,1569296945133.0,8,0,0
0.0,1569296945592.0,8,0,0
0.0,1569296946052.0,8,0,0
0.0,1569296946512.0,8,0,0
0.0,1569296946973.0,8,0,0
0.0,1569296947432.0,8,0,0
0.0,1569296947893.0,8,0,0
0.0,1569296948353.0,8,0,0
0.0,1569296948802.0,8,0,0
0.0,1569296949263.0,8,0,0
0.0,1569296949733.0,8,0,0
0.0,1569296950192.0,8,0,0
0.0,1569296950652.0,8,0,0
0.0,1569296951113.0,8,0,0
0.0,1569296951572.0,8,0,0
0.0,1569296952032.0,8,0,0
0.0,1569296952493.0,8,0,0
0.0,1569296952952.0,8,0,0
0.0,1569296953423.0,8,0,0
0.0,1569296953883.0,8,0,0
0.0,1569296954353.0,8,0,0
0.0,1569296954812.0,8,0,0
0.0,1569296955273.0,8,0,0
0.0,1569296955733.0,8,0,0
0.0,1569296956202.0,8,0,0
0.0,1569296956672.0,8,0,0
0.0,1569296957133.0,8,0,0
0.0,1569296957593.0,8,0,0
0.0,1569296958052.0,8,0,0
0.0,1569296958523.0,1,0,0
0.0,1569296958972.0,1,0,0
0.0,1569296959433.0,1,0,0
0.0,1569296959893.0,1,0,0
0.0,1569296960362.0,1,0,0
0.0,1569296960823.0,1,0,0
0.0,1569296961283.0,1,0,0
0.0,1569296961743.0,1,0,0
0.0,1569296962212.0,1,0,0
0.0,1569296962673.0,1,0,0
0.0,1569296963132.0,1,0,0
0.0,1569296963593.0,1,0,0
0.0,1569296964053.0,1,0,0
0.0,1569296964523.0,1,0,0
0.0,1569296964972.0,1,0,0
0.0,1569296965433.0,1,0,0
0.0,1569296965893.0,1,0,0
0.0,1569296966353.0,1,0,0
0.0,1569296966823.0,1,0,0
0.0,1569296967273.0,1,0,0
0.0,1569296967732.0,1,0,0
0.0,1569296968193.0,1,0,0
0.0,1569296968653.0,1,0,0
0.0,1569296969113.0,1,0,0
0.0,1569296969562.0,1,0,0
0.0,1569296970023.0,1,0,0
0.0,1569296970485.0,1,0,0
0.0,1569296970942.0,1,0,0
0.0,1569296971403.0,1,0,0
0.0,1569296971863.0,1,0,0
0.0,1569296972333.0,1,0,0
0.0,1569296972792.0,1,0,0
0.0,1569296973253.0,1,0,0
0.0,1569296973723.0,1,0,0
0.0,1569296974183.0,1,0,0
0.0,1569296974643.0,1,0,0
0.0,1569296975098.0,1,0,0
0.0,1569296975553.0,1,0,0
0.0,1569296976028.0,1,0,0
0.0,1569296976493.0,1,0,0
0.0,1569296976963.0,1,0,0
0.0,1569296977423.0,1,0,0
0.0,1569296977883.0,1,0,0
0.0,1569296978343.0,1,0,0
0.0,1569296978804.0,1,0,0
0.0,1569296979263.0,1,0,0
0.0,1569296979733.0,1,0,0
0.0,1569296980192.0,1,0,0
0.0,1569296980652.0,1,0,0
0.0,1569296981112.0,1,0,0
0.0,1569296981573.0,1,0,0
0.0,1569296982032.0,1,0,0
0.0,1569296982493.0,1,0,0
0.0,1569296982953.0,1,0,0
0.0,1569296983403.0,1,0,0
0.0,1569296983863.0,1,0,0
0.0,1569296984360.0,1,0,0
0.0,1569296984783.0,1,0,0
0.0,1569296985243.0,1,0,0
0.0,1569296985707.0,1,0,0
0.0,1569296986163.0,1,0,0
0.0,1569296986628.0,1,0,0
0.0,1569296987083.0,1,0,0
0.0,1569296987543.0,1,0,0
0.0,1569296988003.0,1,0,0
0.0,1569296988473.0,1,0,0
0.0,1569296988933.0,1,0,0
0.0,1569296989393.0,1,0,0
0.0,1569296989853.0,1,0,0
0.0,1569296990312.0,1,0,0
0.0,1569296990763.0,1,0,0
0.0,1569296991233.0,1,0,0
0.0,1569296991715.0,1,0,0
0.0,1569296992153.0,1,0,0
0.0,1569296992627.0,1,0,0
0.0,1569296993073.0,1,0,0
0.0,1569296993533.0,1,0,0
0.0,1569296994004.0,1,0,0
0.0,1569296994463.0,5,0,0
0.0,1569296994923.0,5,0,0
0.0,1569296995393.0,5,0,0
0.0,1569296995853.0,5,0,0
0.0,1569296996323.0,5,0,0
0.0,1569296996783.0,5,0,0
0.0,1569296997232.0,5,0,0
0.0,1569296997703.0,5,0,0
0.0,1569296998163.0,5,0,0
0.0,1569296998613.0,5,0,0
0.0,1569296999094.0,5,0,0
0.0,1569296999534.0,5,0,0
0.0,1569296999993.0,5,0,0
0.0,1569297000463.0,1,0,0
0.0,1569297000923.0,1,0,0
0.0,1569297001384.0,1,0,0
