rpm_data,Timestamp,Action,Bump,Traffic congestion
809.5,1576978408287,0,0,0
810.5,1576978408737,0,0,0
809.5,1576978409227,0,0,0
802.5,1576978409677,0,0,0
800.5,1576978410167,0,0,0
785.0,1576978410617,0,0,0
807.0,1576978411107,0,0,0
832.5,1576978411557,0,0,0
819.0,1576978412057,0,0,0
802.5,1576978412507,0,0,0
816.5,1576978413007,0,0,0
810.5,1576978413457,0,0,0
809.5,1576978413947,0,0,0
797.0,1576978414397,0,0,0
791.0,1576978414887,0,0,0
800.0,1576978415337,0,0,0
802.0,1576978415827,0,0,0
801.5,1576978416277,0,0,0
811.0,1576978416767,0,0,0
812.0,1576978417217,0,0,0
816.5,1576978417707,0,0,0
813.5,1576978418157,0,0,0
814.5,1576978418647,0,0,0
817.5,1576978419097,0,0,0
810.5,1576978419587,2,0,0
813.5,1576978420037,2,0,0
817.5,1576978420527,2,0,0
855.5,1576978420977,2,0,0
847.5,1576978421467,2,0,0
848.5,1576978421917,2,0,0
850.5,1576978422407,2,0,0
853.5,1576978422857,2,0,0
843.0,1576978423347,2,0,0
821.5,1576978423797,2,0,0
838.5,1576978424297,2,0,0
945.5,1576978424747,2,0,0
1019.0,1576978425237,2,0,0
1138.5,1576978425687,2,0,0
1280.5,1576978426187,2,0,0
1334.5,1576978426637,2,0,0
1427.0,1576978427127,2,0,0
1509.5,1576978427576,2,0,0
1628.5,1576978428067,2,0,0
1827.5,1576978428517,2,0,0
1952.5,1576978429006,2,0,0
1985.0,1576978429456,2,0,0
1634.5,1576978429947,2,0,0
1272.0,1576978430397,1,0,0
1120.5,1576978430886,1,0,0
1046.5,1576978431336,1,0,0
990.5,1576978431826,1,0,0
954.5,1576978432276,1,0,0
917.0,1576978432766,1,0,0
908.0,1576978433216,1,0,0
886.5,1576978433716,1,0,0
895.0,1576978434166,1,0,0
884.0,1576978434656,1,0,0
856.5,1576978435106,1,0,0
833.0,1576978435596,1,0,0
837.0,1576978436047,-1,0,0
823.0,1576978436536,-1,0,0
819.0,1576978436986,-1,0,0
819.0,1576978437476,-1,0,0
827.0,1576978437926,-1,0,0
949.5,1576978438446,-1,0,0
1094.0,1576978438896,-1,0,0
1346.5,1576978439386,-1,0,0
1429.0,1576978439836,-1,0,0
1538.0,1576978440326,-1,0,0
1674.0,1576978440776,-1,0,0
1800.5,1576978441266,-1,0,0
2002.0,1576978441706,-1,0,0
2046.5,1576978442196,1,0,0
1823.0,1576978442646,1,0,0
1324.0,1576978443136,1,0,0
1106.0,1576978443586,1,0,0
1101.0,1576978444076,1,0,0
1435.0,1576978444526,1,0,0
1715.0,1576978445016,1,0,0
2257.0,1576978445466,1,0,0
2548.0,1576978445956,1,0,0
2009.0,1576978446406,1,0,0
1910.5,1576978446896,1,0,0
1900.5,1576978447346,1,0,0
1914.0,1576978447836,1,0,0
