accPre_data,Timestamp,Action,Bump,Traffic congestion
14.5225,1576978408317,0,0,0
14.5225,1576978408767,0,0,0
14.5225,1576978409257,0,0,0
14.5225,1576978409707,0,0,0
14.5225,1576978410197,0,0,0
14.5225,1576978410647,0,0,0
14.5225,1576978411137,0,0,0
14.5225,1576978411587,0,0,0
14.5225,1576978412087,0,0,0
14.5225,1576978412537,0,0,0
14.5225,1576978413037,0,0,0
14.5225,1576978413487,0,0,0
14.5225,1576978413977,0,0,0
14.5225,1576978414427,0,0,0
14.5225,1576978414917,0,0,0
14.5225,1576978415367,0,0,0
14.5225,1576978415857,0,0,0
14.5225,1576978416307,0,0,0
14.5225,1576978416797,0,0,0
14.5225,1576978417247,0,0,0
14.5225,1576978417737,0,0,0
14.5225,1576978418187,0,0,0
14.5225,1576978418677,0,0,0
14.5225,1576978419127,0,0,0
14.5225,1576978419617,2,0,0
14.5225,1576978420067,2,0,0
14.5225,1576978420557,2,0,0
14.5225,1576978421007,2,0,0
14.5225,1576978421497,2,0,0
14.5225,1576978421947,2,0,0
14.5225,1576978422437,2,0,0
14.5225,1576978422887,2,0,0
14.5225,1576978423377,2,0,0
19.625,1576978423827,2,0,0
25.5125,1576978424327,2,0,0
26.69,1576978424777,2,0,0
30.2225,1576978425267,2,0,0
31.0075,1576978425717,2,0,0
31.400000000000002,1576978426217,2,0,0
31.7925,1576978426667,2,0,0
36.11,1576978427157,2,0,0
36.502500000000005,1576978427606,2,0,0
36.11,1576978428097,2,0,0
35.7175,1576978428547,2,0,0
33.755,1576978429037,2,0,0
25.905,1576978429486,2,0,0
14.5225,1576978429976,2,0,0
14.5225,1576978430426,1,0,0
14.5225,1576978430916,1,0,0
14.5225,1576978431366,1,0,0
14.5225,1576978431856,1,0,0
14.5225,1576978432306,1,0,0
14.5225,1576978432796,1,0,0
14.5225,1576978433246,1,0,0
14.5225,1576978433746,1,0,0
14.5225,1576978434196,1,0,0
14.5225,1576978434686,1,0,0
14.5225,1576978435136,1,0,0
14.5225,1576978435626,1,0,0
14.5225,1576978436076,-1,0,0
14.5225,1576978436566,-1,0,0
14.5225,1576978437016,-1,0,0
14.5225,1576978437506,-1,0,0
26.2975,1576978437956,-1,0,0
29.045,1576978438476,-1,0,0
32.185,1576978438926,-1,0,0
32.97,1576978439416,-1,0,0
34.54,1576978439866,-1,0,0
36.502500000000005,1576978440356,-1,0,0
36.502500000000005,1576978440806,-1,0,0
36.502500000000005,1576978441296,-1,0,0
34.54,1576978441736,-1,0,0
24.727500000000003,1576978442226,1,0,0
14.5225,1576978442676,1,0,0
14.5225,1576978443166,1,0,0
14.5225,1576978443616,1,0,0
34.932500000000005,1576978444106,1,0,0
35.7175,1576978444556,1,0,0
40.82,1576978445046,1,0,0
41.605000000000004,1576978445496,1,0,0
40.82,1576978445986,1,0,0
37.68,1576978446436,1,0,0
32.97,1576978446926,1,0,0
32.97,1576978447376,1,0,0
33.362500000000004,1576978447866,1,0,0
31.400000000000002,1576978448316,1,0,0
31.0075,1576978448806,1,0,0
30.615000000000002,1576978449256,1,0,0
14.5225,1576978449746,1,0,0
14.5225,1576978450196,1,0,0
14.5225,1576978450686,1,0,0
14.5225,1576978451136,1,0,0
14.5225,1576978451626,1,0,0
