DT_brakePressure,Timestamp,Action,Bump,Traffic congestion
-0.03,1569306195827.0,2,0,0
-0.03,1569306196288.0,2,0,0
-0.03,1569306196748.0,2,0,0
-0.03,1569306197208.0,2,0,0
-0.03,1569306197678.0,2,0,0
-0.03,1569306198137.0,2,0,0
-0.03,1569306198598.0,2,0,0
-0.03,1569306199057.0,2,0,0
-0.03,1569306199517.0,2,0,0
-0.03,1569306199978.0,2,0,0
-0.03,1569306200447.0,2,0,0
-0.03,1569306200908.0,1,0,0
-0.03,1569306201367.0,1,0,0
-0.03,1569306201827.0,1,0,0
-0.03,1569306202277.0,1,0,0
-0.03,1569306202738.0,1,0,0
-0.03,1569306203207.0,1,0,0
-0.03,1569306203668.0,1,0,0
-0.03,1569306204128.0,1,0,0
-0.03,1569306204588.0,1,0,0
-0.03,1569306205048.0,2,0,0
-0.03,1569306205527.0,2,0,0
-0.03,1569306205988.0,2,0,0
-0.03,1569306206458.0,2,0,0
-0.03,1569306206918.0,2,0,0
-0.03,1569306207399.0,2,0,0
0.0,1569306207848.0,2,0,0
-0.03,1569306208310.0,2,0,0
-0.03,1569306208768.0,2,0,0
-0.03,1569306209228.0,2,0,0
-0.03,1569306209698.0,2,0,0
-0.03,1569306210158.0,2,0,0
0.0,1569306210607.0,2,0,0
-0.03,1569306211068.0,2,0,0
-0.03,1569306211528.0,1,0,0
-0.03,1569306211988.0,1,0,0
0.0,1569306212457.0,1,0,0
-0.03,1569306212908.0,1,0,0
0.0,1569306213378.0,1,0,0
-0.03,1569306213837.0,1,0,0
-0.03,1569306214298.0,1,0,0
-0.03,1569306214748.0,2,0,0
0.0,1569306215218.0,2,0,0
0.42,1569306215678.0,2,0,0
0.48,1569306216138.0,2,0,0
0.18,1569306216588.0,2,0,0
0.09,1569306217068.0,2,0,0
0.12,1569306217528.0,2,0,0
0.12,1569306217987.0,2,0,0
0.15,1569306218447.0,2,0,0
0.15,1569306218907.0,2,0,0
0.15,1569306219367.0,2,0,0
0.12,1569306219828.0,2,0,0
0.15,1569306220288.0,2,0,0
0.15,1569306220748.0,3,0,0
0.18,1569306221217.0,3,0,0
0.15,1569306221677.0,3,0,0
0.18,1569306222138.0,3,0,0
0.15,1569306222588.0,3,0,0
0.09,1569306223048.0,3,0,0
0.09,1569306223528.0,3,0,0
0.12,1569306223988.0,3,0,0
0.12,1569306224447.0,3,0,0
0.15,1569306224908.0,3,0,0
0.15,1569306225415.0,3,0,0
0.15,1569306225838.0,3,0,0
0.15,1569306226308.0,3,0,0
0.15,1569306226768.0,3,0,0
0.12,1569306227238.0,3,0,0
0.0,1569306227698.0,2,0,0
0.03,1569306228158.0,2,0,0
0.03,1569306228617.0,2,0,0
0.03,1569306229077.0,2,0,0
0.03,1569306229538.0,2,0,0
0.03,1569306230008.0,2,0,0
0.06,1569306230467.0,2,0,0
-0.03,1569306230938.0,2,0,0
-0.03,1569306231398.0,2,0,0
-0.03,1569306231857.0,2,0,0
0.0,1569306232318.0,2,0,0
-0.03,1569306232789.0,2,0,0
0.0,1569306233237.0,2,0,0
-0.03,1569306233697.0,2,0,0
-0.03,1569306234157.0,3,0,0
0.0,1569306234618.0,3,0,0
-0.03,1569306235077.0,3,0,0
-0.03,1569306235537.0,3,0,0
-0.03,1569306235998.0,3,0,0
-0.03,1569306236458.0,3,0,0
-0.03,1569306236917.0,3,0,0
-0.03,1569306237387.0,3,0,0
0.0,1569306237838.0,3,0,0
0.0,1569306238318.0,3,0,0
-0.03,1569306238777.0,3,0,0
-0.03,1569306239237.0,3,0,0
-0.03,1569306239688.0,3,0,0
0.0,1569306240148.0,3,0,0
0.0,1569306240618.0,1,0,0
0.0,1569306241078.0,1,0,0
-0.03,1569306241538.0,1,0,0
-0.03,1569306241998.0,1,0,0
0.0,1569306242458.0,1,0,0
-0.03,1569306242917.0,1,0,0
0.0,1569306243388.0,1,0,0
-0.03,1569306243838.0,1,0,0
0.0,1569306244298.0,1,0,0
0.51,1569306244758.0,1,0,0
1.05,1569306245228.0,1,0,0
0.48,1569306245688.0,1,0,0
0.33,1569306246149.0,1,0,0
0.24,1569306246608.0,1,0,0
0.06,1569306247079.0,1,0,0
0.15,1569306247538.0,1,0,0
0.15,1569306247998.0,1,0,0
0.15,1569306248468.0,1,0,0
-0.03,1569306248928.0,6,0,0
-0.03,1569306249388.0,6,0,0
-0.03,1569306249858.0,6,0,0
-0.03,1569306250318.0,6,0,0
-0.03,1569306250778.0,6,0,0
-0.03,1569306251238.0,6,0,0
0.0,1569306251698.0,6,0,0
0.0,1569306252168.0,6,0,0
0.0,1569306252628.0,6,0,0
0.0,1569306253088.0,6,0,0
-0.03,1569306253548.0,6,0,0
-0.03,1569306254008.0,6,0,0
-0.03,1569306254468.0,6,0,0
-0.03,1569306254928.0,6,0,0
-0.03,1569306255388.0,6,0,0
0.0,1569306255848.0,6,0,0
0.0,1569306256308.0,6,0,0
0.0,1569306256778.0,6,0,0
0.0,1569306257238.0,6,0,0
-0.03,1569306257698.0,6,0,0
-0.03,1569306258158.0,6,0,0
-0.03,1569306258618.0,6,0,0
0.0,1569306259077.0,6,0,0
-0.03,1569306259539.0,6,0,0
0.0,1569306259988.0,6,0,0
-0.03,1569306260447.0,6,0,0
-0.03,1569306260908.0,1,0,0
0.0,1569306261379.0,1,0,0
-0.03,1569306261838.0,1,0,0
-0.03,1569306262298.0,1,0,0
-0.03,1569306262758.0,1,0,0
-0.03,1569306263228.0,6,0,0
0.0,1569306263688.0,6,0,0
0.0,1569306264148.0,6,0,0
-0.03,1569306264618.0,6,0,0
-0.03,1569306265078.0,6,0,0
0.0,1569306265538.0,6,0,0
0.0,1569306265998.0,6,0,0
-0.03,1569306266458.0,6,0,0
-0.03,1569306266918.0,6,0,0
0.0,1569306267378.0,6,0,0
0.0,1569306267838.0,6,0,0
0.0,1569306268298.0,6,0,0
0.0,1569306268778.0,6,0,0
-0.03,1569306269218.0,6,0,0
0.0,1569306269678.0,6,0,0
-0.03,1569306270138.0,6,0,0
-0.03,1569306270598.0,6,0,0
-0.03,1569306271059.0,6,0,0
-0.03,1569306271518.0,6,0,0
0.0,1569306271988.0,6,0,0
0.0,1569306272448.0,6,0,0
-0.03,1569306272908.0,6,0,0
-0.03,1569306273369.0,6,0,0
-0.03,1569306273829.0,6,0,0
-0.03,1569306274288.0,6,0,0
-0.03,1569306274738.0,6,0,0
0.0,1569306275198.0,6,0,0
-0.03,1569306275658.0,6,0,0
0.0,1569306276128.0,6,0,0
-0.03,1569306276588.0,6,0,0
0.0,1569306277049.0,6,0,0
-0.03,1569306277508.0,6,0,0
-0.03,1569306277968.0,6,0,0
-0.03,1569306278429.0,6,0,0
-0.03,1569306278888.0,6,0,0
0.0,1569306279358.0,6,0,0
-0.03,1569306279808.0,6,0,0
-0.03,1569306280278.0,6,0,0
0.0,1569306280738.0,6,0,0
0.0,1569306281198.0,6,0,0
-0.03,1569306281658.0,6,0,0
0.0,1569306282128.0,6,0,0
0.42,1569306282588.0,6,0,0
0.72,1569306283038.0,6,0,0
0.06,1569306283518.0,6,0,0
0.0,1569306283968.0,6,0,0
-0.03,1569306284429.0,6,0,0
0.0,1569306284888.0,6,0,0
-0.03,1569306285348.0,6,0,0
-0.03,1569306285808.0,6,0,0
0.0,1569306286268.0,6,0,0
0.0,1569306286776.0,6,0,0
0.0,1569306287178.0,6,0,0
-0.03,1569306287638.0,6,0,0
-0.03,1569306288088.0,6,0,0
-0.03,1569306288538.0,6,0,0
-0.03,1569306288998.0,6,0,0
-0.03,1569306289458.0,6,0,0
-0.03,1569306289970.0,6,0,0
0.0,1569306290388.0,6,0,0
-0.03,1569306290838.0,6,0,0
-0.03,1569306291298.0,6,0,0
0.0,1569306291758.0,6,0,0
0.0,1569306292221.0,6,0,0
0.0,1569306292688.0,6,0,0
-0.03,1569306293148.0,6,0,0
-0.03,1569306293608.0,6,0,0
-0.03,1569306294068.0,6,0,0
-0.03,1569306294529.0,6,0,0
0.0,1569306294988.0,6,0,0
0.0,1569306295448.0,6,0,0
0.0,1569306295908.0,6,0,0
0.0,1569306296371.0,6,0,0
0.0,1569306296828.0,6,0,0
-0.03,1569306297298.0,6,0,0
-0.03,1569306297748.0,6,0,0
-0.03,1569306298209.0,1,0,0
-0.03,1569306298668.0,1,0,0
0.0,1569306299128.0,1,0,0
0.0,1569306299598.0,1,0,0
-0.03,1569306300048.0,1,0,0
-0.03,1569306300508.0,1,0,0
-0.03,1569306300969.0,1,0,0
-0.03,1569306301448.0,1,0,0
-0.03,1569306301908.0,1,0,0
-0.03,1569306302368.0,1,0,0
0.0,1569306302828.0,1,0,0
-0.03,1569306303298.0,1,0,0
0.0,1569306303758.0,8,0,0
-0.03,1569306304228.0,8,0,0
0.0,1569306304688.0,8,0,0
-0.03,1569306305148.0,8,0,0
-0.03,1569306305608.0,8,0,0
0.0,1569306306068.0,8,0,0
-0.03,1569306306528.0,8,0,0
-0.03,1569306306988.0,8,0,0
0.0,1569306307448.0,8,0,0
0.0,1569306307908.0,8,0,0
0.0,1569306308368.0,8,0,0
-0.03,1569306308828.0,8,0,0
0.0,1569306309288.0,8,0,0
-0.03,1569306309738.0,8,0,0
-0.03,1569306310198.0,8,0,0
-0.03,1569306310658.0,8,0,0
0.0,1569306311128.0,8,0,0
0.0,1569306311578.0,8,0,0
0.0,1569306312038.0,8,0,0
-0.03,1569306312498.0,8,0,0
0.06,1569306312960.0,8,0,0
0.03,1569306313423.0,8,0,0
0.03,1569306313868.0,8,0,0
0.03,1569306314328.0,8,0,0
0.0,1569306314788.0,8,0,0
-0.03,1569306315248.0,8,0,0
0.0,1569306315708.0,8,0,0
-0.03,1569306316168.0,8,0,0
-0.03,1569306316628.0,8,0,0
0.0,1569306317089.0,1,0,0
0.0,1569306317548.0,1,0,0
-0.03,1569306318008.0,1,0,0
0.0,1569306318503.0,1,0,0
-0.03,1569306318928.0,1,0,0
-0.03,1569306319378.0,8,0,0
0.0,1569306319838.0,8,0,0
0.18,1569306320308.0,8,0,0
0.45,1569306320769.0,8,0,0
0.72,1569306321218.0,8,0,0
0.63,1569306321688.0,8,0,0
0.21,1569306322138.0,8,0,0
0.12,1569306322599.0,8,0,0
0.12,1569306323049.0,8,0,0
0.03,1569306323518.0,8,0,0
0.0,1569306323979.0,8,0,0
0.0,1569306324448.0,8,0,0
-0.03,1569306324909.0,8,0,0
-0.03,1569306325369.0,8,0,0
0.0,1569306325846.0,8,0,0
0.6,1569306326289.0,8,0,0
0.93,1569306326748.0,8,0,0
0.36,1569306327208.0,8,0,0
0.39,1569306327669.0,8,0,0
0.42,1569306328129.0,8,0,0
0.33,1569306328599.0,8,0,0
0.3,1569306329058.0,8,0,0
0.03,1569306329518.0,8,0,0
-0.06,1569306329978.0,8,0,0
0.0,1569306330446.0,8,0,0
-0.03,1569306330889.0,8,0,0
-0.03,1569306331349.0,8,0,0
0.0,1569306331808.0,8,0,0
-0.03,1569306332268.0,8,0,0
-0.03,1569306332728.0,8,0,0
0.0,1569306333188.0,8,0,0
-0.03,1569306333649.0,8,0,0
0.0,1569306334109.0,8,0,0
-0.03,1569306334569.0,8,0,0
-0.03,1569306335028.0,8,0,0
0.0,1569306335489.0,8,0,0
-0.03,1569306335949.0,8,0,0
-0.03,1569306336435.0,8,0,0
-0.03,1569306336868.0,8,0,0
-0.03,1569306337338.0,8,0,0
-0.03,1569306337798.0,8,0,0
-0.03,1569306338258.0,8,0,0
0.0,1569306338719.0,8,0,0
-0.03,1569306339178.0,8,0,0
-0.03,1569306339639.0,8,0,0
-0.03,1569306340099.0,8,0,0
-0.03,1569306340559.0,1,1,0
0.0,1569306341019.0,1,1,0
-0.03,1569306341478.0,1,1,0
-0.03,1569306341949.0,1,1,0
0.0,1569306342408.0,1,1,0
-0.03,1569306342868.0,1,1,0
-0.03,1569306343338.0,1,1,0
-0.03,1569306343798.0,1,1,0
-0.03,1569306344258.0,1,1,0
-0.03,1569306344718.0,1,1,0
-0.03,1569306345179.0,1,1,0
-0.03,1569306345639.0,1,1,0
-0.03,1569306346108.0,1,1,0
-0.03,1569306346570.0,1,1,0
-0.03,1569306347029.0,1,1,0
-0.03,1569306347489.0,1,1,0
0.0,1569306348002.0,1,1,0
-0.03,1569306348418.0,1,1,0
-0.03,1569306348890.0,1,1,0
-0.03,1569306349348.0,1,1,0
-0.03,1569306349808.0,1,1,0
-0.03,1569306350259.0,1,1,0
-0.03,1569306350719.0,1,1,0
-0.03,1569306351188.0,1,1,0
-0.03,1569306351639.0,1,1,0
-0.03,1569306352100.0,1,1,0
-0.03,1569306352560.0,1,1,0
-0.03,1569306353019.0,1,1,0
0.0,1569306353479.0,1,1,0
0.0,1569306353940.0,1,1,0
0.0,1569306354399.0,1,1,0
-0.03,1569306354859.0,1,1,0
-0.03,1569306355319.0,1,1,0
-0.03,1569306355789.0,1,1,0
-0.03,1569306356238.0,1,1,0
0.0,1569306356709.0,1,1,0
-0.03,1569306357169.0,1,1,0
-0.03,1569306357629.0,1,1,0
-0.03,1569306358089.0,1,1,0
-0.03,1569306358548.0,1,1,0
0.0,1569306359008.0,1,1,0
0.0,1569306359469.0,1,0,0
-0.03,1569306359919.0,1,0,0
-0.03,1569306360379.0,1,0,0
-0.03,1569306360839.0,1,0,0
-0.03,1569306361299.0,1,0,0
-0.03,1569306361758.0,1,0,0
-0.03,1569306362218.0,1,0,0
-0.03,1569306362679.0,3,0,0
-0.03,1569306363138.0,3,0,0
-0.03,1569306363598.0,3,0,0
-0.03,1569306364058.0,3,0,0
-0.03,1569306364529.0,3,0,0
-0.03,1569306364999.0,3,0,0
-0.03,1569306365459.0,3,0,0
-0.03,1569306365929.0,3,0,0
-0.03,1569306366388.0,3,0,0
-0.03,1569306366849.0,3,0,0
-0.03,1569306367308.0,3,0,0
-0.03,1569306367768.0,3,0,0
0.0,1569306368238.0,3,0,0
-0.03,1569306368698.0,3,0,0
-0.03,1569306369159.0,3,0,0
-0.03,1569306369623.0,1,0,0
0.0,1569306370078.0,1,0,0
-0.03,1569306370539.0,1,0,0
-0.03,1569306370999.0,1,0,0
0.0,1569306371449.0,1,0,0
-0.03,1569306371919.0,1,0,0
0.0,1569306372379.0,1,0,0
0.0,1569306372839.0,1,0,0
-0.03,1569306373299.0,1,0,0
-0.03,1569306373749.0,1,0,0
0.0,1569306374209.0,1,0,0
0.0,1569306374669.0,1,0,0
