DT_engineRPM,Timestamp,Action,Bump,Traffic congestion
993.0,1569306226338.0,3,0,0
960.5,1569306226798.0,3,0,0
950.5,1569306227268.0,2,0,0
958.0,1569306227730.0,2,0,0
970.0,1569306228198.0,2,0,0
978.0,1569306228658.0,2,0,0
990.5,1569306229118.0,2,0,0
985.0,1569306229578.0,2,0,0
984.0,1569306230039.0,2,0,0
981.0,1569306230498.0,2,0,0
977.5,1569306230968.0,2,0,0
997.0,1569306231431.0,2,0,0
984.5,1569306231888.0,2,0,0
985.0,1569306232348.0,2,0,0
993.5,1569306232808.0,2,0,0
1004.5,1569306233267.0,2,0,0
1009.0,1569306233738.0,2,0,0
973.5,1569306234187.0,3,0,0
964.5,1569306234648.0,3,0,0
991.0,1569306235107.0,3,0,0
1024.5,1569306235568.0,3,0,0
1049.5,1569306236027.0,3,0,0
1062.5,1569306236488.0,3,0,0
1081.0,1569306236948.0,3,0,0
1157.0,1569306237427.0,3,0,0
1186.0,1569306237878.0,3,0,0
1202.0,1569306238348.0,3,0,0
1237.5,1569306238808.0,3,0,0
1259.0,1569306239268.0,3,0,0
1290.0,1569306239728.0,3,0,0
1323.5,1569306240224.0,3,0,0
1339.0,1569306240648.0,1,0,0
1360.5,1569306241108.0,1,0,0
1395.5,1569306241568.0,1,0,0
1473.5,1569306242028.0,1,0,0
1526.0,1569306242488.0,1,0,0
1579.0,1569306242948.0,1,0,0
1661.0,1569306243428.0,1,0,0
1702.0,1569306243878.0,1,0,0
1727.0,1569306244338.0,1,0,0
1622.5,1569306244798.0,1,0,0
1436.0,1569306245258.0,1,0,0
1181.5,1569306245718.0,1,0,0
1145.0,1569306246188.0,1,0,0
1110.5,1569306246648.0,1,0,0
1099.0,1569306247108.0,1,0,0
1071.5,1569306247574.0,1,0,0
1059.5,1569306248028.0,1,0,0
1036.0,1569306248498.0,6,0,0
1037.5,1569306248958.0,6,0,0
1048.5,1569306249432.0,6,0,0
1082.0,1569306249888.0,6,0,0
1114.0,1569306250358.0,6,0,0
1210.0,1569306250808.0,6,0,0
1303.0,1569306251268.0,6,0,0
1355.5,1569306251728.0,6,0,0
1432.0,1569306252198.0,6,0,0
1345.5,1569306252658.0,6,0,0
1203.5,1569306253118.0,6,0,0
1077.5,1569306253588.0,6,0,0
1115.5,1569306254038.0,6,0,0
1109.0,1569306254507.0,6,0,0
1093.0,1569306254968.0,6,0,0
1081.0,1569306255433.0,6,0,0
1057.0,1569306255888.0,6,0,0
1078.5,1569306256348.0,6,0,0
1308.0,1569306256808.0,6,0,0
1439.0,1569306257268.0,6,0,0
1558.5,1569306257728.0,6,0,0
1726.0,1569306258213.0,6,0,0
1812.0,1569306258649.0,6,0,0
1885.5,1569306259108.0,6,0,0
1955.0,1569306259567.0,6,0,0
1994.0,1569306260028.0,6,0,0
1441.0,1569306260488.0,6,0,0
1387.0,1569306260948.0,1,0,0
1395.5,1569306261407.0,1,0,0
1402.5,1569306261868.0,1,0,0
1435.5,1569306262328.0,1,0,0
1462.0,1569306262788.0,1,0,0
1461.5,1569306263268.0,6,0,0
1400.0,1569306263728.0,6,0,0
1358.0,1569306264188.0,6,0,0
1367.5,1569306264648.0,6,0,0
1343.0,1569306265108.0,6,0,0
1322.5,1569306265618.0,6,0,0
1323.5,1569306266028.0,6,0,0
1313.0,1569306266488.0,6,0,0
1315.0,1569306266948.0,6,0,0
1366.0,1569306267429.0,6,0,0
1426.5,1569306267868.0,6,0,0
1434.5,1569306268328.0,6,0,0
1430.5,1569306268788.0,6,0,0
1426.0,1569306269248.0,6,0,0
1431.0,1569306269708.0,6,0,0
1441.0,1569306270168.0,6,0,0
1462.5,1569306270628.0,6,0,0
1470.0,1569306271098.0,6,0,0
1481.0,1569306271558.0,6,0,0
1463.5,1569306272018.0,6,0,0
1456.5,1569306272478.0,6,0,0
1490.0,1569306272938.0,6,0,0
1460.5,1569306273398.0,6,0,0
1446.0,1569306273858.0,6,0,0
1444.0,1569306274318.0,6,0,0
1426.0,1569306274778.0,6,0,0
1418.0,1569306275238.0,6,0,0
1403.5,1569306275698.0,6,0,0
1421.0,1569306276158.0,6,0,0
1488.5,1569306276618.0,6,0,0
1504.5,1569306277088.0,6,0,0
1506.0,1569306277538.0,6,0,0
1092.0,1569306277998.0,6,0,0
1169.0,1569306278468.0,6,0,0
1309.5,1569306278928.0,6,0,0
1388.5,1569306279408.0,6,0,0
1217.5,1569306279848.0,6,0,0
1158.0,1569306280308.0,6,0,0
1123.5,1569306280768.0,6,0,0
1121.0,1569306281238.0,6,0,0
1293.0,1569306281698.0,6,0,0
1283.5,1569306282158.0,6,0,0
1188.5,1569306282618.0,6,0,0
1048.5,1569306283078.0,6,0,0
1032.5,1569306283548.0,6,0,0
1056.0,1569306284008.0,6,0,0
1075.5,1569306284469.0,6,0,0
1095.5,1569306284918.0,6,0,0
1276.0,1569306285388.0,6,0,0
1351.5,1569306285838.0,6,0,0
1421.0,1569306286298.0,6,0,0
1564.0,1569306286779.0,6,0,0
1977.0,1569306287208.0,6,0,0
2168.0,1569306287668.0,6,0,0
2159.5,1569306288118.0,6,0,0
1949.0,1569306288578.0,6,0,0
2017.5,1569306289028.0,6,0,0
2074.0,1569306289488.0,6,0,0
2029.5,1569306289972.0,6,0,0
1819.0,1569306290418.0,6,0,0
1845.0,1569306290878.0,6,0,0
2001.5,1569306291339.0,6,0,0
1990.0,1569306291801.0,6,0,0
1891.0,1569306292258.0,6,0,0
1829.5,1569306292718.0,6,0,0
1774.0,1569306293178.0,6,0,0
1715.0,1569306293638.0,6,0,0
1680.0,1569306294098.0,6,0,0
1756.5,1569306294569.0,6,0,0
1887.5,1569306295028.0,6,0,0
1989.5,1569306295488.0,6,0,0
2061.5,1569306295938.0,6,0,0
2095.0,1569306296408.0,6,0,0
2102.5,1569306296868.0,6,0,0
2110.0,1569306297328.0,6,0,0
2099.0,1569306297788.0,6,0,0
2120.0,1569306298248.0,1,0,0
2175.5,1569306298698.0,1,0,0
2216.5,1569306299158.0,1,0,0
2302.5,1569306299628.0,1,0,0
2342.0,1569306300088.0,1,0,0
2378.5,1569306300548.0,1,0,0
2420.5,1569306301008.0,1,0,0
2448.5,1569306301478.0,1,0,0
2480.0,1569306301938.0,1,0,0
2513.0,1569306302398.0,1,0,0
2521.5,1569306302868.0,1,0,0
2498.5,1569306303328.0,1,0,0
2079.5,1569306303789.0,8,0,0
1945.5,1569306304258.0,8,0,0
1968.5,1569306304718.0,8,0,0
1950.5,1569306305178.0,8,0,0
2009.0,1569306305638.0,8,0,0
2058.5,1569306306098.0,8,0,0
2079.0,1569306306568.0,8,0,0
2076.5,1569306307020.0,8,0,0
2094.5,1569306307488.0,8,0,0
2091.0,1569306307965.0,8,0,0
2086.5,1569306308398.0,8,0,0
2089.5,1569306308858.0,8,0,0
2076.5,1569306309318.0,8,0,0
2018.5,1569306309778.0,8,0,0
1968.0,1569306310228.0,8,0,0
1952.0,1569306310698.0,8,0,0
1882.0,1569306311158.0,8,0,0
1768.5,1569306311618.0,8,0,0
1744.5,1569306312078.0,8,0,0
1596.0,1569306312538.0,8,0,0
1382.0,1569306312988.0,8,0,0
1244.0,1569306313449.0,8,0,0
1102.5,1569306313908.0,8,0,0
1022.0,1569306314368.0,8,0,0
1048.0,1569306314818.0,8,0,0
1086.5,1569306315289.0,8,0,0
1367.5,1569306315748.0,8,0,0
1769.0,1569306316208.0,8,0,0
2021.0,1569306316658.0,8,0,0
2252.0,1569306317119.0,1,0,0
2110.5,1569306317579.0,1,0,0
1886.5,1569306318038.0,1,0,0
1743.5,1569306318504.0,1,0,0
1753.0,1569306318960.0,1,0,0
1787.5,1569306319420.0,8,0,0
1713.0,1569306319878.0,8,0,0
1480.0,1569306320338.0,8,0,0
1122.5,1569306320798.0,8,0,0
985.5,1569306321258.0,8,0,0
1044.0,1569306321718.0,8,0,0
1039.5,1569306322168.0,8,0,0
1012.0,1569306322628.0,8,0,0
994.5,1569306323089.0,8,0,0
983.0,1569306323549.0,8,0,0
962.5,1569306324010.0,8,0,0
964.0,1569306324478.0,8,0,0
955.5,1569306324949.0,8,0,0
924.0,1569306325408.0,8,0,0
909.5,1569306325858.0,8,0,0
900.0,1569306326320.0,8,0,0
887.5,1569306326779.0,8,0,0
839.5,1569306327238.0,8,0,0
758.0,1569306327698.0,8,0,0
811.0,1569306328159.0,8,0,0
821.0,1569306328629.0,8,0,0
817.5,1569306329089.0,8,0,0
812.0,1569306329549.0,8,0,0
802.0,1569306330008.0,8,0,0
821.5,1569306330468.0,8,0,0
826.0,1569306330928.0,8,0,0
884.0,1569306331388.0,8,0,0
881.5,1569306331849.0,8,0,0
884.5,1569306332298.0,8,0,0
892.5,1569306332758.0,8,0,0
948.5,1569306333250.0,8,0,0
1033.5,1569306333678.0,8,0,0
1132.5,1569306334149.0,8,0,0
1261.5,1569306334608.0,8,0,0
1310.5,1569306335058.0,8,0,0
1214.0,1569306335529.0,8,0,0
1139.5,1569306335988.0,8,0,0
1107.0,1569306336448.0,8,0,0
1099.5,1569306336899.0,8,0,0
1077.5,1569306337378.0,8,0,0
1023.0,1569306337828.0,8,0,0
796.5,1569306338299.0,8,0,0
945.0,1569306338758.0,8,0,0
993.0,1569306339218.0,8,0,0
1057.0,1569306339668.0,8,0,0
1083.0,1569306340129.0,8,0,0
1109.0,1569306340617.0,1,1,0
1236.5,1569306341049.0,1,1,0
1321.5,1569306341518.0,1,1,0
1396.5,1569306341989.0,1,1,0
1424.5,1569306342449.0,1,1,0
1444.5,1569306342908.0,1,1,0
1456.0,1569306343370.0,1,1,0
1447.0,1569306343828.0,1,1,0
1410.0,1569306344299.0,1,1,0
1366.0,1569306344758.0,1,1,0
1319.5,1569306345209.0,1,1,0
1133.0,1569306345679.0,1,1,0
1041.5,1569306346139.0,1,1,0
1115.0,1569306346599.0,1,1,0
1232.5,1569306347059.0,1,1,0
1287.5,1569306347529.0,1,1,0
1303.0,1569306348006.0,1,1,0
1304.5,1569306348459.0,1,1,0
1289.5,1569306348919.0,1,1,0
1283.5,1569306349379.0,1,1,0
1289.0,1569306349838.0,1,1,0
1299.5,1569306350298.0,1,1,0
1304.0,1569306350759.0,1,1,0
1282.5,1569306351218.0,1,1,0
1281.0,1569306351679.0,1,1,0
1283.0,1569306352140.0,1,1,0
1293.5,1569306352599.0,1,1,0
1318.0,1569306353059.0,1,1,0
1303.5,1569306353519.0,1,1,0
1308.5,1569306353969.0,1,1,0
1316.5,1569306354445.0,1,1,0
1309.0,1569306354889.0,1,1,0
1218.0,1569306355359.0,1,1,0
897.0,1569306355819.0,1,1,0
956.0,1569306356279.0,1,1,0
1052.5,1569306356739.0,1,1,0
1093.5,1569306357199.0,1,1,0
1086.5,1569306357659.0,1,1,0
1200.0,1569306358119.0,1,1,0
1381.5,1569306358579.0,1,1,0
1133.5,1569306359039.0,1,1,0
1122.0,1569306359499.0,1,0,0
1212.0,1569306359948.0,1,0,0
1305.5,1569306360419.0,1,0,0
1072.5,1569306360868.0,1,0,0
1056.5,1569306361328.0,1,0,0
1169.5,1569306361799.0,1,0,0
1298.5,1569306362259.0,1,0,0
1392.0,1569306362728.0,3,0,0
1403.5,1569306363168.0,3,0,0
1327.5,1569306363629.0,3,0,0
1202.5,1569306364089.0,3,0,0
1070.5,1569306364569.0,3,0,0
951.5,1569306365029.0,3,0,0
987.0,1569306365498.0,3,0,0
968.0,1569306365959.0,3,0,0
957.5,1569306366419.0,3,0,0
946.5,1569306366889.0,3,0,0
940.5,1569306367348.0,3,0,0
928.5,1569306367809.0,3,0,0
918.5,1569306368269.0,3,0,0
917.5,1569306368729.0,3,0,0
901.5,1569306369189.0,3,0,0
938.5,1569306369659.0,1,0,0
1093.5,1569306370154.0,1,0,0
1432.5,1569306370568.0,1,0,0
1872.5,1569306371029.0,1,0,0
2015.5,1569306371489.0,1,0,0
2065.0,1569306371949.0,1,0,0
1904.5,1569306372409.0,1,0,0
1846.5,1569306372869.0,1,0,0
2097.5,1569306373337.0,1,0,0
2405.0,1569306373789.0,1,0,0
2521.5,1569306374239.0,1,0,0
2632.5,1569306374699.0,1,0,0
2737.0,1569306375159.0,1,0,0
2818.5,1569306375619.0,1,0,0
2785.5,1569306376079.0,1,0,0
2466.0,1569306376539.0,1,0,0
1694.0,1569306376989.0,1,0,0
1679.0,1569306377450.0,1,0,0
1657.0,1569306377909.0,1,0,0
1630.0,1569306378369.0,1,0,0
1371.5,1569306378829.0,1,0,0
1283.0,1569306379278.0,1,0,0
1233.0,1569306379749.0,1,0,0
1182.5,1569306380209.0,1,0,0
1137.5,1569306380669.0,1,0,0
1090.0,1569306381128.0,1,0,0
1036.5,1569306381589.0,1,0,0
1010.5,1569306382049.0,3,0,0
983.0,1569306382519.0,3,0,0
960.0,1569306382979.0,3,0,0
980.5,1569306383444.0,3,0,0
1108.5,1569306383920.0,3,0,0
1337.5,1569306384368.0,3,0,0
1365.0,1569306384829.0,3,0,0
1356.5,1569306385289.0,3,0,0
1333.0,1569306385749.0,3,0,0
1338.5,1569306386209.0,3,0,0
1301.0,1569306386669.0,3,0,0
1297.5,1569306387128.0,3,0,0
1285.5,1569306387599.0,3,0,0
1288.0,1569306388059.0,3,0,0
1296.0,1569306388519.0,3,0,0
1316.0,1569306388979.0,3,0,0
1370.5,1569306389445.0,3,0,0
1416.0,1569306389908.0,3,0,0
1520.0,1569306390359.0,1,0,0
1631.5,1569306390829.0,1,0,0
1683.0,1569306391291.0,1,0,0
1710.5,1569306391749.0,1,0,0
1753.0,1569306392209.0,1,0,0
1706.0,1569306392670.0,1,0,0
1698.5,1569306393129.0,1,0,0
1720.5,1569306393589.0,1,0,0
1717.5,1569306394049.0,1,0,0
1741.5,1569306394538.0,1,0,0
1747.0,1569306394969.0,1,0,0
1777.5,1569306395429.0,1,0,0
1785.5,1569306395899.0,1,0,0
1800.5,1569306396359.0,1,0,0
1828.0,1569306396819.0,1,0,0
1839.0,1569306397279.0,1,0,0
1855.5,1569306397728.0,1,0,0
1774.5,1569306398189.0,4,0,0
1813.0,1569306398649.0,4,0,0
1836.0,1569306399119.0,4,0,0
1904.0,1569306399579.0,4,0,0
1807.5,1569306400029.0,4,0,0
1659.5,1569306400500.0,4,0,0
1495.0,1569306400959.0,4,0,0
1288.5,1569306401409.0,4,0,0
1265.5,1569306401879.0,4,0,0
1291.0,1569306402339.0,4,0,0
1203.5,1569306402799.0,4,0,0
1155.0,1569306403270.0,4,0,0
1082.5,1569306403729.0,4,0,0
1024.0,1569306404189.0,4,0,0
969.5,1569306404649.0,4,0,0
935.5,1569306405109.0,4,0,0
891.0,1569306405579.0,4,0,0
869.5,1569306406039.0,4,0,0
851.0,1569306406509.0,4,0,0
841.5,1569306406969.0,4,0,0
834.0,1569306407429.0,4,0,0
826.5,1569306407889.0,4,0,0
828.0,1569306408349.0,4,0,0
816.5,1569306408809.0,1,0,0
807.0,1569306409275.0,1,0,0
811.5,1569306409729.0,1,0,0
802.0,1569306410189.0,1,0,0
806.5,1569306410649.0,1,0,0
798.5,1569306411109.0,1,0,0
797.5,1569306411579.0,1,0,0
797.0,1569306412039.0,1,0,0
794.0,1569306412499.0,1,0,0
798.0,1569306412969.0,1,0,0
798.5,1569306413419.0,1,0,0
793.5,1569306413889.0,1,0,0
791.5,1569306414349.0,1,0,0
791.5,1569306414809.0,1,0,0
800.5,1569306415259.0,1,0,0
818.0,1569306415719.0,1,0,0
798.0,1569306416180.0,1,0,0
742.5,1569306416691.0,1,0,0
658.0,1569306417099.0,1,0,0
801.0,1569306417569.0,1,0,0
786.5,1569306418029.0,1,0,0
800.0,1569306418491.0,1,0,0
783.0,1569306418949.0,1,0,0
788.5,1569306419409.0,1,0,0
794.5,1569306419877.0,1,0,0
791.0,1569306420329.0,1,0,0
795.5,1569306420799.0,1,0,0
796.0,1569306421249.0,1,0,0
803.5,1569306421709.0,1,0,0
805.0,1569306422179.0,0,0,0
800.5,1569306422640.0,0,0,0
800.0,1569306423109.0,0,0,0
793.5,1569306423569.0,0,0,0
792.0,1569306424039.0,0,0,0
783.0,1569306424489.0,0,0,0
778.5,1569306424949.0,0,0,0
778.5,1569306425419.0,0,0,0
753.0,1569306425879.0,0,0,0
777.0,1569306426339.0,0,0,0
772.0,1569306426799.0,0,0,0
770.5,1569306427259.0,0,0,0
762.0,1569306427729.0,0,0,0
761.0,1569306428189.0,0,0,0
771.0,1569306428639.0,0,0,0
758.0,1569306429109.0,0,0,0
761.5,1569306429569.0,0,0,0
754.0,1569306430029.0,0,0,0
752.5,1569306430489.0,0,0,0
747.5,1569306430949.0,0,0,0
750.0,1569306431419.0,0,0,0
755.5,1569306431879.0,0,0,0
747.5,1569306432329.0,0,0,0
755.0,1569306432789.0,0,0,0
740.5,1569306433249.0,0,0,0
755.0,1569306433709.0,0,0,0
751.0,1569306434169.0,0,0,0
749.5,1569306434629.0,0,0,0
753.0,1569306435089.0,0,0,0
744.0,1569306435550.0,0,0,0
755.0,1569306436019.0,0,0,0
740.0,1569306436479.0,0,0,0
752.0,1569306436939.0,0,0,0
754.5,1569306437399.0,0,0,0
746.0,1569306437859.0,0,0,0
750.5,1569306438309.0,0,0,0
750.0,1569306438794.0,0,0,0
752.0,1569306439229.0,0,0,0
742.0,1569306439699.0,0,0,0
752.0,1569306440159.0,0,0,0
751.5,1569306440619.0,0,0,0
746.5,1569306441069.0,0,0,0
748.5,1569306441529.0,0,0,0
741.5,1569306441989.0,0,0,0
749.5,1569306442460.0,0,0,0
746.0,1569306442919.0,0,0,0
749.5,1569306443379.0,0,0,0
753.5,1569306443839.0,0,0,0
748.5,1569306444299.0,0,0,0
751.5,1569306444760.0,0,0,0
746.5,1569306445239.0,0,0,0
751.5,1569306445689.0,0,0,0
743.0,1569306446149.0,0,0,0
744.5,1569306446609.0,0,0,0
747.0,1569306447079.0,0,0,0
748.0,1569306447539.0,0,0,0
752.0,1569306447999.0,0,0,0
752.5,1569306448463.0,0,0,0
755.5,1569306448919.0,0,0,0
751.5,1569306449389.0,0,0,0
746.0,1569306449849.0,0,0,0
753.0,1569306450299.0,0,0,0
747.5,1569306450759.0,0,0,0
753.0,1569306451219.0,0,0,0
747.0,1569306451689.0,0,0,0
753.0,1569306452149.0,0,0,0
754.5,1569306452619.0,0,0,0
748.0,1569306453079.0,0,0,0
752.0,1569306453567.0,0,0,0
749.0,1569306453999.0,0,0,0
754.5,1569306454465.0,0,0,0
749.0,1569306454919.0,0,0,0
745.5,1569306455379.0,0,0,0
752.5,1569306455839.0,0,0,0
749.5,1569306456299.0,0,0,0
755.0,1569306456769.0,0,0,0
745.5,1569306457219.0,0,0,0
755.0,1569306457689.0,0,0,0
747.0,1569306458139.0,0,0,0
745.0,1569306458609.0,0,0,0
752.5,1569306459059.0,0,0,0
742.5,1569306459519.0,0,0,0
749.0,1569306459969.0,0,0,0
747.0,1569306460429.0,0,0,0
752.0,1569306460889.0,0,0,0
744.0,1569306461349.0,0,0,0
750.0,1569306461809.0,0,0,0
750.0,1569306462269.0,0,0,0
747.0,1569306462729.0,0,0,0
739.5,1569306463199.0,0,0,0
590.0,1569306463659.0,0,0,0
790.0,1569306464130.0,0,0,0
782.0,1569306464579.0,0,0,0
787.0,1569306465039.0,0,0,0
810.5,1569306465509.0,0,0,0
793.0,1569306465969.0,0,0,0
764.0,1569306466429.0,0,0,0
781.0,1569306466899.0,0,0,0
790.0,1569306467359.0,0,0,0
779.5,1569306467819.0,0,0,0
770.0,1569306468279.0,0,0,0
768.5,1569306468739.0,0,0,0
757.5,1569306469199.0,0,0,0
758.0,1569306469659.0,0,0,0
752.0,1569306470119.0,0,0,0
749.0,1569306470579.0,0,0,0
754.0,1569306471039.0,0,0,0
745.5,1569306471534.0,0,0,0
754.5,1569306471959.0,0,0,0
745.0,1569306472419.0,0,0,0
760.0,1569306472879.0,0,0,0
751.5,1569306473339.0,0,0,0
749.5,1569306473799.0,0,0,0
753.5,1569306474259.0,0,0,0
747.5,1569306474755.0,0,0,0
750.0,1569306475179.0,0,0,0
746.5,1569306475639.0,0,0,0
757.5,1569306476099.0,0,0,0
747.0,1569306476559.0,0,0,0
741.5,1569306477019.0,0,0,0
750.5,1569306477481.0,0,0,0
749.0,1569306477952.0,0,0,0
759.0,1569306478409.0,0,0,0
750.0,1569306478869.0,0,0,0
752.5,1569306479329.0,0,0,0
752.0,1569306479789.0,0,0,0
748.0,1569306480249.0,0,0,0
749.0,1569306480709.0,0,0,0
744.0,1569306481169.0,0,0,0
754.0,1569306481631.0,0,0,0
744.5,1569306482099.0,0,0,0
755.5,1569306482550.0,0,0,0
752.0,1569306483010.0,0,0,0
747.0,1569306483480.0,0,0,0
756.5,1569306483939.0,0,0,0
744.5,1569306484399.0,0,0,0
756.5,1569306484859.0,0,0,0
751.5,1569306485329.0,1,0,0
604.0,1569306485789.0,1,0,0
758.5,1569306486249.0,1,0,0
758.0,1569306486699.0,1,0,0
760.5,1569306487159.0,1,0,0
786.0,1569306487620.0,1,0,0
783.5,1569306488089.0,1,0,0
764.0,1569306488549.0,1,0,0
788.0,1569306489009.0,1,0,0
814.0,1569306489490.0,1,0,0
1015.0,1569306489929.0,1,0,0
1367.5,1569306490389.0,1,0,0
1600.0,1569306490849.0,1,0,0
1960.5,1569306491309.0,1,0,0
2005.0,1569306491769.0,1,0,0
2232.5,1569306492231.0,1,0,0
1725.5,1569306492689.0,1,0,0
1504.0,1569306493149.0,1,0,0
1273.5,1569306493609.0,1,0,0
1098.0,1569306494069.0,1,0,0
1059.0,1569306494529.0,1,0,0
1387.5,1569306494989.0,1,0,0
1295.5,1569306495449.0,1,0,0
1237.0,1569306495909.0,1,0,0
1045.5,1569306496369.0,1,0,0
925.5,1569306496829.0,1,0,0
956.5,1569306497289.0,1,0,0
866.0,1569306497750.0,2,0,0
885.0,1569306498209.0,2,0,0
879.5,1569306498669.0,2,0,0
888.5,1569306499129.0,2,0,0
899.5,1569306499589.0,2,0,0
945.0,1569306500049.0,2,0,0
1143.5,1569306500509.0,2,0,0
1308.5,1569306500969.0,2,0,0
1477.5,1569306501430.0,2,0,0
1637.0,1569306501889.0,2,0,0
1799.5,1569306502350.0,2,0,0
1831.0,1569306502820.0,2,0,0
1890.0,1569306503279.0,2,0,0
1964.5,1569306503740.0,2,0,0
1747.5,1569306504199.0,2,0,0
1300.5,1569306504660.0,2,0,0
1188.0,1569306505120.0,2,0,0
1062.5,1569306505580.0,2,0,0
1007.0,1569306506040.0,2,0,0
963.5,1569306506510.0,2,0,0
925.0,1569306506980.0,2,0,0
903.5,1569306507453.0,2,0,0
890.5,1569306507900.0,2,0,0
881.0,1569306508350.0,2,0,0
926.5,1569306508818.0,2,0,0
967.0,1569306509270.0,2,0,0
1169.0,1569306509730.0,2,0,0
1267.0,1569306510189.0,1,0,0
1301.0,1569306510659.0,1,0,0
1342.5,1569306511120.0,1,0,0
1372.5,1569306511580.0,1,0,0
1398.0,1569306512040.0,1,0,0
1406.5,1569306512500.0,1,0,0
1416.5,1569306512959.0,1,0,0
1447.5,1569306513420.0,1,0,0
1472.0,1569306513880.0,1,0,0
1501.5,1569306514340.0,1,0,0
1503.5,1569306514810.0,1,0,0
1522.0,1569306515260.0,1,0,0
1517.5,1569306515730.0,1,0,0
1540.0,1569306516180.0,1,0,0
1557.0,1569306516640.0,1,0,0
1601.5,1569306517110.0,1,0,0
1662.5,1569306517560.0,1,0,0
1821.5,1569306518030.0,1,0,0
1859.5,1569306518490.0,1,0,0
1903.5,1569306518950.0,1,0,0
1889.5,1569306519411.0,1,0,0
1850.5,1569306519860.0,1,0,0
1798.0,1569306520330.0,1,0,0
1667.0,1569306520790.0,1,0,0
1650.0,1569306521240.0,1,0,0
1626.5,1569306521700.0,1,0,0
1670.0,1569306522170.0,1,0,0
1729.0,1569306522630.0,1,0,0
1708.0,1569306523100.0,1,0,0
1696.5,1569306523560.0,1,0,0
1694.0,1569306524020.0,1,0,0
1698.0,1569306524483.0,1,0,0
1702.5,1569306524930.0,1,0,0
1727.0,1569306525390.0,1,0,0
1705.5,1569306525860.0,1,0,0
1695.0,1569306526330.0,1,0,0
1718.5,1569306526790.0,1,0,0
1705.5,1569306527250.0,1,0,0
1687.0,1569306527710.0,1,0,0
1691.0,1569306528170.0,1,0,0
1709.0,1569306528630.0,1,0,0
1710.5,1569306529090.0,1,0,0
1702.0,1569306529550.0,1,0,0
1687.5,1569306530010.0,1,0,0
1702.0,1569306530483.0,1,0,0
1691.5,1569306530940.0,1,0,0
1715.5,1569306531400.0,1,0,0
1839.0,1569306531860.0,1,0,0
1914.5,1569306532320.0,1,0,0
1934.5,1569306532780.0,1,0,0
1788.5,1569306533240.0,1,0,0
1671.5,1569306533690.0,1,0,0
1530.5,1569306534150.0,1,0,0
1316.5,1569306534610.0,1,0,0
1250.5,1569306535070.0,1,0,0
1208.5,1569306535530.0,1,0,0
1127.5,1569306535989.0,1,0,0
1099.5,1569306536450.0,1,0,0
1062.0,1569306536910.0,1,0,0
1035.0,1569306537370.0,1,0,0
983.5,1569306537830.0,1,0,0
954.5,1569306538290.0,1,0,0
940.5,1569306538750.0,1,0,0
913.0,1569306539220.0,1,0,0
904.5,1569306539680.0,1,0,0
