DT_tiltAccAngle,Timestamp,Action,Bump,Traffic congestion
0.0,1569306195978.0,2,0,0
0.0,1569306196437.0,2,0,0
0.0,1569306196897.0,2,0,0
0.0,1569306197367.0,2,0,0
0.0,1569306197828.0,2,0,0
0.0,1569306198288.0,2,0,0
0.0,1569306198748.0,2,0,0
0.0,1569306199208.0,2,0,0
0.0,1569306199667.0,2,0,0
0.0,1569306200128.0,2,0,0
0.0,1569306200598.0,2,0,0
0.0,1569306201091.0,1,0,0
0.0,1569306201518.0,1,0,0
0.0,1569306201978.0,1,0,0
0.0,1569306202427.0,1,0,0
0.0,1569306202887.0,1,0,0
0.0,1569306203358.0,1,0,0
0.0,1569306203818.0,1,0,0
0.0,1569306204277.0,1,0,0
0.0,1569306204748.0,1,0,0
0.0,1569306205208.0,2,0,0
0.0,1569306205678.0,2,0,0
0.0,1569306206138.0,2,0,0
0.0,1569306206608.0,2,0,0
0.0,1569306207068.0,2,0,0
0.0,1569306207538.0,2,0,0
0.0,1569306207998.0,2,0,0
0.0,1569306208457.0,2,0,0
0.0,1569306208918.0,2,0,0
0.0,1569306209387.0,2,0,0
0.0,1569306209848.0,2,0,0
0.0,1569306210308.0,2,0,0
0.0,1569306210768.0,2,0,0
0.0,1569306211228.0,2,0,0
0.0,1569306211687.0,1,0,0
0.0,1569306212148.0,1,0,0
0.0,1569306212608.0,1,0,0
0.0,1569306213068.0,1,0,0
0.0,1569306213528.0,1,0,0
0.0,1569306213987.0,1,0,0
0.0,1569306214447.0,1,0,0
0.0,1569306214907.0,2,0,0
0.0,1569306215368.0,2,0,0
0.0,1569306215828.0,2,0,0
0.0,1569306216287.0,2,0,0
0.0,1569306216748.0,2,0,0
0.0,1569306217218.0,2,0,0
0.0,1569306217677.0,2,0,0
0.0,1569306218138.0,2,0,0
0.0,1569306218599.0,2,0,0
0.0,1569306219067.0,2,0,0
0.0,1569306219527.0,2,0,0
0.0,1569306219977.0,2,0,0
0.0,1569306220437.0,2,0,0
0.0,1569306220898.0,3,0,0
0.0,1569306221368.0,3,0,0
0.0,1569306221827.0,3,0,0
0.0,1569306222288.0,3,0,0
0.0,1569306222747.0,3,0,0
0.0,1569306223218.0,3,0,0
0.0,1569306223688.0,3,0,0
0.0,1569306224148.0,3,0,0
0.0,1569306224598.0,3,0,0
0.0,1569306225068.0,3,0,0
0.0,1569306225538.0,3,0,0
0.0,1569306225997.0,3,0,0
0.0,1569306226471.0,3,0,0
0.0,1569306226918.0,3,0,0
0.0,1569306227388.0,2,0,0
0.0,1569306227848.0,2,0,0
0.0,1569306228318.0,2,0,0
0.0,1569306228779.0,2,0,0
0.0,1569306229238.0,2,0,0
0.0,1569306229698.0,2,0,0
0.0,1569306230158.0,2,0,0
0.0,1569306230662.0,2,0,0
0.0,1569306231089.0,2,0,0
0.0,1569306231548.0,2,0,0
0.0,1569306232008.0,2,0,0
0.0,1569306232468.0,2,0,0
0.0,1569306232927.0,2,0,0
0.0,1569306233387.0,2,0,0
0.0,1569306233857.0,2,0,0
0.0,1569306234308.0,3,0,0
0.0,1569306234768.0,3,0,0
0.0,1569306235228.0,3,0,0
0.0,1569306235688.0,3,0,0
0.0,1569306236148.0,3,0,0
0.0,1569306236608.0,3,0,0
0.0,1569306237078.0,3,0,0
0.0,1569306237537.0,3,0,0
0.0,1569306237998.0,3,0,0
0.0,1569306238468.0,3,0,0
0.0,1569306238928.0,3,0,0
0.0,1569306239388.0,3,0,0
0.0,1569306239838.0,3,0,0
0.0,1569306240297.0,3,0,0
0.0,1569306240768.0,1,0,0
0.0,1569306241228.0,1,0,0
0.0,1569306241688.0,1,0,0
0.0,1569306242148.0,1,0,0
0.0,1569306242608.0,1,0,0
0.0,1569306243068.0,1,0,0
0.0,1569306243538.0,1,0,0
0.0,1569306243998.0,1,0,0
0.0,1569306244461.0,1,0,0
0.0,1569306244918.0,1,0,0
0.0,1569306245378.0,1,0,0
0.0,1569306245838.0,1,0,0
0.0,1569306246308.0,1,0,0
0.0,1569306246768.0,1,0,0
0.0,1569306247228.0,1,0,0
0.0,1569306247688.0,1,0,0
0.0,1569306248158.0,1,0,0
0.0,1569306248655.0,6,0,0
0.0,1569306249078.0,6,0,0
0.0,1569306249548.0,6,0,0
0.0,1569306250008.0,6,0,0
0.0,1569306250478.0,6,0,0
0.0,1569306250928.0,6,0,0
0.0,1569306251388.0,6,0,0
0.0,1569306251857.0,6,0,0
0.0,1569306252318.0,6,0,0
0.0,1569306252778.0,6,0,0
0.0,1569306253248.0,6,0,0
0.0,1569306253698.0,6,0,0
0.0,1569306254158.0,6,0,0
0.0,1569306254628.0,6,0,0
0.0,1569306255088.0,6,0,0
0.0,1569306255548.0,6,0,0
0.0,1569306256008.0,6,0,0
0.0,1569306256468.0,6,0,0
0.0,1569306256928.0,6,0,0
0.0,1569306257389.0,6,0,0
0.0,1569306257848.0,6,0,0
0.0,1569306258308.0,6,0,0
0.0,1569306258768.0,6,0,0
0.0,1569306259263.0,6,0,0
0.0,1569306259689.0,6,0,0
0.0,1569306260148.0,6,0,0
0.0,1569306260608.0,6,0,0
0.0,1569306261068.0,1,0,0
0.0,1569306261528.0,1,0,0
0.0,1569306261988.0,1,0,0
0.0,1569306262463.0,1,0,0
0.0,1569306262908.0,1,0,0
0.0,1569306263388.0,6,0,0
0.0,1569306263848.0,6,0,0
0.0,1569306264308.0,6,0,0
0.0,1569306264768.0,6,0,0
0.0,1569306265228.0,6,0,0
0.0,1569306265688.0,6,0,0
0.0,1569306266148.0,6,0,0
0.0,1569306266607.0,6,0,0
0.0,1569306267068.0,6,0,0
0.0,1569306267537.0,6,0,0
0.0,1569306267991.0,6,0,0
0.0,1569306268448.0,6,0,0
0.0,1569306268908.0,6,0,0
0.0,1569306269378.0,6,0,0
0.0,1569306269831.0,6,0,0
0.0,1569306270288.0,6,0,0
0.0,1569306270748.0,6,0,0
0.0,1569306271218.0,6,0,0
0.0,1569306271668.0,6,0,0
0.0,1569306272138.0,6,0,0
0.0,1569306272598.0,6,0,0
0.0,1569306273058.0,6,0,0
0.0,1569306273518.0,6,0,0
0.0,1569306273978.0,6,0,0
0.0,1569306274438.0,6,0,0
0.0,1569306274898.0,6,0,0
0.0,1569306275358.0,6,0,0
0.0,1569306275818.0,6,0,0
0.0,1569306276278.0,6,0,0
0.0,1569306276738.0,6,0,0
0.0,1569306277198.0,6,0,0
0.0,1569306277658.0,6,0,0
0.0,1569306278118.0,6,0,0
0.0,1569306278588.0,6,0,0
0.0,1569306279048.0,6,0,0
0.0,1569306279508.0,6,0,0
0.0,1569306279968.0,6,0,0
0.0,1569306280464.0,6,0,0
0.0,1569306280888.0,6,0,0
0.0,1569306281358.0,6,0,0
0.0,1569306281818.0,6,0,0
0.0,1569306282278.0,6,0,0
0.0,1569306282738.0,6,0,0
0.0,1569306283198.0,6,0,0
0.0,1569306283668.0,6,0,0
0.0,1569306284128.0,6,0,0
0.0,1569306284588.0,6,0,0
0.0,1569306285038.0,6,0,0
0.0,1569306285508.0,6,0,0
0.0,1569306285961.0,6,0,0
0.0,1569306286425.0,6,0,0
0.0,1569306286878.0,6,0,0
0.0,1569306287328.0,6,0,0
0.0,1569306287789.0,6,0,0
0.0,1569306288238.0,6,0,0
0.0,1569306288688.0,6,0,0
0.0,1569306289148.0,6,0,0
0.0,1569306289608.0,6,0,0
0.0,1569306290078.0,6,0,0
0.0,1569306290539.0,6,0,0
0.0,1569306291004.0,6,0,0
0.0,1569306291459.0,6,0,0
0.0,1569306291918.0,6,0,0
0.0,1569306292378.0,6,0,0
0.0,1569306292838.0,6,0,0
0.0,1569306293298.0,6,0,0
0.0,1569306293758.0,6,0,0
0.0,1569306294218.0,6,0,0
0.0,1569306294678.0,6,0,0
0.0,1569306295148.0,6,0,0
0.0,1569306295598.0,6,0,0
0.0,1569306296058.0,6,0,0
0.0,1569306296528.0,6,0,0
0.0,1569306296988.0,6,0,0
0.0,1569306297448.0,6,0,0
0.0,1569306297908.0,6,0,0
0.0,1569306298368.0,1,0,0
0.0,1569306298818.0,1,0,0
0.0,1569306299278.0,1,0,0
0.0,1569306299748.0,1,0,0
0.0,1569306300208.0,1,0,0
0.0,1569306300668.0,1,0,0
0.0,1569306301128.0,1,0,0
0.0,1569306301598.0,1,0,0
0.0,1569306302058.0,1,0,0
0.0,1569306302518.0,1,0,0
0.0,1569306302978.0,1,0,0
0.0,1569306303448.0,8,0,0
0.0,1569306303908.0,8,0,0
0.0,1569306304378.0,8,0,0
0.0,1569306304838.0,8,0,0
0.0,1569306305298.0,8,0,0
0.0,1569306305758.0,8,0,0
0.0,1569306306218.0,8,0,0
0.0,1569306306678.0,8,0,0
0.0,1569306307138.0,8,0,0
0.0,1569306307598.0,8,0,0
0.0,1569306308058.0,8,0,0
0.0,1569306308518.0,8,0,0
0.0,1569306308978.0,8,0,0
0.0,1569306309438.0,8,0,0
0.0,1569306309888.0,8,0,0
0.0,1569306310348.0,8,0,0
0.0,1569306310818.0,8,0,0
0.0,1569306311278.0,8,0,0
0.0,1569306311739.0,8,0,0
0.0,1569306312198.0,8,0,0
0.0,1569306312659.0,8,0,0
0.0,1569306313109.0,8,0,0
0.0,1569306313568.0,8,0,0
0.0,1569306314028.0,8,0,0
0.0,1569306314488.0,8,0,0
0.0,1569306314938.0,8,0,0
0.0,1569306315408.0,8,0,0
0.0,1569306315858.0,8,0,0
0.0,1569306316318.0,8,0,0
0.0,1569306316778.0,8,0,0
0.0,1569306317239.0,1,0,0
0.0,1569306317698.0,1,0,0
0.0,1569306318159.0,1,0,0
0.0,1569306318618.0,1,0,0
0.0,1569306319078.0,1,0,0
0.0,1569306319549.0,8,0,0
0.0,1569306319999.0,8,0,0
0.0,1569306320459.0,8,0,0
0.0,1569306320918.0,8,0,0
0.0,1569306321379.0,8,0,0
0.0,1569306321838.0,8,0,0
0.0,1569306322289.0,8,0,0
0.0,1569306322748.0,8,0,0
0.0,1569306323209.0,8,0,0
0.0,1569306323669.0,8,0,0
0.0,1569306324131.0,8,0,0
0.0,1569306324599.0,8,0,0
0.0,1569306325069.0,8,0,0
0.0,1569306325529.0,8,0,0
0.0,1569306325979.0,8,0,0
0.0,1569306326446.0,8,0,0
0.0,1569306326898.0,8,0,0
0.0,1569306327359.0,8,0,0
0.0,1569306327819.0,8,0,0
0.0,1569306328289.0,8,0,0
0.0,1569306328748.0,8,0,0
0.0,1569306329208.0,8,0,0
0.0,1569306329669.0,8,0,0
0.0,1569306330129.0,8,0,0
0.0,1569306330588.0,8,0,0
0.0,1569306331049.0,8,0,0
0.0,1569306331511.0,8,0,0
0.0,1569306331959.0,8,0,0
0.0,1569306332418.0,8,0,0
0.0,1569306332878.0,8,0,0
0.0,1569306333339.0,8,0,0
0.0,1569306333798.0,8,0,0
0.0,1569306334269.0,8,0,0
0.0,1569306334728.0,8,0,0
0.0,1569306335188.0,8,0,0
0.0,1569306335649.0,8,0,0
0.0,1569306336109.0,8,0,0
0.0,1569306336568.0,8,0,0
0.0,1569306337028.0,8,0,0
0.0,1569306337498.0,8,0,0
0.0,1569306337949.0,8,0,0
0.0,1569306338418.0,8,0,0
0.0,1569306338868.0,8,0,0
0.0,1569306339328.0,8,0,0
0.0,1569306339788.0,8,0,0
0.0,1569306340249.0,1,1,0
0.0,1569306340708.0,1,1,0
0.0,1569306341168.0,1,1,0
0.0,1569306341679.0,1,1,0
0.0,1569306342109.0,1,1,0
0.0,1569306342568.0,1,1,0
0.0,1569306343029.0,1,1,0
0.0,1569306343488.0,1,1,0
0.0,1569306343949.0,1,1,0
0.0,1569306344419.0,1,1,0
0.0,1569306344868.0,1,1,0
0.0,1569306345328.0,1,1,0
0.0,1569306345798.0,1,1,0
0.0,1569306346259.0,1,1,0
0.0,1569306346719.0,1,1,0
0.0,1569306347179.0,1,1,0
0.0,1569306347648.0,1,1,0
0.0,1569306348109.0,1,1,0
0.0,1569306348579.0,1,1,0
0.0,1569306349073.0,1,1,0
0.0,1569306349499.0,1,1,0
0.0,1569306349958.0,1,1,0
0.0,1569306350409.0,1,1,0
0.0,1569306350878.0,1,1,0
0.0,1569306351339.0,1,1,0
0.0,1569306351799.0,1,1,0
0.0,1569306352258.0,1,1,0
0.0,1569306352719.0,1,1,0
0.0,1569306353179.0,1,1,0
0.0,1569306353629.0,1,1,0
0.0,1569306354089.0,1,1,0
0.0,1569306354549.0,1,1,0
0.0,1569306355009.0,1,1,0
0.0,1569306355469.0,1,1,0
0.0,1569306355939.0,1,1,0
0.0,1569306356399.0,1,1,0
0.0,1569306356859.0,1,1,0
0.0,1569306357319.0,1,1,0
0.0,1569306357779.0,1,1,0
0.0,1569306358239.0,1,1,0
0.0,1569306358698.0,1,1,0
0.0,1569306359159.0,1,1,0
0.0,1569306359618.0,1,0,0
0.0,1569306360068.0,1,0,0
0.0,1569306360529.0,1,0,0
0.0,1569306360988.0,1,0,0
0.0,1569306361449.0,1,0,0
0.0,1569306361909.0,1,0,0
