DT_acceleration,Timestamp,Action,Bump,Traffic congestion
-0.016,1569306369178.0,3,0,0
0.031,1569306369639.0,1,0,0
0.048,1569306370153.0,1,0,0
0.059000000000000004,1569306370558.0,1,0,0
0.146,1569306371018.0,1,0,0
0.452,1569306371479.0,1,0,0
0.578,1569306371939.0,1,0,0
0.327,1569306372401.0,1,0,0
0.168,1569306372859.0,1,0,0
0.131,1569306373336.0,1,0,0
0.429,1569306373769.0,1,0,0
0.644,1569306374229.0,1,0,0
0.594,1569306374689.0,1,0,0
0.537,1569306375148.0,1,0,0
0.482,1569306375609.0,1,0,0
0.324,1569306376069.0,1,0,0
0.314,1569306376529.0,1,0,0
0.41200000000000003,1569306376979.0,1,0,0
0.272,1569306377447.0,1,0,0
0.159,1569306377898.0,1,0,0
0.084,1569306378359.0,1,0,0
0.003,1569306378819.0,1,0,0
-0.082,1569306379269.0,1,0,0
-0.114,1569306379739.0,1,0,0
-0.231,1569306380199.0,1,0,0
-0.533,1569306380659.0,1,0,0
-0.652,1569306381119.0,1,0,0
-0.435,1569306381579.0,1,0,0
-0.261,1569306382039.0,3,0,0
-0.199,1569306382499.0,3,0,0
-0.17400000000000002,1569306382959.0,3,0,0
-0.177,1569306383429.0,3,0,0
-0.191,1569306383889.0,3,0,0
-0.161,1569306384358.0,3,0,0
-0.063,1569306384819.0,3,0,0
-0.008,1569306385279.0,3,0,0
-0.01,1569306385739.0,3,0,0
-0.041,1569306386199.0,3,0,0
-0.083,1569306386659.0,3,0,0
-0.098,1569306387119.0,3,0,0
-0.079,1569306387589.0,3,0,0
-0.053,1569306388049.0,3,0,0
-0.041,1569306388509.0,3,0,0
-0.029,1569306388969.0,3,0,0
0.02,1569306389429.0,3,0,0
0.129,1569306389889.0,3,0,0
0.29,1569306390349.0,1,0,0
0.456,1569306390809.0,1,0,0
0.547,1569306391290.0,1,0,0
0.533,1569306391739.0,1,0,0
0.486,1569306392188.0,1,0,0
0.37,1569306392649.0,1,0,0
0.24,1569306393119.0,1,0,0
0.14300000000000002,1569306393579.0,1,0,0
0.08600000000000001,1569306394039.0,1,0,0
0.132,1569306394536.0,1,0,0
0.101,1569306394959.0,1,0,0
0.124,1569306395419.0,1,0,0
0.114,1569306395879.0,1,0,0
0.128,1569306396339.0,1,0,0
0.127,1569306396809.0,1,0,0
0.115,1569306397269.0,1,0,0
0.13,1569306397719.0,1,0,0
0.081,1569306398179.0,1,0,0
0.033,1569306398639.0,4,0,0
0.04,1569306399099.0,4,0,0
0.058,1569306399559.0,4,0,0
0.117,1569306400019.0,4,0,0
0.006,1569306400479.0,4,0,0
-0.128,1569306400948.0,4,0,0
-0.218,1569306401399.0,4,0,0
-0.295,1569306401859.0,4,0,0
-0.34,1569306402329.0,4,0,0
-0.28300000000000003,1569306402789.0,4,0,0
-0.321,1569306403249.0,4,0,0
-0.359,1569306403719.0,4,0,0
-0.612,1569306404178.0,4,0,0
-0.93,1569306404639.0,4,0,0
-0.77,1569306405098.0,4,0,0
-0.582,1569306405569.0,4,0,0
-0.641,1569306406028.0,4,0,0
-0.583,1569306406488.0,4,0,0
-0.34,1569306406959.0,4,0,0
-0.2,1569306407409.0,4,0,0
-0.145,1569306407879.0,4,0,0
-0.15,1569306408329.0,4,0,0
-0.213,1569306408799.0,1,0,0
-0.23600000000000002,1569306409274.0,1,0,0
-0.178,1569306409719.0,1,0,0
-0.138,1569306410179.0,1,0,0
-0.123,1569306410639.0,1,0,0
-0.117,1569306411099.0,1,0,0
-0.112,1569306411569.0,1,0,0
-0.109,1569306412029.0,1,0,0
-0.10400000000000001,1569306412489.0,1,0,0
-0.127,1569306412949.0,1,0,0
-0.221,1569306413409.0,1,0,0
-0.31,1569306413869.0,1,0,0
-0.374,1569306414329.0,1,0,0
-0.293,1569306414789.0,1,0,0
-0.181,1569306415249.0,1,0,0
-0.125,1569306415709.0,1,0,0
-0.278,1569306416169.0,1,0,0
-0.591,1569306416629.0,1,0,0
-0.493,1569306417089.0,1,0,0
-0.221,1569306417549.0,1,0,0
0.047,1569306418019.0,1,0,0
-0.045,1569306418479.0,1,0,0
-0.241,1569306418939.0,1,0,0
-0.243,1569306419399.0,1,0,0
-0.148,1569306419876.0,1,0,0
-0.035,1569306420319.0,1,0,0
-0.055,1569306420779.0,1,0,0
-0.229,1569306421239.0,1,0,0
-0.366,1569306421699.0,1,0,0
-0.378,1569306422161.0,0,0,0
-0.264,1569306422629.0,0,0,0
-0.149,1569306423099.0,0,0,0
-0.082,1569306423559.0,0,0,0
-0.036000000000000004,1569306424019.0,0,0,0
-0.015,1569306424479.0,0,0,0
-0.006,1569306424941.0,0,0,0
-0.002,1569306425409.0,0,0,0
-0.001,1569306425869.0,0,0,0
0.0,1569306426329.0,0,0,0
0.0,1569306426789.0,0,0,0
0.0,1569306427249.0,0,0,0
0.0,1569306427719.0,0,0,0
0.0,1569306428169.0,0,0,0
0.0,1569306428629.0,0,0,0
0.0,1569306429089.0,0,0,0
0.0,1569306429559.0,0,0,0
0.0,1569306430019.0,0,0,0
0.0,1569306430479.0,0,0,0
0.0,1569306430939.0,0,0,0
0.0,1569306431418.0,0,0,0
0.0,1569306431859.0,0,0,0
0.0,1569306432319.0,0,0,0
0.0,1569306432779.0,0,0,0
0.0,1569306433239.0,0,0,0
0.0,1569306433699.0,0,0,0
0.0,1569306434159.0,0,0,0
0.0,1569306434619.0,0,0,0
0.0,1569306435079.0,0,0,0
0.0,1569306435539.0,0,0,0
0.0,1569306435999.0,0,0,0
0.0,1569306436469.0,0,0,0
0.0,1569306436929.0,0,0,0
0.0,1569306437389.0,0,0,0
0.0,1569306437849.0,0,0,0
0.0,1569306438300.0,0,0,0
0.0,1569306438769.0,0,0,0
0.0,1569306439219.0,0,0,0
0.0,1569306439689.0,0,0,0
0.0,1569306440149.0,0,0,0
0.0,1569306440599.0,0,0,0
0.0,1569306441059.0,0,0,0
0.0,1569306441519.0,0,0,0
0.0,1569306441979.0,0,0,0
0.0,1569306442440.0,0,0,0
0.0,1569306442909.0,0,0,0
0.0,1569306443369.0,0,0,0
0.0,1569306443829.0,0,0,0
0.0,1569306444289.0,0,0,0
0.0,1569306444749.0,0,0,0
0.0,1569306445219.0,0,0,0
0.0,1569306445680.0,0,0,0
0.0,1569306446139.0,0,0,0
0.0,1569306446599.0,0,0,0
0.0,1569306447069.0,0,0,0
0.0,1569306447529.0,0,0,0
0.0,1569306447991.0,0,0,0
0.0,1569306448460.0,0,0,0
0.0,1569306448909.0,0,0,0
0.0,1569306449379.0,0,0,0
0.0,1569306449839.0,0,0,0
0.0,1569306450289.0,0,0,0
0.0,1569306450749.0,0,0,0
0.0,1569306451209.0,0,0,0
0.0,1569306451679.0,0,0,0
0.0,1569306452139.0,0,0,0
0.0,1569306452599.0,0,0,0
0.0,1569306453069.0,0,0,0
0.0,1569306453519.0,0,0,0
0.0,1569306453980.0,0,0,0
0.0,1569306454460.0,0,0,0
0.0,1569306454909.0,0,0,0
0.0,1569306455369.0,0,0,0
0.0,1569306455829.0,0,0,0
0.0,1569306456289.0,0,0,0
0.0,1569306456749.0,0,0,0
0.0,1569306457209.0,0,0,0
0.0,1569306457669.0,0,0,0
0.0,1569306458129.0,0,0,0
0.0,1569306458589.0,0,0,0
0.0,1569306459049.0,0,0,0
0.0,1569306459509.0,0,0,0
0.0,1569306459959.0,0,0,0
0.0,1569306460419.0,0,0,0
0.0,1569306460879.0,0,0,0
0.0,1569306461339.0,0,0,0
0.0,1569306461799.0,0,0,0
0.0,1569306462259.0,0,0,0
0.0,1569306462719.0,0,0,0
0.0,1569306463189.0,0,0,0
0.0,1569306463649.0,0,0,0
0.0,1569306464129.0,0,0,0
0.0,1569306464569.0,0,0,0
0.0,1569306465029.0,0,0,0
0.0,1569306465499.0,0,0,0
0.0,1569306465959.0,0,0,0
0.0,1569306466419.0,0,0,0
0.0,1569306466889.0,0,0,0
0.0,1569306467339.0,0,0,0
0.0,1569306467799.0,0,0,0
0.0,1569306468259.0,0,0,0
0.0,1569306468729.0,0,0,0
0.0,1569306469191.0,0,0,0
0.0,1569306469649.0,0,0,0
0.0,1569306470109.0,0,0,0
0.0,1569306470569.0,0,0,0
0.0,1569306471031.0,0,0,0
0.0,1569306471489.0,0,0,0
0.0,1569306471949.0,0,0,0
0.0,1569306472409.0,0,0,0
0.0,1569306472869.0,0,0,0
0.0,1569306473329.0,0,0,0
0.0,1569306473789.0,0,0,0
0.0,1569306474249.0,0,0,0
0.0,1569306474754.0,0,0,0
0.0,1569306475169.0,0,0,0
0.0,1569306475629.0,0,0,0
0.0,1569306476089.0,0,0,0
0.0,1569306476549.0,0,0,0
0.0,1569306477009.0,0,0,0
0.0,1569306477470.0,0,0,0
0.0,1569306477952.0,0,0,0
0.0,1569306478399.0,0,0,0
0.0,1569306478859.0,0,0,0
0.0,1569306479319.0,0,0,0
0.0,1569306479779.0,0,0,0
0.0,1569306480230.0,0,0,0
0.0,1569306480690.0,0,0,0
0.0,1569306481159.0,0,0,0
0.0,1569306481619.0,0,0,0
0.0,1569306482079.0,0,0,0
0.0,1569306482539.0,0,0,0
0.0,1569306483000.0,0,0,0
0.0,1569306483471.0,0,0,0
0.0,1569306483929.0,0,0,0
0.0,1569306484390.0,0,0,0
0.0,1569306484849.0,0,0,0
0.0,1569306485319.0,1,0,0
0.0,1569306485779.0,1,0,0
0.187,1569306486239.0,1,0,0
0.35000000000000003,1569306486690.0,1,0,0
0.20600000000000002,1569306487149.0,1,0,0
0.107,1569306487609.0,1,0,0
0.227,1569306488069.0,1,0,0
0.362,1569306488530.0,1,0,0
0.371,1569306488999.0,1,0,0
0.331,1569306489489.0,1,0,0
0.367,1569306489921.0,1,0,0
0.73,1569306490379.0,1,0,0
1.093,1569306490839.0,1,0,0
1.491,1569306491299.0,1,0,0
1.351,1569306491760.0,1,0,0
0.751,1569306492220.0,1,0,0
0.855,1569306492680.0,1,0,0
0.759,1569306493139.0,1,0,0
0.37,1569306493589.0,1,0,0
0.06,1569306494059.0,1,0,0
-0.12,1569306494519.0,1,0,0
-0.135,1569306494979.0,1,0,0
-0.039,1569306495429.0,1,0,0
-0.154,1569306495899.0,1,0,0
-1.389,1569306496349.0,1,0,0
-1.949,1569306496819.0,1,0,0
-1.996,1569306497280.0,1,0,0
-1.368,1569306497741.0,2,0,0
-0.65,1569306498199.0,2,0,0
0.059000000000000004,1569306498659.0,2,0,0
0.271,1569306499120.0,2,0,0
0.263,1569306499569.0,2,0,0
0.212,1569306500039.0,2,0,0
0.309,1569306500499.0,2,0,0
0.598,1569306500959.0,2,0,0
0.713,1569306501420.0,2,0,0
0.721,1569306501879.0,2,0,0
0.788,1569306502339.0,2,0,0
0.588,1569306502800.0,2,0,0
0.402,1569306503260.0,2,0,0
0.32,1569306503729.0,2,0,0
0.326,1569306504189.0,2,0,0
0.46900000000000003,1569306504649.0,2,0,0
0.274,1569306505109.0,2,0,0
0.113,1569306505560.0,2,0,0
0.019,1569306506031.0,2,0,0
-0.046,1569306506502.0,2,0,0
-0.08,1569306506960.0,2,0,0
-0.11800000000000001,1569306507451.0,2,0,0
-0.112,1569306507880.0,2,0,0
-0.117,1569306508340.0,2,0,0
-0.10400000000000001,1569306508800.0,2,0,0
-0.057,1569306509259.0,2,0,0
-0.017,1569306509719.0,2,0,0
0.122,1569306510179.0,1,0,0
0.183,1569306510639.0,1,0,0
0.278,1569306511110.0,1,0,0
0.305,1569306511570.0,1,0,0
0.273,1569306512030.0,1,0,0
0.23800000000000002,1569306512484.0,1,0,0
0.203,1569306512950.0,1,0,0
0.199,1569306513400.0,1,0,0
0.225,1569306513860.0,1,0,0
0.265,1569306514319.0,1,0,0
0.107,1569306514801.0,1,0,0
0.113,1569306515249.0,1,0,0
0.088,1569306515710.0,1,0,0
0.14300000000000002,1569306516170.0,1,0,0
0.183,1569306516630.0,1,0,0
0.185,1569306517090.0,1,0,0
0.215,1569306517549.0,1,0,0
0.356,1569306518020.0,1,0,0
0.4,1569306518483.0,1,0,0
0.526,1569306518940.0,1,0,0
0.513,1569306519390.0,1,0,0
0.327,1569306519850.0,1,0,0
0.132,1569306520310.0,1,0,0
-0.034,1569306520770.0,1,0,0
-0.077,1569306521229.0,1,0,0
-0.19,1569306521690.0,1,0,0
-0.139,1569306522160.0,1,0,0
-0.093,1569306522620.0,1,0,0
-0.075,1569306523080.0,1,0,0
-0.031,1569306523540.0,1,0,0
-0.048,1569306524010.0,1,0,0
-0.041,1569306524482.0,1,0,0
-0.026000000000000002,1569306524920.0,1,0,0
0.006,1569306525380.0,1,0,0
-0.009000000000000001,1569306525840.0,1,0,0
0.006,1569306526310.0,1,0,0
0.007,1569306526779.0,1,0,0
-0.02,1569306527240.0,1,0,0
-0.012,1569306527700.0,1,0,0
-0.074,1569306528160.0,1,0,0
-0.011,1569306528620.0,1,0,0
-0.036000000000000004,1569306529080.0,1,0,0
-0.04,1569306529544.0,1,0,0
-0.038,1569306530000.0,1,0,0
0.001,1569306530481.0,1,0,0
0.001,1569306530930.0,1,0,0
0.017,1569306531390.0,1,0,0
0.048,1569306531850.0,1,0,0
0.252,1569306532309.0,1,0,0
0.367,1569306532770.0,1,0,0
0.307,1569306533220.0,1,0,0
0.12,1569306533680.0,1,0,0
-0.026000000000000002,1569306534140.0,1,0,0
-0.297,1569306534600.0,1,0,0
-0.513,1569306535060.0,1,0,0
-0.448,1569306535509.0,1,0,0
-0.436,1569306535970.0,1,0,0
