DT_vehicleSpeed,Timestamp,Action,Bump,Traffic congestion
6.0,1569306248058.0,1,0,0
6.0,1569306248518.0,6,0,0
6.0,1569306248989.0,6,0,0
6.0,1569306249448.0,6,0,0
6.0,1569306249908.0,6,0,0
6.0,1569306250378.0,6,0,0
7.0,1569306250838.0,6,0,0
7.0,1569306251288.0,6,0,0
8.0,1569306251758.0,6,0,0
8.0,1569306252218.0,6,0,0
9.0,1569306252678.0,6,0,0
8.0,1569306253148.0,6,0,0
8.0,1569306253608.0,6,0,0
7.0,1569306254068.0,6,0,0
7.0,1569306254527.0,6,0,0
7.0,1569306255029.0,6,0,0
7.0,1569306255448.0,6,0,0
7.0,1569306255908.0,6,0,0
7.0,1569306256368.0,6,0,0
7.0,1569306256828.0,6,0,0
8.0,1569306257288.0,6,0,0
9.0,1569306257748.0,6,0,0
10.0,1569306258214.0,6,0,0
11.0,1569306258668.0,6,0,0
11.0,1569306259127.0,6,0,0
12.0,1569306259588.0,6,0,0
12.0,1569306260048.0,6,0,0
13.0,1569306260508.0,6,0,0
14.0,1569306260968.0,1,0,0
14.0,1569306261429.0,1,0,0
15.0,1569306261888.0,1,0,0
15.0,1569306262348.0,1,0,0
16.0,1569306262808.0,1,0,0
15.0,1569306263288.0,6,0,0
13.0,1569306263748.0,6,0,0
12.0,1569306264208.0,6,0,0
11.0,1569306264668.0,6,0,0
10.0,1569306265138.0,6,0,0
9.0,1569306265620.0,6,0,0
8.0,1569306266048.0,6,0,0
7.0,1569306266518.0,6,0,0
7.0,1569306266968.0,6,0,0
7.0,1569306267438.0,6,0,0
7.0,1569306267898.0,6,0,0
7.0,1569306268348.0,6,0,0
7.0,1569306268808.0,6,0,0
7.0,1569306269278.0,6,0,0
8.0,1569306269729.0,6,0,0
8.0,1569306270198.0,6,0,0
8.0,1569306270659.0,6,0,0
8.0,1569306271118.0,6,0,0
9.0,1569306271578.0,6,0,0
9.0,1569306272038.0,6,0,0
10.0,1569306272498.0,6,0,0
10.0,1569306272958.0,6,0,0
10.0,1569306273429.0,6,0,0
10.0,1569306273878.0,6,0,0
10.0,1569306274338.0,6,0,0
9.0,1569306274798.0,6,0,0
9.0,1569306275258.0,6,0,0
9.0,1569306275718.0,6,0,0
8.0,1569306276226.0,6,0,0
8.0,1569306276638.0,6,0,0
8.0,1569306277108.0,6,0,0
8.0,1569306277568.0,6,0,0
7.0,1569306278028.0,6,0,0
6.0,1569306278488.0,6,0,0
6.0,1569306278948.0,6,0,0
6.0,1569306279409.0,6,0,0
7.0,1569306279868.0,6,0,0
7.0,1569306280328.0,6,0,0
7.0,1569306280788.0,6,0,0
7.0,1569306281258.0,6,0,0
7.0,1569306281718.0,6,0,0
7.0,1569306282178.0,6,0,0
7.0,1569306282638.0,6,0,0
6.0,1569306283098.0,6,0,0
6.0,1569306283568.0,6,0,0
6.0,1569306284028.0,6,0,0
6.0,1569306284488.0,6,0,0
6.0,1569306284948.0,6,0,0
7.0,1569306285410.0,6,0,0
8.0,1569306285868.0,6,0,0
8.0,1569306286328.0,6,0,0
9.0,1569306286781.0,6,0,0
11.0,1569306287228.0,6,0,0
12.0,1569306287688.0,6,0,0
13.0,1569306288138.0,6,0,0
12.0,1569306288598.0,6,0,0
11.0,1569306289048.0,6,0,0
12.0,1569306289518.0,6,0,0
12.0,1569306289978.0,6,0,0
11.0,1569306290438.0,6,0,0
11.0,1569306290898.0,6,0,0
12.0,1569306291358.0,6,0,0
13.0,1569306291818.0,6,0,0
12.0,1569306292278.0,6,0,0
12.0,1569306292738.0,6,0,0
11.0,1569306293198.0,6,0,0
11.0,1569306293658.0,6,0,0
10.0,1569306294118.0,6,0,0
10.0,1569306294588.0,6,0,0
10.0,1569306295048.0,6,0,0
11.0,1569306295508.0,6,0,0
12.0,1569306295968.0,6,0,0
12.0,1569306296428.0,6,0,0
12.0,1569306296888.0,6,0,0
12.0,1569306297349.0,6,0,0
12.0,1569306297808.0,6,0,0
12.0,1569306298268.0,1,0,0
12.0,1569306298728.0,1,0,0
13.0,1569306299189.0,1,0,0
13.0,1569306299648.0,1,0,0
13.0,1569306300108.0,1,0,0
14.0,1569306300588.0,1,0,0
14.0,1569306301028.0,1,0,0
14.0,1569306301508.0,1,0,0
14.0,1569306301968.0,1,0,0
15.0,1569306302429.0,1,0,0
15.0,1569306302888.0,1,0,0
15.0,1569306303349.0,1,0,0
13.0,1569306303808.0,8,0,0
11.0,1569306304288.0,8,0,0
11.0,1569306304738.0,8,0,0
11.0,1569306305198.0,8,0,0
11.0,1569306305658.0,8,0,0
12.0,1569306306118.0,8,0,0
12.0,1569306306588.0,8,0,0
12.0,1569306307048.0,8,0,0
12.0,1569306307508.0,8,0,0
12.0,1569306307967.0,8,0,0
12.0,1569306308428.0,8,0,0
12.0,1569306308878.0,8,0,0
12.0,1569306309338.0,8,0,0
11.0,1569306309798.0,8,0,0
11.0,1569306310258.0,8,0,0
11.0,1569306310718.0,8,0,0
10.0,1569306311178.0,8,0,0
10.0,1569306311638.0,8,0,0
10.0,1569306312098.0,8,0,0
10.0,1569306312558.0,8,0,0
9.0,1569306313018.0,8,0,0
9.0,1569306313469.0,8,0,0
9.0,1569306313928.0,8,0,0
9.0,1569306314388.0,8,0,0
8.0,1569306314848.0,8,0,0
8.0,1569306315349.0,8,0,0
8.0,1569306315768.0,8,0,0
10.0,1569306316229.0,8,0,0
12.0,1569306316688.0,8,0,0
14.0,1569306317148.0,1,0,0
14.0,1569306317609.0,1,0,0
14.0,1569306318058.0,1,0,0
14.0,1569306318518.0,1,0,0
14.0,1569306318978.0,1,0,0
14.0,1569306319438.0,8,0,0
14.0,1569306319898.0,8,0,0
14.0,1569306320358.0,8,0,0
13.0,1569306320818.0,8,0,0
12.0,1569306321278.0,8,0,0
10.0,1569306321738.0,8,0,0
10.0,1569306322188.0,8,0,0
10.0,1569306322648.0,8,0,0
10.0,1569306323109.0,8,0,0
9.0,1569306323569.0,8,0,0
9.0,1569306324029.0,8,0,0
9.0,1569306324499.0,8,0,0
9.0,1569306324969.0,8,0,0
8.0,1569306325428.0,8,0,0
8.0,1569306325888.0,8,0,0
7.0,1569306326348.0,8,0,0
5.0,1569306326808.0,8,0,0
4.0,1569306327258.0,8,0,0
3.0,1569306327728.0,8,0,0
3.0,1569306328191.0,8,0,0
2.0,1569306328659.0,8,0,0
2.0,1569306329108.0,8,0,0
2.0,1569306329578.0,8,0,0
2.0,1569306330077.0,8,0,0
2.0,1569306330488.0,8,0,0
2.0,1569306330948.0,8,0,0
3.0,1569306331408.0,8,0,0
3.0,1569306331868.0,8,0,0
3.0,1569306332318.0,8,0,0
3.0,1569306332778.0,8,0,0
3.0,1569306333253.0,8,0,0
4.0,1569306333699.0,8,0,0
4.0,1569306334169.0,8,0,0
5.0,1569306334629.0,8,0,0
6.0,1569306335089.0,8,0,0
6.0,1569306335549.0,8,0,0
6.0,1569306336009.0,8,0,0
6.0,1569306336468.0,8,0,0
6.0,1569306336928.0,8,0,0
5.0,1569306337398.0,8,0,0
5.0,1569306337858.0,8,0,0
4.0,1569306338318.0,8,0,0
3.0,1569306338778.0,8,0,0
3.0,1569306339238.0,8,0,0
3.0,1569306339688.0,8,0,0
3.0,1569306340158.0,1,1,0
3.0,1569306340619.0,1,1,0
3.0,1569306341078.0,1,1,0
4.0,1569306341538.0,1,1,0
5.0,1569306342009.0,1,1,0
5.0,1569306342469.0,1,1,0
6.0,1569306342928.0,1,1,0
6.0,1569306343388.0,1,1,0
6.0,1569306343849.0,1,1,0
6.0,1569306344319.0,1,1,0
6.0,1569306344778.0,1,1,0
5.0,1569306345239.0,1,1,0
5.0,1569306345699.0,1,1,0
3.0,1569306346159.0,1,1,0
3.0,1569306346619.0,1,1,0
3.0,1569306347079.0,1,1,0
3.0,1569306347549.0,1,1,0
4.0,1569306348008.0,1,1,0
4.0,1569306348479.0,1,1,0
4.0,1569306348939.0,1,1,0
4.0,1569306349399.0,1,1,0
4.0,1569306349858.0,1,1,0
4.0,1569306350318.0,1,1,0
4.0,1569306350779.0,1,1,0
4.0,1569306351238.0,1,1,0
4.0,1569306351699.0,1,1,0
4.0,1569306352159.0,1,1,0
4.0,1569306352619.0,1,1,0
4.0,1569306353079.0,1,1,0
4.0,1569306353539.0,1,1,0
4.0,1569306353999.0,1,1,0
4.0,1569306354459.0,1,1,0
4.0,1569306354920.0,1,1,0
4.0,1569306355379.0,1,1,0
3.0,1569306355838.0,1,1,0
2.0,1569306356299.0,1,1,0
1.0,1569306356760.0,1,1,0
2.0,1569306357219.0,1,1,0
2.0,1569306357678.0,1,1,0
3.0,1569306358138.0,1,1,0
4.0,1569306358599.0,1,1,0
5.0,1569306359059.0,1,1,0
5.0,1569306359519.0,1,0,0
5.0,1569306359978.0,1,0,0
6.0,1569306360447.0,1,0,0
6.0,1569306360889.0,1,0,0
6.0,1569306361358.0,1,0,0
6.0,1569306361819.0,1,0,0
7.0,1569306362279.0,1,0,0
8.0,1569306362738.0,3,0,0
9.0,1569306363189.0,3,0,0
9.0,1569306363648.0,3,0,0
10.0,1569306364119.0,3,0,0
10.0,1569306364589.0,3,0,0
10.0,1569306365049.0,3,0,0
11.0,1569306365518.0,3,0,0
11.0,1569306365979.0,3,0,0
11.0,1569306366449.0,3,0,0
11.0,1569306366909.0,3,0,0
11.0,1569306367368.0,3,0,0
10.0,1569306367829.0,3,0,0
10.0,1569306368299.0,3,0,0
10.0,1569306368759.0,3,0,0
10.0,1569306369219.0,3,0,0
10.0,1569306369679.0,1,0,0
11.0,1569306370155.0,1,0,0
11.0,1569306370588.0,1,0,0
11.0,1569306371049.0,1,0,0
12.0,1569306371510.0,1,0,0
13.0,1569306371969.0,1,0,0
13.0,1569306372430.0,1,0,0
13.0,1569306372889.0,1,0,0
14.0,1569306373349.0,1,0,0
15.0,1569306373809.0,1,0,0
16.0,1569306374259.0,1,0,0
17.0,1569306374719.0,1,0,0
18.0,1569306375179.0,1,0,0
18.0,1569306375639.0,1,0,0
19.0,1569306376099.0,1,0,0
19.0,1569306376558.0,1,0,0
20.0,1569306377019.0,1,0,0
20.0,1569306377469.0,1,0,0
20.0,1569306377928.0,1,0,0
20.0,1569306378389.0,1,0,0
20.0,1569306378849.0,1,0,0
20.0,1569306379309.0,1,0,0
20.0,1569306379779.0,1,0,0
19.0,1569306380229.0,1,0,0
18.0,1569306380729.0,1,0,0
17.0,1569306381149.0,1,0,0
16.0,1569306381609.0,1,0,0
16.0,1569306382069.0,3,0,0
16.0,1569306382539.0,3,0,0
16.0,1569306382999.0,3,0,0
15.0,1569306383459.0,3,0,0
15.0,1569306383920.0,3,0,0
15.0,1569306384389.0,3,0,0
15.0,1569306384859.0,3,0,0
15.0,1569306385319.0,3,0,0
15.0,1569306385779.0,3,0,0
15.0,1569306386229.0,3,0,0
14.0,1569306386689.0,3,0,0
14.0,1569306387148.0,3,0,0
14.0,1569306387619.0,3,0,0
14.0,1569306388079.0,3,0,0
14.0,1569306388549.0,3,0,0
14.0,1569306389009.0,3,0,0
14.0,1569306389469.0,3,0,0
15.0,1569306389928.0,3,0,0
15.0,1569306390389.0,1,0,0
16.0,1569306390849.0,1,0,0
17.0,1569306391308.0,1,0,0
18.0,1569306391769.0,1,0,0
19.0,1569306392229.0,1,0,0
19.0,1569306392689.0,1,0,0
19.0,1569306393149.0,1,0,0
19.0,1569306393609.0,1,0,0
20.0,1569306394079.0,1,0,0
20.0,1569306394545.0,1,0,0
20.0,1569306394999.0,1,0,0
20.0,1569306395459.0,1,0,0
20.0,1569306395919.0,1,0,0
21.0,1569306396379.0,1,0,0
21.0,1569306396840.0,1,0,0
21.0,1569306397299.0,1,0,0
21.0,1569306397748.0,1,0,0
21.0,1569306398209.0,4,0,0
21.0,1569306398669.0,4,0,0
21.0,1569306399139.0,4,0,0
22.0,1569306399600.0,4,0,0
22.0,1569306400049.0,4,0,0
21.0,1569306400519.0,4,0,0
21.0,1569306400979.0,4,0,0
21.0,1569306401431.0,4,0,0
20.0,1569306401899.0,4,0,0
20.0,1569306402359.0,4,0,0
19.0,1569306402819.0,4,0,0
18.0,1569306403289.0,4,0,0
18.0,1569306403749.0,4,0,0
16.0,1569306404208.0,4,0,0
15.0,1569306404669.0,4,0,0
14.0,1569306405128.0,4,0,0
13.0,1569306405598.0,4,0,0
12.0,1569306406059.0,4,0,0
11.0,1569306406528.0,4,0,0
11.0,1569306406989.0,4,0,0
11.0,1569306407449.0,4,0,0
10.0,1569306407909.0,4,0,0
10.0,1569306408369.0,4,0,0
10.0,1569306408829.0,1,0,0
9.0,1569306409299.0,1,0,0
9.0,1569306409749.0,1,0,0
9.0,1569306410209.0,1,0,0
9.0,1569306410669.0,1,0,0
9.0,1569306411139.0,1,0,0
8.0,1569306411599.0,1,0,0
8.0,1569306412059.0,1,0,0
8.0,1569306412529.0,1,0,0
8.0,1569306412989.0,1,0,0
7.0,1569306413449.0,1,0,0
7.0,1569306413909.0,1,0,0
6.0,1569306414369.0,1,0,0
6.0,1569306414829.0,1,0,0
6.0,1569306415291.0,1,0,0
5.0,1569306415749.0,1,0,0
4.0,1569306416210.0,1,0,0
3.0,1569306416693.0,1,0,0
3.0,1569306417119.0,1,0,0
3.0,1569306417589.0,1,0,0
3.0,1569306418049.0,1,0,0
3.0,1569306418509.0,1,0,0
2.0,1569306418979.0,1,0,0
2.0,1569306419429.0,1,0,0
2.0,1569306419899.0,1,0,0
2.0,1569306420349.0,1,0,0
2.0,1569306420819.0,1,0,0
1.0,1569306421270.0,1,0,0
0.0,1569306421729.0,1,0,0
0.0,1569306422199.0,0,0,0
0.0,1569306422669.0,0,0,0
0.0,1569306423129.0,0,0,0
0.0,1569306423589.0,0,0,0
0.0,1569306424066.0,0,0,0
0.0,1569306424509.0,0,0,0
0.0,1569306424969.0,0,0,0
0.0,1569306425442.0,0,0,0
0.0,1569306425899.0,0,0,0
0.0,1569306426360.0,0,0,0
0.0,1569306426829.0,0,0,0
0.0,1569306427279.0,0,0,0
0.0,1569306427749.0,0,0,0
0.0,1569306428209.0,0,0,0
0.0,1569306428659.0,0,0,0
0.0,1569306429129.0,0,0,0
0.0,1569306429589.0,0,0,0
0.0,1569306430049.0,0,0,0
0.0,1569306430509.0,0,0,0
0.0,1569306430979.0,0,0,0
0.0,1569306431439.0,0,0,0
0.0,1569306431899.0,0,0,0
0.0,1569306432349.0,0,0,0
0.0,1569306432809.0,0,0,0
0.0,1569306433269.0,0,0,0
0.0,1569306433729.0,0,0,0
0.0,1569306434189.0,0,0,0
0.0,1569306434649.0,0,0,0
0.0,1569306435109.0,0,0,0
0.0,1569306435579.0,0,0,0
0.0,1569306436039.0,0,0,0
0.0,1569306436499.0,0,0,0
0.0,1569306436959.0,0,0,0
0.0,1569306437419.0,0,0,0
0.0,1569306437879.0,0,0,0
0.0,1569306438329.0,0,0,0
0.0,1569306438799.0,0,0,0
0.0,1569306439259.0,0,0,0
0.0,1569306439719.0,0,0,0
0.0,1569306440179.0,0,0,0
0.0,1569306440639.0,0,0,0
0.0,1569306441100.0,0,0,0
0.0,1569306441549.0,0,0,0
0.0,1569306442009.0,0,0,0
0.0,1569306442469.0,0,0,0
0.0,1569306442949.0,0,0,0
0.0,1569306443399.0,0,0,0
0.0,1569306443859.0,0,0,0
0.0,1569306444320.0,0,0,0
0.0,1569306444789.0,0,0,0
0.0,1569306445259.0,0,0,0
0.0,1569306445709.0,0,0,0
0.0,1569306446169.0,0,0,0
0.0,1569306446639.0,0,0,0
0.0,1569306447099.0,0,0,0
0.0,1569306447559.0,0,0,0
0.0,1569306448019.0,0,0,0
0.0,1569306448479.0,0,0,0
0.0,1569306448949.0,0,0,0
0.0,1569306449409.0,0,0,0
0.0,1569306449869.0,0,0,0
0.0,1569306450329.0,0,0,0
0.0,1569306450789.0,0,0,0
0.0,1569306451251.0,0,0,0
0.0,1569306451709.0,0,0,0
0.0,1569306452169.0,0,0,0
0.0,1569306452639.0,0,0,0
0.0,1569306453099.0,0,0,0
0.0,1569306453569.0,0,0,0
0.0,1569306454019.0,0,0,0
0.0,1569306454479.0,0,0,0
0.0,1569306454939.0,0,0,0
0.0,1569306455399.0,0,0,0
0.0,1569306455859.0,0,0,0
0.0,1569306456329.0,0,0,0
0.0,1569306456789.0,0,0,0
0.0,1569306457249.0,0,0,0
0.0,1569306457709.0,0,0,0
0.0,1569306458169.0,0,0,0
0.0,1569306458629.0,0,0,0
0.0,1569306459079.0,0,0,0
0.0,1569306459539.0,0,0,0
0.0,1569306459999.0,0,0,0
0.0,1569306460461.0,0,0,0
0.0,1569306460909.0,0,0,0
0.0,1569306461371.0,0,0,0
0.0,1569306461840.0,0,0,0
0.0,1569306462289.0,0,0,0
0.0,1569306462749.0,0,0,0
0.0,1569306463219.0,0,0,0
0.0,1569306463679.0,0,0,0
0.0,1569306464149.0,0,0,0
0.0,1569306464609.0,0,0,0
0.0,1569306465069.0,0,0,0
0.0,1569306465529.0,0,0,0
0.0,1569306465999.0,0,0,0
0.0,1569306466462.0,0,0,0
0.0,1569306466919.0,0,0,0
0.0,1569306467379.0,0,0,0
0.0,1569306467839.0,0,0,0
0.0,1569306468351.0,0,0,0
0.0,1569306468759.0,0,0,0
0.0,1569306469219.0,0,0,0
0.0,1569306469679.0,0,0,0
0.0,1569306470139.0,0,0,0
0.0,1569306470611.0,0,0,0
0.0,1569306471069.0,0,0,0
0.0,1569306471536.0,0,0,0
0.0,1569306471979.0,0,0,0
0.0,1569306472439.0,0,0,0
0.0,1569306472899.0,0,0,0
0.0,1569306473359.0,0,0,0
0.0,1569306473819.0,0,0,0
0.0,1569306474279.0,0,0,0
0.0,1569306474756.0,0,0,0
0.0,1569306475209.0,0,0,0
0.0,1569306475659.0,0,0,0
0.0,1569306476119.0,0,0,0
0.0,1569306476579.0,0,0,0
0.0,1569306477039.0,0,0,0
0.0,1569306477499.0,0,0,0
0.0,1569306477969.0,0,0,0
0.0,1569306478429.0,0,0,0
0.0,1569306478889.0,0,0,0
0.0,1569306479349.0,0,0,0
0.0,1569306479809.0,0,0,0
0.0,1569306480269.0,0,0,0
0.0,1569306480729.0,0,0,0
0.0,1569306481199.0,0,0,0
0.0,1569306481650.0,0,0,0
0.0,1569306482119.0,0,0,0
0.0,1569306482580.0,0,0,0
0.0,1569306483039.0,0,0,0
0.0,1569306483499.0,0,0,0
0.0,1569306483970.0,0,0,0
0.0,1569306484419.0,0,0,0
0.0,1569306484879.0,0,0,0
0.0,1569306485349.0,1,0,0
0.0,1569306485809.0,1,0,0
0.0,1569306486269.0,1,0,0
1.0,1569306486719.0,1,0,0
1.0,1569306487179.0,1,0,0
1.0,1569306487639.0,1,0,0
1.0,1569306488109.0,1,0,0
2.0,1569306488569.0,1,0,0
3.0,1569306489030.0,1,0,0
3.0,1569306489494.0,1,0,0
4.0,1569306489949.0,1,0,0
6.0,1569306490409.0,1,0,0
8.0,1569306490870.0,1,0,0
11.0,1569306491329.0,1,0,0
12.0,1569306491790.0,1,0,0
13.0,1569306492249.0,1,0,0
15.0,1569306492709.0,1,0,0
16.0,1569306493169.0,1,0,0
15.0,1569306493629.0,1,0,0
15.0,1569306494089.0,1,0,0
15.0,1569306494549.0,1,0,0
15.0,1569306495010.0,1,0,0
15.0,1569306495469.0,1,0,0
14.0,1569306495929.0,1,0,0
11.0,1569306496389.0,1,0,0
7.0,1569306496886.0,1,0,0
4.0,1569306497311.0,1,0,0
3.0,1569306497770.0,2,0,0
3.0,1569306498230.0,2,0,0
4.0,1569306498689.0,2,0,0
4.0,1569306499149.0,2,0,0
4.0,1569306499610.0,2,0,0
5.0,1569306500069.0,2,0,0
6.0,1569306500529.0,2,0,0
7.0,1569306500989.0,2,0,0
8.0,1569306501449.0,2,0,0
9.0,1569306501920.0,2,0,0
11.0,1569306502370.0,2,0,0
11.0,1569306502840.0,2,0,0
12.0,1569306503299.0,2,0,0
12.0,1569306503760.0,2,0,0
13.0,1569306504220.0,2,0,0
14.0,1569306504680.0,2,0,0
14.0,1569306505139.0,2,0,0
14.0,1569306505600.0,2,0,0
13.0,1569306506060.0,2,0,0
13.0,1569306506531.0,2,0,0
13.0,1569306507000.0,2,0,0
13.0,1569306507460.0,2,0,0
13.0,1569306507921.0,2,0,0
13.0,1569306508370.0,2,0,0
12.0,1569306508839.0,2,0,0
12.0,1569306509290.0,2,0,0
12.0,1569306509760.0,2,0,0
13.0,1569306510211.0,1,0,0
13.0,1569306510680.0,1,0,0
14.0,1569306511140.0,1,0,0
14.0,1569306511644.0,1,0,0
15.0,1569306512060.0,1,0,0
15.0,1569306512520.0,1,0,0
15.0,1569306512980.0,1,0,0
16.0,1569306513440.0,1,0,0
16.0,1569306513902.0,1,0,0
16.0,1569306514360.0,1,0,0
17.0,1569306514830.0,1,0,0
17.0,1569306515290.0,1,0,0
17.0,1569306515750.0,1,0,0
17.0,1569306516199.0,1,0,0
18.0,1569306516670.0,1,0,0
18.0,1569306517130.0,1,0,0
18.0,1569306517590.0,1,0,0
19.0,1569306518050.0,1,0,0
20.0,1569306518510.0,1,0,0
21.0,1569306518970.0,1,0,0
22.0,1569306519430.0,1,0,0
21.0,1569306519890.0,1,0,0
22.0,1569306520350.0,1,0,0
22.0,1569306520810.0,1,0,0
21.0,1569306521269.0,1,0,0
21.0,1569306521730.0,1,0,0
21.0,1569306522189.0,1,0,0
20.0,1569306522650.0,1,0,0
20.0,1569306523120.0,1,0,0
20.0,1569306523580.0,1,0,0
20.0,1569306524040.0,1,0,0
20.0,1569306524499.0,1,0,0
20.0,1569306524960.0,1,0,0
20.0,1569306525420.0,1,0,0
20.0,1569306525880.0,1,0,0
20.0,1569306526350.0,1,0,0
20.0,1569306526810.0,1,0,0
20.0,1569306527270.0,1,0,0
20.0,1569306527730.0,1,0,0
20.0,1569306528189.0,1,0,0
20.0,1569306528650.0,1,0,0
20.0,1569306529120.0,1,0,0
20.0,1569306529570.0,1,0,0
20.0,1569306530030.0,1,0,0
20.0,1569306530500.0,1,0,0
20.0,1569306530960.0,1,0,0
20.0,1569306531420.0,1,0,0
20.0,1569306531880.0,1,0,0
21.0,1569306532340.0,1,0,0
22.0,1569306532800.0,1,0,0
22.0,1569306533260.0,1,0,0
22.0,1569306533710.0,1,0,0
22.0,1569306534180.0,1,0,0
21.0,1569306534630.0,1,0,0
20.0,1569306535090.0,1,0,0
19.0,1569306535550.0,1,0,0
19.0,1569306536010.0,1,0,0
17.0,1569306536482.0,1,0,0
17.0,1569306536930.0,1,0,0
16.0,1569306537389.0,1,0,0
15.0,1569306537850.0,1,0,0
15.0,1569306538310.0,1,0,0
14.0,1569306538770.0,1,0,0
13.0,1569306539240.0,1,0,0
13.0,1569306539700.0,1,0,0
13.0,1569306540189.0,1,0,0
13.0,1569306540620.0,1,0,0
13.0,1569306541080.0,1,0,0
13.0,1569306541540.0,1,0,0
13.0,1569306542010.0,1,0,0
13.0,1569306542461.0,1,0,0
13.0,1569306542920.0,1,0,0
13.0,1569306543380.0,1,0,0
14.0,1569306543850.0,1,0,0
15.0,1569306544310.0,1,0,0
16.0,1569306544780.0,1,0,0
16.0,1569306545230.0,1,0,0
17.0,1569306545700.0,1,0,0
17.0,1569306546170.0,1,0,0
17.0,1569306546621.0,1,0,0
17.0,1569306547080.0,1,0,0
17.0,1569306547550.0,1,0,0
18.0,1569306548010.0,1,0,0
18.0,1569306548476.0,1,0,0
18.0,1569306548930.0,1,0,0
18.0,1569306549390.0,1,0,0
18.0,1569306549850.0,1,0,0
17.0,1569306550310.0,1,0,0
17.0,1569306550770.0,1,0,0
17.0,1569306551240.0,1,0,0
17.0,1569306551700.0,1,0,0
17.0,1569306552160.0,1,0,0
