X-axis Acceleration,Y-axis Acceleration,Z-axis Acceleration,X-axis Gyroscope,Y-axis Gyroscope,Z-axis Gyroscope, Timestamp,Action,BUMP,Traffic congestion
0.19153613,0.47644615,10.223241,-0.10471976,-0.5235988,0.13962634,1569306199687,2,0,0
0.23942018,0.47644615,10.115502,-0.20943952,-0.36651915,0.22689281,1569306199740,2,0,0
0.2777274,0.30645782,10.208876,-0.20943952,-0.57595867,0.24434611,1569306199792,2,0,0
0.110133275,0.35194764,9.662998,-0.034906585,-0.593412,0.10471976,1569306199845,2,0,0
0.10295067,0.5315128,10.120291,-0.122173056,-0.55850536,0.15707964,1569306199897,2,0,0
0.36631286,0.46447513,9.832987,-0.24434611,-0.2617994,0.10471976,1569306199950,2,0,0
0.2777274,0.6464345,10.04607,0.40142572,0.22689281,0.10471976,1569306200003,2,0,0
1.0462662,-0.12449849,9.095572,0.034906585,-0.40142572,0.24434611,1569306200055,2,0,0
-0.4213795,-0.48123455,10.043676,0.10471976,0.15707964,0.05235988,1569306200108,2,0,0
-0.107739076,0.8643068,9.76116,0.6108653,0.2617994,-0.05235988,1569306200160,2,0,0
0.9504981,0.009576807,10.929531,0.017453292,-0.36651915,0.15707964,1569306200212,2,0,0
0.545878,-0.011971008,10.275913,-0.06981317,-0.34906587,0.10471976,1569306200264,2,0,0
0.2801216,0.79248077,9.928755,-0.41887903,-0.83775806,0.17453294,1569306200316,2,0,0
-0.10534488,0.6368576,9.842564,-0.33161256,-0.15707964,0.10471976,1569306200369,2,0,0
0.2825158,0.7086837,9.6845455,0.0,-0.15707964,0.034906585,1569306200423,2,0,0
0.14844051,0.33518824,9.694122,-0.24434611,0.034906585,0.122173056,1569306200474,2,0,0
0.2777274,0.59136784,9.880871,-0.43633232,-0.06981317,0.15707964,1569306200527,2,0,0
0.4285621,0.49559975,9.667787,-0.15707964,-0.296706,0.06981317,1569306200581,2,0,0
-0.01436521,0.59136784,9.667787,-0.296706,-0.43633232,0.10471976,1569306200678,2,0,0
-0.16280572,0.557849,9.981427,-0.45378563,-0.45378563,0.06981317,1569306200685,2,0,0
0.11971009,0.50038815,10.067618,-0.33161256,-0.33161256,0.122173056,1569306200737,2,0,0
0.33758244,0.4237737,9.928755,-0.38397247,-0.24434611,0.20943952,1569306200790,1,0,0
0.22984336,0.36631286,9.871294,-0.22689281,-0.2617994,0.31415927,1569306200843,1,0,0
-0.18914193,0.37349546,9.923966,-0.19198623,-0.296706,0.33161256,1569306200895,1,0,0
-0.007182605,0.2753332,9.923966,-0.20943952,-0.34906587,0.33161256,1569306200948,1,0,0
-0.02633622,0.31603462,9.600749,-0.17453294,-0.40142572,0.31415927,1569306201001,1,0,0
-0.07182605,0.5793968,9.52174,0.122173056,-0.5061455,0.5235988,1569306201053,1,0,0
0.4213795,0.34715924,9.706094,-0.20943952,0.034906585,0.5235988,1569306201106,1,0,0
0.22744916,0.3878607,9.569624,-0.20943952,-0.34906587,0.64577186,1569306201158,1,0,0
-0.08379706,0.44771573,9.56723,0.05235988,-0.4712389,0.593412,1569306201210,1,0,0
-0.08140286,0.50278234,9.703699,-0.08726647,-0.2617994,0.48869222,1569306201263,1,0,0
0.19153613,0.29209262,9.593566,-0.2617994,-0.19198623,0.5235988,1569306201316,1,0,0
0.23702596,0.50278234,9.572019,-0.122173056,-0.27925268,0.6632251,1569306201368,1,0,0
-0.01436521,0.40940848,9.993398,-0.122173056,-0.45378563,0.62831855,1569306201421,1,0,0
-0.059855044,0.33758244,9.792285,-0.05235988,-0.27925268,0.62831855,1569306201473,1,0,0
0.19632454,0.39504328,9.935937,-0.06981317,-0.06981317,0.5410521,1569306201526,1,0,0
0.31603462,0.47405192,9.797073,-0.017453292,0.034906585,0.4712389,1569306201578,1,0,0
0.05746084,0.557849,9.722853,0.2617994,-0.19198623,0.5061455,1569306201631,1,0,0
-0.15322891,0.45729253,9.773131,-0.08726647,-0.05235988,0.5410521,1569306201683,1,0,0
-0.06464344,0.40940848,9.988609,-0.48869222,-0.40142572,0.64577186,1569306201743,1,0,0
0.0,0.39025488,9.92636,-0.31415927,-0.62831855,0.7330383,1569306201788,1,0,0
-0.0047884034,0.50996494,9.9790325,-0.017453292,-0.5061455,0.6806784,1569306201843,1,0,0
0.045489833,0.44532153,10.16578,0.034906585,-0.41887903,0.64577186,1569306201893,1,0,0
0.29688102,0.4333505,9.976639,0.017453292,-0.296706,0.6806784,1569306201946,1,0,0
0.20829555,0.39025488,9.816227,0.06981317,-0.24434611,0.76794493,1569306201998,1,0,0
-0.15083471,0.46686932,9.799467,-0.34906587,-0.05235988,0.7330383,1569306202051,1,0,0
-0.107739076,0.47405192,10.108319,-0.40142572,-0.10471976,0.76794493,1569306202103,1,0,0
0.023942016,0.6488287,9.892841,-0.19198623,-0.06981317,0.715585,1569306202156,1,0,0
-0.08140286,0.5626374,9.82341,-0.22689281,-0.17453294,0.7853982,1569306202207,1,0,0
-0.2825158,0.5315128,9.856929,-0.10471976,-0.33161256,0.8203048,1569306202260,1,0,0
