rpm_data,Timestamp,Action,Bump,Traffic congestion
1927.5,1577087866041,1,0,0
1972.0,1577087866531,1,0,0
2007.5,1577087866981,1,0,0
1783.0,1577087867471,1,0,0
1353.0,1577087867921,1,0,0
1157.0,1577087868411,1,0,0
1412.0,1577087868871,1,0,0
1794.5,1577087869361,1,0,0
1897.5,1577087869811,1,0,0
1892.5,1577087870301,1,0,0
1720.5,1577087870750,1,0,0
1527.5,1577087871240,1,0,0
1528.5,1577087871691,1,0,0
1516.0,1577087872181,1,0,0
1507.0,1577087872630,3,0,0
1481.5,1577087873120,3,0,0
1456.0,1577087873570,3,0,0
1480.0,1577087874060,3,0,0
1540.0,1577087874510,3,0,0
1651.0,1577087875000,3,0,0
1702.0,1577087875450,3,0,0
1733.5,1577087875940,3,0,0
1789.5,1577087876390,3,0,0
1768.5,1577087876890,3,0,0
1681.0,1577087877341,3,0,0
1640.5,1577087877830,3,0,0
1630.5,1577087878281,3,0,0
1654.0,1577087878771,3,0,0
1670.0,1577087879221,3,0,0
1693.5,1577087879720,3,0,0
1708.0,1577087880181,3,0,0
1713.0,1577087880670,3,0,0
1742.0,1577087881120,3,0,0
1775.0,1577087881611,3,0,0
1788.5,1577087882060,3,0,0
1801.5,1577087882550,3,0,0
1810.0,1577087883000,3,0,0
1834.0,1577087883490,3,0,0
1846.0,1577087883941,3,0,0
1860.5,1577087884430,3,0,0
1879.0,1577087884881,3,0,0
1869.0,1577087885370,3,0,0
1860.0,1577087885820,3,0,0
1853.5,1577087886320,3,0,0
1845.5,1577087886770,3,0,0
1839.5,1577087887260,3,0,0
1768.5,1577087887710,3,0,0
1720.5,1577087888201,3,0,0
1753.0,1577087888650,3,0,0
1772.5,1577087889140,3,0,0
1793.0,1577087889590,3,0,0
1785.0,1577087890081,5,0,0
1785.0,1577087890530,5,0,0
1773.5,1577087891020,5,0,0
1759.5,1577087891470,5,0,0
1742.5,1577087891960,5,0,0
1750.5,1577087892410,5,0,0
1819.0,1577087892900,5,0,0
1843.0,1577087893350,5,0,0
1894.0,1577087893840,5,0,0
1935.5,1577087894290,5,0,0
1953.5,1577087894780,5,0,0
1891.5,1577087895240,5,0,0
1847.5,1577087895730,5,0,0
1831.0,1577087896180,2,0,0
1803.0,1577087896680,2,0,0
1781.5,1577087897130,2,0,0
1781.0,1577087897620,2,0,0
1785.0,1577087898071,2,0,0
1779.0,1577087898560,2,0,0
1778.5,1577087899010,2,0,0
1787.5,1577087899500,2,0,0
1798.0,1577087899950,2,0,0
1806.5,1577087900440,2,0,0
1816.0,1577087900890,2,0,0
1840.0,1577087901380,2,0,0
1880.5,1577087901831,2,0,0
1898.5,1577087902320,2,0,0
1953.0,1577087902771,2,0,0
2005.5,1577087903260,2,0,0
2046.0,1577087903711,2,0,0
1810.5,1577087904200,2,0,0
1658.0,1577087904650,2,0,0
1653.5,1577087905140,2,0,0
1648.0,1577087905591,2,0,0
1643.0,1577087906080,2,0,0
1653.0,1577087906531,2,0,0
1574.0,1577087907020,2,0,0
1547.5,1577087907471,2,0,0
1435.5,1577087907960,2,0,0
1362.0,1577087908410,2,0,0
1306.0,1577087908911,2,0,0
1173.0,1577087909360,2,0,0
1169.0,1577087909860,2,0,0
1157.5,1577087910320,2,0,0
1142.5,1577087910820,2,0,0
1123.0,1577087911270,2,0,0
1120.0,1577087911760,2,0,0
1259.0,1577087912210,2,0,0
1262.5,1577087912700,2,0,0
1234.5,1577087913150,2,0,0
1230.5,1577087913640,2,0,0
1204.5,1577087914090,2,0,0
1187.5,1577087914580,2,0,0
1222.0,1577087915030,2,0,0
1426.5,1577087915520,2,0,0
1498.5,1577087915970,2,0,0
1539.5,1577087916460,2,0,0
1606.0,1577087916910,2,0,0
1739.5,1577087917400,2,0,0
1809.0,1577087917850,2,0,0
1852.0,1577087918340,2,0,0
1780.5,1577087918790,2,0,0
1772.5,1577087919280,2,0,0
1740.5,1577087919730,2,0,0
1845.0,1577087920220,2,0,0
1901.0,1577087920660,2,0,0
1945.0,1577087921159,2,0,0
1708.0,1577087921610,2,0,0
1401.5,1577087922099,2,0,0
1428.0,1577087922549,1,0,0
1459.5,1577087923039,1,0,0
1491.5,1577087923489,1,0,0
1530.5,1577087923980,1,0,0
1551.0,1577087924429,1,0,0
1574.0,1577087924930,1,0,0
1453.0,1577087925379,1,0,0
1406.5,1577087925879,1,0,0
1503.5,1577087926329,1,0,0
1583.5,1577087926819,1,0,0
1425.5,1577087927269,1,0,0
1206.0,1577087927759,3,0,0
1176.5,1577087928209,3,0,0
1166.0,1577087928699,3,0,0
1149.5,1577087929149,3,0,0
1126.0,1577087929639,3,0,0
1102.0,1577087930089,3,0,0
1081.5,1577087930579,3,0,0
1062.0,1577087931029,3,0,0
1028.5,1577087931519,3,0,0
997.5,1577087931969,3,0,0
972.5,1577087932459,3,0,0
934.5,1577087932909,3,0,0
910.5,1577087933400,3,0,0
894.0,1577087933849,3,0,0
957.5,1577087934340,3,0,0
1020.0,1577087934789,3,0,0
1299.0,1577087935279,3,0,0
1604.5,1577087935729,3,0,0
1687.0,1577087936219,3,0,0
1751.0,1577087936669,3,0,0
1862.5,1577087937159,3,0,0
1927.0,1577087937609,3,0,0
1979.5,1577087938099,3,0,0
2037.0,1577087938549,-1,0,0
1624.0,1577087939039,-1,0,0
1543.0,1577087939489,-1,0,0
1562.5,1577087939979,-1,0,0
1581.5,1577087940429,-1,0,0
1596.0,1577087940929,-1,0,0
1620.5,1577087941379,-1,0,0
1539.0,1577087941869,-1,0,0
1479.0,1577087942319,-1,0,0
1445.5,1577087942809,-1,0,0
1427.5,1577087943259,1,0,0
1184.5,1577087943749,1,0,0
1102.5,1577087944199,1,0,0
1120.5,1577087944689,1,0,0
1096.0,1577087945139,1,0,0
1154.5,1577087945629,1,0,0
1241.5,1577087946079,1,0,0
1327.0,1577087946569,1,0,0
1324.0,1577087947019,1,0,0
1320.5,1577087947509,1,0,0
1385.0,1577087947959,1,0,0
1397.5,1577087948449,1,0,0
1394.5,1577087948899,1,0,0
1388.0,1577087949389,1,0,0
1394.0,1577087949839,1,0,0
1392.5,1577087950329,1,0,0
1410.5,1577087950779,1,0,0
1420.5,1577087951269,1,0,0
1441.0,1577087951719,8,0,0
1471.5,1577087952209,8,0,0
1501.0,1577087952659,8,0,0
1517.5,1577087953149,8,0,0
1551.5,1577087953599,8,0,0
1523.0,1577087954089,8,0,0
1465.0,1577087954539,8,0,0
1417.0,1577087955029,8,0,0
1393.5,1577087955479,8,0,0
1136.5,1577087955989,8,0,0
1105.0,1577087956449,8,0,0
1126.0,1577087956939,8,0,0
1097.0,1577087957389,8,0,0
1075.5,1577087957879,8,0,0
1046.0,1577087958329,8,0,0
1148.5,1577087958819,8,0,0
1210.0,1577087959269,8,0,0
1263.0,1577087959759,8,0,0
1252.0,1577087960209,8,0,0
1273.0,1577087960699,8,0,0
1289.0,1577087961149,8,0,0
1294.5,1577087961639,8,0,0
1307.0,1577087962089,8,0,0
1317.0,1577087962579,8,0,0
1325.0,1577087963029,8,0,0
1342.0,1577087963529,8,0,0
1358.5,1577087963979,8,0,0
1367.0,1577087964469,8,0,0
1379.0,1577087964919,8,0,0
1391.0,1577087965409,8,0,0
1412.0,1577087965859,8,0,0
1419.0,1577087966349,8,0,0
1399.0,1577087966799,8,0,0
1211.5,1577087967289,8,0,0
1154.0,1577087967739,8,0,0
1137.0,1577087968229,8,0,0
1114.0,1577087968679,3,0,0
1084.0,1577087969168,3,0,0
1051.5,1577087969619,3,0,0
1036.5,1577087970119,3,0,0
1012.5,1577087970568,3,0,0
999.0,1577087971059,3,0,0
966.0,1577087971508,3,0,0
956.5,1577087971999,3,0,0
955.0,1577087972439,3,0,0
940.5,1577087972928,3,0,0
894.0,1577087973379,3,0,0
931.0,1577087973868,3,0,0
1021.5,1577087974319,3,0,0
1442.0,1577087974808,3,0,0
1697.5,1577087975259,3,0,0
1777.0,1577087975748,3,0,0
1847.0,1577087976198,3,0,0
1876.0,1577087976688,3,0,0
1903.0,1577087977139,3,0,0
1946.0,1577087977628,3,0,0
1783.0,1577087978078,1,0,0
1222.5,1577087978568,1,0,0
1094.5,1577087979018,1,0,0
1216.0,1577087979508,1,0,0
1601.0,1577087979958,1,0,0
1643.0,1577087980448,1,0,0
1610.5,1577087980898,1,0,0
1623.5,1577087981388,2,0,0
1633.0,1577087981838,2,0,0
1652.0,1577087982328,2,0,0
1699.5,1577087982778,2,0,0
1730.0,1577087983268,2,0,0
1769.0,1577087983718,2,0,0
1878.5,1577087984208,2,0,0
1928.5,1577087984658,2,0,0
1959.5,1577087985148,2,0,0
1484.5,1577087985598,2,0,0
1436.5,1577087986088,2,0,0
1456.0,1577087986548,2,0,0
1480.0,1577087987038,2,0,0
1498.0,1577087987488,2,0,0
1533.5,1577087987978,2,0,0
1558.0,1577087988428,1,0,0
1573.5,1577087988918,1,0,0
1603.5,1577087989368,1,0,0
1624.5,1577087989868,1,0,0
1648.0,1577087990318,1,0,0
1667.5,1577087990808,1,0,0
1671.0,1577087991258,1,0,0
1669.0,1577087991748,1,0,0
1677.0,1577087992198,1,0,0
1675.0,1577087992688,1,0,0
1666.5,1577087993138,2,0,0
1657.0,1577087993628,2,0,0
1655.5,1577087994078,2,0,0
1509.0,1577087994568,2,0,0
1427.0,1577087995019,2,0,0
1285.0,1577087995508,2,0,0
1192.0,1577087995958,2,0,0
1189.0,1577087996448,2,0,0
1172.5,1577087996898,2,0,0
1135.5,1577087997388,2,0,0
1108.5,1577087997839,2,0,0
1136.0,1577087998338,2,0,0
1237.0,1577087998788,2,0,0
1211.0,1577087999278,2,0,0
1206.0,1577087999728,2,0,0
1459.0,1577088000218,2,0,0
1559.0,1577088000668,2,0,0
1669.0,1577088001158,2,0,0
1703.5,1577088001608,2,0,0
1748.5,1577088002108,2,0,0
1808.0,1577088002558,2,0,0
1869.0,1577088003048,2,0,0
1927.5,1577088003498,2,0,0
1981.5,1577088003988,2,0,0
1488.0,1577088004438,2,0,0
1477.5,1577088004928,1,0,0
1505.0,1577088005378,1,0,0
1534.5,1577088005888,1,0,0
1560.5,1577088006339,1,0,0
1588.5,1577088006828,1,0,0
1598.0,1577088007279,1,0,0
1607.5,1577088007768,1,0,0
1620.0,1577088008208,1,0,0
1557.5,1577088008698,1,0,0
1462.5,1577088009148,1,0,0
1274.5,1577088009638,1,0,0
1161.5,1577088010088,1,0,0
1108.0,1577088010578,2,0,0
1086.0,1577088011028,2,0,0
1037.5,1577088011518,2,0,0
1136.5,1577088011968,2,0,0
1107.0,1577088012458,2,0,0
1071.5,1577088012908,2,0,0
1044.0,1577088013398,2,0,0
1023.0,1577088013848,2,0,0
994.5,1577088014339,2,0,0
968.0,1577088014787,2,0,0
939.0,1577088015278,2,0,0
912.5,1577088015728,2,0,0
840.5,1577088016218,2,0,0
815.0,1577088016667,2,0,0
812.5,1577088017167,2,0,0
750.5,1577088017607,2,0,0
684.5,1577088018098,2,0,0
844.0,1577088018548,2,0,0
828.0,1577088019038,0,0,0
847.5,1577088019488,0,0,0
857.5,1577088019978,0,0,0
864.0,1577088020428,0,0,0
837.5,1577088020918,0,0,0
850.0,1577088021367,0,0,0
821.0,1577088021857,0,0,0
813.5,1577088022307,0,0,0
814.0,1577088022797,0,0,0
821.0,1577088023247,0,0,0
817.5,1577088023737,0,0,0
825.0,1577088024187,0,0,0
822.0,1577088024677,0,0,0
812.0,1577088025127,0,0,0
815.0,1577088025617,0,0,0
814.5,1577088026067,0,0,0
815.5,1577088026557,0,0,0
818.5,1577088027007,0,0,0
812.5,1577088027497,0,0,0
818.5,1577088027947,0,0,0
826.5,1577088028437,0,0,0
827.5,1577088028887,0,0,0
821.5,1577088029377,0,0,0
819.0,1577088029827,0,0,0
823.5,1577088030317,0,0,0
825.5,1577088030767,0,0,0
819.0,1577088031257,0,0,0
820.0,1577088031707,0,0,0
820.0,1577088032197,0,0,0
824.0,1577088032647,0,0,0
824.0,1577088033137,0,0,0
822.5,1577088033587,0,0,0
825.0,1577088034077,0,0,0
819.0,1577088034527,0,0,0
814.0,1577088035017,0,0,0
818.5,1577088035467,0,0,0
821.5,1577088035957,0,0,0
816.5,1577088036397,0,0,0
824.0,1577088036887,0,0,0
819.5,1577088037337,0,0,0
813.5,1577088037827,0,0,0
821.5,1577088038277,0,0,0
819.5,1577088038777,0,0,0
820.5,1577088039227,0,0,0
820.0,1577088039717,0,0,0
822.0,1577088040167,0,0,0
821.0,1577088040657,0,0,0
822.0,1577088041107,0,0,0
819.5,1577088041597,0,0,0
820.0,1577088042047,0,0,0
818.0,1577088042537,0,0,0
814.0,1577088042987,0,0,0
816.5,1577088043477,0,0,0
818.0,1577088043927,0,0,0
822.0,1577088044417,0,0,0
821.0,1577088044867,0,0,0
820.0,1577088045357,0,0,0
821.5,1577088045817,0,0,0
820.0,1577088046307,0,0,0
816.0,1577088046757,0,0,0
819.5,1577088047247,0,0,0
815.0,1577088047687,0,0,0
816.0,1577088048177,0,0,0
816.0,1577088048627,0,0,0
821.5,1577088049117,0,0,0
814.5,1577088049567,0,0,0
822.0,1577088050057,0,0,0
823.0,1577088050497,0,0,0
824.0,1577088050987,0,0,0
823.5,1577088051427,0,0,0
821.0,1577088051927,0,0,0
823.0,1577088052387,0,0,0
823.0,1577088052887,0,0,0
819.5,1577088053337,0,0,0
824.0,1577088053827,0,0,0
816.5,1577088054277,0,0,0
817.5,1577088054767,0,0,0
819.5,1577088055217,0,0,0
821.0,1577088055717,0,0,0
816.5,1577088056167,0,0,0
819.0,1577088056657,0,0,0
819.0,1577088057107,0,0,0
818.5,1577088057597,0,0,0
821.0,1577088058047,0,0,0
819.5,1577088058537,0,0,0
817.5,1577088058987,0,0,0
821.5,1577088059477,0,0,0
820.0,1577088059927,0,0,0
820.5,1577088060417,0,0,0
823.0,1577088060867,0,0,0
824.0,1577088061357,0,0,0
819.0,1577088061807,0,0,0
820.0,1577088062297,0,0,0
819.5,1577088062752,0,0,0
823.0,1577088063227,0,0,0
819.5,1577088063677,0,0,0
819.0,1577088064166,0,0,0
819.5,1577088064607,0,0,0
817.0,1577088065097,0,0,0
818.0,1577088065546,0,0,0
821.0,1577088066046,0,0,0
817.0,1577088066496,0,0,0
817.5,1577088066986,0,0,0
818.5,1577088067426,0,0,0
812.5,1577088067916,0,0,0
818.0,1577088068366,0,0,0
820.5,1577088068856,0,0,0
817.5,1577088069306,0,0,0
821.5,1577088069806,0,0,0
820.5,1577088070256,0,0,0
819.0,1577088070746,0,0,0
822.5,1577088071196,0,0,0
821.0,1577088071686,0,0,0
822.5,1577088072136,0,0,0
814.5,1577088072626,0,0,0
819.0,1577088073066,0,0,0
820.5,1577088073556,0,0,0
819.0,1577088074006,0,0,0
814.5,1577088074496,0,0,0
816.0,1577088074946,0,0,0
817.5,1577088075436,0,0,0
817.0,1577088075886,0,0,0
814.5,1577088076376,0,0,0
821.0,1577088076826,0,0,0
819.0,1577088077316,0,0,0
818.0,1577088077766,0,0,0
817.0,1577088078256,0,0,0
819.5,1577088078706,0,0,0
819.5,1577088079196,0,0,0
820.5,1577088079646,0,0,0
822.5,1577088080136,0,0,0
823.0,1577088080586,0,0,0
823.5,1577088081076,0,0,0
818.0,1577088081526,0,0,0
816.5,1577088082016,0,0,0
818.0,1577088082466,0,0,0
822.5,1577088082956,0,0,0
818.0,1577088083406,0,0,0
816.5,1577088083906,0,0,0
822.0,1577088084356,0,0,0
821.0,1577088084846,0,0,0
816.5,1577088085296,0,0,0
818.5,1577088085786,0,0,0
818.0,1577088086236,0,0,0
822.0,1577088086726,0,0,0
817.0,1577088087176,0,0,0
822.0,1577088087666,0,0,0
819.0,1577088088116,0,0,0
