speed_data,Timestamp,Action,Bump,Traffic congestion
20,1577087865971,1,0,0
21,1577087866461,1,0,0
22,1577087866911,1,0,0
22,1577087867401,1,0,0
21,1577087867851,1,0,0
20,1577087868341,1,0,0
19,1577087868791,1,0,0
18,1577087869290,1,0,0
19,1577087869740,1,0,0
19,1577087870231,1,0,0
19,1577087870681,1,0,0
18,1577087871170,1,0,0
17,1577087871620,1,0,0
16,1577087872110,1,0,0
15,1577087872560,3,0,0
15,1577087873050,3,0,0
15,1577087873500,3,0,0
15,1577087873990,3,0,0
15,1577087874441,3,0,0
15,1577087874930,3,0,0
16,1577087875381,3,0,0
17,1577087875870,3,0,0
18,1577087876320,3,0,0
19,1577087876820,3,0,0
19,1577087877271,3,0,0
19,1577087877760,3,0,0
18,1577087878210,3,0,0
18,1577087878701,3,0,0
18,1577087879150,3,0,0
18,1577087879650,3,0,0
18,1577087880110,3,0,0
19,1577087880600,3,0,0
19,1577087881050,3,0,0
19,1577087881541,3,0,0
19,1577087881991,3,0,0
20,1577087882481,3,0,0
20,1577087882930,3,0,0
20,1577087883420,3,0,0
20,1577087883870,3,0,0
20,1577087884360,3,0,0
20,1577087884810,3,0,0
20,1577087885301,3,0,0
20,1577087885750,3,0,0
20,1577087886250,3,0,0
20,1577087886700,3,0,0
20,1577087887190,3,0,0
20,1577087887640,3,0,0
19,1577087888130,3,0,0
19,1577087888581,3,0,0
19,1577087889070,3,0,0
19,1577087889520,3,0,0
19,1577087890010,5,0,0
19,1577087890460,5,0,0
19,1577087890950,5,0,0
19,1577087891400,5,0,0
19,1577087891890,5,0,0
19,1577087892340,5,0,0
19,1577087892830,5,0,0
19,1577087893280,5,0,0
19,1577087893770,5,0,0
20,1577087894220,5,0,0
20,1577087894710,5,0,0
20,1577087895170,5,0,0
20,1577087895660,5,0,0
19,1577087896110,2,0,0
19,1577087896610,2,0,0
18,1577087897060,2,0,0
18,1577087897550,2,0,0
18,1577087898000,2,0,0
18,1577087898490,2,0,0
18,1577087898940,2,0,0
18,1577087899431,2,0,0
18,1577087899880,2,0,0
18,1577087900371,2,0,0
19,1577087900820,2,0,0
19,1577087901312,2,0,0
19,1577087901760,2,0,0
20,1577087902251,2,0,0
20,1577087902700,2,0,0
21,1577087903191,2,0,0
22,1577087903640,2,0,0
22,1577087904131,2,0,0
23,1577087904580,2,0,0
23,1577087905071,2,0,0
23,1577087905520,2,0,0
24,1577087906011,2,0,0
24,1577087906460,2,0,0
25,1577087906951,2,0,0
26,1577087907400,2,0,0
25,1577087907891,2,0,0
25,1577087908340,2,0,0
24,1577087908840,2,0,0
23,1577087909290,2,0,0
23,1577087909791,2,0,0
23,1577087910250,2,0,0
22,1577087910750,2,0,0
22,1577087911200,2,0,0
21,1577087911690,2,0,0
20,1577087912140,2,0,0
