DT_acceleration,Timestamp,Action,Bump,Traffic congestion
-0.025,1569294793402.0,2,0,0
-0.096,1569294793863.0,2,0,0
-0.183,1569294794333.0,2,0,0
-0.274,1569294794803.0,2,0,0
-0.168,1569294795263.0,2,0,0
-0.082,1569294795724.0,2,0,0
-0.192,1569294796183.0,2,0,0
-0.5660000000000001,1569294796643.0,2,0,0
-0.422,1569294797113.0,2,0,0
-0.663,1569294797583.0,2,0,0
-0.41100000000000003,1569294798042.0,2,0,0
-0.211,1569294798493.0,2,0,0
0.187,1569294798952.0,2,0,0
0.633,1569294799413.0,2,0,0
-0.215,1569294799872.0,2,0,0
-0.441,1569294800333.0,2,0,0
-0.241,1569294800793.0,0,0,0
-0.122,1569294801255.0,0,0,0
-0.054,1569294801715.0,0,0,0
-0.022,1569294802174.0,0,0,0
-0.009000000000000001,1569294802633.0,0,0,0
-0.004,1569294803093.0,0,0,0
-0.002,1569294803552.0,0,0,0
-0.001,1569294804012.0,0,0,0
0.0,1569294804473.0,0,0,0
0.0,1569294804973.0,0,0,0
0.0,1569294805393.0,0,0,0
0.0,1569294805853.0,0,0,0
0.0,1569294806313.0,0,0,0
0.0,1569294806772.0,0,0,0
0.0,1569294807242.0,0,0,0
0.0,1569294807702.0,0,0,0
0.0,1569294808163.0,0,0,0
0.0,1569294808613.0,0,0,0
0.0,1569294809083.0,0,0,0
0.0,1569294809534.0,0,0,0
0.0,1569294810005.0,0,0,0
0.0,1569294810463.0,0,0,0
0.0,1569294810922.0,0,0,0
0.15,1569294811383.0,-1,0,0
0.488,1569294811842.0,-1,0,0
0.503,1569294812302.0,-1,0,0
0.425,1569294812763.0,-1,0,0
0.385,1569294813232.0,-1,0,0
0.247,1569294813694.0,-1,0,0
0.17400000000000002,1569294814154.0,-1,0,0
0.101,1569294814617.0,-1,0,0
0.094,1569294815073.0,-1,0,0
0.123,1569294815560.0,-1,0,0
0.042,1569294815993.0,-1,0,0
0.08600000000000001,1569294816453.0,-1,0,0
0.088,1569294816913.0,-1,0,0
0.074,1569294817393.0,3,0,0
0.038,1569294817853.0,3,0,0
0.162,1569294818304.0,3,0,0
0.37,1569294818763.0,3,0,0
0.366,1569294819224.0,3,0,0
0.315,1569294819684.0,3,0,0
0.256,1569294820143.0,3,0,0
0.221,1569294820604.0,3,0,0
0.185,1569294821063.0,3,0,0
0.161,1569294821545.0,3,0,0
0.17500000000000002,1569294821994.0,3,0,0
0.184,1569294822453.0,3,0,0
0.189,1569294822930.0,3,0,0
0.188,1569294823374.0,3,0,0
0.194,1569294823833.0,3,0,0
0.23800000000000002,1569294824294.0,3,0,0
0.275,1569294824754.0,3,0,0
0.266,1569294825224.0,3,0,0
0.273,1569294825683.0,3,0,0
0.259,1569294826143.0,3,0,0
0.273,1569294826603.0,3,0,0
0.34600000000000003,1569294827064.0,1,0,0
0.352,1569294827525.0,1,0,0
0.295,1569294827984.0,1,0,0
0.269,1569294828443.0,1,0,0
0.247,1569294828904.0,1,0,0
0.227,1569294829364.0,1,0,0
0.217,1569294829823.0,1,0,0
0.201,1569294830327.0,1,0,0
0.19,1569294830744.0,1,0,0
0.159,1569294831204.0,1,0,0
0.14300000000000002,1569294831664.0,1,0,0
0.138,1569294832123.0,1,0,0
0.125,1569294832584.0,1,0,0
0.123,1569294833054.0,1,0,0
0.131,1569294833513.0,1,0,0
0.125,1569294833974.0,1,0,0
0.116,1569294834434.0,1,0,0
0.13,1569294834904.0,1,0,0
0.127,1569294835364.0,1,0,0
0.125,1569294835824.0,1,0,0
0.13,1569294836284.0,1,0,0
0.126,1569294836743.0,1,0,0
0.092,1569294837213.0,1,0,0
0.058,1569294837674.0,1,0,0
-0.043000000000000003,1569294838134.0,1,0,0
-0.15,1569294838593.0,1,0,0
-0.225,1569294839054.0,1,0,0
-0.246,1569294839513.0,1,0,0
-0.253,1569294839974.0,1,0,0
-0.253,1569294840433.0,1,0,0
-0.233,1569294840919.0,1,0,0
-0.23500000000000001,1569294841364.0,1,0,0
-0.247,1569294841824.0,1,0,0
-0.263,1569294842284.0,1,0,0
-0.231,1569294842744.0,1,0,0
-0.213,1569294843204.0,1,0,0
-0.166,1569294843664.0,1,0,0
0.092,1569294844133.0,1,0,0
0.317,1569294844594.0,1,0,0
0.389,1569294845064.0,1,0,0
0.389,1569294845542.0,1,0,0
0.378,1569294845984.0,1,0,0
0.248,1569294846443.0,1,0,0
0.091,1569294846904.0,1,0,0
0.017,1569294847364.0,1,0,0
0.016,1569294847824.0,1,0,0
0.027,1569294848284.0,1,0,0
0.041,1569294848754.0,1,0,0
-0.005,1569294849213.0,8,0,0
-0.11900000000000001,1569294849664.0,8,0,0
-0.213,1569294850123.0,8,0,0
-0.251,1569294850584.0,8,0,0
-0.322,1569294851044.0,8,0,0
-0.449,1569294851517.0,8,0,0
-0.736,1569294851964.0,8,0,0
-0.993,1569294852423.0,8,0,0
-0.603,1569294852884.0,8,0,0
-0.314,1569294853344.0,8,0,0
-0.201,1569294853804.0,8,0,0
-0.135,1569294854264.0,8,0,0
0.099,1569294854723.0,8,0,0
0.391,1569294855193.0,8,0,0
0.219,1569294855654.0,8,0,0
0.025,1569294856114.0,8,0,0
-0.061,1569294856573.0,8,0,0
-0.063,1569294857034.0,8,0,0
-0.063,1569294857503.0,8,0,0
-0.065,1569294857963.0,8,0,0
0.231,1569294858434.0,8,0,0
0.67,1569294858894.0,8,0,0
0.451,1569294859353.0,8,0,0
0.305,1569294859814.0,8,0,0
0.159,1569294860274.0,8,0,0
0.053,1569294860734.0,8,0,0
-0.018000000000000002,1569294861194.0,8,0,0
-0.031,1569294861663.0,8,0,0
-0.002,1569294862125.0,8,0,0
0.004,1569294862584.0,8,0,0
-0.013000000000000001,1569294863054.0,8,0,0
-0.026000000000000002,1569294863513.0,8,0,0
-0.019,1569294863974.0,8,0,0
-0.005,1569294864424.0,8,0,0
0.001,1569294864894.0,8,0,0
0.02,1569294865363.0,8,0,0
0.046,1569294865823.0,8,0,0
0.05,1569294866319.0,8,0,0
0.053,1569294866734.0,8,0,0
0.067,1569294867193.0,8,0,0
0.091,1569294867654.0,8,0,0
0.098,1569294868114.0,8,0,0
0.084,1569294868573.0,8,0,0
0.092,1569294869034.0,8,0,0
0.082,1569294869517.0,8,0,0
0.07100000000000001,1569294869954.0,8,0,0
0.065,1569294870413.0,8,0,0
0.056,1569294870864.0,8,0,0
0.042,1569294871324.0,8,0,0
0.024,1569294871784.0,8,0,0
0.01,1569294872244.0,8,0,0
-0.015,1569294872704.0,8,0,0
-0.057,1569294873163.0,8,0,0
-0.08700000000000001,1569294873624.0,8,0,0
-0.095,1569294874094.0,8,0,0
-0.008,1569294874554.0,8,0,0
0.152,1569294875014.0,8,0,0
0.254,1569294875474.0,8,0,0
0.293,1569294875934.0,8,0,0
0.301,1569294876393.0,8,0,0
0.325,1569294876844.0,8,0,0
0.358,1569294877304.0,8,0,0
0.297,1569294877784.0,8,0,0
0.243,1569294878234.0,8,0,0
0.232,1569294878694.0,8,0,0
0.217,1569294879163.0,8,0,0
0.197,1569294879623.0,8,0,0
0.196,1569294880094.0,8,0,0
0.181,1569294880545.0,8,0,0
0.186,1569294881014.0,3,0,0
0.183,1569294881474.0,3,0,0
0.20500000000000002,1569294881934.0,3,0,0
0.253,1569294882404.0,3,0,0
0.326,1569294882864.0,3,0,0
0.25,1569294883324.0,3,0,0
0.064,1569294883784.0,3,0,0
-0.139,1569294884244.0,3,0,0
-0.154,1569294884704.0,3,0,0
-0.034,1569294885184.0,3,0,0
0.108,1569294885644.0,3,0,0
0.152,1569294886094.0,3,0,0
0.166,1569294886554.0,3,0,0
0.17,1569294887014.0,3,0,0
0.162,1569294887473.0,3,0,0
0.161,1569294887934.0,3,0,0
0.14200000000000002,1569294888394.0,3,0,0
0.138,1569294888854.0,3,0,0
0.127,1569294889314.0,3,0,0
0.135,1569294889774.0,3,0,0
0.152,1569294890244.0,3,0,0
0.155,1569294890704.0,3,0,0
0.157,1569294891163.0,3,0,0
0.166,1569294891633.0,1,0,0
0.188,1569294892084.0,1,0,0
0.203,1569294892554.0,1,0,0
0.216,1569294893014.0,1,0,0
0.225,1569294893473.0,1,0,0
0.20800000000000002,1569294893934.0,1,0,0
0.25,1569294894384.0,1,0,0
0.214,1569294894853.0,1,0,0
0.111,1569294895314.0,1,0,0
0.05,1569294895774.0,1,0,0
0.049,1569294896243.0,1,0,0
0.041,1569294896703.0,1,0,0
-0.009000000000000001,1569294897164.0,1,0,0
-0.052000000000000005,1569294897623.0,1,0,0
-0.097,1569294898083.0,1,0,0
-0.107,1569294898563.0,1,0,0
-0.094,1569294899024.0,1,0,0
-0.13,1569294899484.0,1,0,0
-0.342,1569294899944.0,-1,0,0
-0.616,1569294900404.0,-1,0,0
-0.482,1569294900863.0,-1,0,0
-0.28600000000000003,1569294901324.0,-1,0,0
-0.202,1569294901784.0,-1,0,0
-0.178,1569294902267.0,-1,0,0
-0.099,1569294902714.0,-1,0,0
-0.018000000000000002,1569294903184.0,-1,0,0
0.021,1569294903643.0,-1,0,0
0.036000000000000004,1569294904094.0,-1,0,0
0.031,1569294904554.0,-1,0,0
0.03,1569294905014.0,-1,0,0
0.022,1569294905473.0,-1,0,0
0.02,1569294905924.0,-1,0,0
0.035,1569294906394.0,-1,0,0
0.156,1569294906844.0,-1,0,0
0.272,1569294907303.0,-1,0,0
0.36,1569294907774.0,-1,0,0
0.41500000000000004,1569294908234.0,-1,0,0
0.419,1569294908694.0,-1,0,0
0.368,1569294909154.0,-1,0,0
0.34600000000000003,1569294909648.0,-1,0,0
0.34600000000000003,1569294910084.0,-1,0,0
0.333,1569294910546.0,-1,0,0
0.226,1569294911004.0,-1,0,0
0.063,1569294911464.0,-1,0,0
-0.038,1569294911924.0,-1,0,0
-0.036000000000000004,1569294912384.0,1,0,0
-0.005,1569294912843.0,1,0,0
0.007,1569294913303.0,1,0,0
-0.004,1569294913763.0,1,0,0
0.002,1569294914224.0,1,0,0
-0.001,1569294914684.0,1,0,0
-0.005,1569294915154.0,1,0,0
-0.013000000000000001,1569294915613.0,1,0,0
-0.016,1569294916074.0,1,0,0
-0.015,1569294916533.0,1,0,0
-0.019,1569294916994.0,1,0,0
-0.044,1569294917454.0,1,0,0
-0.053,1569294917914.0,1,0,0
-0.051000000000000004,1569294918384.0,1,0,0
-0.062,1569294918854.0,1,0,0
-0.035,1569294919313.0,1,0,0
-0.021,1569294919774.0,1,0,0
-0.031,1569294920262.0,1,0,0
-0.02,1569294920694.0,1,0,0
-0.018000000000000002,1569294921164.0,1,0,0
0.004,1569294921624.0,1,0,0
0.011,1569294922084.0,1,0,0
-0.007,1569294922545.0,1,0,0
-0.08,1569294923013.0,1,0,0
-0.151,1569294923474.0,1,0,0
-0.183,1569294923934.0,1,0,0
-0.159,1569294924394.0,1,0,0
-0.132,1569294924854.0,1,0,0
-0.131,1569294925314.0,1,0,0
-0.17400000000000002,1569294925774.0,1,0,0
-0.41100000000000003,1569294926233.0,1,0,0
-0.756,1569294926694.0,1,0,0
-0.896,1569294927164.0,1,0,0
-0.845,1569294927624.0,1,0,0
-0.755,1569294928084.0,1,0,0
-0.922,1569294928565.0,1,0,0
-0.846,1569294929004.0,1,0,0
-0.6900000000000001,1569294929473.0,1,0,0
-0.61,1569294929934.0,1,0,0
-0.579,1569294930394.0,1,0,0
-0.5640000000000001,1569294930854.0,1,0,0
-0.6990000000000001,1569294931304.0,1,0,0
-0.9390000000000001,1569294931765.0,1,0,0
-0.7030000000000001,1569294932225.0,1,0,0
-0.61,1569294932684.0,1,0,0
-0.431,1569294933144.0,1,0,0
-0.268,1569294933604.0,1,0,0
-0.232,1569294934064.0,1,0,0
-0.292,1569294934524.0,1,0,0
-0.20700000000000002,1569294934984.0,1,0,0
-0.146,1569294935444.0,1,0,0
-0.11,1569294935904.0,1,0,0
-0.053,1569294936364.0,1,0,0
0.334,1569294936825.0,1,0,0
0.5630000000000001,1569294937284.0,1,0,0
0.647,1569294937753.0,1,0,0
0.897,1569294938223.0,1,0,0
1.1480000000000001,1569294938684.0,1,0,0
1.07,1569294939178.0,1,0,0
0.966,1569294939603.0,1,0,0
0.764,1569294940063.0,1,0,0
0.658,1569294940524.0,1,0,0
0.616,1569294940994.0,1,0,0
0.656,1569294941455.0,1,0,0
0.639,1569294941914.0,1,0,0
0.47400000000000003,1569294942384.0,1,0,0
0.278,1569294942844.0,1,0,0
0.185,1569294943330.0,1,0,0
0.176,1569294943775.0,1,0,0
0.156,1569294944235.0,1,0,0
0.223,1569294944694.0,1,0,0
0.368,1569294945155.0,1,0,0
0.456,1569294945615.0,1,0,0
0.502,1569294946075.0,1,0,0
0.47500000000000003,1569294946524.0,1,0,0
0.376,1569294946985.0,1,0,0
0.387,1569294947443.0,1,0,0
0.327,1569294947905.0,1,0,0
0.316,1569294948364.0,1,0,0
0.294,1569294948824.0,1,0,0
0.272,1569294949284.0,1,0,0
0.256,1569294949744.0,1,0,0
0.258,1569294950203.0,1,0,0
0.243,1569294950663.0,1,0,0
0.215,1569294951134.0,1,0,0
0.164,1569294951595.0,1,0,0
0.124,1569294952054.0,1,0,0
0.061,1569294952514.0,1,0,0
-0.042,1569294952974.0,1,0,0
-0.127,1569294953434.0,1,0,0
-0.17500000000000002,1569294953921.0,1,0,0
-0.116,1569294954355.0,1,0,0
-0.024,1569294954814.0,1,0,0
0.0,1569294955274.0,1,0,0
0.09,1569294955744.0,1,0,0
0.035,1569294956204.0,1,0,0
0.023,1569294956674.0,1,0,0
0.028,1569294957144.0,1,0,0
0.038,1569294957594.0,1,0,0
0.035,1569294958054.0,1,0,0
0.022,1569294958524.0,1,0,0
0.03,1569294958985.0,1,0,0
0.016,1569294959444.0,1,0,0
0.035,1569294959904.0,1,0,0
0.031,1569294960364.0,1,0,0
0.022,1569294960824.0,1,0,0
0.018000000000000002,1569294961284.0,1,0,0
-0.001,1569294961744.0,1,0,0
-0.016,1569294962204.0,1,0,0
-0.045,1569294962674.0,1,0,0
-0.026000000000000002,1569294963134.0,1,0,0
0.015,1569294963594.0,1,0,0
-0.009000000000000001,1569294964054.0,1,0,0
-0.011,1569294964516.0,1,0,0
-0.007,1569294964974.0,1,0,0
0.006,1569294965435.0,1,0,0
-0.052000000000000005,1569294965894.0,1,0,0
0.015,1569294966355.0,1,0,0
0.042,1569294966814.0,1,0,0
-0.027,1569294967284.0,1,0,0
0.015,1569294967743.0,1,0,0
0.042,1569294968204.0,1,0,0
0.083,1569294968654.0,1,0,0
0.077,1569294969114.0,1,0,0
0.077,1569294969584.0,1,0,0
0.116,1569294970044.0,1,0,0
-0.023,1569294970504.0,1,0,0
-0.04,1569294970954.0,1,0,0
-0.081,1569294971415.0,1,0,0
-0.043000000000000003,1569294971884.0,1,0,0
-0.001,1569294972334.0,1,0,0
-0.026000000000000002,1569294972794.0,1,0,0
-0.04,1569294973274.0,1,0,0
-0.059000000000000004,1569294973725.0,1,0,0
-0.06,1569294974184.0,1,0,0
-0.057,1569294974654.0,1,0,0
-0.06,1569294975114.0,1,0,0
-0.036000000000000004,1569294975575.0,1,0,0
-0.054,1569294976034.0,1,0,0
-0.081,1569294976494.0,1,0,0
-0.052000000000000005,1569294976955.0,1,0,0
-0.109,1569294977404.0,1,0,0
-0.066,1569294977864.0,1,0,0
-0.091,1569294978344.0,1,0,0
-0.145,1569294978804.0,1,0,0
-0.16,1569294979294.0,1,0,0
-0.198,1569294979724.0,1,0,0
-0.532,1569294980184.0,4,0,0
-0.967,1569294980644.0,4,0,0
-0.811,1569294981104.0,4,0,0
-0.647,1569294981565.0,4,0,0
-0.537,1569294982024.0,4,0,0
-0.373,1569294982484.0,4,0,0
-0.27,1569294982944.0,4,0,0
-0.23500000000000001,1569294983404.0,4,0,0
-0.25,1569294983864.0,4,0,0
-0.315,1569294984334.0,4,0,0
-0.433,1569294984794.0,4,0,0
-0.448,1569294985254.0,4,0,0
-0.422,1569294985714.0,4,0,0
-0.398,1569294986174.0,4,0,0
-0.6880000000000001,1569294986640.0,6,0,0
-1.044,1569294987094.0,6,0,0
-1.1360000000000001,1569294987564.0,6,0,0
-1.172,1569294988025.0,6,0,0
-1.182,1569294988484.0,6,0,0
-1.228,1569294988944.0,6,0,0
-0.974,1569294989405.0,6,0,0
-0.464,1569294989865.0,6,0,0
-0.218,1569294990327.0,6,0,0
0.053,1569294990785.0,6,0,0
0.751,1569294991245.0,6,0,0
0.713,1569294991704.0,6,0,0
0.376,1569294992165.0,6,0,0
0.457,1569294992634.0,6,0,0
0.793,1569294993085.0,6,0,0
0.913,1569294993544.0,6,0,0
0.648,1569294994019.0,6,0,0
0.519,1569294994465.0,6,0,0
0.435,1569294994925.0,6,0,0
0.41500000000000004,1569294995385.0,6,0,0
0.5740000000000001,1569294995845.0,6,0,0
0.857,1569294996305.0,6,0,0
1.03,1569294996764.0,4,0,0
0.937,1569294997247.0,4,0,0
0.852,1569294997684.0,4,0,0
0.729,1569294998145.0,4,0,0
0.753,1569294998604.0,4,0,0
0.744,1569294999065.0,4,0,0
0.707,1569294999535.0,4,0,0
0.661,1569294999995.0,4,0,0
0.593,1569295000454.0,4,0,0
0.46900000000000003,1569295000915.0,1,0,0
0.457,1569295001374.0,1,0,0
0.445,1569295001835.0,1,0,0
0.446,1569295002295.0,1,0,0
0.446,1569295002754.0,1,0,0
0.355,1569295003215.0,1,0,0
0.123,1569295003685.0,1,0,0
-0.134,1569295004145.0,1,0,0
-0.92,1569295004605.0,1,0,0
-1.446,1569295005065.0,1,0,0
-1.609,1569295005524.0,1,0,0
-1.624,1569295005985.0,1,0,0
-1.7710000000000001,1569295006444.0,1,0,0
-1.8980000000000001,1569295006905.0,1,0,0
-2.007,1569295007365.0,1,0,0
-1.843,1569295007825.0,1,0,0
-1.7690000000000001,1569295008295.0,1,0,0
-2.149,1569295008754.0,1,0,0
-2.1710000000000003,1569295009205.0,1,0,0
-1.166,1569295009664.0,1,0,0
-0.526,1569295010126.0,0,0,0
-0.244,1569295010585.0,0,0,0
-0.111,1569295011035.0,0,0,0
-0.044,1569295011505.0,0,0,0
-0.018000000000000002,1569295011966.0,0,0,0
-0.008,1569295012424.0,0,0,0
-0.003,1569295012885.0,0,0,0
-0.001,1569295013344.0,0,0,0
0.0,1569295013804.0,0,0,0
0.0,1569295014265.0,0,0,0
0.0,1569295014735.0,0,0,0
0.0,1569295015195.0,0,0,0
0.0,1569295015654.0,0,0,0
0.0,1569295016165.0,0,0,0
0.0,1569295016578.0,0,0,0
0.0,1569295017035.0,0,0,0
0.0,1569295017494.0,0,0,0
0.0,1569295017964.0,0,0,0
0.0,1569295018424.0,0,0,0
0.0,1569295018884.0,0,0,0
0.0,1569295019355.0,0,0,0
0.0,1569295019824.0,0,0,0
0.0,1569295020285.0,0,0,0
0.0,1569295020745.0,0,0,0
0.0,1569295021204.0,0,0,0
0.0,1569295021654.0,0,0,0
0.0,1569295022115.0,0,0,0
0.0,1569295022585.0,0,0,0
0.0,1569295023044.0,0,0,0
0.0,1569295023504.0,0,0,0
0.0,1569295023964.0,0,0,0
0.0,1569295024434.0,0,0,0
0.0,1569295024885.0,0,0,0
0.0,1569295025344.0,0,0,0
0.0,1569295025804.0,0,0,0
0.0,1569295026264.0,0,0,0
0.0,1569295026724.0,0,0,0
0.0,1569295027184.0,0,0,0
0.0,1569295027644.0,0,0,0
0.0,1569295028104.0,0,0,0
0.0,1569295028574.0,0,0,0
0.0,1569295029024.0,0,0,0
0.0,1569295029484.0,0,0,0
0.0,1569295029955.0,0,0,0
0.0,1569295030414.0,0,0,0
0.0,1569295030878.0,0,0,0
0.0,1569295031324.0,0,0,0
0.0,1569295031785.0,0,0,0
0.0,1569295032244.0,0,0,0
0.0,1569295032704.0,0,0,0
0.0,1569295033154.0,0,0,0
0.0,1569295033625.0,0,0,0
0.0,1569295034074.0,0,0,0
0.0,1569295034534.0,0,0,0
0.0,1569295034994.0,0,0,0
0.0,1569295035464.0,0,0,0
0.0,1569295035914.0,0,0,0
0.0,1569295036374.0,0,0,0
0.0,1569295036844.0,0,0,0
0.0,1569295037304.0,0,0,0
0.0,1569295037765.0,0,0,0
0.0,1569295038224.0,0,0,0
0.0,1569295038685.0,0,0,0
0.0,1569295039145.0,0,0,0
0.0,1569295039614.0,0,0,0
0.0,1569295040075.0,0,0,0
0.0,1569295040545.0,0,0,0
0.0,1569295041005.0,0,0,0
0.0,1569295041480.0,0,0,0
0.0,1569295041925.0,0,0,0
0.0,1569295042384.0,0,0,0
0.0,1569295042845.0,0,0,0
0.0,1569295043305.0,0,0,0
0.0,1569295043775.0,0,0,0
0.0,1569295044235.0,0,0,0
0.0,1569295044694.0,0,0,0
0.0,1569295045155.0,0,0,0
0.0,1569295045614.0,0,0,0
0.0,1569295046075.0,0,0,0
0.0,1569295046535.0,0,0,0
0.0,1569295046995.0,0,0,0
0.0,1569295047454.0,0,0,0
0.0,1569295047914.0,0,0,0
0.0,1569295048375.0,0,0,0
0.0,1569295048834.0,0,0,0
0.0,1569295049285.0,0,0,0
0.0,1569295049745.0,0,0,0
0.0,1569295050205.0,0,0,0
0.0,1569295050665.0,0,0,0
0.0,1569295051125.0,0,0,0
0.0,1569295051585.0,0,0,0
0.0,1569295052044.0,0,0,0
0.0,1569295052495.0,0,0,0
0.0,1569295052965.0,0,0,0
0.0,1569295053425.0,0,0,0
0.0,1569295053884.0,0,0,0
0.0,1569295054345.0,-1,0,0
0.163,1569295054805.0,-1,0,0
0.533,1569295055264.0,-1,0,0
0.998,1569295055725.0,-1,0,0
1.1520000000000001,1569295056185.0,-1,0,0
0.9390000000000001,1569295056645.0,-1,0,0
0.771,1569295057115.0,-1,0,0
0.9440000000000001,1569295057578.0,-1,0,0
1.313,1569295058034.0,-1,0,0
1.355,1569295058494.0,-1,0,0
1.2510000000000001,1569295058955.0,-1,0,0
1.167,1569295059455.0,-1,0,0
0.961,1569295059875.0,1,0,0
0.8310000000000001,1569295060344.0,1,0,0
0.8300000000000001,1569295060795.0,1,0,0
0.746,1569295061255.0,1,0,0
0.785,1569295061715.0,1,0,0
0.495,1569295062175.0,1,0,0
0.126,1569295062662.0,1,0,0
-0.08700000000000001,1569295063097.0,1,0,0
0.066,1569295063577.0,1,0,0
0.298,1569295064024.0,1,0,0
0.354,1569295064485.0,1,0,0
0.355,1569295064945.0,1,0,0
0.368,1569295065405.0,1,0,0
0.342,1569295065865.0,1,0,0
0.387,1569295066327.0,1,0,0
0.366,1569295066784.0,1,0,0
0.331,1569295067246.0,1,0,0
0.275,1569295067705.0,1,0,0
0.358,1569295068165.0,1,0,0
0.511,1569295068634.0,1,0,0
0.67,1569295069095.0,1,0,0
0.633,1569295069555.0,1,0,0
0.63,1569295070024.0,1,0,0
0.606,1569295070485.0,1,0,0
0.582,1569295070935.0,1,0,0
0.619,1569295071406.0,1,0,0
0.601,1569295071874.0,1,0,0
0.583,1569295072346.0,1,0,0
0.382,1569295072805.0,1,0,0
0.068,1569295073265.0,1,0,0
-0.157,1569295073725.0,1,0,0
0.232,1569295074194.0,1,0,0
0.516,1569295074646.0,1,0,0
0.67,1569295075105.0,1,0,0
0.674,1569295075579.0,1,0,0
0.595,1569295076025.0,1,0,0
0.523,1569295076486.0,1,0,0
0.366,1569295076945.0,1,0,0
0.268,1569295077432.0,1,0,0
0.38,1569295077865.0,1,0,0
0.464,1569295078324.0,1,0,0
0.546,1569295078786.0,1,0,0
0.5700000000000001,1569295079255.0,1,0,0
0.366,1569295079706.0,1,0,0
0.079,1569295080164.0,1,0,0
-0.022,1569295080635.0,1,0,0
0.08700000000000001,1569295081084.0,1,0,0
0.1,1569295081555.0,1,0,0
-0.018000000000000002,1569295082014.0,1,0,0
-0.11,1569295082474.0,1,0,0
-0.148,1569295082935.0,1,0,0
-0.061,1569295083415.0,1,0,0
0.032,1569295083874.0,1,0,0
0.019,1569295084335.0,1,0,0
-0.145,1569295084794.0,1,0,0
-0.224,1569295085255.0,1,0,0
-0.335,1569295085715.0,1,0,0
-0.364,1569295086175.0,1,0,0
-0.212,1569295086635.0,1,0,0
0.073,1569295087097.0,1,0,0
0.258,1569295087555.0,1,0,0
0.322,1569295088014.0,1,0,0
0.34600000000000003,1569295088475.0,1,0,0
0.354,1569295088935.0,1,0,0
0.28,1569295089405.0,1,0,0
0.095,1569295089865.0,1,0,0
-0.056,1569295090315.0,1,0,0
-0.124,1569295090775.0,1,0,0
-0.047,1569295091235.0,1,0,0
0.028,1569295091695.0,1,0,0
0.058,1569295092145.0,1,0,0
0.082,1569295092615.0,1,0,0
-0.009000000000000001,1569295093075.0,1,0,0
-0.029,1569295093535.0,1,0,0
0.09,1569295093997.0,1,0,0
0.278,1569295094456.0,1,0,0
0.265,1569295094915.0,1,0,0
0.099,1569295095376.0,1,0,0
-0.05,1569295095825.0,1,0,0
-0.057,1569295096286.0,1,0,0
-0.013000000000000001,1569295096745.0,1,0,0
-0.013000000000000001,1569295097206.0,1,0,0
-0.036000000000000004,1569295097667.0,1,0,0
-0.131,1569295098125.0,1,0,0
-0.17500000000000002,1569295098615.0,1,0,0
-0.176,1569295099046.0,1,0,0
-0.107,1569295099526.0,1,0,0
-0.089,1569295099985.0,1,0,0
-0.14,1569295100447.0,1,0,0
-0.139,1569295100906.0,1,0,0
-0.05,1569295101366.0,1,0,0
