DT_verticalAccOri,Timestamp,Action,Bump,Traffic congestion
0.062,1569294917103.0,1,0,0
0.031,1569294917564.0,1,0,0
0.062,1569294918024.0,1,0,0
0.031,1569294918494.0,1,0,0
0.0,1569294918964.0,1,0,0
0.031,1569294919424.0,1,0,0
0.062,1569294919884.0,1,0,0
0.062,1569294920344.0,1,0,0
0.031,1569294920804.0,1,0,0
0.031,1569294921274.0,1,0,0
0.062,1569294921734.0,1,0,0
0.062,1569294922194.0,1,0,0
0.0,1569294922654.0,1,0,0
-0.094,1569294923114.0,1,0,0
-0.094,1569294923575.0,1,0,0
-0.094,1569294924044.0,1,0,0
-0.063,1569294924504.0,1,0,0
-0.094,1569294924963.0,1,0,0
-0.125,1569294925424.0,1,0,0
-0.25,1569294925884.0,1,0,0
-0.782,1569294926344.0,1,0,0
-0.844,1569294926804.0,1,0,0
-0.844,1569294927274.0,1,0,0
-0.594,1569294927734.0,1,0,0
-0.875,1569294928194.0,1,0,0
-0.907,1569294928655.0,1,0,0
-0.532,1569294929124.0,1,0,0
-0.532,1569294929584.0,1,0,0
-0.5,1569294930044.0,1,0,0
-0.5,1569294930503.0,1,0,0
-0.5,1569294930963.0,1,0,0
-1.032,1569294931413.0,1,0,0
-0.532,1569294931874.0,1,0,0
-0.5,1569294932334.0,1,0,0
-0.375,1569294932828.0,1,0,0
-0.063,1569294933254.0,1,0,0
-0.094,1569294933714.0,1,0,0
-0.28200000000000003,1569294934164.0,1,0,0
-0.063,1569294934634.0,1,0,0
-0.032,1569294935094.0,1,0,0
0.0,1569294935561.0,1,0,0
0.0,1569294936022.0,1,0,0
0.531,1569294936474.0,1,0,0
0.687,1569294936934.0,1,0,0
0.656,1569294937394.0,1,0,0
0.75,1569294937854.0,1,0,0
1.281,1569294938334.0,1,0,0
1.062,1569294938794.0,1,0,0
1.093,1569294939254.0,1,0,0
0.687,1569294939715.0,1,0,0
0.656,1569294940174.0,1,0,0
0.656,1569294940634.0,1,0,0
0.687,1569294941105.0,1,0,0
0.75,1569294941569.0,1,0,0
0.562,1569294942024.0,1,0,0
0.125,1569294942496.0,1,0,0
0.125,1569294942965.0,1,0,0
0.156,1569294943414.0,1,0,0
0.156,1569294943884.0,1,0,0
0.156,1569294944344.0,1,0,0
0.406,1569294944805.0,1,0,0
0.562,1569294945265.0,1,0,0
0.468,1569294945724.0,1,0,0
0.468,1569294946174.0,1,0,0
0.406,1569294946634.0,1,0,0
0.531,1569294947094.0,1,0,0
0.343,1569294947573.0,1,0,0
0.281,1569294948014.0,1,0,0
0.281,1569294948473.0,1,0,0
0.25,1569294948934.0,1,0,0
0.281,1569294949395.0,1,0,0
0.281,1569294949854.0,1,0,0
0.281,1569294950315.0,1,0,0
0.281,1569294950774.0,1,0,0
0.062,1569294951244.0,1,0,0
0.156,1569294951704.0,1,0,0
0.125,1569294952164.0,1,0,0
-0.063,1569294952624.0,1,0,0
-0.157,1569294953084.0,1,0,0
-0.157,1569294953534.0,1,0,0
-0.094,1569294954004.0,1,0,0
0.062,1569294954464.0,1,0,0
0.062,1569294954924.0,1,0,0
0.125,1569294955383.0,1,0,0
0.093,1569294955855.0,1,0,0
0.062,1569294956314.0,1,0,0
0.062,1569294956784.0,1,0,0
0.031,1569294957244.0,1,0,0
0.062,1569294957704.0,1,0,0
0.062,1569294958204.0,1,0,0
0.031,1569294958634.0,1,0,0
0.062,1569294959094.0,1,0,0
0.093,1569294959561.0,1,0,0
0.031,1569294960014.0,1,0,0
0.031,1569294960475.0,1,0,0
0.093,1569294960934.0,1,0,0
0.031,1569294961394.0,1,0,0
0.0,1569294961854.0,1,0,0
0.0,1569294962323.0,1,0,0
0.0,1569294962774.0,1,0,0
0.093,1569294963244.0,1,0,0
0.062,1569294963703.0,1,0,0
-0.094,1569294964164.0,1,0,0
0.093,1569294964623.0,1,0,0
0.187,1569294965084.0,1,0,0
0.031,1569294965574.0,1,0,0
0.062,1569294966004.0,1,0,0
0.093,1569294966474.0,1,0,0
0.156,1569294966924.0,1,0,0
0.062,1569294967384.0,1,0,0
0.093,1569294967844.0,1,0,0
0.093,1569294968313.0,1,0,0
0.062,1569294968764.0,1,0,0
0.125,1569294969224.0,1,0,0
0.156,1569294969694.0,1,0,0
0.125,1569294970156.0,1,0,0
-0.063,1569294970614.0,1,0,0
-0.125,1569294971064.0,1,0,0
0.0,1569294971534.0,1,0,0
0.0,1569294971984.0,1,0,0
0.062,1569294972444.0,1,0,0
0.0,1569294972921.0,1,0,0
0.0,1569294973384.0,1,0,0
0.031,1569294973835.0,1,0,0
0.031,1569294974305.0,1,0,0
0.0,1569294974764.0,1,0,0
0.0,1569294975224.0,1,0,0
0.0,1569294975684.0,1,0,0
-0.032,1569294976144.0,1,0,0
-0.032,1569294976604.0,1,0,0
0.031,1569294977064.0,1,0,0
0.0,1569294977514.0,1,0,0
0.0,1569294977974.0,1,0,0
-0.125,1569294978454.0,1,0,0
-0.157,1569294978915.0,1,0,0
-0.157,1569294979374.0,1,0,0
-0.34400000000000003,1569294979834.0,1,0,0
-1.063,1569294980294.0,4,0,0
-0.782,1569294980755.0,4,0,0
-0.5,1569294981214.0,4,0,0
-0.46900000000000003,1569294981674.0,4,0,0
-0.125,1569294982134.0,4,0,0
-0.125,1569294982595.0,4,0,0
-0.125,1569294983055.0,4,0,0
-0.157,1569294983514.0,4,0,0
-0.219,1569294983974.0,4,0,0
-0.5,1569294984444.0,4,0,0
-0.375,1569294984905.0,4,0,0
-0.34400000000000003,1569294985365.0,4,0,0
-0.313,1569294985824.0,4,0,0
-0.46900000000000003,1569294986285.0,6,0,0
-1.0,1569294986744.0,6,0,0
-1.032,1569294987204.0,6,0,0
-0.969,1569294987678.0,6,0,0
-1.157,1569294988135.0,6,0,0
-1.469,1569294988595.0,6,0,0
-1.563,1569294989055.0,6,0,0
-0.5630000000000001,1569294989514.0,6,0,0
-0.40700000000000003,1569294989974.0,6,0,0
-0.375,1569294990434.0,6,0,0
0.281,1569294990894.0,6,0,0
0.031,1569294991355.0,6,0,0
-0.844,1569294991815.0,6,0,0
-0.75,1569294992275.0,6,0,0
-0.188,1569294992734.0,6,0,0
-0.438,1569294993195.0,6,0,0
-0.375,1569294993655.0,6,0,0
0.25,1569294994114.0,6,0,0
0.25,1569294994574.0,6,0,0
0.406,1569294995035.0,6,0,0
0.468,1569294995495.0,6,0,0
1.093,1569294995955.0,6,0,0
1.062,1569294996414.0,6,0,0
1.187,1569294996875.0,4,0,0
0.875,1569294997334.0,4,0,0
0.812,1569294997796.0,4,0,0
0.718,1569294998255.0,4,0,0
0.718,1569294998714.0,4,0,0
0.718,1569294999174.0,4,0,0
0.656,1569294999644.0,4,0,0
0.687,1569295000105.0,4,0,0
0.531,1569295000564.0,4,0,0
0.5,1569295001025.0,1,0,0
0.5,1569295001484.0,1,0,0
0.531,1569295001945.0,1,0,0
0.562,1569295002404.0,1,0,0
0.468,1569295002864.0,1,0,0
0.031,1569295003335.0,1,0,0
-0.25,1569295003795.0,1,0,0
-0.657,1569295004255.0,1,0,0
-1.594,1569295004714.0,1,0,0
-1.563,1569295005175.0,1,0,0
-1.657,1569295005652.0,1,0,0
-1.688,1569295006094.0,1,0,0
-1.875,1569295006556.0,1,0,0
-2.063,1569295007015.0,1,0,0
-2.0,1569295007475.0,1,0,0
-1.844,1569295007935.0,1,0,0
-2.157,1569295008404.0,1,0,0
-2.375,1569295008854.0,1,0,0
-2.219,1569295009315.0,1,0,0
0.031,1569295009774.0,0,0,0
0.0,1569295010235.0,0,0,0
0.0,1569295010694.0,0,0,0
0.0,1569295011145.0,0,0,0
0.0,1569295011615.0,0,0,0
0.0,1569295012075.0,0,0,0
0.0,1569295012535.0,0,0,0
0.0,1569295012999.0,0,0,0
0.0,1569295013454.0,0,0,0
0.0,1569295013915.0,0,0,0
0.0,1569295014375.0,0,0,0
0.0,1569295014845.0,0,0,0
0.0,1569295015305.0,0,0,0
0.0,1569295015755.0,0,0,0
0.0,1569295016224.0,0,0,0
0.0,1569295016685.0,0,0,0
0.0,1569295017145.0,0,0,0
0.0,1569295017615.0,0,0,0
0.0,1569295018075.0,0,0,0
0.0,1569295018535.0,0,0,0
0.0,1569295018995.0,0,0,0
0.0,1569295019474.0,0,0,0
0.0,1569295019935.0,0,0,0
0.0,1569295020397.0,0,0,0
0.0,1569295020844.0,0,0,0
0.0,1569295021305.0,0,0,0
0.0,1569295021764.0,0,0,0
0.0,1569295022224.0,0,0,0
0.0,1569295022695.0,0,0,0
0.0,1569295023155.0,0,0,0
0.0,1569295023614.0,0,0,0
0.0,1569295024075.0,0,0,0
0.0,1569295024534.0,0,0,0
0.0,1569295024994.0,0,0,0
0.0,1569295025454.0,0,0,0
0.0,1569295025915.0,0,0,0
0.0,1569295026374.0,0,0,0
0.0,1569295026834.0,0,0,0
0.0,1569295027295.0,0,0,0
0.0,1569295027754.0,0,0,0
0.0,1569295028214.0,0,0,0
0.0,1569295028674.0,0,0,0
0.0,1569295029134.0,0,0,0
-0.032,1569295029595.0,0,0,0
0.0,1569295030064.0,0,0,0
0.0,1569295030524.0,0,0,0
0.0,1569295030974.0,0,0,0
0.0,1569295031434.0,0,0,0
0.0,1569295031941.0,0,0,0
0.0,1569295032354.0,0,0,0
0.0,1569295032814.0,0,0,0
0.0,1569295033264.0,0,0,0
0.0,1569295033735.0,0,0,0
0.0,1569295034184.0,0,0,0
0.0,1569295034644.0,0,0,0
0.0,1569295035131.0,0,0,0
0.0,1569295035576.0,0,0,0
0.0,1569295036024.0,0,0,0
0.0,1569295036484.0,0,0,0
0.0,1569295036944.0,0,0,0
0.0,1569295037414.0,0,0,0
0.0,1569295037864.0,0,0,0
0.0,1569295038342.0,0,0,0
0.0,1569295038795.0,0,0,0
0.0,1569295039265.0,0,0,0
0.0,1569295039725.0,0,0,0
0.0,1569295040185.0,0,0,0
0.0,1569295040645.0,0,0,0
0.0,1569295041115.0,0,0,0
0.0,1569295041574.0,0,0,0
0.0,1569295042025.0,0,0,0
0.0,1569295042494.0,0,0,0
0.0,1569295042945.0,0,0,0
0.0,1569295043415.0,0,0,0
0.0,1569295043875.0,0,0,0
0.0,1569295044345.0,0,0,0
0.0,1569295044805.0,0,0,0
0.0,1569295045265.0,0,0,0
0.0,1569295045725.0,0,0,0
0.0,1569295046185.0,0,0,0
0.0,1569295046645.0,0,0,0
0.0,1569295047105.0,0,0,0
0.0,1569295047576.0,0,0,0
0.0,1569295048025.0,0,0,0
0.0,1569295048484.0,0,0,0
0.0,1569295048944.0,0,0,0
0.0,1569295049395.0,0,0,0
0.0,1569295049864.0,0,0,0
0.0,1569295050319.0,0,0,0
0.0,1569295050775.0,0,0,0
0.0,1569295051235.0,0,0,0
0.0,1569295051695.0,0,0,0
0.0,1569295052145.0,0,0,0
0.0,1569295052605.0,0,0,0
0.0,1569295053085.0,0,0,0
0.0,1569295053525.0,0,0,0
0.0,1569295053995.0,0,0,0
0.375,1569295054454.0,-1,0,0
0.5,1569295054914.0,-1,0,0
0.937,1569295055375.0,-1,0,0
1.218,1569295055834.0,-1,0,0
0.937,1569295056294.0,-1,0,0
0.687,1569295056755.0,-1,0,0
0.906,1569295057225.0,-1,0,0
1.343,1569295057685.0,-1,0,0
1.437,1569295058145.0,-1,0,0
1.312,1569295058605.0,-1,0,0
1.312,1569295059065.0,-1,0,0
1.031,1569295059534.0,-1,0,0
0.875,1569295059985.0,1,0,0
0.875,1569295060444.0,1,0,0
0.937,1569295060904.0,1,0,0
0.843,1569295061365.0,1,0,0
0.687,1569295061825.0,1,0,0
0.0,1569295062285.0,1,0,0
-0.219,1569295062745.0,1,0,0
-0.063,1569295063205.0,1,0,0
0.406,1569295063675.0,1,0,0
0.406,1569295064135.0,1,0,0
0.437,1569295064600.0,1,0,0
0.437,1569295065054.0,1,0,0
0.437,1569295065515.0,1,0,0
0.406,1569295065975.0,1,0,0
0.375,1569295066435.0,1,0,0
0.281,1569295066895.0,1,0,0
0.25,1569295067355.0,1,0,0
0.343,1569295067815.0,1,0,0
0.562,1569295068275.0,1,0,0
0.687,1569295068735.0,1,0,0
0.718,1569295069206.0,1,0,0
0.656,1569295069665.0,1,0,0
0.656,1569295070124.0,1,0,0
0.656,1569295070596.0,1,0,0
0.593,1569295071055.0,1,0,0
0.687,1569295071515.0,1,0,0
0.625,1569295071985.0,1,0,0
0.5,1569295072456.0,1,0,0
-0.032,1569295072915.0,1,0,0
-0.25,1569295073375.0,1,0,0
0.25,1569295073835.0,1,0,0
0.656,1569295074305.0,1,0,0
0.687,1569295074755.0,1,0,0
0.781,1569295075215.0,1,0,0
0.718,1569295075675.0,1,0,0
0.562,1569295076135.0,1,0,0
0.406,1569295076595.0,1,0,0
0.218,1569295077055.0,1,0,0
0.437,1569295077525.0,1,0,0
0.593,1569295077975.0,1,0,0
0.625,1569295078434.0,1,0,0
0.656,1569295078905.0,1,0,0
0.531,1569295079365.0,1,0,0
0.0,1569295079815.0,1,0,0
-0.032,1569295080275.0,1,0,0
0.187,1569295080734.0,1,0,0
0.25,1569295081205.0,1,0,0
0.062,1569295081665.0,1,0,0
-0.125,1569295082125.0,1,0,0
-0.094,1569295082585.0,1,0,0
0.0,1569295083045.0,1,0,0
0.093,1569295083525.0,1,0,0
0.156,1569295083985.0,1,0,0
0.0,1569295084445.0,1,0,0
-0.157,1569295084905.0,1,0,0
-0.219,1569295085365.0,1,0,0
-0.34400000000000003,1569295085825.0,1,0,0
-0.157,1569295086285.0,1,0,0
0.281,1569295086745.0,1,0,0
0.406,1569295087206.0,1,0,0
0.406,1569295087665.0,1,0,0
0.406,1569295088125.0,1,0,0
0.375,1569295088585.0,1,0,0
0.375,1569295089069.0,1,0,0
0.093,1569295089506.0,1,0,0
-0.157,1569295089977.0,1,0,0
-0.094,1569295090425.0,1,0,0
0.0,1569295090885.0,1,0,0
0.031,1569295091345.0,1,0,0
0.125,1569295091804.0,1,0,0
0.156,1569295092266.0,1,0,0
0.0,1569295092725.0,1,0,0
-0.094,1569295093185.0,1,0,0
0.218,1569295093645.0,1,0,0
0.312,1569295094106.0,1,0,0
0.312,1569295094567.0,1,0,0
0.062,1569295095015.0,1,0,0
-0.157,1569295095475.0,1,0,0
-0.063,1569295095936.0,1,0,0
0.031,1569295096395.0,1,0,0
0.062,1569295096856.0,1,0,0
0.0,1569295097315.0,1,0,0
-0.032,1569295097775.0,1,0,0
-0.157,1569295098235.0,1,0,0
-0.094,1569295098695.0,1,0,0
0.0,1569295099156.0,1,0,0
0.0,1569295099635.0,1,0,0
-0.032,1569295100097.0,1,0,0
-0.094,1569295100556.0,1,0,0
0.062,1569295101015.0,1,0,0
0.093,1569295101475.0,1,0,0
0.031,1569295101926.0,1,0,0
0.0,1569295102385.0,1,0,0
-0.032,1569295102844.0,1,0,0
0.0,1569295103305.0,1,0,0
0.0,1569295103775.0,1,0,0
-0.032,1569295104246.0,1,0,0
0.0,1569295104705.0,1,0,0
-0.032,1569295105165.0,1,0,0
-0.094,1569295105624.0,1,0,0
0.0,1569295106085.0,1,0,0
0.062,1569295106546.0,1,0,0
0.281,1569295107027.0,1,0,0
0.281,1569295107456.0,1,0,0
0.312,1569295107926.0,1,0,0
0.312,1569295108385.0,1,0,0
0.312,1569295108845.0,1,0,0
0.312,1569295109304.0,1,0,0
0.312,1569295109765.0,1,0,0
0.406,1569295110225.0,1,0,0
0.5,1569295110685.0,1,0,0
0.593,1569295111145.0,1,0,0
0.531,1569295111605.0,1,0,0
0.468,1569295112065.0,1,0,0
0.375,1569295112525.0,1,0,0
