DT_lateralAcc,Timestamp,Action,Bump,Traffic congestion
-0.03,1569294764402.0,0,0,0
-0.03,1569294764862.0,0,0,0
-0.03,1569294765323.0,0,0,0
-0.03,1569294765783.0,0,0,0
-0.04,1569294766242.0,0,0,0
-0.03,1569294766703.0,0,0,0
-0.03,1569294767152.0,0,0,0
-0.04,1569294767623.0,0,0,0
-0.03,1569294768085.0,0,0,0
-0.03,1569294768546.0,0,0,0
-0.03,1569294769003.0,0,0,0
-0.03,1569294769463.0,0,0,0
-0.03,1569294769933.0,3,0,0
-0.04,1569294770393.0,3,0,0
-0.03,1569294770855.0,3,0,0
-0.02,1569294771313.0,3,0,0
-0.03,1569294771783.0,3,0,0
-0.05,1569294772243.0,3,0,0
-0.07,1569294772703.0,3,0,0
-0.04,1569294773185.0,3,0,0
-0.05,1569294773633.0,3,0,0
-0.05,1569294774093.0,3,0,0
-0.04,1569294774553.0,3,0,0
-0.06,1569294775023.0,3,0,0
-0.02,1569294775483.0,3,0,0
-0.02,1569294775943.0,2,0,0
0.0,1569294776403.0,2,0,0
0.01,1569294776873.0,2,0,0
-0.04,1569294777337.0,2,0,0
-0.03,1569294777783.0,2,0,0
-0.01,1569294778253.0,2,0,0
-0.04,1569294778712.0,2,0,0
-0.02,1569294779183.0,2,0,0
0.0,1569294779643.0,2,0,0
-0.03,1569294780103.0,2,0,0
-0.03,1569294780615.0,2,0,0
0.0,1569294781023.0,2,0,0
-0.01,1569294781483.0,2,0,0
-0.01,1569294781943.0,2,0,0
-0.05,1569294782413.0,2,0,0
-0.03,1569294782863.0,2,0,0
0.0,1569294783323.0,2,0,0
-0.02,1569294783783.0,2,0,0
-0.05,1569294784243.0,2,0,0
-0.07,1569294784713.0,2,0,0
-0.03,1569294785163.0,2,0,0
-0.03,1569294785633.0,-1,0,0
-0.05,1569294786083.0,-1,0,0
-0.06,1569294786552.0,-1,0,0
-0.05,1569294787013.0,-1,0,0
-0.06,1569294787473.0,-1,0,0
-0.1,1569294787933.0,-1,0,0
-0.1,1569294788403.0,-1,0,0
-0.06,1569294788863.0,-1,0,0
-0.04,1569294789323.0,-1,0,0
-0.04,1569294789783.0,-1,0,0
-0.01,1569294790243.0,-1,0,0
0.0,1569294790703.0,2,0,0
0.0,1569294791214.0,2,0,0
0.05,1569294791623.0,2,0,0
0.07,1569294792093.0,2,0,0
0.01,1569294792543.0,2,0,0
0.0,1569294793002.0,2,0,0
0.0,1569294793473.0,2,0,0
0.03,1569294793932.0,2,0,0
-0.07,1569294794403.0,2,0,0
-0.06,1569294794863.0,2,0,0
0.0,1569294795323.0,2,0,0
0.01,1569294795783.0,2,0,0
-0.1,1569294796243.0,2,0,0
-0.02,1569294796712.0,2,0,0
-0.12,1569294797173.0,2,0,0
-0.02,1569294797643.0,2,0,0
-0.03,1569294798103.0,2,0,0
-0.01,1569294798588.0,2,0,0
0.0,1569294799023.0,2,0,0
-0.04,1569294799482.0,2,0,0
-0.03,1569294799942.0,2,0,0
-0.04,1569294800402.0,2,0,0
-0.03,1569294800862.0,0,0,0
-0.02,1569294801323.0,0,0,0
-0.02,1569294801783.0,0,0,0
-0.02,1569294802242.0,0,0,0
-0.02,1569294802703.0,0,0,0
-0.02,1569294803153.0,0,0,0
-0.02,1569294803622.0,0,0,0
-0.02,1569294804073.0,0,0,0
-0.02,1569294804533.0,0,0,0
-0.02,1569294804993.0,0,0,0
-0.02,1569294805453.0,0,0,0
-0.02,1569294805913.0,0,0,0
-0.02,1569294806372.0,0,0,0
-0.02,1569294806833.0,0,0,0
-0.02,1569294807303.0,0,0,0
-0.02,1569294807762.0,0,0,0
-0.02,1569294808222.0,0,0,0
-0.02,1569294808683.0,0,0,0
-0.02,1569294809142.0,0,0,0
-0.02,1569294809603.0,0,0,0
-0.02,1569294810073.0,0,0,0
-0.01,1569294810526.0,0,0,0
-0.01,1569294810983.0,0,0,0
-0.02,1569294811443.0,-1,0,0
-0.03,1569294811913.0,-1,0,0
-0.05,1569294812373.0,-1,0,0
-0.03,1569294812833.0,-1,0,0
-0.05,1569294813294.0,-1,0,0
-0.04,1569294813764.0,-1,0,0
-0.03,1569294814224.0,-1,0,0
-0.04,1569294814684.0,-1,0,0
-0.05,1569294815143.0,-1,0,0
-0.04,1569294815604.0,-1,0,0
-0.05,1569294816063.0,-1,0,0
-0.04,1569294816546.0,-1,0,0
-0.04,1569294816984.0,-1,0,0
-0.02,1569294817453.0,3,0,0
-0.08,1569294817913.0,3,0,0
-0.07,1569294818373.0,3,0,0
-0.08,1569294818833.0,3,0,0
-0.05,1569294819296.0,3,0,0
-0.04,1569294819774.0,3,0,0
-0.08,1569294820213.0,3,0,0
-0.08,1569294820673.0,3,0,0
-0.08,1569294821133.0,3,0,0
-0.07,1569294821594.0,3,0,0
-0.09,1569294822054.0,3,0,0
-0.06,1569294822513.0,3,0,0
-0.05,1569294822983.0,3,0,0
-0.04,1569294823444.0,3,0,0
-0.06,1569294823903.0,3,0,0
-0.06,1569294824364.0,3,0,0
-0.02,1569294824824.0,3,0,0
0.0,1569294825294.0,3,0,0
0.0,1569294825743.0,3,0,0
-0.04,1569294826204.0,3,0,0
-0.05,1569294826664.0,3,0,0
-0.02,1569294827147.0,1,0,0
-0.03,1569294827594.0,1,0,0
-0.03,1569294828055.0,1,0,0
-0.01,1569294828513.0,1,0,0
0.0,1569294828974.0,1,0,0
0.0,1569294829433.0,1,0,0
-0.04,1569294829894.0,1,0,0
-0.03,1569294830353.0,1,0,0
-0.05,1569294830814.0,1,0,0
-0.04,1569294831273.0,1,0,0
-0.03,1569294831734.0,1,0,0
-0.04,1569294832196.0,1,0,0
-0.04,1569294832654.0,1,0,0
-0.01,1569294833113.0,1,0,0
-0.03,1569294833574.0,1,0,0
-0.03,1569294834044.0,1,0,0
-0.03,1569294834538.0,1,0,0
-0.03,1569294834964.0,1,0,0
-0.02,1569294835434.0,1,0,0
-0.02,1569294835884.0,1,0,0
-0.03,1569294836344.0,1,0,0
-0.02,1569294836804.0,1,0,0
-0.01,1569294837283.0,1,0,0
-0.02,1569294837733.0,1,0,0
-0.03,1569294838194.0,1,0,0
-0.02,1569294838663.0,1,0,0
-0.03,1569294839123.0,1,0,0
-0.02,1569294839584.0,1,0,0
-0.01,1569294840044.0,1,0,0
-0.04,1569294840503.0,1,0,0
-0.03,1569294840963.0,1,0,0
0.01,1569294841424.0,1,0,0
-0.07,1569294841884.0,1,0,0
-0.04,1569294842344.0,1,0,0
-0.01,1569294842804.0,1,0,0
-0.02,1569294843263.0,1,0,0
-0.03,1569294843734.0,1,0,0
0.0,1569294844194.0,1,0,0
-0.03,1569294844664.0,1,0,0
-0.04,1569294845132.0,1,0,0
-0.02,1569294845583.0,1,0,0
-0.06,1569294846044.0,1,0,0
-0.04,1569294846504.0,1,0,0
-0.04,1569294846974.0,1,0,0
-0.03,1569294847424.0,1,0,0
-0.04,1569294847895.0,1,0,0
-0.02,1569294848354.0,1,0,0
-0.04,1569294848814.0,8,0,0
-0.01,1569294849273.0,8,0,0
0.0,1569294849734.0,8,0,0
0.0,1569294850193.0,8,0,0
-0.02,1569294850643.0,8,0,0
-0.02,1569294851104.0,8,0,0
0.05,1569294851563.0,8,0,0
-0.05,1569294852034.0,8,0,0
-0.04,1569294852493.0,8,0,0
-0.04,1569294852954.0,8,0,0
-0.03,1569294853413.0,8,0,0
-0.02,1569294853876.0,8,0,0
0.0,1569294854333.0,8,0,0
-0.01,1569294854794.0,8,0,0
-0.01,1569294855254.0,8,0,0
0.01,1569294855723.0,8,0,0
0.01,1569294856173.0,8,0,0
0.03,1569294856634.0,8,0,0
0.0,1569294857104.0,8,0,0
0.0,1569294857574.0,8,0,0
0.0,1569294858033.0,8,0,0
0.0,1569294858504.0,8,0,0
0.02,1569294858963.0,8,0,0
0.03,1569294859414.0,8,0,0
0.02,1569294859884.0,8,0,0
0.02,1569294860336.0,8,0,0
0.02,1569294860804.0,8,0,0
-0.03,1569294861264.0,8,0,0
-0.03,1569294861724.0,8,0,0
0.02,1569294862183.0,8,0,0
0.02,1569294862654.0,8,0,0
0.0,1569294863113.0,8,0,0
0.0,1569294863573.0,8,0,0
0.03,1569294864034.0,8,0,0
0.02,1569294864494.0,8,0,0
0.01,1569294864964.0,8,0,0
0.0,1569294865423.0,8,0,0
0.06,1569294865883.0,8,0,0
0.03,1569294866343.0,8,0,0
0.04,1569294866804.0,8,0,0
0.04,1569294867264.0,8,0,0
0.04,1569294867723.0,8,0,0
0.01,1569294868184.0,8,0,0
0.01,1569294868643.0,8,0,0
0.02,1569294869104.0,8,0,0
0.0,1569294869564.0,8,0,0
0.03,1569294870024.0,8,0,0
0.04,1569294870474.0,8,0,0
0.04,1569294870934.0,8,0,0
0.04,1569294871394.0,8,0,0
0.03,1569294871854.0,8,0,0
0.03,1569294872314.0,8,0,0
0.02,1569294872774.0,8,0,0
0.07,1569294873234.0,8,0,0
