DT_verticalAcc,Timestamp,Action,Bump,Traffic congestion
0.404,1569294834064.0,1,0,0
0.38,1569294834543.0,1,0,0
0.36,1569294834994.0,1,0,0
0.34800000000000003,1569294835453.0,1,0,0
0.352,1569294835914.0,1,0,0
0.352,1569294836374.0,1,0,0
0.336,1569294836834.0,1,0,0
0.33,1569294837304.0,1,0,0
0.29,1569294837763.0,1,0,0
0.064,1569294838224.0,1,0,0
-0.16,1569294838684.0,1,0,0
-0.292,1569294839143.0,1,0,0
-0.352,1569294839604.0,1,0,0
-0.356,1569294840064.0,1,0,0
-0.334,1569294840542.0,1,0,0
-0.32,1569294840983.0,1,0,0
-0.302,1569294841453.0,1,0,0
-0.304,1569294841904.0,1,0,0
-0.264,1569294842364.0,1,0,0
-0.246,1569294842834.0,1,0,0
-0.2,1569294843294.0,1,0,0
-0.128,1569294843754.0,1,0,0
0.378,1569294844214.0,1,0,0
0.802,1569294844684.0,1,0,0
0.936,1569294845153.0,1,0,0
0.9420000000000001,1569294845603.0,1,0,0
0.886,1569294846064.0,1,0,0
0.58,1569294846541.0,1,0,0
0.28200000000000003,1569294846994.0,1,0,0
0.178,1569294847444.0,1,0,0
0.18,1569294847914.0,1,0,0
0.20800000000000002,1569294848373.0,1,0,0
0.198,1569294848844.0,8,0,0
0.11800000000000001,1569294849293.0,8,0,0
-0.016,1569294849754.0,8,0,0
-0.146,1569294850213.0,8,0,0
-0.28800000000000003,1569294850663.0,8,0,0
-0.47800000000000004,1569294851133.0,8,0,0
-0.7020000000000001,1569294851584.0,8,0,0
-1.2,1569294852054.0,8,0,0
-1.796,1569294852513.0,8,0,0
-1.094,1569294852973.0,8,0,0
-0.488,1569294853433.0,8,0,0
-0.20400000000000001,1569294853894.0,8,0,0
-0.078,1569294854354.0,8,0,0
0.396,1569294854814.0,8,0,0
0.968,1569294855274.0,8,0,0
0.586,1569294855733.0,8,0,0
0.274,1569294856194.0,8,0,0
0.048,1569294856656.0,8,0,0
-0.07,1569294857123.0,8,0,0
-0.074,1569294857594.0,8,0,0
-0.076,1569294858054.0,8,0,0
0.5700000000000001,1569294858523.0,8,0,0
1.322,1569294858983.0,8,0,0
0.916,1569294859444.0,8,0,0
0.628,1569294859904.0,8,0,0
0.326,1569294860364.0,8,0,0
0.11,1569294860824.0,8,0,0
-0.026000000000000002,1569294861284.0,8,0,0
-0.08,1569294861744.0,8,0,0
-0.048,1569294862204.0,8,0,0
0.0,1569294862674.0,8,0,0
0.002,1569294863133.0,8,0,0
0.002,1569294863593.0,8,0,0
0.0,1569294864054.0,8,0,0
0.0,1569294864514.0,8,0,0
0.008,1569294864984.0,8,0,0
0.016,1569294865443.0,8,0,0
0.044,1569294865903.0,8,0,0
0.064,1569294866363.0,8,0,0
0.038,1569294866824.0,8,0,0
0.018000000000000002,1569294867284.0,8,0,0
0.022,1569294867743.0,8,0,0
0.024,1569294868204.0,8,0,0
0.026000000000000002,1569294868663.0,8,0,0
0.066,1569294869124.0,8,0,0
0.07,1569294869583.0,8,0,0
0.082,1569294870044.0,8,0,0
0.082,1569294870494.0,8,0,0
0.088,1569294870954.0,8,0,0
0.056,1569294871415.0,8,0,0
0.026000000000000002,1569294871874.0,8,0,0
0.01,1569294872337.0,8,0,0
-0.016,1569294872794.0,8,0,0
-0.092,1569294873254.0,8,0,0
-0.218,1569294873731.0,8,0,0
-0.3,1569294874173.0,8,0,0
-0.17,1569294874644.0,8,0,0
0.048,1569294875104.0,8,0,0
0.198,1569294875564.0,8,0,0
0.294,1569294876024.0,8,0,0
0.322,1569294876483.0,8,0,0
0.456,1569294876933.0,8,0,0
0.618,1569294877403.0,8,0,0
0.584,1569294877864.0,8,0,0
0.482,1569294878324.0,8,0,0
0.41200000000000003,1569294878784.0,8,0,0
0.38,1569294879254.0,8,0,0
0.366,1569294879714.0,8,0,0
0.384,1569294880173.0,8,0,0
0.34800000000000003,1569294880633.0,8,0,0
0.384,1569294881116.0,3,0,0
0.43,1569294881564.0,3,0,0
0.43,1569294882024.0,3,0,0
0.492,1569294882484.0,3,0,0
0.644,1569294882944.0,3,0,0
0.498,1569294883414.0,3,0,0
0.122,1569294883874.0,3,0,0
-0.218,1569294884334.0,3,0,0
-0.324,1569294884794.0,3,0,0
-0.064,1569294885263.0,3,0,0
0.134,1569294885724.0,3,0,0
0.2,1569294886183.0,3,0,0
0.20800000000000002,1569294886643.0,3,0,0
0.244,1569294887104.0,3,0,0
0.354,1569294887564.0,3,0,0
0.388,1569294888024.0,3,0,0
0.362,1569294888536.0,3,0,0
0.334,1569294888944.0,3,0,0
0.302,1569294889404.0,3,0,0
0.3,1569294889864.0,3,0,0
0.296,1569294890334.0,3,0,0
0.362,1569294890794.0,3,0,0
0.398,1569294891253.0,3,0,0
0.368,1569294891713.0,1,0,0
0.366,1569294892174.0,1,0,0
0.41400000000000003,1569294892644.0,1,0,0
0.446,1569294893104.0,1,0,0
0.47600000000000003,1569294893564.0,1,0,0
0.422,1569294894013.0,1,0,0
0.494,1569294894474.0,1,0,0
0.436,1569294894934.0,1,0,0
0.222,1569294895404.0,1,0,0
0.10400000000000001,1569294895915.0,1,0,0
0.094,1569294896324.0,1,0,0
0.084,1569294896794.0,1,0,0
0.006,1569294897253.0,1,0,0
-0.10200000000000001,1569294897703.0,1,0,0
-0.17400000000000002,1569294898174.0,1,0,0
-0.234,1569294898643.0,1,0,0
-0.26,1569294899106.0,1,0,0
-0.298,1569294899574.0,1,0,0
-0.618,1569294900034.0,-1,0,0
-1.1280000000000001,1569294900494.0,-1,0,0
-0.9,1569294900944.0,-1,0,0
-0.552,1569294901414.0,-1,0,0
-0.362,1569294901864.0,-1,0,0
-0.268,1569294902343.0,-1,0,0
-0.162,1569294902804.0,-1,0,0
0.01,1569294903273.0,-1,0,0
0.098,1569294903724.0,-1,0,0
0.126,1569294904184.0,-1,0,0
0.14200000000000002,1569294904643.0,-1,0,0
0.148,1569294905104.0,-1,0,0
0.16,1569294905553.0,-1,0,0
0.148,1569294906014.0,-1,0,0
0.162,1569294906483.0,-1,0,0
0.338,1569294906933.0,-1,0,0
0.602,1569294907394.0,-1,0,0
0.746,1569294907864.0,-1,0,0
0.8,1569294908323.0,-1,0,0
0.806,1569294908784.0,-1,0,0
0.756,1569294909244.0,-1,0,0
0.71,1569294909704.0,-1,0,0
0.6940000000000001,1569294910164.0,-1,0,0
0.684,1569294910634.0,-1,0,0
0.47200000000000003,1569294911084.0,-1,0,0
0.184,1569294911554.0,-1,0,0
0.006,1569294912014.0,-1,0,0
-0.006,1569294912474.0,1,0,0
0.004,1569294912934.0,1,0,0
0.018000000000000002,1569294913394.0,1,0,0
0.038,1569294913890.0,1,0,0
0.048,1569294914313.0,1,0,0
0.054,1569294914774.0,1,0,0
0.054,1569294915244.0,1,0,0
0.074,1569294915704.0,1,0,0
0.068,1569294916166.0,1,0,0
0.058,1569294916623.0,1,0,0
0.052000000000000005,1569294917084.0,1,0,0
0.068,1569294917545.0,1,0,0
0.082,1569294918004.0,1,0,0
0.08600000000000001,1569294918474.0,1,0,0
0.08,1569294918934.0,1,0,0
0.07,1569294919404.0,1,0,0
0.078,1569294919863.0,1,0,0
0.098,1569294920324.0,1,0,0
0.08600000000000001,1569294920784.0,1,0,0
0.076,1569294921244.0,1,0,0
0.074,1569294921704.0,1,0,0
0.094,1569294922174.0,1,0,0
0.076,1569294922634.0,1,0,0
-0.018000000000000002,1569294923094.0,1,0,0
-0.11,1569294923562.0,1,0,0
-0.17400000000000002,1569294924014.0,1,0,0
-0.186,1569294924474.0,1,0,0
-0.14,1569294924934.0,1,0,0
-0.162,1569294925394.0,1,0,0
-0.23,1569294925865.0,1,0,0
-0.652,1569294926325.0,1,0,0
-1.26,1569294926784.0,1,0,0
-1.552,1569294927244.0,1,0,0
-1.558,1569294927713.0,1,0,0
-1.3840000000000001,1569294928173.0,1,0,0
-1.6600000000000001,1569294928653.0,1,0,0
-1.6,1569294929093.0,1,0,0
-1.272,1569294929564.0,1,0,0
-1.1300000000000001,1569294930025.0,1,0,0
-1.048,1569294930485.0,1,0,0
-1.008,1569294930933.0,1,0,0
-1.22,1569294931393.0,1,0,0
-1.69,1569294931854.0,1,0,0
-1.308,1569294932314.0,1,0,0
-1.1,1569294932773.0,1,0,0
-0.74,1569294933234.0,1,0,0
-0.4,1569294933694.0,1,0,0
-0.316,1569294934144.0,1,0,0
-0.418,1569294934614.0,1,0,0
-0.256,1569294935074.0,1,0,0
-0.124,1569294935534.0,1,0,0
-0.054,1569294936021.0,1,0,0
0.038,1569294936455.0,1,0,0
0.768,1569294936914.0,1,0,0
1.172,1569294937374.0,1,0,0
1.302,1569294937834.0,1,0,0
1.6500000000000001,1569294938314.0,1,0,0
2.214,1569294938774.0,1,0,0
2.168,1569294939234.0,1,0,0
2.0180000000000002,1569294939694.0,1,0,0
1.608,1569294940155.0,1,0,0
1.3980000000000001,1569294940614.0,1,0,0
1.34,1569294941084.0,1,0,0
1.3840000000000001,1569294941560.0,1,0,0
1.42,1569294942004.0,1,0,0
1.018,1569294942475.0,1,0,0
0.554,1569294942934.0,1,0,0
0.366,1569294943395.0,1,0,0
0.318,1569294943865.0,1,0,0
0.358,1569294944325.0,1,0,0
0.382,1569294944784.0,1,0,0
0.6900000000000001,1569294945244.0,1,0,0
0.922,1569294945695.0,1,0,0
0.9460000000000001,1569294946154.0,1,0,0
0.932,1569294946614.0,1,0,0
0.8160000000000001,1569294947075.0,1,0,0
0.902,1569294947570.0,1,0,0
0.75,1569294947995.0,1,0,0
0.628,1569294948455.0,1,0,0
0.5660000000000001,1569294948915.0,1,0,0
0.526,1569294949374.0,1,0,0
0.518,1569294949834.0,1,0,0
0.56,1569294950294.0,1,0,0
0.552,1569294950754.0,1,0,0
0.53,1569294951214.0,1,0,0
0.362,1569294951684.0,1,0,0
0.322,1569294952144.0,1,0,0
0.20400000000000001,1569294952604.0,1,0,0
0.016,1569294953055.0,1,0,0
-0.17,1569294953515.0,1,0,0
-0.246,1569294953983.0,1,0,0
-0.156,1569294954444.0,1,0,0
0.01,1569294954904.0,1,0,0
0.11800000000000001,1569294955364.0,1,0,0
0.12,1569294955834.0,1,0,0
0.13,1569294956294.0,1,0,0
0.128,1569294956765.0,1,0,0
0.132,1569294957214.0,1,0,0
0.106,1569294957683.0,1,0,0
0.092,1569294958144.0,1,0,0
0.10400000000000001,1569294958615.0,1,0,0
0.108,1569294959074.0,1,0,0
0.1,1569294959535.0,1,0,0
0.146,1569294959994.0,1,0,0
0.132,1569294960455.0,1,0,0
0.134,1569294960914.0,1,0,0
0.148,1569294961374.0,1,0,0
0.106,1569294961834.0,1,0,0
0.07,1569294962304.0,1,0,0
0.064,1569294962754.0,1,0,0
0.094,1569294963224.0,1,0,0
0.112,1569294963683.0,1,0,0
0.106,1569294964144.0,1,0,0
0.126,1569294964605.0,1,0,0
0.14,1569294965064.0,1,0,0
0.14400000000000002,1569294965524.0,1,0,0
0.16,1569294965985.0,1,0,0
0.18,1569294966444.0,1,0,0
0.182,1569294966907.0,1,0,0
0.218,1569294967363.0,1,0,0
0.196,1569294967824.0,1,0,0
0.182,1569294968284.0,1,0,0
0.176,1569294968744.0,1,0,0
0.194,1569294969205.0,1,0,0
0.232,1569294969674.0,1,0,0
0.242,1569294970134.0,1,0,0
0.20600000000000002,1569294970584.0,1,0,0
0.024,1569294971045.0,1,0,0
-0.074,1569294971504.0,1,0,0
-0.046,1569294971964.0,1,0,0
-0.008,1569294972424.0,1,0,0
0.024,1569294972920.0,1,0,0
0.016,1569294973355.0,1,0,0
0.016,1569294973814.0,1,0,0
0.036000000000000004,1569294974274.0,1,0,0
0.05,1569294974734.0,1,0,0
0.04,1569294975194.0,1,0,0
0.02,1569294975665.0,1,0,0
-0.002,1569294976117.0,1,0,0
-0.028,1569294976584.0,1,0,0
-0.052000000000000005,1569294977035.0,1,0,0
-0.004,1569294977494.0,1,0,0
0.002,1569294977954.0,1,0,0
-0.068,1569294978424.0,1,0,0
-0.176,1569294978884.0,1,0,0
-0.246,1569294979354.0,1,0,0
-0.33,1569294979814.0,1,0,0
-0.8220000000000001,1569294980274.0,4,0,0
-1.6340000000000001,1569294980734.0,4,0,0
-1.44,1569294981194.0,4,0,0
-1.124,1569294981654.0,4,0,0
-0.89,1569294982104.0,4,0,0
-0.518,1569294982565.0,4,0,0
-0.35000000000000003,1569294983034.0,4,0,0
-0.28600000000000003,1569294983501.0,4,0,0
-0.29,1569294983955.0,4,0,0
-0.49,1569294984414.0,4,0,0
-0.762,1569294984884.0,4,0,0
-0.748,1569294985344.0,4,0,0
-0.672,1569294985805.0,4,0,0
-0.64,1569294986264.0,4,0,0
-1.172,1569294986724.0,6,0,0
-1.772,1569294987184.0,6,0,0
-1.968,1569294987644.0,6,0,0
-2.078,1569294988114.0,6,0,0
-2.404,1569294988575.0,6,0,0
-2.822,1569294989034.0,6,0,0
-2.646,1569294989495.0,6,0,0
-1.672,1569294989954.0,6,0,0
-1.068,1569294990414.0,6,0,0
-0.6980000000000001,1569294990874.0,6,0,0
-0.038,1569294991335.0,6,0,0
-0.322,1569294991795.0,6,0,0
-1.196,1569294992254.0,6,0,0
-1.18,1569294992715.0,6,0,0
-0.786,1569294993175.0,6,0,0
-0.768,1569294993635.0,6,0,0
-0.47600000000000003,1569294994094.0,6,0,0
0.088,1569294994558.0,6,0,0
0.322,1569294995015.0,6,0,0
0.588,1569294995475.0,6,0,0
1.096,1569294995935.0,6,0,0
1.748,1569294996394.0,6,0,0
2.11,1569294996855.0,4,0,0
2.226,1569294997314.0,4,0,0
1.9060000000000001,1569294997775.0,4,0,0
1.688,1569294998235.0,4,0,0
1.542,1569294998695.0,4,0,0
1.472,1569294999154.0,4,0,0
1.316,1569294999625.0,4,0,0
1.362,1569295000085.0,4,0,0
1.264,1569295000544.0,4,0,0
1.124,1569295000995.0,1,0,0
1.02,1569295001464.0,1,0,0
1.014,1569295001925.0,1,0,0
1.058,1569295002384.0,1,0,0
1.062,1569295002844.0,1,0,0
0.838,1569295003305.0,1,0,0
0.41200000000000003,1569295003764.0,1,0,0
-0.23,1569295004235.0,1,0,0
-1.414,1569295004695.0,1,0,0
-2.612,1569295005155.0,1,0,0
-2.998,1569295005614.0,1,0,0
-3.21,1569295006075.0,1,0,0
-3.428,1569295006535.0,1,0,0
-3.724,1569295006995.0,1,0,0
-3.996,1569295007455.0,1,0,0
-3.7920000000000003,1569295007915.0,1,0,0
-3.668,1569295008374.0,1,0,0
-4.428,1569295008834.0,1,0,0
-4.864,1569295009294.0,1,0,0
-2.774,1569295009754.0,0,0,0
-1.1360000000000001,1569295010205.0,0,0,0
-0.47800000000000004,1569295010674.0,0,0,0
-0.2,1569295011125.0,0,0,0
-0.082,1569295011596.0,0,0,0
-0.034,1569295012055.0,0,0,0
-0.014,1569295012515.0,0,0,0
-0.006,1569295012974.0,0,0,0
-0.002,1569295013434.0,0,0,0
0.0,1569295013895.0,0,0,0
0.0,1569295014355.0,0,0,0
0.0,1569295014814.0,0,0,0
0.0,1569295015285.0,0,0,0
0.0,1569295015734.0,0,0,0
-0.004,1569295016204.0,0,0,0
-0.004,1569295016665.0,0,0,0
-0.002,1569295017125.0,0,0,0
0.0,1569295017585.0,0,0,0
0.0,1569295018055.0,0,0,0
0.0,1569295018515.0,0,0,0
0.0,1569295018975.0,0,0,0
0.0,1569295019445.0,0,0,0
0.0,1569295019905.0,0,0,0
0.0,1569295020396.0,0,0,0
0.0,1569295020825.0,0,0,0
0.0,1569295021284.0,0,0,0
0.0,1569295021744.0,0,0,0
0.0,1569295022204.0,0,0,0
0.0,1569295022664.0,0,0,0
0.0,1569295023125.0,0,0,0
0.0,1569295023594.0,0,0,0
0.0,1569295024055.0,0,0,0
0.0,1569295024515.0,0,0,0
0.0,1569295024976.0,0,0,0
0.0,1569295025434.0,0,0,0
0.0,1569295025895.0,0,0,0
0.0,1569295026355.0,0,0,0
0.0,1569295026814.0,0,0,0
0.0,1569295027274.0,0,0,0
-0.002,1569295027735.0,0,0,0
0.0,1569295028194.0,0,0,0
0.0,1569295028654.0,0,0,0
0.0,1569295029114.0,0,0,0
-0.002,1569295029577.0,0,0,0
-0.006,1569295030034.0,0,0,0
-0.004,1569295030494.0,0,0,0
-0.002,1569295030954.0,0,0,0
0.0,1569295031414.0,0,0,0
0.0,1569295031874.0,0,0,0
0.0,1569295032334.0,0,0,0
0.0,1569295032794.0,0,0,0
0.0,1569295033244.0,0,0,0
0.0,1569295033705.0,0,0,0
0.0,1569295034164.0,0,0,0
-0.002,1569295034625.0,0,0,0
0.0,1569295035128.0,0,0,0
0.0,1569295035544.0,0,0,0
0.0,1569295036004.0,0,0,0
0.0,1569295036464.0,0,0,0
0.0,1569295036924.0,0,0,0
0.0,1569295037384.0,0,0,0
0.0,1569295037844.0,0,0,0
0.0,1569295038341.0,0,0,0
0.0,1569295038775.0,0,0,0
0.0,1569295039245.0,0,0,0
0.0,1569295039705.0,0,0,0
0.0,1569295040165.0,0,0,0
0.0,1569295040624.0,0,0,0
0.0,1569295041085.0,0,0,0
-0.004,1569295041554.0,0,0,0
-0.004,1569295042004.0,0,0,0
-0.002,1569295042474.0,0,0,0
0.0,1569295042925.0,0,0,0
0.0,1569295043395.0,0,0,0
0.0,1569295043855.0,0,0,0
0.0,1569295044325.0,0,0,0
0.0,1569295044785.0,0,0,0
0.0,1569295045245.0,0,0,0
0.0,1569295045705.0,0,0,0
0.0,1569295046165.0,0,0,0
0.0,1569295046625.0,0,0,0
0.0,1569295047075.0,0,0,0
0.0,1569295047535.0,0,0,0
0.0,1569295047995.0,0,0,0
0.0,1569295048464.0,0,0,0
0.0,1569295048924.0,0,0,0
0.0,1569295049375.0,0,0,0
0.0,1569295049834.0,0,0,0
0.0,1569295050295.0,0,0,0
0.0,1569295050755.0,0,0,0
-0.004,1569295051215.0,0,0,0
-0.002,1569295051676.0,0,0,0
0.0,1569295052125.0,0,0,0
0.0,1569295052585.0,0,0,0
0.0,1569295053084.0,0,0,0
0.0,1569295053504.0,0,0,0
0.0,1569295053965.0,0,0,0
0.056,1569295054425.0,-1,0,0
0.49,1569295054894.0,-1,0,0
0.834,1569295055355.0,-1,0,0
1.67,1569295055815.0,-1,0,0
2.11,1569295056274.0,-1,0,0
1.864,1569295056735.0,-1,0,0
1.584,1569295057195.0,-1,0,0
1.818,1569295057654.0,-1,0,0
2.448,1569295058115.0,-1,0,0
2.698,1569295058578.0,-1,0,0
2.612,1569295059035.0,-1,0,0
2.516,1569295059514.0,-1,0,0
2.176,1569295059965.0,1,0,0
1.8880000000000001,1569295060424.0,1,0,0
1.802,1569295060884.0,1,0,0
1.848,1569295061345.0,1,0,0
1.78,1569295061805.0,1,0,0
1.182,1569295062265.0,1,0,0
0.426,1569295062725.0,1,0,0
-0.074,1569295063185.0,1,0,0
0.124,1569295063655.0,1,0,0
0.5640000000000001,1569295064105.0,1,0,0
0.774,1569295064582.0,1,0,0
0.848,1569295065035.0,1,0,0
0.874,1569295065494.0,1,0,0
0.78,1569295065945.0,1,0,0
0.834,1569295066405.0,1,0,0
0.746,1569295066884.0,1,0,0
0.62,1569295067335.0,1,0,0
0.5760000000000001,1569295067795.0,1,0,0
0.73,1569295068255.0,1,0,0
1.038,1569295068715.0,1,0,0
1.254,1569295069185.0,1,0,0
1.352,1569295069645.0,1,0,0
1.33,1569295070105.0,1,0,0
1.3,1569295070575.0,1,0,0
1.276,1569295071035.0,1,0,0
1.26,1569295071494.0,1,0,0
1.288,1569295071966.0,1,0,0
1.29,1569295072435.0,1,0,0
0.872,1569295072895.0,1,0,0
0.258,1569295073356.0,1,0,0
-0.122,1569295073814.0,1,0,0
0.404,1569295074296.0,1,0,0
1.074,1569295074735.0,1,0,0
1.36,1569295075195.0,1,0,0
1.468,1569295075655.0,1,0,0
1.3940000000000001,1569295076115.0,1,0,0
1.216,1569295076578.0,1,0,0
0.872,1569295077034.0,1,0,0
0.63,1569295077495.0,1,0,0
0.812,1569295077955.0,1,0,0
1.078,1569295078415.0,1,0,0
1.218,1569295078875.0,1,0,0
1.262,1569295079335.0,1,0,0
0.904,1569295079795.0,1,0,0
0.354,1569295080255.0,1,0,0
0.158,1569295080715.0,1,0,0
0.314,1569295081176.0,1,0,0
0.372,1569295081644.0,1,0,0
0.17200000000000001,1569295082105.0,1,0,0
-0.092,1569295082565.0,1,0,0
-0.138,1569295083025.0,1,0,0
0.034,1569295083505.0,1,0,0
0.198,1569295083965.0,1,0,0
0.176,1569295084424.0,1,0,0
0.012,1569295084885.0,1,0,0
-0.244,1569295085348.0,1,0,0
-0.47800000000000004,1569295085805.0,1,0,0
-0.522,1569295086265.0,1,0,0
-0.302,1569295086725.0,1,0,0
0.254,1569295087185.0,1,0,0
0.632,1569295087644.0,1,0,0
0.762,1569295088105.0,1,0,0
0.764,1569295088566.0,1,0,0
0.764,1569295089068.0,1,0,0
0.628,1569295089485.0,1,0,0
0.314,1569295089945.0,1,0,0
-0.012,1569295090406.0,1,0,0
-0.09,1569295090865.0,1,0,0
-0.024,1569295091315.0,1,0,0
0.06,1569295091775.0,1,0,0
0.18,1569295092244.0,1,0,0
0.22,1569295092705.0,1,0,0
0.062,1569295093165.0,1,0,0
0.004,1569295093625.0,1,0,0
0.302,1569295094085.0,1,0,0
0.518,1569295094545.0,1,0,0
0.536,1569295094995.0,1,0,0
0.268,1569295095456.0,1,0,0
-0.02,1569295095915.0,1,0,0
-0.05,1569295096375.0,1,0,0
0.014,1569295096835.0,1,0,0
0.052000000000000005,1569295097296.0,1,0,0
0.028,1569295097756.0,1,0,0
-0.08600000000000001,1569295098216.0,1,0,0
-0.212,1569295098675.0,1,0,0
-0.188,1569295099135.0,1,0,0
-0.088,1569295099615.0,1,0,0
-0.034,1569295100076.0,1,0,0
-0.08,1569295100536.0,1,0,0
-0.084,1569295100995.0,1,0,0
0.028,1569295101456.0,1,0,0
0.098,1569295101906.0,1,0,0
0.07200000000000001,1569295102365.0,1,0,0
0.032,1569295102825.0,1,0,0
