DT_tiltAccAngle,Timestamp,Action,Bump,Traffic congestion
0.0,1569294764463.0,0,0,0
0.0,1569294764933.0,0,0,0
0.0,1569294765393.0,0,0,0
0.0,1569294765842.0,0,0,0
0.0,1569294766302.0,0,0,0
0.0,1569294766762.0,0,0,0
0.0,1569294767223.0,0,0,0
0.0,1569294767683.0,0,0,0
0.0,1569294768153.0,0,0,0
0.0,1569294768613.0,0,0,0
0.0,1569294769073.0,0,0,0
0.0,1569294769533.0,3,0,0
0.0,1569294769993.0,3,0,0
0.0,1569294770452.0,3,0,0
0.0,1569294770923.0,3,0,0
0.0,1569294771385.0,3,0,0
0.0,1569294771843.0,3,0,0
0.0,1569294772313.0,3,0,0
0.0,1569294772773.0,3,0,0
0.0,1569294773233.0,3,0,0
0.0,1569294773693.0,3,0,0
0.0,1569294774153.0,3,0,0
0.0,1569294774613.0,3,0,0
0.0,1569294775082.0,3,0,0
0.0,1569294775543.0,3,0,0
0.0,1569294776013.0,2,0,0
0.0,1569294776473.0,2,0,0
0.0,1569294776932.0,2,0,0
0.0,1569294777393.0,2,0,0
0.0,1569294777853.0,2,0,0
0.0,1569294778323.0,2,0,0
0.0,1569294778783.0,2,0,0
0.0,1569294779253.0,2,0,0
0.0,1569294779703.0,2,0,0
0.0,1569294780173.0,2,0,0
0.0,1569294780633.0,2,0,0
0.0,1569294781083.0,2,0,0
0.0,1569294781554.0,2,0,0
0.0,1569294782013.0,2,0,0
0.0,1569294782473.0,2,0,0
0.0,1569294782932.0,2,0,0
0.0,1569294783383.0,2,0,0
0.0,1569294783843.0,2,0,0
0.0,1569294784313.0,2,0,0
0.0,1569294784773.0,2,0,0
0.0,1569294785233.0,2,0,0
0.0,1569294785692.0,-1,0,0
0.0,1569294786152.0,-1,0,0
0.0,1569294786613.0,-1,0,0
0.0,1569294787073.0,-1,0,0
0.0,1569294787532.0,-1,0,0
0.0,1569294788023.0,-1,0,0
0.0,1569294788473.0,-1,0,0
0.0,1569294788932.0,-1,0,0
0.0,1569294789392.0,-1,0,0
0.0,1569294789853.0,-1,0,0
0.0,1569294790303.0,-1,0,0
0.0,1569294790773.0,2,0,0
0.0,1569294791233.0,2,0,0
0.0,1569294791692.0,2,0,0
0.0,1569294792153.0,2,0,0
0.0,1569294792612.0,2,0,0
0.0,1569294793073.0,2,0,0
0.0,1569294793532.0,2,0,0
0.0,1569294794002.0,2,0,0
0.0,1569294794463.0,2,0,0
0.0,1569294794933.0,2,0,0
0.0,1569294795393.0,2,0,0
0.0,1569294795853.0,2,0,0
0.0,1569294796313.0,2,0,0
0.0,1569294796774.0,2,0,0
0.0,1569294797253.0,2,0,0
0.0,1569294797712.0,2,0,0
0.0,1569294798172.0,2,0,0
0.0,1569294798623.0,2,0,0
0.0,1569294799083.0,2,0,0
0.0,1569294799543.0,2,0,0
0.0,1569294800002.0,2,0,0
0.0,1569294800463.0,0,0,0
0.0,1569294800925.0,0,0,0
0.0,1569294801393.0,0,0,0
0.0,1569294801843.0,0,0,0
0.0,1569294802302.0,0,0,0
0.0,1569294802763.0,0,0,0
0.0,1569294803222.0,0,0,0
0.0,1569294803683.0,0,0,0
0.0,1569294804142.0,0,0,0
0.0,1569294804603.0,0,0,0
0.0,1569294805063.0,0,0,0
0.0,1569294805524.0,0,0,0
0.0,1569294805983.0,0,0,0
0.0,1569294806443.0,0,0,0
0.0,1569294806902.0,0,0,0
0.0,1569294807373.0,0,0,0
0.0,1569294807833.0,0,0,0
0.0,1569294808292.0,0,0,0
0.0,1569294808752.0,0,0,0
0.0,1569294809214.0,0,0,0
0.0,1569294809663.0,0,0,0
0.0,1569294810133.0,0,0,0
0.0,1569294810592.0,0,0,0
0.0,1569294811052.0,0,0,0
0.0,1569294811513.0,-1,0,0
0.0,1569294811972.0,-1,0,0
0.0,1569294812433.0,-1,0,0
0.0,1569294812902.0,-1,0,0
0.0,1569294813362.0,-1,0,0
0.0,1569294813824.0,-1,0,0
0.0,1569294814284.0,-1,0,0
0.0,1569294814744.0,-1,0,0
0.0,1569294815203.0,-1,0,0
0.0,1569294815664.0,-1,0,0
0.0,1569294816123.0,-1,0,0
0.0,1569294816614.0,-1,0,0
0.0,1569294817053.0,-1,0,0
0.0,1569294817525.0,3,0,0
0.0,1569294817983.0,3,0,0
0.0,1569294818443.0,3,0,0
0.0,1569294818904.0,3,0,0
0.0,1569294819363.0,3,0,0
0.0,1569294819823.0,3,0,0
0.0,1569294820274.0,3,0,0
0.0,1569294820733.0,3,0,0
0.0,1569294821194.0,3,0,0
0.0,1569294821663.0,3,0,0
0.0,1569294822123.0,3,0,0
0.0,1569294822584.0,3,0,0
0.0,1569294823043.0,3,0,0
0.0,1569294823503.0,3,0,0
0.0,1569294823995.0,3,0,0
0.0,1569294824424.0,3,0,0
0.0,1569294824884.0,3,0,0
0.0,1569294825354.0,3,0,0
0.0,1569294825813.0,3,0,0
0.0,1569294826274.0,3,0,0
0.0,1569294826734.0,3,0,0
0.0,1569294827193.0,1,0,0
0.0,1569294827654.0,1,0,0
0.0,1569294828113.0,1,0,0
0.0,1569294828574.0,1,0,0
0.0,1569294829034.0,1,0,0
0.0,1569294829493.0,1,0,0
0.0,1569294829954.0,1,0,0
0.0,1569294830415.0,1,0,0
0.0,1569294830884.0,1,0,0
0.0,1569294831334.0,1,0,0
0.0,1569294831794.0,1,0,0
0.0,1569294832254.0,1,0,0
0.0,1569294832724.0,1,0,0
0.0,1569294833184.0,1,0,0
0.0,1569294833644.0,1,0,0
0.0,1569294834103.0,1,0,0
0.0,1569294834573.0,1,0,0
0.0,1569294835034.0,1,0,0
0.0,1569294835493.0,1,0,0
0.0,1569294835954.0,1,0,0
0.0,1569294836414.0,1,0,0
0.0,1569294836874.0,1,0,0
0.0,1569294837344.0,1,0,0
0.0,1569294837803.0,1,0,0
0.0,1569294838264.0,1,0,0
0.0,1569294838724.0,1,0,0
0.0,1569294839184.0,1,0,0
0.0,1569294839654.0,1,0,0
0.0,1569294840113.0,1,0,0
0.0,1569294840563.0,1,0,0
0.0,1569294841023.0,1,0,0
0.0,1569294841494.0,1,0,0
0.0,1569294841992.0,1,0,0
0.0,1569294842414.0,1,0,0
0.0,1569294842874.0,1,0,0
0.0,1569294843341.0,1,0,0
0.0,1569294843804.0,1,0,0
0.0,1569294844264.0,1,0,0
0.0,1569294844724.0,1,0,0
0.0,1569294845194.0,1,0,0
0.0,1569294845654.0,1,0,0
0.0,1569294846114.0,1,0,0
0.0,1569294846574.0,1,0,0
0.0,1569294847034.0,1,0,0
0.0,1569294847493.0,1,0,0
0.0,1569294847954.0,1,0,0
0.0,1569294848413.0,1,0,0
0.0,1569294848884.0,8,0,0
0.0,1569294849344.0,8,0,0
0.0,1569294849804.0,8,0,0
0.0,1569294850253.0,8,0,0
0.0,1569294850714.0,8,0,0
0.0,1569294851173.0,8,0,0
0.0,1569294851634.0,8,0,0
0.0,1569294852093.0,8,0,0
0.0,1569294852582.0,8,0,0
0.0,1569294853014.0,8,0,0
0.0,1569294853474.0,8,0,0
0.0,1569294853934.0,8,0,0
0.0,1569294854394.0,8,0,0
0.0,1569294854864.0,8,0,0
0.0,1569294855324.0,8,0,0
0.0,1569294855783.0,8,0,0
0.0,1569294856244.0,8,0,0
0.0,1569294856704.0,8,0,0
0.0,1569294857163.0,8,0,0
0.0,1569294857634.0,8,0,0
0.0,1569294858094.0,8,0,0
0.0,1569294858564.0,8,0,0
0.0,1569294859023.0,8,0,0
0.0,1569294859483.0,8,0,0
0.0,1569294859944.0,8,0,0
0.0,1569294860404.0,8,0,0
0.0,1569294860864.0,8,0,0
0.0,1569294861335.0,8,0,0
0.0,1569294861794.0,8,0,0
0.0,1569294862254.0,8,0,0
0.0,1569294862714.0,8,0,0
0.0,1569294863183.0,8,0,0
0.0,1569294863634.0,8,0,0
0.0,1569294864104.0,8,0,0
0.0,1569294864564.0,8,0,0
0.0,1569294865024.0,8,0,0
0.0,1569294865493.0,8,0,0
0.0,1569294865954.0,8,0,0
0.0,1569294866403.0,8,0,0
0.0,1569294866864.0,8,0,0
0.0,1569294867385.0,8,0,0
0.0,1569294867784.0,8,0,0
0.0,1569294868244.0,8,0,0
0.0,1569294868703.0,8,0,0
0.0,1569294869163.0,8,0,0
0.0,1569294869623.0,8,0,0
0.0,1569294870084.0,8,0,0
0.0,1569294870562.0,8,0,0
0.0,1569294871004.0,8,0,0
0.0,1569294871464.0,8,0,0
0.0,1569294871924.0,8,0,0
0.0,1569294872374.0,8,0,0
0.0,1569294872834.0,8,0,0
0.0,1569294873294.0,8,0,0
0.0,1569294873754.0,8,0,0
0.0,1569294874224.0,8,0,0
0.0,1569294874683.0,8,0,0
0.0,1569294875143.0,8,0,0
0.0,1569294875604.0,8,0,0
0.0,1569294876064.0,8,0,0
0.0,1569294876524.0,8,0,0
0.0,1569294876974.0,8,0,0
0.0,1569294877444.0,8,0,0
0.0,1569294877953.0,8,0,0
0.0,1569294878374.0,8,0,0
0.0,1569294878834.0,8,0,0
0.0,1569294879294.0,8,0,0
0.0,1569294879754.0,8,0,0
0.0,1569294880223.0,8,0,0
0.0,1569294880683.0,8,0,0
0.0,1569294881144.0,3,0,0
0.0,1569294881604.0,3,0,0
0.0,1569294882074.0,3,0,0
0.0,1569294882549.0,3,0,0
0.0,1569294882994.0,3,0,0
0.0,1569294883454.0,3,0,0
0.0,1569294883914.0,3,0,0
0.0,1569294884374.0,3,0,0
0.0,1569294884844.0,3,0,0
0.0,1569294885314.0,3,0,0
0.0,1569294885774.0,3,0,0
0.0,1569294886223.0,3,0,0
0.0,1569294886684.0,3,0,0
0.0,1569294887154.0,3,0,0
0.0,1569294887604.0,3,0,0
0.0,1569294888064.0,3,0,0
0.0,1569294888538.0,3,0,0
0.0,1569294888984.0,3,0,0
0.0,1569294889444.0,3,0,0
0.0,1569294889904.0,3,0,0
0.0,1569294890374.0,3,0,0
0.0,1569294890834.0,3,0,0
0.0,1569294891294.0,3,0,0
0.0,1569294891763.0,1,0,0
0.0,1569294892223.0,1,0,0
0.0,1569294892684.0,1,0,0
0.0,1569294893144.0,1,0,0
0.0,1569294893603.0,1,0,0
0.0,1569294894063.0,1,0,0
0.0,1569294894524.0,1,0,0
0.0,1569294894984.0,1,0,0
0.0,1569294895445.0,1,0,0
0.0,1569294895917.0,1,0,0
