DT_verticalAccOri,Timestamp,Action,Bump,Traffic congestion
0.031,1569323552183.0,0,0,0
0.0,1569323552643.0,0,0,0
0.031,1569323553103.0,0,0,0
0.0,1569323553563.0,0,0,0
0.156,1569323554023.0,0,0,0
0.218,1569323554483.0,0,0,0
0.468,1569323554943.0,0,0,0
0.343,1569323555403.0,0,0,0
0.25,1569323555863.0,0,0,0
0.437,1569323556323.0,0,0,0
0.562,1569323556783.0,0,0,0
0.656,1569323557243.0,1,0,0
0.5,1569323557692.0,1,0,0
0.406,1569323558153.0,1,0,0
0.375,1569323558623.0,1,0,0
0.625,1569323559083.0,1,0,0
0.656,1569323559542.0,1,0,0
0.593,1569323559993.0,1,0,0
0.593,1569323560462.0,1,0,0
0.5,1569323560928.0,-1,0,0
0.343,1569323561382.0,-1,0,0
0.0,1569323561843.0,-1,0,0
-0.032,1569323562302.0,-1,0,0
-0.063,1569323562762.0,-1,0,0
-0.032,1569323563224.0,-1,0,0
-0.032,1569323563683.0,-1,0,0
-0.125,1569323564143.0,-1,0,0
-0.34400000000000003,1569323564612.0,-1,0,0
-0.5630000000000001,1569323565073.0,-1,0,0
-0.844,1569323565580.0,-1,0,0
-0.907,1569323565992.0,-1,0,0
-0.844,1569323566462.0,-1,0,0
-0.782,1569323566932.0,-1,0,0
-0.782,1569323567383.0,-1,0,0
-0.46900000000000003,1569323567842.0,-1,0,0
-0.313,1569323568312.0,-1,0,0
-0.313,1569323568772.0,-1,0,0
-0.094,1569323569223.0,-1,0,0
0.062,1569323569693.0,-1,0,0
0.156,1569323570153.0,-1,0,0
0.187,1569323570613.0,-1,0,0
0.25,1569323571073.0,-1,0,0
0.218,1569323571533.0,-1,0,0
0.5,1569323571993.0,-1,0,0
0.343,1569323572453.0,-1,0,0
0.312,1569323572918.0,-1,0,0
0.218,1569323573373.0,-1,0,0
0.156,1569323573833.0,-1,0,0
0.0,1569323574293.0,-1,0,0
-0.032,1569323574763.0,-1,0,0
-0.219,1569323575223.0,-1,0,0
-0.28200000000000003,1569323575683.0,-1,0,0
-0.219,1569323576143.0,-1,0,0
0.093,1569323576613.0,-1,0,0
0.281,1569323577072.0,-1,0,0
0.375,1569323577534.0,-1,0,0
0.25,1569323577993.0,-1,0,0
0.281,1569323578443.0,-1,0,0
0.187,1569323578913.0,-1,0,0
0.187,1569323579363.0,-1,0,0
0.25,1569323579823.0,-1,0,0
0.062,1569323580305.0,-1,0,0
-0.032,1569323580752.0,-1,0,0
-0.094,1569323581223.0,-1,0,0
-0.157,1569323581683.0,-1,0,0
-0.157,1569323582145.0,-1,0,0
-0.188,1569323582603.0,-1,0,0
-0.313,1569323583063.0,-1,0,0
-0.25,1569323583533.0,-1,0,0
-0.25,1569323583993.0,-1,0,0
-0.40700000000000003,1569323584453.0,-1,0,0
-0.5,1569323584914.0,-1,0,0
-0.9380000000000001,1569323585374.0,-1,0,0
-1.188,1569323585833.0,-1,0,0
-1.094,1569323586293.0,-1,0,0
-1.219,1569323586744.0,-1,0,0
-1.313,1569323587203.0,-1,0,0
-1.375,1569323587674.0,-1,0,0
-1.188,1569323588123.0,-1,0,0
-0.9380000000000001,1569323588593.0,-1,0,0
-0.25,1569323589044.0,-1,0,0
-0.188,1569323589514.0,-1,0,0
-0.157,1569323589974.0,-1,0,0
-0.157,1569323590434.0,-1,0,0
0.0,1569323590893.0,-1,0,0
0.062,1569323591354.0,-1,0,0
0.125,1569323591824.0,-1,0,0
0.156,1569323592284.0,-1,0,0
0.187,1569323592754.0,-1,0,0
0.156,1569323593214.0,-1,0,0
0.187,1569323593674.0,-1,0,0
0.187,1569323594134.0,-1,0,0
0.125,1569323594594.0,-1,0,0
0.0,1569323595054.0,-1,0,0
-0.032,1569323595514.0,-1,0,0
-0.063,1569323595983.0,-1,0,0
-0.032,1569323596434.0,-1,0,0
0.093,1569323596894.0,-1,0,0
0.125,1569323597354.0,-1,0,0
0.093,1569323597813.0,-1,0,0
-0.094,1569323598284.0,-1,0,0
-0.157,1569323598743.0,-1,0,0
0.0,1569323599194.0,-1,0,0
0.031,1569323599664.0,-1,0,0
0.0,1569323600124.0,-1,0,0
0.0,1569323600584.0,-1,0,0
0.0,1569323601044.0,-1,0,0
-0.094,1569323601504.0,-1,0,0
-0.063,1569323601964.0,-1,0,0
-0.157,1569323602424.0,-1,0,0
