X-axis Acceleration,Y-axis Acceleration,Z-axis Acceleration,X-axis Gyroscope,Y-axis Gyroscope,Z-axis Gyroscope, Timestamp,Action,BUMP,Traffic congestion
-0.21428105,-0.0011971008,9.877279,-0.15707964,-0.31415927,-0.13962634,1569323553047,0,0,0
-0.10295067,-0.033518825,9.791088,-0.15707964,-0.34906587,-0.13962634,1569323553100,0,0,0
-0.11971009,-0.08738836,9.832987,-0.17453294,-0.33161256,-0.15707964,1569323553152,0,0,0
-0.130484,-0.037110128,9.750386,-0.15707964,-0.31415927,-0.15707964,1569323553205,0,0,0
-0.17717093,-0.04309563,9.757569,-0.15707964,-0.33161256,-0.15707964,1569323553258,0,0,0
-0.19393034,0.021547815,9.765948,-0.15707964,-0.33161256,-0.15707964,1569323553312,0,0,0
-0.18555063,0.005985504,9.882068,-0.15707964,-0.31415927,-0.13962634,1569323553364,0,0,0
-0.19871874,-0.005985504,9.858126,-0.15707964,-0.33161256,-0.13962634,1569323553416,0,0,0
-0.10534488,-0.05626374,9.767146,-0.15707964,-0.34906587,-0.15707964,1569323553468,0,0,0
-0.1352724,-0.025139118,9.707291,-0.15707964,-0.33161256,-0.15707964,1569323553521,0,0,0
-0.16998832,0.035913024,9.744401,-0.13962634,-0.33161256,-0.15707964,1569323553573,0,0,0
-0.17238252,-0.046686932,9.90601,-0.122173056,-0.33161256,-0.13962634,1569323553627,0,0,0
-0.16519992,-0.007182605,9.939528,-0.15707964,-0.34906587,-0.13962634,1569323553721,0,0,0
-0.21787235,-0.020350715,9.986216,-0.19198623,-0.296706,-0.15707964,1569323553731,0,0,0
-0.10654198,-0.038307227,9.719262,-0.19198623,-0.31415927,-0.17453294,1569323553782,0,0,0
-0.12808979,-0.12090719,9.648633,-0.17453294,-0.34906587,-0.15707964,1569323553836,0,0,0
-0.12808979,-0.027533319,9.690532,-0.122173056,-0.36651915,-0.13962634,1569323553889,0,0,0
-0.18076223,0.08499416,9.810242,-0.122173056,-0.33161256,-0.122173056,1569323553941,0,0,0
-0.22505496,0.05746084,9.903615,-0.122173056,-0.27925268,-0.13962634,1569323553994,0,0,0
-0.15083471,-0.05626374,9.909601,-0.13962634,-0.31415927,-0.15707964,1569323554047,0,0,0
-0.18435353,-0.046686932,9.925163,-0.15707964,-0.36651915,-0.19198623,1569323554098,0,0,0
-0.11611878,-0.049081136,9.792285,-0.17453294,-0.34906587,-0.15707964,1569323554152,0,0,0
-0.12569559,-0.020350715,9.794679,-0.19198623,-0.31415927,-0.122173056,1569323554204,0,0,0
-0.18674773,-0.022744916,9.685743,-0.13962634,-0.31415927,-0.13962634,1569323554256,0,0,0
-0.1592144,0.031124622,9.854534,-0.13962634,-0.31415927,-0.17453294,1569323554310,0,0,0
-0.16280572,0.020350715,9.837775,-0.15707964,-0.33161256,-0.15707964,1569323554363,0,0,0
-0.19153613,-0.0035913025,9.877279,-0.17453294,-0.31415927,-0.15707964,1569323554414,0,0,0
-0.16160862,-0.11372458,9.864111,-0.19198623,-0.31415927,-0.13962634,1569323554468,0,0,0
-0.1328782,-0.059855044,9.742006,-0.15707964,-0.31415927,-0.13962634,1569323554520,0,0,0
-0.12569559,-0.047884032,9.679757,-0.13962634,-0.34906587,-0.17453294,1569323554572,0,0,0
-0.1316811,-0.021547815,9.7719345,-0.15707964,-0.33161256,-0.17453294,1569323554624,0,0,0
-0.16160862,-0.046686932,9.836577,-0.13962634,-0.296706,-0.15707964,1569323554677,0,0,0
-0.21547815,0.0035913025,9.855731,-0.122173056,-0.296706,-0.122173056,1569323554730,0,0,0
-0.22026655,0.049081136,9.827001,-0.122173056,-0.31415927,-0.13962634,1569323554789,0,0,0
-0.1604115,0.051475335,9.876082,-0.122173056,-0.33161256,-0.15707964,1569323554834,0,0,0
-0.12210429,0.1604115,9.722853,-0.08726647,-0.34906587,-0.17453294,1569323554886,0,0,0
-0.093373865,0.19512744,9.654618,-0.08726647,-0.34906587,-0.17453294,1569323554938,0,0,0
-0.1328782,0.18195933,9.709685,-0.06981317,-0.33161256,-0.122173056,1569323554992,0,0,0
-0.18195933,0.14604631,9.877279,-0.06981317,-0.296706,-0.122173056,1569323555045,0,0,0
-0.20829555,0.06344634,10.012551,-0.10471976,-0.31415927,-0.17453294,1569323555097,0,0,0
-0.23343466,0.10654198,9.989806,-0.13962634,-0.33161256,-0.17453294,1569323555150,0,0,0
-0.19273324,0.19632454,9.908403,-0.15707964,-0.33161256,-0.15707964,1569323555201,0,0,0
-0.16998832,0.19153613,9.874885,-0.17453294,-0.31415927,-0.13962634,1569323555255,0,0,0
-0.19273324,0.25019407,9.967062,-0.17453294,-0.31415927,-0.13962634,1569323555308,0,0,0
-0.16639702,0.17477672,9.944317,-0.17453294,-0.31415927,-0.15707964,1569323555361,0,0,0
-0.21308395,0.050278235,10.024523,-0.19198623,-0.31415927,-0.17453294,1569323555413,0,0,0
-0.18914193,0.007182605,10.080787,-0.19198623,-0.33161256,-0.17453294,1569323555468,0,0,0
-0.24779987,-0.10175357,10.092757,-0.17453294,-0.31415927,-0.15707964,1569323555518,0,0,0
-0.24301147,-0.12330139,10.09156,-0.17453294,-0.31415927,-0.13962634,1569323555570,0,0,0
-0.22266077,-0.089782566,10.0341,-0.17453294,-0.33161256,-0.13962634,1569323555622,0,0,0
-0.20350714,0.09816227,9.915586,-0.15707964,-0.34906587,-0.15707964,1569323555676,0,0,0
-0.11372458,0.33638534,9.759963,-0.122173056,-0.33161256,-0.15707964,1569323555728,0,0,0
-0.130484,0.5686229,9.661801,-0.08726647,-0.34906587,-0.17453294,1569323555781,0,0,0
-0.18315643,0.5554548,9.944317,-0.122173056,-0.31415927,-0.15707964,1569323555853,0,0,0
-0.18914193,0.48243165,10.0029745,-0.13962634,-0.31415927,-0.13962634,1569323555884,0,0,0
-0.12808979,0.39025488,9.606734,-0.122173056,-0.34906587,-0.17453294,1569323555938,0,0,0
-0.25498247,0.34835634,9.923966,-0.19198623,-0.31415927,-0.17453294,1569323555991,0,0,0
-0.142455,0.29927522,10.096349,-0.2617994,-0.31415927,-0.17453294,1569323556043,0,0,0
-0.039504327,0.3196259,9.779117,-0.19198623,-0.33161256,-0.15707964,1569323556095,0,0,0
-0.17836803,0.40342298,9.526528,-0.10471976,-0.31415927,-0.13962634,1569323556148,0,0,0
-0.21906945,0.31004912,9.797073,-0.15707964,-0.27925268,-0.15707964,1569323556199,0,0,0
-0.20111294,0.19153613,10.000581,-0.2617994,-0.2617994,-0.15707964,1569323556253,0,0,0
-0.1316811,0.17956513,10.018537,-0.27925268,-0.2617994,-0.17453294,1569323556305,0,0,0
-0.110133275,0.24301147,9.768343,-0.22689281,-0.27925268,-0.19198623,1569323556357,0,0,0
-0.15083471,0.439336,9.653421,-0.13962634,-0.31415927,-0.17453294,1569323556410,0,0,0
-0.24181437,0.51714754,9.595961,-0.13962634,-0.31415927,-0.15707964,1569323556463,0,0,0
-0.20829555,0.19632454,9.809045,-0.19198623,-0.296706,-0.15707964,1569323556514,0,0,0
-0.19033903,0.011971008,10.031705,-0.20943952,-0.31415927,-0.15707964,1569323556567,0,0,0
-0.17357962,-0.06703765,9.992201,-0.24434611,-0.38397247,-0.17453294,1569323556619,0,0,0
-0.08499416,0.22026655,9.68694,-0.19198623,-0.40142572,-0.19198623,1569323556671,0,0,0
-0.12330139,0.35314476,9.5385,-0.122173056,-0.41887903,-0.17453294,1569323556724,0,0,0
-0.20949265,0.37588966,9.744401,-0.15707964,-0.31415927,-0.13962634,1569323556777,0,0,0
-0.14963761,0.14844051,9.987412,-0.17453294,-0.34906587,-0.13962634,1569323556828,0,0,0
-0.16998832,0.35793316,9.76116,-0.13962634,-0.40142572,-0.17453294,1569323556908,0,0,0
-0.09935937,0.45130703,9.576807,-0.122173056,-0.36651915,-0.17453294,1569323556934,1,0,0
-0.18195933,0.35793316,9.682152,-0.122173056,-0.33161256,-0.17453294,1569323556986,1,0,0
-0.21068975,0.36032736,10.022128,-0.13962634,-0.33161256,-0.15707964,1569323557039,1,0,0
