rpm_data,Timestamp,Action,Bump,Traffic congestion
703.5,1577246390730,0,0,0
702.5,1577246391190,0,0,0
696.5,1577246391640,0,0,0
701.5,1577246392091,0,0,0
698.5,1577246392540,0,0,0
701.5,1577246392991,0,0,0
702.0,1577246393441,0,0,0
691.5,1577246393891,0,0,0
697.5,1577246394341,0,0,0
731.0,1577246394790,0,0,0
701.5,1577246395240,0,0,0
732.5,1577246395691,0,0,0
699.5,1577246396141,0,0,0
694.0,1577246396590,0,0,0
691.0,1577246397041,0,0,0
701.5,1577246397490,-1,0,0
671.5,1577246397940,-1,0,0
703.0,1577246398391,-1,0,0
707.0,1577246398840,-1,0,0
1005.0,1577246399291,-1,0,0
1215.0,1577246399741,-1,0,0
1283.5,1577246400190,-1,0,0
1289.5,1577246400640,-1,0,0
1423.0,1577246401091,-1,0,0
1553.0,1577246401540,-1,0,0
1705.5,1577246401990,-1,0,0
1876.5,1577246402441,-1,0,0
2147.0,1577246402890,1,0,0
2205.0,1577246403341,1,0,0
1622.5,1577246403790,1,0,0
1514.5,1577246404241,1,0,0
1504.5,1577246404701,1,0,0
1480.5,1577246405151,1,0,0
1397.5,1577246405600,1,0,0
1346.5,1577246406051,1,0,0
1197.5,1577246406501,1,0,0
1126.0,1577246406951,1,0,0
1068.0,1577246407411,1,0,0
1012.0,1577246407861,1,0,0
1087.0,1577246408311,1,0,0
1177.0,1577246408761,1,0,0
1196.0,1577246409211,1,0,0
1192.0,1577246409661,1,0,0
1240.5,1577246410111,1,0,0
1329.0,1577246410561,3,0,0
1346.5,1577246411020,3,0,0
1298.5,1577246411470,3,0,0
1185.0,1577246411921,3,0,0
1115.0,1577246412371,3,0,0
1037.5,1577246412821,3,0,0
991.0,1577246413271,3,0,0
922.5,1577246413720,3,0,0
900.5,1577246414171,3,0,0
867.5,1577246414621,3,0,0
862.0,1577246415070,3,0,0
851.0,1577246415520,3,0,0
839.0,1577246415970,3,0,0
1034.0,1577246416421,3,0,0
1251.5,1577246416870,3,0,0
1297.0,1577246417321,3,0,0
1323.5,1577246417770,3,0,0
1347.5,1577246418221,3,0,0
1372.0,1577246418670,3,0,0
1343.0,1577246419121,3,0,0
1288.5,1577246419570,3,0,0
1211.5,1577246420021,1,0,0
1129.0,1577246420471,1,0,0
1025.0,1577246420921,1,0,0
975.5,1577246421371,1,0,0
935.0,1577246421820,1,0,0
899.0,1577246422271,1,0,0
872.0,1577246422721,1,0,0
857.5,1577246423171,1,0,0
848.0,1577246423620,1,0,0
834.5,1577246424071,1,0,0
821.0,1577246424521,1,0,0
823.5,1577246424971,1,0,0
818.0,1577246425421,1,0,0
821.5,1577246425871,1,0,0
835.5,1577246426331,1,0,0
829.0,1577246426781,1,0,0
810.0,1577246427231,1,0,0
816.0,1577246427681,1,0,0
806.0,1577246428131,2,0,0
800.0,1577246428581,2,0,0
797.5,1577246429031,2,0,0
795.5,1577246429481,2,0,0
802.5,1577246429931,2,0,0
788.5,1577246430381,2,0,0
777.0,1577246430831,2,0,0
741.5,1577246431281,2,0,0
695.5,1577246431731,2,0,0
781.0,1577246432181,2,0,0
807.5,1577246432631,2,0,0
818.5,1577246433081,2,0,0
833.0,1577246433530,2,0,0
832.5,1577246433980,2,0,0
827.0,1577246434431,2,0,0
827.0,1577246434881,2,0,0
877.0,1577246435331,2,0,0
857.0,1577246435781,2,0,0
948.5,1577246436231,2,0,0
1093.0,1577246436690,2,0,0
1178.0,1577246437141,2,0,0
1269.5,1577246437590,2,0,0
1392.5,1577246438040,2,0,0
1563.5,1577246438491,2,0,0
1691.5,1577246438941,2,0,0
1872.0,1577246439391,2,0,0
2050.5,1577246439841,2,0,0
2094.0,1577246440291,2,0,0
1572.0,1577246440740,2,0,0
1475.5,1577246441191,2,0,0
1522.5,1577246441641,2,0,0
1430.0,1577246442090,2,0,0
1404.5,1577246442540,2,0,0
1315.5,1577246442991,-1,0,0
1213.5,1577246443441,-1,0,0
1121.0,1577246443891,-1,0,0
1061.0,1577246444341,-1,0,0
1023.0,1577246444791,-1,0,0
1024.0,1577246445241,-1,0,0
1379.5,1577246445690,-1,0,0
1499.0,1577246446140,-1,0,0
1560.0,1577246446591,-1,0,0
1591.5,1577246447041,1,0,0
1634.0,1577246447491,1,0,0
1541.5,1577246447941,1,0,0
1370.5,1577246448391,1,0,0
1239.5,1577246448841,1,0,0
1141.5,1577246449291,1,0,0
1150.0,1577246449741,1,0,0
1152.5,1577246450191,1,0,0
1123.0,1577246450640,1,0,0
1101.0,1577246451091,1,0,0
1120.0,1577246451540,1,0,0
1120.5,1577246451991,1,0,0
1121.0,1577246452441,1,0,0
1116.5,1577246452891,1,0,0
1125.0,1577246453341,1,0,0
1134.5,1577246453791,1,0,0
1141.5,1577246454240,1,0,0
1160.5,1577246454691,1,0,0
1188.0,1577246455141,1,0,0
1185.5,1577246455591,1,0,0
1239.0,1577246456041,1,0,0
1259.0,1577246456491,1,0,0
1194.5,1577246456941,1,0,0
1164.0,1577246457391,1,0,0
1156.5,1577246457841,1,0,0
1138.0,1577246458291,1,0,0
1125.0,1577246458741,1,0,0
1119.5,1577246459191,1,0,0
1115.0,1577246459641,1,0,0
1065.0,1577246460091,1,0,0
1050.5,1577246460541,1,0,0
1026.0,1577246460991,1,0,0
1009.5,1577246461441,1,0,0
1193.0,1577246461891,1,0,0
1356.0,1577246462341,1,0,0
1424.5,1577246462791,1,0,0
1464.5,1577246463241,1,0,0
1469.0,1577246463691,1,0,0
1410.0,1577246464141,1,0,0
1294.0,1577246464601,1,0,0
1240.0,1577246465051,1,0,0
1257.0,1577246465501,1,0,0
1266.0,1577246465951,1,0,0
1205.5,1577246466401,1,0,0
1158.0,1577246466851,1,0,0
1123.5,1577246467301,1,0,0
1092.0,1577246467751,1,0,0
1055.0,1577246468201,5,0,0
956.0,1577246468661,5,0,0
862.0,1577246469111,5,0,0
857.5,1577246469561,5,0,0
855.5,1577246470011,5,0,0
848.0,1577246470461,5,0,0
832.5,1577246470911,5,0,0
966.0,1577246471361,5,0,0
1114.0,1577246471811,5,0,0
1019.0,1577246472261,5,0,0
920.0,1577246472711,5,0,0
883.5,1577246473161,5,0,0
881.5,1577246473611,5,0,0
868.5,1577246474061,5,0,0
837.0,1577246474511,5,0,0
839.5,1577246474961,5,0,0
820.0,1577246475411,5,0,0
810.5,1577246475861,5,0,0
824.0,1577246476311,5,0,0
801.0,1577246476761,5,0,0
797.0,1577246477211,1,0,0
786.5,1577246477661,1,0,0
802.0,1577246478111,1,0,0
788.5,1577246478561,1,0,0
780.5,1577246479011,1,0,0
781.5,1577246479461,1,0,0
777.5,1577246479911,1,0,0
777.5,1577246480361,1,0,0
778.0,1577246480811,1,0,0
781.0,1577246481261,1,0,0
774.0,1577246481711,1,0,0
777.5,1577246482161,1,0,0
768.5,1577246482611,1,0,0
780.0,1577246483061,1,0,0
744.0,1577246483511,1,0,0
701.5,1577246483961,1,0,0
756.0,1577246484421,1,0,0
789.0,1577246484861,1,0,0
811.0,1577246485311,1,0,0
806.5,1577246485761,1,0,0
785.5,1577246486211,1,0,0
769.5,1577246486661,1,0,0
781.5,1577246487111,0,0,0
786.0,1577246487561,0,0,0
771.0,1577246488011,0,0,0
752.5,1577246488461,0,0,0
752.0,1577246488911,0,0,0
752.0,1577246489369,0,0,0
741.5,1577246489821,0,0,0
733.0,1577246490271,0,0,0
733.5,1577246490721,0,0,0
724.0,1577246491171,0,0,0
722.0,1577246491621,0,0,0
716.5,1577246492071,0,0,0
717.0,1577246492521,0,0,0
701.0,1577246492971,0,0,0
701.5,1577246493421,0,0,0
706.5,1577246493871,0,0,0
701.0,1577246494321,0,0,0
705.5,1577246494771,0,0,0
719.5,1577246495221,0,0,0
709.5,1577246495671,0,0,0
706.0,1577246496121,0,0,0
706.5,1577246496571,0,0,0
706.0,1577246497021,0,0,0
709.5,1577246497471,0,0,0
703.5,1577246497921,0,0,0
697.0,1577246498371,0,0,0
700.5,1577246498821,0,0,0
696.5,1577246499271,0,0,0
699.5,1577246499721,0,0,0
704.0,1577246500171,0,0,0
702.5,1577246500621,0,0,0
704.5,1577246501071,0,0,0
705.5,1577246501521,0,0,0
704.0,1577246501971,0,0,0
701.0,1577246502421,0,0,0
697.0,1577246502871,0,0,0
701.5,1577246503321,0,0,0
703.0,1577246503771,0,0,0
700.0,1577246504221,0,0,0
702.5,1577246504671,0,0,0
698.5,1577246505121,0,0,0
702.0,1577246505571,0,0,0
700.0,1577246506021,0,0,0
697.5,1577246506471,0,0,0
706.5,1577246506921,0,0,0
699.0,1577246507371,0,0,0
701.5,1577246507821,0,0,0
699.5,1577246508271,0,0,0
700.0,1577246508721,0,0,0
697.0,1577246509171,0,0,0
698.0,1577246509621,0,0,0
701.0,1577246510071,0,0,0
704.5,1577246510521,0,0,0
699.5,1577246510971,0,0,0
703.5,1577246511421,0,0,0
699.0,1577246511871,0,0,0
697.5,1577246512321,2,0,0
717.5,1577246512771,2,0,0
675.5,1577246513221,2,0,0
706.0,1577246513671,2,0,0
749.5,1577246514121,2,0,0
762.5,1577246514571,2,0,0
759.5,1577246515021,2,0,0
765.0,1577246515471,2,0,0
774.5,1577246515921,2,0,0
771.0,1577246516371,2,0,0
784.0,1577246516821,2,0,0
780.0,1577246517271,2,0,0
780.5,1577246517731,2,0,0
783.5,1577246518181,1,0,0
785.0,1577246518631,1,0,0
784.0,1577246519081,1,0,0
780.5,1577246519531,1,0,0
784.0,1577246519981,1,0,0
778.5,1577246520431,1,0,0
786.0,1577246520881,1,0,0
730.5,1577246521331,4,0,0
690.0,1577246521781,4,0,0
810.0,1577246522231,4,0,0
837.0,1577246522681,4,0,0
849.0,1577246523131,4,0,0
844.5,1577246523581,4,0,0
869.0,1577246524031,4,0,0
863.0,1577246524481,4,0,0
875.5,1577246524931,4,0,0
909.0,1577246525381,4,0,0
932.5,1577246525831,4,0,0
941.0,1577246526281,4,0,0
874.5,1577246526731,4,0,0
872.5,1577246527181,4,0,0
861.0,1577246527631,4,0,0
844.0,1577246528081,4,0,0
837.5,1577246528531,2,0,0
830.5,1577246528981,2,0,0
829.0,1577246529431,2,0,0
835.0,1577246529881,2,0,0
824.5,1577246530331,2,0,0
854.0,1577246530781,2,0,0
999.5,1577246531231,2,0,0
1274.5,1577246531681,2,0,0
1335.0,1577246532131,2,0,0
1384.0,1577246532581,3,0,0
1440.5,1577246533031,3,0,0
1481.0,1577246533481,3,0,0
1587.0,1577246533931,3,0,0
1664.0,1577246534381,3,0,0
1716.0,1577246534831,3,0,0
1762.5,1577246535281,3,0,0
1810.0,1577246535731,3,0,0
1844.0,1577246536181,3,0,0
1882.0,1577246536631,3,0,0
1928.5,1577246537081,3,0,0
1984.5,1577246537531,3,0,0
2021.0,1577246537981,1,0,0
2048.0,1577246538431,1,0,0
2073.5,1577246538880,1,0,0
1982.0,1577246539331,1,0,0
1897.5,1577246539781,1,0,0
1750.5,1577246540231,1,0,0
1585.0,1577246540681,1,0,0
1356.0,1577246541131,1,0,0
1250.0,1577246541580,1,0,0
1173.5,1577246542031,1,0,0
1134.0,1577246542481,1,0,0
1043.5,1577246542931,1,0,0
987.0,1577246543381,3,0,0
944.5,1577246543831,3,0,0
915.0,1577246544281,3,0,0
879.5,1577246544731,3,0,0
855.0,1577246545180,3,0,0
845.5,1577246545630,3,0,0
833.0,1577246546081,3,0,0
821.0,1577246546530,3,0,0
823.0,1577246546981,3,0,0
808.5,1577246547390,3,0,0
809.0,1577246547840,3,0,0
796.5,1577246548290,3,0,0
804.5,1577246548741,3,0,0
798.0,1577246549190,3,0,0
811.5,1577246549640,3,0,0
801.5,1577246550091,3,0,0
787.0,1577246550540,3,0,0
785.0,1577246550991,3,0,0
774.0,1577246551440,3,0,0
764.5,1577246551891,3,0,0
749.0,1577246552340,3,0,0
779.5,1577246552790,3,0,0
829.0,1577246553240,3,0,0
815.5,1577246553691,3,0,0
855.5,1577246554140,3,0,0
912.0,1577246554590,3,0,0
949.5,1577246555040,3,0,0
998.0,1577246555490,3,0,0
1090.0,1577246555940,3,0,0
1342.0,1577246556390,3,0,0
1498.0,1577246556840,3,0,0
1703.0,1577246557290,3,0,0
1958.5,1577246557740,3,0,0
2223.0,1577246558191,3,0,0
2441.5,1577246558651,4,0,0
1900.5,1577246559100,4,0,0
1867.0,1577246559550,4,0,0
1917.5,1577246560000,4,0,0
1997.5,1577246560451,4,0,0
2097.0,1577246560900,4,0,0
2169.0,1577246561360,4,0,0
2262.5,1577246561811,4,0,0
2350.5,1577246562260,4,0,0
2446.5,1577246562710,4,0,0
2011.5,1577246563160,4,0,0
1962.0,1577246563610,4,0,0
1938.0,1577246564060,4,0,0
1922.0,1577246564510,4,0,0
1932.5,1577246564960,4,0,0
1947.0,1577246565410,4,0,0
1966.0,1577246565870,4,0,0
2015.5,1577246566321,4,0,0
1985.0,1577246566770,4,0,0
1983.5,1577246567220,1,0,0
1870.5,1577246567670,1,0,0
1784.5,1577246568121,1,0,0
1780.0,1577246568570,1,0,0
1774.0,1577246569020,1,0,0
1761.0,1577246569470,1,0,0
1739.0,1577246569920,1,0,0
1740.0,1577246570370,1,0,0
1705.0,1577246570820,1,0,0
1696.0,1577246571270,1,0,0
1673.5,1577246571720,1,0,0
1655.0,1577246572170,1,0,0
1624.0,1577246572621,1,0,0
1618.5,1577246573071,1,0,0
1591.0,1577246573521,1,0,0
1566.0,1577246573971,1,0,0
1552.0,1577246574421,1,0,0
1546.5,1577246574870,1,0,0
1523.0,1577246575321,1,0,0
1549.5,1577246575771,1,0,0
1540.5,1577246576220,1,0,0
1552.0,1577246576670,1,0,0
1566.0,1577246577120,1,0,0
1579.5,1577246577570,1,0,0
1580.5,1577246578021,1,0,0
1587.0,1577246578480,1,0,0
1600.5,1577246578931,1,0,0
1615.5,1577246579381,1,0,0
1621.5,1577246579831,1,0,0
1623.0,1577246580291,1,0,0
1604.5,1577246580741,1,0,0
1583.0,1577246581191,1,0,0
1554.0,1577246581641,1,0,0
1546.5,1577246582101,1,0,0
1534.0,1577246582561,1,0,0
1531.0,1577246583011,1,0,0
1539.5,1577246583461,1,0,0
1549.0,1577246583911,1,0,0
1550.0,1577246584360,1,0,0
1569.0,1577246584811,1,0,0
1568.0,1577246585261,1,0,0
1585.5,1577246585711,1,0,0
1600.0,1577246586160,1,0,0
1610.5,1577246586611,1,0,0
1620.5,1577246587061,1,0,0
1639.5,1577246587511,1,0,0
1654.0,1577246587961,1,0,0
1667.5,1577246588411,1,0,0
1672.5,1577246588860,1,0,0
1698.5,1577246589311,1,0,0
1712.5,1577246589761,1,0,0
1719.0,1577246590211,1,0,0
1740.5,1577246590661,1,0,0
1753.0,1577246591111,1,0,0
1760.5,1577246591561,1,0,0
1766.5,1577246592011,1,0,0
1751.5,1577246592461,1,0,0
1708.5,1577246592911,1,0,0
1678.5,1577246593361,1,0,0
1624.0,1577246593810,1,0,0
1552.0,1577246594260,1,0,0
1314.0,1577246594710,1,0,0
1209.0,1577246595171,1,0,0
1126.5,1577246595621,1,0,0
1057.5,1577246596071,1,0,0
970.0,1577246596521,1,0,0
935.0,1577246596971,1,0,0
919.0,1577246597421,1,0,0
893.0,1577246597871,1,0,0
871.5,1577246598321,1,0,0
856.5,1577246598771,1,0,0
924.0,1577246599221,1,0,0
1142.5,1577246599671,1,0,0
1888.5,1577246600121,1,0,0
1987.0,1577246600571,1,0,0
2150.0,1577246601021,1,0,0
2055.5,1577246601472,1,0,0
1732.5,1577246601922,1,0,0
1766.0,1577246602372,1,0,0
1796.0,1577246602822,1,0,0
1849.5,1577246603272,1,0,0
1942.0,1577246603721,1,0,0
2013.0,1577246604172,1,0,0
2091.0,1577246604621,1,0,0
2166.0,1577246605072,1,0,0
2177.0,1577246605521,1,0,0
2006.0,1577246605972,1,0,0
1920.0,1577246606421,1,0,0
1874.0,1577246606872,1,0,0
1901.5,1577246607321,1,0,0
1906.0,1577246607772,1,0,0
1952.5,1577246608221,1,0,0
1970.0,1577246608672,1,0,0
1977.5,1577246609121,1,0,0
1968.0,1577246609572,1,0,0
1958.5,1577246610021,1,0,0
1938.0,1577246610472,1,0,0
1803.0,1577246610932,1,0,0
1686.5,1577246611381,1,0,0
1519.0,1577246611831,1,0,0
1332.0,1577246612281,1,0,0
1187.5,1577246612731,1,0,0
1127.5,1577246613181,1,0,0
1090.5,1577246613631,1,0,0
1075.0,1577246614081,1,0,0
1390.0,1577246614531,1,0,0
1322.5,1577246614981,1,0,0
1283.0,1577246615431,1,0,0
1243.5,1577246615881,1,0,0
1095.0,1577246616331,1,0,0
1029.5,1577246616781,1,0,0
978.0,1577246617231,1,0,0
935.0,1577246617681,1,0,0
898.5,1577246618131,1,0,0
872.0,1577246618581,1,0,0
862.0,1577246619031,1,0,0
851.5,1577246619481,1,0,0
743.0,1577246619932,1,0,0
718.5,1577246620381,1,0,0
829.5,1577246620841,1,0,0
806.5,1577246621291,1,0,0
808.5,1577246621741,1,0,0
816.0,1577246622191,1,0,0
810.0,1577246622641,1,0,0
805.5,1577246623091,1,0,0
797.5,1577246623541,1,0,0
787.5,1577246623991,0,0,0
781.0,1577246624441,0,0,0
763.5,1577246624891,0,0,0
756.0,1577246625341,0,0,0
752.5,1577246625791,0,0,0
745.0,1577246626241,0,0,0
736.0,1577246626691,0,0,0
728.0,1577246627142,0,0,0
732.0,1577246627591,0,0,0
724.5,1577246628041,0,0,0
