accPre_data,Timestamp,Action,Bump,Traffic congestion
0.0,1577246391001,0,0,0
0.0,1577246391461,0,0,0
0.0,1577246391911,0,0,0
0.0,1577246392361,0,0,0
0.0,1577246392811,0,0,0
0.0,1577246393261,0,0,0
0.0,1577246393711,0,0,0
0.0,1577246394161,0,0,0
0.0,1577246394611,0,0,0
0.0,1577246395061,0,0,0
0.0,1577246395511,0,0,0
0.0,1577246395961,0,0,0
0.0,1577246396416,0,0,0
0.0,1577246396863,0,0,0
0.0,1577246397313,-1,0,0
0.0,1577246397763,-1,0,0
0.0,1577246398211,-1,0,0
6.0,1577246398661,-1,0,0
11.8,1577246399115,-1,0,0
11.4,1577246399561,-1,0,0
11.2,1577246400015,-1,0,0
12.0,1577246400466,-1,0,0
14.4,1577246400915,-1,0,0
14.4,1577246401363,-1,0,0
14.4,1577246401815,-1,0,0
14.4,1577246402263,-1,0,0
14.0,1577246402715,-1,0,0
13.2,1577246403163,1,0,0
13.0,1577246403615,1,0,0
12.8,1577246404063,1,0,0
11.4,1577246404526,1,0,0
7.4,1577246404975,1,0,0
2.4,1577246405422,1,0,0
2.4,1577246405875,1,0,0
0.0,1577246406323,1,0,0
0.0,1577246406774,1,0,0
0.0,1577246407226,1,0,0
0.6,1577246407682,1,0,0
3.2,1577246408134,1,0,0
3.8,1577246408582,1,0,0
4.0,1577246409034,1,0,0
4.6,1577246409485,1,0,0
9.4,1577246409932,1,0,0
9.6,1577246410382,1,0,0
8.0,1577246410842,3,0,0
0.0,1577246411295,3,0,0
0.0,1577246411742,3,0,0
0.0,1577246412192,3,0,0
0.0,1577246412642,3,0,0
0.0,1577246413095,3,0,0
0.0,1577246413542,3,0,0
0.0,1577246413992,3,0,0
0.0,1577246414444,3,0,0
0.0,1577246414894,3,0,0
0.0,1577246415342,3,0,0
4.6,1577246415792,3,0,0
8.8,1577246416242,3,0,0
8.8,1577246416692,3,0,0
8.8,1577246417142,3,0,0
8.8,1577246417592,3,0,0
8.8,1577246418044,3,0,0
8.4,1577246418492,3,0,0
0.0,1577246418942,3,0,0
0.0,1577246419392,3,0,0
0.0,1577246419841,1,0,0
0.0,1577246420291,1,0,0
0.0,1577246420741,1,0,0
0.0,1577246421191,1,0,0
0.0,1577246421641,1,0,0
0.0,1577246422091,1,0,0
0.0,1577246422541,1,0,0
0.0,1577246422991,1,0,0
0.0,1577246423441,1,0,0
0.0,1577246423893,1,0,0
0.0,1577246424343,1,0,0
0.0,1577246424793,1,0,0
0.0,1577246425241,1,0,0
0.0,1577246425691,1,0,0
0.0,1577246426147,1,0,0
0.0,1577246426603,1,0,0
0.0,1577246427053,1,0,0
0.0,1577246427501,1,0,0
0.0,1577246427953,2,0,0
0.0,1577246428405,2,0,0
0.0,1577246428855,2,0,0
0.0,1577246429306,2,0,0
0.0,1577246429755,2,0,0
0.0,1577246430205,2,0,0
0.0,1577246430653,2,0,0
0.0,1577246431105,2,0,0
0.0,1577246431551,2,0,0
0.0,1577246432003,2,0,0
0.0,1577246432453,2,0,0
0.0,1577246432905,2,0,0
0.0,1577246433353,2,0,0
0.0,1577246433803,2,0,0
0.0,1577246434255,2,0,0
0.0,1577246434703,2,0,0
0.0,1577246435154,2,0,0
0.0,1577246435604,2,0,0
5.4,1577246436052,2,0,0
7.0,1577246436512,2,0,0
7.2,1577246436962,2,0,0
9.4,1577246437412,2,0,0
11.2,1577246437862,2,0,0
11.0,1577246438312,2,0,0
11.6,1577246438762,2,0,0
12.6,1577246439212,2,0,0
12.2,1577246439662,2,0,0
11.8,1577246440112,2,0,0
11.8,1577246440562,2,0,0
11.8,1577246441012,2,0,0
8.6,1577246441462,2,0,0
0.0,1577246441912,2,0,0
0.0,1577246442362,2,0,0
0.0,1577246442812,-1,0,0
0.0,1577246443264,-1,0,0
0.0,1577246443712,-1,0,0
0.0,1577246444162,-1,0,0
0.0,1577246444612,-1,0,0
3.0,1577246445064,-1,0,0
4.2,1577246445512,-1,0,0
4.6,1577246445962,-1,0,0
4.6,1577246446412,-1,0,0
4.6,1577246446862,1,0,0
4.2,1577246447312,1,0,0
0.0,1577246447762,1,0,0
0.0,1577246448212,1,0,0
0.0,1577246448662,1,0,0
0.0,1577246449112,1,0,0
0.0,1577246449561,1,0,0
0.0,1577246450014,1,0,0
0.0,1577246450463,1,0,0
0.0,1577246450911,1,0,0
0.0,1577246451361,1,0,0
0.0,1577246451811,1,0,0
0.0,1577246452261,1,0,0
0.0,1577246452713,1,0,0
0.0,1577246453161,1,0,0
0.0,1577246453611,1,0,0
0.0,1577246454063,1,0,0
0.0,1577246454513,1,0,0
0.0,1577246454963,1,0,0
0.0,1577246455413,1,0,0
0.0,1577246455863,1,0,0
0.0,1577246456313,1,0,0
0.0,1577246456763,1,0,0
0.0,1577246457213,1,0,0
0.0,1577246457663,1,0,0
0.0,1577246458113,1,0,0
0.0,1577246458561,1,0,0
0.0,1577246459013,1,0,0
0.0,1577246459463,1,0,0
0.0,1577246459915,1,0,0
0.0,1577246460363,1,0,0
0.0,1577246460813,1,0,0
0.0,1577246461261,1,0,0
0.6,1577246461713,1,0,0
0.4,1577246462163,1,0,0
1.6,1577246462615,1,0,0
1.0,1577246463065,1,0,0
0.8,1577246463513,1,0,0
0.0,1577246463965,1,0,0
0.0,1577246464421,1,0,0
0.0,1577246464872,1,0,0
0.0,1577246465323,1,0,0
0.0,1577246465772,1,0,0
0.0,1577246466222,1,0,0
0.0,1577246466672,1,0,0
0.0,1577246467122,1,0,0
0.0,1577246467572,1,0,0
0.0,1577246468022,1,0,0
0.0,1577246468472,5,0,0
0.0,1577246468932,5,0,0
0.0,1577246469382,5,0,0
0.0,1577246469832,5,0,0
0.0,1577246470282,5,0,0
0.0,1577246470732,5,0,0
0.4,1577246471182,5,0,0
0.0,1577246471632,5,0,0
0.0,1577246472082,5,0,0
0.0,1577246472532,5,0,0
0.0,1577246472982,5,0,0
0.0,1577246473432,5,0,0
0.0,1577246473882,5,0,0
0.0,1577246474334,5,0,0
0.0,1577246474782,5,0,0
0.0,1577246475232,5,0,0
0.0,1577246475682,5,0,0
0.0,1577246476134,5,0,0
0.0,1577246476582,5,0,0
0.0,1577246477032,5,0,0
0.0,1577246477482,1,0,0
0.0,1577246477934,1,0,0
