accLateral_data,Timestamp,Action,Bump,Traffic congestion
0.003,1577246436771,2,0,0
0.005,1577246437221,2,0,0
0.004,1577246437671,2,0,0
0.003,1577246438121,2,0,0
0.0,1577246438571,2,0,0
0.0,1577246439021,2,0,0
0.0,1577246439471,2,0,0
0.001,1577246439921,2,0,0
0.001,1577246440371,2,0,0
0.0,1577246440821,2,0,0
0.001,1577246441271,2,0,0
0.002,1577246441721,2,0,0
0.003,1577246442171,2,0,0
0.002,1577246442621,2,0,0
-0.005,1577246443071,-1,0,0
-0.005,1577246443521,-1,0,0
0.001,1577246443971,-1,0,0
0.001,1577246444421,-1,0,0
0.003,1577246444871,-1,0,0
0.004,1577246445321,-1,0,0
0.004,1577246445771,-1,0,0
0.003,1577246446221,-1,0,0
0.0,1577246446670,-1,0,0
0.0,1577246447121,1,0,0
0.0,1577246447570,1,0,0
-0.001,1577246448021,1,0,0
0.0,1577246448471,1,0,0
0.001,1577246448921,1,0,0
0.004,1577246449371,1,0,0
0.001,1577246449821,1,0,0
0.0,1577246450271,1,0,0
0.0,1577246450720,1,0,0
0.002,1577246451171,1,0,0
0.001,1577246451621,1,0,0
-0.001,1577246452071,1,0,0
-0.003,1577246452520,1,0,0
-0.001,1577246452971,1,0,0
0.0,1577246453420,1,0,0
0.0,1577246453871,1,0,0
0.0,1577246454321,1,0,0
0.001,1577246454771,1,0,0
0.0,1577246455221,1,0,0
0.0,1577246455671,1,0,0
0.001,1577246456121,1,0,0
0.001,1577246456571,1,0,0
0.0,1577246457021,1,0,0
0.001,1577246457471,1,0,0
0.001,1577246457921,1,0,0
0.0,1577246458371,1,0,0
0.001,1577246458821,1,0,0
0.001,1577246459271,1,0,0
0.002,1577246459721,1,0,0
-0.002,1577246460171,1,0,0
0.0,1577246460621,1,0,0
0.002,1577246461071,1,0,0
0.0,1577246461521,1,0,0
0.0,1577246461971,1,0,0
0.001,1577246462421,1,0,0
0.002,1577246462871,1,0,0
0.0,1577246463321,1,0,0
0.001,1577246463771,1,0,0
0.003,1577246464221,1,0,0
0.002,1577246464681,1,0,0
0.0,1577246465131,1,0,0
0.001,1577246465581,1,0,0
0.001,1577246466031,1,0,0
0.002,1577246466481,1,0,0
0.003,1577246466931,1,0,0
0.0,1577246467381,1,0,0
0.001,1577246467831,1,0,0
0.004,1577246468281,5,0,0
0.0,1577246468741,5,0,0
0.0,1577246469191,5,0,0
0.004,1577246469641,5,0,0
0.001,1577246470091,5,0,0
-0.002,1577246470541,5,0,0
-0.001,1577246470991,5,0,0
0.0,1577246471441,5,0,0
0.002,1577246471891,5,0,0
0.001,1577246472341,5,0,0
0.002,1577246472791,5,0,0
0.006,1577246473241,5,0,0
0.002,1577246473691,5,0,0
0.001,1577246474141,5,0,0
0.001,1577246474591,5,0,0
0.003,1577246475041,5,0,0
0.01,1577246475491,5,0,0
0.003,1577246475941,5,0,0
-0.003,1577246476391,5,0,0
0.002,1577246476841,5,0,0
0.0,1577246477291,1,0,0
-0.003,1577246477741,1,0,0
0.003,1577246478191,1,0,0
-0.001,1577246478641,1,0,0
-0.002,1577246479091,1,0,0
0.002,1577246479541,1,0,0
0.001,1577246479991,1,0,0
0.002,1577246480441,1,0,0
0.003,1577246480891,1,0,0
0.0,1577246481341,1,0,0
0.001,1577246481791,1,0,0
0.0,1577246482241,1,0,0
0.003,1577246482691,1,0,0
0.0,1577246483141,1,0,0
0.003,1577246483591,1,0,0
0.001,1577246484041,1,0,0
0.0,1577246484501,1,0,0
0.0,1577246484941,1,0,0
0.0,1577246485391,1,0,0
0.0,1577246485841,1,0,0
0.0,1577246486291,1,0,0
0.0,1577246486741,1,0,0
0.0,1577246487191,0,0,0
0.0,1577246487641,0,0,0
0.0,1577246488091,0,0,0
0.0,1577246488541,0,0,0
0.0,1577246488991,0,0,0
0.0,1577246489451,0,0,0
0.0,1577246489901,0,0,0
0.0,1577246490351,0,0,0
0.0,1577246490801,0,0,0
0.0,1577246491251,0,0,0
0.0,1577246491701,0,0,0
0.0,1577246492151,0,0,0
0.0,1577246492601,0,0,0
0.0,1577246493051,0,0,0
0.0,1577246493501,0,0,0
0.0,1577246493951,0,0,0
0.0,1577246494401,0,0,0
0.0,1577246494851,0,0,0
0.0,1577246495301,0,0,0
0.0,1577246495751,0,0,0
0.0,1577246496201,0,0,0
0.0,1577246496651,0,0,0
0.0,1577246497101,0,0,0
0.0,1577246497551,0,0,0
0.0,1577246498001,0,0,0
0.0,1577246498451,0,0,0
0.0,1577246498901,0,0,0
0.0,1577246499351,0,0,0
0.0,1577246499801,0,0,0
0.0,1577246500251,0,0,0
0.0,1577246500701,0,0,0
0.0,1577246501151,0,0,0
0.0,1577246501601,0,0,0
0.0,1577246502051,0,0,0
0.0,1577246502501,0,0,0
0.0,1577246502951,0,0,0
0.0,1577246503401,0,0,0
0.0,1577246503851,0,0,0
0.0,1577246504301,0,0,0
0.0,1577246504751,0,0,0
0.0,1577246505201,0,0,0
0.0,1577246505651,0,0,0
0.0,1577246506101,0,0,0
0.0,1577246506551,0,0,0
0.0,1577246507001,0,0,0
0.0,1577246507451,0,0,0
0.0,1577246507901,0,0,0
0.0,1577246508351,0,0,0
0.0,1577246508801,0,0,0
0.0,1577246509251,0,0,0
0.0,1577246509701,0,0,0
0.0,1577246510151,0,0,0
0.0,1577246510601,0,0,0
0.0,1577246511051,0,0,0
0.0,1577246511501,0,0,0
0.0,1577246511951,2,0,0
0.0,1577246512401,2,0,0
0.0,1577246512851,2,0,0
0.0,1577246513301,2,0,0
0.0,1577246513751,2,0,0
0.001,1577246514201,2,0,0
0.0,1577246514651,2,0,0
0.002,1577246515101,2,0,0
0.005,1577246515551,2,0,0
0.002,1577246516001,2,0,0
0.005,1577246516451,2,0,0
-0.005,1577246516901,2,0,0
-0.002,1577246517351,2,0,0
0.002,1577246517811,2,0,0
-0.002,1577246518261,1,0,0
0.004,1577246518711,1,0,0
0.005,1577246519161,1,0,0
0.003,1577246519611,1,0,0
0.003,1577246520061,1,0,0
0.003,1577246520511,1,0,0
0.002,1577246520961,1,0,0
0.003,1577246521411,4,0,0
0.003,1577246521861,4,0,0
0.002,1577246522311,4,0,0
0.0,1577246522761,4,0,0
0.002,1577246523211,4,0,0
0.009000000000000001,1577246523661,4,0,0
0.0,1577246524111,4,0,0
-0.005,1577246524561,4,0,0
-0.002,1577246525011,4,0,0
-0.001,1577246525461,4,0,0
-0.005,1577246525911,4,0,0
-0.002,1577246526361,4,0,0
-0.003,1577246526811,4,0,0
-0.004,1577246527261,4,0,0
-0.004,1577246527711,4,0,0
-0.001,1577246528161,4,0,0
0.002,1577246528611,2,0,0
0.001,1577246529061,2,0,0
0.005,1577246529511,2,0,0
0.004,1577246529961,2,0,0
0.005,1577246530411,2,0,0
0.006,1577246530861,2,0,0
0.003,1577246531311,2,0,0
0.0,1577246531761,2,0,0
0.001,1577246532211,2,0,0
-0.001,1577246532661,3,0,0
-0.005,1577246533111,3,0,0
-0.006,1577246533561,3,0,0
-0.01,1577246534011,3,0,0
-0.012,1577246534461,3,0,0
-0.013000000000000001,1577246534911,3,0,0
-0.011,1577246535361,3,0,0
-0.008,1577246535811,3,0,0
-0.009000000000000001,1577246536261,3,0,0
-0.007,1577246536711,3,0,0
-0.005,1577246537161,3,0,0
0.001,1577246537611,3,0,0
0.0,1577246538061,1,0,0
0.0,1577246538511,1,0,0
0.001,1577246538961,1,0,0
0.0,1577246539411,1,0,0
0.0,1577246539861,1,0,0
-0.004,1577246540311,1,0,0
0.002,1577246540760,1,0,0
0.0,1577246541211,1,0,0
0.001,1577246541661,1,0,0
0.0,1577246542110,1,0,0
0.0,1577246542561,1,0,0
0.0,1577246543011,1,0,0
0.001,1577246543460,3,0,0
0.0,1577246543911,3,0,0
0.0,1577246544361,3,0,0
-0.003,1577246544810,3,0,0
-0.001,1577246545261,3,0,0
-0.003,1577246545710,3,0,0
-0.003,1577246546161,3,0,0
-0.004,1577246546611,3,0,0
-0.002,1577246547065,3,0,0
-0.001,1577246547470,3,0,0
-0.001,1577246547920,3,0,0
-0.002,1577246548371,3,0,0
-0.001,1577246548820,3,0,0
-0.002,1577246549270,3,0,0
-0.002,1577246549720,3,0,0
0.0,1577246550170,3,0,0
-0.001,1577246550620,3,0,0
0.0,1577246551070,3,0,0
0.0,1577246551520,3,0,0
0.0,1577246551970,3,0,0
0.002,1577246552420,3,0,0
0.001,1577246552870,3,0,0
0.0,1577246553320,3,0,0
0.002,1577246553770,3,0,0
0.0,1577246554220,3,0,0
0.001,1577246554670,3,0,0
0.001,1577246555120,3,0,0
0.0,1577246555570,3,0,0
0.0,1577246556020,3,0,0
0.0,1577246556470,3,0,0
0.0,1577246556920,3,0,0
0.001,1577246557370,3,0,0
0.0,1577246557820,3,0,0
0.002,1577246558270,3,0,0
0.006,1577246558730,4,0,0
0.004,1577246559180,4,0,0
0.006,1577246559630,4,0,0
0.005,1577246560080,4,0,0
0.004,1577246560530,4,0,0
0.001,1577246560980,4,0,0
0.002,1577246561440,4,0,0
-0.001,1577246561890,4,0,0
-0.003,1577246562340,4,0,0
0.0,1577246562790,4,0,0
-0.002,1577246563241,4,0,0
-0.003,1577246563691,4,0,0
0.0,1577246564140,4,0,0
0.0,1577246564590,4,0,0
0.0,1577246565040,4,0,0
0.001,1577246565490,4,0,0
0.0,1577246565951,4,0,0
0.0,1577246566400,4,0,0
0.0,1577246566851,4,0,0
0.001,1577246567300,1,0,0
0.003,1577246567751,1,0,0
0.001,1577246568200,1,0,0
0.001,1577246568651,1,0,0
0.003,1577246569101,1,0,0
0.001,1577246569551,1,0,0
0.001,1577246570000,1,0,0
0.002,1577246570451,1,0,0
0.001,1577246570900,1,0,0
0.0,1577246571351,1,0,0
-0.002,1577246571801,1,0,0
0.0,1577246572250,1,0,0
0.002,1577246572700,1,0,0
0.002,1577246573151,1,0,0
0.001,1577246573601,1,0,0
0.002,1577246574051,1,0,0
0.002,1577246574501,1,0,0
-0.002,1577246574951,1,0,0
0.001,1577246575401,1,0,0
0.0,1577246575851,1,0,0
0.001,1577246576300,1,0,0
0.002,1577246576750,1,0,0
0.001,1577246577200,1,0,0
0.0,1577246577651,1,0,0
0.001,1577246578101,1,0,0
0.001,1577246578560,1,0,0
0.0,1577246579010,1,0,0
0.0,1577246579460,1,0,0
0.001,1577246579910,1,0,0
0.001,1577246580370,1,0,0
0.0,1577246580820,1,0,0
0.001,1577246581271,1,0,0
0.001,1577246581720,1,0,0
0.002,1577246582180,1,0,0
0.003,1577246582641,1,0,0
0.004,1577246583091,1,0,0
0.003,1577246583541,1,0,0
0.0,1577246583991,1,0,0
0.0,1577246584441,1,0,0
0.0,1577246584891,1,0,0
0.001,1577246585341,1,0,0
0.0,1577246585792,1,0,0
0.001,1577246586241,1,0,0
0.002,1577246586691,1,0,0
0.003,1577246587141,1,0,0
0.002,1577246587591,1,0,0
0.003,1577246588041,1,0,0
0.001,1577246588491,1,0,0
0.0,1577246588940,1,0,0
0.001,1577246589391,1,0,0
0.001,1577246589840,1,0,0
0.0,1577246590291,1,0,0
0.0,1577246590741,1,0,0
0.0,1577246591191,1,0,0
0.002,1577246591640,1,0,0
0.001,1577246592091,1,0,0
0.001,1577246592541,1,0,0
0.002,1577246592990,1,0,0
0.0,1577246593441,1,0,0
0.001,1577246593890,1,0,0
0.002,1577246594340,1,0,0
0.002,1577246594790,1,0,0
0.002,1577246595251,1,0,0
0.003,1577246595700,1,0,0
0.003,1577246596151,1,0,0
0.003,1577246596601,1,0,0
0.002,1577246597051,1,0,0
0.003,1577246597501,1,0,0
0.0,1577246597951,1,0,0
0.002,1577246598401,1,0,0
0.001,1577246598851,1,0,0
0.001,1577246599301,1,0,0
0.001,1577246599751,1,0,0
0.001,1577246600201,1,0,0
0.0,1577246600651,1,0,0
0.001,1577246601101,1,0,0
0.0,1577246601551,1,0,0
0.001,1577246602001,1,0,0
0.003,1577246602451,1,0,0
0.003,1577246602901,1,0,0
0.002,1577246603352,1,0,0
0.002,1577246603801,1,0,0
0.003,1577246604252,1,0,0
0.001,1577246604701,1,0,0
0.001,1577246605152,1,0,0
0.001,1577246605601,1,0,0
0.0,1577246606052,1,0,0
0.0,1577246606501,1,0,0
0.001,1577246606952,1,0,0
0.001,1577246607401,1,0,0
0.001,1577246607852,1,0,0
0.0,1577246608301,1,0,0
0.0,1577246608751,1,0,0
0.0,1577246609201,1,0,0
0.0,1577246609651,1,0,0
0.002,1577246610101,1,0,0
0.002,1577246610551,1,0,0
0.001,1577246611011,1,0,0
0.002,1577246611461,1,0,0
0.001,1577246611911,1,0,0
0.002,1577246612361,1,0,0
0.002,1577246612811,1,0,0
0.001,1577246613261,1,0,0
0.0,1577246613711,1,0,0
0.001,1577246614161,1,0,0
0.0,1577246614611,1,0,0
0.0,1577246615061,1,0,0
0.001,1577246615511,1,0,0
0.001,1577246615961,1,0,0
0.001,1577246616411,1,0,0
0.002,1577246616861,1,0,0
0.002,1577246617311,1,0,0
0.001,1577246617761,1,0,0
0.0,1577246618211,1,0,0
0.001,1577246618661,1,0,0
0.002,1577246619111,1,0,0
0.001,1577246619561,1,0,0
0.001,1577246620011,1,0,0
0.001,1577246620461,1,0,0
0.0,1577246620921,1,0,0
0.001,1577246621371,1,0,0
0.0,1577246621821,1,0,0
0.0,1577246622271,1,0,0
0.0,1577246622721,1,0,0
0.001,1577246623171,1,0,0
0.0,1577246623621,1,0,0
0.0,1577246624071,0,0,0
0.0,1577246624521,0,0,0
0.0,1577246624971,0,0,0
0.0,1577246625421,0,0,0
0.0,1577246625871,0,0,0
0.0,1577246626321,0,0,0
0.0,1577246626771,0,0,0
0.001,1577246627221,0,0,0
0.0,1577246627671,0,0,0
0.001,1577246628121,0,0,0
0.0,1577246628571,0,0,0
0.0,1577246629021,0,0,0
0.001,1577246629471,0,0,0
0.001,1577246629921,0,0,0
0.0,1577246630371,0,0,0
0.0,1577246630821,8,0,0
0.0,1577246631271,8,0,0
0.0,1577246631721,8,0,0
0.0,1577246632151,8,0,0
0.0,1577246632601,8,0,0
0.0,1577246633051,8,0,0
0.0,1577246633501,8,0,0
0.0,1577246633951,8,0,0
0.0,1577246634401,8,0,0
0.0,1577246634851,8,0,0
0.0,1577246635301,8,0,0
0.0,1577246635751,8,0,0
0.0,1577246636201,8,0,0
0.0,1577246636651,8,0,0
0.0,1577246637101,8,0,0
0.0,1577246637551,8,0,0
0.0,1577246638001,8,0,0
0.0,1577246638451,8,0,0
0.0,1577246638901,8,0,0
0.0,1577246639351,8,0,0
0.0,1577246639801,8,0,0
0.0,1577246640251,8,0,0
0.0,1577246640701,8,0,0
0.0,1577246641151,8,0,0
0.0,1577246641601,8,0,0
0.0,1577246642051,8,0,0
0.0,1577246642501,8,0,0
0.0,1577246642951,8,0,0
0.0,1577246643401,8,0,0
0.001,1577246643851,8,0,0
0.0,1577246644301,8,0,0
0.0,1577246644751,8,0,0
0.0,1577246645201,8,0,0
0.0,1577246645651,8,0,0
0.0,1577246646101,8,0,0
0.0,1577246646551,8,0,0
0.0,1577246647001,8,0,0
0.0,1577246647451,8,0,0
0.0,1577246647901,8,0,0
0.001,1577246648351,8,0,0
0.0,1577246648801,8,0,0
0.0,1577246649251,8,0,0
0.001,1577246649701,8,0,0
0.002,1577246650151,8,0,0
0.002,1577246650601,8,0,0
0.003,1577246651051,8,0,0
0.003,1577246651501,8,0,0
0.003,1577246651951,8,0,0
0.003,1577246652401,8,0,0
0.001,1577246652851,8,0,0
0.001,1577246653301,8,0,0
0.001,1577246653751,8,0,0
0.004,1577246654201,8,0,0
0.003,1577246654651,8,0,0
0.001,1577246655101,8,0,0
0.0,1577246655551,8,0,0
0.002,1577246656001,8,0,0
0.004,1577246656451,8,0,0
0.007,1577246656901,8,0,0
0.004,1577246657351,8,0,0
0.004,1577246657801,8,0,0
0.005,1577246658251,8,0,0
0.003,1577246658701,8,0,0
0.003,1577246659151,8,0,0
0.002,1577246659601,8,0,0
0.003,1577246660051,8,0,0
0.001,1577246660501,8,0,0
0.003,1577246660951,8,0,0
0.001,1577246661401,8,0,0
0.001,1577246661851,8,0,0
0.002,1577246662301,8,0,0
0.0,1577246662751,8,0,0
0.002,1577246663201,8,0,0
0.001,1577246663651,8,0,0
0.001,1577246664101,8,0,0
0.001,1577246664551,1,0,0
0.001,1577246665001,1,0,0
0.0,1577246665451,1,0,0
0.0,1577246665901,1,0,0
0.0,1577246666351,1,0,0
0.0,1577246666801,1,0,0
0.001,1577246667251,1,0,0
0.001,1577246667701,1,0,0
0.0,1577246668151,1,0,0
0.0,1577246668601,1,0,0
0.001,1577246669051,1,0,0
0.001,1577246669501,1,0,0
0.001,1577246669951,1,0,0
0.001,1577246670401,0,0,0
0.001,1577246670851,0,0,0
0.001,1577246671301,0,0,0
0.001,1577246671751,0,0,0
0.001,1577246672201,0,0,0
0.001,1577246672651,0,0,0
0.001,1577246673101,0,0,0
0.0,1577246673551,0,0,0
0.001,1577246674001,0,0,0
0.001,1577246674451,0,0,0
0.001,1577246674901,0,0,0
0.001,1577246675351,0,0,0
0.001,1577246675803,0,0,0
0.001,1577246676251,0,0,0
0.0,1577246676701,-1,0,1
0.0,1577246677151,-1,0,1
0.0,1577246677601,-1,0,1
0.001,1577246678051,-1,0,1
0.001,1577246678501,-1,0,1
0.0,1577246678951,-1,0,1
0.0,1577246679401,-1,0,1
0.0,1577246679851,-1,0,1
0.0,1577246680301,-1,0,1
0.002,1577246680751,-1,0,1
0.002,1577246681201,-1,0,1
0.002,1577246681651,-1,0,1
0.001,1577246682101,-1,0,1
0.0,1577246682551,-1,0,1
0.001,1577246683001,-1,0,1
0.0,1577246683451,-1,0,1
0.0,1577246683901,-1,0,1
0.001,1577246684351,-1,0,1
0.0,1577246684801,-1,0,1
0.0,1577246685251,-1,0,1
0.0,1577246685701,-1,0,1
0.0,1577246686151,-1,0,1
0.0,1577246686601,-1,0,1
0.0,1577246687051,-1,0,1
0.0,1577246687501,-1,0,1
0.001,1577246687951,-1,0,1
0.001,1577246688401,-1,0,1
0.001,1577246688851,-1,0,1
0.0,1577246689301,-1,0,1
0.001,1577246689751,-1,0,1
0.001,1577246690201,-1,0,1
0.001,1577246690651,-1,0,1
0.001,1577246691111,-1,0,1
0.0,1577246691561,-1,0,1
0.0,1577246692011,-1,0,1
0.0,1577246692461,-1,0,1
0.0,1577246692911,-1,0,1
0.002,1577246693361,-1,0,1
0.001,1577246693811,-1,0,1
0.002,1577246694261,-1,0,1
0.001,1577246694711,-1,0,1
0.001,1577246695161,-1,0,1
0.0,1577246695611,-1,0,1
0.003,1577246696061,-1,0,1
0.003,1577246696511,-1,0,1
0.0,1577246696961,-1,0,1
0.001,1577246697411,-1,0,1
0.0,1577246697861,-1,0,1
0.0,1577246698311,-1,0,1
0.0,1577246698761,-1,0,1
0.0,1577246699211,-1,0,1
0.001,1577246699661,-1,0,1
0.001,1577246700111,-1,0,1
0.001,1577246700561,-1,0,1
-0.001,1577246701011,-1,0,1
-0.001,1577246701461,-1,0,1
0.0,1577246701911,-1,0,1
0.0,1577246702371,-1,0,1
0.0,1577246702821,-1,0,1
-0.001,1577246703271,-1,0,1
0.0,1577246703721,-1,0,1
0.0,1577246704171,1,0,0
0.0,1577246704621,1,0,0
-0.001,1577246705071,1,0,0
0.0,1577246705521,1,0,0
0.0,1577246705971,1,0,0
0.0,1577246706421,1,0,0
-0.001,1577246706871,1,0,0
0.0,1577246707321,1,0,0
0.0,1577246707771,1,0,0
0.0,1577246708221,1,0,0
0.0,1577246708671,1,0,0
0.0,1577246709121,1,0,0
0.0,1577246709571,1,0,0
0.002,1577246710021,1,0,0
0.0,1577246710471,1,0,0
0.0,1577246710921,1,0,0
0.001,1577246711371,1,0,0
0.001,1577246711821,1,0,0
0.0,1577246712271,1,0,0
0.001,1577246712721,1,0,0
0.002,1577246713171,1,0,0
0.002,1577246713621,1,0,0
0.001,1577246714071,1,0,0
0.001,1577246714521,1,0,0
0.002,1577246714970,1,0,0
0.0,1577246715421,1,0,0
0.001,1577246715871,1,0,0
0.002,1577246716320,1,0,0
0.0,1577246716771,1,0,0
0.001,1577246717221,1,0,0
0.002,1577246717671,1,0,0
0.001,1577246718120,1,0,0
0.0,1577246718570,1,0,0
0.0,1577246719021,1,0,0
0.0,1577246719470,1,0,0
0.0,1577246719921,1,0,0
0.0,1577246720370,1,0,0
0.001,1577246720821,1,0,0
0.0,1577246721271,1,0,0
0.0,1577246721721,1,0,0
0.0,1577246722170,5,0,0
0.001,1577246722620,5,0,0
0.0,1577246723071,5,0,0
-0.004,1577246723521,5,0,0
0.001,1577246723970,5,0,0
0.002,1577246724420,5,0,0
-0.001,1577246724871,5,0,0
-0.002,1577246725321,5,0,0
-0.001,1577246725770,5,0,0
-0.001,1577246726220,5,0,0
0.003,1577246726670,5,0,0
0.001,1577246727121,5,0,0
0.002,1577246727570,5,0,0
0.001,1577246728021,5,0,0
0.003,1577246728471,5,0,0
0.001,1577246728920,5,0,0
0.001,1577246729371,5,0,0
0.004,1577246729820,5,0,0
0.005,1577246730271,5,0,0
0.0,1577246730721,5,0,0
-0.002,1577246731171,3,0,0
0.0,1577246731631,3,0,0
-0.002,1577246732081,3,0,0
-0.003,1577246732531,3,0,0
-0.002,1577246732981,3,0,0
-0.003,1577246733430,3,0,0
-0.002,1577246733880,3,0,0
-0.004,1577246734331,3,0,0
-0.001,1577246734780,3,0,0
-0.002,1577246735241,3,0,0
-0.002,1577246735691,3,0,0
-0.002,1577246736141,3,0,0
0.0,1577246736601,3,0,0
-0.002,1577246737051,3,0,0
0.0,1577246737501,3,0,0
0.0,1577246737961,3,0,0
0.001,1577246738411,3,0,0
0.0,1577246738861,3,0,0
0.0,1577246739311,3,0,0
0.0,1577246739761,3,0,0
0.002,1577246740211,3,0,0
0.0,1577246740671,3,0,0
0.0,1577246741121,3,0,0
0.0,1577246741571,3,0,0
0.0,1577246742021,3,0,0
-0.001,1577246742471,3,0,0
0.0,1577246742921,3,0,0
-0.001,1577246743371,3,0,0
-0.001,1577246743821,3,0,0
0.0,1577246744271,3,0,0
-0.001,1577246744721,3,0,0
-0.001,1577246745171,3,0,0
-0.002,1577246745621,3,0,0
-0.003,1577246746071,3,0,0
-0.004,1577246746521,3,0,0
-0.003,1577246746971,3,0,0
-0.006,1577246747421,3,0,0
-0.007,1577246747871,3,0,0
-0.007,1577246748321,3,0,0
-0.006,1577246748771,3,0,0
-0.005,1577246749221,3,0,0
-0.011,1577246749671,3,0,0
-0.001,1577246750121,3,0,0
0.0,1577246750571,3,0,0
-0.001,1577246751021,3,0,0
-0.003,1577246751471,3,0,0
-0.004,1577246751921,3,0,0
-0.004,1577246752371,3,0,0
-0.003,1577246752831,3,0,0
-0.003,1577246753281,3,0,0
-0.001,1577246753731,3,0,0
-0.004,1577246754181,3,0,0
-0.001,1577246754631,3,0,0
-0.004,1577246755091,3,0,0
-0.004,1577246755541,3,0,0
-0.002,1577246755991,3,0,0
0.004,1577246756441,3,0,0
0.0,1577246756891,3,0,0
0.0,1577246757341,3,0,0
-0.001,1577246757791,3,0,0
-0.002,1577246758241,3,0,0
-0.001,1577246758691,3,0,0
0.0,1577246759141,3,0,0
0.0,1577246759591,3,0,0
-0.001,1577246760041,3,0,0
0.0,1577246760491,3,0,0
0.0,1577246760941,3,0,0
0.0,1577246761391,3,0,0
0.0,1577246761841,3,0,0
-0.001,1577246762291,3,0,0
0.0,1577246762741,3,0,0
0.0,1577246763191,3,0,0
-0.001,1577246763641,3,0,0
-0.001,1577246764091,3,0,0
0.0,1577246764541,1,0,0
0.0,1577246764991,1,0,0
0.002,1577246765441,1,0,0
0.001,1577246765891,1,0,0
0.001,1577246766341,1,0,0
0.0,1577246766791,1,0,0
0.0,1577246767241,1,0,0
0.0,1577246767691,1,0,0
0.0,1577246768141,1,0,0
0.001,1577246768591,1,0,0
0.0,1577246769041,1,0,0
0.002,1577246769491,1,0,0
0.0,1577246769936,1,0,0
0.001,1577246770311,1,0,0
0.002,1577246770761,1,0,0
0.001,1577246771211,1,0,0
0.001,1577246771661,1,0,0
0.003,1577246772111,1,0,0
0.001,1577246772561,1,0,0
0.001,1577246773011,1,0,0
0.001,1577246773461,1,0,0
0.0,1577246773911,1,0,0
0.0,1577246774361,-1,0,0
0.0,1577246774811,-1,0,0
