steer_data,Timestamp,Action,Bump,Traffic congestion
-1.7,1577246391055,0,0,0
-1.7,1577246391515,0,0,0
-1.7,1577246391965,0,0,0
-1.7,1577246392415,0,0,0
-1.7,1577246392865,0,0,0
-1.7,1577246393315,0,0,0
-1.7,1577246393765,0,0,0
0.6,1577246394214,0,0,0
1.8,1577246394665,0,0,0
1.8,1577246395119,0,0,0
2.1,1577246395564,0,0,0
2.1,1577246396019,0,0,0
2.1,1577246396469,0,0,0
2.1,1577246396920,0,0,0
3.3,1577246397369,-1,0,0
16.4,1577246397819,-1,0,0
27.0,1577246398265,-1,0,0
37.9,1577246398719,-1,0,0
68.0,1577246399169,-1,0,0
156.8,1577246399614,-1,0,0
146.2,1577246400069,-1,0,0
64.0,1577246400519,-1,0,0
-2.0,1577246400969,-1,0,0
-19.0,1577246401419,-1,0,0
-24.1,1577246401869,-1,0,0
-18.6,1577246402319,-1,0,0
-15.0,1577246402769,-1,0,0
-9.9,1577246403219,1,0,0
-4.3,1577246403669,1,0,0
2.5,1577246404119,1,0,0
6.3,1577246404579,1,0,0
9.7,1577246405029,1,0,0
9.2,1577246405479,1,0,0
-0.3,1577246405932,1,0,0
-2.4,1577246406379,1,0,0
-4.1,1577246406829,1,0,0
-4.1,1577246407284,1,0,0
-1.5,1577246407739,1,0,0
4.9,1577246408189,1,0,0
4.9,1577246408639,1,0,0
3.9,1577246409089,1,0,0
1.3,1577246409539,1,0,0
0.1,1577246409989,1,0,0
-5.9,1577246410438,1,0,0
-5.9,1577246410899,3,0,0
-6.0,1577246411349,3,0,0
-10.6,1577246411799,3,0,0
-16.3,1577246412248,3,0,0
-21.5,1577246412698,3,0,0
-34.9,1577246413148,3,0,0
-46.5,1577246413598,3,0,0
-72.8,1577246414048,3,0,0
-112.4,1577246414498,3,0,0
-146.5,1577246414948,3,0,0
-183.7,1577246415398,3,0,0
-194.5,1577246415848,3,0,0
-196.0,1577246416298,3,0,0
-193.8,1577246416748,3,0,0
-168.7,1577246417198,3,0,0
-106.9,1577246417648,3,0,0
-54.4,1577246418098,3,0,0
-25.8,1577246418548,3,0,0
-13.0,1577246418998,3,0,0
-6.0,1577246419448,3,0,0
-1.4,1577246419898,1,0,0
2.3,1577246420348,1,0,0
8.6,1577246420798,1,0,0
8.9,1577246421248,1,0,0
11.6,1577246421698,1,0,0
10.6,1577246422148,1,0,0
-0.6,1577246422598,1,0,0
-5.1,1577246423048,1,0,0
-3.5,1577246423498,1,0,0
2.1,1577246423948,1,0,0
3.4,1577246424398,1,0,0
3.7,1577246424848,1,0,0
0.2,1577246425298,1,0,0
-1.2,1577246425748,1,0,0
-1.2,1577246426203,1,0,0
-1.2,1577246426657,1,0,0
5.3,1577246427108,1,0,0
