speed_data,Timestamp,Action,Bump,Traffic congestion
0,1577246390660,0,0,0
0,1577246391120,0,0,0
0,1577246391571,0,0,0
0,1577246392021,0,0,0
0,1577246392470,0,0,0
0,1577246392921,0,0,0
0,1577246393371,0,0,0
0,1577246393821,0,0,0
0,1577246394270,0,0,0
0,1577246394721,0,0,0
0,1577246395170,0,0,0
0,1577246395621,0,0,0
0,1577246396070,0,0,0
0,1577246396520,0,0,0
0,1577246396970,0,0,0
0,1577246397420,-1,0,0
0,1577246397870,-1,0,0
0,1577246398320,-1,0,0
0,1577246398771,-1,0,0
1,1577246399221,-1,0,0
3,1577246399671,-1,0,0
5,1577246400121,-1,0,0
6,1577246400570,-1,0,0
7,1577246401020,-1,0,0
8,1577246401470,-1,0,0
9,1577246401921,-1,0,0
11,1577246402370,-1,0,0
12,1577246402821,-1,0,0
14,1577246403271,1,0,0
14,1577246403720,1,0,0
15,1577246404170,1,0,0
16,1577246404631,1,0,0
16,1577246405081,1,0,0
16,1577246405531,1,0,0
16,1577246405981,1,0,0
16,1577246406431,1,0,0
15,1577246406881,1,0,0
15,1577246407341,1,0,0
14,1577246407791,1,0,0
14,1577246408241,1,0,0
14,1577246408690,1,0,0
14,1577246409141,1,0,0
13,1577246409591,1,0,0
13,1577246410041,1,0,0
13,1577246410490,1,0,0
14,1577246410951,3,0,0
14,1577246411401,3,0,0
14,1577246411851,3,0,0
14,1577246412301,3,0,0
14,1577246412751,3,0,0
13,1577246413201,3,0,0
13,1577246413650,3,0,0
13,1577246414100,3,0,0
12,1577246414550,3,0,0
12,1577246415001,3,0,0
12,1577246415451,3,0,0
12,1577246415901,3,0,0
12,1577246416351,3,0,0
13,1577246416800,3,0,0
13,1577246417251,3,0,0
14,1577246417701,3,0,0
14,1577246418151,3,0,0
15,1577246418601,3,0,0
15,1577246419051,3,0,0
15,1577246419501,3,0,0
15,1577246419951,1,0,0
15,1577246420401,1,0,0
14,1577246420851,1,0,0
13,1577246421301,1,0,0
13,1577246421751,1,0,0
12,1577246422201,1,0,0
11,1577246422651,1,0,0
10,1577246423101,1,0,0
10,1577246423551,1,0,0
9,1577246424001,1,0,0
8,1577246424451,1,0,0
7,1577246424900,1,0,0
7,1577246425351,1,0,0
7,1577246425801,1,0,0
7,1577246426261,1,0,0
7,1577246426711,1,0,0
7,1577246427161,1,0,0
6,1577246427611,1,0,0
6,1577246428061,2,0,0
5,1577246428510,2,0,0
5,1577246428961,2,0,0
5,1577246429410,2,0,0
5,1577246429861,2,0,0
4,1577246430311,2,0,0
4,1577246430761,2,0,0
4,1577246431211,2,0,0
3,1577246431660,2,0,0
3,1577246432111,2,0,0
3,1577246432561,2,0,0
3,1577246433011,2,0,0
4,1577246433461,2,0,0
4,1577246433911,2,0,0
4,1577246434361,2,0,0
4,1577246434811,2,0,0
5,1577246435261,2,0,0
5,1577246435711,2,0,0
5,1577246436161,2,0,0
6,1577246436621,2,0,0
6,1577246437071,2,0,0
7,1577246437521,2,0,0
8,1577246437971,2,0,0
9,1577246438421,2,0,0
10,1577246438871,2,0,0
11,1577246439321,2,0,0
12,1577246439771,2,0,0
13,1577246440221,2,0,0
15,1577246440671,2,0,0
16,1577246441121,2,0,0
16,1577246441571,2,0,0
17,1577246442021,2,0,0
17,1577246442471,2,0,0
17,1577246442921,-1,0,0
18,1577246443371,-1,0,0
18,1577246443821,-1,0,0
18,1577246444271,-1,0,0
18,1577246444720,-1,0,0
18,1577246445171,-1,0,0
18,1577246445621,-1,0,0
18,1577246446071,-1,0,0
19,1577246446520,-1,0,0
20,1577246446971,1,0,0
20,1577246447421,1,0,0
21,1577246447871,1,0,0
21,1577246448321,1,0,0
21,1577246448771,1,0,0
22,1577246449220,1,0,0
21,1577246449671,1,0,0
21,1577246450121,1,0,0
21,1577246450570,1,0,0
21,1577246451021,1,0,0
21,1577246451471,1,0,0
22,1577246451921,1,0,0
22,1577246452371,1,0,0
22,1577246452821,1,0,0
22,1577246453271,1,0,0
23,1577246453720,1,0,0
23,1577246454170,1,0,0
23,1577246454621,1,0,0
23,1577246455071,1,0,0
24,1577246455521,1,0,0
24,1577246455971,1,0,0
23,1577246456421,1,0,0
22,1577246456871,1,0,0
21,1577246457321,1,0,0
20,1577246457771,1,0,0
20,1577246458221,1,0,0
20,1577246458671,1,0,0
20,1577246459121,1,0,0
20,1577246459571,1,0,0
20,1577246460021,1,0,0
20,1577246460471,1,0,0
20,1577246460921,1,0,0
20,1577246461371,1,0,0
21,1577246461821,1,0,0
21,1577246462271,1,0,0
21,1577246462721,1,0,0
21,1577246463171,1,0,0
22,1577246463621,1,0,0
22,1577246464071,1,0,0
23,1577246464531,1,0,0
23,1577246464981,1,0,0
23,1577246465431,1,0,0
23,1577246465881,1,0,0
22,1577246466331,1,0,0
21,1577246466781,1,0,0
20,1577246467231,1,0,0
19,1577246467681,1,0,0
17,1577246468131,5,0,0
16,1577246468591,5,0,0
16,1577246469041,5,0,0
16,1577246469491,5,0,0
17,1577246469941,5,0,0
17,1577246470391,5,0,0
18,1577246470841,5,0,0
18,1577246471291,5,0,0
19,1577246471741,5,0,0
19,1577246472191,5,0,0
20,1577246472641,5,0,0
20,1577246473091,5,0,0
20,1577246473541,5,0,0
19,1577246473991,5,0,0
18,1577246474441,5,0,0
16,1577246474891,5,0,0
16,1577246475341,5,0,0
16,1577246475791,5,0,0
16,1577246476241,5,0,0
15,1577246476691,5,0,0
15,1577246477141,5,0,0
15,1577246477591,1,0,0
14,1577246478041,1,0,0
13,1577246478491,1,0,0
12,1577246478941,1,0,0
11,1577246479391,1,0,0
12,1577246479841,1,0,0
11,1577246480291,1,0,0
9,1577246480741,1,0,0
8,1577246481191,1,0,0
6,1577246481641,1,0,0
5,1577246482091,1,0,0
5,1577246482541,1,0,0
5,1577246482991,1,0,0
3,1577246483441,1,0,0
2,1577246483891,1,0,0
2,1577246484351,1,0,0
0,1577246484791,1,0,0
0,1577246485241,1,0,0
0,1577246485691,1,0,0
2,1577246486141,1,0,0
1,1577246486591,1,0,0
0,1577246487041,0,0,0
0,1577246487491,0,0,0
0,1577246487941,0,0,0
0,1577246488391,0,0,0
0,1577246488841,0,0,0
0,1577246489291,0,0,0
0,1577246489751,0,0,0
0,1577246490201,0,0,0
0,1577246490651,0,0,0
0,1577246491101,0,0,0
0,1577246491551,0,0,0
0,1577246492001,0,0,0
0,1577246492451,0,0,0
0,1577246492901,0,0,0
0,1577246493351,0,0,0
0,1577246493801,0,0,0
0,1577246494251,0,0,0
0,1577246494701,0,0,0
0,1577246495151,0,0,0
0,1577246495601,0,0,0
0,1577246496051,0,0,0
0,1577246496501,0,0,0
0,1577246496951,0,0,0
0,1577246497401,0,0,0
0,1577246497851,0,0,0
0,1577246498301,0,0,0
0,1577246498751,0,0,0
0,1577246499201,0,0,0
0,1577246499651,0,0,0
0,1577246500101,0,0,0
0,1577246500551,0,0,0
0,1577246501001,0,0,0
0,1577246501451,0,0,0
0,1577246501901,0,0,0
0,1577246502351,0,0,0
0,1577246502801,0,0,0
0,1577246503251,0,0,0
0,1577246503701,0,0,0
0,1577246504151,0,0,0
0,1577246504601,0,0,0
0,1577246505051,0,0,0
0,1577246505501,0,0,0
0,1577246505951,0,0,0
0,1577246506401,0,0,0
0,1577246506851,0,0,0
0,1577246507301,0,0,0
0,1577246507751,0,0,0
0,1577246508201,0,0,0
0,1577246508651,0,0,0
0,1577246509101,0,0,0
0,1577246509551,0,0,0
0,1577246510001,0,0,0
0,1577246510451,0,0,0
0,1577246510901,0,0,0
0,1577246511351,0,0,0
0,1577246511801,0,0,0
0,1577246512251,2,0,0
0,1577246512701,2,0,0
2,1577246513151,2,0,0
3,1577246513601,2,0,0
5,1577246514051,2,0,0
6,1577246514501,2,0,0
7,1577246514951,2,0,0
8,1577246515401,2,0,0
9,1577246515851,2,0,0
11,1577246516301,2,0,0
12,1577246516751,2,0,0
13,1577246517201,2,0,0
14,1577246517661,2,0,0
14,1577246518111,1,0,0
12,1577246518561,1,0,0
10,1577246519011,1,0,0
9,1577246519461,1,0,0
7,1577246519911,1,0,0
5,1577246520361,1,0,0
4,1577246520811,1,0,0
4,1577246521261,4,0,0
4,1577246521711,4,0,0
5,1577246522161,4,0,0
6,1577246522611,4,0,0
7,1577246523061,4,0,0
7,1577246523511,4,0,0
8,1577246523961,4,0,0
8,1577246524411,4,0,0
9,1577246524861,4,0,0
10,1577246525311,4,0,0
11,1577246525761,4,0,0
12,1577246526211,4,0,0
13,1577246526661,4,0,0
14,1577246527111,4,0,0
14,1577246527561,4,0,0
14,1577246528011,4,0,0
12,1577246528461,2,0,0
11,1577246528911,2,0,0
11,1577246529361,2,0,0
12,1577246529811,2,0,0
12,1577246530261,2,0,0
13,1577246530711,2,0,0
13,1577246531161,2,0,0
14,1577246531611,2,0,0
15,1577246532061,2,0,0
15,1577246532511,3,0,0
16,1577246532961,3,0,0
17,1577246533411,3,0,0
17,1577246533860,3,0,0
18,1577246534311,3,0,0
19,1577246534761,3,0,0
19,1577246535211,3,0,0
20,1577246535660,3,0,0
21,1577246536111,3,0,0
21,1577246536561,3,0,0
22,1577246537011,3,0,0
22,1577246537461,3,0,0
23,1577246537911,3,0,0
23,1577246538361,1,0,0
24,1577246538811,1,0,0
24,1577246539261,1,0,0
24,1577246539711,1,0,0
24,1577246540161,1,0,0
23,1577246540611,1,0,0
23,1577246541061,1,0,0
21,1577246541510,1,0,0
19,1577246541961,1,0,0
18,1577246542411,1,0,0
16,1577246542861,1,0,0
14,1577246543310,3,0,0
13,1577246543760,3,0,0
13,1577246544211,3,0,0
12,1577246544660,3,0,0
12,1577246545111,3,0,0
10,1577246545560,3,0,0
8,1577246546011,3,0,0
7,1577246546461,3,0,0
6,1577246546910,3,0,0
5,1577246547320,3,0,0
4,1577246547770,3,0,0
4,1577246548220,3,0,0
4,1577246548670,3,0,0
4,1577246549120,3,0,0
4,1577246549570,3,0,0
4,1577246550020,3,0,0
4,1577246550470,3,0,0
4,1577246550920,3,0,0
4,1577246551370,3,0,0
3,1577246551820,3,0,0
3,1577246552270,3,0,0
3,1577246552720,3,0,0
3,1577246553170,3,0,0
3,1577246553620,3,0,0
3,1577246554070,3,0,0
4,1577246554520,3,0,0
4,1577246554970,3,0,0
5,1577246555420,3,0,0
5,1577246555870,3,0,0
6,1577246556320,3,0,0
7,1577246556770,3,0,0
9,1577246557220,3,0,0
10,1577246557671,3,0,0
13,1577246558120,3,0,0
15,1577246558580,4,0,0
16,1577246559030,4,0,0
17,1577246559480,4,0,0
19,1577246559931,4,0,0
20,1577246560380,4,0,0
21,1577246560830,4,0,0
22,1577246561290,4,0,0
24,1577246561740,4,0,0
25,1577246562190,4,0,0
26,1577246562640,4,0,0
27,1577246563091,4,0,0
28,1577246563540,4,0,0
29,1577246563990,4,0,0
30,1577246564440,4,0,0
30,1577246564890,4,0,0
31,1577246565340,4,0,0
32,1577246565800,4,0,0
32,1577246566251,4,0,0
33,1577246566700,4,0,0
34,1577246567151,1,0,0
35,1577246567600,1,0,0
36,1577246568051,1,0,0
36,1577246568500,1,0,0
36,1577246568951,1,0,0
36,1577246569400,1,0,0
35,1577246569851,1,0,0
35,1577246570300,1,0,0
35,1577246570751,1,0,0
34,1577246571201,1,0,0
34,1577246571651,1,0,0
33,1577246572100,1,0,0
33,1577246572551,1,0,0
33,1577246573001,1,0,0
32,1577246573451,1,0,0
32,1577246573901,1,0,0
32,1577246574351,1,0,0
31,1577246574800,1,0,0
31,1577246575251,1,0,0
31,1577246575701,1,0,0
31,1577246576151,1,0,0
32,1577246576600,1,0,0
32,1577246577051,1,0,0
32,1577246577500,1,0,0
32,1577246577951,1,0,0
32,1577246578400,1,0,0
32,1577246578860,1,0,0
33,1577246579310,1,0,0
33,1577246579760,1,0,0
33,1577246580220,1,0,0
32,1577246580671,1,0,0
32,1577246581120,1,0,0
31,1577246581570,1,0,0
31,1577246582031,1,0,0
31,1577246582491,1,0,0
31,1577246582941,1,0,0
31,1577246583391,1,0,0
31,1577246583841,1,0,0
31,1577246584291,1,0,0
32,1577246584741,1,0,0
32,1577246585191,1,0,0
32,1577246585641,1,0,0
32,1577246586091,1,0,0
33,1577246586541,1,0,0
33,1577246586991,1,0,0
33,1577246587441,1,0,0
33,1577246587891,1,0,0
34,1577246588341,1,0,0
34,1577246588791,1,0,0
34,1577246589241,1,0,0
35,1577246589691,1,0,0
35,1577246590141,1,0,0
35,1577246590591,1,0,0
35,1577246591041,1,0,0
36,1577246591491,1,0,0
36,1577246591941,1,0,0
35,1577246592391,1,0,0
35,1577246592841,1,0,0
34,1577246593291,1,0,0
32,1577246593741,1,0,0
31,1577246594191,1,0,0
29,1577246594640,1,0,0
27,1577246595100,1,0,0
25,1577246595551,1,0,0
22,1577246596001,1,0,0
20,1577246596451,1,0,0
17,1577246596901,1,0,0
14,1577246597351,1,0,0
12,1577246597801,1,0,0
12,1577246598251,1,0,0
11,1577246598701,1,0,0
11,1577246599151,1,0,0
11,1577246599601,1,0,0
11,1577246600051,1,0,0
12,1577246600501,1,0,0
13,1577246600951,1,0,0
14,1577246601401,1,0,0
15,1577246601851,1,0,0
16,1577246602301,1,0,0
17,1577246602751,1,0,0
18,1577246603201,1,0,0
19,1577246603652,1,0,0
21,1577246604101,1,0,0
22,1577246604552,1,0,0
23,1577246605001,1,0,0
24,1577246605452,1,0,0
24,1577246605901,1,0,0
24,1577246606352,1,0,0
23,1577246606801,1,0,0
23,1577246607251,1,0,0
22,1577246607701,1,0,0
22,1577246608152,1,0,0
22,1577246608601,1,0,0
22,1577246609052,1,0,0
22,1577246609501,1,0,0
22,1577246609951,1,0,0
22,1577246610401,1,0,0
22,1577246610861,1,0,0
21,1577246611311,1,0,0
21,1577246611761,1,0,0
20,1577246612211,1,0,0
18,1577246612661,1,0,0
17,1577246613111,1,0,0
17,1577246613561,1,0,0
16,1577246614011,1,0,0
15,1577246614461,1,0,0
15,1577246614911,1,0,0
15,1577246615361,1,0,0
14,1577246615811,1,0,0
14,1577246616261,1,0,0
13,1577246616711,1,0,0
12,1577246617161,1,0,0
11,1577246617611,1,0,0
9,1577246618061,1,0,0
8,1577246618511,1,0,0
6,1577246618961,1,0,0
5,1577246619411,1,0,0
3,1577246619861,1,0,0
2,1577246620311,1,0,0
2,1577246620761,1,0,0
2,1577246621221,1,0,0
1,1577246621671,1,0,0
1,1577246622121,1,0,0
0,1577246622571,1,0,0
0,1577246623021,1,0,0
0,1577246623471,1,0,0
0,1577246623921,0,0,0
0,1577246624371,0,0,0
0,1577246624821,0,0,0
0,1577246625271,0,0,0
0,1577246625721,0,0,0
0,1577246626171,0,0,0
0,1577246626621,0,0,0
0,1577246627071,0,0,0
0,1577246627521,0,0,0
0,1577246627971,0,0,0
0,1577246628421,0,0,0
0,1577246628871,0,0,0
0,1577246629321,0,0,0
0,1577246629771,0,0,0
0,1577246630221,0,0,0
0,1577246630671,0,0,0
0,1577246631121,8,0,0
1,1577246631571,8,0,0
1,1577246632001,8,0,0
1,1577246632451,8,0,0
2,1577246632901,8,0,0
2,1577246633351,8,0,0
2,1577246633801,8,0,0
3,1577246634251,8,0,0
3,1577246634701,8,0,0
3,1577246635151,8,0,0
3,1577246635601,8,0,0
3,1577246636051,8,0,0
2,1577246636501,8,0,0
2,1577246636951,8,0,0
1,1577246637401,8,0,0
1,1577246637851,8,0,0
1,1577246638301,8,0,0
1,1577246638751,8,0,0
1,1577246639201,8,0,0
1,1577246639651,8,0,0
0,1577246640101,8,0,0
0,1577246640551,8,0,0
1,1577246641001,8,0,0
1,1577246641451,8,0,0
2,1577246641901,8,0,0
2,1577246642351,8,0,0
2,1577246642801,8,0,0
3,1577246643251,8,0,0
3,1577246643701,8,0,0
2,1577246644151,8,0,0
1,1577246644601,8,0,0
0,1577246645051,8,0,0
0,1577246645501,8,0,0
0,1577246645951,8,0,0
1,1577246646401,8,0,0
1,1577246646851,8,0,0
2,1577246647301,8,0,0
2,1577246647751,8,0,0
3,1577246648201,8,0,0
5,1577246648651,8,0,0
6,1577246649101,8,0,0
7,1577246649551,8,0,0
8,1577246650001,8,0,0
10,1577246650451,8,0,0
12,1577246650901,8,0,0
15,1577246651351,8,0,0
17,1577246651801,8,0,0
19,1577246652251,8,0,0
21,1577246652701,8,0,0
23,1577246653151,8,0,0
24,1577246653601,8,0,0
26,1577246654051,8,0,0
28,1577246654501,8,0,0
29,1577246654951,8,0,0
30,1577246655401,8,0,0
30,1577246655851,8,0,0
29,1577246656301,8,0,0
29,1577246656751,8,0,0
28,1577246657201,8,0,0
28,1577246657651,8,0,0
28,1577246658101,8,0,0
28,1577246658551,8,0,0
27,1577246659001,8,0,0
27,1577246659451,8,0,0
27,1577246659901,8,0,0
26,1577246660351,8,0,0
26,1577246660801,8,0,0
25,1577246661251,8,0,0
24,1577246661701,8,0,0
22,1577246662153,8,0,0
20,1577246662601,8,0,0
18,1577246663051,8,0,0
16,1577246663501,8,0,0
14,1577246663951,8,0,0
12,1577246664401,1,0,0
11,1577246664851,1,0,0
10,1577246665301,1,0,0
9,1577246665751,1,0,0
8,1577246666203,1,0,0
7,1577246666651,1,0,0
6,1577246667101,1,0,0
5,1577246667551,1,0,0
4,1577246668001,1,0,0
3,1577246668451,1,0,0
2,1577246668901,1,0,0
1,1577246669351,1,0,0
0,1577246669801,1,0,0
0,1577246670251,0,0,0
0,1577246670701,0,0,0
0,1577246671151,0,0,0
0,1577246671601,0,0,0
0,1577246672051,0,0,0
0,1577246672501,0,0,0
0,1577246672951,0,0,0
0,1577246673401,0,0,0
0,1577246673851,0,0,0
0,1577246674301,0,0,0
0,1577246674751,0,0,0
0,1577246675201,0,0,0
0,1577246675651,0,0,0
0,1577246676101,0,0,0
0,1577246676551,-1,0,1
0,1577246677001,-1,0,1
0,1577246677451,-1,0,1
1,1577246677901,-1,0,1
1,1577246678351,-1,0,1
1,1577246678801,-1,0,1
1,1577246679251,-1,0,1
2,1577246679701,-1,0,1
2,1577246680151,-1,0,1
2,1577246680601,-1,0,1
3,1577246681051,-1,0,1
3,1577246681501,-1,0,1
2,1577246681951,-1,0,1
1,1577246682401,-1,0,1
1,1577246682851,-1,0,1
1,1577246683301,-1,0,1
1,1577246683751,-1,0,1
0,1577246684201,-1,0,1
0,1577246684651,-1,0,1
0,1577246685101,-1,0,1
1,1577246685551,-1,0,1
2,1577246686001,-1,0,1
2,1577246686451,-1,0,1
2,1577246686901,-1,0,1
3,1577246687351,-1,0,1
3,1577246687801,-1,0,1
2,1577246688251,-1,0,1
2,1577246688701,-1,0,1
2,1577246689151,-1,0,1
2,1577246689601,-1,0,1
2,1577246690051,-1,0,1
3,1577246690501,-1,0,1
3,1577246690961,-1,0,1
3,1577246691411,-1,0,1
4,1577246691861,-1,0,1
