1619610835801,-0.29665
1619610835902,-0.29665
1619610836002,-0.29665
1619610836103,-0.29665
1619610836204,-0.29665
1619610836305,-0.29665
1619610836406,-0.29665
1619610836507,-0.29665
1619610836608,-0.29665
1619610836708,-0.29665
1619610836809,-0.29665
1619610836910,-0.29665
1619610837011,-0.29665
1619610837111,-0.29665
1619610837212,-0.29665
1619610837313,-0.29665
1619610837414,-0.29665
1619610837515,-0.29665
1619610837615,-0.29665
1619610837716,-0.29665
1619610837817,-0.29665
1619610837918,-0.29665
1619610838019,-0.29665
1619610838120,-0.29665
1619610838221,-0.29665
1619610838322,-0.29665
1619610838422,-0.29665
1619610838523,-0.29665
1619610838624,-0.29665
1619610838725,-0.29665
1619610838826,-0.29665
1619610838927,-0.29665
1619610839028,-0.29665
1619610839128,-0.29665
1619610839229,-0.29665
1619610839330,-0.29665
1619610839431,-0.29665
1619610839532,-0.29665
1619610839633,-0.29665
1619610839734,-0.29665
1619610839835,-0.29665
1619610839936,-0.29665
1619610840036,-0.29665
1619610840137,-0.29665
1619610840238,-0.29665
1619610840339,-0.29665
1619610840440,-0.29665
1619610840541,-0.29665
1619610840642,-0.29665
1619610840743,-0.29665
1619610840843,-0.29665
1619610840944,-0.29665
1619610841045,-0.29665
1619610841146,-0.29665
1619610841247,-0.29665
1619610841348,-0.29665
1619610841449,-0.29665
1619610841550,-0.29665
1619610841650,-0.29665
1619610841751,-0.29665
1619610841852,-0.29665
1619610841953,-0.29665
1619610842054,-0.29665
1619610842154,-0.29665
1619610842255,-0.29665
1619610842356,-0.29665
1619610842457,-0.29665
1619610842558,-0.29665
1619610842659,-0.29665
1619610842760,-0.29665
1619610842861,-0.29665
1619610842961,-0.29665
1619610843062,-0.29665
1619610843163,-0.29665
1619610843264,-0.29665
1619610843365,-0.29665
1619610843466,-0.29665
1619610843567,-0.29665
1619610843668,-0.29665
1619610843768,-0.29665
1619610843869,-0.29665
1619610843970,-0.29665
1619610844071,-0.29665
1619610844172,-0.29665
1619610844273,-0.29665
1619610844374,-0.29665
1619610844474,-0.29665
1619610844575,-0.29665
1619610844676,-0.29665
1619610844777,-0.29665
1619610844878,-0.29665
1619610844979,-0.29665
1619610845080,-0.29665
1619610845181,-0.29665
1619610845282,-0.29665
1619610845383,-0.29665
1619610845484,-0.29665
1619610845585,-0.29665
1619610845689,-0.29665
1619610845790,-0.29665
1619610845891,-0.29665
1619610845992,-0.29665
1619610846093,-0.29665
1619610846194,-0.29665
1619610846295,-0.29665
1619610846396,-0.29665
1619610846497,-0.29665
1619610846597,-0.29665
1619610846698,-0.29665
1619610846799,-0.29665
1619610846900,-0.29665
1619610847001,-0.29665
1619610847102,-0.29665
1619610847202,-0.29665
1619610847303,-0.29665
1619610847404,-0.29665
1619610847505,-0.29665
1619610847606,-0.29665
1619610847707,-0.29665
1619610847808,-0.29665
1619610847908,-0.29665
1619610848009,-0.29665
1619610848110,-0.29665
1619610848211,-0.29665
1619610848312,-0.29665
1619610848413,-0.29665
1619610848513,-0.29665
1619610848614,-0.29665
1619610848715,-0.29665
1619610848816,-0.29665
1619610848917,-0.29665
1619610849018,-0.29665
1619610849119,-0.29665
1619610849220,-0.29665
1619610849321,-0.29665
1619610849421,-0.29665
1619610849522,-0.29665
1619610849623,-0.29665
1619610849724,-0.29665
1619610849825,-0.29665
1619610849926,-0.29665
1619610850027,-0.29665
1619610850128,-0.29665
1619610850229,-0.29665
1619610850329,-0.29665
1619610850430,-0.29665
1619610850531,-0.29665
1619610850632,-0.29665
1619610850733,-0.29665
1619610850834,-0.29665
1619610850934,-0.29665
1619610851035,-0.29665
1619610851136,-0.29665
1619610851237,-0.29665
1619610851338,-0.29665
1619610851438,-0.29665
1619610851539,-0.29665
1619610851640,-0.29665
1619610851741,-0.29665
1619610851842,-0.29665
1619610851943,-0.29665
1619610852044,-0.29665
1619610852144,-0.29665
1619610852245,-0.29665
1619610852346,-0.29665
1619610852447,-0.29665
1619610852548,-0.29665
1619610852649,-0.29665
1619610852749,-0.29665
1619610852850,-0.29665
1619610852952,-0.29665
1619610853053,-0.29665
1619610853154,-0.29665
1619610853255,-0.29665
1619610853355,-0.29665
1619610853456,-0.29665
1619610853557,-0.29665
1619610853658,-0.29665
1619610853759,-0.29665
1619610853859,-0.29665
1619610853960,-0.29665
1619610854061,-0.29665
1619610854162,-0.29665
1619610854263,-0.29665
1619610854364,-0.29665
1619610854465,-0.29665
1619610854566,-0.29665
1619610854667,-0.29665
1619610854767,-0.29665
1619610854868,-0.29665
1619610854969,-0.29665
1619610855070,-0.29665
1619610855171,-0.29665
1619610855271,-0.29665
1619610855372,-0.29665
1619610855473,-0.29665
1619610855574,-0.29665
1619610855675,-0.29665
1619610855776,-0.29665
1619610855876,-0.29665
1619610855977,-0.29665
1619610856078,-0.29665
1619610856179,-0.29665
1619610856280,-0.29665
1619610856381,-0.29665
1619610856481,-0.29665
1619610856582,-0.29665
1619610856683,-0.29665
1619610856784,-0.29665
1619610856885,-0.29665
1619610856986,-0.29665
1619610857086,-0.29665
1619610857187,-0.29665
1619610857288,-0.29665
1619610857389,-0.29665
1619610857490,-0.29665
1619610857591,-0.29665
1619610857692,-0.29665
1619610857793,-0.29665
1619610857893,-0.29665
1619610857994,-0.29665
1619610858095,-0.29665
1619610858196,-0.29665
1619610858297,-0.29665
1619610858397,-0.29665
1619610858498,-0.29665
1619610858599,-0.29665
1619610858700,-0.29665
1619610858801,-0.29665
1619610858902,-0.29665
1619610859002,-0.29665
1619610859103,-0.29665
1619610859204,-0.29665
1619610859305,-0.29665
1619610859406,-0.29665
1619610859507,-0.29665
1619610859608,-0.29665
1619610859709,-0.29665
1619610859809,-0.29665
1619610859910,-0.29665
1619610860011,-0.29665
1619610860112,-0.29665
1619610860213,-0.29665
1619610860313,-0.29665
1619610860414,-0.29665
1619610860515,-0.29665
1619610860616,-0.29665
1619610860717,-0.29665
1619610860817,-0.29665
1619610860918,-0.29665
1619610861019,-0.29665
1619610861120,-0.29665
1619610861221,-0.29665
1619610861322,-0.29665
1619610861423,-0.29665
1619610861523,-0.29665
1619610861624,-0.29665
1619610861725,-0.29665
1619610861826,-0.29665
1619610861927,-0.29665
1619610862028,-0.29665
1619610862129,-0.29665
1619610862230,-0.29665
1619610862330,-0.29665
1619610862431,-0.29665
1619610862532,-0.29665
1619610862633,-0.29665
1619610862734,-0.29665
1619610862835,-0.29665
1619610862935,-0.29665
1619610863036,-0.29665
1619610863137,-0.29665
1619610863238,-0.29665
1619610863339,-0.29665
1619610863440,-0.29665
1619610863541,-0.29665
