DT_steerAngle,Timestamp,Action,Bump,Traffic congestion
1.3,1569377149138.0,1,0,1
1.3,1569377149593.0,1,0,1
1.3,1569377150053.0,1,0,1
1.3,1569377150513.0,1,0,1
1.3,1569377150978.0,1,0,1
1.3,1569377151438.0,1,0,1
1.3,1569377151903.0,1,0,1
1.3,1569377152358.0,1,0,1
1.3,1569377152828.0,1,0,1
1.3,1569377153288.0,1,0,1
1.3,1569377153748.0,1,0,1
1.3,1569377154208.0,1,0,1
1.3,1569377154673.0,1,0,1
1.3,1569377155133.0,1,0,1
1.3,1569377155598.0,1,0,1
1.3,1569377156101.0,1,0,1
1.3,1569377156523.0,1,0,1
1.3,1569377156988.0,1,0,1
1.3,1569377157448.0,1,0,1
1.3,1569377157913.0,1,0,1
1.3,1569377158368.0,1,0,1
1.3,1569377158833.0,1,0,1
1.3,1569377159298.0,1,0,1
1.3,1569377159758.0,1,0,1
1.3,1569377160228.0,1,0,1
1.3,1569377160693.0,1,0,1
1.3,1569377161154.0,1,0,1
1.3,1569377161618.0,1,0,1
-0.5,1569377162077.0,1,0,1
-3.1,1569377162532.0,1,0,1
-3.1,1569377162993.0,1,0,1
-3.1,1569377163506.0,1,0,1
-3.1,1569377163922.0,1,0,1
-3.1,1569377164383.0,1,0,1
-3.1,1569377164843.0,1,0,1
-3.1,1569377165302.0,1,0,1
-3.1,1569377165761.0,1,0,1
-3.1,1569377166223.0,1,0,1
-3.1,1569377166683.0,1,0,1
-3.0,1569377167142.0,1,0,1
-3.0,1569377167602.0,1,0,1
-3.0,1569377168067.0,1,0,1
-3.0,1569377168522.0,1,0,1
-3.0,1569377168987.0,1,0,1
-3.0,1569377169441.0,1,0,1
-3.0,1569377169907.0,1,0,1
-3.0,1569377170366.0,1,0,1
-3.0,1569377170827.0,1,0,1
-3.0,1569377171281.0,1,0,1
-3.0,1569377171747.0,1,0,1
-3.0,1569377172207.0,1,0,1
-3.0,1569377172667.0,1,0,1
-3.0,1569377173127.0,1,0,1
-3.0,1569377173582.0,0,0,0
-2.9000000000000004,1569377174052.0,0,0,0
-2.9000000000000004,1569377174512.0,0,0,0
