DT_verticalAccOri,Timestamp,Action,Bump,Traffic congestion
-1.063,1569376963950.0,-1,0,1
-0.219,1569376964410.0,-1,0,1
0.0,1569376964880.0,-1,0,1
0.0,1569376965340.0,-1,0,1
-0.032,1569376965800.0,-1,0,1
0.0,1569376966260.0,-1,0,1
0.031,1569376966720.0,-1,0,1
0.0,1569376967180.0,-1,0,1
0.0,1569376967640.0,-1,0,1
0.031,1569376968100.0,-1,0,1
0.718,1569376968560.0,-1,0,1
0.843,1569376969020.0,-1,0,1
0.531,1569376969490.0,-1,0,1
-0.375,1569376969950.0,-1,0,1
-0.34400000000000003,1569376970410.0,1,0,0
-0.032,1569376970880.0,1,0,0
0.0,1569376971340.0,1,0,0
-0.032,1569376971800.0,1,0,0
-0.438,1569376972260.0,1,0,0
-0.25,1569376972720.0,1,0,0
-0.907,1569376973180.0,1,0,0
-0.032,1569376973650.0,1,0,0
-0.157,1569376974110.0,1,0,0
-0.40700000000000003,1569376974570.0,1,0,0
-0.375,1569376975030.0,1,0,0
0.0,1569376975500.0,1,0,0
-0.032,1569376975960.0,1,0,0
0.0,1569376976443.0,1,0,0
1.0,1569376976880.0,1,0,0
1.156,1569376977350.0,1,0,0
1.218,1569376977810.0,1,0,0
1.4060000000000001,1569376978270.0,1,0,0
0.781,1569376978730.0,1,0,0
0.406,1569376979200.0,1,0,0
0.218,1569376979660.0,1,0,0
0.281,1569376980120.0,1,0,0
0.25,1569376980580.0,1,0,0
0.156,1569376981030.0,1,0,0
-0.094,1569376981500.0,1,0,0
-0.157,1569376981950.0,1,0,0
-0.28200000000000003,1569376982420.0,1,0,0
-0.313,1569376982880.0,1,0,0
-0.375,1569376983342.0,1,0,0
-0.313,1569376983800.0,1,0,0
-0.34400000000000003,1569376984260.0,1,0,0
-0.28200000000000003,1569376984720.0,1,0,0
-0.28200000000000003,1569376985190.0,1,0,0
-0.313,1569376985650.0,1,0,0
-0.313,1569376986100.0,1,0,0
-0.34400000000000003,1569376986570.0,1,0,0
-0.34400000000000003,1569376987020.0,1,0,0
-0.438,1569376987490.0,1,0,0
-0.40700000000000003,1569376987940.0,1,0,0
-0.438,1569376988401.0,1,0,0
-0.34400000000000003,1569376988870.0,1,0,0
-0.28200000000000003,1569376989330.0,1,0,0
-0.313,1569376989792.0,1,0,0
-0.34400000000000003,1569376990250.0,1,0,0
-0.313,1569376990710.0,1,0,0
-0.28200000000000003,1569376991184.0,1,0,0
-0.34400000000000003,1569376991630.0,1,0,0
-0.219,1569376992090.0,1,0,0
0.031,1569376992550.0,1,0,0
-0.094,1569376993000.0,4,0,0
-0.157,1569376993470.0,4,0,0
-0.28200000000000003,1569376993930.0,4,0,0
-0.28200000000000003,1569376994412.0,4,0,0
-0.28200000000000003,1569376994850.0,4,0,0
-0.438,1569376995300.0,4,0,0
-0.75,1569376995760.0,4,0,0
-0.844,1569376996220.0,4,0,0
-0.875,1569376996680.0,4,0,0
-0.594,1569376997140.0,4,0,0
-0.625,1569376997610.0,4,0,0
-0.313,1569376998070.0,4,0,0
-0.719,1569376998530.0,4,0,0
-0.625,1569376998990.0,4,0,0
-0.313,1569376999450.0,4,0,0
-0.188,1569376999910.0,4,0,0
-0.625,1569377000360.0,4,0,0
-1.438,1569377000820.0,4,0,0
-2.0,1569377001280.0,4,0,0
-2.219,1569377001740.0,4,0,0
-0.313,1569377002200.0,4,0,0
0.0,1569377002670.0,4,0,0
0.0,1569377003120.0,4,0,0
0.0,1569377003580.0,4,0,0
-0.032,1569377004040.0,1,0,0
0.0,1569377004499.0,1,0,0
-0.032,1569377004960.0,1,0,0
0.156,1569377005430.0,1,0,0
0.125,1569377005880.0,1,0,0
-0.032,1569377006340.0,1,0,0
0.0,1569377006810.0,1,0,0
-0.032,1569377007260.0,1,0,0
-0.219,1569377007720.0,1,0,0
-0.25,1569377008190.0,1,0,0
-0.25,1569377008650.0,1,0,0
-0.188,1569377009109.0,1,0,0
0.0,1569377009560.0,1,0,0
-0.032,1569377010029.0,1,0,0
-0.40700000000000003,1569377010480.0,-1,0,0
-1.938,1569377010941.0,-1,0,0
-0.157,1569377011410.0,-1,0,0
-0.032,1569377011870.0,-1,0,0
-0.25,1569377012329.0,-1,0,0
-0.094,1569377012790.0,-1,0,0
-0.063,1569377013251.0,-1,0,0
0.0,1569377013709.0,-1,0,0
-0.157,1569377014169.0,-1,0,0
-0.094,1569377014640.0,1,0,0
0.0,1569377015109.0,1,0,0
-0.032,1569377015570.0,1,0,0
-0.094,1569377016029.0,1,0,0
-0.063,1569377016490.0,1,0,0
-0.063,1569377016940.0,1,0,0
-0.032,1569377017410.0,1,0,0
-0.063,1569377017870.0,1,0,0
-0.032,1569377018342.0,1,0,0
0.0,1569377018800.0,1,0,0
0.187,1569377019260.0,1,0,0
0.093,1569377019761.0,1,0,0
-0.032,1569377020170.0,1,0,0
-1.813,1569377020630.0,1,0,0
-1.719,1569377021100.0,1,0,0
-1.094,1569377021560.0,1,0,1
-0.5,1569377022019.0,1,0,1
-1.282,1569377022480.0,1,0,1
-0.9380000000000001,1569377022945.0,1,0,1
-1.032,1569377023400.0,1,0,1
-0.844,1569377023859.0,1,0,1
-0.157,1569377024320.0,1,0,1
0.187,1569377024791.0,1,0,1
0.187,1569377025249.0,1,0,1
0.031,1569377025710.0,1,0,1
-0.125,1569377026171.0,1,0,1
-0.532,1569377026630.0,1,0,1
-0.594,1569377027090.0,1,0,1
-0.28200000000000003,1569377027570.0,1,0,1
-0.157,1569377028030.0,1,0,0
-0.125,1569377028490.0,1,0,0
0.0,1569377028949.0,1,0,0
0.062,1569377029410.0,1,0,0
0.031,1569377029881.0,1,0,0
0.031,1569377030354.0,1,0,0
0.0,1569377030790.0,1,0,0
0.0,1569377031251.0,1,0,0
0.0,1569377031720.0,1,0,0
0.0,1569377032170.0,1,0,0
-0.063,1569377032640.0,1,0,0
0.0,1569377033099.0,1,0,0
0.0,1569377033561.0,1,0,0
-0.032,1569377034020.0,1,0,0
-0.032,1569377034517.0,1,0,0
-0.032,1569377034961.0,1,0,0
-0.032,1569377035420.0,1,0,0
-0.094,1569377035879.0,1,0,0
-0.40700000000000003,1569377036342.0,1,0,0
-0.25,1569377036801.0,1,0,0
-0.063,1569377037260.0,1,0,0
-0.094,1569377037720.0,1,0,0
-0.157,1569377038171.0,1,0,0
-0.375,1569377038640.0,1,0,0
-0.375,1569377039090.0,1,0,0
-0.46900000000000003,1569377039550.0,1,0,0
-0.063,1569377040011.0,1,0,0
0.0,1569377040471.0,1,0,0
-0.032,1569377040930.0,1,0,0
-0.032,1569377041390.0,1,0,0
-0.032,1569377041861.0,1,0,0
-0.188,1569377042311.0,1,0,0
-0.8130000000000001,1569377042771.0,1,0,0
-0.75,1569377043230.0,1,0,1
-0.032,1569377043691.0,1,0,1
-0.719,1569377044161.0,1,0,1
-1.0,1569377044621.0,1,0,1
-1.407,1569377045090.0,1,0,1
-1.0,1569377045551.0,1,0,1
-0.5,1569377046011.0,1,0,0
0.0,1569377046485.0,1,0,0
0.093,1569377046930.0,1,0,0
0.281,1569377047391.0,1,0,0
0.125,1569377047851.0,1,0,0
-0.40700000000000003,1569377048311.0,1,0,0
-0.75,1569377048781.0,1,0,1
-1.0,1569377049241.0,1,0,1
-1.063,1569377049700.0,1,0,1
-0.969,1569377050170.0,1,0,1
-0.188,1569377050631.0,1,0,1
-0.157,1569377051091.0,1,0,1
-0.219,1569377051551.0,1,0,1
0.312,1569377052011.0,1,0,1
-0.34400000000000003,1569377052471.0,1,0,1
-0.25,1569377052941.0,1,0,1
-0.375,1569377053401.0,1,0,1
-0.46900000000000003,1569377053861.0,1,0,1
-0.188,1569377054341.0,0,0,0
-0.188,1569377054801.0,0,0,0
-0.188,1569377055261.0,0,0,0
-0.188,1569377055731.0,0,0,0
-0.188,1569377056191.0,0,0,0
-0.188,1569377056651.0,0,0,0
-0.188,1569377057111.0,0,0,0
-0.188,1569377057571.0,0,0,0
-0.188,1569377058031.0,0,0,0
-0.188,1569377058511.0,0,0,0
-0.188,1569377058971.0,0,0,0
-0.188,1569377059431.0,0,0,0
-0.188,1569377059891.0,0,0,0
-0.188,1569377060361.0,0,0,0
-0.188,1569377060821.0,0,0,0
-0.188,1569377061281.0,0,0,0
-0.188,1569377061740.0,0,0,0
-0.188,1569377062203.0,0,0,0
-0.188,1569377062661.0,0,0,0
-0.188,1569377063111.0,0,0,0
-0.188,1569377063581.0,0,0,0
-0.188,1569377064031.0,0,0,0
-0.188,1569377064491.0,0,0,0
-0.188,1569377064961.0,0,0,0
-0.188,1569377065411.0,0,0,0
-0.188,1569377065881.0,0,0,0
-0.188,1569377066343.0,0,0,0
-0.188,1569377066801.0,0,0,0
-0.188,1569377067251.0,0,0,0
-0.188,1569377067711.0,0,0,0
-0.188,1569377068180.0,0,0,0
-0.188,1569377068631.0,0,0,0
-0.188,1569377069091.0,0,0,0
-0.188,1569377069551.0,0,0,0
-0.188,1569377070010.0,0,0,0
-0.188,1569377070483.0,0,0,0
-0.188,1569377070931.0,0,0,0
-0.188,1569377071391.0,0,0,0
-0.188,1569377071851.0,0,0,0
-0.188,1569377072321.0,0,0,0
0.156,1569377072781.0,1,0,1
0.437,1569377073231.0,1,0,1
0.281,1569377073691.0,1,0,1
0.062,1569377074151.0,1,0,1
-0.40700000000000003,1569377074621.0,1,0,1
-0.438,1569377075071.0,1,0,1
0.0,1569377075551.0,1,0,1
-0.5,1569377076011.0,1,0,1
-0.969,1569377076488.0,1,0,1
-0.5,1569377076931.0,1,0,1
-0.157,1569377077391.0,1,0,1
0.0,1569377077851.0,1,0,1
0.0,1569377078321.0,1,0,1
0.031,1569377078781.0,1,0,1
0.281,1569377079241.0,1,0,1
-0.157,1569377079701.0,1,0,1
-0.313,1569377080150.0,1,0,1
-0.375,1569377080621.0,1,0,1
-0.375,1569377081071.0,1,0,1
0.125,1569377081541.0,1,0,1
0.187,1569377082011.0,1,0,1
-0.34400000000000003,1569377082481.0,1,0,1
-0.5,1569377082931.0,1,0,1
-0.657,1569377083391.0,1,0,1
-0.188,1569377083841.0,0,0,0
-0.188,1569377084301.0,0,0,0
-0.125,1569377084771.0,0,0,0
-0.157,1569377085233.0,0,0,0
-0.157,1569377085691.0,0,0,0
-0.157,1569377086187.0,0,0,0
-0.157,1569377086611.0,0,0,0
-0.157,1569377087070.0,0,0,0
-0.157,1569377087531.0,0,0,0
-0.157,1569377087991.0,0,0,0
-0.157,1569377088451.0,0,0,0
-0.157,1569377088921.0,0,0,0
-0.157,1569377089381.0,0,0,0
-0.157,1569377089841.0,0,0,0
-0.157,1569377090301.0,0,0,0
-0.157,1569377090761.0,0,0,0
-0.157,1569377091221.0,0,0,0
-0.157,1569377091691.0,0,0,0
-0.157,1569377092141.0,0,0,0
0.156,1569377092611.0,0,0,0
-0.844,1569377093071.0,0,0,0
-0.28200000000000003,1569377093522.0,0,0,0
-0.125,1569377093991.0,0,0,0
-0.157,1569377094461.0,0,0,0
-0.157,1569377094921.0,0,0,0
-0.157,1569377095381.0,0,0,0
-0.157,1569377095841.0,0,0,0
-0.157,1569377096302.0,0,0,0
-0.157,1569377096761.0,0,0,0
-0.157,1569377097211.0,0,0,0
-0.157,1569377097680.0,0,0,0
-0.157,1569377098140.0,0,0,0
-0.157,1569377098613.0,0,0,0
-0.157,1569377099071.0,0,0,0
-0.157,1569377099531.0,0,0,0
-0.157,1569377100017.0,0,0,0
-0.157,1569377100451.0,0,0,0
-0.157,1569377100921.0,0,0,0
-0.157,1569377101382.0,0,0,0
-0.157,1569377101840.0,0,0,0
-0.157,1569377102292.0,0,0,0
-0.157,1569377102761.0,0,0,0
-0.157,1569377103211.0,0,0,0
-0.157,1569377103681.0,0,0,0
-0.157,1569377104140.0,0,0,0
-0.157,1569377104603.0,0,0,0
-0.157,1569377105061.0,0,0,0
-0.157,1569377105521.0,0,0,0
-0.157,1569377105981.0,0,0,0
-0.157,1569377106441.0,0,0,0
-0.157,1569377106901.0,0,0,0
-0.157,1569377107405.0,0,0,0
-0.157,1569377107821.0,0,0,0
-0.157,1569377108281.0,0,0,0
0.0,1569377108743.0,1,0,1
0.375,1569377109211.0,1,0,1
0.468,1569377109671.0,1,0,1
0.312,1569377110131.0,1,0,1
0.187,1569377110593.0,1,0,1
0.0,1569377111051.0,1,0,1
0.0,1569377111510.0,1,0,1
0.031,1569377111971.0,1,0,1
0.031,1569377112431.0,1,0,1
0.0,1569377112890.0,1,0,1
0.0,1569377113351.0,1,0,1
0.0,1569377113811.0,1,0,1
-0.032,1569377114271.0,1,0,1
-0.032,1569377114741.0,1,0,1
0.0,1569377115204.0,1,0,1
0.312,1569377115661.0,1,0,1
0.25,1569377116121.0,1,0,1
0.0,1569377116591.0,1,0,1
0.0,1569377117050.0,1,0,1
-0.032,1569377117521.0,1,0,1
0.0,1569377117992.0,1,0,1
0.0,1569377118441.0,1,0,1
-0.032,1569377118900.0,1,0,1
0.0,1569377119364.0,1,0,1
0.0,1569377119831.0,1,0,1
0.0,1569377120291.0,1,0,1
0.0,1569377120751.0,1,0,1
-0.063,1569377121211.0,1,0,1
0.0,1569377121671.0,1,0,1
-0.032,1569377122131.0,1,0,1
-0.032,1569377122601.0,1,0,1
0.0,1569377123061.0,1,0,1
0.0,1569377123521.0,1,0,1
-0.032,1569377123981.0,1,0,1
-0.125,1569377124441.0,1,0,1
-0.625,1569377124901.0,1,0,1
-0.844,1569377125386.0,1,0,1
-0.157,1569377125821.0,1,0,1
-0.063,1569377126281.0,1,0,1
-0.188,1569377126741.0,1,0,1
-0.313,1569377127201.0,1,0,1
-0.657,1569377127661.0,1,0,1
-0.375,1569377128121.0,1,0,1
-0.188,1569377128602.0,1,0,1
-0.063,1569377129041.0,1,0,1
-0.032,1569377129501.0,1,0,1
-0.125,1569377129961.0,1,0,1
-0.094,1569377130421.0,1,0,1
-0.094,1569377130881.0,1,0,1
-0.125,1569377131341.0,1,0,1
-0.125,1569377131815.0,1,0,1
-1.282,1569377132261.0,1,0,1
-1.063,1569377132731.0,1,0,1
-0.5630000000000001,1569377133181.0,1,0,1
-0.375,1569377133641.0,1,0,1
0.281,1569377134111.0,1,0,1
0.187,1569377134561.0,1,0,1
0.093,1569377135021.0,1,0,1
0.031,1569377135491.0,1,0,1
0.0,1569377135951.0,1,0,1
0.0,1569377136421.0,1,0,1
0.0,1569377136881.0,1,0,1
0.0,1569377137341.0,1,0,1
-0.032,1569377137801.0,1,0,1
-0.032,1569377138261.0,1,0,1
-0.032,1569377138721.0,1,0,1
0.0,1569377139181.0,1,0,1
-1.875,1569377139651.0,1,0,1
-1.438,1569377140111.0,1,0,1
0.0,1569377140571.0,1,0,1
0.468,1569377141031.0,1,0,1
-0.25,1569377141491.0,1,0,1
-0.8130000000000001,1569377141952.0,0,0,0
-0.625,1569377142411.0,0,0,0
-0.032,1569377142871.0,0,0,0
0.5,1569377143331.0,0,0,0
0.531,1569377143791.0,1,0,1
0.468,1569377144250.0,1,0,1
0.437,1569377144711.0,1,0,1
0.25,1569377145171.0,1,0,1
0.156,1569377145641.0,1,0,1
0.093,1569377146101.0,1,0,1
0.0,1569377146577.0,1,0,1
0.0,1569377147021.0,1,0,1
0.0,1569377147481.0,1,0,1
0.0,1569377147941.0,1,0,1
-0.063,1569377148411.0,1,0,1
-0.125,1569377148871.0,1,0,1
-0.34400000000000003,1569377149331.0,1,0,1
-0.438,1569377149791.0,1,0,1
-0.40700000000000003,1569377150241.0,1,0,1
-0.5630000000000001,1569377150712.0,1,0,1
-0.25,1569377151171.0,1,0,1
0.031,1569377151631.0,1,0,1
0.125,1569377152090.0,1,0,1
-0.094,1569377152551.0,1,0,1
-0.219,1569377153021.0,1,0,1
0.0,1569377153481.0,1,0,1
0.187,1569377153941.0,1,0,1
0.25,1569377154400.0,1,0,1
0.125,1569377154871.0,1,0,1
-0.28200000000000003,1569377155332.0,1,0,1
0.062,1569377155791.0,1,0,1
0.125,1569377156251.0,1,0,1
0.093,1569377156721.0,1,0,1
0.062,1569377157190.0,1,0,1
0.0,1569377157640.0,1,0,1
0.031,1569377158101.0,1,0,1
0.062,1569377158562.0,1,0,1
0.062,1569377159020.0,1,0,1
0.031,1569377159500.0,1,0,1
0.125,1569377159951.0,1,0,1
0.031,1569377160421.0,1,0,1
0.062,1569377160891.0,1,0,1
0.0,1569377161351.0,1,0,1
0.0,1569377161810.0,1,0,1
0.0,1569377162271.0,1,0,1
0.0,1569377162731.0,1,0,1
-0.594,1569377163190.0,1,0,1
-1.344,1569377163650.0,1,0,1
-0.6880000000000001,1569377164111.0,1,0,1
-0.157,1569377164581.0,1,0,1
-0.40700000000000003,1569377165031.0,1,0,1
-0.40700000000000003,1569377165501.0,1,0,1
-0.094,1569377165951.0,1,0,1
0.0,1569377166411.0,1,0,1
-0.063,1569377166881.0,1,0,1
-0.125,1569377167340.0,1,0,1
0.125,1569377167801.0,1,0,1
-0.157,1569377168262.0,1,0,1
-0.094,1569377168720.0,1,0,1
-0.032,1569377169172.0,1,0,1
-0.032,1569377169642.0,1,0,1
-0.188,1569377170102.0,1,0,1
-0.313,1569377170562.0,1,0,1
-0.125,1569377171022.0,1,0,1
0.031,1569377171498.0,1,0,1
-0.313,1569377171946.0,1,0,1
-0.375,1569377172402.0,1,0,1
-0.375,1569377172862.0,1,0,1
0.0,1569377173321.0,1,0,1
0.0,1569377173782.0,0,0,0
-0.032,1569377174241.0,0,0,0
-0.032,1569377174712.0,0,0,0
0.0,1569377175172.0,0,0,0
-0.032,1569377175632.0,0,0,0
-0.063,1569377176101.0,0,0,0
0.062,1569377176552.0,1,0,1
0.187,1569377177022.0,1,0,1
0.468,1569377177498.0,1,0,1
0.375,1569377177942.0,1,0,1
0.25,1569377178402.0,1,0,1
0.156,1569377178873.0,1,0,1
0.093,1569377179332.0,1,0,1
-0.188,1569377179792.0,1,0,1
0.031,1569377180252.0,1,0,1
0.0,1569377180713.0,1,0,1
-0.032,1569377181172.0,1,0,1
0.062,1569377181632.0,1,0,1
-0.063,1569377182092.0,1,0,1
-0.157,1569377182552.0,1,0,1
-0.157,1569377183022.0,1,0,1
0.093,1569377183482.0,1,0,1
0.218,1569377183931.0,1,0,1
0.125,1569377184395.0,1,0,1
0.031,1569377184852.0,1,0,1
-0.032,1569377185312.0,1,0,1
-0.125,1569377185772.0,1,0,1
0.031,1569377186231.0,1,0,1
-0.032,1569377186707.0,1,0,1
-0.219,1569377187152.0,1,0,1
-0.157,1569377187612.0,1,0,1
-0.157,1569377188072.0,1,0,1
0.156,1569377188532.0,1,0,1
0.125,1569377188993.0,1,0,1
0.062,1569377189462.0,1,0,1
0.031,1569377189933.0,1,0,1
0.0,1569377190382.0,1,0,1
0.093,1569377190842.0,1,0,1
0.375,1569377191302.0,1,0,1
0.375,1569377191762.0,1,0,1
0.0,1569377192232.0,1,0,1
-0.46900000000000003,1569377192692.0,1,0,1
-0.094,1569377193152.0,1,0,1
-0.157,1569377193612.0,1,0,1
-0.094,1569377194072.0,1,0,1
0.0,1569377194532.0,1,0,1
0.0,1569377194992.0,1,0,1
0.0,1569377195472.0,1,0,1
0.0,1569377195932.0,1,0,1
0.062,1569377196392.0,1,0,1
0.156,1569377196852.0,1,0,1
0.218,1569377197370.0,1,0,1
