DT_engineRPM,Timestamp,Action,Bump,Traffic congestion
1898.5,1569376887788.0,9,0,0
1898.5,1569376888248.0,9,0,0
1852.5,1569376888711.0,9,0,0
1825.5,1569376889168.0,9,0,0
1814.5,1569376889629.0,9,0,0
1815.0,1569376890088.0,9,0,0
1803.5,1569376890559.0,9,0,0
1798.5,1569376891018.0,9,0,0
1796.5,1569376891479.0,9,0,0
1791.0,1569376891928.0,9,0,0
1784.5,1569376892409.0,9,0,0
1771.5,1569376892869.0,9,0,0
1767.0,1569376893320.0,9,0,0
1753.5,1569376893824.0,9,0,0
1765.5,1569376894240.0,9,0,0
1802.5,1569376894699.0,9,0,0
1766.0,1569376895159.0,9,0,0
1587.5,1569376895619.0,9,0,0
1445.0,1569376896079.0,9,0,0
1277.0,1569376896549.0,9,0,0
1125.5,1569376897009.0,9,0,0
1038.0,1569376897469.0,9,0,0
989.0,1569376897939.0,4,0,1
979.0,1569376898390.0,4,0,1
971.5,1569376898849.0,4,0,1
1107.0,1569376899309.0,4,0,1
1418.0,1569376899779.0,4,0,1
1402.0,1569376900238.0,4,0,1
1372.0,1569376900699.0,4,0,1
1355.0,1569376901159.0,4,0,1
1347.0,1569376901608.0,4,0,1
1332.0,1569376902069.0,4,0,1
1325.0,1569376902529.0,4,0,1
1311.0,1569376902989.0,4,0,1
1236.0,1569376903450.0,4,0,1
1131.5,1569376903909.0,4,0,1
1018.0,1569376904369.0,4,0,1
959.5,1569376904830.0,4,0,1
886.0,1569376905289.0,4,0,1
852.0,1569376905759.0,3,0,1
889.5,1569376906219.0,3,0,1
896.0,1569376906679.0,3,0,1
904.5,1569376907140.0,3,0,1
880.5,1569376907609.0,3,0,1
846.0,1569376908059.0,3,0,1
874.5,1569376908530.0,3,0,1
948.5,1569376908989.0,3,0,1
1224.0,1569376909451.0,3,0,1
1257.0,1569376909909.0,3,0,1
1096.5,1569376910369.0,3,0,1
1011.5,1569376910829.0,3,0,1
962.5,1569376911290.0,3,0,1
943.5,1569376911749.0,3,0,1
889.5,1569376912210.0,3,0,1
855.5,1569376912668.0,3,0,1
906.5,1569376913131.0,3,0,1
1241.0,1569376913600.0,3,0,1
1163.0,1569376914058.0,3,0,1
1054.0,1569376914520.0,3,0,1
928.0,1569376915006.0,3,0,1
838.5,1569376915450.0,3,0,1
853.0,1569376915909.0,3,0,1
858.0,1569376916370.0,3,0,1
863.0,1569376916840.0,3,0,1
865.0,1569376917300.0,0,0,0
840.5,1569376917760.0,0,0,0
832.5,1569376918220.0,0,0,0
827.0,1569376918680.0,0,0,0
815.5,1569376919140.0,0,0,0
806.5,1569376919600.0,0,0,0
794.0,1569376920059.0,0,0,0
802.5,1569376920520.0,0,0,0
900.0,1569376920992.0,3,0,0
1228.5,1569376921449.0,3,0,0
1284.0,1569376921899.0,3,0,0
1315.0,1569376922370.0,3,0,0
1345.0,1569376922820.0,3,0,0
1402.0,1569376923280.0,3,0,0
1470.5,1569376923750.0,3,0,0
1588.0,1569376924210.0,3,0,0
1667.5,1569376924670.0,3,0,0
1756.0,1569376925131.0,3,0,0
1875.0,1569376925611.0,3,0,0
1972.5,1569376926050.0,3,0,0
2066.5,1569376926510.0,3,0,0
1642.0,1569376926970.0,3,0,0
1420.5,1569376927429.0,3,0,0
1253.0,1569376927889.0,3,0,0
1173.5,1569376928350.0,3,0,0
1080.0,1569376928812.0,3,0,0
1019.0,1569376929270.0,3,0,0
982.0,1569376929740.0,3,0,0
946.0,1569376930200.0,1,0,1
1019.5,1569376930660.0,1,0,1
1150.5,1569376931121.0,1,0,1
1311.5,1569376931580.0,1,0,1
1445.0,1569376932040.0,1,0,1
1572.0,1569376932500.0,1,0,1
1578.5,1569376933003.0,1,0,1
1521.0,1569376933441.0,1,0,1
1471.5,1569376933890.0,1,0,1
1549.0,1569376934350.0,1,0,1
1825.0,1569376934810.0,1,0,1
2022.0,1569376935271.0,4,0,1
2148.0,1569376935730.0,4,0,1
1962.5,1569376936190.0,4,0,1
1841.5,1569376936650.0,4,0,1
1548.5,1569376937110.0,4,0,1
1478.5,1569376937570.0,4,0,1
1450.5,1569376938030.0,4,0,1
1240.5,1569376938490.0,4,0,1
1149.5,1569376938950.0,4,0,1
1053.5,1569376939410.0,4,0,1
1006.5,1569376939870.0,4,0,1
963.0,1569376940330.0,4,0,1
929.5,1569376940790.0,4,0,1
894.5,1569376941250.0,4,0,1
884.0,1569376941710.0,4,0,1
869.0,1569376942180.0,4,0,1
860.0,1569376942639.0,4,0,1
858.0,1569376943100.0,4,0,1
1142.0,1569376943601.0,4,0,1
1899.0,1569376944030.0,4,0,1
2189.0,1569376944490.0,4,0,1
2286.0,1569376944940.0,4,0,1
1400.5,1569376945410.0,1,0,0
1377.5,1569376945860.0,1,0,0
1428.0,1569376946320.0,1,0,0
1461.5,1569376946790.0,1,0,0
1483.0,1569376947250.0,1,0,0
1495.0,1569376947710.0,1,0,0
1520.5,1569376948160.0,1,0,0
1535.0,1569376948620.0,1,0,0
1551.0,1569376949080.0,1,0,0
1565.5,1569376949540.0,1,0,0
1597.0,1569376950010.0,1,0,0
1612.0,1569376950470.0,1,0,0
1631.0,1569376950930.0,1,0,0
1584.0,1569376951390.0,1,0,0
1571.5,1569376951850.0,1,0,0
1566.0,1569376952310.0,1,0,0
1428.5,1569376952770.0,1,0,0
1355.0,1569376953240.0,1,0,0
1367.5,1569376953700.0,1,0,0
1419.5,1569376954190.0,1,0,0
1426.5,1569376954630.0,1,0,0
1432.0,1569376955090.0,1,0,0
1433.0,1569376955540.0,1,0,0
1357.0,1569376956001.0,1,0,0
1288.0,1569376956472.0,1,0,0
1207.5,1569376956930.0,1,0,0
1109.5,1569376957390.0,1,0,0
1061.0,1569376957850.0,1,0,0
1021.5,1569376958310.0,1,0,0
958.5,1569376958780.0,1,0,0
935.5,1569376959240.0,1,0,0
896.0,1569376959702.0,1,0,0
890.0,1569376960160.0,-1,0,1
888.0,1569376960620.0,-1,0,1
863.0,1569376961080.0,-1,0,1
862.0,1569376961550.0,-1,0,1
842.0,1569376962010.0,-1,0,1
828.0,1569376962470.0,-1,0,1
811.0,1569376962930.0,-1,0,1
799.5,1569376963390.0,-1,0,1
799.0,1569376963850.0,-1,0,1
794.5,1569376964320.0,-1,0,1
818.5,1569376964789.0,-1,0,1
805.5,1569376965240.0,-1,0,1
799.0,1569376965700.0,-1,0,1
788.0,1569376966161.0,-1,0,1
774.5,1569376966620.0,-1,0,1
777.5,1569376967090.0,-1,0,1
773.5,1569376967550.0,-1,0,1
1048.0,1569376968000.0,-1,0,1
1376.5,1569376968470.0,-1,0,1
1554.0,1569376968930.0,-1,0,1
1740.5,1569376969390.0,-1,0,1
1682.5,1569376969850.0,-1,0,1
1545.5,1569376970310.0,1,0,0
1339.0,1569376970780.0,1,0,0
1208.5,1569376971240.0,1,0,0
1083.5,1569376971700.0,1,0,0
1000.5,1569376972207.0,1,0,0
989.5,1569376972620.0,1,0,0
979.0,1569376973080.0,1,0,0
960.0,1569376973550.0,1,0,0
949.5,1569376974010.0,1,0,0
947.0,1569376974470.0,1,0,0
942.5,1569376974940.0,1,0,0
934.5,1569376975400.0,1,0,0
949.0,1569376975860.0,1,0,0
1107.5,1569376976320.0,1,0,0
1709.5,1569376976780.0,1,0,0
1969.5,1569376977240.0,1,0,0
2273.5,1569376977710.0,1,0,0
1927.5,1569376978170.0,1,0,0
1827.0,1569376978640.0,1,0,0
1729.0,1569376979100.0,1,0,0
1777.0,1569376979584.0,1,0,0
1830.0,1569376980020.0,1,0,0
1885.5,1569376980480.0,1,0,0
1925.0,1569376980940.0,1,0,0
1774.0,1569376981404.0,1,0,0
1681.5,1569376981860.0,1,0,0
1514.5,1569376982320.0,1,0,0
1295.0,1569376982780.0,1,0,0
1245.0,1569376983240.0,1,0,0
1221.5,1569376983700.0,1,0,0
1163.0,1569376984160.0,1,0,0
1155.5,1569376984620.0,1,0,0
1136.5,1569376985090.0,1,0,0
1107.5,1569376985550.0,1,0,0
1069.5,1569376986010.0,1,0,0
1054.0,1569376986471.0,1,0,0
1020.5,1569376986949.0,1,0,0
977.0,1569376987391.0,1,0,0
956.5,1569376987849.0,1,0,0
959.5,1569376988310.0,1,0,0
936.5,1569376988770.0,1,0,0
898.0,1569376989230.0,1,0,0
875.5,1569376989690.0,1,0,0
900.0,1569376990150.0,1,0,0
877.5,1569376990610.0,1,0,0
867.0,1569376991070.0,1,0,0
871.5,1569376991530.0,1,0,0
1232.0,1569376991990.0,1,0,0
1698.5,1569376992451.0,1,0,0
1638.0,1569376992900.0,4,0,0
1471.0,1569376993370.0,4,0,0
1334.5,1569376993830.0,4,0,0
1207.0,1569376994290.0,4,0,0
1121.0,1569376994750.0,4,0,0
1043.5,1569376995210.0,4,0,0
982.5,1569376995670.0,4,0,0
958.0,1569376996120.0,4,0,0
896.0,1569376996590.0,4,0,0
876.5,1569376997050.0,4,0,0
860.5,1569376997510.0,4,0,0
845.0,1569376997970.0,4,0,0
838.0,1569376998430.0,4,0,0
826.0,1569376998890.0,4,0,0
820.5,1569376999350.0,4,0,0
812.5,1569376999810.0,4,0,0
817.0,1569377000270.0,4,0,0
800.0,1569377000756.0,4,0,0
787.5,1569377001180.0,4,0,0
748.0,1569377001640.0,4,0,0
688.5,1569377002099.0,4,0,0
833.5,1569377002570.0,4,0,0
832.5,1569377003030.0,4,0,0
869.5,1569377003490.0,4,0,0
939.0,1569377003940.0,1,0,0
1050.5,1569377004402.0,1,0,0
1164.5,1569377004870.0,1,0,0
1340.0,1569377005331.0,1,0,0
1471.5,1569377005791.0,1,0,0
1394.5,1569377006250.0,1,0,0
1283.5,1569377006710.0,1,0,0
1120.0,1569377007170.0,1,0,0
1053.0,1569377007629.0,1,0,0
1004.5,1569377008152.0,1,0,0
963.0,1569377008550.0,1,0,0
917.0,1569377009010.0,1,0,0
905.5,1569377009473.0,1,0,0
910.0,1569377009929.0,1,0,0
918.0,1569377010389.0,-1,0,0
905.5,1569377010840.0,-1,0,0
892.0,1569377011321.0,-1,0,0
881.5,1569377011770.0,-1,0,0
881.0,1569377012230.0,-1,0,0
874.0,1569377012690.0,-1,0,0
856.5,1569377013149.0,-1,0,0
850.5,1569377013610.0,-1,0,0
841.0,1569377014081.0,-1,0,0
839.5,1569377014550.0,1,0,0
862.0,1569377015011.0,1,0,0
838.0,1569377015470.0,1,0,0
833.5,1569377015930.0,1,0,0
828.0,1569377016390.0,1,0,0
869.5,1569377016850.0,1,0,0
914.0,1569377017309.0,1,0,0
1050.5,1569377017769.0,1,0,0
1214.0,1569377018229.0,1,0,0
1402.0,1569377018706.0,1,0,0
1304.5,1569377019159.0,1,0,0
1201.0,1569377019620.0,1,0,0
1150.5,1569377020080.0,1,0,0
1090.0,1569377020541.0,1,0,0
967.5,1569377021000.0,1,0,0
836.0,1569377021464.0,1,0,0
939.0,1569377021920.0,1,0,1
923.0,1569377022380.0,1,0,1
902.0,1569377022841.0,1,0,1
891.5,1569377023300.0,1,0,1
820.0,1569377023760.0,1,0,1
818.5,1569377024219.0,1,0,1
821.5,1569377024693.0,1,0,1
824.5,1569377025149.0,1,0,1
845.5,1569377025610.0,1,0,1
859.5,1569377026107.0,1,0,1
855.0,1569377026540.0,1,0,1
822.0,1569377027000.0,1,0,1
790.0,1569377027472.0,1,0,1
793.0,1569377027930.0,1,0,1
801.5,1569377028391.0,1,0,0
802.0,1569377028851.0,1,0,0
806.5,1569377029319.0,1,0,0
842.5,1569377029781.0,1,0,0
851.0,1569377030239.0,1,0,0
850.0,1569377030700.0,1,0,0
905.5,1569377031160.0,1,0,0
932.0,1569377031620.0,1,0,0
979.0,1569377032080.0,1,0,0
1039.0,1569377032540.0,1,0,0
1137.0,1569377032999.0,1,0,0
1192.5,1569377033483.0,1,0,0
1246.0,1569377033930.0,1,0,0
1307.0,1569377034402.0,1,0,0
1237.0,1569377034861.0,1,0,0
1147.5,1569377035320.0,1,0,0
1039.5,1569377035780.0,1,0,0
994.0,1569377036241.0,1,0,0
952.0,1569377036700.0,1,0,0
917.0,1569377037160.0,1,0,0
905.5,1569377037620.0,1,0,0
884.5,1569377038079.0,1,0,0
879.0,1569377038540.0,1,0,0
870.0,1569377039000.0,1,0,0
863.5,1569377039449.0,1,0,0
855.0,1569377039910.0,1,0,0
844.0,1569377040381.0,1,0,0
858.5,1569377040861.0,1,0,0
868.5,1569377041300.0,1,0,0
837.0,1569377041760.0,1,0,0
827.0,1569377042221.0,1,0,0
824.0,1569377042681.0,1,0,0
814.5,1569377043131.0,1,0,0
818.5,1569377043601.0,1,0,1
814.5,1569377044061.0,1,0,1
810.5,1569377044522.0,1,0,1
808.5,1569377044981.0,1,0,1
797.5,1569377045451.0,1,0,1
686.0,1569377045921.0,1,0,0
809.0,1569377046371.0,1,0,0
803.5,1569377046831.0,1,0,0
809.0,1569377047291.0,1,0,0
836.0,1569377047751.0,1,0,0
826.0,1569377048220.0,1,0,0
821.0,1569377048681.0,1,0,1
806.0,1569377049141.0,1,0,1
791.0,1569377049611.0,1,0,1
809.0,1569377050071.0,1,0,1
805.0,1569377050531.0,1,0,1
819.5,1569377051001.0,1,0,1
794.5,1569377051451.0,1,0,1
789.0,1569377051921.0,1,0,1
682.5,1569377052395.0,1,0,1
822.5,1569377052841.0,1,0,1
805.5,1569377053301.0,1,0,1
807.0,1569377053761.0,1,0,1
797.5,1569377054251.0,0,0,0
798.0,1569377054711.0,0,0,0
788.5,1569377055172.0,0,0,0
780.5,1569377055631.0,0,0,0
782.0,1569377056091.0,0,0,0
776.5,1569377056551.0,0,0,0
766.0,1569377057011.0,0,0,0
746.5,1569377057481.0,0,0,0
776.5,1569377057941.0,0,0,0
761.5,1569377058411.0,0,0,0
760.0,1569377058871.0,0,0,0
756.5,1569377059331.0,0,0,0
753.5,1569377059791.0,0,0,0
750.0,1569377060262.0,0,0,0
754.5,1569377060721.0,0,0,0
753.0,1569377061181.0,0,0,0
747.0,1569377061651.0,0,0,0
751.0,1569377062101.0,0,0,0
734.0,1569377062561.0,0,0,0
598.0,1569377063021.0,0,0,0
789.0,1569377063482.0,0,0,0
785.5,1569377063962.0,0,0,0
796.0,1569377064401.0,0,0,0
783.5,1569377064861.0,0,0,0
782.0,1569377065321.0,0,0,0
762.0,1569377065781.0,0,0,0
760.5,1569377066241.0,0,0,0
776.0,1569377066701.0,0,0,0
770.5,1569377067161.0,0,0,0
763.0,1569377067621.0,0,0,0
761.5,1569377068073.0,0,0,0
759.5,1569377068531.0,0,0,0
753.5,1569377069001.0,0,0,0
748.0,1569377069451.0,0,0,0
751.0,1569377069911.0,0,0,0
751.0,1569377070371.0,0,0,0
748.5,1569377070831.0,0,0,0
746.5,1569377071291.0,0,0,0
748.0,1569377071751.0,0,0,0
746.0,1569377072221.0,0,0,0
740.0,1569377072681.0,1,0,1
721.0,1569377073141.0,1,0,1
706.0,1569377073601.0,1,0,1
729.0,1569377074061.0,1,0,1
746.0,1569377074521.0,1,0,1
756.5,1569377074981.0,1,0,1
764.0,1569377075451.0,1,0,1
762.5,1569377075911.0,1,0,1
773.0,1569377076371.0,1,0,1
795.5,1569377076831.0,1,0,1
800.0,1569377077291.0,1,0,1
796.5,1569377077751.0,1,0,1
786.0,1569377078211.0,1,0,1
783.0,1569377078681.0,1,0,1
769.5,1569377079141.0,1,0,1
758.0,1569377079601.0,1,0,1
755.0,1569377080061.0,1,0,1
758.5,1569377080521.0,1,0,1
761.5,1569377080981.0,1,0,1
762.0,1569377081441.0,1,0,1
759.0,1569377081985.0,1,0,1
748.5,1569377082371.0,1,0,1
753.0,1569377082831.0,1,0,1
761.5,1569377083290.0,1,0,1
767.0,1569377083751.0,1,0,1
771.5,1569377084211.0,0,0,0
766.0,1569377084671.0,0,0,0
743.5,1569377085131.0,0,0,0
770.5,1569377085591.0,0,0,0
762.5,1569377086051.0,0,0,0
759.0,1569377086511.0,0,0,0
750.5,1569377086971.0,0,0,0
752.5,1569377087431.0,0,0,0
753.5,1569377087891.0,0,0,0
753.0,1569377088351.0,0,0,0
752.0,1569377088821.0,0,0,0
751.0,1569377089281.0,0,0,0
750.0,1569377089741.0,0,0,0
747.0,1569377090201.0,0,0,0
747.0,1569377090661.0,0,0,0
750.5,1569377091121.0,0,0,0
750.0,1569377091591.0,0,0,0
750.5,1569377092051.0,0,0,0
745.5,1569377092535.0,0,0,0
590.0,1569377092971.0,0,0,0
795.5,1569377093431.0,0,0,0
801.5,1569377093890.0,0,0,0
804.0,1569377094361.0,0,0,0
781.5,1569377094821.0,0,0,0
786.5,1569377095281.0,0,0,0
782.0,1569377095751.0,0,0,0
770.5,1569377096201.0,0,0,0
767.0,1569377096661.0,0,0,0
746.0,1569377097121.0,0,0,0
766.0,1569377097580.0,0,0,0
768.0,1569377098041.0,0,0,0
753.5,1569377098511.0,0,0,0
754.0,1569377098971.0,0,0,0
755.0,1569377099431.0,0,0,0
748.0,1569377099891.0,0,0,0
750.0,1569377100351.0,0,0,0
753.0,1569377100821.0,0,0,0
743.0,1569377101281.0,0,0,0
745.0,1569377101741.0,0,0,0
751.5,1569377102191.0,0,0,0
755.0,1569377102662.0,0,0,0
752.0,1569377103160.0,0,0,0
745.0,1569377103581.0,0,0,0
748.0,1569377104041.0,0,0,0
744.0,1569377104501.0,0,0,0
748.0,1569377104961.0,0,0,0
749.0,1569377105421.0,0,0,0
752.5,1569377105881.0,0,0,0
751.5,1569377106341.0,0,0,0
747.0,1569377106801.0,0,0,0
747.0,1569377107261.0,0,0,0
750.0,1569377107721.0,0,0,0
748.0,1569377108181.0,0,0,0
753.0,1569377108651.0,1,0,1
659.0,1569377109111.0,1,0,1
762.5,1569377109571.0,1,0,1
761.0,1569377110031.0,1,0,1
763.0,1569377110490.0,1,0,1
768.5,1569377110951.0,1,0,1
780.0,1569377111411.0,1,0,1
796.5,1569377111871.0,1,0,1
808.0,1569377112331.0,1,0,1
827.0,1569377112791.0,1,0,1
822.0,1569377113251.0,1,0,1
830.0,1569377113721.0,1,0,1
902.5,1569377114170.0,1,0,1
909.5,1569377114641.0,1,0,1
945.5,1569377115100.0,1,0,1
1214.5,1569377115571.0,1,0,1
1273.0,1569377116032.0,1,0,1
1214.5,1569377116491.0,1,0,1
1106.5,1569377116961.0,1,0,1
1135.0,1569377117421.0,1,0,1
1224.0,1569377117881.0,1,0,1
1312.0,1569377118341.0,1,0,1
1360.0,1569377118800.0,1,0,1
1374.5,1569377119271.0,1,0,1
1420.5,1569377119731.0,1,0,1
1495.0,1569377120191.0,1,0,1
1375.5,1569377120660.0,1,0,1
1281.5,1569377121134.0,1,0,1
1136.5,1569377121581.0,1,0,1
1072.0,1569377122041.0,1,0,1
1022.0,1569377122501.0,1,0,1
958.0,1569377122961.0,1,0,1
926.0,1569377123421.0,1,0,1
907.0,1569377123881.0,1,0,1
891.5,1569377124341.0,1,0,1
880.5,1569377124801.0,1,0,1
870.5,1569377125261.0,1,0,1
860.5,1569377125721.0,1,0,1
854.0,1569377126181.0,1,0,1
846.5,1569377126642.0,1,0,1
828.5,1569377127111.0,1,0,1
830.0,1569377127571.0,1,0,1
820.5,1569377128031.0,1,0,1
819.5,1569377128491.0,1,0,1
821.0,1569377128941.0,1,0,1
857.0,1569377129400.0,1,0,1
821.5,1569377129861.0,1,0,1
815.5,1569377130320.0,1,0,1
808.0,1569377130781.0,1,0,1
804.0,1569377131241.0,1,0,1
808.0,1569377131711.0,1,0,1
802.0,1569377132161.0,1,0,1
798.5,1569377132631.0,1,0,1
781.5,1569377133091.0,1,0,1
699.5,1569377133551.0,1,0,1
793.0,1569377134011.0,1,0,1
802.0,1569377134471.0,1,0,1
810.5,1569377134959.0,1,0,1
835.0,1569377135401.0,1,0,1
836.5,1569377135861.0,1,0,1
840.5,1569377136321.0,1,0,1
842.0,1569377136781.0,1,0,1
832.0,1569377137241.0,1,0,1
837.5,1569377137701.0,1,0,1
832.5,1569377138161.0,1,0,1
832.5,1569377138631.0,1,0,1
830.0,1569377139091.0,1,0,1
828.5,1569377139551.0,1,0,1
685.5,1569377140011.0,1,0,1
792.0,1569377140471.0,1,0,1
764.5,1569377140931.0,1,0,1
790.0,1569377141394.0,1,0,1
787.5,1569377141851.0,0,0,0
799.5,1569377142343.0,0,0,0
801.5,1569377142770.0,0,0,0
794.0,1569377143231.0,0,0,0
779.5,1569377143701.0,1,0,1
771.0,1569377144150.0,1,0,1
774.5,1569377144611.0,1,0,1
787.5,1569377145071.0,1,0,1
779.0,1569377145541.0,1,0,1
795.0,1569377146001.0,1,0,1
811.5,1569377146464.0,1,0,1
810.5,1569377146931.0,1,0,1
808.5,1569377147381.0,1,0,1
834.5,1569377147841.0,1,0,1
827.5,1569377148311.0,1,0,1
812.0,1569377148771.0,1,0,1
817.5,1569377149231.0,1,0,1
797.0,1569377149691.0,1,0,1
780.0,1569377150151.0,1,0,1
713.0,1569377150610.0,1,0,1
739.5,1569377151070.0,1,0,1
806.0,1569377151531.0,1,0,1
805.0,1569377152001.0,1,0,1
808.0,1569377152461.0,1,0,1
810.5,1569377152935.0,1,0,1
807.5,1569377153381.0,1,0,1
812.5,1569377153851.0,1,0,1
812.0,1569377154301.0,1,0,1
815.0,1569377154771.0,1,0,1
813.0,1569377155241.0,1,0,1
808.0,1569377155690.0,1,0,1
816.5,1569377156161.0,1,0,1
832.0,1569377156620.0,1,0,1
858.0,1569377157081.0,1,0,1
851.0,1569377157540.0,1,0,1
920.0,1569377158010.0,1,0,1
942.0,1569377158471.0,1,0,1
969.0,1569377158931.0,1,0,1
1022.5,1569377159394.0,1,0,1
1057.5,1569377159861.0,1,0,1
1062.5,1569377160351.0,1,0,1
1083.5,1569377160790.0,1,0,1
1109.0,1569377161251.0,1,0,1
1144.5,1569377161711.0,1,0,1
1079.5,1569377162171.0,1,0,1
1024.0,1569377162630.0,1,0,1
966.5,1569377163091.0,1,0,1
895.5,1569377163561.0,1,0,1
741.0,1569377164020.0,1,0,1
880.0,1569377164482.0,1,0,1
854.5,1569377164941.0,1,0,1
855.0,1569377165402.0,1,0,1
821.0,1569377165861.0,1,0,1
818.0,1569377166320.0,1,0,1
813.5,1569377166780.0,1,0,1
807.0,1569377167241.0,1,0,1
803.0,1569377167743.0,1,0,1
797.0,1569377168161.0,1,0,1
795.0,1569377168621.0,1,0,1
793.0,1569377169082.0,1,0,1
788.5,1569377169542.0,1,0,1
782.5,1569377170002.0,1,0,1
782.0,1569377170462.0,1,0,1
785.5,1569377170922.0,1,0,1
779.0,1569377171382.0,1,0,1
772.5,1569377171842.0,1,0,1
771.0,1569377172301.0,1,0,1
777.0,1569377172762.0,1,0,1
783.0,1569377173222.0,1,0,1
782.5,1569377173682.0,0,0,0
772.0,1569377174152.0,0,0,0
767.5,1569377174612.0,0,0,0
764.5,1569377175101.0,0,0,0
764.0,1569377175542.0,0,0,0
758.5,1569377176002.0,0,0,0
760.0,1569377176461.0,1,0,1
752.5,1569377176921.0,1,0,1
739.5,1569377177382.0,1,0,1
734.5,1569377177852.0,1,0,1
732.5,1569377178312.0,1,0,1
745.0,1569377178772.0,1,0,1
753.0,1569377179232.0,1,0,1
759.5,1569377179701.0,1,0,1
762.0,1569377180162.0,1,0,1
763.5,1569377180612.0,1,0,1
765.0,1569377181082.0,1,0,1
763.5,1569377181541.0,1,0,1
774.0,1569377182002.0,1,0,1
767.5,1569377182492.0,1,0,1
763.5,1569377182921.0,1,0,1
746.0,1569377183382.0,1,0,1
778.0,1569377183842.0,1,0,1
810.5,1569377184291.0,1,0,1
821.0,1569377184762.0,1,0,1
826.0,1569377185222.0,1,0,1
827.5,1569377185672.0,1,0,1
824.0,1569377186132.0,1,0,1
832.0,1569377186592.0,1,0,1
825.0,1569377187051.0,1,0,1
816.5,1569377187514.0,1,0,1
799.5,1569377187972.0,1,0,1
797.0,1569377188442.0,1,0,1
814.5,1569377188902.0,1,0,1
826.5,1569377189362.0,1,0,1
844.5,1569377189822.0,1,0,1
836.5,1569377190282.0,1,0,1
874.0,1569377190744.0,1,0,1
1063.0,1569377191202.0,1,0,1
1156.0,1569377191672.0,1,0,1
1155.0,1569377192132.0,1,0,1
1031.5,1569377192592.0,1,0,1
940.5,1569377193053.0,1,0,1
866.5,1569377193512.0,1,0,1
922.0,1569377193972.0,1,0,1
924.5,1569377194432.0,1,0,1
931.0,1569377194902.0,1,0,1
906.5,1569377195374.0,1,0,1
958.0,1569377195832.0,1,0,1
1000.5,1569377196298.0,1,0,1
1082.5,1569377196762.0,1,0,1
1136.0,1569377197222.0,1,0,1
1198.5,1569377197682.0,1,0,1
1256.5,1569377198141.0,1,0,1
1332.5,1569377198602.0,1,0,1
1409.0,1569377199062.0,1,0,1
1524.0,1569377199522.0,1,0,1
1663.5,1569377199982.0,1,0,1
1738.0,1569377200442.0,1,0,1
1723.5,1569377200912.0,1,0,1
1516.5,1569377201372.0,1,0,1
1401.5,1569377201822.0,1,0,1
1332.5,1569377202292.0,1,0,1
1454.0,1569377202752.0,1,0,1
1835.5,1569377203212.0,1,0,1
1790.0,1569377203672.0,1,0,1
1705.0,1569377204132.0,-1,0,1
1432.0,1569377204592.0,-1,0,1
1348.5,1569377205052.0,-1,0,1
1250.5,1569377205512.0,-1,0,1
1118.0,1569377205972.0,-1,0,1
1062.5,1569377206432.0,-1,0,1
