DT_brakePressure,Timestamp,Action,Bump,Traffic congestion
-0.03,1569376946290.0,1,0,0
-0.03,1569376946750.0,1,0,0
-0.03,1569376947210.0,1,0,0
-0.03,1569376947670.0,1,0,0
-0.03,1569376948131.0,1,0,0
-0.03,1569376948590.0,1,0,0
-0.03,1569376949050.0,1,0,0
-0.03,1569376949510.0,1,0,0
-0.03,1569376949970.0,1,0,0
-0.03,1569376950430.0,1,0,0
-0.03,1569376950890.0,1,0,0
-0.03,1569376951350.0,1,0,0
-0.03,1569376951810.0,1,0,0
-0.03,1569376952270.0,1,0,0
-0.03,1569376952730.0,1,0,0
-0.03,1569376953190.0,1,0,0
-0.03,1569376953660.0,1,0,0
-0.03,1569376954130.0,1,0,0
-0.03,1569376954590.0,1,0,0
-0.03,1569376955049.0,1,0,0
-0.03,1569376955510.0,1,0,0
-0.03,1569376955970.0,1,0,0
0.18,1569376956430.0,1,0,0
0.42,1569376956891.0,1,0,0
0.03,1569376957374.0,1,0,0
0.06,1569376957820.0,1,0,0
0.18,1569376958280.0,1,0,0
0.24,1569376958740.0,1,0,0
0.21,1569376959210.0,1,0,0
0.06,1569376959660.0,1,0,0
0.15,1569376960120.0,-1,0,1
0.21,1569376960590.0,-1,0,1
0.03,1569376961050.0,-1,0,1
0.21,1569376961510.0,-1,0,1
0.75,1569376961970.0,-1,0,1
0.84,1569376962440.0,-1,0,1
0.48,1569376962890.0,-1,0,1
0.96,1569376963360.0,-1,0,1
0.72,1569376963820.0,-1,0,1
0.09,1569376964280.0,-1,0,1
-0.03,1569376964750.0,-1,0,1
-0.03,1569376965210.0,-1,0,1
-0.03,1569376965670.0,-1,0,1
-0.03,1569376966120.0,-1,0,1
-0.03,1569376966590.0,-1,0,1
-0.03,1569376967050.0,-1,0,1
-0.03,1569376967510.0,-1,0,1
-0.03,1569376967970.0,-1,0,1
-0.03,1569376968430.0,-1,0,1
-0.03,1569376968890.0,-1,0,1
-0.03,1569376969360.0,-1,0,1
0.36,1569376969820.0,-1,0,1
0.39,1569376970280.0,1,0,0
-0.03,1569376970750.0,1,0,0
-0.03,1569376971210.0,1,0,0
0.0,1569376971670.0,1,0,0
0.36,1569376972130.0,1,0,0
0.24,1569376972580.0,1,0,0
0.72,1569376973051.0,1,0,0
0.03,1569376973520.0,1,0,0
0.12,1569376973980.0,1,0,0
0.39,1569376974440.0,1,0,0
0.33,1569376974900.0,1,0,0
-0.06,1569376975373.0,1,0,0
-0.03,1569376975830.0,1,0,0
-0.03,1569376976290.0,1,0,0
-0.03,1569376976750.0,1,0,0
-0.03,1569376977210.0,1,0,0
-0.03,1569376977680.0,1,0,0
-0.03,1569376978140.0,1,0,0
-0.03,1569376978600.0,1,0,0
-0.03,1569376979060.0,1,0,0
-0.03,1569376979530.0,1,0,0
-0.03,1569376979980.0,1,0,0
-0.03,1569376980454.0,1,0,0
-0.03,1569376980900.0,1,0,0
-0.03,1569376981369.0,1,0,0
-0.03,1569376981820.0,1,0,0
0.03,1569376982290.0,1,0,0
0.03,1569376982750.0,1,0,0
0.12,1569376983210.0,1,0,0
0.03,1569376983670.0,1,0,0
-0.03,1569376984130.0,1,0,0
-0.03,1569376984589.0,1,0,0
0.0,1569376985050.0,1,0,0
-0.03,1569376985520.0,1,0,0
-0.03,1569376985970.0,1,0,0
-0.03,1569376986429.0,1,0,0
0.09,1569376986890.0,1,0,0
0.12,1569376987350.0,1,0,0
0.12,1569376987810.0,1,0,0
0.15,1569376988270.0,1,0,0
0.0,1569376988740.0,1,0,0
-0.03,1569376989200.0,1,0,0
-0.03,1569376989660.0,1,0,0
-0.03,1569376990120.0,1,0,0
-0.03,1569376990580.0,1,0,0
-0.03,1569376991040.0,1,0,0
-0.03,1569376991500.0,1,0,0
-0.03,1569376991960.0,1,0,0
-0.03,1569376992420.0,1,0,0
-0.03,1569376992870.0,4,0,0
-0.03,1569376993340.0,4,0,0
-0.03,1569376993800.0,4,0,0
-0.03,1569376994262.0,4,0,0
-0.03,1569376994720.0,4,0,0
0.21,1569376995170.0,4,0,0
0.45,1569376995630.0,4,0,0
0.5700000000000001,1569376996090.0,4,0,0
0.63,1569376996550.0,4,0,0
0.45,1569376997010.0,4,0,0
0.42,1569376997480.0,4,0,0
0.15,1569376997940.0,4,0,0
0.48,1569376998403.0,4,0,0
0.51,1569376998860.0,4,0,0
0.12,1569376999320.0,4,0,0
0.06,1569376999780.0,4,0,0
0.39,1569377000230.0,4,0,0
1.1400000000000001,1569377000689.0,4,0,0
1.59,1569377001149.0,4,0,0
1.77,1569377001613.0,4,0,0
0.24,1569377002070.0,4,0,0
-0.03,1569377002540.0,4,0,0
-0.03,1569377002989.0,4,0,0
-0.03,1569377003450.0,4,0,0
-0.03,1569377003910.0,1,0,0
-0.03,1569377004370.0,1,0,0
-0.03,1569377004830.0,1,0,0
-0.03,1569377005289.0,1,0,0
-0.03,1569377005750.0,1,0,0
-0.03,1569377006210.0,1,0,0
-0.03,1569377006680.0,1,0,0
0.03,1569377007140.0,1,0,0
0.18,1569377007590.0,1,0,0
0.3,1569377008050.0,1,0,0
0.18,1569377008520.0,1,0,0
0.06,1569377008980.0,1,0,0
-0.03,1569377009440.0,1,0,0
-0.03,1569377009890.0,1,0,0
0.24,1569377010349.0,-1,0,0
1.53,1569377010810.0,-1,0,0
0.06,1569377011313.0,-1,0,0
0.0,1569377011739.0,-1,0,0
0.21,1569377012201.0,-1,0,0
0.06,1569377012660.0,-1,0,0
0.03,1569377013120.0,-1,0,0
0.06,1569377013580.0,-1,0,0
0.21,1569377014040.0,-1,0,0
-0.03,1569377014510.0,1,0,0
-0.03,1569377014970.0,1,0,0
-0.03,1569377015440.0,1,0,0
-0.03,1569377015900.0,1,0,0
-0.03,1569377016360.0,1,0,0
-0.03,1569377016810.0,1,0,0
-0.03,1569377017269.0,1,0,0
-0.03,1569377017741.0,1,0,0
-0.03,1569377018200.0,1,0,0
-0.03,1569377018704.0,1,0,0
-0.03,1569377019130.0,1,0,0
-0.03,1569377019581.0,1,0,0
-0.03,1569377020040.0,1,0,0
1.59,1569377020500.0,1,0,0
1.62,1569377020959.0,1,0,0
0.9,1569377021430.0,1,0,0
0.3,1569377021912.0,1,0,1
1.02,1569377022349.0,1,0,1
0.63,1569377022810.0,1,0,1
0.93,1569377023270.0,1,0,1
0.96,1569377023729.0,1,0,1
0.42,1569377024189.0,1,0,1
0.15,1569377024649.0,1,0,1
0.03,1569377025111.0,1,0,1
0.06,1569377025580.0,1,0,1
0.21,1569377026040.0,1,0,1
0.42,1569377026499.0,1,0,1
0.6,1569377026961.0,1,0,1
0.39,1569377027431.0,1,0,1
0.36,1569377027899.0,1,0,1
0.3,1569377028350.0,1,0,0
0.3,1569377028821.0,1,0,0
0.03,1569377029292.0,1,0,0
-0.03,1569377029741.0,1,0,0
-0.03,1569377030202.0,1,0,0
-0.03,1569377030660.0,1,0,0
-0.03,1569377031120.0,1,0,0
-0.03,1569377031590.0,1,0,0
-0.03,1569377032040.0,1,0,0
-0.03,1569377032501.0,1,0,0
-0.03,1569377032970.0,1,0,0
-0.03,1569377033429.0,1,0,0
-0.03,1569377033891.0,1,0,0
-0.03,1569377034370.0,1,0,0
-0.03,1569377034829.0,1,0,0
-0.03,1569377035293.0,1,0,0
0.09,1569377035750.0,1,0,0
0.33,1569377036210.0,1,0,0
0.21,1569377036670.0,1,0,0
0.03,1569377037130.0,1,0,0
0.06,1569377037589.0,1,0,0
0.12,1569377038040.0,1,0,0
0.33,1569377038510.0,1,0,0
0.33,1569377038960.0,1,0,0
0.33,1569377039420.0,1,0,0
0.0,1569377039880.0,1,0,0
-0.03,1569377040341.0,1,0,0
-0.03,1569377040859.0,1,0,0
-0.03,1569377041260.0,1,0,0
0.0,1569377041730.0,1,0,0
0.18,1569377042179.0,1,0,0
0.5700000000000001,1569377042639.0,1,0,0
0.5700000000000001,1569377043101.0,1,0,0
0.03,1569377043561.0,1,0,1
0.5700000000000001,1569377044031.0,1,0,1
0.78,1569377044491.0,1,0,1
1.02,1569377044951.0,1,0,1
1.08,1569377045421.0,1,0,1
0.5700000000000001,1569377045881.0,1,0,0
0.33,1569377046341.0,1,0,0
0.21,1569377046800.0,1,0,0
-0.03,1569377047261.0,1,0,0
-0.03,1569377047721.0,1,0,0
0.36,1569377048181.0,1,0,0
0.72,1569377048650.0,1,0,1
1.08,1569377049111.0,1,0,1
1.2,1569377049571.0,1,0,1
1.26,1569377050031.0,1,0,1
1.26,1569377050502.0,1,0,1
1.26,1569377050961.0,1,0,1
0.54,1569377051421.0,1,0,1
0.06,1569377051881.0,1,0,1
0.54,1569377052341.0,1,0,1
0.6,1569377052801.0,1,0,1
0.72,1569377053260.0,1,0,1
0.84,1569377053731.0,1,0,1
0.93,1569377054201.0,0,0,0
0.99,1569377054671.0,0,0,0
1.11,1569377055131.0,0,0,0
1.23,1569377055601.0,0,0,0
1.29,1569377056061.0,0,0,0
1.32,1569377056521.0,0,0,0
1.32,1569377056981.0,0,0,0
1.35,1569377057441.0,0,0,0
1.3800000000000001,1569377057901.0,0,0,0
1.41,1569377058381.0,0,0,0
1.44,1569377058841.0,0,0,0
1.5,1569377059301.0,0,0,0
1.53,1569377059781.0,0,0,0
1.53,1569377060231.0,0,0,0
1.56,1569377060691.0,0,0,0
1.59,1569377061151.0,0,0,0
1.62,1569377061611.0,0,0,0
1.41,1569377062071.0,0,0,0
0.9,1569377062531.0,0,0,0
0.93,1569377062981.0,0,0,0
1.17,1569377063451.0,0,0,0
1.23,1569377063901.0,0,0,0
1.3800000000000001,1569377064361.0,0,0,0
1.59,1569377064831.0,0,0,0
2.4,1569377065291.0,0,0,0
4.08,1569377065741.0,0,0,0
4.0200000000000005,1569377066211.0,0,0,0
3.09,1569377066671.0,0,0,0
2.67,1569377067121.0,0,0,0
2.58,1569377067581.0,0,0,0
2.5500000000000003,1569377068041.0,0,0,0
2.52,1569377068501.0,0,0,0
2.52,1569377068961.0,0,0,0
2.52,1569377069421.0,0,0,0
2.52,1569377069881.0,0,0,0
2.52,1569377070341.0,0,0,0
2.52,1569377070801.0,0,0,0
2.52,1569377071261.0,0,0,0
2.52,1569377071721.0,0,0,0
2.04,1569377072181.0,0,0,0
-0.03,1569377072651.0,1,0,1
-0.03,1569377073101.0,1,0,1
0.03,1569377073561.0,1,0,1
0.18,1569377074021.0,1,0,1
0.54,1569377074491.0,1,0,1
0.63,1569377074941.0,1,0,1
0.3,1569377075411.0,1,0,1
0.63,1569377075881.0,1,0,1
1.11,1569377076340.0,1,0,1
0.9,1569377076801.0,1,0,1
0.78,1569377077251.0,1,0,1
0.48,1569377077721.0,1,0,1
0.42,1569377078181.0,1,0,1
0.36,1569377078651.0,1,0,1
0.15,1569377079111.0,1,0,1
0.54,1569377079571.0,1,0,1
0.6,1569377080021.0,1,0,1
0.63,1569377080491.0,1,0,1
0.6900000000000001,1569377080941.0,1,0,1
0.3,1569377081402.0,1,0,1
0.21,1569377081871.0,1,0,1
0.54,1569377082341.0,1,0,1
0.72,1569377082800.0,1,0,1
0.84,1569377083261.0,1,0,1
1.23,1569377083711.0,1,0,1
1.35,1569377084171.0,0,0,0
1.35,1569377084641.0,0,0,0
1.3800000000000001,1569377085127.0,0,0,0
1.41,1569377085561.0,0,0,0
1.44,1569377086020.0,0,0,0
1.47,1569377086483.0,0,0,0
1.5,1569377086941.0,0,0,0
1.53,1569377087401.0,0,0,0
1.56,1569377087861.0,0,0,0
1.59,1569377088321.0,0,0,0
1.62,1569377088791.0,0,0,0
1.62,1569377089251.0,0,0,0
1.6500000000000001,1569377089711.0,0,0,0
1.6500000000000001,1569377090171.0,0,0,0
1.68,1569377090631.0,0,0,0
1.68,1569377091091.0,0,0,0
1.71,1569377091551.0,0,0,0
1.71,1569377092011.0,0,0,0
0.0,1569377092483.0,0,0,0
0.81,1569377092931.0,0,0,0
1.05,1569377093391.0,0,0,0
1.05,1569377093861.0,0,0,0
1.11,1569377094321.0,0,0,0
1.17,1569377094781.0,0,0,0
1.23,1569377095251.0,0,0,0
1.23,1569377095711.0,0,0,0
1.26,1569377096161.0,0,0,0
1.26,1569377096631.0,0,0,0
1.29,1569377097081.0,0,0,0
1.32,1569377097551.0,0,0,0
1.35,1569377098011.0,0,0,0
1.3800000000000001,1569377098483.0,0,0,0
1.41,1569377098941.0,0,0,0
1.44,1569377099401.0,0,0,0
1.47,1569377099860.0,0,0,0
1.5,1569377100321.0,0,0,0
1.53,1569377100781.0,0,0,0
1.53,1569377101241.0,0,0,0
1.56,1569377101711.0,0,0,0
1.56,1569377102161.0,0,0,0
1.59,1569377102631.0,0,0,0
1.59,1569377103081.0,0,0,0
1.62,1569377103540.0,0,0,0
1.62,1569377104011.0,0,0,0
1.62,1569377104483.0,0,0,0
1.6500000000000001,1569377104931.0,0,0,0
1.6500000000000001,1569377105391.0,0,0,0
1.6500000000000001,1569377105851.0,0,0,0
1.68,1569377106329.0,0,0,0
1.68,1569377106771.0,0,0,0
1.68,1569377107231.0,0,0,0
1.68,1569377107693.0,0,0,0
1.68,1569377108151.0,0,0,0
-0.06,1569377108611.0,1,0,1
-0.03,1569377109081.0,1,0,1
-0.03,1569377109541.0,1,0,1
0.0,1569377110002.0,1,0,1
0.06,1569377110461.0,1,0,1
0.18,1569377110921.0,1,0,1
0.09,1569377111381.0,1,0,1
0.0,1569377111841.0,1,0,1
-0.03,1569377112301.0,1,0,1
-0.03,1569377112761.0,1,0,1
-0.03,1569377113221.0,1,0,1
-0.03,1569377113681.0,1,0,1
-0.03,1569377114141.0,1,0,1
-0.03,1569377114611.0,1,0,1
-0.03,1569377115071.0,1,0,1
-0.03,1569377115531.0,1,0,1
-0.03,1569377115990.0,1,0,1
-0.03,1569377116451.0,1,0,1
-0.03,1569377116921.0,1,0,1
-0.03,1569377117380.0,1,0,1
-0.03,1569377117851.0,1,0,1
-0.03,1569377118301.0,1,0,1
-0.03,1569377118771.0,1,0,1
-0.03,1569377119230.0,1,0,1
-0.03,1569377119700.0,1,0,1
-0.03,1569377120161.0,1,0,1
-0.03,1569377120621.0,1,0,1
-0.03,1569377121081.0,1,0,1
-0.03,1569377121541.0,1,0,1
-0.03,1569377122001.0,1,0,1
-0.03,1569377122471.0,1,0,1
-0.03,1569377122931.0,1,0,1
-0.03,1569377123391.0,1,0,1
-0.03,1569377123851.0,1,0,1
0.12,1569377124311.0,1,0,1
0.45,1569377124771.0,1,0,1
0.66,1569377125231.0,1,0,1
0.12,1569377125692.0,1,0,1
0.06,1569377126151.0,1,0,1
0.18,1569377126611.0,1,0,1
0.24,1569377127071.0,1,0,1
0.48,1569377127551.0,1,0,1
0.3,1569377127991.0,1,0,1
0.15,1569377128451.0,1,0,1
-0.03,1569377128911.0,1,0,1
0.03,1569377129371.0,1,0,1
0.15,1569377129831.0,1,0,1
0.12,1569377130291.0,1,0,1
0.06,1569377130768.0,1,0,1
0.15,1569377131211.0,1,0,1
0.15,1569377131671.0,1,0,1
0.93,1569377132131.0,1,0,1
0.78,1569377132591.0,1,0,1
0.54,1569377133051.0,1,0,1
0.42,1569377133510.0,1,0,1
0.03,1569377133971.0,1,0,1
0.03,1569377134431.0,1,0,1
-0.03,1569377134891.0,1,0,1
-0.03,1569377135361.0,1,0,1
-0.03,1569377135820.0,1,0,1
-0.03,1569377136291.0,1,0,1
-0.03,1569377136751.0,1,0,1
-0.03,1569377137211.0,1,0,1
-0.03,1569377137672.0,1,0,1
-0.03,1569377138131.0,1,0,1
-0.03,1569377138591.0,1,0,1
-0.03,1569377139051.0,1,0,1
1.53,1569377139521.0,1,0,1
1.11,1569377139981.0,1,0,1
0.48,1569377140441.0,1,0,1
0.09,1569377140901.0,1,0,1
0.48,1569377141361.0,1,0,1
1.05,1569377141821.0,1,0,1
1.08,1569377142281.0,0,0,0
1.08,1569377142741.0,0,0,0
0.06,1569377143201.0,0,0,0
0.03,1569377143661.0,1,0,1
-0.03,1569377144121.0,1,0,1
-0.03,1569377144581.0,1,0,1
-0.03,1569377145041.0,1,0,1
-0.03,1569377145511.0,1,0,1
0.0,1569377145971.0,1,0,1
0.03,1569377146431.0,1,0,1
0.06,1569377146891.0,1,0,1
0.0,1569377147351.0,1,0,1
-0.03,1569377147811.0,1,0,1
0.03,1569377148271.0,1,0,1
0.15,1569377148741.0,1,0,1
0.3,1569377149201.0,1,0,1
0.42,1569377149661.0,1,0,1
0.48,1569377150111.0,1,0,1
0.6,1569377150581.0,1,0,1
0.54,1569377151041.0,1,0,1
0.33,1569377151501.0,1,0,1
0.27,1569377151962.0,1,0,1
0.36,1569377152420.0,1,0,1
0.54,1569377152891.0,1,0,1
0.3,1569377153351.0,1,0,1
0.18,1569377153811.0,1,0,1
0.09,1569377154271.0,1,0,1
0.12,1569377154741.0,1,0,1
0.42,1569377155191.0,1,0,1
0.12,1569377155661.0,1,0,1
0.09,1569377156121.0,1,0,1
-0.03,1569377156581.0,1,0,1
-0.03,1569377157051.0,1,0,1
-0.03,1569377157511.0,1,0,1
-0.03,1569377157971.0,1,0,1
-0.03,1569377158431.0,1,0,1
-0.03,1569377158891.0,1,0,1
-0.03,1569377159360.0,1,0,1
-0.03,1569377159821.0,1,0,1
-0.03,1569377160291.0,1,0,1
-0.03,1569377160750.0,1,0,1
-0.03,1569377161221.0,1,0,1
-0.03,1569377161680.0,1,0,1
-0.03,1569377162141.0,1,0,1
-0.03,1569377162600.0,1,0,1
0.42,1569377163061.0,1,0,1
1.08,1569377163521.0,1,0,1
0.66,1569377163982.0,1,0,1
0.39,1569377164440.0,1,0,1
0.66,1569377164901.0,1,0,1
0.75,1569377165361.0,1,0,1
0.51,1569377165820.0,1,0,1
0.39,1569377166281.0,1,0,1
0.48,1569377166741.0,1,0,1
0.51,1569377167211.0,1,0,1
0.3,1569377167670.0,1,0,1
0.48,1569377168130.0,1,0,1
0.45,1569377168593.0,1,0,1
0.42,1569377169051.0,1,0,1
0.42,1569377169503.0,1,0,1
0.51,1569377169972.0,1,0,1
0.63,1569377170432.0,1,0,1
0.51,1569377170892.0,1,0,1
0.3,1569377171352.0,1,0,1
0.6,1569377171811.0,1,0,1
0.66,1569377172272.0,1,0,1
0.6900000000000001,1569377172731.0,1,0,1
0.42,1569377173193.0,1,0,1
0.42,1569377173642.0,0,0,0
0.42,1569377174112.0,0,0,0
0.42,1569377174574.0,0,0,0
0.42,1569377175041.0,0,0,0
0.42,1569377175501.0,0,0,0
0.42,1569377175962.0,0,0,0
0.33,1569377176423.0,1,0,1
0.27,1569377176892.0,1,0,1
0.0,1569377177352.0,1,0,1
0.03,1569377177812.0,1,0,1
0.06,1569377178272.0,1,0,1
0.09,1569377178731.0,1,0,1
0.12,1569377179193.0,1,0,1
0.33,1569377179662.0,1,0,1
0.12,1569377180122.0,1,0,1
0.15,1569377180582.0,1,0,1
0.27,1569377181042.0,1,0,1
0.12,1569377181501.0,1,0,1
0.24,1569377181961.0,1,0,1
0.27,1569377182422.0,1,0,1
0.33,1569377182891.0,1,0,1
0.15,1569377183342.0,1,0,1
-0.03,1569377183802.0,1,0,1
0.0,1569377184261.0,1,0,1
0.06,1569377184722.0,1,0,1
0.15,1569377185182.0,1,0,1
0.24,1569377185650.0,1,0,1
0.03,1569377186102.0,1,0,1
0.15,1569377186562.0,1,0,1
0.3,1569377187012.0,1,0,1
0.3,1569377187482.0,1,0,1
0.3,1569377187942.0,1,0,1
0.0,1569377188402.0,1,0,1
0.03,1569377188872.0,1,0,1
-0.03,1569377189322.0,1,0,1
-0.03,1569377189792.0,1,0,1
-0.03,1569377190252.0,1,0,1
-0.03,1569377190712.0,1,0,1
-0.03,1569377191172.0,1,0,1
-0.03,1569377191632.0,1,0,1
0.18,1569377192102.0,1,0,1
0.42,1569377192552.0,1,0,1
0.09,1569377193022.0,1,0,1
0.15,1569377193473.0,1,0,1
0.15,1569377193942.0,1,0,1
-0.03,1569377194392.0,1,0,1
-0.03,1569377194862.0,1,0,1
-0.03,1569377195332.0,1,0,1
-0.03,1569377195802.0,1,0,1
-0.03,1569377196262.0,1,0,1
-0.03,1569377196722.0,1,0,1
-0.03,1569377197182.0,1,0,1
-0.03,1569377197652.0,1,0,1
-0.03,1569377198102.0,1,0,1
-0.03,1569377198562.0,1,0,1
-0.03,1569377199022.0,1,0,1
-0.03,1569377199492.0,1,0,1
-0.03,1569377199952.0,1,0,1
-0.03,1569377200412.0,1,0,1
-0.03,1569377200882.0,1,0,1
-0.03,1569377201332.0,1,0,1
-0.03,1569377201792.0,1,0,1
-0.03,1569377202252.0,1,0,1
-0.03,1569377202712.0,1,0,1
