DT_verticalAcc,Timestamp,Action,Bump,Traffic congestion
-2.0060000000000002,1569377023831.0,1,0,1
-1.346,1569377024299.0,1,0,1
-0.704,1569377024761.0,1,0,1
-0.134,1569377025219.0,1,0,1
0.134,1569377025690.0,1,0,1
0.066,1569377026150.0,1,0,1
-0.262,1569377026610.0,1,0,1
-0.906,1569377027070.0,1,0,1
-1.046,1569377027540.0,1,0,1
-0.768,1569377028000.0,1,0,0
-0.468,1569377028470.0,1,0,0
-0.34,1569377028931.0,1,0,0
-0.136,1569377029391.0,1,0,0
-0.002,1569377029850.0,1,0,0
0.046,1569377030353.0,1,0,0
0.034,1569377030770.0,1,0,0
-0.002,1569377031230.0,1,0,0
-0.006,1569377031690.0,1,0,0
-0.004,1569377032150.0,1,0,0
-0.034,1569377032610.0,1,0,0
-0.044,1569377033079.0,1,0,0
-0.02,1569377033540.0,1,0,0
-0.018000000000000002,1569377034000.0,1,0,0
-0.03,1569377034481.0,1,0,0
-0.038,1569377034941.0,1,0,0
-0.044,1569377035401.0,1,0,0
-0.066,1569377035860.0,1,0,0
-0.24,1569377036321.0,1,0,0
-0.626,1569377036780.0,1,0,0
-0.47200000000000003,1569377037240.0,1,0,0
-0.27,1569377037700.0,1,0,0
-0.222,1569377038150.0,1,0,0
-0.362,1569377038620.0,1,0,0
-0.582,1569377039071.0,1,0,0
-0.74,1569377039531.0,1,0,0
-0.622,1569377039990.0,1,0,0
-0.314,1569377040450.0,1,0,0
-0.14200000000000002,1569377040910.0,1,0,0
-0.092,1569377041371.0,1,0,0
-0.084,1569377041830.0,1,0,0
-0.10400000000000001,1569377042290.0,1,0,0
-0.43,1569377042749.0,1,0,0
-1.176,1569377043210.0,1,0,1
-1.1280000000000001,1569377043671.0,1,0,1
-0.722,1569377044131.0,1,0,1
-1.222,1569377044601.0,1,0,1
-1.9160000000000001,1569377045071.0,1,0,1
-2.544,1569377045531.0,1,0,1
-2.016,1569377045991.0,1,0,0
-1.1480000000000001,1569377046451.0,1,0,0
-0.498,1569377046912.0,1,0,0
0.032,1569377047370.0,1,0,0
0.314,1569377047831.0,1,0,0
0.114,1569377048291.0,1,0,0
-0.598,1569377048761.0,1,0,1
-1.246,1569377049234.0,1,0,1
-1.788,1569377049680.0,1,0,1
-2.118,1569377050150.0,1,0,1
-1.362,1569377050611.0,1,0,1
-0.75,1569377051071.0,1,0,1
-0.518,1569377051531.0,1,0,1
-0.294,1569377051990.0,1,0,1
0.078,1569377052451.0,1,0,1
-0.214,1569377052911.0,1,0,1
-0.458,1569377053371.0,1,0,1
-0.706,1569377053841.0,1,0,1
-0.66,1569377054321.0,0,0,0
-0.47800000000000004,1569377054781.0,0,0,0
-0.402,1569377055241.0,0,0,0
-0.378,1569377055701.0,0,0,0
-0.376,1569377056171.0,0,0,0
-0.372,1569377056631.0,0,0,0
-0.372,1569377057091.0,0,0,0
-0.37,1569377057551.0,0,0,0
-0.368,1569377058011.0,0,0,0
-0.374,1569377058491.0,0,0,0
-0.376,1569377058951.0,0,0,0
-0.376,1569377059411.0,0,0,0
-0.376,1569377059871.0,0,0,0
-0.376,1569377060341.0,0,0,0
-0.374,1569377060820.0,0,0,0
-0.37,1569377061261.0,0,0,0
-0.37,1569377061721.0,0,0,0
-0.374,1569377062171.0,0,0,0
-0.372,1569377062641.0,0,0,0
-0.376,1569377063092.0,0,0,0
-0.364,1569377063551.0,0,0,0
-0.368,1569377064011.0,0,0,0
-0.372,1569377064483.0,0,0,0
-0.366,1569377064941.0,0,0,0
-0.364,1569377065391.0,0,0,0
-0.368,1569377065861.0,0,0,0
-0.37,1569377066311.0,0,0,0
-0.372,1569377066781.0,0,0,0
-0.374,1569377067231.0,0,0,0
-0.376,1569377067691.0,0,0,0
-0.376,1569377068179.0,0,0,0
-0.376,1569377068611.0,0,0,0
-0.372,1569377069071.0,0,0,0
-0.374,1569377069531.0,0,0,0
-0.376,1569377069991.0,0,0,0
-0.376,1569377070451.0,0,0,0
-0.376,1569377070911.0,0,0,0
-0.376,1569377071377.0,0,0,0
-0.376,1569377071831.0,0,0,0
-0.376,1569377072291.0,0,0,0
-0.264,1569377072751.0,1,0,1
0.2,1569377073210.0,1,0,1
0.596,1569377073671.0,1,0,1
0.54,1569377074131.0,1,0,1
0.212,1569377074601.0,1,0,1
-0.456,1569377075051.0,1,0,1
-0.554,1569377075521.0,1,0,1
-0.312,1569377075991.0,1,0,1
-0.986,1569377076451.0,1,0,1
-1.556,1569377076911.0,1,0,1
-1.108,1569377077371.0,1,0,1
-0.588,1569377077831.0,1,0,1
-0.266,1569377078301.0,1,0,1
-0.134,1569377078761.0,1,0,1
0.152,1569377079221.0,1,0,1
0.20800000000000002,1569377079681.0,1,0,1
-0.16,1569377080131.0,1,0,1
-0.498,1569377080591.0,1,0,1
-0.668,1569377081051.0,1,0,1
-0.6,1569377081521.0,1,0,1
-0.082,1569377081997.0,1,0,1
0.078,1569377082451.0,1,0,1
-0.46,1569377082911.0,1,0,1
-0.8220000000000001,1569377083361.0,1,0,1
-0.936,1569377083821.0,1,0,1
-0.582,1569377084281.0,0,0,0
-0.41200000000000003,1569377084751.0,0,0,0
-0.352,1569377085201.0,0,0,0
-0.328,1569377085671.0,0,0,0
-0.318,1569377086131.0,0,0,0
-0.316,1569377086591.0,0,0,0
-0.314,1569377087051.0,0,0,0
-0.314,1569377087511.0,0,0,0
-0.314,1569377087971.0,0,0,0
-0.314,1569377088431.0,0,0,0
-0.316,1569377088901.0,0,0,0
-0.314,1569377089377.0,0,0,0
-0.314,1569377089821.0,0,0,0
-0.314,1569377090281.0,0,0,0
-0.314,1569377090740.0,0,0,0
-0.314,1569377091201.0,0,0,0
-0.314,1569377091661.0,0,0,0
-0.314,1569377092121.0,0,0,0
-0.28400000000000003,1569377092581.0,0,0,0
-0.12,1569377093041.0,0,0,0
-0.47000000000000003,1569377093501.0,0,0,0
-0.398,1569377093971.0,0,0,0
-0.34600000000000003,1569377094431.0,0,0,0
-0.328,1569377094892.0,0,0,0
-0.32,1569377095361.0,0,0,0
-0.316,1569377095821.0,0,0,0
-0.314,1569377096271.0,0,0,0
-0.314,1569377096730.0,0,0,0
-0.314,1569377097191.0,0,0,0
-0.314,1569377097662.0,0,0,0
-0.314,1569377098121.0,0,0,0
-0.314,1569377098591.0,0,0,0
-0.314,1569377099051.0,0,0,0
-0.314,1569377099511.0,0,0,0
-0.314,1569377100016.0,0,0,0
-0.314,1569377100431.0,0,0,0
-0.314,1569377100891.0,0,0,0
-0.314,1569377101351.0,0,0,0
-0.314,1569377101811.0,0,0,0
-0.314,1569377102271.0,0,0,0
-0.314,1569377102740.0,0,0,0
-0.314,1569377103191.0,0,0,0
-0.314,1569377103651.0,0,0,0
-0.314,1569377104121.0,0,0,0
-0.314,1569377104581.0,0,0,0
-0.314,1569377105041.0,0,0,0
-0.314,1569377105501.0,0,0,0
-0.314,1569377105962.0,0,0,0
-0.314,1569377106421.0,0,0,0
-0.314,1569377106880.0,0,0,0
-0.314,1569377107341.0,0,0,0
-0.314,1569377107801.0,0,0,0
-0.314,1569377108261.0,0,0,0
-0.304,1569377108720.0,1,0,1
0.146,1569377109191.0,1,0,1
0.606,1569377109651.0,1,0,1
0.774,1569377110111.0,1,0,1
0.66,1569377110591.0,1,0,1
0.422,1569377111031.0,1,0,1
0.248,1569377111491.0,1,0,1
0.138,1569377111951.0,1,0,1
0.076,1569377112410.0,1,0,1
0.04,1569377112870.0,1,0,1
0.016,1569377113331.0,1,0,1
-0.004,1569377113791.0,1,0,1
-0.006,1569377114252.0,1,0,1
-0.014,1569377114721.0,1,0,1
-0.036000000000000004,1569377115181.0,1,0,1
0.016,1569377115641.0,1,0,1
0.404,1569377116101.0,1,0,1
0.336,1569377116571.0,1,0,1
0.14200000000000002,1569377117031.0,1,0,1
0.044,1569377117491.0,1,0,1
0.002,1569377117991.0,1,0,1
0.0,1569377118421.0,1,0,1
-0.014,1569377118881.0,1,0,1
-0.03,1569377119341.0,1,0,1
-0.016,1569377119811.0,1,0,1
-0.01,1569377120271.0,1,0,1
-0.008,1569377120730.0,1,0,1
-0.02,1569377121191.0,1,0,1
-0.052000000000000005,1569377121651.0,1,0,1
-0.032,1569377122111.0,1,0,1
-0.058,1569377122581.0,1,0,1
-0.056,1569377123041.0,1,0,1
-0.038,1569377123501.0,1,0,1
-0.042,1569377123961.0,1,0,1
-0.074,1569377124421.0,1,0,1
-0.222,1569377124881.0,1,0,1
-1.006,1569377125385.0,1,0,1
-1.042,1569377125802.0,1,0,1
-0.598,1569377126261.0,1,0,1
-0.35000000000000003,1569377126721.0,1,0,1
-0.432,1569377127181.0,1,0,1
-0.634,1569377127641.0,1,0,1
-1.036,1569377128101.0,1,0,1
-0.8200000000000001,1569377128561.0,1,0,1
-0.484,1569377129021.0,1,0,1
-0.252,1569377129481.0,1,0,1
-0.196,1569377129943.0,1,0,1
-0.23,1569377130401.0,1,0,1
-0.228,1569377130861.0,1,0,1
-0.216,1569377131321.0,1,0,1
-0.23600000000000002,1569377131814.0,1,0,1
-0.5700000000000001,1569377132241.0,1,0,1
-1.842,1569377132701.0,1,0,1
-1.8960000000000001,1569377133161.0,1,0,1
-1.344,1569377133621.0,1,0,1
-0.718,1569377134081.0,1,0,1
-0.016,1569377134541.0,1,0,1
0.20600000000000002,1569377135001.0,1,0,1
0.178,1569377135471.0,1,0,1
0.10200000000000001,1569377135931.0,1,0,1
0.046,1569377136401.0,1,0,1
0.02,1569377136861.0,1,0,1
0.008,1569377137321.0,1,0,1
0.0,1569377137781.0,1,0,1
-0.032,1569377138241.0,1,0,1
-0.046,1569377138702.0,1,0,1
-0.036000000000000004,1569377139161.0,1,0,1
-0.8200000000000001,1569377139631.0,1,0,1
-2.56,1569377140091.0,1,0,1
-2.366,1569377140551.0,1,0,1
-0.732,1569377141011.0,1,0,1
0.274,1569377141471.0,1,0,1
-0.492,1569377141931.0,0,0,0
-1.236,1569377142391.0,0,0,0
-0.8320000000000001,1569377142851.0,0,0,0
-0.34,1569377143311.0,0,0,0
0.534,1569377143771.0,1,0,1
0.892,1569377144231.0,1,0,1
0.902,1569377144691.0,1,0,1
0.794,1569377145150.0,1,0,1
0.584,1569377145611.0,1,0,1
0.402,1569377146081.0,1,0,1
0.258,1569377146541.0,1,0,1
0.128,1569377147001.0,1,0,1
0.054,1569377147461.0,1,0,1
0.012,1569377147921.0,1,0,1
-0.008,1569377148381.0,1,0,1
-0.082,1569377148851.0,1,0,1
-0.234,1569377149301.0,1,0,1
-0.5640000000000001,1569377149786.0,1,0,1
-0.748,1569377150221.0,1,0,1
-0.882,1569377150691.0,1,0,1
-0.998,1569377151151.0,1,0,1
-0.58,1569377151611.0,1,0,1
-0.24,1569377152071.0,1,0,1
0.002,1569377152531.0,1,0,1
-0.176,1569377153001.0,1,0,1
-0.274,1569377153461.0,1,0,1
-0.098,1569377153921.0,1,0,1
0.258,1569377154381.0,1,0,1
0.368,1569377154851.0,1,0,1
0.2,1569377155311.0,1,0,1
-0.134,1569377155771.0,1,0,1
0.01,1569377156231.0,1,0,1
0.16,1569377156701.0,1,0,1
0.186,1569377157188.0,1,0,1
0.146,1569377157621.0,1,0,1
0.08,1569377158081.0,1,0,1
0.088,1569377158541.0,1,0,1
0.108,1569377159002.0,1,0,1
0.122,1569377159474.0,1,0,1
0.11,1569377159931.0,1,0,1
0.164,1569377160401.0,1,0,1
0.12,1569377160861.0,1,0,1
0.074,1569377161332.0,1,0,1
0.038,1569377161790.0,1,0,1
0.018000000000000002,1569377162252.0,1,0,1
0.002,1569377162711.0,1,0,1
-0.23600000000000002,1569377163170.0,1,0,1
-1.336,1569377163630.0,1,0,1
-1.868,1569377164091.0,1,0,1
-1.226,1569377164567.0,1,0,1
-0.762,1569377165011.0,1,0,1
-0.772,1569377165471.0,1,0,1
-0.656,1569377165931.0,1,0,1
-0.352,1569377166392.0,1,0,1
-0.166,1569377166850.0,1,0,1
-0.19,1569377167311.0,1,0,1
-0.11800000000000001,1569377167781.0,1,0,1
-0.048,1569377168241.0,1,0,1
-0.17400000000000002,1569377168702.0,1,0,1
-0.156,1569377169151.0,1,0,1
-0.10200000000000001,1569377169612.0,1,0,1
-0.092,1569377170082.0,1,0,1
-0.342,1569377170542.0,1,0,1
-0.516,1569377171002.0,1,0,1
-0.28800000000000003,1569377171462.0,1,0,1
-0.166,1569377171921.0,1,0,1
-0.458,1569377172382.0,1,0,1
-0.662,1569377172843.0,1,0,1
-0.588,1569377173301.0,1,0,1
-0.28600000000000003,1569377173752.0,0,0,0
-0.134,1569377174222.0,0,0,0
-0.08600000000000001,1569377174682.0,0,0,0
-0.066,1569377175141.0,0,0,0
-0.06,1569377175612.0,0,0,0
-0.066,1569377176072.0,0,0,0
-0.064,1569377176532.0,1,0,1
0.032,1569377176992.0,1,0,1
0.446,1569377177461.0,1,0,1
0.744,1569377177922.0,1,0,1
0.6980000000000001,1569377178382.0,1,0,1
0.532,1569377178842.0,1,0,1
0.38,1569377179313.0,1,0,1
0.176,1569377179772.0,1,0,1
-0.03,1569377180231.0,1,0,1
0.032,1569377180691.0,1,0,1
-0.078,1569377181152.0,1,0,1
-0.03,1569377181612.0,1,0,1
0.018000000000000002,1569377182072.0,1,0,1
-0.08600000000000001,1569377182532.0,1,0,1
-0.23600000000000002,1569377182992.0,1,0,1
-0.272,1569377183452.0,1,0,1
-0.012,1569377183912.0,1,0,1
0.23,1569377184372.0,1,0,1
0.224,1569377184832.0,1,0,1
0.11,1569377185292.0,1,0,1
-0.036000000000000004,1569377185751.0,1,0,1
-0.08,1569377186212.0,1,0,1
-0.016,1569377186706.0,1,0,1
-0.146,1569377187132.0,1,0,1
-0.302,1569377187593.0,1,0,1
-0.324,1569377188052.0,1,0,1
-0.216,1569377188512.0,1,0,1
0.066,1569377188972.0,1,0,1
0.16,1569377189442.0,1,0,1
0.148,1569377189931.0,1,0,1
0.09,1569377190352.0,1,0,1
0.054,1569377190822.0,1,0,1
0.184,1569377191282.0,1,0,1
