DT_lateralAcc,Timestamp,Action,Bump,Traffic congestion
-0.02,1569376986980.0,1,0,0
-0.03,1569376987439.0,1,0,0
-0.01,1569376987900.0,1,0,0
0.0,1569376988361.0,1,0,0
0.0,1569376988820.0,1,0,0
0.0,1569376989280.0,1,0,0
0.0,1569376989739.0,1,0,0
-0.01,1569376990200.0,1,0,0
-0.01,1569376990660.0,1,0,0
0.0,1569376991120.0,1,0,0
0.0,1569376991590.0,1,0,0
-0.01,1569376992050.0,1,0,0
0.01,1569376992500.0,1,0,0
0.02,1569376992960.0,4,0,0
0.02,1569376993423.0,4,0,0
0.0,1569376993880.0,4,0,0
0.01,1569376994340.0,4,0,0
0.0,1569376994810.0,4,0,0
0.01,1569376995260.0,4,0,0
0.0,1569376995720.0,4,0,0
0.0,1569376996180.0,4,0,0
0.0,1569376996640.0,4,0,0
0.01,1569376997100.0,4,0,0
0.02,1569376997570.0,4,0,0
0.0,1569376998030.0,4,0,0
0.0,1569376998490.0,4,0,0
0.0,1569376998940.0,4,0,0
0.0,1569376999400.0,4,0,0
0.0,1569376999870.0,4,0,0
0.0,1569377000320.0,4,0,0
0.0,1569377000780.0,4,0,0
0.01,1569377001241.0,4,0,0
0.02,1569377001700.0,4,0,0
0.0,1569377002160.0,4,0,0
0.01,1569377002620.0,4,0,0
0.01,1569377003080.0,4,0,0
0.01,1569377003540.0,4,0,0
0.02,1569377004000.0,1,0,0
0.02,1569377004467.0,1,0,0
-0.01,1569377004945.0,1,0,0
-0.01,1569377005380.0,1,0,0
-0.01,1569377005840.0,1,0,0
-0.01,1569377006300.0,1,0,0
0.0,1569377006759.0,1,0,0
-0.01,1569377007220.0,1,0,0
-0.02,1569377007680.0,1,0,0
0.0,1569377008155.0,1,0,0
-0.02,1569377008600.0,1,0,0
-0.02,1569377009060.0,1,0,0
0.0,1569377009520.0,1,0,0
0.0,1569377009980.0,1,0,0
0.0,1569377010441.0,-1,0,0
0.0,1569377010900.0,-1,0,0
0.0,1569377011370.0,-1,0,0
-0.01,1569377011830.0,-1,0,0
0.0,1569377012290.0,-1,0,0
0.0,1569377012750.0,-1,0,0
0.0,1569377013209.0,-1,0,0
0.0,1569377013669.0,-1,0,0
0.0,1569377014130.0,-1,0,0
0.0,1569377014600.0,1,0,0
0.0,1569377015060.0,1,0,0
0.01,1569377015542.0,1,0,0
0.0,1569377015980.0,1,0,0
0.0,1569377016439.0,1,0,0
-0.01,1569377016900.0,1,0,0
0.0,1569377017360.0,1,0,0
0.0,1569377017829.0,1,0,0
0.02,1569377018290.0,1,0,0
0.0,1569377018750.0,1,0,0
0.0,1569377019210.0,1,0,0
0.0,1569377019670.0,1,0,0
0.0,1569377020129.0,1,0,0
0.0,1569377020590.0,1,0,0
0.0,1569377021050.0,1,0,0
0.0,1569377021519.0,1,0,1
0.0,1569377021970.0,1,0,1
-0.01,1569377022439.0,1,0,1
0.0,1569377022900.0,1,0,1
0.01,1569377023349.0,1,0,1
0.0,1569377023810.0,1,0,1
0.02,1569377024279.0,1,0,1
0.0,1569377024739.0,1,0,1
0.0,1569377025201.0,1,0,1
0.0,1569377025669.0,1,0,1
-0.01,1569377026129.0,1,0,1
0.01,1569377026590.0,1,0,1
0.0,1569377027052.0,1,0,1
0.0,1569377027520.0,1,0,1
0.0,1569377027981.0,1,0,0
0.0,1569377028440.0,1,0,0
0.0,1569377028911.0,1,0,0
0.0,1569377029371.0,1,0,0
0.0,1569377029830.0,1,0,0
0.0,1569377030289.0,1,0,0
0.0,1569377030750.0,1,0,0
0.01,1569377031209.0,1,0,0
0.0,1569377031676.0,1,0,0
0.02,1569377032129.0,1,0,0
0.0,1569377032590.0,1,0,0
0.0,1569377033049.0,1,0,0
0.02,1569377033520.0,1,0,0
0.0,1569377033979.0,1,0,0
0.0,1569377034451.0,1,0,0
0.0,1569377034921.0,1,0,0
0.0,1569377035379.0,1,0,0
-0.01,1569377035841.0,1,0,0
0.0,1569377036299.0,1,0,0
0.0,1569377036750.0,1,0,0
0.0,1569377037220.0,1,0,0
0.0,1569377037669.0,1,0,0
0.0,1569377038130.0,1,0,0
0.01,1569377038600.0,1,0,0
0.0,1569377039050.0,1,0,0
0.0,1569377039511.0,1,0,0
0.0,1569377039970.0,1,0,0
0.0,1569377040432.0,1,0,0
0.0,1569377040889.0,1,0,0
0.0,1569377041350.0,1,0,0
0.0,1569377041809.0,1,0,0
0.0,1569377042271.0,1,0,0
0.0,1569377042731.0,1,0,0
0.0,1569377043190.0,1,0,0
0.0,1569377043651.0,1,0,1
0.0,1569377044111.0,1,0,1
0.0,1569377044571.0,1,0,1
0.0,1569377045042.0,1,0,1
0.0,1569377045510.0,1,0,1
0.0,1569377045970.0,1,0,0
0.0,1569377046431.0,1,0,0
0.0,1569377046890.0,1,0,0
0.0,1569377047350.0,1,0,0
0.0,1569377047811.0,1,0,0
0.0,1569377048270.0,1,0,0
0.0,1569377048731.0,1,0,1
0.0,1569377049233.0,1,0,1
0.0,1569377049661.0,1,0,1
0.0,1569377050131.0,1,0,1
0.0,1569377050591.0,1,0,1
0.0,1569377051051.0,1,0,1
0.0,1569377051511.0,1,0,1
0.0,1569377051971.0,1,0,1
0.0,1569377052431.0,1,0,1
0.0,1569377052891.0,1,0,1
0.0,1569377053351.0,1,0,1
0.0,1569377053821.0,1,0,1
0.0,1569377054301.0,0,0,0
0.0,1569377054761.0,0,0,0
0.0,1569377055221.0,0,0,0
0.0,1569377055681.0,0,0,0
0.0,1569377056151.0,0,0,0
0.0,1569377056627.0,0,0,0
0.0,1569377057071.0,0,0,0
0.0,1569377057531.0,0,0,0
0.0,1569377057991.0,0,0,0
0.0,1569377058484.0,0,0,0
0.0,1569377058921.0,0,0,0
0.0,1569377059381.0,0,0,0
0.0,1569377059841.0,0,0,0
0.0,1569377060311.0,0,0,0
0.0,1569377060782.0,0,0,0
0.0,1569377061241.0,0,0,0
0.0,1569377061701.0,0,0,0
0.0,1569377062151.0,0,0,0
0.0,1569377062622.0,0,0,0
0.0,1569377063071.0,0,0,0
0.0,1569377063531.0,0,0,0
0.0,1569377063991.0,0,0,0
0.0,1569377064451.0,0,0,0
0.0,1569377064911.0,0,0,0
0.0,1569377065371.0,0,0,0
0.0,1569377065831.0,0,0,0
0.0,1569377066291.0,0,0,0
0.0,1569377066751.0,0,0,0
0.0,1569377067211.0,0,0,0
0.0,1569377067671.0,0,0,0
0.0,1569377068177.0,0,0,0
0.0,1569377068591.0,0,0,0
0.0,1569377069051.0,0,0,0
0.0,1569377069501.0,0,0,0
0.0,1569377069971.0,0,0,0
0.0,1569377070431.0,0,0,0
0.0,1569377070891.0,0,0,0
0.0,1569377071376.0,0,0,0
0.0,1569377071801.0,0,0,0
0.0,1569377072271.0,0,0,0
0.0,1569377072731.0,1,0,1
0.0,1569377073191.0,1,0,1
0.0,1569377073652.0,1,0,1
0.0,1569377074111.0,1,0,1
0.0,1569377074582.0,1,0,1
0.0,1569377075031.0,1,0,1
0.0,1569377075501.0,1,0,1
0.0,1569377075971.0,1,0,1
0.0,1569377076421.0,1,0,1
0.0,1569377076881.0,1,0,1
0.0,1569377077341.0,1,0,1
0.0,1569377077801.0,1,0,1
0.0,1569377078271.0,1,0,1
0.0,1569377078741.0,1,0,1
0.0,1569377079202.0,1,0,1
0.0,1569377079651.0,1,0,1
0.0,1569377080111.0,1,0,1
0.0,1569377080571.0,1,0,1
0.0,1569377081031.0,1,0,1
0.0,1569377081491.0,1,0,1
0.0,1569377081992.0,1,0,1
0.0,1569377082431.0,1,0,1
0.0,1569377082891.0,1,0,1
0.0,1569377083341.0,1,0,1
0.0,1569377083801.0,1,0,1
0.0,1569377084261.0,0,0,0
0.0,1569377084721.0,0,0,0
0.0,1569377085181.0,0,0,0
0.0,1569377085651.0,0,0,0
0.0,1569377086111.0,0,0,0
0.0,1569377086571.0,0,0,0
0.0,1569377087031.0,0,0,0
0.0,1569377087491.0,0,0,0
0.0,1569377087951.0,0,0,0
0.0,1569377088411.0,0,0,0
0.0,1569377088871.0,0,0,0
0.0,1569377089377.0,0,0,0
0.0,1569377089800.0,0,0,0
0.0,1569377090261.0,0,0,0
0.0,1569377090721.0,0,0,0
0.0,1569377091181.0,0,0,0
0.0,1569377091641.0,0,0,0
0.0,1569377092101.0,0,0,0
0.0,1569377092561.0,0,0,0
0.0,1569377093021.0,0,0,0
0.0,1569377093482.0,0,0,0
0.0,1569377093943.0,0,0,0
0.0,1569377094411.0,0,0,0
0.0,1569377094871.0,0,0,0
0.0,1569377095331.0,0,0,0
0.0,1569377095791.0,0,0,0
0.0,1569377096250.0,0,0,0
0.0,1569377096711.0,0,0,0
0.0,1569377097171.0,0,0,0
0.0,1569377097640.0,0,0,0
0.0,1569377098101.0,0,0,0
0.0,1569377098571.0,0,0,0
0.0,1569377099021.0,0,0,0
0.0,1569377099491.0,0,0,0
0.0,1569377099951.0,0,0,0
0.0,1569377100411.0,0,0,0
0.0,1569377100871.0,0,0,0
0.0,1569377101331.0,0,0,0
0.0,1569377101791.0,0,0,0
0.0,1569377102251.0,0,0,0
0.0,1569377102722.0,0,0,0
0.0,1569377103171.0,0,0,0
0.0,1569377103631.0,0,0,0
0.0,1569377104101.0,0,0,0
0.0,1569377104561.0,0,0,0
0.0,1569377105021.0,0,0,0
0.0,1569377105481.0,0,0,0
0.0,1569377105941.0,0,0,0
0.0,1569377106391.0,0,0,0
0.0,1569377106861.0,0,0,0
0.0,1569377107310.0,0,0,0
0.0,1569377107781.0,0,0,0
0.0,1569377108241.0,0,0,0
0.0,1569377108701.0,1,0,1
0.0,1569377109162.0,1,0,1
0.0,1569377109631.0,1,0,1
0.0,1569377110091.0,1,0,1
0.0,1569377110551.0,1,0,1
0.0,1569377111011.0,1,0,1
0.0,1569377111481.0,1,0,1
0.0,1569377111931.0,1,0,1
0.0,1569377112381.0,1,0,1
0.0,1569377112851.0,1,0,1
0.0,1569377113311.0,1,0,1
0.0,1569377113784.0,1,0,1
0.0,1569377114231.0,1,0,1
0.0,1569377114700.0,1,0,1
0.0,1569377115161.0,1,0,1
0.0,1569377115621.0,1,0,1
0.0,1569377116081.0,1,0,1
0.0,1569377116541.0,1,0,1
0.0,1569377117011.0,1,0,1
0.0,1569377117471.0,1,0,1
-0.01,1569377117990.0,1,0,1
-0.01,1569377118394.0,1,0,1
0.0,1569377118861.0,1,0,1
0.0,1569377119321.0,1,0,1
0.0,1569377119791.0,1,0,1
0.0,1569377120241.0,1,0,1
0.0,1569377120713.0,1,0,1
0.0,1569377121171.0,1,0,1
-0.01,1569377121631.0,1,0,1
0.0,1569377122091.0,1,0,1
0.0,1569377122551.0,1,0,1
0.0,1569377123011.0,1,0,1
0.0,1569377123485.0,1,0,1
0.0,1569377123941.0,1,0,1
0.0,1569377124391.0,1,0,1
-0.01,1569377124861.0,1,0,1
0.0,1569377125321.0,1,0,1
-0.01,1569377125782.0,1,0,1
0.0,1569377126231.0,1,0,1
0.0,1569377126701.0,1,0,1
0.0,1569377127161.0,1,0,1
0.0,1569377127621.0,1,0,1
0.0,1569377128081.0,1,0,1
0.0,1569377128541.0,1,0,1
0.0,1569377129001.0,1,0,1
0.0,1569377129461.0,1,0,1
0.0,1569377129911.0,1,0,1
0.0,1569377130371.0,1,0,1
0.0,1569377130841.0,1,0,1
0.0,1569377131291.0,1,0,1
0.0,1569377131761.0,1,0,1
0.0,1569377132221.0,1,0,1
0.0,1569377132681.0,1,0,1
0.0,1569377133141.0,1,0,1
0.0,1569377133601.0,1,0,1
0.0,1569377134061.0,1,0,1
0.0,1569377134521.0,1,0,1
0.0,1569377134981.0,1,0,1
0.0,1569377135450.0,1,0,1
0.0,1569377135911.0,1,0,1
0.0,1569377136371.0,1,0,1
0.0,1569377136841.0,1,0,1
0.0,1569377137291.0,1,0,1
0.0,1569377137761.0,1,0,1
0.0,1569377138221.0,1,0,1
0.0,1569377138681.0,1,0,1
-0.01,1569377139147.0,1,0,1
0.0,1569377139601.0,1,0,1
0.0,1569377140071.0,1,0,1
0.0,1569377140531.0,1,0,1
0.0,1569377140991.0,1,0,1
0.0,1569377141441.0,1,0,1
0.0,1569377141911.0,0,0,0
0.0,1569377142370.0,0,0,0
0.0,1569377142831.0,0,0,0
0.0,1569377143281.0,0,0,0
0.0,1569377143751.0,1,0,1
0.0,1569377144211.0,1,0,1
0.0,1569377144670.0,1,0,1
0.0,1569377145131.0,1,0,1
0.0,1569377145591.0,1,0,1
0.0,1569377146061.0,1,0,1
0.0,1569377146521.0,1,0,1
-0.01,1569377146981.0,1,0,1
0.0,1569377147441.0,1,0,1
0.0,1569377147901.0,1,0,1
0.0,1569377148361.0,1,0,1
0.0,1569377148831.0,1,0,1
0.0,1569377149281.0,1,0,1
0.0,1569377149741.0,1,0,1
0.0,1569377150201.0,1,0,1
0.0,1569377150661.0,1,0,1
0.0,1569377151132.0,1,0,1
0.0,1569377151591.0,1,0,1
0.0,1569377152051.0,1,0,1
0.0,1569377152511.0,1,0,1
0.0,1569377152981.0,1,0,1
0.0,1569377153441.0,1,0,1
0.0,1569377153901.0,1,0,1
0.0,1569377154361.0,1,0,1
0.0,1569377154821.0,1,0,1
0.0,1569377155291.0,1,0,1
0.0,1569377155750.0,1,0,1
0.0,1569377156211.0,1,0,1
0.0,1569377156671.0,1,0,1
0.0,1569377157186.0,1,0,1
0.0,1569377157602.0,1,0,1
0.0,1569377158060.0,1,0,1
0.0,1569377158521.0,1,0,1
0.0,1569377158980.0,1,0,1
-0.01,1569377159451.0,1,0,1
0.0,1569377159911.0,1,0,1
0.0,1569377160381.0,1,0,1
-0.01,1569377160841.0,1,0,1
0.0,1569377161300.0,1,0,1
0.0,1569377161770.0,1,0,1
-0.01,1569377162231.0,1,0,1
0.0,1569377162680.0,1,0,1
0.0,1569377163140.0,1,0,1
0.0,1569377163611.0,1,0,1
0.0,1569377164070.0,1,0,1
0.0,1569377164531.0,1,0,1
0.0,1569377164990.0,1,0,1
0.0,1569377165451.0,1,0,1
0.0,1569377165911.0,1,0,1
0.0,1569377166370.0,1,0,1
0.0,1569377166830.0,1,0,1
0.0,1569377167290.0,1,0,1
0.0,1569377167751.0,1,0,1
0.0,1569377168211.0,1,0,1
0.0,1569377168670.0,1,0,1
0.0,1569377169131.0,1,0,1
0.0,1569377169593.0,1,0,1
0.0,1569377170052.0,1,0,1
0.0,1569377170522.0,1,0,1
0.0,1569377170982.0,1,0,1
0.0,1569377171432.0,1,0,1
0.0,1569377171902.0,1,0,1
0.0,1569377172351.0,1,0,1
0.0,1569377172822.0,1,0,1
0.0,1569377173282.0,1,0,1
0.0,1569377173734.0,0,0,0
0.0,1569377174202.0,0,0,0
0.0,1569377174662.0,0,0,0
0.0,1569377175121.0,0,0,0
0.0,1569377175593.0,0,0,0
0.0,1569377176052.0,0,0,0
0.0,1569377176512.0,1,0,1
0.0,1569377176972.0,1,0,1
0.0,1569377177442.0,1,0,1
0.0,1569377177902.0,1,0,1
0.0,1569377178362.0,1,0,1
0.0,1569377178822.0,1,0,1
0.0,1569377179292.0,1,0,1
0.0,1569377179752.0,1,0,1
0.0,1569377180212.0,1,0,1
0.0,1569377180671.0,1,0,1
0.0,1569377181132.0,1,0,1
0.0,1569377181593.0,1,0,1
0.0,1569377182052.0,1,0,1
0.0,1569377182513.0,1,0,1
0.0,1569377182971.0,1,0,1
0.0,1569377183432.0,1,0,1
0.0,1569377183892.0,1,0,1
0.0,1569377184352.0,1,0,1
0.0,1569377184812.0,1,0,1
0.0,1569377185272.0,1,0,1
0.0,1569377185722.0,1,0,1
0.0,1569377186183.0,1,0,1
0.0,1569377186642.0,1,0,1
0.0,1569377187102.0,1,0,1
0.0,1569377187572.0,1,0,1
0.0,1569377188032.0,1,0,1
0.0,1569377188499.0,1,0,1
0.0,1569377188952.0,1,0,1
0.0,1569377189412.0,1,0,1
0.0,1569377189882.0,1,0,1
0.0,1569377190332.0,1,0,1
0.0,1569377190802.0,1,0,1
0.0,1569377191262.0,1,0,1
0.0,1569377191722.0,1,0,1
0.0,1569377192182.0,1,0,1
0.0,1569377192642.0,1,0,1
0.0,1569377193121.0,1,0,1
0.0,1569377193562.0,1,0,1
0.0,1569377194022.0,1,0,1
0.0,1569377194482.0,1,0,1
0.0,1569377194952.0,1,0,1
0.0,1569377195422.0,1,0,1
0.0,1569377195882.0,1,0,1
-0.01,1569377196342.0,1,0,1
0.0,1569377196812.0,1,0,1
0.0,1569377197272.0,1,0,1
-0.01,1569377197734.0,1,0,1
0.0,1569377198192.0,1,0,1
-0.01,1569377198652.0,1,0,1
0.0,1569377199112.0,1,0,1
0.0,1569377199582.0,1,0,1
0.0,1569377200042.0,1,0,1
0.0,1569377200502.0,1,0,1
0.0,1569377200962.0,1,0,1
0.0,1569377201422.0,1,0,1
0.0,1569377201883.0,1,0,1
0.0,1569377202342.0,1,0,1
0.0,1569377202802.0,1,0,1
0.0,1569377203262.0,1,0,1
0.01,1569377203724.0,1,0,1
0.0,1569377204182.0,-1,0,1
0.0,1569377204642.0,-1,0,1
0.0,1569377205102.0,-1,0,1
0.0,1569377205562.0,-1,0,1
-0.01,1569377206022.0,-1,0,1
-0.01,1569377206482.0,-1,0,1
0.0,1569377206952.0,-1,0,1
0.0,1569377207422.0,-1,0,1
0.0,1569377207882.0,-1,0,1
0.0,1569377208342.0,-1,0,1
0.0,1569377208802.0,-1,0,1
0.0,1569377209252.0,-1,0,1
0.0,1569377209712.0,-1,0,1
0.0,1569377210172.0,-1,0,1
