accLateral_data,Timestamp,Action,Bump,Traffic congestion
0.007,1577264172942,5,0,0
0.007,1577264173393,5,0,0
-0.003,1577264173842,5,0,0
-0.003,1577264174293,5,0,0
0.0,1577264174742,5,0,0
0.001,1577264175193,5,0,0
0.0,1577264175643,1,0,0
0.001,1577264176093,1,0,0
0.0,1577264176542,1,0,0
-0.001,1577264176993,1,0,0
0.0,1577264177442,1,0,0
-0.001,1577264177893,1,0,0
-0.002,1577264178343,1,0,0
-0.001,1577264178792,1,0,0
-0.001,1577264179242,1,0,0
-0.001,1577264179693,1,0,0
0.0,1577264180143,1,0,0
0.0,1577264180592,1,0,0
0.0,1577264181042,1,0,0
0.0,1577264181493,1,0,0
0.0,1577264181942,1,0,0
0.0,1577264182393,1,0,0
0.0,1577264182842,1,0,0
0.0,1577264183293,1,0,0
0.001,1577264183743,1,0,0
0.001,1577264184193,1,0,0
0.0,1577264184643,1,0,0
0.002,1577264185093,1,0,0
0.005,1577264185543,1,0,0
0.0,1577264185993,1,0,0
0.0,1577264186443,1,0,0
0.0,1577264186893,1,0,0
-0.003,1577264187343,1,0,0
0.003,1577264187793,1,0,0
0.002,1577264188243,1,0,0
0.003,1577264188692,1,0,0
0.002,1577264189143,1,0,0
0.001,1577264189593,1,0,0
0.004,1577264190043,1,0,0
0.001,1577264190493,1,0,0
0.003,1577264190943,1,0,0
0.002,1577264191393,1,0,0
0.0,1577264191843,1,0,0
0.001,1577264192293,1,0,0
0.001,1577264192743,1,0,0
0.0,1577264193193,1,0,0
0.001,1577264193643,1,0,0
0.0,1577264194092,1,0,0
0.003,1577264194543,1,0,0
0.0,1577264194993,1,0,0
0.0,1577264195443,1,0,0
-0.001,1577264195892,1,0,0
0.004,1577264196343,1,0,0
0.002,1577264196792,1,0,0
0.002,1577264197243,1,0,0
0.002,1577264197692,1,0,0
0.0,1577264198142,1,0,0
0.003,1577264198593,1,0,0
0.003,1577264199042,1,0,0
0.0,1577264199492,1,0,0
-0.002,1577264199942,1,0,0
0.002,1577264200393,1,0,0
0.009000000000000001,1577264200842,1,0,0
-0.005,1577264201292,1,0,0
0.004,1577264201743,1,0,0
0.001,1577264202192,-1,1,0
0.0,1577264202642,-1,1,0
0.004,1577264203092,-1,1,0
0.002,1577264203542,-1,1,0
0.0,1577264203992,-1,1,0
-0.015,1577264204443,-1,1,0
0.001,1577264204892,-1,1,0
-0.001,1577264205343,-1,1,0
0.003,1577264205792,-1,1,0
-0.007,1577264206242,-1,1,0
-0.002,1577264206692,-1,1,0
0.0,1577264207142,-1,1,0
0.0,1577264207592,-1,1,0
0.0,1577264208042,-1,1,0
0.0,1577264208492,0,0,0
0.0,1577264208943,0,0,0
0.0,1577264209392,0,0,0
0.0,1577264209842,0,0,0
0.0,1577264210293,0,0,0
0.0,1577264210743,0,0,0
0.0,1577264211193,0,0,0
0.0,1577264211643,0,0,0
0.0,1577264212093,0,0,0
0.0,1577264212543,0,0,0
0.0,1577264212982,0,0,0
0.0,1577264213442,0,0,0
0.0,1577264213892,0,0,0
0.0,1577264214342,0,0,0
0.0,1577264214792,0,0,0
0.0,1577264215242,0,0,0
0.0,1577264215692,0,0,0
0.0,1577264216142,0,0,0
0.0,1577264216592,0,0,0
0.0,1577264217042,0,0,0
0.0,1577264217492,0,0,0
0.0,1577264217942,0,0,0
0.0,1577264218392,0,0,0
0.0,1577264218842,0,0,0
0.0,1577264219292,0,0,0
0.0,1577264219742,0,0,0
0.0,1577264220192,0,0,0
0.0,1577264220642,0,0,0
0.0,1577264221092,0,0,0
0.0,1577264221542,0,0,0
0.0,1577264221982,0,0,0
0.0,1577264222432,0,0,0
0.0,1577264222882,0,0,0
0.0,1577264223332,0,0,0
0.0,1577264223782,0,0,0
0.0,1577264224232,0,0,0
0.0,1577264224682,0,0,0
0.0,1577264225123,0,0,0
0.0,1577264225572,0,0,0
0.0,1577264226022,0,0,0
0.0,1577264226472,0,0,0
0.0,1577264226922,0,0,0
0.0,1577264227372,0,0,0
0.0,1577264227822,0,0,0
0.0,1577264228262,0,0,0
0.0,1577264228712,0,0,0
0.0,1577264229162,0,0,0
0.0,1577264229612,0,0,0
0.0,1577264230062,0,0,0
0.0,1577264230512,0,0,0
0.0,1577264230963,0,0,0
0.0,1577264231412,0,0,0
0.0,1577264231862,0,0,0
0.0,1577264232312,0,0,0
0.0,1577264232762,-1,0,0
0.0,1577264233212,-1,0,0
0.0,1577264233662,-1,0,0
0.001,1577264234113,-1,0,0
0.0,1577264234563,-1,0,0
-0.001,1577264235012,-1,0,0
-0.001,1577264235462,-1,0,0
0.003,1577264235912,-1,0,0
0.002,1577264236362,-1,0,0
0.004,1577264236812,-1,0,0
0.001,1577264237262,-1,0,0
0.002,1577264237712,-1,0,0
0.0,1577264238162,-1,0,0
0.001,1577264238612,-1,0,0
0.006,1577264239062,-1,0,0
0.001,1577264239512,-1,0,0
0.0,1577264239962,-1,0,0
0.004,1577264240412,-1,0,0
0.003,1577264240862,-1,0,0
0.0,1577264241312,-1,0,0
-0.002,1577264241762,-1,0,0
-0.002,1577264242212,1,0,0
-0.003,1577264242662,1,0,0
-0.003,1577264243112,1,0,0
-0.001,1577264243562,1,0,0
-0.001,1577264244012,1,0,0
0.0,1577264244462,1,0,0
0.0,1577264244912,1,0,0
0.0,1577264245362,2,0,0
0.0,1577264245812,2,0,0
0.004,1577264246262,2,0,0
0.002,1577264246712,2,0,0
0.003,1577264247162,2,0,0
0.003,1577264247612,2,0,0
0.003,1577264248062,2,0,0
0.002,1577264248512,2,0,0
-0.004,1577264248962,2,0,0
-0.004,1577264249412,3,0,0
-0.002,1577264249862,3,0,0
-0.009000000000000001,1577264250312,3,0,0
-0.007,1577264250762,3,0,0
-0.01,1577264251212,3,0,0
-0.007,1577264251662,3,0,0
-0.005,1577264252112,3,0,0
-0.005,1577264252562,3,0,0
-0.004,1577264253012,3,0,0
0.0,1577264253462,3,0,0
-0.003,1577264253912,3,0,0
0.0,1577264254362,3,0,0
0.002,1577264254812,3,0,0
-0.001,1577264255262,3,0,0
0.0,1577264255712,1,0,0
-0.001,1577264256162,1,0,0
-0.001,1577264256612,1,0,0
0.001,1577264257062,1,0,0
0.0,1577264257512,1,0,0
0.0,1577264257962,1,0,0
0.0,1577264258412,1,0,0
0.0,1577264258862,1,0,0
0.002,1577264259312,1,0,0
0.003,1577264259762,1,0,0
-0.002,1577264260212,1,0,0
0.0,1577264260662,1,0,0
0.0,1577264261112,1,0,0
0.0,1577264261562,1,0,0
0.0,1577264262012,1,0,0
0.002,1577264262462,1,0,0
0.0,1577264262912,1,0,0
0.002,1577264263362,1,0,0
0.0,1577264263812,1,0,0
0.0,1577264264262,1,0,0
0.0,1577264264712,1,0,0
-0.003,1577264265162,1,0,0
-0.001,1577264265612,1,0,0
-0.001,1577264266063,1,0,0
-0.003,1577264266512,3,0,0
-0.005,1577264266962,3,0,0
-0.003,1577264267412,3,0,0
-0.008,1577264267862,3,0,0
-0.007,1577264268312,3,0,0
-0.005,1577264268762,3,0,0
-0.007,1577264269212,3,0,0
-0.003,1577264269662,3,0,0
-0.005,1577264270122,3,0,0
-0.003,1577264270572,3,0,0
-0.002,1577264271022,3,0,0
-0.003,1577264271472,3,0,0
-0.009000000000000001,1577264271922,3,0,0
-0.009000000000000001,1577264272372,3,0,0
-0.003,1577264272822,3,0,0
-0.006,1577264273273,3,0,0
-0.005,1577264273722,3,0,0
0.003,1577264274172,3,0,0
-0.001,1577264274622,3,0,0
-0.001,1577264275072,3,0,0
0.002,1577264275522,3,0,0
0.001,1577264275972,3,0,0
0.0,1577264276422,3,0,0
0.002,1577264276873,3,0,0
0.0,1577264277322,4,0,0
0.001,1577264277772,4,0,0
0.002,1577264278223,4,0,0
0.003,1577264278672,4,0,0
0.007,1577264279123,4,0,0
0.004,1577264279572,4,0,0
0.004,1577264280023,4,0,0
0.004,1577264280472,4,0,0
0.003,1577264280923,4,0,0
0.002,1577264281372,4,0,0
0.001,1577264281823,4,0,0
-0.007,1577264282692,4,0,0
-0.004,1577264283143,4,0,0
0.0,1577264283592,4,0,0
0.003,1577264284043,4,0,0
0.001,1577264284492,4,0,0
0.0,1577264284943,4,0,0
0.0,1577264285392,4,0,0
-0.002,1577264285842,4,0,0
-0.003,1577264286292,4,0,0
0.001,1577264286742,4,0,0
0.001,1577264287192,4,0,0
0.002,1577264287642,1,0,0
0.004,1577264288092,1,0,0
0.002,1577264288542,1,0,0
0.001,1577264288992,1,0,0
0.0,1577264289442,1,0,0
0.001,1577264289892,1,0,0
0.001,1577264290342,1,0,0
0.001,1577264290792,1,0,0
0.002,1577264291242,1,0,0
0.0,1577264291692,1,0,0
0.0,1577264292142,1,0,0
0.0,1577264292592,1,0,0
0.001,1577264293042,1,0,0
0.001,1577264293492,1,0,0
0.0,1577264293942,1,0,0
0.001,1577264294392,1,0,0
0.001,1577264294842,1,0,0
0.002,1577264295292,1,0,0
0.002,1577264295742,-1,0,0
0.002,1577264296192,-1,0,0
0.005,1577264296642,-1,0,0
0.002,1577264297093,-1,0,0
0.003,1577264297542,-1,0,0
0.002,1577264297992,-1,0,0
0.002,1577264298442,-1,0,0
0.002,1577264298893,-1,0,0
0.0,1577264299342,-1,0,0
0.0,1577264299793,-1,0,0
0.0,1577264300242,1,0,0
-0.001,1577264300693,1,0,0
0.002,1577264301142,1,0,0
0.0,1577264301593,1,0,0
-0.001,1577264302042,1,0,0
0.0,1577264302492,1,0,0
0.0,1577264302943,1,0,0
-0.001,1577264303393,1,0,0
0.0,1577264303843,1,0,0
0.003,1577264304293,1,0,0
0.006,1577264304743,1,0,0
0.004,1577264305192,1,0,0
0.003,1577264305642,1,0,0
0.001,1577264306092,1,0,0
0.003,1577264306542,1,0,0
0.001,1577264306992,1,0,0
0.0,1577264307442,1,0,0
0.001,1577264307892,1,0,0
0.003,1577264308332,1,0,0
0.003,1577264308782,1,0,0
-0.001,1577264309242,1,0,0
0.001,1577264309692,1,0,0
0.001,1577264310142,1,0,0
0.0,1577264310592,1,0,0
0.002,1577264311032,1,0,0
0.0,1577264311483,1,0,0
0.0,1577264311932,1,0,0
0.0,1577264312382,1,0,0
0.001,1577264312832,1,0,0
0.0,1577264313282,1,0,0
0.0,1577264313732,1,0,0
0.0,1577264314182,1,0,0
-0.001,1577264314622,1,0,0
0.0,1577264315072,1,0,0
0.002,1577264315522,1,0,0
0.0,1577264315972,1,0,0
0.0,1577264316422,1,0,0
0.001,1577264316872,1,0,0
0.002,1577264317322,1,0,0
0.002,1577264317772,1,0,0
0.001,1577264318222,1,0,0
0.002,1577264318672,1,0,0
0.002,1577264319112,1,0,0
0.0,1577264319562,1,0,0
0.0,1577264320012,1,0,0
0.0,1577264320462,1,0,0
0.0,1577264320912,1,0,0
0.002,1577264321362,1,0,0
0.001,1577264321812,1,0,0
0.0,1577264322252,1,0,0
0.002,1577264322702,1,0,0
0.001,1577264323152,1,0,0
0.001,1577264323592,1,0,0
0.0,1577264324042,1,0,0
0.0,1577264324492,1,0,0
0.002,1577264324942,1,0,0
0.002,1577264325392,1,0,0
0.001,1577264325832,1,0,0
0.002,1577264326272,1,0,0
0.0,1577264326722,1,0,0
0.0,1577264327172,1,0,0
0.0,1577264327612,1,0,0
0.0,1577264328062,1,0,0
0.001,1577264328512,1,0,0
0.0,1577264328962,1,0,0
0.003,1577264329412,1,0,0
0.003,1577264329852,1,0,0
0.002,1577264330302,1,0,0
0.001,1577264330752,1,0,0
0.0,1577264331202,1,0,0
0.002,1577264331652,1,0,0
0.0,1577264332092,1,0,0
0.0,1577264332542,1,0,0
0.0,1577264332992,1,0,0
0.002,1577264333442,8,0,0
0.002,1577264333892,8,0,0
0.001,1577264334342,8,0,0
0.001,1577264334792,8,0,0
0.001,1577264335242,8,0,0
0.001,1577264335692,8,0,0
0.0,1577264336132,8,0,0
0.001,1577264336582,8,0,0
0.0,1577264337032,8,0,0
0.0,1577264337482,8,0,0
0.0,1577264337932,8,0,0
0.0,1577264338382,8,0,0
0.001,1577264338832,8,0,0
0.001,1577264339272,8,0,0
0.0,1577264339712,8,0,0
0.001,1577264340152,8,0,0
0.002,1577264340602,8,0,0
0.001,1577264341052,8,0,0
0.002,1577264341502,8,0,0
0.0,1577264341952,8,0,0
0.0,1577264342402,8,0,0
0.0,1577264342852,8,0,0
0.0,1577264343302,8,0,0
0.0,1577264343752,8,0,0
0.002,1577264344202,8,0,0
0.0,1577264344652,8,0,0
0.001,1577264345102,8,0,0
0.001,1577264345552,8,0,0
0.0,1577264346002,8,0,0
0.001,1577264346452,8,0,0
0.0,1577264346902,8,0,0
0.004,1577264347352,8,0,0
0.002,1577264347802,8,0,0
0.0,1577264348252,8,0,0
0.001,1577264348702,8,0,0
0.002,1577264349152,8,0,0
0.001,1577264349602,8,0,0
0.002,1577264350052,8,0,0
0.0,1577264350502,8,0,0
0.001,1577264350952,8,0,0
0.002,1577264351402,8,0,0
0.002,1577264351852,8,0,0
0.001,1577264352302,8,0,0
0.003,1577264352752,8,0,0
0.002,1577264353202,8,0,0
0.002,1577264353652,8,0,0
0.003,1577264354102,8,0,0
0.002,1577264354552,8,0,0
0.0,1577264355012,8,0,0
0.0,1577264355462,8,0,0
0.0,1577264355912,8,0,0
0.0,1577264356362,8,0,0
0.0,1577264356812,8,0,0
0.001,1577264357262,8,0,0
0.0,1577264357712,8,0,0
0.0,1577264358162,8,0,0
0.001,1577264358612,8,0,0
0.0,1577264359062,8,0,0
0.0,1577264359512,8,0,0
0.002,1577264359962,8,0,0
0.0,1577264360412,8,0,0
0.0,1577264360862,8,0,0
0.0,1577264361312,8,0,0
-0.001,1577264361762,8,0,0
0.0,1577264362212,8,0,0
0.0,1577264362662,8,0,0
-0.002,1577264363112,8,0,0
0.0,1577264363562,-1,0,0
0.0,1577264364012,-1,0,0
0.0,1577264364462,-1,0,0
-0.004,1577264364913,-1,0,0
-0.002,1577264365362,-1,0,0
0.003,1577264365812,-1,0,0
0.002,1577264366262,-1,0,0
0.0,1577264366712,-1,0,0
-0.001,1577264367162,-1,0,0
0.0,1577264367612,-1,0,0
0.002,1577264368062,-1,0,0
0.0,1577264368512,-1,0,0
0.002,1577264368962,-1,0,0
0.001,1577264369412,-1,0,0
0.002,1577264369862,-1,0,0
0.004,1577264370312,-1,0,0
0.003,1577264370762,-1,0,0
-0.001,1577264371212,-1,0,0
0.0,1577264371662,-1,0,0
0.0,1577264372112,-1,0,0
-0.004,1577264372562,-1,0,0
0.0,1577264373012,-1,0,0
-0.001,1577264373462,-1,0,0
0.0,1577264373912,-1,0,0
0.0,1577264374362,-1,0,0
0.001,1577264374812,1,0,0
0.001,1577264375262,1,0,0
0.0,1577264375713,1,0,0
0.0,1577264376162,1,0,0
0.0,1577264376612,1,0,0
0.0,1577264377062,1,0,0
0.0,1577264377512,1,0,0
0.0,1577264377962,1,0,0
0.0,1577264378412,1,0,0
0.001,1577264378862,1,0,0
0.001,1577264379312,1,0,0
0.001,1577264379762,1,0,0
0.001,1577264380212,1,0,0
0.003,1577264380662,1,0,0
0.002,1577264381112,1,0,0
0.002,1577264381562,1,0,0
0.001,1577264382022,1,0,0
0.002,1577264382472,1,0,0
0.002,1577264382922,1,0,0
0.0,1577264383372,1,0,0
0.001,1577264383822,1,0,0
0.0,1577264384272,1,0,0
0.0,1577264384722,1,0,0
0.0,1577264385172,1,0,0
0.0,1577264385622,1,0,0
0.002,1577264386072,1,0,0
0.001,1577264386522,1,0,0
0.001,1577264386972,1,0,0
0.0,1577264387422,1,0,0
-0.001,1577264387872,1,0,0
0.0,1577264388322,1,0,0
0.001,1577264388772,1,0,0
-0.001,1577264389222,1,0,0
0.0,1577264389672,1,0,0
0.0,1577264390122,1,0,0
0.001,1577264390572,1,0,0
0.001,1577264391022,1,0,0
0.002,1577264391472,1,0,0
0.001,1577264391922,1,0,0
0.001,1577264392372,1,0,0
0.001,1577264392822,1,0,0
0.0,1577264393272,1,0,0
0.001,1577264393722,1,0,0
0.001,1577264394172,1,0,0
0.0,1577264394622,1,0,0
0.0,1577264395072,1,0,0
0.0,1577264395522,1,0,0
0.0,1577264395972,1,0,0
0.0,1577264396422,-1,0,0
0.001,1577264396872,-1,0,0
0.001,1577264397322,-1,0,0
0.0,1577264397772,-1,0,0
0.0,1577264398222,-1,0,0
-0.001,1577264398672,-1,0,0
0.0,1577264399122,-1,0,0
0.0,1577264399572,-1,0,0
0.003,1577264400022,-1,0,0
0.005,1577264400472,-1,0,0
0.003,1577264400922,-1,0,0
0.001,1577264401372,-1,0,0
0.0,1577264401822,-1,0,0
0.0,1577264402272,-1,0,0
0.0,1577264402718,-1,0,0
0.0,1577264403102,5,0,0
-0.001,1577264403552,5,0,0
0.0,1577264404002,5,0,0
-0.001,1577264404452,5,0,0
0.0,1577264404902,5,0,0
-0.004,1577264405352,5,0,0
-0.002,1577264405802,5,0,0
0.0,1577264406252,5,0,0
0.0,1577264406702,5,0,0
0.0,1577264407152,5,0,0
0.0,1577264407602,5,0,0
0.002,1577264408052,5,0,0
0.01,1577264408502,5,0,0
0.006,1577264408952,5,0,0
0.0,1577264409402,5,0,0
0.005,1577264409852,5,0,0
0.0,1577264410302,5,0,0
0.005,1577264410752,5,0,0
0.003,1577264411202,5,0,0
0.0,1577264411652,5,0,0
0.0,1577264412102,5,0,0
0.003,1577264412552,5,0,0
0.004,1577264413002,5,0,0
0.001,1577264413452,5,0,0
0.002,1577264413902,3,0,0
0.002,1577264414352,3,0,0
-0.003,1577264414802,3,0,0
-0.002,1577264415252,3,0,0
0.0,1577264415702,3,0,0
0.001,1577264416152,3,0,0
0.0,1577264416602,3,0,0
-0.003,1577264417052,3,0,0
-0.003,1577264417502,3,0,0
0.0,1577264417952,3,0,0
0.0,1577264418402,3,0,0
-0.001,1577264418852,3,0,0
-0.002,1577264419302,3,0,0
0.0,1577264419752,3,0,0
0.0,1577264420202,3,0,0
0.0,1577264420652,3,0,0
0.0,1577264421102,3,0,0
-0.004,1577264421552,3,0,0
-0.003,1577264422002,3,0,0
-0.003,1577264422453,3,0,0
-0.002,1577264422902,3,0,0
0.003,1577264423352,3,0,0
-0.001,1577264423802,3,0,0
0.0,1577264424253,3,0,0
0.002,1577264424702,3,0,0
0.001,1577264425153,1,0,0
0.002,1577264425602,1,0,0
0.0,1577264426052,1,0,0
0.001,1577264426502,1,0,0
0.0,1577264426952,1,0,0
0.001,1577264427402,1,0,0
0.0,1577264427852,1,0,0
0.0,1577264428302,3,0,0
0.0,1577264428753,3,0,0
-0.001,1577264429202,3,0,0
-0.003,1577264429652,3,0,0
-0.003,1577264430102,3,0,0
-0.004,1577264430552,3,0,0
-0.006,1577264431002,3,0,0
-0.005,1577264431452,3,0,0
-0.007,1577264431902,3,0,0
-0.005,1577264432352,3,0,0
-0.007,1577264432802,3,0,0
-0.004,1577264433252,3,0,0
-0.009000000000000001,1577264433702,3,0,0
-0.006,1577264434152,3,0,0
-0.004,1577264434602,3,0,0
-0.003,1577264435053,3,0,0
-0.003,1577264435502,3,0,0
-0.005,1577264435952,3,0,0
-0.003,1577264436402,3,0,0
-0.002,1577264436853,3,0,0
-0.006,1577264437302,3,0,0
-0.006,1577264437752,3,0,0
-0.004,1577264438202,3,0,0
0.0,1577264438652,3,0,0
0.001,1577264439102,3,0,0
-0.005,1577264439553,3,0,0
-0.007,1577264440003,3,0,0
-0.004,1577264440452,3,0,0
-0.005,1577264440903,3,0,0
-0.005,1577264441352,3,0,0
-0.005,1577264441802,3,0,0
-0.004,1577264442252,3,0,0
-0.004,1577264442702,3,0,0
-0.001,1577264443152,3,0,0
0.002,1577264443602,3,0,0
-0.001,1577264444052,3,0,0
0.004,1577264444502,3,0,0
0.0,1577264444952,3,0,0
0.001,1577264445402,1,0,0
0.0,1577264445853,1,0,0
0.0,1577264446302,1,0,0
0.001,1577264446752,1,0,0
0.001,1577264447202,1,0,0
0.0,1577264447652,1,0,0
0.0,1577264448102,1,0,0
0.0,1577264448552,1,0,0
0.0,1577264449002,1,0,0
0.0,1577264449452,1,0,0
0.0,1577264449902,1,0,0
0.0,1577264450352,3,0,0
-0.004,1577264450802,3,0,0
-0.003,1577264451252,3,0,0
0.0,1577264451704,3,0,0
0.0,1577264452152,3,0,0
0.002,1577264452602,3,0,0
0.001,1577264453052,3,0,0
0.003,1577264453502,3,0,0
0.003,1577264453952,4,0,0
0.002,1577264454402,4,0,0
0.002,1577264454852,4,0,0
0.002,1577264455302,4,0,0
0.003,1577264455752,4,0,0
0.001,1577264456202,4,0,0
-0.001,1577264456652,4,0,0
0.0,1577264457102,4,0,0
-0.001,1577264457552,4,0,0
-0.001,1577264458002,4,0,0
-0.003,1577264458452,4,0,0
-0.003,1577264458902,4,0,0
-0.004,1577264459352,4,0,0
-0.004,1577264459802,4,0,0
-0.005,1577264460252,4,0,0
-0.004,1577264460702,4,0,0
-0.005,1577264461152,4,0,0
-0.006,1577264461602,4,0,0
-0.005,1577264462052,1,0,0
0.001,1577264462502,1,0,0
-0.001,1577264462952,1,0,0
0.0,1577264463402,1,0,0
-0.001,1577264463852,1,0,0
-0.001,1577264464302,1,0,0
0.0,1577264464752,1,0,0
0.0,1577264465202,1,0,0
0.001,1577264465652,1,0,0
0.001,1577264466102,1,0,0
0.001,1577264466552,1,0,0
