steer_data,Timestamp,Action,Bump,Traffic congestion
19.0,1577264087278,0,0,0
19.4,1577264087728,0,0,0
19.4,1577264088178,0,0,0
21.7,1577264088628,10,0,0
25.9,1577264089038,10,0,0
26.9,1577264089488,10,0,0
34.4,1577264089948,10,0,0
52.5,1577264090397,10,0,0
60.7,1577264090848,10,0,0
75.3,1577264091298,10,0,0
83.9,1577264091747,10,0,0
87.2,1577264092197,10,0,0
93.1,1577264092648,10,0,0
100.9,1577264093098,10,0,0
109.3,1577264093547,10,0,0
112.8,1577264093997,10,0,0
117.7,1577264094448,10,0,0
129.5,1577264094898,10,0,0
143.4,1577264095347,10,0,0
150.9,1577264095798,10,0,0
152.0,1577264096248,10,0,0
152.3,1577264096698,10,0,0
152.3,1577264097147,10,0,0
155.2,1577264097597,10,0,0
197.3,1577264098048,10,0,0
210.1,1577264098498,10,0,0
209.3,1577264098947,10,0,0
173.4,1577264099398,10,0,0
86.9,1577264099847,10,0,0
20.0,1577264100298,10,0,0
3.9,1577264100747,10,0,0
3.9,1577264101197,0,0,0
4.6,1577264101647,0,0,0
-1.2,1577264102097,0,0,0
-58.0,1577264102548,0,0,0
-57.9,1577264102997,0,0,0
-95.8,1577264103447,0,0,0
-122.3,1577264103897,-1,0,0
-136.6,1577264104352,-1,0,0
-167.1,1577264104797,-1,0,0
-211.4,1577264105247,-1,0,0
-209.0,1577264105717,-1,0,0
-209.0,1577264106167,-1,0,0
-199.3,1577264106617,-1,0,0
-240.9,1577264107067,-1,0,0
-276.0,1577264107517,-1,0,0
-266.9,1577264107966,-1,0,0
-232.0,1577264108418,-1,0,0
-223.4,1577264108866,-1,0,0
-195.5,1577264109318,-1,0,0
-84.7,1577264109766,-1,0,0
73.0,1577264110216,-1,0,0
204.3,1577264110666,-1,0,0
214.6,1577264111117,-1,0,0
224.4,1577264111566,-1,0,0
224.4,1577264112016,-1,0,0
223.5,1577264112466,-1,0,0
218.6,1577264112916,-1,0,0
217.2,1577264113366,-1,0,0
209.8,1577264113816,-1,0,0
176.2,1577264114266,-1,0,0
107.5,1577264114721,-1,0,0
57.5,1577264115166,-1,0,0
11.6,1577264115621,-1,0,0
-30.7,1577264116066,-1,0,0
-42.8,1577264116516,-1,0,0
-40.9,1577264116966,-1,0,0
-30.0,1577264117421,-1,0,0
-22.8,1577264117866,-1,0,0
3.1,1577264118316,-1,0,0
8.2,1577264118766,-1,0,0
13.8,1577264119216,-1,0,0
12.9,1577264119666,-1,0,0
6.0,1577264120121,-1,0,0
-0.4,1577264120566,-1,0,0
-16.0,1577264121016,5,0,0
-29.0,1577264121466,5,0,0
-36.3,1577264121916,5,0,0
-36.6,1577264122366,5,0,0
-36.6,1577264122816,5,0,0
-36.5,1577264123266,5,0,0
-25.7,1577264123716,5,0,0
-22.0,1577264124166,5,0,0
-17.6,1577264124616,5,0,0
-13.2,1577264125065,5,0,0
-8.6,1577264125516,5,0,0
-0.4,1577264125966,5,0,0
10.0,1577264126416,5,0,0
20.4,1577264126865,5,0,0
27.7,1577264127315,5,0,0
36.8,1577264127765,5,0,0
49.2,1577264128215,5,0,0
50.1,1577264128665,5,0,0
57.1,1577264129120,5,0,0
51.9,1577264129565,5,0,0
47.4,1577264130015,5,0,0
32.0,1577264130465,5,0,0
13.2,1577264130915,5,0,0
7.9,1577264131365,5,0,0
-1.7,1577264131815,5,0,0
-9.0,1577264132255,-1,0,0
-33.5,1577264132705,-1,0,0
-24.5,1577264133160,-1,0,0
-27.4,1577264133605,-1,0,0
-32.5,1577264134055,-1,0,0
-35.5,1577264134505,-1,0,0
-37.0,1577264134956,-1,0,0
-37.6,1577264135410,-1,0,0
-38.3,1577264135855,-1,0,0
-38.0,1577264136310,-1,0,0
-35.0,1577264136760,-1,0,0
-29.2,1577264137210,-1,0,0
-20.6,1577264137660,-1,0,0
-9.8,1577264138110,-1,0,0
-6.6,1577264138560,-1,0,0
-4.9,1577264139010,-1,0,0
3.6,1577264139460,-1,0,0
54.3,1577264139910,2,0,0
69.4,1577264140359,2,0,0
146.3,1577264140829,2,0,0
242.4,1577264141284,2,0,0
266.8,1577264141725,2,0,0
342.0,1577264142164,2,0,0
426.5,1577264142624,2,0,0
475.7,1577264143084,2,0,0
482.4,1577264143549,2,0,0
466.3,1577264143984,2,0,0
387.7,1577264144429,2,0,0
315.2,1577264144879,2,0,0
237.7,1577264145339,2,0,0
164.6,1577264145814,2,0,0
156.3,1577264146259,2,0,0
131.6,1577264146634,2,0,0
91.0,1577264147094,2,0,0
51.7,1577264147559,2,0,0
35.3,1577264148009,2,0,0
5.0,1577264148489,2,0,0
5.8,1577264148909,2,0,0
9.9,1577264149364,2,0,0
9.8,1577264149819,2,0,0
11.7,1577264150269,2,0,0
11.1,1577264150749,2,0,0
8.2,1577264151199,2,0,0
5.8,1577264151649,2,0,0
3.9,1577264152099,2,0,0
3.5,1577264152549,2,0,0
3.7,1577264152999,2,0,0
3.7,1577264153449,2,0,0
3.7,1577264153899,2,0,0
3.7,1577264154349,2,0,0
0.5,1577264154799,2,0,0
-4.5,1577264155249,2,0,0
-5.1,1577264155699,1,0,0
-4.5,1577264156149,1,0,0
-2.5,1577264156599,1,0,0
-2.7,1577264157049,1,0,0
-2.8,1577264157499,1,0,0
-2.7,1577264157948,1,0,0
-2.2,1577264158398,1,0,0
2.4,1577264158849,1,0,0
1.9,1577264159298,1,0,0
1.9,1577264159749,1,0,0
5.9,1577264160199,1,0,0
5.9,1577264160648,1,0,0
6.4,1577264161098,1,0,0
8.8,1577264161548,1,0,0
8.5,1577264161998,1,0,0
5.6,1577264162448,1,0,0
-0.7,1577264162898,1,0,0
-9.8,1577264163348,-1,0,0
-10.2,1577264163798,-1,0,0
-23.1,1577264164248,-1,0,0
-15.7,1577264164698,-1,0,0
-6.6,1577264165148,-1,0,0
8.3,1577264165598,-1,0,0
17.7,1577264166048,-1,0,0
17.6,1577264166498,-1,0,0
16.1,1577264166948,-1,0,0
16.0,1577264167338,-1,0,0
15.9,1577264167788,-1,0,0
13.3,1577264168238,-1,0,0
7.2,1577264168688,-1,0,0
-10.5,1577264169138,-1,0,0
-15.5,1577264169588,5,0,0
-34.1,1577264170038,5,0,0
-29.8,1577264170488,5,0,0
-26.6,1577264170938,5,0,0
-18.7,1577264171388,5,0,0
-6.2,1577264171838,5,0,0
11.2,1577264172288,5,0,0
46.9,1577264172738,5,0,0
47.3,1577264173188,5,0,0
26.3,1577264173638,5,0,0
-1.9,1577264174088,5,0,0
-6.8,1577264174538,5,0,0
-3.3,1577264174988,5,0,0
-0.5,1577264175437,5,0,0
0.1,1577264175887,1,0,0
-1.5,1577264176338,1,0,0
-3.8,1577264176787,1,0,0
-4.8,1577264177238,1,0,0
-5.0,1577264177688,1,0,0
-6.1,1577264178137,1,0,0
-6.1,1577264178587,1,0,0
-6.1,1577264179037,1,0,0
-5.6,1577264179487,1,0,0
-4.0,1577264179937,1,0,0
-3.1,1577264180388,1,0,0
-2.3,1577264180837,1,0,0
-0.7,1577264181288,1,0,0
-0.9,1577264181737,1,0,0
-1.4,1577264182192,1,0,0
-1.4,1577264182637,1,0,0
0.7,1577264183087,1,0,0
0.5,1577264183537,1,0,0
-0.1,1577264183987,1,0,0
-0.1,1577264184437,1,0,0
0.5,1577264184887,1,0,0
2.6,1577264185342,1,0,0
10.1,1577264185787,1,0,0
2.3,1577264186237,1,0,0
-6.2,1577264186687,1,0,0
-7.3,1577264187137,1,0,0
-4.5,1577264187587,1,0,0
2.1,1577264188037,1,0,0
2.6,1577264188487,1,0,0
4.6,1577264188937,1,0,0
3.4,1577264189387,1,0,0
2.4,1577264189837,1,0,0
1.4,1577264190287,1,0,0
4.0,1577264190737,1,0,0
3.5,1577264191187,1,0,0
2.9,1577264191637,1,0,0
2.6,1577264192087,1,0,0
2.6,1577264192536,1,0,0
2.6,1577264192986,1,0,0
0.8,1577264193442,1,0,0
0.0,1577264193886,1,0,0
0.2,1577264194341,1,0,0
0.7,1577264194786,1,0,0
0.7,1577264195237,1,0,0
-1.0,1577264195686,1,0,0
-1.2,1577264196136,1,0,0
-0.4,1577264196586,1,0,0
0.5,1577264197036,1,0,0
0.8,1577264197486,1,0,0
1.2,1577264197936,1,0,0
1.3,1577264198391,1,0,0
1.7,1577264198841,1,0,0
1.8,1577264199286,1,0,0
1.8,1577264199741,1,0,0
2.0,1577264200186,1,0,0
2.9,1577264200636,1,0,0
-0.3,1577264201086,1,0,0
-0.3,1577264201536,1,0,0
3.8,1577264201986,-1,1,0
19.0,1577264202436,-1,1,0
18.2,1577264202886,-1,1,0
4.5,1577264203336,-1,1,0
10.8,1577264203786,-1,1,0
10.9,1577264204236,-1,1,0
25.9,1577264204686,-1,1,0
14.2,1577264205136,-1,1,0
9.5,1577264205586,-1,1,0
19.6,1577264206041,-1,1,0
46.4,1577264206491,-1,1,0
57.7,1577264206936,-1,1,0
58.0,1577264207386,-1,1,0
52.3,1577264207841,-1,1,0
14.5,1577264208286,-1,1,0
35.5,1577264208736,0,0,0
35.2,1577264209186,0,0,0
35.2,1577264209636,0,0,0
35.2,1577264210085,0,0,0
35.2,1577264210541,0,0,0
35.2,1577264210986,0,0,0
35.2,1577264211435,0,0,0
35.2,1577264211885,0,0,0
35.7,1577264212340,0,0,0
38.0,1577264212785,0,0,0
35.5,1577264213240,0,0,0
33.0,1577264213690,0,0,0
26.5,1577264214135,0,0,0
30.2,1577264214585,0,0,0
33.6,1577264215040,0,0,0
36.5,1577264215485,0,0,0
36.1,1577264215935,0,0,0
36.0,1577264216390,0,0,0
35.0,1577264216840,0,0,0
35.0,1577264217291,0,0,0
35.0,1577264217740,0,0,0
35.0,1577264218190,0,0,0
35.0,1577264218635,0,0,0
35.0,1577264219085,0,0,0
35.0,1577264219540,0,0,0
35.0,1577264219985,0,0,0
35.0,1577264220440,0,0,0
35.0,1577264220885,0,0,0
35.0,1577264221340,0,0,0
35.0,1577264221785,0,0,0
35.0,1577264222230,0,0,0
34.4,1577264222680,0,0,0
32.7,1577264223130,0,0,0
32.6,1577264223580,0,0,0
32.5,1577264224030,0,0,0
32.6,1577264224480,0,0,0
34.0,1577264224925,0,0,0
34.7,1577264225370,0,0,0
34.8,1577264225820,0,0,0
34.8,1577264226270,0,0,0
34.8,1577264226720,0,0,0
34.8,1577264227170,0,0,0
34.8,1577264227620,0,0,0
34.8,1577264228064,0,0,0
32.5,1577264228510,0,0,0
32.5,1577264228960,0,0,0
32.8,1577264229410,0,0,0
32.2,1577264229860,0,0,0
32.2,1577264230310,0,0,0
32.3,1577264230760,0,0,0
32.4,1577264231210,0,0,0
40.8,1577264231664,0,0,0
46.7,1577264232114,0,0,0
51.7,1577264232559,0,0,0
50.6,1577264233010,-1,0,0
22.8,1577264233459,-1,0,0
46.6,1577264233909,-1,0,0
46.4,1577264234359,-1,0,0
40.4,1577264234809,-1,0,0
40.4,1577264235259,-1,0,0
54.0,1577264235714,-1,0,0
100.0,1577264236159,-1,0,0
104.2,1577264236609,-1,0,0
104.3,1577264237059,-1,0,0
105.6,1577264237509,-1,0,0
75.9,1577264237959,-1,0,0
26.7,1577264238409,-1,0,0
10.1,1577264238859,-1,0,0
16.4,1577264239309,-1,0,0
9.6,1577264239759,-1,0,0
5.8,1577264240209,-1,0,0
11.6,1577264240659,-1,0,0
2.2,1577264241109,-1,0,0
-1.1,1577264241559,-1,0,0
-6.8,1577264242009,-1,0,0
-6.7,1577264242459,1,0,0
-6.4,1577264242909,1,0,0
-2.7,1577264243359,1,0,0
-0.6,1577264243808,1,0,0
-0.7,1577264244258,1,0,0
-0.7,1577264244708,1,0,0
-0.7,1577264245163,1,0,0
0.2,1577264245608,2,0,0
20.1,1577264246058,2,0,0
29.9,1577264246508,2,0,0
28.7,1577264246958,2,0,0
28.1,1577264247408,2,0,0
28.1,1577264247858,2,0,0
28.1,1577264248308,2,0,0
8.3,1577264248758,2,0,0
-18.9,1577264249208,2,0,0
-38.0,1577264249658,3,0,0
-49.7,1577264250108,3,0,0
-77.2,1577264250558,3,0,0
-84.6,1577264251008,3,0,0
-89.6,1577264251458,3,0,0
-83.0,1577264251908,3,0,0
-82.5,1577264252358,3,0,0
-69.6,1577264252808,3,0,0
-52.1,1577264253258,3,0,0
-35.1,1577264253708,3,0,0
-33.7,1577264254158,3,0,0
-22.0,1577264254608,3,0,0
4.4,1577264255058,3,0,0
3.0,1577264255508,3,0,0
2.8,1577264255959,1,0,0
2.4,1577264256408,1,0,0
0.4,1577264256858,1,0,0
-0.8,1577264257308,1,0,0
-1.9,1577264257758,1,0,0
-1.9,1577264258208,1,0,0
-2.0,1577264258658,1,0,0
-2.1,1577264259108,1,0,0
-3.4,1577264259558,1,0,0
-3.7,1577264260008,1,0,0
-3.6,1577264260457,1,0,0
-3.6,1577264260913,1,0,0
-3.8,1577264261357,1,0,0
-4.5,1577264261808,1,0,0
-4.9,1577264262257,1,0,0
-4.9,1577264262707,1,0,0
-4.9,1577264263157,1,0,0
-4.9,1577264263607,1,0,0
-5.0,1577264264057,1,0,0
-5.0,1577264264507,1,0,0
-5.9,1577264264957,1,0,0
-5.9,1577264265407,1,0,0
-7.9,1577264265857,1,0,0
-25.2,1577264266307,3,0,0
-70.3,1577264266757,3,0,0
-104.9,1577264267207,3,0,0
-137.5,1577264267657,3,0,0
-211.6,1577264268107,3,0,0
-219.1,1577264268557,3,0,0
-218.1,1577264269007,3,0,0
-213.2,1577264269458,3,0,0
-211.8,1577264269917,3,0,0
-211.6,1577264270367,3,0,0
-211.8,1577264270817,3,0,0
-212.0,1577264271267,3,0,0
-212.5,1577264271717,3,0,0
-215.1,1577264272167,3,0,0
-182.4,1577264272617,3,0,0
-143.3,1577264273067,3,0,0
-136.3,1577264273517,3,0,0
-78.1,1577264273972,3,0,0
-26.3,1577264274417,3,0,0
-26.7,1577264274867,3,0,0
-16.3,1577264275317,3,0,0
-7.1,1577264275767,3,0,0
-5.1,1577264276217,3,0,0
-4.1,1577264276667,3,0,0
1.1,1577264277122,4,0,0
1.1,1577264277567,4,0,0
4.6,1577264278022,4,0,0
5.4,1577264278472,4,0,0
11.9,1577264278917,4,0,0
26.8,1577264279372,4,0,0
16.6,1577264279816,4,0,0
16.5,1577264280272,4,0,0
13.5,1577264280717,4,0,0
10.4,1577264281172,4,0,0
7.5,1577264281622,4,0,0
0.7,1577264282071,4,0,0
-9.3,1577264282492,4,0,0
-16.6,1577264282936,4,0,0
-11.7,1577264283391,4,0,0
-2.7,1577264283841,4,0,0
0.3,1577264284291,4,0,0
-4.6,1577264284741,4,0,0
-5.0,1577264285191,4,0,0
-8.0,1577264285641,4,0,0
-12.7,1577264286091,4,0,0
-13.1,1577264286536,4,0,0
-1.2,1577264286991,4,0,0
-0.6,1577264287436,4,0,0
5.3,1577264287891,1,0,0
6.8,1577264288341,1,0,0
5.1,1577264288791,1,0,0
4.5,1577264289241,1,0,0
2.0,1577264289691,1,0,0
1.3,1577264290141,1,0,0
-2.3,1577264290591,1,0,0
-1.2,1577264291041,1,0,0
-1.7,1577264291491,1,0,0
-7.0,1577264291936,1,0,0
-5.5,1577264292391,1,0,0
-1.8,1577264292841,1,0,0
-1.8,1577264293291,1,0,0
-1.8,1577264293741,1,0,0
-2.0,1577264294191,1,0,0
0.1,1577264294641,1,0,0
0.1,1577264295091,1,0,0
1.1,1577264295541,1,0,0
6.4,1577264295991,-1,0,0
21.1,1577264296441,-1,0,0
11.0,1577264296890,-1,0,0
5.7,1577264297340,-1,0,0
5.7,1577264297790,-1,0,0
9.3,1577264298235,-1,0,0
6.7,1577264298690,-1,0,0
2.0,1577264299140,-1,0,0
-2.0,1577264299590,-1,0,0
-5.0,1577264300035,-1,0,0
-9.8,1577264300490,1,0,0
-3.6,1577264300940,1,0,0
3.3,1577264301390,1,0,0
-3.5,1577264301840,1,0,0
-4.1,1577264302290,1,0,0
-2.7,1577264302740,1,0,0
-5.8,1577264303190,1,0,0
-4.8,1577264303640,1,0,0
-2.6,1577264304090,1,0,0
14.6,1577264304540,1,0,0
12.4,1577264304990,1,0,0
3.1,1577264305440,1,0,0
-2.5,1577264305890,1,0,0
-1.8,1577264306340,1,0,0
7.2,1577264306790,1,0,0
2.8,1577264307240,1,0,0
-2.8,1577264307685,1,0,0
1.8,1577264308135,1,0,0
3.0,1577264308575,1,0,0
-0.4,1577264309035,1,0,0
-4.4,1577264309490,1,0,0
-4.4,1577264309935,1,0,0
-2.8,1577264310390,1,0,0
0.8,1577264310835,1,0,0
6.2,1577264311280,1,0,0
2.6,1577264311730,1,0,0
-2.5,1577264312180,1,0,0
-2.1,1577264312630,1,0,0
0.1,1577264313080,1,0,0
0.0,1577264313530,1,0,0
-0.1,1577264313979,1,0,0
4.4,1577264314424,1,0,0
4.4,1577264314869,1,0,0
4.6,1577264315319,1,0,0
2.3,1577264315769,1,0,0
1.4,1577264316219,1,0,0
0.8,1577264316669,1,0,0
-1.7,1577264317119,1,0,0
0.4,1577264317569,1,0,0
0.7,1577264318019,1,0,0
0.7,1577264318469,1,0,0
0.7,1577264318914,1,0,0
0.7,1577264319359,1,0,0
0.7,1577264319809,1,0,0
0.7,1577264320259,1,0,0
0.7,1577264320709,1,0,0
0.7,1577264321159,1,0,0
0.7,1577264321609,1,0,0
0.6,1577264322054,1,0,0
0.7,1577264322499,1,0,0
0.7,1577264322949,1,0,0
0.7,1577264323394,1,0,0
0.7,1577264323834,1,0,0
0.7,1577264324289,1,0,0
0.7,1577264324739,1,0,0
2.4,1577264325189,1,0,0
2.8,1577264325634,1,0,0
2.8,1577264326074,1,0,0
2.3,1577264326519,1,0,0
-3.6,1577264326969,1,0,0
-3.5,1577264327414,1,0,0
-3.8,1577264327859,1,0,0
-3.8,1577264328309,1,0,0
-2.7,1577264328759,1,0,0
2.7,1577264329209,1,0,0
4.1,1577264329654,1,0,0
3.1,1577264330099,1,0,0
1.4,1577264330549,1,0,0
1.2,1577264330999,1,0,0
1.2,1577264331448,1,0,0
1.1,1577264331894,1,0,0
1.1,1577264332339,1,0,0
1.1,1577264332789,1,0,0
1.2,1577264333239,1,0,0
3.3,1577264333688,8,0,0
3.6,1577264334138,8,0,0
3.6,1577264334588,8,0,0
3.8,1577264335038,8,0,0
6.9,1577264335488,8,0,0
6.9,1577264335933,8,0,0
6.9,1577264336378,8,0,0
6.9,1577264336828,8,0,0
6.9,1577264337278,8,0,0
7.3,1577264337728,8,0,0
12.1,1577264338178,8,0,0
13.9,1577264338628,8,0,0
16.8,1577264339073,8,0,0
20.4,1577264339513,8,0,0
19.8,1577264339953,8,0,0
19.6,1577264340398,8,0,0
25.3,1577264340848,8,0,0
24.9,1577264341298,8,0,0
20.9,1577264341748,8,0,0
17.8,1577264342198,8,0,0
13.3,1577264342648,8,0,0
12.5,1577264343098,8,0,0
12.6,1577264343548,8,0,0
14.5,1577264343998,8,0,0
11.8,1577264344448,8,0,0
8.3,1577264344898,8,0,0
3.9,1577264345348,8,0,0
3.8,1577264345798,8,0,0
3.7,1577264346248,8,0,0
4.2,1577264346698,8,0,0
10.2,1577264347148,8,0,0
16.5,1577264347598,8,0,0
17.3,1577264348048,8,0,0
10.1,1577264348497,8,0,0
11.9,1577264348947,8,0,0
14.2,1577264349397,8,0,0
14.7,1577264349847,8,0,0
14.2,1577264350297,8,0,0
11.7,1577264350752,8,0,0
11.2,1577264351197,8,0,0
11.2,1577264351647,8,0,0
10.8,1577264352097,8,0,0
10.2,1577264352547,8,0,0
13.5,1577264352997,8,0,0
13.5,1577264353447,8,0,0
13.5,1577264353897,8,0,0
13.5,1577264354352,8,0,0
12.5,1577264354807,8,0,0
9.0,1577264355257,8,0,0
5.5,1577264355707,8,0,0
5.0,1577264356157,8,0,0
4.7,1577264356607,8,0,0
4.9,1577264357057,8,0,0
6.3,1577264357507,8,0,0
7.1,1577264357957,8,0,0
4.0,1577264358407,8,0,0
3.6,1577264358857,8,0,0
3.3,1577264359307,8,0,0
3.3,1577264359757,8,0,0
3.3,1577264360207,8,0,0
3.7,1577264360657,8,0,0
3.7,1577264361107,8,0,0
3.7,1577264361557,8,0,0
3.7,1577264362007,8,0,0
3.1,1577264362457,8,0,0
-12.3,1577264362907,8,0,0
-33.1,1577264363357,-1,0,0
-35.4,1577264363807,-1,0,0
-35.0,1577264364257,-1,0,0
-40.3,1577264364707,-1,0,0
-87.9,1577264365157,-1,0,0
-63.4,1577264365607,-1,0,0
5.2,1577264366057,-1,0,0
44.7,1577264366506,-1,0,0
44.6,1577264366956,-1,0,0
40.8,1577264367407,-1,0,0
34.5,1577264367856,-1,0,0
34.4,1577264368306,-1,0,0
34.1,1577264368756,-1,0,0
33.6,1577264369206,-1,0,0
32.3,1577264369656,-1,0,0
30.6,1577264370106,-1,0,0
30.6,1577264370556,-1,0,0
26.3,1577264371006,-1,0,0
8.5,1577264371456,-1,0,0
3.1,1577264371906,-1,0,0
2.1,1577264372356,-1,0,0
-15.7,1577264372806,-1,0,0
-15.8,1577264373261,-1,0,0
-8.9,1577264373706,-1,0,0
-3.6,1577264374156,-1,0,0
5.0,1577264374606,1,0,0
10.6,1577264375056,1,0,0
3.6,1577264375506,1,0,0
2.6,1577264375956,1,0,0
1.1,1577264376406,1,0,0
-1.6,1577264376861,1,0,0
-3.1,1577264377306,1,0,0
-3.3,1577264377756,1,0,0
-5.1,1577264378206,1,0,0
-7.0,1577264378661,1,0,0
-7.0,1577264379106,1,0,0
-6.6,1577264379556,1,0,0
-3.6,1577264380006,1,0,0
2.6,1577264380461,1,0,0
4.1,1577264380906,1,0,0
-0.8,1577264381356,1,0,0
-0.1,1577264381806,1,0,0
0.4,1577264382266,1,0,0
0.4,1577264382716,1,0,0
0.1,1577264383166,1,0,0
-1.0,1577264383616,1,0,0
-7.0,1577264384066,1,0,0
-10.2,1577264384515,1,0,0
-5.5,1577264384966,1,0,0
-3.1,1577264385420,1,0,0
-2.1,1577264385870,1,0,0
1.5,1577264386316,1,0,0
1.5,1577264386770,1,0,0
1.6,1577264387220,1,0,0
4.1,1577264387665,1,0,0
1.9,1577264388115,1,0,0
2.1,1577264388565,1,0,0
2.0,1577264389020,1,0,0
11.8,1577264389465,1,0,0
15.8,1577264389920,1,0,0
14.7,1577264390370,1,0,0
14.7,1577264390820,1,0,0
14.6,1577264391270,1,0,0
11.8,1577264391720,1,0,0
7.5,1577264392170,1,0,0
6.8,1577264392620,1,0,0
6.8,1577264393065,1,0,0
6.7,1577264393520,1,0,0
4.8,1577264393965,1,0,0
4.2,1577264394420,1,0,0
4.2,1577264394870,1,0,0
4.2,1577264395320,1,0,0
0.8,1577264395770,1,0,0
-25.2,1577264396220,-1,0,0
-37.5,1577264396670,-1,0,0
-42.3,1577264397120,-1,0,0
-57.3,1577264397570,-1,0,0
-87.4,1577264398015,-1,0,0
-92.9,1577264398470,-1,0,0
-92.8,1577264398920,-1,0,0
-76.8,1577264399365,-1,0,0
-21.0,1577264399820,-1,0,0
34.2,1577264400270,-1,0,0
64.9,1577264400720,-1,0,0
92.0,1577264401169,-1,0,0
81.7,1577264401615,-1,0,0
26.0,1577264402069,-1,0,0
-3.3,1577264402519,-1,0,0
-5.5,1577264402894,-1,0,0
-6.5,1577264403349,5,0,0
-24.5,1577264403799,5,0,0
-26.2,1577264404249,5,0,0
-39.1,1577264404699,5,0,0
-52.1,1577264405149,5,0,0
-58.6,1577264405599,5,0,0
-57.8,1577264406049,5,0,0
-52.2,1577264406499,5,0,0
-35.8,1577264406949,5,0,0
-28.7,1577264407399,5,0,0
-9.9,1577264407849,5,0,0
25.0,1577264408299,5,0,0
56.8,1577264408749,5,0,0
64.1,1577264409199,5,0,0
61.0,1577264409649,5,0,0
45.6,1577264410099,5,0,0
34.2,1577264410549,5,0,0
32.3,1577264410994,5,0,0
18.8,1577264411449,5,0,0
12.9,1577264411899,5,0,0
9.3,1577264412349,5,0,0
3.0,1577264412799,5,0,0
1.9,1577264413249,5,0,0
4.1,1577264413699,5,0,0
3.8,1577264414149,3,0,0
1.8,1577264414599,3,0,0
0.3,1577264415049,3,0,0
-2.0,1577264415499,3,0,0
-9.9,1577264415949,3,0,0
-13.1,1577264416399,3,0,0
-17.9,1577264416849,3,0,0
-23.2,1577264417299,3,0,0
-21.1,1577264417749,3,0,0
-17.9,1577264418198,3,0,0
-20.0,1577264418649,3,0,0
-23.9,1577264419099,3,0,0
-26.2,1577264419548,3,0,0
-26.4,1577264419998,3,0,0
-27.0,1577264420448,3,0,0
-28.9,1577264420898,3,0,0
-29.8,1577264421348,3,0,0
-30.1,1577264421798,3,0,0
-30.1,1577264422248,3,0,0
-28.5,1577264422698,3,0,0
-24.4,1577264423148,3,0,0
-16.5,1577264423598,3,0,0
-6.0,1577264424048,3,0,0
-3.3,1577264424498,3,0,0
-3.6,1577264424948,3,0,0
-3.8,1577264425398,1,0,0
-3.9,1577264425848,1,0,0
-2.2,1577264426298,1,0,0
-0.1,1577264426748,1,0,0
-0.1,1577264427198,1,0,0
-0.3,1577264427648,1,0,0
-3.5,1577264428098,3,0,0
-11.4,1577264428548,3,0,0
-23.1,1577264428998,3,0,0
-25.7,1577264429448,3,0,0
-26.1,1577264429898,3,0,0
-29.9,1577264430353,3,0,0
-31.8,1577264430798,3,0,0
-32.7,1577264431248,3,0,0
-33.3,1577264431700,3,0,0
-34.2,1577264432148,3,0,0
-33.9,1577264432598,3,0,0
-33.9,1577264433048,3,0,0
-33.7,1577264433498,3,0,0
-33.7,1577264433948,3,0,0
-37.9,1577264434398,3,0,0
-37.6,1577264434848,3,0,0
-37.5,1577264435298,3,0,0
-43.2,1577264435749,3,0,0
-54.1,1577264436198,3,0,0
-56.5,1577264436648,3,0,0
-46.9,1577264437098,3,0,0
-42.9,1577264437547,3,0,0
-45.3,1577264437997,3,0,0
-47.4,1577264438447,3,0,0
-52.2,1577264438897,3,0,0
-62.1,1577264439347,3,0,0
-58.2,1577264439797,3,0,0
-51.6,1577264440247,3,0,0
-45.3,1577264440697,3,0,0
-45.3,1577264441147,3,0,0
-44.8,1577264441597,3,0,0
-39.7,1577264442047,3,0,0
