accPre_data,Timestamp,Action,Bump,Traffic congestion
0.0,1577264087222,0,0,0
0.0,1577264087672,0,0,0
0.0,1577264088122,0,0,0
0.0,1577264088572,10,0,0
0.0,1577264088980,10,0,0
0.0,1577264089432,10,0,0
0.0,1577264089892,10,0,0
0.0,1577264090342,10,0,0
0.0,1577264090792,10,0,0
0.0,1577264091241,10,0,0
0.0,1577264091694,10,0,0
0.0,1577264092141,10,0,0
0.0,1577264092591,10,0,0
0.0,1577264093041,10,0,0
0.0,1577264093491,10,0,0
0.0,1577264093941,10,0,0
0.0,1577264094391,10,0,0
0.0,1577264094841,10,0,0
0.0,1577264095291,10,0,0
0.0,1577264095741,10,0,0
0.0,1577264096193,10,0,0
0.0,1577264096641,10,0,0
0.0,1577264097093,10,0,0
0.0,1577264097541,10,0,0
0.0,1577264097991,10,0,0
0.0,1577264098441,10,0,0
0.0,1577264098891,10,0,0
0.0,1577264099341,10,0,0
0.0,1577264099791,10,0,0
0.0,1577264100241,10,0,0
0.0,1577264100691,10,0,0
0.0,1577264101141,0,0,0
0.0,1577264101593,0,0,0
0.0,1577264102043,0,0,0
0.0,1577264102491,0,0,0
0.0,1577264102941,0,0,0
0.0,1577264103393,0,0,0
0.0,1577264103841,-1,0,0
0.0,1577264104293,-1,0,0
0.0,1577264104741,-1,0,0
0.0,1577264105191,-1,0,0
0.0,1577264105661,-1,0,0
0.0,1577264106110,-1,0,0
0.0,1577264106562,-1,0,0
0.0,1577264107010,-1,0,0
0.0,1577264107460,-1,0,0
0.0,1577264107910,-1,0,0
0.0,1577264108361,-1,0,0
0.0,1577264108810,-1,0,0
0.0,1577264109260,-1,0,0
0.0,1577264109710,-1,0,0
0.0,1577264110160,-1,0,0
0.0,1577264110610,-1,0,0
10.6,1577264111060,-1,0,0
15.8,1577264111510,-1,0,0
0.0,1577264111960,-1,0,0
0.0,1577264112412,-1,0,0
1.0,1577264112860,-1,0,0
11.4,1577264113310,-1,0,0
13.6,1577264113760,-1,0,0
13.8,1577264114210,-1,0,0
13.8,1577264114665,-1,0,0
12.4,1577264115112,-1,0,0
8.6,1577264115564,-1,0,0
4.4,1577264116010,-1,0,0
4.8,1577264116462,-1,0,0
7.8,1577264116912,-1,0,0
12.0,1577264117364,-1,0,0
12.0,1577264117812,-1,0,0
9.6,1577264118262,-1,0,0
6.2,1577264118712,-1,0,0
6.2,1577264119162,-1,0,0
7.0,1577264119612,-1,0,0
0.0,1577264120064,-1,0,0
0.0,1577264120511,-1,0,0
0.0,1577264120962,5,0,0
0.0,1577264121411,5,0,0
3.4,1577264121861,5,0,0
6.0,1577264122311,5,0,0
9.2,1577264122761,5,0,0
12.6,1577264123211,5,0,0
12.6,1577264123662,5,0,0
10.8,1577264124111,5,0,0
5.8,1577264124562,5,0,0
6.2,1577264125012,5,0,0
7.8,1577264125461,5,0,0
8.6,1577264125911,5,0,0
9.6,1577264126361,5,0,0
9.4,1577264126811,5,0,0
9.0,1577264127261,5,0,0
8.8,1577264127711,5,0,0
3.8,1577264128162,5,0,0
3.6,1577264128611,5,0,0
4.4,1577264129063,5,0,0
4.4,1577264129511,5,0,0
4.4,1577264129962,5,0,0
4.4,1577264130411,5,0,0
4.4,1577264130861,5,0,0
4.2,1577264131311,5,0,0
4.2,1577264131761,5,0,0
4.2,1577264132201,-1,0,0
4.2,1577264132651,-1,0,0
4.2,1577264133105,-1,0,0
4.2,1577264133551,-1,0,0
0.0,1577264134000,-1,0,0
0.0,1577264134451,-1,0,0
0.0,1577264134900,-1,0,0
0.0,1577264135353,-1,0,0
0.0,1577264135800,-1,0,0
0.0,1577264136253,-1,0,0
0.0,1577264136704,-1,0,0
0.0,1577264137154,-1,0,0
4.4,1577264137604,-1,0,0
4.0,1577264138053,-1,0,0
13.8,1577264138504,-1,0,0
24.6,1577264138953,-1,0,0
24.6,1577264139405,-1,0,0
15.8,1577264139853,2,0,0
0.0,1577264140304,2,0,0
11.4,1577264140774,2,0,0
21.0,1577264141227,2,0,0
28.2,1577264141670,2,0,0
24.8,1577264142110,2,0,0
22.6,1577264142568,2,0,0
13.4,1577264143027,2,0,0
5.8,1577264143494,2,0,0
7.2,1577264143928,2,0,0
7.4,1577264144372,2,0,0
7.4,1577264144824,2,0,0
13.0,1577264145284,2,0,0
13.2,1577264145758,2,0,0
13.2,1577264146204,2,0,0
13.2,1577264146578,2,0,0
13.2,1577264147038,2,0,0
13.2,1577264147503,2,0,0
13.2,1577264147952,2,0,0
13.2,1577264148433,2,0,0
13.2,1577264148852,2,0,0
13.2,1577264149303,2,0,0
13.4,1577264149763,2,0,0
13.4,1577264150212,2,0,0
10.0,1577264150693,2,0,0
0.0,1577264151143,2,0,0
0.0,1577264151593,2,0,0
1.6,1577264152043,2,0,0
6.4,1577264152493,2,0,0
8.2,1577264152943,2,0,0
8.6,1577264153392,2,0,0
9.2,1577264153843,2,0,0
9.2,1577264154293,2,0,0
9.2,1577264154743,2,0,0
9.2,1577264155193,2,0,0
6.0,1577264155643,1,0,0
0.0,1577264156093,1,0,0
1.4,1577264156543,1,0,0
0.0,1577264156993,1,0,0
2.0,1577264157443,1,0,0
5.0,1577264157893,1,0,0
5.6,1577264158343,1,0,0
7.0,1577264158793,1,0,0
7.0,1577264159243,1,0,0
6.0,1577264159693,1,0,0
0.0,1577264160143,1,0,0
0.0,1577264160595,1,0,0
0.0,1577264161043,1,0,0
0.0,1577264161493,1,0,0
0.0,1577264161942,1,0,0
0.0,1577264162392,1,0,0
0.0,1577264162842,1,0,0
0.0,1577264163292,-1,0,0
0.0,1577264163742,-1,0,0
0.0,1577264164192,-1,0,0
0.0,1577264164642,-1,0,0
0.0,1577264165092,-1,0,0
0.0,1577264165542,-1,0,0
0.0,1577264165992,-1,0,0
0.0,1577264166442,-1,0,0
0.0,1577264166892,-1,0,0
0.0,1577264167282,-1,0,0
0.0,1577264167732,-1,0,0
0.0,1577264168182,-1,0,0
0.2,1577264168632,-1,0,0
0.8,1577264169082,-1,0,0
1.0,1577264169532,5,0,0
1.4,1577264169982,5,0,0
2.2,1577264170432,5,0,0
2.4,1577264170882,5,0,0
2.6,1577264171332,5,0,0
2.6,1577264171782,5,0,0
2.8,1577264172232,5,0,0
2.6,1577264172682,5,0,0
2.8,1577264173132,5,0,0
2.8,1577264173582,5,0,0
2.8,1577264174032,5,0,0
3.2,1577264174482,5,0,0
3.4,1577264174931,5,0,0
3.4,1577264175381,5,0,0
3.4,1577264175831,1,0,0
0.0,1577264176284,1,0,0
0.0,1577264176731,1,0,0
0.0,1577264177181,1,0,0
0.0,1577264177631,1,0,0
0.0,1577264178081,1,0,0
0.4,1577264178531,1,0,0
1.6,1577264178981,1,0,0
0.0,1577264179431,1,0,0
0.0,1577264179881,1,0,0
0.0,1577264180331,1,0,0
0.0,1577264180781,1,0,0
0.0,1577264181231,1,0,0
0.0,1577264181681,1,0,0
0.0,1577264182138,1,0,0
0.0,1577264182584,1,0,0
0.0,1577264183033,1,0,0
0.0,1577264183481,1,0,0
0.0,1577264183931,1,0,0
0.0,1577264184383,1,0,0
0.0,1577264184831,1,0,0
