acceleration_data,Timestamp,Action,Bump,Traffic congestion
0.0,1577091269677,0,0,0
0.0,1577091270127,0,0,0
0.0,1577091270617,0,0,0
0.0,1577091271067,0,0,0
0.0,1577091271557,0,0,0
0.0,1577091272007,0,0,0
0.0,1577091272497,0,0,0
0.0,1577091272947,0,0,0
0.0,1577091273437,0,0,0
0.0,1577091273887,0,0,0
0.0,1577091274378,0,0,0
0.0,1577091274827,0,0,0
0.0,1577091275317,0,0,0
0.0,1577091275767,0,0,0
0.0,1577091276257,0,0,0
0.0,1577091276707,0,0,0
0.0,1577091277197,0,0,0
0.0,1577091277647,0,0,0
0.0,1577091278137,0,0,0
0.0,1577091278577,0,0,0
0.0,1577091279067,0,0,0
0.0,1577091279517,0,0,0
0.0,1577091280007,0,0,0
0.0,1577091280457,0,0,0
0.0,1577091280957,0,0,0
0.0,1577091281407,0,0,0
0.0,1577091281897,0,0,0
0.0,1577091282347,0,0,0
0.0,1577091282847,0,0,0
0.0,1577091283297,0,0,0
0.0,1577091283787,0,0,0
0.0,1577091284237,0,0,0
0.0,1577091284727,0,0,0
0.0,1577091285177,0,0,0
0.0,1577091285667,0,0,0
0.0,1577091286117,0,0,0
0.0,1577091286607,0,0,0
0.0,1577091287057,0,0,0
0.0,1577091287547,0,0,0
0.0,1577091287997,0,0,0
0.0,1577091288487,0,0,0
0.0,1577091288937,0,0,0
0.0,1577091289427,0,0,0
0.0,1577091289877,0,0,0
0.0,1577091290367,0,0,0
0.0,1577091290817,0,0,0
0.0,1577091291307,0,0,0
0.0,1577091291757,0,0,0
0.0,1577091292247,0,0,0
0.0,1577091292697,0,0,0
0.0,1577091293187,0,0,0
0.0,1577091293637,0,0,0
0.0,1577091294127,0,0,0
0.0,1577091294577,0,0,0
0.0,1577091295077,0,0,0
0.0,1577091295527,0,0,0
0.0,1577091296017,0,0,0
0.0,1577091296467,0,0,0
0.0,1577091296957,0,0,0
0.0,1577091297407,0,0,0
0.0,1577091297897,0,0,0
0.0,1577091298347,0,0,0
0.0,1577091298847,0,0,0
0.0,1577091299297,0,0,0
0.0,1577091299797,0,0,0
0.0,1577091300247,0,0,0
0.0,1577091300737,0,0,0
0.0,1577091301187,0,0,0
0.0,1577091301677,0,0,0
0.0,1577091302127,0,0,0
0.0,1577091302627,0,0,0
0.0,1577091303077,0,0,0
0.0,1577091303567,0,0,0
0.0,1577091304017,0,0,0
0.0,1577091304507,0,0,0
0.0,1577091304957,0,0,0
0.0,1577091305446,0,0,0
