accPre_data,Timestamp,Action,Bump,Traffic congestion
14.5225,1577091269737,0,0,0
14.5225,1577091270187,0,0,0
14.5225,1577091270678,0,0,0
14.5225,1577091271127,0,0,0
14.5225,1577091271617,0,0,0
14.5225,1577091272067,0,0,0
14.5225,1577091272557,0,0,0
14.5225,1577091273007,0,0,0
14.5225,1577091273497,0,0,0
14.5225,1577091273947,0,0,0
14.5225,1577091274437,0,0,0
14.5225,1577091274888,0,0,0
14.5225,1577091275377,0,0,0
14.5225,1577091275827,0,0,0
14.5225,1577091276317,0,0,0
14.5225,1577091276767,0,0,0
14.5225,1577091277257,0,0,0
14.5225,1577091277707,0,0,0
14.5225,1577091278197,0,0,0
14.5225,1577091278637,0,0,0
14.5225,1577091279127,0,0,0
14.5225,1577091279577,0,0,0
14.5225,1577091280067,0,0,0
14.5225,1577091280527,0,0,0
14.5225,1577091281017,0,0,0
14.5225,1577091281467,0,0,0
14.5225,1577091281957,0,0,0
14.5225,1577091282407,0,0,0
14.5225,1577091282907,0,0,0
14.5225,1577091283360,0,0,0
14.5225,1577091283847,0,0,0
14.5225,1577091284297,0,0,0
14.5225,1577091284787,0,0,0
14.5225,1577091285237,0,0,0
14.5225,1577091285727,0,0,0
14.5225,1577091286177,0,0,0
14.5225,1577091286667,0,0,0
14.5225,1577091287117,0,0,0
14.5225,1577091287607,0,0,0
14.5225,1577091288057,0,0,0
14.5225,1577091288547,0,0,0
14.5225,1577091288997,0,0,0
14.5225,1577091289487,0,0,0
14.5225,1577091289937,0,0,0
14.5225,1577091290427,0,0,0
14.5225,1577091290877,0,0,0
14.5225,1577091291367,0,0,0
14.5225,1577091291817,0,0,0
14.5225,1577091292307,0,0,0
14.5225,1577091292757,0,0,0
14.5225,1577091293247,0,0,0
14.5225,1577091293697,0,0,0
14.5225,1577091294187,0,0,0
14.5225,1577091294637,0,0,0
14.5225,1577091295137,0,0,0
14.5225,1577091295587,0,0,0
14.5225,1577091296077,0,0,0
14.5225,1577091296527,0,0,0
14.5225,1577091297017,0,0,0
14.5225,1577091297467,0,0,0
14.5225,1577091297957,0,0,0
14.5225,1577091298417,0,0,0
14.5225,1577091298907,0,0,0
14.5225,1577091299357,0,0,0
14.5225,1577091299857,0,0,0
14.5225,1577091300307,0,0,0
14.5225,1577091300797,0,0,0
14.5225,1577091301247,0,0,0
14.5225,1577091301737,0,0,0
14.5225,1577091302187,0,0,0
14.5225,1577091302687,0,0,0
14.5225,1577091303137,0,0,0
14.5225,1577091303627,0,0,0
14.5225,1577091304077,0,0,0
14.5225,1577091304567,0,0,0
14.5225,1577091305017,0,0,0
14.5225,1577091305507,0,0,0
14.5225,1577091305957,0,0,0
14.5225,1577091306447,0,0,0
14.5225,1577091306906,0,0,0
14.5225,1577091307397,0,0,0
14.5225,1577091307847,0,0,0
14.5225,1577091308337,0,0,0
14.5225,1577091308787,0,0,0
14.5225,1577091309276,0,0,0
14.5225,1577091309726,0,0,0
14.5225,1577091310216,0,0,0
14.5225,1577091310666,0,0,0
14.5225,1577091311157,0,0,0
14.5225,1577091311606,0,0,0
14.5225,1577091312097,0,0,0
14.5225,1577091312546,0,0,0
14.5225,1577091313038,0,0,0
14.5225,1577091313486,0,0,0
14.5225,1577091313997,0,0,0
14.5225,1577091314446,0,0,0
14.5225,1577091314937,0,0,0
14.5225,1577091315386,0,0,0
14.5225,1577091315878,0,0,0
14.5225,1577091316326,0,0,0
14.5225,1577091316817,0,0,0
14.5225,1577091317266,0,0,0
14.5225,1577091317757,0,0,0
14.5225,1577091318206,0,0,0
14.5225,1577091318697,0,0,0
14.5225,1577091319146,0,0,0
14.5225,1577091319637,0,0,0
14.5225,1577091320086,0,0,0
14.5225,1577091320577,0,0,0
14.5225,1577091321026,0,0,0
14.5225,1577091321517,0,0,0
14.5225,1577091321967,0,0,0
14.5225,1577091322466,0,0,0
14.5225,1577091322917,0,0,0
14.5225,1577091323407,0,0,0
14.5225,1577091323856,0,0,0
14.5225,1577091324356,0,0,0
14.5225,1577091324806,0,0,0
14.5225,1577091325296,0,0,0
14.5225,1577091325746,0,0,0
14.5225,1577091326236,0,0,0
14.5225,1577091326696,0,0,0
14.5225,1577091327186,0,0,0
14.5225,1577091327636,0,0,0
14.5225,1577091328136,0,0,0
14.5225,1577091328586,0,0,0
14.5225,1577091329076,0,0,0
14.5225,1577091329526,0,0,0
14.5225,1577091330026,0,0,0
14.5225,1577091330476,0,0,0
14.5225,1577091330976,0,0,0
14.5225,1577091331426,0,0,0
14.5225,1577091331916,0,0,0
14.5225,1577091332367,0,0,0
14.5225,1577091332856,0,0,0
14.5225,1577091333306,0,0,0
14.5225,1577091333796,0,0,0
14.5225,1577091334247,0,0,0
14.5225,1577091334756,0,0,0
14.5225,1577091335206,0,0,0
14.5225,1577091335696,0,0,0
14.5225,1577091336146,0,0,0
14.5225,1577091336636,0,0,0
14.5225,1577091337086,0,0,0
14.5225,1577091337576,0,0,0
14.5225,1577091338026,0,0,0
14.5225,1577091338516,0,0,0
14.5225,1577091338966,0,0,0
14.5225,1577091339456,0,0,0
14.5225,1577091339896,0,0,0
14.5225,1577091340387,0,0,0
14.5225,1577091340836,0,0,0
14.5225,1577091341326,0,0,0
14.5225,1577091341776,0,0,0
14.5225,1577091342266,0,0,0
14.5225,1577091342726,0,0,0
14.5225,1577091343216,0,0,0
14.5225,1577091343676,0,0,0
14.5225,1577091344167,0,0,0
14.5225,1577091344616,0,0,0
14.5225,1577091345116,0,0,0
14.5225,1577091345666,0,0,0
14.5225,1577091346337,0,0,0
14.5225,1577091346856,0,0,0
14.5225,1577091347436,0,0,0
14.5225,1577091347896,0,0,0
14.5225,1577091348407,0,0,0
14.5225,1577091348886,0,0,0
14.5225,1577091349376,0,0,0
14.5225,1577091349816,0,0,0
14.5225,1577091350416,0,0,0
14.5225,1577091350906,0,0,0
14.5225,1577091351407,0,0,0
14.5225,1577091351836,0,0,0
14.5225,1577091352330,0,0,0
14.5225,1577091352786,0,0,0
14.5225,1577091353275,0,0,0
14.5225,1577091353726,0,0,0
14.5225,1577091354215,0,0,0
14.5225,1577091354655,0,0,0
14.5225,1577091355146,0,0,0
14.5225,1577091355595,0,0,0
14.5225,1577091356085,0,0,0
14.5225,1577091356535,0,0,0
14.5225,1577091357026,0,0,0
14.5225,1577091357475,0,0,0
14.5225,1577091357966,0,0,0
14.5225,1577091358415,0,0,0
14.5225,1577091358906,0,0,0
14.5225,1577091359355,0,0,0
14.5225,1577091359845,0,0,0
14.5225,1577091360295,0,0,0
14.5225,1577091360785,0,0,0
14.5225,1577091361235,0,0,0
14.5225,1577091361725,0,0,0
14.5225,1577091362175,0,0,0
