DT_steerAngle,Timestamp,Action,Bump,Traffic congestion
-1.2000000000000002,1569393461456.0,0,0,0
-1.2000000000000002,1569393461915.0,0,0,0
-1.2000000000000002,1569393462373.0,0,0,0
-1.2000000000000002,1569393462834.0,0,0,0
-1.2000000000000002,1569393463299.0,0,0,0
-1.2000000000000002,1569393463759.0,0,0,0
-1.2000000000000002,1569393464229.0,0,0,0
-1.2000000000000002,1569393464695.0,0,0,0
-1.2000000000000002,1569393465148.0,0,0,0
-1.2000000000000002,1569393465609.0,0,0,0
-1.2000000000000002,1569393466074.0,0,0,0
-1.2000000000000002,1569393466544.0,0,0,0
-1.2000000000000002,1569393467009.0,0,0,0
-1.2000000000000002,1569393467469.0,0,0,0
-1.2000000000000002,1569393467934.0,0,0,0
-1.2000000000000002,1569393468395.0,0,0,0
-1.2000000000000002,1569393468854.0,0,0,0
-1.2000000000000002,1569393469321.0,0,0,0
5.9,1569393469779.0,0,0,0
9.1,1569393470239.0,3,0,0
4.6000000000000005,1569393470704.0,3,0,0
-3.3000000000000003,1569393471173.0,3,0,0
-3.3000000000000003,1569393471634.0,3,0,0
-13.100000000000001,1569393472099.0,3,0,0
-55.300000000000004,1569393472564.0,3,0,0
-139.4,1569393473019.0,3,0,0
-206.0,1569393473484.0,3,0,0
-280.40000000000003,1569393473944.0,3,0,0
-362.20000000000005,1569393474420.0,3,0,0
-431.3,1569393474865.0,3,0,0
-492.5,1569393475329.0,3,0,0
-493.20000000000005,1569393475789.0,3,0,0
-493.40000000000003,1569393476249.0,3,0,0
-493.40000000000003,1569393476709.0,3,0,0
-493.5,1569393477169.0,3,0,0
-493.5,1569393477634.0,3,0,0
-493.5,1569393478089.0,3,0,0
-493.5,1569393478549.0,3,0,0
-493.40000000000003,1569393479004.0,3,0,0
-491.1,1569393479469.0,3,0,0
-488.90000000000003,1569393479927.0,3,0,0
-455.70000000000005,1569393480385.0,3,0,0
-337.8,1569393480847.0,3,0,0
-226.10000000000002,1569393481311.0,3,0,0
-103.10000000000001,1569393481768.0,3,0,0
-7.4,1569393482229.0,1,0,0
16.7,1569393482689.0,1,0,0
16.7,1569393483149.0,1,0,0
16.7,1569393483607.0,1,0,0
16.7,1569393484068.0,1,0,0
16.6,1569393484527.0,1,0,0
19.1,1569393484984.0,2,0,0
124.80000000000001,1569393485447.0,2,0,0
234.8,1569393485907.0,2,0,0
339.3,1569393486374.0,2,0,0
436.0,1569393486844.0,2,0,0
490.20000000000005,1569393487308.0,2,0,0
489.1,1569393487763.0,2,0,0
487.0,1569393488228.0,2,0,0
487.40000000000003,1569393488688.0,2,0,0
487.40000000000003,1569393489158.0,2,0,0
487.5,1569393489608.0,2,0,0
486.1,1569393490068.0,2,0,0
487.1,1569393490534.0,2,0,0
485.20000000000005,1569393490993.0,2,0,0
470.5,1569393491455.0,2,0,0
396.8,1569393491914.0,2,0,0
282.2,1569393492374.0,2,0,0
154.10000000000002,1569393492828.0,2,0,0
77.9,1569393493288.0,2,0,0
32.7,1569393493748.0,2,0,0
-44.0,1569393494198.0,1,0,0
-72.0,1569393494658.0,1,0,0
-48.900000000000006,1569393495118.0,1,0,0
-18.6,1569393495584.0,1,0,0
-12.100000000000001,1569393496033.0,1,0,0
-12.200000000000001,1569393496503.0,1,0,0
-12.5,1569393496963.0,1,0,0
-12.5,1569393497428.0,1,0,0
-12.5,1569393497888.0,1,0,0
-13.9,1569393498352.0,0,0,0
-23.200000000000003,1569393498818.0,0,0,0
-30.6,1569393499278.0,1,0,0
-54.0,1569393499786.0,1,0,0
-76.4,1569393500193.0,1,0,0
-78.9,1569393500658.0,1,0,0
-78.30000000000001,1569393501114.0,1,0,0
-64.10000000000001,1569393501575.0,1,0,0
-41.300000000000004,1569393502037.0,1,0,0
-30.8,1569393502498.0,1,0,0
-29.8,1569393502952.0,1,0,0
-29.400000000000002,1569393503408.0,1,0,0
-29.5,1569393503872.0,1,0,0
-29.900000000000002,1569393504328.0,1,0,0
-32.4,1569393504793.0,3,0,0
-51.0,1569393505246.0,3,0,0
-75.4,1569393505702.0,3,0,0
-122.4,1569393506168.0,3,0,0
-171.5,1569393506637.0,3,0,0
-208.4,1569393507131.0,3,0,0
-235.3,1569393507552.0,3,0,0
-310.90000000000003,1569393508018.0,3,0,0
-347.3,1569393508472.0,3,0,0
-370.1,1569393508931.0,3,0,0
-371.3,1569393509397.0,3,0,0
-373.0,1569393509857.0,3,0,0
-351.5,1569393510319.0,3,0,0
-294.6,1569393510784.0,3,0,0
-231.3,1569393511246.0,3,0,0
-150.8,1569393511707.0,3,0,0
-85.4,1569393512167.0,3,0,0
-53.400000000000006,1569393512622.0,3,0,0
-41.300000000000004,1569393513082.0,3,0,0
-13.3,1569393513542.0,-1,1,0
35.7,1569393514002.0,-1,1,0
76.0,1569393514462.0,-1,1,0
80.60000000000001,1569393514917.0,-1,1,0
67.0,1569393515377.0,-1,1,0
47.1,1569393515837.0,-1,1,0
29.3,1569393516299.0,-1,1,0
9.4,1569393516752.0,-1,1,0
-2.2,1569393517207.0,1,0,0
0.9,1569393517672.0,1,0,0
-0.4,1569393518132.0,1,0,0
-1.3,1569393518597.0,1,0,0
-0.4,1569393519062.0,1,0,0
-0.6000000000000001,1569393519522.0,1,0,0
-0.5,1569393519983.0,1,0,0
-0.5,1569393520444.0,1,0,0
-0.5,1569393520902.0,1,0,0
-0.7000000000000001,1569393521362.0,0,0,0
-0.9,1569393521827.0,0,0,0
-1.1,1569393522282.0,0,0,0
-1.2000000000000002,1569393522747.0,0,0,0
-1.3,1569393523201.0,0,0,0
-0.4,1569393523667.0,1,0,0
0.8,1569393524156.0,1,0,0
0.8,1569393524587.0,1,0,0
1.1,1569393525050.0,1,0,0
1.3,1569393525512.0,1,0,0
4.3,1569393525973.0,1,0,0
5.300000000000001,1569393526427.0,1,0,0
8.6,1569393526897.0,1,0,0
22.1,1569393527361.0,1,0,0
19.700000000000003,1569393527821.0,1,0,0
15.4,1569393528282.0,1,0,0
