DT_tiltAccAngle,Timestamp,Action,Bump,Traffic congestion
0.0,1569393461209.0,0,0,0
0.0,1569393461669.0,0,0,0
0.0,1569393462128.0,0,0,0
0.0,1569393462589.0,0,0,0
0.0,1569393463048.0,0,0,0
0.0,1569393463519.0,0,0,0
0.0,1569393463979.0,0,0,0
0.0,1569393464449.0,0,0,0
0.0,1569393464919.0,0,0,0
0.0,1569393465368.0,0,0,0
0.0,1569393465828.0,0,0,0
0.0,1569393466289.0,0,0,0
0.0,1569393466757.0,0,0,0
0.0,1569393467228.0,0,0,0
0.0,1569393467689.0,0,0,0
0.0,1569393468149.0,0,0,0
0.0,1569393468607.0,0,0,0
0.0,1569393469115.0,0,0,0
0.0,1569393469529.0,0,0,0
0.0,1569393469989.0,3,0,0
0.0,1569393470458.0,3,0,0
0.0,1569393470927.0,3,0,0
0.0,1569393471389.0,3,0,0
0.0,1569393471849.0,3,0,0
0.0,1569393472321.0,3,0,0
0.0,1569393472778.0,3,0,0
0.0,1569393473239.0,3,0,0
0.0,1569393473699.0,3,0,0
0.0,1569393474159.0,3,0,0
0.0,1569393474618.0,3,0,0
0.0,1569393475079.0,3,0,0
0.0,1569393475547.0,3,0,0
0.0,1569393475999.0,3,0,0
0.0,1569393476459.0,3,0,0
0.0,1569393476927.0,3,0,0
0.0,1569393477387.0,3,0,0
0.0,1569393477849.0,3,0,0
0.0,1569393478311.0,3,0,0
0.0,1569393478757.0,3,0,0
0.0,1569393479228.0,3,0,0
0.0,1569393479709.0,3,0,0
0.0,1569393480139.0,3,0,0
0.0,1569393480599.0,3,0,0
0.0,1569393481059.0,3,0,0
0.0,1569393481518.0,3,0,0
0.0,1569393481978.0,3,0,0
0.0,1569393482439.0,1,0,0
0.0,1569393482899.0,1,0,0
0.0,1569393483368.0,1,0,0
0.0,1569393483819.0,1,0,0
0.0,1569393484287.0,1,0,0
0.0,1569393484737.0,1,0,0
0.0,1569393485209.0,2,0,0
0.0,1569393485669.0,2,0,0
0.0,1569393486119.0,2,0,0
0.0,1569393486599.0,2,0,0
0.0,1569393487098.0,2,0,0
0.0,1569393487519.0,2,0,0
0.0,1569393487978.0,2,0,0
0.0,1569393488449.0,2,0,0
0.0,1569393488909.0,2,0,0
0.0,1569393489359.0,2,0,0
0.0,1569393489818.0,2,0,0
0.0,1569393490302.0,2,0,0
0.0,1569393490749.0,2,0,0
0.0,1569393491209.0,2,0,0
0.0,1569393491669.0,2,0,0
0.0,1569393492128.0,2,0,0
0.0,1569393492587.0,2,0,0
0.0,1569393493039.0,2,0,0
0.0,1569393493508.0,2,0,0
0.0,1569393493958.0,2,0,0
0.0,1569393494409.0,1,0,0
0.0,1569393494879.0,1,0,0
0.0,1569393495339.0,1,0,0
0.0,1569393495798.0,1,0,0
0.0,1569393496258.0,1,0,0
0.0,1569393496719.0,1,0,0
0.0,1569393497179.0,1,0,0
0.0,1569393497691.0,1,0,0
0.0,1569393498109.0,0,0,0
0.0,1569393498569.0,0,0,0
0.0,1569393499029.0,0,0,0
0.0,1569393499489.0,1,0,0
0.0,1569393499949.0,1,0,0
0.0,1569393500409.0,1,0,0
0.0,1569393500868.0,1,0,0
0.0,1569393501328.0,1,0,0
0.0,1569393501789.0,1,0,0
0.0,1569393502249.0,1,0,0
0.0,1569393502708.0,1,0,0
0.0,1569393503159.0,1,0,0
0.0,1569393503629.0,1,0,0
0.0,1569393504079.0,1,0,0
0.0,1569393504549.0,3,0,0
0.0,1569393505008.0,3,0,0
0.0,1569393505459.0,3,0,0
0.0,1569393505919.0,3,0,0
0.0,1569393506388.0,3,0,0
0.0,1569393506858.0,3,0,0
0.0,1569393507309.0,3,0,0
0.0,1569393507769.0,3,0,0
0.0,1569393508229.0,3,0,0
0.0,1569393508689.0,3,0,0
0.0,1569393509159.0,3,0,0
0.0,1569393509619.0,3,0,0
0.0,1569393510068.0,3,0,0
0.0,1569393510539.0,3,0,0
0.0,1569393510999.0,3,0,0
0.0,1569393511459.0,3,0,0
0.0,1569393511919.0,3,0,0
0.0,1569393512379.0,3,0,0
0.0,1569393512838.0,3,0,0
0.0,1569393513299.0,3,0,0
0.0,1569393513759.0,-1,1,0
0.0,1569393514219.0,-1,1,0
0.0,1569393514679.0,-1,1,0
0.0,1569393515128.0,-1,1,0
0.0,1569393515599.0,-1,1,0
0.0,1569393516049.0,-1,1,0
0.0,1569393516507.0,-1,1,0
0.0,1569393516967.0,-1,1,0
0.0,1569393517429.0,1,0,0
0.0,1569393517889.0,1,0,0
0.0,1569393518349.0,1,0,0
0.0,1569393518817.0,1,0,0
0.0,1569393519279.0,1,0,0
0.0,1569393519739.0,1,0,0
0.0,1569393520199.0,1,0,0
0.0,1569393520658.0,1,0,0
0.0,1569393521118.0,1,0,0
0.0,1569393521579.0,0,0,0
0.0,1569393522039.0,0,0,0
0.0,1569393522499.0,0,0,0
0.0,1569393522959.0,0,0,0
0.0,1569393523419.0,1,0,0
0.0,1569393523877.0,1,0,0
0.0,1569393524343.0,1,0,0
0.0,1569393524798.0,1,0,0
0.0,1569393525259.0,1,0,0
0.0,1569393525729.0,1,0,0
0.0,1569393526189.0,1,0,0
0.0,1569393526658.0,1,0,0
0.0,1569393527118.0,1,0,0
0.0,1569393527579.0,1,0,0
0.0,1569393528039.0,1,0,0
0.0,1569393528499.0,3,0,0
0.0,1569393528959.0,3,0,0
0.0,1569393529428.0,3,0,0
0.0,1569393529889.0,3,0,0
0.0,1569393530349.0,3,0,0
0.0,1569393530807.0,3,0,0
0.0,1569393531269.0,3,0,0
0.0,1569393531730.0,3,0,0
0.0,1569393532188.0,3,0,0
0.0,1569393532648.0,3,0,0
0.0,1569393533109.0,3,0,0
0.0,1569393533569.0,3,0,0
0.0,1569393534029.0,3,0,0
0.0,1569393534489.0,3,0,0
0.0,1569393534939.0,3,0,0
0.0,1569393535409.0,3,0,0
0.0,1569393535868.0,3,0,0
0.0,1569393536341.0,1,0,0
0.0,1569393536789.0,1,0,0
0.0,1569393537249.0,1,0,0
0.0,1569393537719.0,1,0,0
0.0,1569393538178.0,1,0,0
0.0,1569393538639.0,1,0,0
0.0,1569393539099.0,1,0,0
0.0,1569393539559.0,1,0,0
0.0,1569393540052.0,1,0,0
0.0,1569393540479.0,1,0,0
0.0,1569393540939.0,1,0,0
0.0,1569393541399.0,1,0,0
0.0,1569393541858.0,4,0,0
0.0,1569393542322.0,4,0,0
0.0,1569393542789.0,4,0,0
0.0,1569393543248.0,4,0,0
0.0,1569393543709.0,4,0,0
0.0,1569393544169.0,4,0,0
0.0,1569393544639.0,4,0,0
0.0,1569393545088.0,4,0,0
0.0,1569393545548.0,4,0,0
0.0,1569393546018.0,4,0,0
0.0,1569393546478.0,4,0,0
0.0,1569393546929.0,1,0,0
0.0,1569393547389.0,1,0,0
0.0,1569393547868.0,1,0,0
0.0,1569393548339.0,1,0,0
0.0,1569393548789.0,1,0,0
0.0,1569393549248.0,1,0,0
0.0,1569393549709.0,1,0,0
0.0,1569393550179.0,1,0,0
0.0,1569393550662.0,1,0,0
0.0,1569393551099.0,1,0,0
0.0,1569393551569.0,1,0,0
0.0,1569393552028.0,1,0,0
