DT_verticalAccOri,Timestamp,Action,Bump,Traffic congestion
-0.032,1569393461189.0,0,0,0
-0.063,1569393461649.0,0,0,0
-0.063,1569393462109.0,0,0,0
0.0,1569393462569.0,0,0,0
-0.063,1569393463028.0,0,0,0
-0.125,1569393463488.0,0,0,0
-0.157,1569393463959.0,0,0,0
-0.063,1569393464429.0,0,0,0
-0.032,1569393464878.0,0,0,0
-0.063,1569393465349.0,0,0,0
-0.063,1569393465810.0,0,0,0
-0.094,1569393466269.0,0,0,0
0.0,1569393466739.0,0,0,0
-0.032,1569393467201.0,0,0,0
-0.063,1569393467669.0,0,0,0
-0.032,1569393468129.0,0,0,0
-0.032,1569393468588.0,0,0,0
-0.063,1569393469049.0,0,0,0
-0.032,1569393469509.0,0,0,0
0.437,1569393469969.0,3,0,0
0.406,1569393470428.0,3,0,0
0.343,1569393470908.0,3,0,0
0.125,1569393471370.0,3,0,0
-0.313,1569393471829.0,3,0,0
-0.219,1569393472302.0,3,0,0
-0.28200000000000003,1569393472758.0,3,0,0
0.343,1569393473219.0,3,0,0
0.0,1569393473678.0,3,0,0
-0.219,1569393474139.0,3,0,0
-0.313,1569393474598.0,3,0,0
0.156,1569393475059.0,3,0,0
0.062,1569393475519.0,3,0,0
-0.063,1569393475979.0,3,0,0
-0.125,1569393476439.0,3,0,0
-0.188,1569393476907.0,3,0,0
-0.157,1569393477367.0,3,0,0
-0.125,1569393477819.0,3,0,0
0.062,1569393478289.0,3,0,0
0.0,1569393478739.0,3,0,0
0.0,1569393479208.0,3,0,0
0.0,1569393479708.0,3,0,0
-0.063,1569393480119.0,3,0,0
-0.032,1569393480579.0,3,0,0
0.125,1569393481039.0,3,0,0
0.187,1569393481498.0,3,0,0
0.187,1569393481958.0,3,0,0
0.187,1569393482419.0,1,0,0
0.125,1569393482891.0,1,0,0
0.0,1569393483338.0,1,0,0
0.0,1569393483799.0,1,0,0
0.0,1569393484259.0,1,0,0
-0.032,1569393484719.0,1,0,0
0.0,1569393485188.0,2,0,0
0.0,1569393485639.0,2,0,0
-0.094,1569393486099.0,2,0,0
-0.032,1569393486579.0,2,0,0
-0.313,1569393487039.0,2,0,0
-0.032,1569393487499.0,2,0,0
-0.032,1569393487958.0,2,0,0
-0.34400000000000003,1569393488419.0,2,0,0
-0.46900000000000003,1569393488879.0,2,0,0
-0.40700000000000003,1569393489339.0,2,0,0
-0.28200000000000003,1569393489798.0,2,0,0
-0.25,1569393490268.0,2,0,0
-0.313,1569393490729.0,2,0,0
-0.34400000000000003,1569393491190.0,2,0,0
-0.375,1569393491649.0,2,0,0
-0.313,1569393492107.0,2,0,0
-0.063,1569393492569.0,2,0,0
-0.125,1569393493019.0,2,0,0
-0.094,1569393493488.0,2,0,0
-0.094,1569393493938.0,2,0,0
-0.063,1569393494389.0,1,0,0
-0.063,1569393494849.0,1,0,0
0.0,1569393495322.0,1,0,0
-1.125,1569393495768.0,1,0,0
-0.907,1569393496238.0,1,0,0
0.125,1569393496699.0,1,0,0
-0.657,1569393497159.0,1,0,0
-0.844,1569393497629.0,1,0,0
-0.657,1569393498089.0,0,0,0
0.0,1569393498549.0,0,0,0
0.0,1569393499009.0,0,0,0
0.5,1569393499469.0,1,0,0
0.531,1569393499929.0,1,0,0
0.375,1569393500388.0,1,0,0
0.156,1569393500848.0,1,0,0
0.468,1569393501308.0,1,0,0
0.406,1569393501769.0,1,0,0
0.093,1569393502229.0,1,0,0
0.437,1569393502688.0,1,0,0
0.562,1569393503139.0,1,0,0
0.5,1569393503609.0,1,0,0
0.0,1569393504058.0,1,0,0
0.031,1569393504529.0,3,0,0
-0.032,1569393504991.0,3,0,0
-0.032,1569393505438.0,3,0,0
0.125,1569393505899.0,3,0,0
0.0,1569393506368.0,3,0,0
0.0,1569393506828.0,3,0,0
0.031,1569393507289.0,3,0,0
-0.219,1569393507749.0,3,0,0
-0.313,1569393508209.0,3,0,0
-0.5,1569393508668.0,3,0,0
-0.28200000000000003,1569393509129.0,3,0,0
-0.34400000000000003,1569393509590.0,3,0,0
-0.063,1569393510048.0,3,0,0
-0.125,1569393510519.0,3,0,0
-0.063,1569393510979.0,3,0,0
0.031,1569393511439.0,3,0,0
0.125,1569393511899.0,3,0,0
0.062,1569393512359.0,3,0,0
0.0,1569393512818.0,3,0,0
0.031,1569393513279.0,3,0,0
0.062,1569393513739.0,-1,1,0
0.062,1569393514199.0,-1,1,0
0.031,1569393514659.0,-1,1,0
-0.438,1569393515108.0,-1,1,0
-0.46900000000000003,1569393515569.0,-1,1,0
-0.032,1569393516029.0,-1,1,0
0.0,1569393516489.0,-1,1,0
-0.5630000000000001,1569393516948.0,-1,1,0
-0.063,1569393517409.0,1,0,0
-0.063,1569393517859.0,1,0,0
-0.032,1569393518339.0,1,0,0
-1.313,1569393518814.0,1,0,0
-0.969,1569393519259.0,1,0,0
-0.5630000000000001,1569393519719.0,1,0,0
-1.125,1569393520179.0,1,0,0
-0.969,1569393520639.0,1,0,0
-0.438,1569393521098.0,1,0,0
-0.063,1569393521559.0,0,0,0
-0.094,1569393522030.0,0,0,0
-0.063,1569393522479.0,0,0,0
-0.063,1569393522939.0,0,0,0
0.125,1569393523399.0,1,0,0
0.5,1569393523858.0,1,0,0
0.468,1569393524319.0,1,0,0
0.406,1569393524777.0,1,0,0
0.343,1569393525239.0,1,0,0
0.5,1569393525709.0,1,0,0
0.406,1569393526158.0,1,0,0
0.281,1569393526638.0,1,0,0
0.0,1569393527089.0,1,0,0
0.531,1569393527559.0,1,0,0
0.312,1569393528019.0,1,0,0
-0.063,1569393528479.0,3,0,0
0.031,1569393528939.0,3,0,0
-0.094,1569393529398.0,3,0,0
-0.157,1569393529857.0,3,0,0
-0.157,1569393530320.0,3,0,0
-0.25,1569393530787.0,3,0,0
-0.594,1569393531249.0,3,0,0
-0.157,1569393531709.0,3,0,0
-0.188,1569393532167.0,3,0,0
-0.157,1569393532643.0,3,0,0
0.093,1569393533089.0,3,0,0
0.406,1569393533549.0,3,0,0
0.468,1569393534008.0,3,0,0
0.593,1569393534461.0,3,0,0
0.812,1569393534919.0,3,0,0
0.937,1569393535379.0,3,0,0
0.656,1569393535848.0,3,0,0
0.562,1569393536309.0,1,0,0
0.375,1569393536769.0,1,0,0
0.625,1569393537229.0,1,0,0
0.468,1569393537689.0,1,0,0
0.375,1569393538158.0,1,0,0
0.375,1569393538619.0,1,0,0
0.406,1569393539079.0,1,0,0
0.781,1569393539539.0,1,0,0
0.937,1569393539998.0,1,0,0
1.25,1569393540459.0,1,0,0
0.937,1569393540918.0,1,0,0
0.656,1569393541380.0,1,0,0
0.5,1569393541838.0,4,0,0
0.5,1569393542299.0,4,0,0
0.593,1569393542769.0,4,0,0
0.125,1569393543230.0,4,0,0
-0.063,1569393543689.0,4,0,0
0.187,1569393544149.0,4,0,0
0.5,1569393544609.0,4,0,0
0.593,1569393545068.0,4,0,0
0.437,1569393545528.0,4,0,0
0.062,1569393545989.0,4,0,0
-0.063,1569393546458.0,4,0,0
-0.094,1569393546909.0,1,0,0
-0.094,1569393547369.0,1,0,0
0.0,1569393547849.0,1,0,0
0.062,1569393548308.0,1,0,0
0.062,1569393548771.0,1,0,0
0.093,1569393549229.0,1,0,0
-0.063,1569393549689.0,1,0,0
-0.188,1569393550149.0,1,0,0
-0.157,1569393550661.0,1,0,0
-0.219,1569393551079.0,1,0,0
-0.219,1569393551549.0,1,0,0
-0.219,1569393551999.0,1,0,0
-0.188,1569393552469.0,1,0,0
-0.34400000000000003,1569393552929.0,1,0,0
-0.375,1569393553389.0,1,0,0
-0.34400000000000003,1569393553850.0,1,0,0
-1.032,1569393554308.0,1,0,0
-0.375,1569393554779.0,1,0,0
-0.34400000000000003,1569393555238.0,1,0,0
-0.6880000000000001,1569393555698.0,1,0,0
-0.625,1569393556159.0,1,0,0
-0.6880000000000001,1569393556619.0,1,0,0
-0.719,1569393557079.0,1,0,0
-0.657,1569393557539.0,1,0,0
-0.625,1569393557999.0,1,0,0
-0.657,1569393558449.0,1,0,0
-0.594,1569393558919.0,1,0,0
-0.625,1569393559369.0,1,0,0
-0.6880000000000001,1569393559829.0,1,0,0
-0.844,1569393560288.0,1,0,0
-0.969,1569393560749.0,1,0,0
-0.969,1569393561209.0,1,0,0
-0.8130000000000001,1569393561669.0,1,0,0
-0.657,1569393562129.0,1,0,0
-0.34400000000000003,1569393562589.0,1,0,0
-0.40700000000000003,1569393563049.0,1,0,0
-0.375,1569393563509.0,1,0,0
0.093,1569393563969.0,0,0,0
0.062,1569393564429.0,0,0,0
0.062,1569393564889.0,0,0,0
0.062,1569393565349.0,0,0,0
0.062,1569393565809.0,0,0,0
0.062,1569393566269.0,0,0,0
0.062,1569393566729.0,0,0,0
0.062,1569393567189.0,0,0,0
0.062,1569393567659.0,0,0,0
0.062,1569393568119.0,0,0,0
0.062,1569393568580.0,0,0,0
0.062,1569393569039.0,0,0,0
0.062,1569393569499.0,0,0,0
0.062,1569393569959.0,0,0,0
0.062,1569393570420.0,0,0,0
0.062,1569393570879.0,0,0,0
0.062,1569393571340.0,0,0,0
0.062,1569393571810.0,0,0,0
0.062,1569393572268.0,0,0,0
0.062,1569393572738.0,0,0,0
0.062,1569393573190.0,0,0,0
0.062,1569393573660.0,0,0,0
0.062,1569393574120.0,0,0,0
0.062,1569393574580.0,0,0,0
0.062,1569393575040.0,0,0,0
0.062,1569393575488.0,0,0,0
0.093,1569393575949.0,0,0,0
0.375,1569393576409.0,0,0,0
0.562,1569393576869.0,0,0,0
0.468,1569393577336.0,1,0,0
0.375,1569393577791.0,1,0,0
0.218,1569393578239.0,1,0,0
0.093,1569393578698.0,1,0,0
-0.313,1569393579159.0,1,0,0
-0.46900000000000003,1569393579619.0,1,0,0
-0.75,1569393580080.0,0,0,0
0.125,1569393580538.0,0,0,0
0.0,1569393581010.0,0,0,0
0.062,1569393581469.0,0,0,0
0.0,1569393581928.0,0,0,0
0.031,1569393582389.0,0,0,0
0.0,1569393582859.0,0,0,0
0.031,1569393583319.0,0,0,0
0.031,1569393583779.0,0,0,0
0.031,1569393584239.0,0,0,0
0.031,1569393584699.0,0,0,0
0.031,1569393585159.0,0,0,0
0.031,1569393585608.0,0,0,0
0.031,1569393586080.0,0,0,0
0.031,1569393586553.0,0,0,0
0.031,1569393587000.0,0,0,0
0.031,1569393587479.0,0,0,0
0.031,1569393587939.0,0,0,0
0.031,1569393588399.0,0,0,0
0.0,1569393588869.0,0,0,0
0.0,1569393589339.0,0,0,0
0.031,1569393589789.0,0,0,0
0.0,1569393590249.0,0,0,0
0.031,1569393590750.0,0,0,0
0.031,1569393591170.0,0,0,0
0.031,1569393591640.0,0,0,0
0.031,1569393592090.0,0,0,0
0.031,1569393592558.0,0,0,0
0.031,1569393593020.0,0,0,0
0.031,1569393593479.0,0,0,0
0.031,1569393593939.0,0,0,0
0.031,1569393594399.0,0,0,0
0.031,1569393594868.0,0,0,0
0.031,1569393595338.0,0,0,0
0.031,1569393595800.0,0,0,0
0.031,1569393596260.0,0,0,0
0.031,1569393596718.0,0,0,0
0.031,1569393597188.0,0,0,0
0.031,1569393597650.0,0,0,0
0.031,1569393598116.0,0,0,0
0.031,1569393598570.0,0,0,0
0.031,1569393599029.0,0,0,0
0.031,1569393599490.0,0,0,0
0.031,1569393599948.0,0,0,0
0.031,1569393600409.0,0,0,0
0.031,1569393600870.0,0,0,0
0.031,1569393601329.0,0,0,0
0.031,1569393601790.0,0,0,0
0.031,1569393602259.0,0,0,0
0.031,1569393602710.0,0,0,0
0.031,1569393603171.0,0,0,0
0.031,1569393603630.0,0,0,0
0.031,1569393604091.0,0,0,0
0.031,1569393604559.0,0,0,0
0.031,1569393605019.0,0,0,0
0.031,1569393605479.0,0,0,0
0.031,1569393605949.0,0,0,0
0.031,1569393606409.0,0,0,0
0.031,1569393606859.0,0,0,0
0.031,1569393607319.0,0,0,0
0.031,1569393607790.0,0,0,0
0.031,1569393608248.0,0,0,0
0.031,1569393608709.0,0,0,0
0.031,1569393609171.0,0,0,0
0.031,1569393609620.0,0,0,0
0.031,1569393610080.0,0,0,0
0.031,1569393610540.0,0,0,0
0.031,1569393611009.0,0,0,0
0.031,1569393611473.0,0,0,0
0.031,1569393611930.0,0,0,0
0.031,1569393612390.0,0,0,0
0.031,1569393612849.0,0,0,0
0.031,1569393613310.0,0,0,0
0.031,1569393613770.0,0,0,0
0.031,1569393614232.0,0,0,0
0.031,1569393614690.0,0,0,0
0.031,1569393615150.0,0,0,0
0.031,1569393615610.0,0,0,0
0.031,1569393616069.0,0,0,0
0.031,1569393616530.0,0,0,0
0.031,1569393616989.0,0,0,0
0.031,1569393617448.0,0,0,0
0.031,1569393617920.0,0,0,0
0.0,1569393618379.0,0,0,0
0.031,1569393618840.0,0,0,0
0.031,1569393619300.0,0,0,0
0.031,1569393619760.0,0,0,0
0.031,1569393620220.0,0,0,0
0.031,1569393620680.0,0,0,0
0.031,1569393621140.0,0,0,0
0.031,1569393621599.0,0,0,0
0.031,1569393622060.0,0,0,0
0.031,1569393622530.0,0,0,0
0.031,1569393622990.0,0,0,0
0.0,1569393623453.0,0,0,0
0.031,1569393623910.0,0,0,0
0.031,1569393624370.0,0,0,0
0.031,1569393624820.0,0,0,0
0.031,1569393625280.0,0,0,0
0.031,1569393625740.0,0,0,0
0.031,1569393626200.0,0,0,0
0.031,1569393626660.0,0,0,0
0.062,1569393627120.0,0,0,0
0.281,1569393627590.0,1,0,0
0.156,1569393628050.0,1,0,0
-0.032,1569393628510.0,1,0,0
0.0,1569393628969.0,1,0,0
0.281,1569393629429.0,1,0,0
0.5,1569393629890.0,1,0,0
0.5,1569393630356.0,1,0,0
0.406,1569393630851.0,1,0,0
0.906,1569393631279.0,1,0,0
1.5310000000000001,1569393631750.0,1,0,0
1.187,1569393632210.0,1,0,0
0.812,1569393632660.0,1,0,0
0.718,1569393633120.0,1,0,0
0.937,1569393633580.0,1,0,0
1.062,1569393634049.0,1,0,0
0.937,1569393634509.0,1,0,0
0.812,1569393634970.0,1,0,0
0.562,1569393635430.0,1,0,0
0.437,1569393635880.0,1,0,0
1.0,1569393636356.0,1,0,0
1.343,1569393636800.0,1,0,0
1.4060000000000001,1569393637260.0,1,0,0
1.281,1569393637730.0,1,0,0
1.156,1569393638190.0,1,0,0
1.156,1569393638640.0,1,0,0
1.187,1569393639110.0,1,0,0
0.968,1569393639560.0,1,0,0
0.125,1569393640030.0,1,0,0
-0.094,1569393640489.0,1,0,0
-0.157,1569393640949.0,1,0,0
-0.188,1569393641410.0,1,0,0
-0.032,1569393641870.0,1,0,0
-0.032,1569393642330.0,1,0,0
-0.032,1569393642790.0,1,0,0
0.0,1569393643250.0,1,0,0
0.0,1569393643710.0,1,0,0
0.031,1569393644171.0,1,0,0
0.093,1569393644630.0,1,0,0
0.031,1569393645089.0,1,0,0
0.031,1569393645549.0,1,0,0
0.031,1569393646008.0,1,0,0
0.0,1569393646470.0,1,0,0
0.062,1569393646930.0,1,0,0
0.187,1569393647390.0,1,0,0
0.156,1569393647850.0,1,0,0
0.156,1569393648310.0,1,0,0
0.156,1569393648779.0,1,0,0
0.156,1569393649239.0,1,0,0
0.156,1569393649700.0,1,0,0
0.187,1569393650159.0,1,0,0
0.156,1569393650610.0,1,0,0
0.187,1569393651069.0,1,0,0
0.25,1569393651529.0,1,0,0
0.25,1569393651989.0,1,0,0
0.187,1569393652449.0,1,0,0
0.187,1569393652909.0,1,0,0
0.156,1569393653370.0,1,0,0
0.187,1569393653830.0,1,0,0
0.187,1569393654290.0,1,0,0
