DT_lateralAcc,Timestamp,Action,Bump,Traffic congestion
0.0,1569393635840.0,1,0,0
0.0,1569393636300.0,1,0,0
-0.03,1569393636760.0,1,0,0
-0.05,1569393637221.0,1,0,0
-0.02,1569393637680.0,1,0,0
-0.02,1569393638140.0,1,0,0
0.0,1569393638600.0,1,0,0
0.0,1569393639060.0,1,0,0
-0.04,1569393639520.0,1,0,0
-0.03,1569393639980.0,1,0,0
-0.03,1569393640439.0,1,0,0
-0.04,1569393640910.0,1,0,0
0.0,1569393641370.0,1,0,0
-0.01,1569393641820.0,1,0,0
0.0,1569393642290.0,1,0,0
-0.04,1569393642740.0,1,0,0
-0.02,1569393643210.0,1,0,0
-0.02,1569393643660.0,1,0,0
-0.03,1569393644118.0,1,0,0
0.01,1569393644580.0,1,0,0
0.0,1569393645040.0,1,0,0
0.0,1569393645500.0,1,0,0
0.02,1569393645960.0,1,0,0
0.03,1569393646430.0,1,0,0
-0.05,1569393646890.0,1,0,0
-0.01,1569393647353.0,1,0,0
0.0,1569393647800.0,1,0,0
0.01,1569393648270.0,1,0,0
0.01,1569393648750.0,1,0,0
0.01,1569393649200.0,1,0,0
0.0,1569393649660.0,1,0,0
0.0,1569393650109.0,1,0,0
0.0,1569393650569.0,1,0,0
0.0,1569393651029.0,1,0,0
0.0,1569393651480.0,1,0,0
0.0,1569393651951.0,1,0,0
0.0,1569393652410.0,1,0,0
0.0,1569393652870.0,1,0,0
0.0,1569393653330.0,1,0,0
-0.01,1569393653780.0,1,0,0
0.0,1569393654250.0,1,0,0
0.0,1569393654710.0,1,0,0
-0.01,1569393655169.0,1,0,0
-0.02,1569393655630.0,1,0,0
-0.04,1569393656089.0,1,0,0
-0.01,1569393656549.0,1,0,0
0.0,1569393657009.0,1,0,0
-0.01,1569393657469.0,1,0,0
-0.01,1569393657930.0,1,0,0
0.0,1569393658389.0,1,0,0
-0.01,1569393658850.0,1,0,0
-0.02,1569393659320.0,1,0,0
-0.02,1569393659780.0,1,0,0
-0.03,1569393660243.0,1,0,0
-0.03,1569393660700.0,1,0,0
-0.03,1569393661160.0,1,0,0
-0.03,1569393661620.0,1,0,0
-0.02,1569393662090.0,1,0,0
-0.02,1569393662550.0,1,0,0
-0.02,1569393663010.0,9,0,0
-0.01,1569393663470.0,9,0,0
-0.09,1569393663930.0,9,0,0
-0.07,1569393664400.0,9,0,0
-0.06,1569393664860.0,9,0,0
-0.03,1569393665320.0,9,0,0
-0.02,1569393665780.0,9,0,0
-0.05,1569393666242.0,9,0,0
-0.05,1569393666710.0,9,0,0
-0.05,1569393667160.0,9,0,0
-0.05,1569393667629.0,9,0,0
-0.03,1569393668090.0,9,0,0
-0.04,1569393668560.0,9,0,0
-0.02,1569393669020.0,9,0,0
-0.05,1569393669490.0,9,0,0
-0.05,1569393669950.0,9,0,0
-0.03,1569393670409.0,9,0,0
-0.02,1569393670870.0,9,0,0
-0.02,1569393671322.0,9,0,0
-0.02,1569393671790.0,9,0,0
-0.03,1569393672250.0,9,0,0
-0.02,1569393672720.0,9,0,0
-0.02,1569393673180.0,9,0,0
-0.03,1569393673640.0,9,0,0
-0.04,1569393674100.0,9,0,0
-0.04,1569393674570.0,9,0,0
-0.04,1569393675030.0,9,0,0
-0.04,1569393675490.0,9,0,0
-0.04,1569393675950.0,9,0,0
-0.02,1569393676411.0,9,0,0
-0.02,1569393676880.0,9,0,0
-0.01,1569393677340.0,9,0,0
0.0,1569393677790.0,9,0,0
-0.01,1569393678250.0,9,0,0
0.0,1569393678710.0,9,0,0
-0.01,1569393679170.0,1,0,0
-0.01,1569393679630.0,1,0,0
0.0,1569393680090.0,1,0,0
0.0,1569393680603.0,1,0,0
-0.01,1569393681020.0,1,0,0
0.0,1569393681470.0,1,0,0
0.0,1569393681940.0,1,0,0
0.01,1569393682390.0,1,0,0
0.0,1569393682850.0,1,0,0
-0.01,1569393683310.0,1,0,0
0.0,1569393683770.0,1,0,0
-0.01,1569393684230.0,1,0,0
-0.01,1569393684690.0,1,0,0
0.0,1569393685150.0,1,0,0
0.0,1569393685610.0,1,0,0
0.0,1569393686070.0,1,0,0
-0.01,1569393686530.0,1,0,0
0.0,1569393686990.0,1,0,0
0.0,1569393687450.0,1,0,0
-0.01,1569393687910.0,1,0,0
0.0,1569393688375.0,1,0,0
-0.01,1569393688840.0,1,0,0
0.0,1569393689300.0,0,0,0
-0.01,1569393689760.0,0,0,0
-0.01,1569393690210.0,0,0,0
-0.01,1569393690680.0,0,0,0
-0.01,1569393691140.0,0,0,0
-0.01,1569393691600.0,0,0,0
0.0,1569393692060.0,0,0,0
-0.01,1569393692530.0,0,0,0
-0.01,1569393692990.0,0,0,0
-0.01,1569393693450.0,0,0,0
0.0,1569393693910.0,0,0,0
-0.01,1569393694370.0,0,0,0
-0.01,1569393694830.0,0,0,0
0.0,1569393695314.0,0,0,0
0.0,1569393695750.0,0,0,0
-0.01,1569393696200.0,0,0,0
-0.01,1569393696670.0,0,0,0
-0.01,1569393697130.0,0,0,0
0.0,1569393697580.0,0,0,0
-0.01,1569393698040.0,0,0,0
-0.01,1569393698500.0,0,0,0
-0.01,1569393698960.0,0,0,0
-0.01,1569393699420.0,0,0,0
-0.01,1569393699880.0,0,0,0
-0.01,1569393700340.0,0,0,0
-0.01,1569393700789.0,0,0,0
-0.01,1569393701251.0,0,0,0
0.0,1569393701710.0,0,0,0
-0.01,1569393702170.0,0,0,0
-0.01,1569393702629.0,0,0,0
-0.01,1569393703090.0,0,0,0
-0.01,1569393703550.0,0,0,0
-0.01,1569393704010.0,0,0,0
-0.01,1569393704470.0,0,0,0
0.0,1569393704940.0,0,0,0
-0.01,1569393705401.0,0,0,0
-0.01,1569393705860.0,0,0,0
-0.01,1569393706320.0,0,0,0
-0.01,1569393706780.0,0,0,0
0.0,1569393707250.0,0,0,0
-0.01,1569393707710.0,0,0,0
-0.01,1569393708170.0,0,0,0
-0.01,1569393708640.0,0,0,0
-0.01,1569393709100.0,0,0,0
0.0,1569393709560.0,0,0,0
-0.01,1569393710020.0,0,0,0
-0.01,1569393710480.0,0,0,0
-0.01,1569393710940.0,0,0,0
-0.01,1569393711389.0,0,0,0
-0.01,1569393711852.0,0,0,0
-0.01,1569393712320.0,0,0,0
-0.01,1569393712790.0,0,0,0
-0.01,1569393713250.0,0,0,0
-0.01,1569393713710.0,0,0,0
-0.01,1569393714170.0,0,0,0
-0.01,1569393714630.0,0,0,0
-0.01,1569393715090.0,0,0,0
-0.01,1569393715549.0,0,0,0
-0.01,1569393716009.0,0,0,0
-0.01,1569393716470.0,0,0,0
-0.01,1569393716920.0,0,0,0
-0.01,1569393717380.0,0,0,0
-0.01,1569393717840.0,0,0,0
-0.01,1569393718302.0,0,0,0
-0.01,1569393718760.0,0,0,0
-0.01,1569393719220.0,0,0,0
-0.01,1569393719680.0,0,0,0
-0.01,1569393720140.0,0,0,0
0.0,1569393720599.0,0,0,0
0.0,1569393721049.0,0,0,0
0.0,1569393721510.0,0,0,0
0.0,1569393721970.0,0,0,0
-0.01,1569393722429.0,0,0,0
-0.01,1569393722900.0,0,0,0
0.0,1569393723352.0,0,0,0
-0.01,1569393723820.0,0,0,0
-0.01,1569393724270.0,0,0,0
-0.01,1569393724740.0,0,0,0
-0.01,1569393725201.0,0,0,0
0.0,1569393725659.0,0,0,0
-0.01,1569393726121.0,0,0,0
0.0,1569393726589.0,0,0,0
-0.01,1569393727061.0,0,0,0
0.0,1569393727500.0,0,0,0
0.0,1569393727960.0,0,0,0
0.0,1569393728440.0,0,0,0
-0.01,1569393728900.0,0,0,0
-0.01,1569393729369.0,0,0,0
0.0,1569393729819.0,0,0,0
0.0,1569393730280.0,0,0,0
-0.01,1569393730740.0,0,0,0
-0.01,1569393731200.0,0,0,0
-0.01,1569393731659.0,0,0,0
-0.01,1569393732120.0,0,0,0
0.0,1569393732589.0,0,0,0
0.0,1569393733049.0,0,0,0
0.0,1569393733509.0,0,0,0
-0.01,1569393733969.0,0,0,0
-0.01,1569393734429.0,0,0,0
-0.01,1569393734889.0,0,0,0
-0.01,1569393735351.0,0,0,0
-0.01,1569393735810.0,0,0,0
0.0,1569393736270.0,0,0,0
-0.01,1569393736730.0,0,0,0
0.0,1569393737190.0,0,0,0
-0.01,1569393737650.0,0,0,0
-0.01,1569393738100.0,0,0,0
0.0,1569393738571.0,0,0,0
-0.01,1569393739031.0,0,0,0
0.0,1569393739490.0,0,0,0
0.0,1569393739950.0,0,0,0
-0.01,1569393740411.0,0,0,0
0.0,1569393740870.0,1,0,0
-0.01,1569393741330.0,1,0,0
-0.01,1569393741790.0,1,0,0
-0.01,1569393742261.0,1,0,0
0.0,1569393742720.0,1,0,0
-0.01,1569393743170.0,1,0,0
-0.01,1569393743631.0,1,0,0
-0.01,1569393744090.0,1,0,0
0.0,1569393744549.0,1,0,0
0.0,1569393745000.0,1,0,0
-0.02,1569393745469.0,1,0,0
-0.01,1569393745920.0,1,0,0
-0.02,1569393746375.0,1,0,0
-0.01,1569393746831.0,1,0,0
0.0,1569393747291.0,1,0,0
0.0,1569393747750.0,1,0,0
0.0,1569393748210.0,1,0,0
0.0,1569393748680.0,1,0,0
0.0,1569393749141.0,1,0,0
-0.01,1569393749610.0,1,0,0
-0.02,1569393750069.0,1,0,0
-0.02,1569393750540.0,1,0,0
-0.01,1569393751001.0,1,0,0
-0.01,1569393751460.0,1,0,0
-0.04,1569393751921.0,1,0,0
-0.05,1569393752385.0,1,0,0
-0.01,1569393752841.0,1,0,0
-0.01,1569393753310.0,1,0,0
0.0,1569393753770.0,1,0,0
-0.01,1569393754230.0,1,0,0
0.0,1569393754699.0,1,0,0
0.0,1569393755160.0,1,0,0
0.0,1569393755620.0,1,0,0
0.0,1569393756090.0,1,0,0
0.02,1569393756540.0,1,0,0
0.02,1569393756999.0,1,0,0
0.03,1569393757451.0,1,0,0
0.03,1569393757921.0,1,0,0
0.03,1569393758379.0,1,0,0
0.03,1569393758841.0,1,0,0
0.04,1569393759301.0,1,0,0
0.04,1569393759783.0,1,0,0
0.04,1569393760221.0,1,0,0
0.04,1569393760690.0,1,0,0
0.03,1569393761150.0,1,0,0
0.04,1569393761611.0,1,0,0
0.02,1569393762071.0,1,0,0
0.03,1569393762531.0,1,0,0
0.02,1569393762990.0,1,0,0
0.03,1569393763451.0,1,0,0
0.04,1569393763911.0,1,0,0
0.04,1569393764371.0,1,0,0
0.05,1569393764831.0,1,0,0
0.05,1569393765291.0,1,0,0
0.04,1569393765751.0,1,0,0
0.04,1569393766209.0,1,0,0
0.03,1569393766671.0,1,0,0
0.03,1569393767131.0,1,0,0
0.03,1569393767589.0,1,0,0
0.01,1569393768051.0,1,0,0
0.01,1569393768511.0,1,0,0
-0.02,1569393768970.0,1,0,0
0.0,1569393769440.0,1,0,0
-0.01,1569393769901.0,1,0,0
-0.03,1569393770369.0,1,0,0
-0.01,1569393770821.0,1,0,0
0.01,1569393771280.0,1,0,0
0.0,1569393771740.0,1,0,0
0.0,1569393772201.0,1,0,0
0.0,1569393772659.0,1,0,0
0.0,1569393773119.0,1,0,0
0.0,1569393773591.0,1,0,0
-0.01,1569393774049.0,1,0,0
-0.01,1569393774511.0,1,0,0
-0.02,1569393774970.0,1,0,0
-0.01,1569393775430.0,1,0,0
-0.01,1569393775891.0,1,0,0
-0.01,1569393776350.0,1,0,0
0.0,1569393776810.0,1,0,0
-0.01,1569393777270.0,1,0,0
-0.01,1569393777734.0,1,0,0
-0.01,1569393778191.0,1,0,0
-0.01,1569393778651.0,1,0,0
-0.01,1569393779111.0,1,0,0
-0.01,1569393779571.0,1,0,0
-0.01,1569393780031.0,1,0,0
-0.01,1569393780491.0,1,0,0
-0.01,1569393780951.0,1,0,0
-0.01,1569393781410.0,1,0,0
-0.02,1569393781870.0,1,0,0
-0.01,1569393782330.0,1,0,0
-0.01,1569393782790.0,1,0,0
-0.01,1569393783251.0,0,0,0
-0.01,1569393783711.0,0,0,0
-0.01,1569393784171.0,0,0,0
-0.01,1569393784631.0,0,0,0
-0.01,1569393785147.0,0,0,0
-0.01,1569393785551.0,0,0,0
-0.01,1569393786010.0,0,0,0
-0.01,1569393786460.0,0,0,0
-0.01,1569393786921.0,0,0,0
-0.01,1569393787380.0,0,0,0
-0.01,1569393787841.0,0,0,0
-0.01,1569393788300.0,0,0,0
-0.01,1569393788761.0,0,0,0
-0.01,1569393789220.0,0,0,0
-0.01,1569393789691.0,0,0,0
-0.01,1569393790151.0,0,0,0
-0.01,1569393790621.0,0,0,0
-0.01,1569393791081.0,0,0,0
-0.01,1569393791542.0,0,0,0
-0.01,1569393792001.0,0,0,0
-0.01,1569393792460.0,0,0,0
-0.01,1569393792921.0,0,0,0
-0.01,1569393793381.0,0,0,0
-0.01,1569393793851.0,0,0,0
-0.01,1569393794311.0,0,0,0
-0.01,1569393794771.0,0,0,0
-0.01,1569393795231.0,0,0,0
-0.01,1569393795691.0,0,0,0
-0.01,1569393796151.0,0,0,0
-0.01,1569393796611.0,0,0,0
-0.01,1569393797076.0,0,0,0
-0.01,1569393797531.0,0,0,0
-0.01,1569393797991.0,0,0,0
-0.01,1569393798451.0,0,0,0
-0.01,1569393798921.0,0,0,0
-0.01,1569393799381.0,0,0,0
-0.01,1569393799841.0,0,0,0
-0.01,1569393800301.0,0,0,0
-0.01,1569393800770.0,0,0,0
-0.01,1569393801223.0,0,0,0
-0.01,1569393801681.0,0,0,0
-0.01,1569393802158.0,0,0,0
-0.01,1569393802611.0,0,0,0
