DT_verticalAcc,Timestamp,Action,Bump,Traffic congestion
-0.11,1569393461159.0,0,0,0
-0.112,1569393461629.0,0,0,0
-0.11800000000000001,1569393462089.0,0,0,0
-0.112,1569393462549.0,0,0,0
-0.10400000000000001,1569393463008.0,0,0,0
-0.096,1569393463469.0,0,0,0
-0.1,1569393463938.0,0,0,0
-0.10400000000000001,1569393464398.0,0,0,0
-0.10200000000000001,1569393464858.0,0,0,0
-0.094,1569393465323.0,0,0,0
-0.096,1569393465778.0,0,0,0
-0.094,1569393466248.0,0,0,0
-0.096,1569393466718.0,0,0,0
-0.098,1569393467178.0,0,0,0
-0.10200000000000001,1569393467649.0,0,0,0
-0.1,1569393468108.0,0,0,0
-0.098,1569393468568.0,0,0,0
-0.1,1569393469029.0,0,0,0
-0.098,1569393469489.0,0,0,0
0.056,1569393469949.0,0,0,0
0.592,1569393470408.0,3,0,0
0.756,1569393470878.0,3,0,0
0.684,1569393471349.0,3,0,0
0.32,1569393471809.0,3,0,0
-0.10200000000000001,1569393472301.0,3,0,0
-0.38,1569393472738.0,3,0,0
-0.34600000000000003,1569393473201.0,3,0,0
0.184,1569393473658.0,3,0,0
0.062,1569393474119.0,3,0,0
-0.27,1569393474579.0,3,0,0
-0.498,1569393475041.0,3,0,0
-0.2,1569393475498.0,3,0,0
-0.05,1569393475958.0,3,0,0
-0.11,1569393476417.0,3,0,0
-0.252,1569393476879.0,3,0,0
-0.328,1569393477347.0,3,0,0
-0.264,1569393477799.0,3,0,0
-0.154,1569393478259.0,3,0,0
-0.092,1569393478718.0,3,0,0
-0.14,1569393479187.0,3,0,0
-0.132,1569393479639.0,3,0,0
-0.092,1569393480099.0,3,0,0
-0.096,1569393480559.0,3,0,0
-0.01,1569393481019.0,3,0,0
0.122,1569393481478.0,3,0,0
0.226,1569393481938.0,3,0,0
0.316,1569393482398.0,1,0,0
0.29,1569393482890.0,1,0,0
0.20800000000000002,1569393483327.0,1,0,0
0.11,1569393483778.0,1,0,0
0.03,1569393484239.0,1,0,0
-0.008,1569393484699.0,1,0,0
-0.034,1569393485158.0,2,0,0
-0.052000000000000005,1569393485618.0,2,0,0
-0.092,1569393486077.0,2,0,0
-0.088,1569393486549.0,2,0,0
-0.21,1569393487019.0,2,0,0
-0.452,1569393487477.0,2,0,0
-0.20400000000000001,1569393487938.0,2,0,0
-0.46,1569393488399.0,2,0,0
-0.736,1569393488859.0,2,0,0
-0.878,1569393489319.0,2,0,0
-0.886,1569393489778.0,2,0,0
-0.8220000000000001,1569393490238.0,2,0,0
-0.736,1569393490709.0,2,0,0
-0.684,1569393491169.0,2,0,0
-0.728,1569393491629.0,2,0,0
-0.758,1569393492077.0,2,0,0
-0.596,1569393492537.0,2,0,0
-0.384,1569393492999.0,2,0,0
-0.29,1569393493486.0,2,0,0
-0.194,1569393493918.0,2,0,0
-0.17400000000000002,1569393494369.0,1,0,0
-0.132,1569393494827.0,1,0,0
-0.092,1569393495289.0,1,0,0
-0.21,1569393495749.0,1,0,0
-1.066,1569393496209.0,1,0,0
-1.12,1569393496678.0,1,0,0
-0.6940000000000001,1569393497139.0,1,0,0
-1.196,1569393497609.0,1,0,0
-1.492,1569393498059.0,1,0,0
-0.896,1569393498530.0,0,0,0
-0.404,1569393498989.0,0,0,0
0.05,1569393499449.0,1,0,0
0.672,1569393499909.0,1,0,0
0.876,1569393500368.0,1,0,0
0.8180000000000001,1569393500829.0,1,0,0
0.444,1569393501288.0,1,0,0
0.6960000000000001,1569393501749.0,1,0,0
0.602,1569393502209.0,1,0,0
0.462,1569393502668.0,1,0,0
0.726,1569393503119.0,1,0,0
1.022,1569393503579.0,1,0,0
0.8200000000000001,1569393504038.0,1,0,0
0.374,1569393504499.0,1,0,0
0.1,1569393504959.0,3,0,0
0.002,1569393505418.0,3,0,0
-0.02,1569393505878.0,3,0,0
0.016,1569393506338.0,3,0,0
-0.006,1569393506808.0,3,0,0
-0.006,1569393507269.0,3,0,0
-0.006,1569393507729.0,3,0,0
-0.352,1569393508188.0,3,0,0
-0.628,1569393508649.0,3,0,0
-0.774,1569393509108.0,3,0,0
-0.6900000000000001,1569393509569.0,3,0,0
-0.622,1569393510029.0,3,0,0
-0.534,1569393510499.0,3,0,0
-0.342,1569393510959.0,3,0,0
-0.19,1569393511418.0,3,0,0
-0.014,1569393511879.0,3,0,0
0.132,1569393512339.0,3,0,0
0.112,1569393512799.0,3,0,0
0.078,1569393513249.0,3,0,0
0.062,1569393513709.0,-1,1,0
0.064,1569393514169.0,-1,1,0
0.1,1569393514628.0,-1,1,0
0.058,1569393515088.0,-1,1,0
-0.044,1569393515549.0,-1,1,0
-0.07200000000000001,1569393516009.0,-1,1,0
-0.246,1569393516469.0,-1,1,0
-0.296,1569393516919.0,-1,1,0
-0.244,1569393517379.0,1,0,0
-0.18,1569393517837.0,1,0,0
-0.25,1569393518309.0,1,0,0
-0.262,1569393518813.0,1,0,0
-2.332,1569393519229.0,1,0,0
-1.748,1569393519699.0,1,0,0
-1.772,1569393520149.0,1,0,0
-1.734,1569393520619.0,1,0,0
-2.164,1569393521077.0,1,0,0
-1.208,1569393521539.0,0,0,0
-0.5740000000000001,1569393522028.0,0,0,0
-0.312,1569393522459.0,0,0,0
-0.21,1569393522919.0,0,0,0
-0.162,1569393523379.0,1,0,0
0.252,1569393523838.0,1,0,0
0.742,1569393524299.0,1,0,0
0.802,1569393524759.0,1,0,0
0.768,1569393525219.0,1,0,0
0.722,1569393525679.0,1,0,0
0.812,1569393526139.0,1,0,0
0.784,1569393526608.0,1,0,0
0.65,1569393527069.0,1,0,0
0.504,1569393527530.0,1,0,0
0.6960000000000001,1569393527989.0,1,0,0
0.6920000000000001,1569393528459.0,3,0,0
0.374,1569393528919.0,3,0,0
0.07200000000000001,1569393529378.0,3,0,0
-0.098,1569393529840.0,3,0,0
-0.232,1569393530299.0,3,0,0
-0.312,1569393530768.0,3,0,0
-0.422,1569393531229.0,3,0,0
-1.034,1569393531689.0,3,0,0
-0.704,1569393532148.0,3,0,0
-0.54,1569393532641.0,3,0,0
-0.64,1569393533069.0,3,0,0
-0.22,1569393533529.0,3,0,0
0.352,1569393533979.0,3,0,0
0.758,1569393534439.0,3,0,0
1.1500000000000001,1569393534899.0,3,0,0
1.494,1569393535359.0,3,0,0
1.622,1569393535836.0,3,0,0
1.4040000000000001,1569393536279.0,1,0,0
1.174,1569393536749.0,1,0,0
0.9580000000000001,1569393537209.0,1,0,0
1.124,1569393537669.0,1,0,0
0.966,1569393538129.0,1,0,0
0.8180000000000001,1569393538599.0,1,0,0
0.742,1569393539058.0,1,0,0
0.968,1569393539519.0,1,0,0
1.4060000000000001,1569393539979.0,1,0,0
1.856,1569393540438.0,1,0,0
2.184,1569393540898.0,1,0,0
1.9000000000000001,1569393541349.0,1,0,0
1.428,1569393541819.0,4,0,0
1.1500000000000001,1569393542279.0,4,0,0
1.086,1569393542739.0,4,0,0
1.05,1569393543198.0,4,0,0
0.5640000000000001,1569393543659.0,4,0,0
0.22,1569393544129.0,4,0,0
0.486,1569393544589.0,4,0,0
0.786,1569393545049.0,4,0,0
0.98,1569393545508.0,4,0,0
0.752,1569393545968.0,4,0,0
0.354,1569393546428.0,4,0,0
0.032,1569393546889.0,1,0,0
-0.11800000000000001,1569393547348.0,1,0,0
-0.112,1569393547819.0,1,0,0
-0.03,1569393548279.0,1,0,0
0.064,1569393548739.0,1,0,0
0.12,1569393549209.0,1,0,0
0.10200000000000001,1569393549669.0,1,0,0
-0.056,1569393550129.0,1,0,0
-0.222,1569393550599.0,1,0,0
-0.316,1569393551059.0,1,0,0
-0.372,1569393551529.0,1,0,0
-0.394,1569393551978.0,1,0,0
-0.406,1569393552439.0,1,0,0
-0.42,1569393552909.0,1,0,0
-0.5740000000000001,1569393553369.0,1,0,0
-0.628,1569393553849.0,1,0,0
-1.024,1569393554288.0,1,0,0
-1.27,1569393554759.0,1,0,0
-0.9460000000000001,1569393555219.0,1,0,0
-0.876,1569393555679.0,1,0,0
-1.18,1569393556139.0,1,0,0
-1.212,1569393556599.0,1,0,0
-1.348,1569393557058.0,1,0,0
-1.4000000000000001,1569393557509.0,1,0,0
-1.374,1569393557969.0,1,0,0
-1.346,1569393558429.0,1,0,0
-1.346,1569393558889.0,1,0,0
-1.332,1569393559349.0,1,0,0
-1.312,1569393559809.0,1,0,0
-1.354,1569393560269.0,1,0,0
-1.6380000000000001,1569393560729.0,1,0,0
-1.82,1569393561194.0,1,0,0
-1.8820000000000001,1569393561649.0,1,0,0
-1.61,1569393562109.0,1,0,0
-1.304,1569393562571.0,1,0,0
-0.936,1569393563029.0,1,0,0
-0.8260000000000001,1569393563489.0,1,0,0
-0.634,1569393563949.0,0,0,0
-0.24,1569393564409.0,0,0,0
-0.026000000000000002,1569393564869.0,0,0,0
0.068,1569393565337.0,0,0,0
0.10200000000000001,1569393565789.0,0,0,0
0.116,1569393566249.0,0,0,0
0.12,1569393566709.0,0,0,0
0.122,1569393567159.0,0,0,0
0.124,1569393567629.0,0,0,0
0.124,1569393568099.0,0,0,0
0.124,1569393568559.0,0,0,0
0.124,1569393569019.0,0,0,0
0.124,1569393569479.0,0,0,0
0.124,1569393569939.0,0,0,0
0.124,1569393570399.0,0,0,0
0.124,1569393570859.0,0,0,0
0.124,1569393571319.0,0,0,0
0.124,1569393571790.0,0,0,0
0.124,1569393572240.0,0,0,0
0.124,1569393572737.0,0,0,0
0.124,1569393573170.0,0,0,0
0.124,1569393573629.0,0,0,0
0.124,1569393574088.0,0,0,0
0.124,1569393574560.0,0,0,0
0.124,1569393575008.0,0,0,0
0.124,1569393575469.0,0,0,0
0.124,1569393575929.0,0,0,0
0.336,1569393576379.0,0,0,0
0.624,1569393576848.0,0,0,0
0.886,1569393577299.0,1,0,0
0.9440000000000001,1569393577769.0,1,0,0
0.756,1569393578218.0,1,0,0
0.538,1569393578682.0,1,0,0
0.23800000000000002,1569393579139.0,1,0,0
-0.332,1569393579599.0,1,0,0
-0.852,1569393580060.0,0,0,0
-1.046,1569393580520.0,0,0,0
-0.47400000000000003,1569393580979.0,0,0,0
-0.17,1569393581440.0,0,0,0
-0.032,1569393581899.0,0,0,0
0.018000000000000002,1569393582369.0,0,0,0
0.036000000000000004,1569393582829.0,0,0,0
0.044,1569393583301.0,0,0,0
0.052000000000000005,1569393583760.0,0,0,0
0.054,1569393584220.0,0,0,0
0.058,1569393584669.0,0,0,0
0.06,1569393585130.0,0,0,0
0.062,1569393585589.0,0,0,0
0.062,1569393586059.0,0,0,0
0.056,1569393586552.0,0,0,0
0.058,1569393586978.0,0,0,0
0.058,1569393587459.0,0,0,0
0.06,1569393587909.0,0,0,0
0.06,1569393588380.0,0,0,0
0.058,1569393588839.0,0,0,0
0.048,1569393589310.0,0,0,0
0.05,1569393589769.0,0,0,0
0.056,1569393590230.0,0,0,0
0.056,1569393590689.0,0,0,0
0.06,1569393591148.0,0,0,0
0.062,1569393591619.0,0,0,0
0.05,1569393592069.0,0,0,0
0.042,1569393592528.0,0,0,0
0.05,1569393592998.0,0,0,0
0.054,1569393593460.0,0,0,0
0.05,1569393593930.0,0,0,0
0.05,1569393594378.0,0,0,0
0.05,1569393594850.0,0,0,0
0.056,1569393595308.0,0,0,0
0.06,1569393595780.0,0,0,0
0.052000000000000005,1569393596239.0,0,0,0
0.052000000000000005,1569393596699.0,0,0,0
0.046,1569393597161.0,0,0,0
0.044,1569393597630.0,0,0,0
0.042,1569393598114.0,0,0,0
0.046,1569393598550.0,0,0,0
0.042,1569393599010.0,0,0,0
0.046,1569393599470.0,0,0,0
0.054,1569393599928.0,0,0,0
0.058,1569393600389.0,0,0,0
0.06,1569393600849.0,0,0,0
0.062,1569393601309.0,0,0,0
0.062,1569393601769.0,0,0,0
0.06,1569393602229.0,0,0,0
0.06,1569393602688.0,0,0,0
0.058,1569393603149.0,0,0,0
0.058,1569393603610.0,0,0,0
0.06,1569393604070.0,0,0,0
0.062,1569393604539.0,0,0,0
0.062,1569393604998.0,0,0,0
0.062,1569393605459.0,0,0,0
0.062,1569393605930.0,0,0,0
0.058,1569393606389.0,0,0,0
0.056,1569393606839.0,0,0,0
0.058,1569393607300.0,0,0,0
0.06,1569393607769.0,0,0,0
0.056,1569393608229.0,0,0,0
0.058,1569393608689.0,0,0,0
0.06,1569393609139.0,0,0,0
0.06,1569393609600.0,0,0,0
0.062,1569393610059.0,0,0,0
0.062,1569393610519.0,0,0,0
0.062,1569393610978.0,0,0,0
0.062,1569393611439.0,0,0,0
0.056,1569393611909.0,0,0,0
0.054,1569393612370.0,0,0,0
0.056,1569393612830.0,0,0,0
0.058,1569393613278.0,0,0,0
0.06,1569393613740.0,0,0,0
0.058,1569393614200.0,0,0,0
0.06,1569393614671.0,0,0,0
0.058,1569393615130.0,0,0,0
0.054,1569393615590.0,0,0,0
0.054,1569393616054.0,0,0,0
0.058,1569393616510.0,0,0,0
0.06,1569393616970.0,0,0,0
0.056,1569393617429.0,0,0,0
0.058,1569393617890.0,0,0,0
0.056,1569393618360.0,0,0,0
0.052000000000000005,1569393618820.0,0,0,0
0.056,1569393619279.0,0,0,0
0.058,1569393619740.0,0,0,0
0.06,1569393620200.0,0,0,0
0.062,1569393620660.0,0,0,0
0.058,1569393621120.0,0,0,0
0.056,1569393621579.0,0,0,0
0.052000000000000005,1569393622040.0,0,0,0
0.056,1569393622510.0,0,0,0
0.058,1569393622970.0,0,0,0
0.06,1569393623452.0,0,0,0
0.058,1569393623880.0,0,0,0
0.06,1569393624354.0,0,0,0
0.06,1569393624800.0,0,0,0
0.06,1569393625260.0,0,0,0
0.062,1569393625720.0,0,0,0
0.06,1569393626180.0,0,0,0
0.06,1569393626640.0,0,0,0
0.048,1569393627100.0,0,0,0
0.234,1569393627570.0,1,0,0
0.298,1569393628031.0,1,0,0
0.23800000000000002,1569393628490.0,1,0,0
0.106,1569393628950.0,1,0,0
0.06,1569393629409.0,1,0,0
0.498,1569393629870.0,1,0,0
0.834,1569393630330.0,1,0,0
0.92,1569393630790.0,1,0,0
0.964,1569393631259.0,1,0,0
1.818,1569393631720.0,1,0,0
2.556,1569393632180.0,1,0,0
2.336,1569393632640.0,1,0,0
1.852,1569393633100.0,1,0,0
1.6620000000000001,1569393633560.0,1,0,0
1.816,1569393634047.0,1,0,0
1.836,1569393634489.0,1,0,0
1.858,1569393634950.0,1,0,0
1.612,1569393635400.0,1,0,0
1.298,1569393635860.0,1,0,0
1.216,1569393636320.0,1,0,0
1.856,1569393636780.0,1,0,0
2.454,1569393637240.0,1,0,0
2.676,1569393637700.0,1,0,0
2.57,1569393638160.0,1,0,0
2.438,1569393638620.0,1,0,0
2.318,1569393639080.0,1,0,0
2.2880000000000003,1569393639540.0,1,0,0
1.496,1569393640010.0,1,0,0
0.7020000000000001,1569393640470.0,1,0,0
0.214,1569393640930.0,1,0,0
-0.134,1569393641408.0,1,0,0
-0.23800000000000002,1569393641850.0,1,0,0
-0.134,1569393642310.0,1,0,0
-0.07200000000000001,1569393642770.0,1,0,0
-0.034,1569393643229.0,1,0,0
-0.014,1569393643690.0,1,0,0
0.008,1569393644150.0,1,0,0
0.078,1569393644600.0,1,0,0
0.108,1569393645058.0,1,0,0
0.066,1569393645520.0,1,0,0
0.084,1569393645988.0,1,0,0
0.092,1569393646450.0,1,0,0
0.08,1569393646910.0,1,0,0
0.154,1569393647369.0,1,0,0
0.25,1569393647830.0,1,0,0
0.29,1569393648290.0,1,0,0
0.314,1569393648759.0,1,0,0
0.32,1569393649220.0,1,0,0
0.338,1569393649680.0,1,0,0
0.33,1569393650130.0,1,0,0
0.336,1569393650589.0,1,0,0
0.328,1569393651049.0,1,0,0
0.364,1569393651510.0,1,0,0
0.40800000000000003,1569393651969.0,1,0,0
0.444,1569393652430.0,1,0,0
0.41400000000000003,1569393652889.0,1,0,0
0.39,1569393653355.0,1,0,0
0.374,1569393653810.0,1,0,0
0.37,1569393654270.0,1,0,0
0.384,1569393654730.0,1,0,0
0.39,1569393655189.0,1,0,0
0.384,1569393655650.0,1,0,0
0.396,1569393656109.0,1,0,0
0.378,1569393656569.0,1,0,0
0.272,1569393657029.0,1,0,0
-0.16,1569393657489.0,1,0,0
-0.44,1569393657950.0,1,0,0
-0.354,1569393658410.0,1,0,0
-0.128,1569393658870.0,1,0,0
-0.002,1569393659341.0,1,0,0
-0.126,1569393659800.0,1,0,0
-0.312,1569393660260.0,1,0,0
-0.542,1569393660720.0,1,0,0
-0.486,1569393661179.0,1,0,0
-0.368,1569393661650.0,1,0,0
-0.428,1569393662109.0,1,0,0
-0.652,1569393662603.0,1,0,0
-0.772,1569393663030.0,9,0,0
-0.53,1569393663490.0,9,0,0
-0.34600000000000003,1569393663950.0,9,0,0
-0.318,1569393664420.0,9,0,0
-0.368,1569393664880.0,9,0,0
-0.5760000000000001,1569393665346.0,9,0,0
-0.794,1569393665812.0,9,0,0
-0.836,1569393666270.0,9,0,0
-0.612,1569393666730.0,9,0,0
-0.462,1569393667190.0,9,0,0
-0.4,1569393667649.0,9,0,0
-0.34800000000000003,1569393668109.0,9,0,0
-0.356,1569393668580.0,9,0,0
-0.368,1569393669050.0,9,0,0
-0.362,1569393669510.0,9,0,0
-0.268,1569393669998.0,9,0,0
-0.148,1569393670429.0,9,0,0
-0.066,1569393670890.0,9,0,0
-0.028,1569393671354.0,9,0,0
-0.02,1569393671810.0,9,0,0
-0.018000000000000002,1569393672270.0,9,0,0
-0.022,1569393672740.0,9,0,0
-0.024,1569393673200.0,9,0,0
-0.03,1569393673660.0,9,0,0
-0.046,1569393674130.0,9,0,0
-0.06,1569393674590.0,9,0,0
-0.134,1569393675050.0,9,0,0
