X-axis Acceleration,Y-axis Acceleration,Z-axis Acceleration,X-axis Gyroscope,Y-axis Gyroscope,Z-axis Gyroscope, Timestamp,Action,BUMP,Traffic congestion
0.77213, 0.555454, 8.347384, -0.261799, 0.191986, -0.331612, 1576994808081,1,0,0
0.766144, 0.596156, 8.31985, -0.279252, -0.349065, -0.314159, 1576994808134,1,0,0
0.632069, 0.621295, 9.096769, -0.331612, -0.174532, -0.296705, 1576994808186,1,0,0
0.557848, 0.685938, 8.529343, -0.349065, 0.069813, -0.314159, 1576994808239,1,0,0
1.053448, 0.905008, 8.676586, -0.401425, 0.157079, -0.349065, 1576994808291,1,0,0
0.629675, 0.708683, 8.238448, -0.314159, 0.191986, -0.296705, 1576994808344,1,0,0
0.735019, 0.617704, 8.389282, -0.191986, -0.017453, -0.279252, 1576994808397,1,0,0
0.438138, 0.521935, 8.620323, -0.261799, -0.069813, -0.314159, 1576994808450,1,0,0
0.822408, 0.845153, 8.516175, -0.157079, 0.122173, -0.261799, 1576994808502,1,0,0
0.675164, 0.416591, 9.567229, -0.279252, -0.017453, -0.261799, 1576994808556,1,0,0
0.47046, 0.331596, 8.333019, -0.401425, 0.244346, -0.261799, 1576994808608,1,0,0
0.939724, 0.505176, 8.682572, -0.575958, 0.383972, -0.296705, 1576994808660,1,0,0
0.480037, 0.70988, 7.86974, -0.558505, 0.052359, -0.279252, 1576994808713,1,0,0
0.582988, 0.254982, 7.734468, -0.628318, 0.104719, -0.226892, 1576994808765,1,0,0
0.645237, 0.25977, 9.325415, -0.628318, 0.418879, -0.226892, 1576994808818,1,0,0
0.620098, 0.611718, 8.000224, -0.506145, 0.261799, -0.139626, 1576994808870,1,0,0
0.760159, 0.757764, 8.129511, -0.314159, 0.366519, -0.122173, 1576994808923,1,0,0
0.577002, 0.533906, 8.499416, -0.383972, 0.191986, -0.139626, 1576994808975,1,0,0
0.677559, 0.604535, 7.898471, -0.488692, 0.017453, -0.139626, 1576994809028,1,0,0
0.937329, 0.35075, 7.618349, -0.541052, 0.191986, -0.122173, 1576994809081,1,0,0
0.666785, 0.963666, 8.907627, -0.698131, -0.034906, -0.157079, 1576994809134,1,0,0
0.475249, 0.727837, 9.358934, -0.680678, 0.017453, -0.122173, 1576994809187,1,0,0
0.616506, 0.614112, 7.674613, -0.523598, -0.069813, -0.157079, 1576994809239,1,0,0
0.600944, 0.71826, 8.718485, -0.541052, -0.069813, -0.226892, 1576994809292,1,0,0
0.636857, 0.948103, 8.422801, -0.401425, -0.104719, -0.261799, 1576994809345,1,0,0
0.474051, 0.697909, 8.572439, -0.104719, -0.296705, -0.279252, 1576994809398,1,0,0
0.701501, 0.484825, 8.892065, -0.104719, 0.191986, -0.349065, 1576994809450,1,0,0
0.559046, 0.745793, 8.762778, -0.191986, 0.279252, -0.331612, 1576994809503,1,0,0
0.758961, 0.14844, 8.368932, -0.279252, -0.017453, -0.349065, 1576994809556,1,0,0
0.889445, 0.628477, 8.276755, -0.349065, 0.0, -0.331612, 1576994809608,1,0,0
0.577002, 0.426167, 8.754398, -0.488692, 0.279252, -0.366519, 1576994809660,1,0,0
0.484825, 0.292092, 9.076418, -0.471238, 0.104719, -0.331612, 1576994809713,1,0,0
0.857124, 0.638054, 8.322245, -0.418879, 0.017453, -0.296705, 1576994809766,1,0,0
0.629675, 0.493205, 8.578424, -0.366519, 0.349065, -0.314159, 1576994809818,1,0,0
0.602141, 0.936132, 8.240842, -0.296705, 0.087266, -0.314159, 1576994809871,1,0,0
0.496796, 0.286107, 9.204508, -0.244346, 0.139626, -0.296705, 1576994809924,1,0,0
0.690727, 0.432153, 8.653842, -0.157079, -0.069813, -0.314159, 1576994809976,1,0,0
0.418985, 0.520738, 8.683769, -0.087266, -0.087266, -0.314159, 1576994810029,1,0,0
1.155202, 0.456095, 8.148665, -0.331612, 0.314159, -0.349065, 1576994810082,1,0,0
0.624886, 0.581791, 7.821856, -0.488692, 0.523598, -0.331612, 1576994810135,1,0,0
0.608127, 0.466869, 9.235633, -0.942477, -0.157079, -0.261799, 1576994810187,1,0,0
0.538695, 0.173579, 8.201337, -0.959931, 0.226892, -0.279252, 1576994810240,1,0,0
0.500388, 0.532709, 8.608352, -1.11701, -0.034906, -0.296705, 1576994810293,1,0,0
1.235408, 0.019153, 8.292317, -0.942477, 0.331612, -0.226892, 1576994810346,1,0,0
0.732625, 0.969651, 9.200917, -0.331612, -0.069813, -0.331612, 1576994810399,1,0,0
0.523133, 0.331596, 8.361749, -0.157079, -0.034906, -0.296705, 1576994810451,1,0,0
0.663193, 0.241814, 8.692149, -0.139626, -0.017453, -0.366519, 1576994810504,1,0,0
0.764947, 0.426167, 8.678981, -0.174532, 0.104719, -0.331612, 1576994810557,1,0,0
0.833182, 0.391451, 8.49343, -0.244346, 0.087266, -0.279252, 1576994810609,1,0,0
0.790086, 0.287304, 8.321048, -0.314159, 0.261799, -0.279252, 1576994810662,1,0,0
0.588973, 0.456095, 9.096769, -0.541052, 0.087266, -0.314159, 1576994810715,1,0,0
0.483628, 0.225054, 8.518569, -0.541052, 0.069813, -0.314159, 1576994810768,1,0,0
0.463278, 0.312443, 8.44794, -0.558505, 0.069813, -0.349065, 1576994810820,1,0,0
0.916979, 0.219069, 8.116343, -0.523598, 0.0, -0.366519, 1576994810873,1,0,0
0.616506, 0.666785, 8.524555, -0.366519, 0.261799, -0.349065, 1576994810925,1,0,0
0.536301, 0.141257, 8.432378, -0.331612, 0.0, -0.366519, 1576994810978,1,0,0
0.714669, 0.343567, 8.647856, -0.279252, 0.069813, -0.314159, 1576994811031,1,0,0
0.629675, 0.286107, 8.310274, -0.279252, -0.174532, -0.314159, 1576994811084,1,0,0
0.951695, 0.586579, 9.047688, -0.296705, -0.226892, -0.296705, 1576994811136,1,0,0
0.567425, 0.26815, 9.103951, -0.279252, -0.104719, -0.314159, 1576994811189,1,0,0
