speed_data,Timestamp,Action,Bump,Traffic congestion
36,1576994808324,1,0,0
37,1576994808814,1,0,0
37,1576994809264,1,0,0
38,1576994809754,1,0,0
38,1576994810205,1,0,0
38,1576994810694,1,0,0
38,1576994811144,1,0,0
39,1576994811634,1,0,0
39,1576994812084,1,0,0
39,1576994812575,1,0,0
39,1576994813024,1,0,0
40,1576994813514,1,0,0
39,1576994813964,1,0,0
39,1576994814454,1,0,0
39,1576994814904,1,0,0
40,1576994815394,1,0,0
40,1576994815844,1,0,0
40,1576994816334,1,0,0
40,1576994816784,1,0,0
40,1576994817274,1,0,0
40,1576994817724,1,0,0
40,1576994818214,1,0,0
41,1576994818664,1,0,0
41,1576994819154,1,0,0
40,1576994819604,1,0,0
40,1576994820104,1,0,0
40,1576994820554,1,0,0
40,1576994821044,1,0,0
39,1576994821494,1,0,0
39,1576994821984,1,0,0
39,1576994822434,1,0,0
39,1576994822924,1,0,0
39,1576994823374,1,0,0
38,1576994823864,1,0,0
37,1576994824314,1,0,0
37,1576994824814,1,0,0
36,1576994825264,1,0,0
35,1576994825754,1,0,0
35,1576994826204,1,0,0
36,1576994826698,1,0,0
37,1576994827144,1,0,0
38,1576994827634,1,0,0
39,1576994828084,1,0,0
41,1576994828574,1,0,0
42,1576994829024,1,0,0
43,1576994829514,1,0,0
45,1576994829964,1,0,0
46,1576994830454,1,0,0
48,1576994830904,1,0,0
49,1576994831394,1,0,0
50,1576994831844,1,0,0
51,1576994832334,1,0,0
52,1576994832784,1,0,0
54,1576994833274,1,0,0
55,1576994833724,1,0,0
55,1576994834214,1,0,0
55,1576994834665,1,0,0
55,1576994835154,1,0,0
55,1576994835604,1,0,0
56,1576994836104,1,0,0
56,1576994836564,1,0,0
56,1576994837054,1,0,0
56,1576994837504,1,0,0
56,1576994837994,1,0,0
56,1576994838444,1,0,0
57,1576994838934,1,0,0
57,1576994839384,1,0,0
57,1576994839874,1,0,0
57,1576994840324,1,0,0
57,1576994840815,1,0,0
57,1576994841264,1,0,0
57,1576994841754,1,0,0
55,1576994842204,1,0,0
55,1576994842694,1,0,0
55,1576994843144,1,0,0
54,1576994843634,1,0,0
53,1576994844084,1,0,0
53,1576994844584,1,0,0
52,1576994845034,1,0,0
52,1576994845524,1,0,0
51,1576994845975,1,0,0
50,1576994846464,1,0,0
49,1576994846914,1,0,0
48,1576994847404,1,0,0
47,1576994847854,1,0,0
44,1576994848344,1,0,0
42,1576994848794,1,0,0
39,1576994849284,1,0,0
37,1576994849734,1,0,0
35,1576994850224,1,0,0
33,1576994850674,1,0,0
32,1576994851164,1,0,0
31,1576994851614,-1,0,0
31,1576994852104,-1,0,0
32,1576994852554,-1,0,0
32,1576994853044,-1,0,0
33,1576994853494,-1,0,0
34,1576994853984,-1,0,0
36,1576994854434,-1,0,0
36,1576994854924,-1,0,0
37,1576994855374,-1,0,0
38,1576994855864,-1,0,0
39,1576994856314,-1,0,0
39,1576994856804,-1,0,0
40,1576994857254,-1,0,0
41,1576994857744,-1,0,0
41,1576994858194,1,0,0
40,1576994858694,1,0,0
40,1576994859144,1,0,0
40,1576994859634,1,0,0
39,1576994860084,1,0,0
38,1576994860574,1,0,0
37,1576994861024,1,0,0
36,1576994861514,1,0,0
36,1576994861964,1,0,0
36,1576994862454,1,0,0
35,1576994862904,1,0,0
34,1576994863394,1,0,0
34,1576994863844,1,0,0
34,1576994864334,1,0,0
34,1576994864794,1,0,0
35,1576994865284,-1,0,0
35,1576994865734,-1,0,0
35,1576994866224,-1,0,0
36,1576994866674,-1,0,0
36,1576994867164,-1,0,0
37,1576994867614,-1,0,0
38,1576994868104,-1,0,0
38,1576994868554,-1,0,0
39,1576994869044,-1,0,0
40,1576994869494,-1,0,0
40,1576994869984,-1,0,0
41,1576994870434,1,1,0
42,1576994870934,1,1,0
42,1576994871384,1,1,0
43,1576994871874,1,1,0
44,1576994872324,1,1,0
44,1576994872814,1,1,0
45,1576994873264,1,1,0
45,1576994873754,1,1,0
46,1576994874204,1,1,0
47,1576994874704,1,1,0
48,1576994875154,1,1,0
49,1576994875644,1,1,0
50,1576994876094,1,1,0
51,1576994876584,1,1,0
51,1576994877034,1,1,0
52,1576994877524,1,1,0
52,1576994877974,1,1,0
53,1576994878464,1,1,0
53,1576994878914,1,1,0
53,1576994879404,1,1,0
54,1576994879854,1,1,0
53,1576994880344,1,1,0
54,1576994880794,1,1,0
54,1576994881284,1,1,0
53,1576994881734,1,1,0
54,1576994882224,1,1,0
54,1576994882674,1,1,0
54,1576994883164,1,1,0
54,1576994883614,1,1,0
55,1576994884104,1,1,0
55,1576994884554,1,1,0
55,1576994885054,1,1,0
56,1576994885504,1,1,0
56,1576994885994,1,1,0
56,1576994886444,1,1,0
56,1576994886934,1,1,0
57,1576994887384,1,1,0
57,1576994887884,1,1,0
58,1576994888334,1,1,0
57,1576994888824,1,1,0
58,1576994889274,3,0,0
58,1576994889764,3,0,0
57,1576994890214,3,0,0
58,1576994890704,3,0,0
58,1576994891154,3,0,0
58,1576994891644,3,0,0
58,1576994892094,3,0,0
58,1576994892584,3,0,0
58,1576994893034,3,0,0
59,1576994893524,1,0,0
59,1576994893974,1,0,0
60,1576994894464,1,0,0
60,1576994894904,1,0,0
60,1576994895394,1,0,0
60,1576994895844,3,0,0
61,1576994896334,3,0,0
61,1576994896784,3,0,0
61,1576994897274,3,0,0
62,1576994897724,3,0,0
62,1576994898224,3,0,0
62,1576994898674,3,0,0
62,1576994899164,3,0,0
61,1576994899614,3,0,0
60,1576994900104,1,0,0
59,1576994900554,1,0,0
59,1576994901044,1,0,0
59,1576994901484,1,0,0
59,1576994901974,1,0,0
