acceleration_data,Timestamp,Action,Bump,Traffic congestion
0.185,1577004486512,3,0,0
0.259,1577004487002,3,0,0
0.298,1577004487452,3,0,0
0.28600000000000003,1577004487942,3,0,0
0.268,1577004488382,3,0,0
0.391,1577004488872,3,0,0
0.515,1577004489312,3,0,0
0.528,1577004489802,1,0,0
0.589,1577004490252,1,0,0
0.669,1577004490742,1,0,0
0.717,1577004491182,1,0,0
0.751,1577004491672,1,0,0
0.798,1577004492112,1,0,0
0.727,1577004492602,1,0,0
0.761,1577004493042,1,0,0
0.726,1577004493532,1,0,0
0.735,1577004493972,1,0,0
0.648,1577004494462,1,0,0
0.637,1577004494902,1,0,0
0.64,1577004495402,1,0,0
0.668,1577004495842,1,0,0
0.7000000000000001,1577004496332,1,0,0
0.678,1577004496772,1,0,0
0.684,1577004497262,1,0,0
0.708,1577004497702,1,0,0
0.645,1577004498192,1,0,0
0.598,1577004498632,1,0,0
0.541,1577004499122,1,0,0
0.519,1577004499562,1,0,0
0.556,1577004500052,1,0,0
0.508,1577004500492,1,0,0
0.542,1577004500982,1,0,0
0.46900000000000003,1577004501422,1,0,0
0.47700000000000004,1577004501912,1,0,0
0.48,1577004502352,1,0,0
0.404,1577004502842,1,0,0
0.132,1577004503282,1,0,0
0.17500000000000002,1577004503772,1,0,0
0.182,1577004504212,5,0,0
0.186,1577004504702,5,0,0
0.182,1577004505142,5,0,0
0.167,1577004505632,5,0,0
0.165,1577004506072,5,0,0
0.165,1577004506562,5,0,0
0.156,1577004507002,5,0,0
0.167,1577004507492,5,0,0
0.154,1577004507932,5,0,0
0.15,1577004508422,5,0,0
0.18,1577004508862,5,0,0
0.158,1577004509352,5,0,0
0.165,1577004509792,5,0,0
0.16,1577004510282,5,0,0
0.182,1577004510722,5,0,0
0.17200000000000001,1577004511212,1,0,0
0.176,1577004511652,1,0,0
0.165,1577004512142,1,0,0
0.17300000000000001,1577004512592,1,0,0
0.164,1577004513082,1,0,0
0.126,1577004513532,1,0,0
0.178,1577004514032,1,0,0
0.155,1577004514472,1,0,0
0.139,1577004514961,1,0,0
0.17300000000000001,1577004515402,1,0,0
0.146,1577004515892,1,0,0
0.051000000000000004,1577004516332,1,0,0
-0.024,1577004516832,1,0,0
-0.082,1577004517272,1,0,0
-0.16,1577004517761,1,0,0
-0.085,1577004518201,1,0,0
-0.203,1577004518692,1,0,0
-0.191,1577004519132,1,0,0
-0.219,1577004519631,1,0,0
-0.186,1577004520072,1,0,0
-0.184,1577004520561,1,0,0
-0.267,1577004521011,1,0,0
-0.201,1577004521511,1,0,0
-0.195,1577004521951,1,0,0
-0.17500000000000002,1577004522441,1,0,0
-0.168,1577004522881,1,0,0
-0.17200000000000001,1577004523371,1,0,0
-0.167,1577004523811,1,0,0
-0.152,1577004524301,1,0,0
-0.198,1577004524751,1,0,0
-0.201,1577004525251,1,0,0
-0.188,1577004525691,1,0,0
-0.181,1577004526181,1,0,0
-0.177,1577004526621,1,0,0
-0.163,1577004527111,1,0,0
-0.226,1577004527551,1,0,0
-0.217,1577004528041,1,0,0
-0.17300000000000001,1577004528491,1,0,0
-0.178,1577004528981,1,0,0
-0.209,1577004529431,1,0,0
-0.139,1577004529921,1,0,0
-0.11900000000000001,1577004530361,1,0,0
-0.10300000000000001,1577004530851,1,0,0
-0.121,1577004531291,1,0,0
-0.185,1577004531781,1,0,0
-0.218,1577004532231,1,0,0
-0.221,1577004532721,1,0,0
-0.202,1577004533161,1,0,0
-0.269,1577004533652,5,0,0
-0.221,1577004534091,5,0,0
-0.20400000000000001,1577004534581,5,0,0
-0.198,1577004535031,5,0,0
-0.211,1577004535531,5,0,0
-0.197,1577004535971,5,0,0
-0.262,1577004536461,5,0,0
-0.184,1577004536901,5,0,0
-0.18,1577004537391,5,0,0
-0.197,1577004537831,5,0,0
-0.23700000000000002,1577004538321,5,0,0
-0.261,1577004538761,5,0,0
-0.214,1577004539251,5,0,0
-0.199,1577004539701,5,0,0
-0.191,1577004540191,5,0,0
-0.202,1577004540641,5,0,0
-0.228,1577004541131,5,0,0
-0.184,1577004541571,1,0,0
-0.385,1577004542061,1,0,0
-0.847,1577004542501,1,0,0
-1.11,1577004542991,1,0,0
-0.988,1577004543431,1,0,0
