speed_data,Timestamp,Action,Bump,Traffic congestion
21,1577004486472,3,0,0
22,1577004486962,3,0,0
22,1577004487412,3,0,0
23,1577004487902,3,0,0
23,1577004488342,3,0,0
24,1577004488832,3,0,0
25,1577004489272,3,0,0
26,1577004489762,1,0,0
27,1577004490212,1,0,0
28,1577004490702,1,0,0
29,1577004491142,1,0,0
31,1577004491632,1,0,0
32,1577004492072,1,0,0
33,1577004492562,1,0,0
35,1577004493002,1,0,0
36,1577004493492,1,0,0
37,1577004493932,1,0,0
38,1577004494422,1,0,0
39,1577004494862,1,0,0
40,1577004495362,1,0,0
41,1577004495802,1,0,0
43,1577004496292,1,0,0
44,1577004496732,1,0,0
45,1577004497222,1,0,0
46,1577004497662,1,0,0
47,1577004498152,1,0,0
48,1577004498592,1,0,0
49,1577004499082,1,0,0
49,1577004499522,1,0,0
51,1577004500012,1,0,0
51,1577004500452,1,0,0
52,1577004500942,1,0,0
53,1577004501382,1,0,0
54,1577004501872,1,0,0
54,1577004502312,1,0,0
55,1577004502802,1,0,0
55,1577004503242,1,0,0
55,1577004503732,1,0,0
56,1577004504172,5,0,0
56,1577004504662,5,0,0
56,1577004505102,5,0,0
56,1577004505592,5,0,0
57,1577004506032,5,0,0
57,1577004506522,5,0,0
57,1577004506962,5,0,0
58,1577004507452,5,0,0
58,1577004507892,5,0,0
58,1577004508382,5,0,0
58,1577004508822,5,0,0
59,1577004509313,5,0,0
59,1577004509752,5,0,0
59,1577004510242,5,0,0
60,1577004510682,5,0,0
60,1577004511172,1,0,0
60,1577004511612,1,0,0
60,1577004512102,1,0,0
60,1577004512552,1,0,0
61,1577004513042,1,0,0
61,1577004513492,1,0,0
61,1577004513992,1,0,0
62,1577004514432,1,0,0
62,1577004514922,1,0,0
62,1577004515362,1,0,0
62,1577004515852,1,0,0
62,1577004516292,1,0,0
62,1577004516792,1,0,0
62,1577004517232,1,0,0
61,1577004517722,1,0,0
62,1577004518161,1,0,0
61,1577004518651,1,0,0
61,1577004519091,1,0,0
60,1577004519592,1,0,0
60,1577004520032,1,0,0
60,1577004520521,1,0,0
59,1577004520972,1,0,0
