rpm_data,Timestamp,Action,Bump,Traffic congestion
1819.5,1577004486542,3,0,0
1600.5,1577004487032,3,0,0
1308.0,1577004487482,3,0,0
1403.0,1577004487972,3,0,0
1449.5,1577004488412,3,0,0
1530.0,1577004488902,3,0,0
1600.5,1577004489342,3,0,0
1639.0,1577004489832,1,0,0
1720.5,1577004490282,1,0,0
1814.5,1577004490772,1,0,0
1877.0,1577004491212,1,0,0
1940.5,1577004491702,1,0,0
2030.5,1577004492142,1,0,0
2006.0,1577004492632,1,0,0
1755.5,1577004493072,1,0,0
1495.0,1577004493562,1,0,0
1509.5,1577004494002,1,0,0
1546.5,1577004494492,1,0,0
1580.5,1577004494936,1,0,0
1636.0,1577004495432,1,0,0
1676.0,1577004495872,1,0,0
1741.5,1577004496362,1,0,0
1772.5,1577004496802,1,0,0
1819.0,1577004497292,1,0,0
1856.0,1577004497732,1,0,0
1910.0,1577004498222,1,0,0
1655.0,1577004498662,1,0,0
1493.0,1577004499152,1,0,0
1501.0,1577004499592,1,0,0
1527.5,1577004500082,1,0,0
1548.5,1577004500522,1,0,0
1579.5,1577004501012,1,0,0
1595.5,1577004501452,1,0,0
1630.5,1577004501942,1,0,0
1643.5,1577004502382,1,0,0
1660.5,1577004502872,1,0,0
1662.5,1577004503312,1,0,0
1672.0,1577004503802,1,0,0
1682.5,1577004504242,5,0,0
1691.0,1577004504732,5,0,0
1702.0,1577004505172,5,0,0
1710.0,1577004505662,5,0,0
1716.5,1577004506102,5,0,0
1727.5,1577004506592,5,0,0
1731.5,1577004507032,5,0,0
1736.0,1577004507522,5,0,0
1747.5,1577004507962,5,0,0
1761.5,1577004508452,5,0,0
1619.0,1577004508892,5,0,0
1422.0,1577004509382,5,0,0
1423.0,1577004509822,5,0,0
1423.0,1577004510312,5,0,0
1430.5,1577004510752,5,0,0
1439.5,1577004511242,1,0,0
1444.0,1577004511682,1,0,0
1449.0,1577004512172,1,0,0
1462.0,1577004512622,1,0,0
1461.5,1577004513112,1,0,0
1468.0,1577004513562,1,0,0
1476.5,1577004514062,1,0,0
1483.5,1577004514502,1,0,0
1488.0,1577004514992,1,0,0
1495.0,1577004515432,1,0,0
1497.5,1577004515922,1,0,0
1482.0,1577004516372,1,0,0
1492.0,1577004516862,1,0,0
1485.0,1577004517302,1,0,0
1481.5,1577004517792,1,0,0
1482.0,1577004518232,1,0,0
1465.0,1577004518722,1,0,0
1457.0,1577004519162,1,0,0
1451.0,1577004519661,1,0,0
1449.5,1577004520101,1,0,0
1438.5,1577004520591,1,0,0
1426.5,1577004521041,1,0,0
1418.0,1577004521541,1,0,0
1411.0,1577004521981,1,0,0
1408.0,1577004522471,1,0,0
1402.5,1577004522911,1,0,0
1391.5,1577004523402,1,0,0
1384.5,1577004523841,1,0,0
1379.0,1577004524331,1,0,0
1370.0,1577004524781,1,0,0
1365.5,1577004525281,1,0,0
1359.0,1577004525721,1,0,0
1349.0,1577004526211,1,0,0
1342.5,1577004526651,1,0,0
1334.5,1577004527141,1,0,0
1324.0,1577004527581,1,0,0
1315.5,1577004528071,1,0,0
1316.5,1577004528521,1,0,0
1145.5,1577004529011,1,0,0
1215.0,1577004529462,1,0,0
1588.0,1577004529951,1,0,0
1593.5,1577004530391,1,0,0
1605.5,1577004530881,1,0,0
1617.5,1577004531321,1,0,0
1594.5,1577004531811,1,0,0
1583.5,1577004532261,1,0,0
1572.0,1577004532751,1,0,0
1570.0,1577004533191,1,0,0
1550.0,1577004533681,5,0,0
1546.5,1577004534121,5,0,0
1534.5,1577004534611,5,0,0
1529.0,1577004535061,5,0,0
1510.0,1577004535562,5,0,0
1507.0,1577004536001,5,0,0
1493.0,1577004536491,5,0,0
1486.0,1577004536931,5,0,0
1475.5,1577004537422,5,0,0
1468.5,1577004537861,5,0,0
1453.5,1577004538351,5,0,0
1437.5,1577004538791,5,0,0
1426.5,1577004539281,5,0,0
1422.5,1577004539731,5,0,0
1411.0,1577004540221,5,0,0
1404.5,1577004540671,5,0,0
1394.0,1577004541161,5,0,0
1382.5,1577004541601,1,0,0
1354.0,1577004542091,1,0,0
1136.0,1577004542531,1,0,0
1211.5,1577004543021,1,0,0
1448.5,1577004543461,1,0,0
1538.0,1577004543961,1,0,0
1463.5,1577004544401,1,0,0
1388.5,1577004544901,1,0,0
1238.0,1577004545341,1,0,0
1127.5,1577004545831,1,0,0
1031.0,1577004546271,1,0,0
1119.0,1577004546761,1,0,0
1090.5,1577004547201,1,0,0
1015.5,1577004547691,1,0,0
1001.5,1577004548151,1,0,0
833.5,1577004548642,1,0,0
844.0,1577004549102,1,0,0
886.5,1577004549592,1,0,0
864.0,1577004550041,0,0,0
833.0,1577004550531,0,0,0
800.5,1577004550971,0,0,0
789.5,1577004551461,0,0,0
754.0,1577004551902,0,0,0
690.5,1577004552391,0,0,0
692.5,1577004552832,0,0,0
700.5,1577004553321,0,0,0
712.0,1577004553761,0,0,0
718.0,1577004554251,0,0,0
716.5,1577004554691,0,0,0
711.0,1577004555192,0,0,0
709.0,1577004555641,0,0,0
730.0,1577004556131,0,0,0
727.0,1577004556581,0,0,0
721.0,1577004557081,0,0,0
715.0,1577004557521,0,0,0
718.5,1577004558011,0,0,0
718.0,1577004558451,0,0,0
712.5,1577004558941,0,0,0
712.5,1577004559381,0,0,0
707.5,1577004559871,0,0,0
704.0,1577004560311,0,0,0
697.5,1577004560801,0,0,0
698.5,1577004561241,0,0,0
690.5,1577004561741,0,0,0
691.5,1577004562181,0,0,0
699.5,1577004562671,0,0,0
701.5,1577004563121,0,0,0
700.0,1577004563611,0,0,0
697.0,1577004564051,0,0,0
696.5,1577004564551,0,0,0
688.0,1577004564991,0,0,0
695.0,1577004565481,0,0,0
702.5,1577004565921,0,0,0
704.0,1577004566411,0,0,0
700.5,1577004566851,0,0,0
702.0,1577004567341,0,0,0
699.5,1577004567781,0,0,0
702.5,1577004568291,0,0,0
697.5,1577004568731,0,0,0
701.5,1577004569231,0,0,0
705.0,1577004569671,0,0,0
695.5,1577004570161,0,0,0
706.5,1577004570611,0,0,0
701.0,1577004571111,0,0,0
702.0,1577004571551,0,0,0
700.0,1577004572041,0,0,0
696.5,1577004572481,0,0,0
695.5,1577004572971,0,0,0
695.5,1577004573411,0,0,0
696.0,1577004573901,0,0,0
696.5,1577004574341,0,0,0
699.5,1577004574831,0,0,0
698.0,1577004575281,0,0,0
700.5,1577004575771,0,0,0
699.0,1577004576221,0,0,0
701.5,1577004576711,0,0,0
698.5,1577004577151,0,0,0
698.0,1577004577641,0,0,0
701.5,1577004578101,0,0,0
697.5,1577004578591,0,0,0
704.0,1577004579040,0,0,0
705.0,1577004579541,0,0,0
702.0,1577004580001,0,0,0
699.5,1577004580500,0,0,0
699.0,1577004580940,0,0,0
703.0,1577004581441,0,0,0
702.0,1577004581880,0,0,0
699.0,1577004582380,0,0,0
697.5,1577004582820,0,0,0
700.0,1577004583311,0,0,0
728.5,1577004583761,0,0,0
727.5,1577004584260,0,0,0
697.5,1577004584711,0,0,0
727.5,1577004585200,0,0,0
701.5,1577004585640,0,0,0
691.0,1577004586130,0,0,0
699.0,1577004586570,0,0,0
674.5,1577004587071,0,0,0
657.5,1577004587520,0,0,0
667.0,1577004588010,0,0,0
690.0,1577004588460,0,0,0
708.5,1577004588950,1,0,0
734.5,1577004589400,1,0,0
733.0,1577004589890,1,0,0
755.5,1577004590330,1,0,0
737.5,1577004590820,1,0,0
743.0,1577004591260,1,0,0
777.5,1577004591751,1,0,0
764.5,1577004592200,1,0,0
753.5,1577004592690,1,0,0
955.5,1577004593130,1,0,0
1382.0,1577004593620,1,0,0
1538.5,1577004594060,1,0,0
1644.5,1577004594550,1,0,0
1766.0,1577004595000,1,0,0
1703.0,1577004595490,1,0,0
1545.0,1577004595930,1,0,0
1661.5,1577004596420,1,0,0
1742.5,1577004596860,1,0,0
1806.5,1577004597350,1,0,0
1761.5,1577004597790,1,0,0
1705.0,1577004598280,1,0,0
1829.5,1577004598720,1,0,0
1925.0,1577004599210,1,0,0
