speed_data,Timestamp,Action,Bump,Traffic congestion
0,1576127715645,0,0,0
0,1576127716095,0,0,0
0,1576127716545,0,0,0
0,1576127716995,0,0,0
0,1576127717445,0,0,0
0,1576127717895,0,0,0
0,1576127718345,0,0,0
0,1576127718795,0,0,0
0,1576127719246,0,0,0
0,1576127719695,0,0,0
0,1576127720145,0,0,0
0,1576127720595,0,0,0
0,1576127721045,0,0,0
0,1576127721495,4,0,0
0,1576127721945,4,0,0
0,1576127722395,4,0,0
0,1576127722845,4,0,0
1,1576127723295,4,0,0
1,1576127723745,4,0,0
2,1576127724195,4,0,0
2,1576127724645,4,0,0
3,1576127725095,4,0,0
3,1576127725545,4,0,0
3,1576127725995,4,0,0
3,1576127726445,4,0,0
4,1576127726895,4,0,0
4,1576127727345,4,0,0
4,1576127727795,4,0,0
5,1576127728245,4,0,0
5,1576127728695,4,0,0
5,1576127729145,4,0,0
5,1576127729595,4,0,0
5,1576127730045,4,0,0
5,1576127730495,4,0,0
6,1576127730945,4,0,0
6,1576127731395,4,0,0
7,1576127731845,4,0,0
8,1576127732295,4,0,0
8,1576127732745,4,0,0
8,1576127733195,1,0,0
8,1576127733645,1,0,0
8,1576127734095,1,0,0
9,1576127734545,1,0,0
11,1576127734995,1,0,0
11,1576127735445,1,0,0
12,1576127735895,1,0,0
12,1576127736345,1,0,0
12,1576127736795,1,0,0
12,1576127737245,1,0,0
12,1576127737695,1,0,0
13,1576127738145,1,0,0
13,1576127738595,1,0,0
13,1576127739045,1,0,0
13,1576127739495,1,0,0
11,1576127739945,1,0,0
9,1576127740395,1,0,0
7,1576127740846,1,0,0
7,1576127741295,1,0,0
7,1576127741745,1,0,0
7,1576127742195,1,0,0
7,1576127742645,2,0,0
7,1576127743095,2,0,0
7,1576127743545,2,0,0
7,1576127743995,2,0,0
6,1576127744445,2,0,0
7,1576127744895,2,0,0
7,1576127745345,2,0,0
7,1576127745795,2,0,0
7,1576127746245,2,0,0
9,1576127746696,2,0,0
10,1576127747145,2,0,0
10,1576127747565,2,0,0
10,1576127748015,2,0,0
11,1576127748465,2,0,0
11,1576127748915,2,0,0
11,1576127749365,2,0,0
11,1576127749815,2,0,0
12,1576127750265,1,0,0
13,1576127750715,1,0,0
14,1576127751165,1,0,0
15,1576127751615,1,0,0
16,1576127752066,1,0,0
16,1576127752515,1,0,0
17,1576127752965,1,0,0
17,1576127753415,1,0,0
17,1576127753865,1,0,0
18,1576127754315,1,0,0
18,1576127754765,1,0,0
18,1576127755215,1,0,0
19,1576127755665,1,0,0
19,1576127756115,1,0,0
19,1576127756565,1,0,0
20,1576127757015,1,0,0
20,1576127757465,1,0,0
20,1576127757915,1,0,0
20,1576127758365,1,0,0
21,1576127758816,1,0,0
21,1576127759265,1,0,0
20,1576127759715,1,0,0
20,1576127760165,1,0,0
20,1576127760615,1,0,0
19,1576127761065,1,0,0
20,1576127761515,1,0,0
20,1576127761965,1,0,0
20,1576127762415,1,0,0
20,1576127762865,1,0,0
20,1576127763315,1,0,0
20,1576127763765,1,0,0
21,1576127764215,1,0,0
21,1576127764665,1,0,0
21,1576127765115,1,0,0
21,1576127765565,1,0,0
22,1576127766015,1,0,0
22,1576127766465,1,0,0
22,1576127766915,1,0,0
22,1576127767365,1,0,0
23,1576127767815,1,0,0
25,1576127768265,1,0,0
22,1576127768715,1,0,0
23,1576127769165,1,0,0
23,1576127769615,1,0,0
22,1576127770065,1,0,0
22,1576127770515,1,0,0
23,1576127770965,1,0,0
23,1576127771415,1,0,0
23,1576127771865,1,0,0
22,1576127772315,1,0,0
23,1576127772765,1,0,0
22,1576127773216,1,0,0
22,1576127773665,1,0,0
22,1576127774115,1,0,0
22,1576127774565,1,0,0
22,1576127775015,1,0,0
22,1576127775465,1,0,0
22,1576127775916,1,0,0
21,1576127776365,1,0,0
21,1576127776825,1,0,0
21,1576127777275,1,0,0
21,1576127777725,1,0,0
20,1576127778187,1,0,0
19,1576127778636,1,0,0
20,1576127779087,1,0,0
20,1576127779536,1,0,0
20,1576127779987,1,0,0
20,1576127780446,1,0,0
20,1576127780906,1,0,0
20,1576127781356,1,0,0
19,1576127781806,1,0,0
19,1576127782256,1,0,0
18,1576127782706,1,0,0
17,1576127783156,1,0,0
16,1576127783606,1,0,0
16,1576127784066,1,0,0
