accPre_data,Timestamp,Action,Bump,Traffic congestion
0.0,1576127715536,0,0,0
0.0,1576127715986,0,0,0
0.0,1576127716436,0,0,0
0.0,1576127716886,0,0,0
0.0,1576127717336,0,0,0
0.0,1576127717786,0,0,0
0.0,1576127718240,0,0,0
0.0,1576127718687,0,0,0
0.0,1576127719137,0,0,0
0.0,1576127719587,0,0,0
0.0,1576127720039,0,0,0
0.0,1576127720490,0,0,0
0.0,1576127720939,0,0,0
0.0,1576127721387,4,0,0
0.0,1576127721840,4,0,0
0.0,1576127722290,4,0,0
0.0,1576127722737,4,0,0
0.0,1576127723187,4,0,0
0.0,1576127723637,4,0,0
0.0,1576127724089,4,0,0
0.0,1576127724539,4,0,0
0.0,1576127724987,4,0,0
0.0,1576127725439,4,0,0
0.0,1576127725889,4,0,0
0.0,1576127726339,4,0,0
0.0,1576127726785,4,0,0
0.0,1576127727237,4,0,0
0.0,1576127727687,4,0,0
0.0,1576127728137,4,0,0
0.8,1576127728587,4,0,0
3.0,1576127729037,4,0,0
1.8,1576127729487,4,0,0
2.8,1576127729936,4,0,0
4.4,1576127730386,4,0,0
6.6,1576127730836,4,0,0
6.6,1576127731286,4,0,0
6.0,1576127731736,4,0,0
5.2,1576127732186,4,0,0
0.0,1576127732640,4,0,0
2.2,1576127733086,1,0,0
4.8,1576127733541,1,0,0
14.2,1576127733986,1,0,0
15.2,1576127734437,1,0,0
0.2,1576127734886,1,0,0
0.6,1576127735336,1,0,0
0.0,1576127735786,1,0,0
0.0,1576127736236,1,0,0
1.4,1576127736688,1,0,0
1.8,1576127737141,1,0,0
2.2,1576127737586,1,0,0
2.2,1576127738036,1,0,0
0.8,1576127738491,1,0,0
0.0,1576127738936,1,0,0
0.0,1576127739391,1,0,0
0.0,1576127739840,1,0,0
0.0,1576127740291,1,0,0
0.0,1576127740740,1,0,0
0.0,1576127741191,1,0,0
0.0,1576127741635,1,0,0
0.0,1576127742091,1,0,0
0.0,1576127742540,2,0,0
3.2,1576127742991,2,0,0
0.0,1576127743440,2,0,0
0.0,1576127743891,2,0,0
0.0,1576127744340,2,0,0
0.0,1576127744791,2,0,0
5.2,1576127745239,2,0,0
7.4,1576127745690,2,0,0
13.8,1576127746140,2,0,0
5.2,1576127746587,2,0,0
4.4,1576127747040,2,0,0
4.6,1576127747460,2,0,0
5.2,1576127747907,2,0,0
5.4,1576127748357,2,0,0
5.4,1576127748810,2,0,0
5.4,1576127749260,2,0,0
12.0,1576127749707,2,0,0
12.4,1576127750159,1,0,0
10.4,1576127750607,1,0,0
10.0,1576127751059,1,0,0
8.2,1576127751507,1,0,0
6.6,1576127751959,1,0,0
0.4,1576127752406,1,0,0
0.8,1576127752859,1,0,0
1.2,1576127753306,1,0,0
1.2,1576127753758,1,0,0
1.4,1576127754206,1,0,0
1.6,1576127754658,1,0,0
1.8,1576127755106,1,0,0
1.8,1576127755558,1,0,0
1.8,1576127756009,1,0,0
1.8,1576127756458,1,0,0
0.0,1576127756906,1,0,0
0.0,1576127757358,1,0,0
0.0,1576127757809,1,0,0
0.0,1576127758256,1,0,0
0.0,1576127758706,1,0,0
0.0,1576127759158,1,0,0
0.0,1576127759608,1,0,0
0.0,1576127760058,1,0,0
0.0,1576127760510,1,0,0
0.0,1576127760956,1,0,0
0.0,1576127761408,1,0,0
0.0,1576127761858,1,0,0
0.0,1576127762308,1,0,0
0.0,1576127762758,1,0,0
0.0,1576127763208,1,0,0
0.0,1576127763658,1,0,0
0.0,1576127764105,1,0,0
0.0,1576127764558,1,0,0
0.0,1576127765008,1,0,0
0.0,1576127765458,1,0,0
0.0,1576127765908,1,0,0
0.0,1576127766359,1,0,0
0.0,1576127766809,1,0,0
0.0,1576127767260,1,0,0
0.0,1576127767708,1,0,0
0.0,1576127768157,1,0,0
0.0,1576127768609,1,0,0
0.0,1576127769057,1,0,0
0.0,1576127769507,1,0,0
0.0,1576127769957,1,0,0
0.0,1576127770407,1,0,0
0.0,1576127770857,1,0,0
0.0,1576127771307,1,0,0
0.0,1576127771759,1,0,0
0.0,1576127772207,1,0,0
0.0,1576127772655,1,0,0
0.0,1576127773107,1,0,0
0.0,1576127773557,1,0,0
0.0,1576127774007,1,0,0
0.0,1576127774456,1,0,0
0.0,1576127774907,1,0,0
0.0,1576127775356,1,0,0
0.0,1576127775807,1,0,0
0.0,1576127776258,1,0,0
0.0,1576127776710,1,0,0
0.0,1576127777167,1,0,0
0.0,1576127777616,1,0,0
0.0,1576127778076,1,0,0
0.0,1576127778530,1,0,0
0.0,1576127778978,1,0,0
0.0,1576127779428,1,0,0
0.0,1576127779878,1,0,0
0.0,1576127780330,1,0,0
0.0,1576127780790,1,0,0
0.0,1576127781248,1,0,0
0.0,1576127781698,1,0,0
0.0,1576127782148,1,0,0
0.0,1576127782598,1,0,0
0.0,1576127783048,1,0,0
0.0,1576127783498,1,0,0
0.0,1576127783951,1,0,0
0.0,1576127784411,1,0,0
0.0,1576127784868,1,0,0
0.0,1576127785320,1,0,0
0.0,1576127785780,1,0,0
0.0,1576127786228,1,0,0
0.0,1576127786677,1,0,0
0.0,1576127787130,1,0,0
0.0,1576127787587,1,0,0
0.0,1576127788039,1,0,0
0.0,1576127788487,1,0,0
0.0,1576127788939,1,0,0
0.0,1576127789387,1,0,0
0.0,1576127789837,1,0,0
0.0,1576127790290,1,0,0
0.0,1576127790747,1,0,0
0.0,1576127791197,1,0,0
0.0,1576127791647,1,0,0
0.0,1576127792097,1,0,0
0.0,1576127792547,1,0,0
0.0,1576127792997,1,0,0
0.0,1576127793449,1,0,0
0.0,1576127793907,1,0,0
0.0,1576127794357,1,0,0
0.0,1576127794809,1,0,0
0.0,1576127795259,1,0,0
0.0,1576127795709,1,0,0
0.0,1576127796157,0,0,0
0.0,1576127796608,0,0,0
0.0,1576127797058,0,0,0
0.0,1576127797506,0,0,0
0.0,1576127797958,0,0,0
0.0,1576127798408,0,0,0
0.0,1576127798866,0,0,0
0.0,1576127799320,0,0,0
0.0,1576127799780,0,0,0
0.0,1576127800228,0,0,0
0.0,1576127800681,0,0,0
0.0,1576127801126,0,0,0
0.0,1576127801578,0,0,0
0.0,1576127802030,0,0,0
0.0,1576127802481,0,0,0
0.0,1576127802928,0,0,0
0.0,1576127803380,0,0,0
0.0,1576127803828,0,0,0
0.0,1576127804280,0,0,0
0.0,1576127804728,0,0,0
0.0,1576127805180,0,0,0
0.0,1576127805628,0,0,0
0.0,1576127806078,0,0,0
0.0,1576127806528,0,0,0
0.0,1576127806978,0,0,0
0.0,1576127807427,0,0,0
0.0,1576127807877,0,0,0
0.0,1576127808327,0,0,0
0.0,1576127808777,0,0,0
0.0,1576127809227,0,0,0
0.0,1576127809677,0,0,0
0.0,1576127810127,0,0,0
0.0,1576127810577,0,0,0
0.0,1576127811029,0,0,0
0.0,1576127811477,0,0,0
0.0,1576127811927,0,0,0
0.0,1576127812379,0,0,0
0.0,1576127812827,0,0,0
0.0,1576127813279,0,0,0
0.0,1576127813727,0,0,0
0.0,1576127814179,0,0,0
0.0,1576127814627,0,0,0
0.0,1576127815079,0,0,0
0.0,1576127815527,0,0,0
0.0,1576127815979,0,0,0
0.0,1576127816429,0,0,0
0.0,1576127816879,0,0,0
0.0,1576127817329,0,0,0
0.0,1576127817779,0,0,0
0.0,1576127818229,0,0,0
0.0,1576127818678,0,0,0
0.0,1576127819126,0,0,0
0.0,1576127819578,0,0,0
0.0,1576127820028,0,0,0
0.0,1576127820478,0,0,0
0.0,1576127820928,0,0,0
0.0,1576127821378,0,0,0
0.0,1576127821828,0,0,0
0.0,1576127822280,0,0,0
0.0,1576127822728,0,0,0
0.0,1576127823178,0,0,0
0.0,1576127823628,0,0,0
0.0,1576127824080,0,0,0
0.0,1576127824530,0,0,0
0.0,1576127824981,2,0,0
0.0,1576127825428,2,0,0
0.0,1576127825888,2,0,0
0.0,1576127826340,2,0,0
0.0,1576127826788,2,0,0
0.0,1576127827238,2,0,0
0.0,1576127827688,2,0,0
0.0,1576127828138,2,0,0
0.0,1576127828588,2,0,0
0.0,1576127829038,2,0,0
0.0,1576127829488,2,0,0
0.0,1576127829938,2,0,0
0.0,1576127830388,2,0,0
