X-axis Acceleration,Y-axis Acceleration,Z-axis Acceleration,X-axis Gyroscope,Y-axis Gyroscope,Z-axis Gyroscope, Timestamp,Action,BUMP,Traffic congestion
-0.181959, -0.098162, 8.183381, -3.804817, 3.97935, -0.104719, 1576127715361,0,0,0
-0.454898, -0.457292, 8.779537, -3.612831, 4.956735, -0.052359, 1576127715414,0,0,0
-0.574608, -0.375889, 9.093178, -2.408554, -0.104719, -0.191986, 1576127715466,0,0,0
-0.093373, 0.071826, 8.286332, -1.431169, -2.460914, 0.157079, 1576127715518,0,0,0
0.052672, 0.088585, 8.192958, -3.071779, 0.087266, -0.733038, 1576127715570,0,0,0
-0.213083, -0.134075, 8.310274, -3.682644, 3.944444, -0.645771, 1576127715623,0,0,0
-0.536301, -0.35913, 9.227253, -2.234021, 1.239183, -0.191986, 1576127715675,0,0,0
-0.459686, -0.153228, 8.839392, -0.610865, -2.775073, -0.174532, 1576127715727,0,0,0
-0.227449, 0.098162, 8.343792, -2.583087, -0.296705, -0.750491, 1576127715780,0,0,0
-0.184353, 0.031124, 8.240842, -3.508111, 3.281218, -1.431169, 1576127715832,0,0,0
-0.426167, -0.275333, 8.542511, -3.787364, 5.009094, -1.762782, 1576127715884,0,0,0
-0.550666, -0.10295, 9.093178, -1.134464, -3.019419, -1.762782, 1576127715936,0,0,0
-0.122104, 0.351947, 8.312668, -1.413716, -2.949606, -2.44346, 1576127715988,0,0,0
-0.225054, -0.083797, 8.355763, -2.897246, 0.331612, -2.373647, 1576127716041,0,0,0
-0.210689, -0.543483, 8.185775, -3.577924, 3.403392, -2.460914, 1576127716093,0,0,0
-0.565031, -0.411802, 8.714894, -2.338741, 3.351032, -2.303834, 1576127716145,0,0,0
-0.519541, -0.150834, 8.72447, -0.733038, -0.785398, -1.937315, 1576127716197,0,0,0
-0.141257, 0.023942, 8.568847, -2.391101, -1.675516, -2.234021, 1576127716250,0,0,0
-0.110133, -0.244208, 8.250419, -2.740166, 1.919862, -2.583087, 1576127716302,0,0,0
-0.292092, -0.282515, 8.717288, -4.03171, 3.316125, -2.164208, 1576127716354,0,0,0
-0.567425, -0.227449, 8.793902, -2.007128, -0.226892, -1.483529, 1576127716406,0,0,0
-0.380678, -0.122104, 8.645462, -1.361356, -1.658062, -1.902408, 1576127716459,0,0,0
-0.131681, -0.150834, 8.279149, -2.426007, -1.239183, -2.251474, 1576127716511,0,0,0
-0.330399, -0.351947, 8.511387, -2.54818, 2.967059, -2.146754, 1576127716563,0,0,0
-0.550666, -0.184353, 8.772355, -2.356194, 2.635447, -2.373647, 1576127716615,0,0,0
-0.459686, -0.160411, 8.729259, -1.989675, -1.500983, -1.692969, 1576127716668,0,0,0
-0.038307, -0.07422, 8.315062, -2.984513, -0.907571, -2.076941, 1576127716720,0,0,0
-0.210689, -0.292092, 8.281543, -2.967059, 3.804817, -2.164208, 1576127716772,0,0,0
-0.380678, -0.361524, 8.717288, -1.588249, 1.989675, -2.303834, 1576127716824,0,0,0
-0.375889, -0.143652, 8.836998, -1.797689, -1.884955, -1.815142, 1576127716877,0,0,0
-0.260967, -0.007182, 8.585607, -1.937315, -1.675516, -1.710422, 1576127716929,0,0,0
-0.098162, -0.153228, 8.339004, -3.193952, 3.351032, -2.54818, 1576127716981,0,0,0
-0.416591, -0.356736, 8.693346, -3.193952, 3.560471, -1.954768, 1576127717034,0,0,0
