accVertical_data,Timestamp,Action,Bump,Traffic congestion
-1.274,1576127773405,1,0,0
-1.3940000000000001,1576127773855,1,0,0
-1.412,1576127774305,1,0,0
-1.586,1576127774755,1,0,0
-1.416,1576127775205,1,0,0
-1.578,1576127775655,1,0,0
-1.762,1576127776105,1,0,0
-2.08,1576127776555,1,0,0
-1.776,1576127777015,1,0,0
-1.316,1576127777465,1,0,0
-1.552,1576127777927,1,0,0
-2.12,1576127778375,1,0,0
-1.988,1576127778827,1,0,0
-1.618,1576127779276,1,0,0
-1.596,1576127779727,1,0,0
-1.514,1576127780176,1,0,0
-1.158,1576127780636,1,0,0
-1.222,1576127781096,1,0,0
-1.7,1576127781546,1,0,0
-1.608,1576127781996,1,0,0
-1.944,1576127782446,1,0,0
-2.278,1576127782896,1,0,0
-2.454,1576127783346,1,0,0
-2.598,1576127783796,1,0,0
-2.592,1576127784256,1,0,0
-2.342,1576127784716,1,0,0
-2.7840000000000003,1576127785166,1,0,0
-2.948,1576127785626,1,0,0
-3.076,1576127786076,1,0,0
-3.186,1576127786526,1,0,0
-3.338,1576127786976,1,0,0
-3.504,1576127787436,1,0,0
-3.22,1576127787886,1,0,0
-3.192,1576127788336,1,0,0
-3.348,1576127788786,1,0,0
-2.778,1576127789236,1,0,0
-3.064,1576127789686,1,0,0
-3.208,1576127790136,1,0,0
-3.078,1576127790596,1,0,0
-3.024,1576127791046,1,0,0
-2.878,1576127791496,1,0,0
-2.06,1576127791946,1,0,0
-3.09,1576127792396,1,0,0
-2.2960000000000003,1576127792846,1,0,0
-2.84,1576127793296,1,0,0
-2.794,1576127793756,1,0,0
-2.564,1576127794206,1,0,0
-2.658,1576127794656,1,0,0
-2.45,1576127795106,1,0,0
-2.148,1576127795556,1,0,0
-2.71,1576127796006,1,0,0
-3.184,1576127796456,0,0,0
-2.372,1576127796906,0,0,0
-1.988,1576127797356,0,0,0
-1.85,1576127797806,0,0,0
-1.822,1576127798256,0,0,0
-1.808,1576127798716,0,0,0
-1.806,1576127799166,0,0,0
-1.81,1576127799626,0,0,0
-1.812,1576127800076,0,0,0
-1.814,1576127800526,0,0,0
-1.814,1576127800976,0,0,0
-1.814,1576127801426,0,0,0
-1.81,1576127801876,0,0,0
-1.804,1576127802326,0,0,0
-1.804,1576127802776,0,0,0
-1.808,1576127803226,0,0,0
-1.804,1576127803676,0,0,0
-1.81,1576127804126,0,0,0
-1.808,1576127804576,0,0,0
-1.802,1576127805026,0,0,0
-1.806,1576127805476,0,0,0
-1.81,1576127805926,0,0,0
-1.808,1576127806376,0,0,0
-1.804,1576127806826,0,0,0
-1.804,1576127807276,0,0,0
-1.81,1576127807726,0,0,0
-1.81,1576127808176,0,0,0
-1.808,1576127808626,0,0,0
-1.812,1576127809076,0,0,0
-1.812,1576127809526,0,0,0
-1.812,1576127809976,0,0,0
-1.814,1576127810426,0,0,0
-1.814,1576127810876,0,0,0
-1.814,1576127811326,0,0,0
-1.812,1576127811776,0,0,0
-1.812,1576127812226,0,0,0
-1.812,1576127812676,0,0,0
-1.812,1576127813126,0,0,0
-1.81,1576127813576,0,0,0
-1.812,1576127814026,0,0,0
-1.814,1576127814476,0,0,0
-1.814,1576127814926,0,0,0
-1.812,1576127815376,0,0,0
-1.81,1576127815826,0,0,0
-1.81,1576127816276,0,0,0
-1.81,1576127816726,0,0,0
-1.806,1576127817176,0,0,0
-1.8,1576127817626,0,0,0
-1.792,1576127818076,0,0,0
-1.802,1576127818526,0,0,0
-1.808,1576127818976,0,0,0
-1.812,1576127819426,0,0,0
-1.808,1576127819876,0,0,0
-1.806,1576127820326,0,0,0
-1.81,1576127820776,0,0,0
-1.808,1576127821226,0,0,0
-1.81,1576127821676,0,0,0
-1.808,1576127822126,0,0,0
-1.81,1576127822576,0,0,0
-1.806,1576127823026,0,0,0
-1.81,1576127823476,0,0,0
-1.808,1576127823926,0,0,0
-1.812,1576127824376,0,0,0
-1.81,1576127824826,2,0,0
-1.804,1576127825276,2,0,0
-1.756,1576127825726,2,0,0
-0.906,1576127826186,2,0,0
-0.296,1576127826636,2,0,0
-0.502,1576127827086,2,0,0
-1.052,1576127827536,2,0,0
-0.88,1576127827986,2,0,0
-0.738,1576127828436,2,0,0
-0.856,1576127828886,2,0,0
-0.802,1576127829336,2,0,0
-0.624,1576127829786,2,0,0
-0.614,1576127830236,2,0,0
-0.66,1576127830686,2,0,0
-0.756,1576127831136,2,0,0
-0.778,1576127831586,2,0,0
-0.774,1576127832036,2,0,0
-0.658,1576127832486,2,0,0
-0.6920000000000001,1576127832936,2,0,0
-0.766,1576127833387,2,0,0
-1.11,1576127833846,2,0,0
-1.364,1576127834296,-1,0,0
-1.486,1576127834746,-1,0,0
-1.058,1576127835196,-1,0,0
-0.77,1576127835646,-1,0,0
-0.75,1576127836096,-1,0,0
-0.8140000000000001,1576127836546,-1,0,0
-0.8180000000000001,1576127836996,-1,0,0
-0.8,1576127837446,-1,0,0
-0.8240000000000001,1576127837897,-1,0,0
-0.8140000000000001,1576127838346,-1,0,0
-0.854,1576127838796,-1,0,0
-0.922,1576127839246,-1,0,0
-0.918,1576127839706,-1,0,0
-0.9,1576127840156,-1,0,0
-0.926,1576127840606,9,0,0
-0.964,1576127841056,9,0,0
-1.062,1576127841506,9,0,0
-1.088,1576127841956,9,0,0
-1.108,1576127842406,9,0,0
-1.054,1576127842866,9,0,0
-0.98,1576127843316,9,0,0
-0.658,1576127843766,9,0,0
-0.302,1576127844216,9,0,0
0.20800000000000002,1576127844676,9,0,0
0.468,1576127845126,9,0,0
0.514,1576127845576,9,0,0
0.306,1576127846026,1,0,0
0.038,1576127846477,1,0,0
-0.264,1576127846926,1,0,0
-0.516,1576127847376,1,0,0
-1.078,1576127847826,1,0,0
-1.562,1576127848286,1,0,0
-1.21,1576127848736,1,0,0
-1.12,1576127849186,1,0,0
-1.086,1576127849636,1,0,0
-0.838,1576127850086,1,0,0
-0.78,1576127850536,1,0,0
-1.12,1576127850986,1,0,0
-1.314,1576127851446,1,0,0
-1.45,1576127851896,3,0,0
-1.734,1576127852346,3,0,0
-1.85,1576127852796,3,0,0
-1.356,1576127853246,3,0,0
-1.2,1576127853696,3,0,0
-1.342,1576127854146,3,0,0
-1.428,1576127854596,3,0,0
-1.51,1576127855046,3,0,0
-1.478,1576127855496,3,0,0
-1.226,1576127855946,3,0,0
-0.8220000000000001,1576127856396,3,0,0
-0.026000000000000002,1576127856846,3,0,0
0.644,1576127857296,3,0,0
1.024,1576127857746,3,0,0
1.416,1576127858196,3,0,0
1.622,1576127858646,3,0,0
1.6420000000000001,1576127859096,4,0,0
1.276,1576127859546,4,0,0
1.1440000000000001,1576127859996,4,0,0
0.926,1576127860446,4,0,0
0.606,1576127860896,4,0,0
0.454,1576127861346,4,0,0
0.56,1576127861796,4,0,0
0.862,1576127862247,4,0,0
1.192,1576127862696,4,0,0
1.366,1576127863146,4,0,0
1.45,1576127863596,4,0,0
1.554,1576127864046,1,0,0
1.312,1576127864496,1,0,0
1.094,1576127864946,1,0,0
0.8220000000000001,1576127865396,1,0,0
0.622,1576127865846,1,0,0
0.626,1576127866296,1,0,0
0.664,1576127866746,1,0,0
0.622,1576127867196,1,0,0
0.594,1576127867646,1,0,0
0.5680000000000001,1576127868096,1,0,0
0.528,1576127868546,1,0,0
0.5700000000000001,1576127868996,1,0,0
0.552,1576127869446,1,0,0
0.586,1576127869896,1,0,0
0.632,1576127870346,1,0,0
0.626,1576127870796,1,0,0
0.648,1576127871246,1,0,0
0.648,1576127871696,1,0,0
0.664,1576127872146,1,0,0
0.6940000000000001,1576127872606,1,0,0
0.7020000000000001,1576127873057,1,0,0
0.6960000000000001,1576127873516,1,0,0
0.684,1576127873976,1,0,0
0.5680000000000001,1576127874426,1,0,0
0.428,1576127874876,1,0,0
0.29,1576127875327,1,0,0
0.188,1576127875776,1,0,0
0.16,1576127876227,1,0,0
0.12,1576127876676,1,0,0
0.18,1576127877126,1,0,0
0.21,1576127877576,1,0,0
0.20800000000000002,1576127878026,1,0,0
0.224,1576127878477,1,0,0
0.21,1576127878926,1,0,0
0.192,1576127879376,1,0,0
0.20400000000000001,1576127879827,1,0,0
0.182,1576127880277,1,0,0
0.196,1576127880727,1,0,0
0.20400000000000001,1576127881178,1,0,0
0.224,1576127881627,1,0,0
0.214,1576127882077,1,0,0
0.196,1576127882527,1,0,0
0.078,1576127882977,1,0,0
-0.178,1576127883427,1,0,0
-0.22,1576127883877,1,0,0
-0.164,1576127884327,1,0,0
-0.134,1576127884778,1,0,0
-0.124,1576127885227,1,0,0
-0.096,1576127885677,1,0,0
-0.076,1576127886127,1,0,0
-0.054,1576127886577,1,0,0
-0.036000000000000004,1576127887027,1,0,0
0.0,1576127887477,1,0,0
0.036000000000000004,1576127887927,1,0,0
0.062,1576127888377,1,0,0
0.054,1576127888827,1,0,0
0.078,1576127889277,1,0,0
0.19,1576127889727,1,0,0
0.304,1576127890177,1,0,0
0.394,1576127890627,1,0,0
0.47200000000000003,1576127891077,1,0,0
0.556,1576127891527,1,0,0
0.5720000000000001,1576127891977,1,0,0
0.53,1576127892427,1,0,0
0.5,1576127892877,1,0,0
0.504,1576127893327,1,0,0
0.498,1576127893777,1,0,0
0.464,1576127894227,1,0,0
0.358,1576127894677,1,0,0
0.16,1576127895127,1,0,0
-0.066,1576127895577,1,0,0
-0.15,1576127896027,1,0,0
-0.162,1576127896477,1,0,0
-0.152,1576127896927,1,0,0
-0.16,1576127897377,1,0,0
-0.358,1576127897827,1,0,0
-0.372,1576127898277,1,0,0
-0.28800000000000003,1576127898727,1,0,0
-0.23,1576127899177,1,0,0
-0.124,1576127899627,1,0,0
-0.054,1576127900077,1,0,0
-0.016,1576127900527,1,0,0
-0.002,1576127900977,1,0,0
0.01,1576127901427,1,0,0
0.012,1576127901877,1,0,0
0.002,1576127902327,1,0,0
-0.018000000000000002,1576127902777,1,0,0
-0.022,1576127903227,1,0,0
-0.016,1576127903677,1,0,0
-0.016,1576127904137,1,0,0
-0.134,1576127904587,8,0,0
-0.5700000000000001,1576127905037,8,0,0
-2.878,1576127905487,8,0,0
-2.076,1576127905937,8,0,0
-0.97,1576127906387,8,0,0
-0.546,1576127906837,8,0,0
-0.278,1576127907287,8,0,0
0.232,1576127907737,8,0,0
0.6880000000000001,1576127908187,8,0,0
0.904,1576127908637,8,0,0
0.9480000000000001,1576127909087,8,0,0
0.936,1576127909537,8,0,0
0.896,1576127909987,8,0,0
0.88,1576127910437,8,0,0
0.878,1576127910887,8,0,0
0.894,1576127911337,8,0,0
0.854,1576127911787,8,0,0
0.714,1576127912237,8,0,0
0.604,1576127912687,8,0,0
0.34,1576127913137,8,0,0
0.032,1576127913587,8,0,0
-0.18,1576127914037,8,0,0
-0.254,1576127914487,8,0,0
-0.27,1576127914937,8,0,0
-0.256,1576127915387,8,0,0
-0.17,1576127915847,8,0,0
-0.10400000000000001,1576127916297,8,0,0
-0.054,1576127916747,8,0,0
-0.088,1576127917197,8,0,0
-0.192,1576127917657,8,0,0
-0.454,1576127918107,8,0,0
-0.67,1576127918567,8,0,0
-1.1460000000000001,1576127919017,8,0,0
-1.496,1576127919467,8,0,0
-1.294,1576127919917,8,0,0
-1.364,1576127920357,8,0,0
-1.3,1576127920769,8,0,0
-0.9560000000000001,1576127921167,8,0,0
-0.602,1576127921617,8,0,0
-0.084,1576127922067,8,0,0
0.17,1576127922517,8,0,0
0.256,1576127922967,8,0,0
0.73,1576127923417,8,0,0
1.316,1576127923868,8,0,0
1.598,1576127924317,8,0,0
1.768,1576127924768,8,0,0
1.772,1576127925217,8,0,0
1.434,1576127925667,8,0,0
0.79,1576127926118,8,0,0
0.326,1576127926567,8,0,0
0.214,1576127927017,8,0,0
0.262,1576127927467,8,0,0
0.306,1576127927917,8,0,0
0.34,1576127928367,8,0,0
0.358,1576127928817,8,0,0
0.326,1576127929267,8,0,0
0.392,1576127929717,8,0,0
0.36,1576127930167,8,0,0
0.264,1576127930617,8,0,0
0.194,1576127931067,8,0,0
0.168,1576127931517,8,0,0
0.16,1576127931967,8,0,0
0.156,1576127932417,1,0,0
0.148,1576127932867,1,0,0
0.156,1576127933317,1,0,0
0.168,1576127933767,1,0,0
0.178,1576127934217,1,0,0
0.186,1576127934667,1,0,0
0.182,1576127935117,1,0,0
0.184,1576127935567,1,0,0
0.20800000000000002,1576127936017,1,0,0
0.244,1576127936887,1,0,0
0.248,1576127937338,1,0,0
0.244,1576127937787,1,0,0
0.194,1576127938237,1,0,0
0.046,1576127938688,1,0,0
-0.042,1576127939137,1,0,0
-0.032,1576127939587,1,0,0
-0.022,1576127940037,1,0,0
-0.01,1576127940487,1,0,0
-0.034,1576127940937,1,0,0
-0.148,1576127941387,1,0,0
-0.602,1576127941807,1,0,0
-0.892,1576127942257,1,0,0
-0.6940000000000001,1576127942707,1,0,0
-0.02,1576127943157,1,0,0
0.588,1576127943607,1,0,0
0.746,1576127944057,1,0,0
0.898,1576127944507,1,0,0
0.984,1576127944957,1,0,0
1.022,1576127945407,1,0,0
1.038,1576127945857,1,0,0
1.052,1576127946307,5,0,0
1.052,1576127946757,5,0,0
1.044,1576127947207,5,0,0
0.8240000000000001,1576127947667,5,0,0
0.44,1576127948117,5,0,0
0.136,1576127948567,5,0,0
0.05,1576127949017,5,0,0
0.116,1576127949467,5,0,0
0.128,1576127949917,5,0,0
-0.01,1576127950367,5,0,0
-0.198,1576127950817,5,0,0
-0.368,1576127951267,5,0,0
-0.404,1576127951717,5,0,0
-0.358,1576127952167,5,0,0
-0.20400000000000001,1576127952617,5,0,0
-0.098,1576127953067,5,0,0
-0.078,1576127953517,5,0,0
-0.078,1576127953967,5,0,0
-0.17400000000000002,1576127954417,3,0,0
-0.234,1576127954877,3,0,0
-0.146,1576127955327,3,0,0
0.28800000000000003,1576127955777,3,0,0
0.652,1576127956227,3,0,0
0.858,1576127956677,3,0,0
0.9380000000000001,1576127957127,3,0,0
0.9440000000000001,1576127957577,3,0,0
0.994,1576127958027,3,0,0
0.9560000000000001,1576127958477,3,0,0
0.9400000000000001,1576127958927,3,0,0
0.9560000000000001,1576127959377,3,0,0
0.898,1576127959827,3,0,0
0.888,1576127960277,3,0,0
0.9,1576127960727,3,0,0
0.798,1576127961177,3,0,0
0.584,1576127961627,3,0,0
0.3,1576127962077,3,0,0
0.044,1576127962528,1,0,0
-0.156,1576127962977,1,0,0
-0.242,1576127963427,1,0,0
-0.448,1576127963877,1,0,0
-0.924,1576127964327,1,0,0
-1.338,1576127964777,1,0,0
-1.442,1576127965227,1,0,0
-1.532,1576127965677,1,0,0
-1.47,1576127966127,1,0,0
-1.1460000000000001,1576127966577,1,0,0
-0.806,1576127967027,1,0,0
-0.59,1576127967487,1,0,0
-0.358,1576127967938,1,0,0
-0.014,1576127968397,1,0,0
0.504,1576127968847,1,0,0
0.514,1576127969298,1,0,0
0.406,1576127969747,1,0,0
0.324,1576127970197,1,0,0
0.364,1576127970647,1,0,0
0.588,1576127971098,1,0,0
0.862,1576127971548,1,0,0
0.9580000000000001,1576127971998,1,0,0
0.9380000000000001,1576127972447,1,0,0
0.974,1576127972898,1,0,0
0.97,1576127973348,1,0,0
0.908,1576127973798,1,0,0
1.068,1576127974248,1,0,0
1.586,1576127974698,1,0,0
1.78,1576127975147,1,0,0
1.35,1576127975598,1,0,0
0.91,1576127976048,1,0,0
0.76,1576127976498,1,0,0
0.704,1576127976948,1,0,0
0.626,1576127977398,1,0,0
0.628,1576127977848,3,0,0
0.56,1576127978298,3,0,0
0.388,1576127978748,3,0,0
0.242,1576127979198,3,0,0
0.306,1576127979647,3,0,0
0.29,1576127980098,3,0,0
0.528,1576127980548,3,0,0
0.966,1576127980998,3,0,0
1.086,1576127981449,3,0,0
0.998,1576127981898,3,0,0
1.19,1576127982348,3,0,0
1.456,1576127982798,3,0,0
1.8980000000000001,1576127983248,3,0,0
2.326,1576127983698,3,0,0
2.314,1576127984148,3,0,0
2.162,1576127984598,3,0,0
2.078,1576127985048,3,0,0
1.722,1576127985498,3,0,0
1.374,1576127985948,3,0,0
1.228,1576127986398,3,0,0
1.172,1576127986848,3,0,0
1.114,1576127987298,3,0,0
1.236,1576127987748,3,0,0
1.314,1576127988198,3,0,0
1.33,1576127988648,3,0,0
1.338,1576127989098,3,0,0
1.366,1576127989548,3,0,0
1.3900000000000001,1576127989998,3,0,0
1.374,1576127990448,3,0,0
1.348,1576127990898,3,0,0
1.434,1576127991348,1,0,0
1.3800000000000001,1576127991798,1,0,0
1.274,1576127992248,1,0,0
1.222,1576127992698,1,0,0
1.222,1576127993148,1,0,0
1.608,1576127993598,1,0,0
2.02,1576127994048,4,0,0
2.194,1576127994498,4,0,0
2.094,1576127994958,4,0,0
1.83,1576127995418,4,0,0
1.612,1576127995868,4,0,0
1.502,1576127996318,4,0,0
1.436,1576127996768,4,0,0
1.426,1576127997218,4,0,0
1.422,1576127997668,4,0,0
1.246,1576127998118,4,0,0
0.648,1576127998568,4,0,0
0.28400000000000003,1576127999018,4,0,0
0.24,1576127999468,4,0,0
0.41000000000000003,1576127999894,4,0,0
0.548,1576128000288,4,0,0
0.604,1576128000738,4,0,0
0.654,1576128001188,4,0,0
0.754,1576128001638,4,0,0
0.802,1576128002088,4,0,0
0.8260000000000001,1576128002538,4,0,0
0.862,1576128002988,4,0,0
0.966,1576128003438,4,0,0
1.18,1576128003888,4,0,0
1.3900000000000001,1576128004338,4,0,0
1.606,1576128004789,4,0,0
1.808,1576128005238,4,0,0
2.0060000000000002,1576128005688,4,0,0
2.116,1576128006138,4,0,0
2.2720000000000002,1576128006588,4,0,0
2.422,1576128007038,1,0,0
2.5100000000000002,1576128007488,1,0,0
2.512,1576128007939,1,0,0
2.532,1576128008388,1,0,0
2.524,1576128008838,1,0,0
2.5100000000000002,1576128009288,1,0,0
2.5220000000000002,1576128009738,1,0,0
2.442,1576128010188,1,0,0
2.074,1576128010638,1,0,0
1.828,1576128011088,1,0,0
1.738,1576128011538,1,0,0
1.716,1576128011988,1,0,0
1.676,1576128012438,1,0,0
1.676,1576128012888,1,0,0
1.682,1576128013338,1,0,0
1.6480000000000001,1576128013788,1,0,0
1.408,1576128014238,1,0,0
1.314,1576128014688,1,0,0
1.294,1576128015138,1,0,0
1.312,1576128015589,1,0,0
1.338,1576128016039,1,0,0
1.372,1576128016488,1,0,0
1.42,1576128016938,1,0,0
1.442,1576128017388,1,0,0
1.432,1576128017838,1,0,0
1.416,1576128018288,1,0,0
1.532,1576128018738,1,0,0
1.694,1576128019188,1,0,0
1.818,1576128019638,1,0,0
1.926,1576128020088,1,0,0
1.966,1576128020538,1,0,0
1.942,1576128020988,1,0,0
1.922,1576128021438,1,0,0
1.958,1576128021888,1,0,0
1.9000000000000001,1576128022338,1,0,0
1.1380000000000001,1576128022789,1,0,0
0.454,1576128023238,1,0,0
0.29,1576128023689,1,0,0
0.752,1576128024138,1,0,0
0.72,1576128024588,1,0,0
0.26,1576128025038,1,0,0
-0.176,1576128025488,1,0,0
-0.332,1576128025938,1,0,0
-0.18,1576128026388,1,0,0
0.192,1576128026838,1,0,0
0.48,1576128027288,1,0,0
0.594,1576128027738,1,0,0
0.632,1576128028188,1,0,0
0.628,1576128028638,1,0,0
0.64,1576128029088,1,0,0
0.658,1576128029538,1,0,0
0.666,1576128029988,1,0,0
0.662,1576128030438,1,0,0
0.704,1576128030889,1,0,0
0.668,1576128031339,1,0,0
0.684,1576128031788,1,0,0
0.6880000000000001,1576128032238,1,0,0
0.708,1576128032688,1,0,0
0.728,1576128033138,1,0,0
0.748,1576128033588,1,0,0
0.748,1576128034038,1,0,0
0.764,1576128034488,1,0,0
0.78,1576128034938,1,0,0
0.766,1576128035388,1,0,0
0.796,1576128035838,1,0,0
0.844,1576128036288,1,0,0
0.87,1576128036738,1,0,0
0.848,1576128037188,1,0,0
0.866,1576128037638,1,0,0
0.912,1576128038088,1,0,0
0.9,1576128038538,1,0,0
0.856,1576128038988,1,0,0
0.862,1576128039439,1,0,0
0.87,1576128039888,1,0,0
0.872,1576128040338,1,0,0
0.87,1576128040788,1,0,0
0.868,1576128041238,1,0,0
0.874,1576128041688,1,0,0
0.858,1576128042138,1,0,0
0.858,1576128042588,1,0,0
0.848,1576128043038,1,0,0
0.87,1576128043488,1,0,0
0.848,1576128043938,1,0,0
0.732,1576128044388,1,0,0
0.666,1576128044838,1,0,0
0.686,1576128045288,1,0,0
0.68,1576128045738,1,0,0
0.644,1576128046188,1,0,0
0.634,1576128046639,1,0,0
0.636,1576128047090,1,0,0
0.636,1576128047538,1,0,0
0.632,1576128047988,1,0,0
0.638,1576128048438,1,0,0
0.64,1576128048889,1,0,0
0.644,1576128049348,1,0,0
0.652,1576128049798,1,0,0
0.672,1576128050248,1,0,0
0.666,1576128050698,1,0,0
0.66,1576128051148,1,0,0
0.634,1576128051598,1,0,0
0.63,1576128052048,1,0,0
0.668,1576128052498,1,0,0
0.666,1576128052948,1,0,0
0.654,1576128053399,1,0,0
0.656,1576128053848,1,0,0
0.668,1576128054298,1,0,0
0.666,1576128054748,1,0,0
0.678,1576128055199,1,0,0
0.658,1576128055648,1,0,0
0.662,1576128056098,1,0,0
0.646,1576128056549,1,0,0
0.642,1576128056999,1,0,0
0.626,1576128057448,1,0,0
0.632,1576128057899,1,0,0
0.636,1576128058349,1,0,0
0.61,1576128058798,1,0,0
0.624,1576128059249,1,0,0
0.63,1576128059699,1,0,0
0.622,1576128060149,1,0,0
0.634,1576128060598,1,0,0
0.63,1576128061049,1,0,0
0.62,1576128061498,1,0,0
0.61,1576128061949,1,0,0
0.6,1576128062408,1,0,0
0.6,1576128062859,1,0,0
0.606,1576128063309,1,0,0
0.614,1576128063758,1,0,0
0.612,1576128064209,1,0,0
0.37,1576128064658,1,0,0
0.052000000000000005,1576128065109,1,0,0
-0.028,1576128065558,1,0,0
0.014,1576128066009,1,0,0
0.08600000000000001,1576128066458,1,0,0
0.134,1576128066918,1,0,0
0.27,1576128067369,1,0,0
0.334,1576128067818,1,0,0
0.328,1576128068268,1,0,0
0.228,1576128068718,1,0,0
0.08,1576128069168,1,0,0
0.046,1576128069618,1,0,0
0.068,1576128070068,1,0,0
0.168,1576128070519,1,0,0
0.258,1576128070968,1,0,0
0.354,1576128071419,1,0,0
0.38,1576128071868,1,0,0
0.382,1576128072319,1,0,0
0.388,1576128072769,1,0,0
0.396,1576128073219,1,0,0
0.392,1576128073668,1,0,0
0.376,1576128074119,1,0,0
0.382,1576128074569,1,0,0
0.392,1576128075019,1,0,0
0.404,1576128075469,1,0,0
0.41200000000000003,1576128075919,1,0,0
0.428,1576128076369,1,0,0
0.34400000000000003,1576128076819,1,0,0
0.092,1576128077269,1,0,0
-0.188,1576128077719,1,0,0
-0.4,1576128078169,1,0,0
-0.488,1576128078619,1,0,0
-0.536,1576128079070,5,0,0
-0.546,1576128079519,5,0,0
-0.556,1576128079979,5,0,0
-0.422,1576128080429,5,0,0
-0.154,1576128080879,5,0,0
0.42,1576128081329,5,0,0
0.8,1576128081780,5,0,0
0.9400000000000001,1576128082229,5,0,0
0.982,1576128082679,5,0,0
0.992,1576128083129,5,0,0
