DT_verticalAccOri,Timestamp,Action,Bump,Traffic congestion
-0.46900000000000003,1569384111877.0,2,0,0
-0.40700000000000003,1569384112337.0,2,0,0
-0.5,1569384112787.0,1,0,1
-0.532,1569384113247.0,1,0,1
-0.34400000000000003,1569384113732.0,1,0,1
-0.6880000000000001,1569384114179.0,1,0,1
-0.719,1569384114627.0,1,0,1
-0.6880000000000001,1569384115087.0,1,0,1
-0.625,1569384115547.0,0,0,1
-0.219,1569384116007.0,0,0,1
-0.157,1569384116466.0,0,0,1
-0.188,1569384116940.0,0,0,1
-0.157,1569384117387.0,0,0,1
-0.188,1569384117847.0,0,0,1
-0.188,1569384118307.0,0,0,1
-0.157,1569384118767.0,0,0,1
0.25,1569384119237.0,-1,0,1
0.25,1569384119697.0,-1,0,1
-0.188,1569384120158.0,-1,0,1
-0.313,1569384120617.0,-1,0,1
-0.28200000000000003,1569384121077.0,-1,0,1
-0.125,1569384121537.0,-1,0,1
0.062,1569384122007.0,-1,0,1
0.0,1569384122467.0,-1,0,1
-0.032,1569384122927.0,-1,0,1
-0.032,1569384123387.0,-1,0,1
0.093,1569384123847.0,-1,0,1
0.218,1569384124321.0,-1,0,1
0.125,1569384124757.0,-1,0,1
0.062,1569384125217.0,-1,0,1
-0.46900000000000003,1569384125677.0,-1,0,1
-0.5,1569384126137.0,-1,0,1
-0.438,1569384126597.0,-1,0,1
-0.594,1569384127057.0,-1,0,1
-0.719,1569384127519.0,-1,0,1
-0.657,1569384127977.0,0,0,1
-0.46900000000000003,1569384128437.0,0,0,1
-0.125,1569384128887.0,0,0,1
-0.125,1569384129347.0,0,0,1
-0.157,1569384129807.0,0,0,1
-0.125,1569384130267.0,0,0,1
-0.157,1569384130727.0,0,0,1
-0.125,1569384131187.0,0,0,1
-0.157,1569384131684.0,0,0,1
-0.125,1569384132118.0,0,0,1
-0.125,1569384132577.0,0,0,1
-0.157,1569384133037.0,0,0,1
-0.125,1569384133507.0,0,0,1
-0.157,1569384133957.0,0,0,1
-0.125,1569384134427.0,0,0,1
0.187,1569384134887.0,0,0,1
0.25,1569384135347.0,-1,0,1
0.25,1569384135807.0,-1,0,1
0.312,1569384136277.0,-1,0,1
0.25,1569384136737.0,-1,0,1
0.218,1569384137187.0,-1,0,1
0.062,1569384137657.0,-1,0,1
0.0,1569384138117.0,-1,0,1
0.0,1569384138577.0,-1,0,1
0.0,1569384139036.0,-1,0,1
0.0,1569384139497.0,-1,0,1
-0.094,1569384139957.0,-1,0,1
-0.063,1569384140407.0,-1,0,1
-0.313,1569384140868.0,1,0,1
-0.907,1569384141337.0,1,0,1
-0.844,1569384141797.0,1,0,1
-0.532,1569384142247.0,1,0,1
-0.532,1569384142707.0,1,0,1
-0.157,1569384143181.0,1,0,1
-0.063,1569384143637.0,1,0,1
-0.25,1569384144097.0,1,0,1
-0.5,1569384144557.0,1,0,1
-0.532,1569384145017.0,1,0,1
-0.438,1569384145487.0,1,0,1
-0.5,1569384145947.0,1,0,1
-0.438,1569384146407.0,1,0,1
-0.375,1569384146867.0,1,0,1
-0.40700000000000003,1569384147327.0,1,0,1
-0.34400000000000003,1569384147787.0,1,0,1
-0.313,1569384148247.0,1,0,1
-0.40700000000000003,1569384148707.0,1,0,1
-0.438,1569384149178.0,1,0,1
-0.438,1569384149627.0,1,0,1
-0.46900000000000003,1569384150087.0,1,0,1
-0.313,1569384150561.0,1,0,1
-0.219,1569384151017.0,1,0,1
-0.157,1569384151477.0,1,0,1
-0.188,1569384151937.0,1,0,1
-0.28200000000000003,1569384152406.0,1,0,1
-0.40700000000000003,1569384152866.0,1,0,1
-0.5,1569384153326.0,1,0,1
-0.5,1569384153787.0,1,0,1
-0.5,1569384154246.0,1,0,1
-0.46900000000000003,1569384154707.0,0,0,1
-0.313,1569384155178.0,0,0,1
-0.25,1569384155627.0,0,0,1
-0.063,1569384156086.0,0,0,1
-0.157,1569384156547.0,1,0,1
-0.219,1569384157007.0,1,0,1
-0.219,1569384157467.0,1,0,1
0.156,1569384157927.0,1,0,1
0.218,1569384158387.0,1,0,1
0.093,1569384158848.0,1,0,1
0.0,1569384159307.0,1,0,1
-0.094,1569384159767.0,1,0,1
-0.34400000000000003,1569384160227.0,1,0,1
-0.34400000000000003,1569384160687.0,1,0,1
-0.438,1569384161157.0,1,0,1
-0.438,1569384161607.0,1,0,1
-0.40700000000000003,1569384162067.0,1,0,1
-0.157,1569384162527.0,1,0,1
-0.094,1569384162987.0,1,0,1
-0.34400000000000003,1569384163447.0,1,0,1
-0.5,1569384163906.0,1,0,1
-0.157,1569384164377.0,1,0,1
0.25,1569384164848.0,1,0,1
-0.28200000000000003,1569384165296.0,1,0,1
-0.9380000000000001,1569384165757.0,1,0,1
-0.844,1569384166217.0,1,0,1
-0.844,1569384166677.0,1,0,1
-0.844,1569384167137.0,0,0,1
-0.375,1569384167597.0,1,0,1
-0.094,1569384168057.0,1,0,1
0.0,1569384168546.0,1,0,1
0.0,1569384168977.0,1,0,1
-0.032,1569384169437.0,1,0,1
-0.063,1569384169897.0,1,0,1
-0.157,1569384170357.0,1,0,1
-0.532,1569384170817.0,1,0,1
-0.46900000000000003,1569384171287.0,1,0,1
-0.375,1569384171747.0,1,0,1
-0.375,1569384172207.0,1,0,1
-0.188,1569384172666.0,1,0,1
-0.532,1569384173127.0,1,0,1
-0.594,1569384173588.0,1,0,1
-0.5630000000000001,1569384174047.0,1,0,1
-0.28200000000000003,1569384174508.0,1,0,1
-0.28200000000000003,1569384174969.0,1,0,1
-0.219,1569384175428.0,1,0,1
0.031,1569384175903.0,1,0,1
0.281,1569384176348.0,1,0,1
0.187,1569384176807.0,1,0,1
-0.157,1569384177285.0,1,0,1
-0.46900000000000003,1569384177736.0,1,0,1
-0.594,1569384178208.0,1,0,1
-0.594,1569384178668.0,1,0,1
-0.625,1569384179128.0,1,0,1
-0.5,1569384179588.0,1,0,1
-0.219,1569384180048.0,1,0,1
-0.28200000000000003,1569384180517.0,1,0,1
-0.25,1569384180978.0,1,0,1
-0.25,1569384181437.0,1,0,1
-0.094,1569384181897.0,1,0,1
0.031,1569384182348.0,1,0,1
-0.219,1569384182818.0,1,0,1
-0.40700000000000003,1569384183289.0,1,0,1
-0.40700000000000003,1569384183748.0,1,0,1
-0.40700000000000003,1569384184208.0,1,0,1
-0.25,1569384184668.0,1,0,1
0.062,1569384185128.0,1,0,1
0.218,1569384185597.0,1,0,1
0.375,1569384186048.0,1,0,1
-0.5,1569384186508.0,1,0,1
-0.657,1569384186968.0,1,0,1
-0.625,1569384187454.0,1,0,1
-0.375,1569384187888.0,1,0,1
-0.375,1569384188348.0,1,0,1
-0.40700000000000003,1569384188807.0,1,0,1
-0.40700000000000003,1569384189268.0,1,0,1
-0.313,1569384189727.0,1,0,1
0.062,1569384190188.0,1,0,1
-0.219,1569384190648.0,1,0,1
-0.188,1569384191107.0,1,0,1
0.218,1569384191578.0,1,0,1
0.125,1569384192038.0,1,0,1
-0.063,1569384192498.0,1,0,1
-0.28200000000000003,1569384192958.0,1,0,1
0.093,1569384193417.0,1,0,1
0.156,1569384193878.0,1,0,1
0.0,1569384194338.0,1,0,1
-0.032,1569384194797.0,1,0,1
-0.094,1569384195258.0,1,0,1
-0.46900000000000003,1569384195718.0,1,0,1
-0.6880000000000001,1569384196178.0,1,0,1
-0.6880000000000001,1569384197108.0,1,0,1
-0.594,1569384197567.0,1,0,1
-0.657,1569384198027.0,1,0,1
-0.907,1569384198488.0,1,0,1
-0.8130000000000001,1569384198948.0,0,0,1
-0.34400000000000003,1569384199418.0,0,0,1
-0.28200000000000003,1569384199878.0,0,0,1
-0.313,1569384200348.0,0,0,1
-0.28200000000000003,1569384200807.0,0,0,1
-0.28200000000000003,1569384201276.0,0,0,1
-0.28200000000000003,1569384201728.0,0,0,1
-0.25,1569384202217.0,0,0,1
-0.28200000000000003,1569384202649.0,0,0,1
0.031,1569384203567.0,1,0,1
0.218,1569384204028.0,1,0,1
0.343,1569384204487.0,1,0,1
0.218,1569384204937.0,1,0,1
0.156,1569384205408.0,1,0,1
0.031,1569384205868.0,1,0,1
-0.157,1569384206327.0,1,0,1
-1.032,1569384206788.0,1,0,1
-0.875,1569384207238.0,1,0,1
-0.75,1569384207697.0,1,0,1
0.062,1569384208158.0,1,0,1
0.031,1569384208617.0,1,0,1
0.031,1569384209078.0,1,0,1
0.093,1569384209539.0,1,0,1
0.0,1569384209998.0,1,0,1
0.0,1569384210459.0,1,0,1
-0.6880000000000001,1569384210928.0,1,0,1
-0.8130000000000001,1569384211395.0,1,0,1
-1.157,1569384211842.0,1,0,1
-0.875,1569384212308.0,1,0,1
-0.6880000000000001,1569384212768.0,1,0,1
-0.157,1569384213228.0,1,0,1
-0.063,1569384213698.0,1,0,1
-0.625,1569384214158.0,1,0,1
-0.46900000000000003,1569384214618.0,1,0,1
-0.032,1569384215078.0,1,0,1
0.343,1569384215538.0,1,0,1
0.281,1569384215998.0,1,0,1
-0.657,1569384216458.0,1,0,1
0.125,1569384216918.0,1,0,1
0.156,1569384217378.0,1,0,1
-0.40700000000000003,1569384217842.0,1,0,1
-0.5,1569384218298.0,1,0,1
-0.5630000000000001,1569384218758.0,1,0,1
-0.719,1569384219217.0,1,0,1
-0.625,1569384219678.0,1,0,1
-0.75,1569384220138.0,1,0,1
-0.657,1569384220598.0,1,0,1
-0.032,1569384221058.0,1,0,1
0.343,1569384221518.0,1,0,1
0.468,1569384221978.0,1,0,1
0.25,1569384222438.0,1,0,1
0.156,1569384222898.0,1,0,1
0.125,1569384223348.0,1,0,1
0.343,1569384223808.0,1,0,1
0.0,1569384224295.0,1,0,1
-0.157,1569384224738.0,1,0,1
-1.313,1569384225198.0,1,0,1
-1.157,1569384225658.0,1,0,1
-1.282,1569384226118.0,1,0,1
-0.969,1569384226578.0,1,0,1
-0.75,1569384227038.0,0,0,1
-0.313,1569384227498.0,0,0,1
-0.28200000000000003,1569384227958.0,0,0,1
-0.28200000000000003,1569384228418.0,0,0,1
-0.28200000000000003,1569384228888.0,0,0,1
-0.28200000000000003,1569384229348.0,0,0,1
-0.28200000000000003,1569384229808.0,0,0,1
-0.28200000000000003,1569384230278.0,0,0,1
0.281,1569384230748.0,1,0,0
0.468,1569384231198.0,1,0,0
0.437,1569384231701.0,1,0,0
0.187,1569384232128.0,1,0,0
0.156,1569384232588.0,1,0,0
0.031,1569384233048.0,1,0,0
0.0,1569384233508.0,1,0,0
-0.063,1569384233968.0,1,0,0
-0.032,1569384234438.0,1,0,0
0.0,1569384234898.0,1,0,0
-0.032,1569384235368.0,1,0,0
0.0,1569384235828.0,3,0,0
0.0,1569384236278.0,3,0,0
-0.188,1569384236748.0,3,0,0
-0.28200000000000003,1569384237198.0,3,0,0
-0.125,1569384237668.0,3,0,0
-0.157,1569384238127.0,3,0,0
-0.25,1569384238588.0,3,0,0
-0.125,1569384239048.0,3,0,0
-0.094,1569384239519.0,3,0,0
-0.094,1569384239978.0,3,0,0
0.125,1569384240448.0,3,0,0
0.468,1569384240898.0,3,0,0
0.531,1569384241358.0,3,0,0
0.312,1569384241818.0,3,0,0
0.343,1569384242310.0,3,0,0
0.562,1569384242738.0,3,0,0
0.437,1569384243208.0,3,0,0
0.562,1569384243668.0,3,0,0
0.468,1569384244138.0,3,0,0
0.406,1569384244598.0,3,0,0
0.375,1569384245058.0,3,0,0
0.406,1569384245518.0,3,0,0
0.437,1569384245979.0,1,0,0
0.437,1569384246448.0,1,0,0
0.468,1569384246908.0,1,0,0
0.312,1569384247368.0,1,0,0
0.0,1569384247828.0,1,0,0
-0.157,1569384248288.0,1,0,0
-0.157,1569384248748.0,1,0,0
-0.094,1569384249208.0,1,0,0
-0.032,1569384249678.0,1,0,0
-0.032,1569384250138.0,1,0,0
-0.094,1569384250608.0,1,0,0
-0.094,1569384251059.0,1,0,0
-0.157,1569384251528.0,1,0,0
-0.188,1569384251988.0,1,0,0
-0.094,1569384252448.0,1,0,0
0.281,1569384252908.0,1,0,0
0.0,1569384253368.0,1,0,0
-0.125,1569384253828.0,1,0,0
-0.188,1569384254288.0,1,0,0
-0.219,1569384254748.0,1,0,0
-0.719,1569384255197.0,1,0,0
-0.75,1569384255658.0,1,0,0
-0.907,1569384256118.0,1,0,0
-0.969,1569384256588.0,1,0,0
-1.0,1569384257048.0,1,0,0
-1.157,1569384257510.0,1,0,0
-1.25,1569384257968.0,1,0,0
-1.282,1569384258428.0,1,0,0
-1.344,1569384258888.0,1,0,0
-0.6880000000000001,1569384259348.0,1,0,0
-0.8130000000000001,1569384259808.0,1,0,0
-0.782,1569384260278.0,1,0,0
-0.375,1569384260738.0,1,0,0
-0.28200000000000003,1569384261198.0,1,0,0
-0.313,1569384261658.0,1,0,0
-0.34400000000000003,1569384262118.0,1,0,0
-0.313,1569384262588.0,1,0,0
-0.313,1569384263048.0,0,0,0
-0.28200000000000003,1569384263508.0,0,0,0
-0.094,1569384263968.0,0,0,0
-0.063,1569384264428.0,0,0,0
-0.063,1569384264888.0,0,0,0
-0.063,1569384265358.0,0,0,0
-0.063,1569384265818.0,0,0,0
-0.188,1569384266278.0,0,0,0
-0.032,1569384266738.0,0,0,0
-0.063,1569384267198.0,0,0,0
-0.063,1569384267658.0,0,0,0
-0.063,1569384268118.0,0,0,0
-0.063,1569384268578.0,0,0,0
-0.063,1569384269038.0,0,0,0
-0.063,1569384269498.0,0,0,0
-0.063,1569384269958.0,0,0,0
0.406,1569384270418.0,1,0,0
0.468,1569384270889.0,1,0,0
0.406,1569384271348.0,1,0,0
0.312,1569384271808.0,1,0,0
-0.094,1569384272258.0,0,0,0
-1.313,1569384272728.0,0,0,0
-0.5630000000000001,1569384273189.0,0,0,0
0.0,1569384273648.0,0,0,0
-0.063,1569384274108.0,0,0,0
-0.063,1569384274568.0,0,0,0
-0.063,1569384275028.0,0,0,0
0.0,1569384275488.0,0,0,0
0.156,1569384275948.0,0,0,0
-0.313,1569384276398.0,0,0,0
-0.063,1569384276859.0,0,0,0
-0.032,1569384277318.0,0,0,0
-0.063,1569384277778.0,0,0,0
-0.032,1569384278238.0,0,0,0
-0.063,1569384278688.0,0,0,0
-0.032,1569384279174.0,1,0,0
0.343,1569384279618.0,1,0,0
0.343,1569384280078.0,1,0,0
0.312,1569384280538.0,1,0,0
0.25,1569384280988.0,1,0,0
0.187,1569384281458.0,1,0,0
0.281,1569384281918.0,1,0,0
0.281,1569384282378.0,1,0,0
0.187,1569384282828.0,1,0,0
0.156,1569384283288.0,1,0,0
0.312,1569384283748.0,1,0,0
0.593,1569384284214.0,1,0,0
0.625,1569384284668.0,1,0,0
0.562,1569384285128.0,1,0,0
0.562,1569384285588.0,1,0,0
0.593,1569384286048.0,1,0,0
0.593,1569384286508.0,1,0,0
0.062,1569384286968.0,1,0,0
-0.032,1569384287428.0,1,0,0
-0.032,1569384287888.0,1,0,0
0.0,1569384288349.0,1,0,0
0.0,1569384288808.0,1,0,0
0.25,1569384289268.0,1,0,0
0.031,1569384289728.0,1,0,0
0.0,1569384290188.0,1,0,0
-0.625,1569384290658.0,1,0,0
-0.9380000000000001,1569384291118.0,1,0,0
-0.28200000000000003,1569384291578.0,1,0,0
-0.219,1569384292038.0,1,0,0
-0.40700000000000003,1569384292498.0,1,0,0
-0.5,1569384292958.0,1,0,0
-0.188,1569384293418.0,1,0,0
-0.188,1569384293908.0,1,0,0
-0.063,1569384294338.0,1,0,0
-0.094,1569384294808.0,1,0,0
-0.46900000000000003,1569384295268.0,1,0,0
-0.75,1569384295728.0,1,0,0
-0.844,1569384296188.0,1,0,0
-0.46900000000000003,1569384296648.0,1,0,0
-0.313,1569384297108.0,1,0,0
-0.313,1569384297567.0,1,0,0
0.093,1569384298028.0,1,0,0
0.0,1569384298488.0,1,0,0
-0.25,1569384298948.0,1,0,0
-0.313,1569384299412.0,1,0,0
-0.28200000000000003,1569384299868.0,1,0,0
-0.438,1569384300318.0,1,0,0
-0.375,1569384300778.0,1,0,0
-0.438,1569384301238.0,1,0,0
-0.46900000000000003,1569384301698.0,1,0,0
-0.438,1569384302158.0,1,0,0
-0.032,1569384302618.0,0,0,0
-0.032,1569384303078.0,0,0,0
-0.032,1569384303538.0,0,0,0
-0.032,1569384303998.0,0,0,0
-0.032,1569384304501.0,0,0,0
-0.032,1569384304928.0,0,0,0
-0.032,1569384305378.0,0,0,0
-0.032,1569384305838.0,0,0,0
-0.032,1569384306298.0,0,0,0
-0.032,1569384306758.0,0,0,0
-0.032,1569384307218.0,0,0,0
-0.032,1569384307680.0,0,0,0
-0.032,1569384308138.0,0,0,0
-0.032,1569384308597.0,0,0,0
-0.032,1569384309058.0,0,0,0
-0.032,1569384309520.0,0,0,0
-0.032,1569384309978.0,0,0,0
-0.032,1569384310438.0,0,0,0
-0.032,1569384310908.0,0,0,0
-0.032,1569384311359.0,0,0,0
-0.032,1569384311829.0,0,0,0
0.0,1569384312288.0,0,0,0
0.156,1569384312748.0,1,0,0
0.062,1569384313215.0,1,0,0
0.031,1569384313668.0,1,0,0
0.062,1569384314129.0,1,0,0
0.343,1569384314588.0,1,0,0
0.312,1569384315048.0,1,0,0
0.093,1569384315509.0,1,0,0
0.0,1569384315968.0,1,0,0
0.0,1569384316429.0,1,0,0
0.0,1569384316888.0,1,0,0
0.312,1569384317349.0,1,0,0
0.343,1569384317808.0,1,0,0
0.25,1569384318267.0,1,0,0
0.625,1569384318728.0,1,0,0
0.968,1569384319227.0,1,0,0
1.0,1569384319647.0,1,0,0
0.937,1569384320108.0,1,0,0
1.031,1569384320567.0,1,0,0
1.156,1569384321028.0,1,0,0
1.0,1569384321499.0,1,0,0
0.531,1569384321959.0,1,0,0
0.468,1569384322419.0,1,0,0
0.031,1569384322879.0,1,0,0
0.0,1569384323338.0,1,0,0
0.0,1569384323800.0,1,0,0
0.062,1569384324259.0,1,0,0
0.156,1569384324718.0,1,0,0
0.093,1569384325168.0,1,0,0
0.093,1569384325629.0,1,0,0
0.125,1569384326088.0,1,0,0
0.125,1569384326574.0,1,0,0
0.093,1569384327009.0,1,0,0
0.031,1569384327468.0,1,0,0
-0.032,1569384327929.0,1,0,0
-0.125,1569384328389.0,1,0,0
-0.188,1569384328849.0,1,0,0
-0.188,1569384329309.0,1,0,0
-0.438,1569384329768.0,1,0,0
-0.907,1569384330218.0,1,0,0
-0.657,1569384330688.0,1,0,0
-0.5630000000000001,1569384331149.0,1,0,0
-0.6880000000000001,1569384331609.0,1,0,0
-1.125,1569384332068.0,1,0,0
-1.157,1569384332528.0,1,0,0
-1.0,1569384332978.0,1,0,0
-1.032,1569384333439.0,1,0,0
-1.0,1569384333899.0,1,0,0
-0.594,1569384334359.0,1,0,0
-0.5,1569384334818.0,1,0,0
-0.375,1569384335288.0,1,0,0
-0.438,1569384335748.0,1,0,0
-0.5,1569384336213.0,1,0,0
-0.375,1569384336668.0,1,0,0
-0.375,1569384337137.0,1,0,0
-0.34400000000000003,1569384337588.0,1,0,0
0.0,1569384338057.0,1,0,0
-0.032,1569384338508.0,1,0,0
-0.157,1569384338968.0,1,0,0
-0.25,1569384339429.0,1,0,0
0.218,1569384339899.0,1,0,0
0.5,1569384340347.0,1,0,0
0.406,1569384340808.0,1,0,0
0.437,1569384341269.0,1,0,0
0.5,1569384341728.0,1,0,0
0.812,1569384342188.0,1,0,0
0.781,1569384342648.0,1,0,0
0.656,1569384343107.0,1,0,0
0.718,1569384343568.0,1,0,0
0.687,1569384344039.0,1,0,0
0.718,1569384344489.0,1,0,0
0.218,1569384344948.0,1,0,0
-0.032,1569384345411.0,1,0,0
