DT_brakePressure,Timestamp,Action,Bump,Traffic congestion
0.0,1569384010756.0,0,0,0
1.29,1569384011215.0,0,0,0
5.91,1569384011676.0,0,0,0
7.08,1569384012136.0,0,0,0
6.96,1569384012596.0,0,0,0
6.48,1569384013055.0,0,0,0
4.98,1569384013526.0,0,0,0
1.41,1569384013986.0,0,0,0
0.06,1569384014445.0,3,0,0
0.18,1569384014906.0,3,0,0
0.3,1569384015366.0,3,0,0
-0.03,1569384015826.0,3,0,0
0.0,1569384016289.0,3,0,0
0.0,1569384016746.0,3,0,0
0.0,1569384017207.0,3,0,0
0.0,1569384017666.0,3,0,0
0.0,1569384018125.0,3,0,0
0.0,1569384018585.0,3,0,0
0.0,1569384019046.0,3,0,0
0.0,1569384019507.0,3,0,0
0.0,1569384019965.0,3,0,0
0.0,1569384020425.0,3,0,0
0.0,1569384020923.0,3,0,0
0.0,1569384021347.0,3,0,0
0.0,1569384021812.0,1,0,0
0.0,1569384022255.0,2,0,0
0.0,1569384022725.0,2,0,0
0.0,1569384023188.0,2,0,0
0.0,1569384023645.0,2,0,0
0.0,1569384024116.0,2,0,0
0.0,1569384024576.0,2,0,0
0.0,1569384025035.0,2,0,0
0.0,1569384025505.0,2,0,0
0.0,1569384025966.0,2,0,0
0.0,1569384026425.0,2,0,0
0.0,1569384026896.0,2,0,0
0.0,1569384027358.0,2,0,0
0.0,1569384027828.0,2,0,0
0.0,1569384028325.0,2,0,0
0.0,1569384028746.0,1,0,0
0.0,1569384029206.0,1,0,0
0.0,1569384029665.0,1,0,0
0.0,1569384030136.0,1,0,0
0.0,1569384030595.0,1,0,0
0.0,1569384031055.0,1,0,0
0.0,1569384031516.0,1,0,0
0.0,1569384031976.0,1,0,0
0.0,1569384032446.0,1,0,0
0.0,1569384032906.0,1,0,0
0.0,1569384033366.0,1,0,0
0.0,1569384033827.0,1,0,0
0.12,1569384034286.0,1,0,0
0.24,1569384034747.0,1,0,0
0.3,1569384035216.0,2,0,0
0.45,1569384035677.0,2,0,0
0.48,1569384036127.0,2,0,0
0.0,1569384036597.0,2,0,0
0.0,1569384037056.0,2,0,0
0.0,1569384037517.0,2,0,0
0.0,1569384037977.0,2,0,0
0.0,1569384038447.0,2,0,0
0.0,1569384038907.0,2,0,0
0.0,1569384039377.0,2,0,0
0.0,1569384039837.0,2,0,0
0.0,1569384040297.0,2,0,0
0.0,1569384040757.0,1,0,0
0.0,1569384041217.0,1,0,0
0.0,1569384041677.0,1,0,0
0.0,1569384042137.0,1,0,0
0.0,1569384042606.0,1,0,0
0.0,1569384043066.0,1,0,0
0.0,1569384043527.0,1,0,0
0.0,1569384043987.0,1,0,0
0.0,1569384044446.0,1,0,0
0.0,1569384044907.0,1,0,0
0.0,1569384045366.0,1,0,0
0.0,1569384045828.0,1,0,0
0.0,1569384046296.0,1,0,0
0.0,1569384046757.0,1,0,0
0.0,1569384047217.0,1,0,0
0.12,1569384047677.0,1,0,0
0.24,1569384048137.0,2,0,0
0.45,1569384048597.0,2,0,0
0.21,1569384049057.0,2,0,0
0.24,1569384049527.0,2,0,0
0.24,1569384049987.0,2,0,0
0.24,1569384050456.0,2,0,0
-0.06,1569384050917.0,2,0,0
0.0,1569384051376.0,2,0,0
0.0,1569384051837.0,2,0,0
0.0,1569384052307.0,2,0,0
0.0,1569384052767.0,2,0,0
0.0,1569384053237.0,1,0,0
0.0,1569384053686.0,1,0,0
0.0,1569384054158.0,1,0,0
0.0,1569384054615.0,1,0,0
0.0,1569384055067.0,2,0,0
0.0,1569384055537.0,2,0,0
0.0,1569384055997.0,2,0,0
0.0,1569384056456.0,2,0,0
0.0,1569384056917.0,2,0,0
0.0,1569384057377.0,2,0,0
0.0,1569384057837.0,2,0,0
0.0,1569384058297.0,1,0,0
0.0,1569384058757.0,1,0,0
0.0,1569384059216.0,1,0,0
0.0,1569384059677.0,1,0,0
0.0,1569384060137.0,3,0,0
0.0,1569384060587.0,3,0,0
0.0,1569384061057.0,3,0,0
0.0,1569384061516.0,3,0,0
0.0,1569384061987.0,3,0,0
0.0,1569384062436.0,3,0,0
0.0,1569384062897.0,3,0,0
0.0,1569384063358.0,3,0,0
0.0,1569384063807.0,3,0,0
0.0,1569384064272.0,3,0,0
0.0,1569384064727.0,3,0,0
0.0,1569384065187.0,3,0,0
0.0,1569384065647.0,3,0,0
0.0,1569384066097.0,3,0,0
0.0,1569384066556.0,3,0,0
0.0,1569384067027.0,3,0,0
0.0,1569384067496.0,1,0,0
0.0,1569384067956.0,1,0,0
0.0,1569384068427.0,1,0,0
0.0,1569384068887.0,2,0,0
0.0,1569384069387.0,2,0,0
0.0,1569384069807.0,2,0,0
0.0,1569384070277.0,2,0,0
0.0,1569384070728.0,2,0,0
0.0,1569384071187.0,2,0,0
0.0,1569384071646.0,2,0,0
0.0,1569384072107.0,2,0,0
0.0,1569384072566.0,2,0,0
0.0,1569384073027.0,4,0,0
0.0,1569384073487.0,4,0,0
0.0,1569384073947.0,4,0,0
0.0,1569384074407.0,4,0,0
0.0,1569384074867.0,4,0,0
0.0,1569384075327.0,4,0,0
0.0,1569384075787.0,4,0,0
0.0,1569384076257.0,4,0,0
0.0,1569384076717.0,4,0,0
0.0,1569384077177.0,4,0,0
0.0,1569384077637.0,4,0,0
0.0,1569384078097.0,4,0,0
0.0,1569384078567.0,4,0,0
0.0,1569384079027.0,1,0,0
0.0,1569384079487.0,1,0,0
0.0,1569384079947.0,1,0,0
0.0,1569384080417.0,1,0,0
0.39,1569384080925.0,1,0,0
1.35,1569384081327.0,1,0,0
1.3800000000000001,1569384081787.0,1,0,0
1.44,1569384082247.0,1,0,0
1.5,1569384082707.0,1,0,0
0.3,1569384083167.0,1,0,0
0.15,1569384083627.0,1,0,0
-0.06,1569384084103.0,1,0,0
0.06,1569384084537.0,1,0,0
0.21,1569384084997.0,1,0,0
0.27,1569384085457.0,1,0,0
0.45,1569384085927.0,1,0,0
0.39,1569384086387.0,1,0,0
0.15,1569384086847.0,1,0,0
0.3,1569384087307.0,1,0,0
0.3,1569384087757.0,1,0,0
0.33,1569384088217.0,1,0,0
0.12,1569384088677.0,1,0,0
0.0,1569384089137.0,1,0,0
0.0,1569384089607.0,1,0,0
0.0,1569384090067.0,1,0,0
0.0,1569384090527.0,1,0,0
0.0,1569384090986.0,1,0,0
0.0,1569384091457.0,1,0,0
0.0,1569384091917.0,1,0,0
0.0,1569384092377.0,1,0,0
0.0,1569384092847.0,1,0,0
0.0,1569384093307.0,1,0,0
0.0,1569384093767.0,1,0,0
0.0,1569384094227.0,1,0,0
0.0,1569384094697.0,1,0,0
0.0,1569384095160.0,1,0,0
0.0,1569384095617.0,1,0,0
0.0,1569384096077.0,1,0,0
0.0,1569384096537.0,1,0,0
0.0,1569384096997.0,1,0,0
0.0,1569384097457.0,1,0,0
0.0,1569384097917.0,1,0,0
0.0,1569384098377.0,1,0,0
0.0,1569384098837.0,1,0,0
0.0,1569384099307.0,1,0,0
0.0,1569384099757.0,1,0,0
0.0,1569384100227.0,1,0,0
0.0,1569384100677.0,1,0,0
0.0,1569384101137.0,2,0,0
0.0,1569384101597.0,2,0,0
0.0,1569384102105.0,2,0,0
0.0,1569384102517.0,2,0,0
0.0,1569384102977.0,2,0,0
0.0,1569384103447.0,2,0,0
0.12,1569384103907.0,2,0,0
0.24,1569384104379.0,2,0,0
