DT_lateralAcc,Timestamp,Action,Bump,Traffic congestion
-0.01,1569384145437.0,1,0,1
-0.01,1569384145897.0,1,0,1
-0.02,1569384146357.0,1,0,1
-0.02,1569384146817.0,1,0,1
-0.02,1569384147277.0,1,0,1
-0.01,1569384147747.0,1,0,1
-0.02,1569384148210.0,1,0,1
-0.01,1569384148667.0,1,0,1
-0.01,1569384149127.0,1,0,1
-0.01,1569384149587.0,1,0,1
-0.01,1569384150047.0,1,0,1
-0.01,1569384150506.0,1,0,1
-0.01,1569384150967.0,1,0,1
-0.01,1569384151437.0,1,0,1
-0.01,1569384151897.0,1,0,1
-0.01,1569384152357.0,1,0,1
0.0,1569384152817.0,1,0,1
-0.01,1569384153291.0,1,0,1
-0.01,1569384153747.0,1,0,1
-0.01,1569384154207.0,1,0,1
-0.01,1569384154666.0,0,0,1
-0.01,1569384155117.0,0,0,1
0.0,1569384155587.0,0,0,1
-0.01,1569384156036.0,0,0,1
-0.01,1569384156507.0,1,0,1
-0.01,1569384156957.0,1,0,1
-0.01,1569384157417.0,1,0,1
-0.01,1569384157877.0,1,0,1
0.0,1569384158337.0,1,0,1
-0.01,1569384158797.0,1,0,1
-0.01,1569384159257.0,1,0,1
0.0,1569384159717.0,1,0,1
0.0,1569384160178.0,1,0,1
-0.01,1569384160647.0,1,0,1
-0.01,1569384161130.0,1,0,1
0.0,1569384161567.0,1,0,1
-0.01,1569384162026.0,1,0,1
-0.01,1569384162487.0,1,0,1
-0.01,1569384162949.0,1,0,1
-0.01,1569384163407.0,1,0,1
0.0,1569384163867.0,1,0,1
-0.01,1569384164337.0,1,0,1
-0.02,1569384164787.0,1,0,1
-0.02,1569384165247.0,1,0,1
-0.01,1569384165717.0,1,0,1
-0.01,1569384166178.0,1,0,1
-0.02,1569384166637.0,1,0,1
-0.02,1569384167086.0,0,0,1
-0.02,1569384167557.0,1,0,1
-0.02,1569384168017.0,1,0,1
-0.02,1569384168476.0,1,0,1
-0.02,1569384168937.0,1,0,1
-0.02,1569384169397.0,1,0,1
-0.02,1569384169856.0,1,0,1
-0.02,1569384170317.0,1,0,1
-0.02,1569384170777.0,1,0,1
-0.02,1569384171237.0,1,0,1
-0.02,1569384171707.0,1,0,1
-0.02,1569384172156.0,1,0,1
-0.01,1569384172627.0,1,0,1
-0.02,1569384173078.0,1,0,1
-0.02,1569384173547.0,1,0,1
-0.02,1569384174008.0,1,0,1
-0.02,1569384174468.0,1,0,1
-0.02,1569384174918.0,1,0,1
-0.02,1569384175382.0,1,0,1
-0.02,1569384175845.0,1,0,1
-0.03,1569384176308.0,1,0,1
-0.02,1569384176768.0,1,0,1
-0.02,1569384177228.0,1,0,1
-0.02,1569384177698.0,1,0,1
-0.02,1569384178177.0,1,0,1
-0.02,1569384178628.0,1,0,1
-0.02,1569384179089.0,1,0,1
-0.02,1569384179548.0,1,0,1
-0.02,1569384179997.0,1,0,1
-0.02,1569384180468.0,1,0,1
-0.02,1569384180934.0,1,0,1
-0.02,1569384181388.0,1,0,1
-0.02,1569384181847.0,1,0,1
-0.02,1569384182308.0,1,0,1
-0.02,1569384182777.0,1,0,1
-0.02,1569384183238.0,1,0,1
-0.01,1569384183708.0,1,0,1
