DT_acceleration,Timestamp,Action,Bump,Traffic congestion
0.095,1569384097017.0,1,0,0
-0.045,1569384097477.0,1,0,0
-0.108,1569384097937.0,1,0,0
-0.133,1569384098407.0,1,0,0
-0.11900000000000001,1569384098923.0,1,0,0
0.134,1569384099327.0,1,0,0
0.36,1569384099777.0,1,0,0
0.213,1569384100247.0,1,0,0
0.082,1569384100707.0,1,0,0
0.073,1569384101158.0,2,0,0
0.085,1569384101627.0,2,0,0
0.082,1569384102106.0,2,0,0
-0.022,1569384102537.0,2,0,0
-0.114,1569384102997.0,2,0,0
-0.147,1569384103467.0,2,0,0
-0.163,1569384103927.0,2,0,0
-0.221,1569384104387.0,2,0,0
-0.323,1569384104847.0,2,0,0
-0.65,1569384105317.0,2,0,0
-0.866,1569384105779.0,2,0,0
-0.905,1569384106237.0,2,0,0
-0.711,1569384106697.0,2,0,0
-0.397,1569384107177.0,2,0,0
-0.176,1569384107617.0,2,0,0
-0.02,1569384108067.0,2,0,0
0.073,1569384108537.0,2,0,0
0.096,1569384108997.0,2,0,0
0.067,1569384109477.0,2,0,0
0.074,1569384109907.0,2,0,0
0.066,1569384110377.0,2,0,0
0.061,1569384110837.0,2,0,0
-0.004,1569384111299.0,2,0,0
-0.307,1569384111759.0,2,0,0
-0.313,1569384112227.0,2,0,0
-0.248,1569384112687.0,1,0,1
-0.29,1569384113147.0,1,0,1
-0.31,1569384113597.0,1,0,1
-0.259,1569384114057.0,1,0,1
-0.376,1569384114517.0,1,0,1
-0.457,1569384114977.0,1,0,1
-0.435,1569384115437.0,0,0,1
-0.332,1569384115896.0,0,0,1
-0.191,1569384116357.0,0,0,1
-0.114,1569384116817.0,0,0,1
-0.053,1569384117282.0,0,0,1
-0.022,1569384117738.0,0,0,1
-0.009000000000000001,1569384118197.0,0,0,1
-0.004,1569384118666.0,0,0,1
-0.002,1569384119127.0,-1,0,1
0.112,1569384119587.0,-1,0,1
0.417,1569384120047.0,-1,0,1
0.219,1569384120507.0,-1,0,1
0.016,1569384120967.0,-1,0,1
-0.049,1569384121427.0,-1,0,1
0.013000000000000001,1569384121897.0,-1,0,1
0.159,1569384122357.0,-1,0,1
0.184,1569384122817.0,-1,0,1
0.167,1569384123279.0,-1,0,1
0.182,1569384123736.0,-1,0,1
0.301,1569384124197.0,-1,0,1
0.362,1569384124647.0,-1,0,1
0.332,1569384125107.0,-1,0,1
0.216,1569384125567.0,-1,0,1
-0.11800000000000001,1569384126027.0,-1,0,1
-0.28,1569384126487.0,-1,0,1
-0.294,1569384126947.0,-1,0,1
-0.40900000000000003,1569384127407.0,-1,0,1
-0.489,1569384127867.0,0,0,1
-0.443,1569384128327.0,0,0,1
-0.298,1569384128777.0,0,0,1
-0.165,1569384129237.0,0,0,1
-0.094,1569384129697.0,0,0,1
-0.042,1569384130157.0,0,0,1
-0.017,1569384130633.0,0,0,1
-0.007,1569384131077.0,0,0,1
-0.003,1569384131547.0,0,0,1
-0.001,1569384132007.0,0,0,1
0.0,1569384132467.0,0,0,1
0.0,1569384132927.0,0,0,1
0.0,1569384133397.0,0,0,1
0.0,1569384133857.0,0,0,1
0.0,1569384134317.0,0,0,1
0.0,1569384134777.0,0,0,1
0.097,1569384135237.0,-1,0,1
0.401,1569384135697.0,-1,0,1
0.501,1569384136177.0,-1,0,1
0.527,1569384136627.0,-1,0,1
0.47100000000000003,1569384137087.0,-1,0,1
0.396,1569384137547.0,-1,0,1
0.303,1569384138007.0,-1,0,1
0.222,1569384138467.0,-1,0,1
0.181,1569384138927.0,-1,0,1
0.188,1569384139387.0,-1,0,1
0.197,1569384139847.0,-1,0,1
0.17200000000000001,1569384140307.0,-1,0,1
0.164,1569384140757.0,1,0,1
-0.066,1569384141227.0,1,0,1
-0.47400000000000003,1569384141687.0,1,0,1
-0.464,1569384142137.0,1,0,1
-0.325,1569384142597.0,1,0,1
-0.218,1569384143067.0,1,0,1
-0.029,1569384143527.0,1,0,1
0.10200000000000001,1569384143987.0,1,0,1
0.046,1569384144447.0,1,0,1
-0.107,1569384144907.0,1,0,1
-0.167,1569384145377.0,1,0,1
-0.163,1569384145845.0,1,0,1
-0.146,1569384146297.0,1,0,1
-0.11800000000000001,1569384146757.0,1,0,1
-0.10400000000000001,1569384147217.0,1,0,1
-0.097,1569384147677.0,1,0,1
-0.074,1569384148137.0,1,0,1
-0.058,1569384148597.0,1,0,1
-0.094,1569384149057.0,1,0,1
-0.13,1569384149532.0,1,0,1
-0.14100000000000001,1569384149977.0,1,0,1
-0.158,1569384150447.0,1,0,1
-0.099,1569384150907.0,1,0,1
-0.005,1569384151375.0,1,0,1
0.055,1569384151828.0,1,0,1
0.064,1569384152297.0,1,0,1
0.025,1569384152757.0,1,0,1
-0.069,1569384153216.0,1,0,1
-0.166,1569384153677.0,1,0,1
-0.195,1569384154137.0,1,0,1
-0.2,1569384154597.0,0,0,1
-0.168,1569384155056.0,0,0,1
-0.113,1569384155516.0,0,0,1
-0.08,1569384155976.0,0,0,1
-0.036000000000000004,1569384156436.0,0,0,1
0.128,1569384156897.0,1,0,1
0.113,1569384157357.0,1,0,1
0.10400000000000001,1569384157817.0,1,0,1
0.334,1569384158277.0,1,0,1
0.486,1569384158737.0,1,0,1
0.438,1569384159196.0,1,0,1
0.353,1569384159656.0,1,0,1
0.231,1569384160117.0,1,0,1
0.094,1569384160577.0,1,0,1
0.001,1569384161037.0,1,0,1
-0.081,1569384161497.0,1,0,1
-0.14200000000000002,1569384161957.0,1,0,1
-0.096,1569384162417.0,1,0,1
0.044,1569384162878.0,1,0,1
0.115,1569384163347.0,1,0,1
-0.009000000000000001,1569384163806.0,1,0,1
-0.14100000000000001,1569384164316.0,1,0,1
0.093,1569384164727.0,1,0,1
0.359,1569384165187.0,1,0,1
0.027,1569384165647.0,1,0,1
-0.425,1569384166107.0,1,0,1
-0.522,1569384166567.0,1,0,1
-0.519,1569384167026.0,0,0,1
-0.45,1569384167488.0,0,0,1
-0.292,1569384167947.0,1,0,1
-0.093,1569384168407.0,1,0,1
0.197,1569384168867.0,1,0,1
0.275,1569384169327.0,1,0,1
0.263,1569384169787.0,1,0,1
0.23900000000000002,1569384170246.0,1,0,1
0.154,1569384170707.0,1,0,1
-0.061,1569384171180.0,1,0,1
-0.14,1569384171665.0,1,0,1
-0.117,1569384172097.0,1,0,1
-0.106,1569384172557.0,1,0,1
-0.043000000000000003,1569384173017.0,1,0,1
-0.14300000000000002,1569384173478.0,1,0,1
-0.244,1569384173937.0,1,0,1
-0.222,1569384174398.0,1,0,1
-0.14,1569384174858.0,1,0,1
-0.07100000000000001,1569384175317.0,1,0,1
-0.03,1569384175777.0,1,0,1
0.091,1569384176238.0,1,0,1
0.467,1569384176708.0,1,0,1
0.491,1569384177157.0,1,0,1
0.242,1569384177630.0,1,0,1
-0.061,1569384178097.0,1,0,1
-0.23800000000000002,1569384178557.0,1,0,1
-0.308,1569384179017.0,1,0,1
-0.315,1569384179477.0,1,0,1
-0.243,1569384179937.0,1,0,1
-0.149,1569384180408.0,1,0,1
-0.076,1569384180868.0,1,0,1
-0.033,1569384181328.0,1,0,1
-0.014,1569384181788.0,1,0,1
-0.006,1569384182270.0,1,0,1
0.313,1569384182708.0,1,0,1
0.199,1569384183169.0,1,0,1
0.024,1569384183638.0,1,0,1
-0.079,1569384184098.0,1,0,1
-0.10200000000000001,1569384184568.0,1,0,1
-0.082,1569384185028.0,1,0,1
0.193,1569384185488.0,1,0,1
0.47000000000000003,1569384185937.0,1,0,1
0.561,1569384186408.0,1,0,1
0.081,1569384186868.0,1,0,1
-0.245,1569384187327.0,1,0,1
-0.28700000000000003,1569384187777.0,1,0,1
-0.196,1569384188248.0,1,0,1
-0.15,1569384188708.0,1,0,1
-0.137,1569384189168.0,1,0,1
-0.127,1569384189617.0,1,0,1
-0.096,1569384190078.0,1,0,1
0.108,1569384190547.0,1,0,1
0.137,1569384190998.0,1,0,1
0.145,1569384191468.0,1,0,1
0.367,1569384191928.0,1,0,1
0.391,1569384192388.0,1,0,1
0.245,1569384192848.0,1,0,1
0.125,1569384193308.0,1,0,1
0.293,1569384193767.0,1,0,1
0.395,1569384194228.0,1,0,1
0.335,1569384194688.0,1,0,1
0.273,1569384195148.0,1,0,1
0.185,1569384195608.0,1,0,1
-0.10300000000000001,1569384196068.0,1,0,1
-0.293,1569384196538.0,1,0,1
-0.368,1569384196997.0,1,0,1
-0.396,1569384197458.0,1,0,1
-0.339,1569384197918.0,1,0,1
-0.389,1569384198394.0,1,0,1
-0.46900000000000003,1569384198838.0,0,0,1
-0.356,1569384199308.0,0,0,1
-0.202,1569384199767.0,0,0,1
-0.099,1569384200237.0,0,0,1
-0.043000000000000003,1569384200698.0,0,0,1
-0.018000000000000002,1569384201160.0,0,0,1
-0.007,1569384201608.0,0,0,1
-0.003,1569384202078.0,0,0,1
-0.001,1569384202537.0,0,0,1
0.0,1569384202998.0,0,0,1
0.026000000000000002,1569384203457.0,1,0,1
0.299,1569384203918.0,1,0,1
0.504,1569384204400.0,1,0,1
0.608,1569384204842.0,1,0,1
0.559,1569384205336.0,1,0,1
0.486,1569384205758.0,1,0,1
0.371,1569384206218.0,1,0,1
0.114,1569384206668.0,1,0,1
-0.41100000000000003,1569384207128.0,1,0,1
-0.559,1569384207587.0,1,0,1
-0.377,1569384208048.0,1,0,1
0.056,1569384208507.0,1,0,1
0.23,1569384208968.0,1,0,1
0.343,1569384209428.0,1,0,1
0.368,1569384209888.0,1,0,1
0.309,1569384210348.0,1,0,1
0.212,1569384210818.0,1,0,1
-0.156,1569384211278.0,1,0,1
-0.516,1569384211727.0,1,0,1
-0.7020000000000001,1569384212197.0,1,0,1
-0.586,1569384212694.0,1,0,1
-0.435,1569384213118.0,1,0,1
-0.152,1569384213588.0,1,0,1
0.002,1569384214048.0,1,0,1
-0.147,1569384214507.0,1,0,1
-0.13,1569384214968.0,1,0,1
0.10400000000000001,1569384215428.0,1,0,1
0.488,1569384215888.0,1,0,1
0.463,1569384216348.0,1,0,1
0.199,1569384216808.0,1,0,1
0.279,1569384217268.0,1,0,1
0.303,1569384217728.0,1,0,1
0.017,1569384218194.0,1,0,1
-0.196,1569384218648.0,1,0,1
-0.343,1569384219108.0,1,0,1
-0.404,1569384219568.0,1,0,1
-0.396,1569384220057.0,1,0,1
-0.397,1569384220488.0,1,0,1
-0.319,1569384220947.0,1,0,1
-0.163,1569384221408.0,1,0,1
0.546,1569384221868.0,1,0,1
0.726,1569384222328.0,1,0,1
0.652,1569384222788.0,1,0,1
0.533,1569384223251.0,1,0,1
0.41200000000000003,1569384223698.0,1,0,1
0.33,1569384224158.0,1,0,1
0.295,1569384224628.0,1,0,1
0.078,1569384225088.0,1,0,1
-0.628,1569384225548.0,1,0,1
-0.888,1569384226008.0,1,0,1
-0.8140000000000001,1569384226468.0,1,0,1
-0.647,1569384226930.0,0,0,1
-0.427,1569384227394.0,0,0,1
-0.232,1569384227848.0,0,0,1
-0.129,1569384228308.0,0,0,1
-0.059000000000000004,1569384228778.0,0,0,1
-0.025,1569384229239.0,0,0,1
-0.01,1569384229698.0,0,0,1
-0.004,1569384230168.0,0,0,1
-0.002,1569384230638.0,1,0,0
0.374,1569384231098.0,1,0,0
0.8180000000000001,1569384231558.0,1,0,0
0.745,1569384232019.0,1,0,0
0.578,1569384232478.0,1,0,0
0.443,1569384232938.0,1,0,0
0.375,1569384233398.0,1,0,0
0.325,1569384233858.0,1,0,0
0.273,1569384234328.0,1,0,0
0.273,1569384234788.0,1,0,0
0.28600000000000003,1569384235258.0,1,0,0
0.26,1569384235718.0,3,0,0
0.28200000000000003,1569384236168.0,3,0,0
0.261,1569384236638.0,3,0,0
0.217,1569384237088.0,3,0,0
0.188,1569384237558.0,3,0,0
0.20700000000000002,1569384238048.0,3,0,0
0.229,1569384238478.0,3,0,0
0.185,1569384238940.0,3,0,0
0.126,1569384239408.0,3,0,0
0.07100000000000001,1569384239868.0,3,0,0
0.068,1569384240328.0,3,0,0
0.271,1569384240798.0,3,0,0
0.48,1569384241251.0,3,0,0
0.482,1569384241708.0,3,0,0
0.358,1569384242168.0,3,0,0
0.327,1569384242628.0,3,0,0
0.41400000000000003,1569384243098.0,3,0,0
0.459,1569384243558.0,3,0,0
0.632,1569384244029.0,3,0,0
0.545,1569384244488.0,3,0,0
0.443,1569384244948.0,3,0,0
0.431,1569384245408.0,3,0,0
0.41000000000000003,1569384245868.0,1,0,0
0.403,1569384246338.0,1,0,0
0.443,1569384246798.0,1,0,0
0.444,1569384247258.0,1,0,0
0.3,1569384247718.0,1,0,0
0.078,1569384248178.0,1,0,0
-0.023,1569384248654.0,1,0,0
-0.074,1569384249098.0,1,0,0
-0.058,1569384249568.0,1,0,0
-0.033,1569384250028.0,1,0,0
-0.018000000000000002,1569384250488.0,1,0,0
-0.024,1569384250948.0,1,0,0
-0.037,1569384251418.0,1,0,0
-0.067,1569384251878.0,1,0,0
-0.10300000000000001,1569384252338.0,1,0,0
-0.019,1569384252798.0,1,0,0
0.106,1569384253248.0,1,0,0
0.078,1569384253718.0,1,0,0
-0.007,1569384254178.0,1,0,0
-0.083,1569384254638.0,1,0,0
-0.215,1569384255088.0,1,0,0
-0.514,1569384255558.0,1,0,0
-0.717,1569384256038.0,1,0,0
-0.856,1569384256478.0,1,0,0
-0.889,1569384256938.0,1,0,0
-0.9500000000000001,1569384257398.0,1,0,0
-1.049,1569384257859.0,1,0,0
-1.123,1569384258318.0,1,0,0
-1.186,1569384258778.0,1,0,0
-1.05,1569384259238.0,1,0,0
-0.773,1569384259708.0,1,0,0
-0.6970000000000001,1569384260168.0,1,0,0
-0.642,1569384260628.0,1,0,0
-0.438,1569384261088.0,1,0,0
-0.294,1569384261550.0,1,0,0
-0.253,1569384262008.0,1,0,0
-0.25,1569384262478.0,1,0,0
-0.241,1569384262938.0,0,0,0
-0.226,1569384263437.0,0,0,0
-0.187,1569384263860.0,0,0,0
-0.121,1569384264318.0,0,0,0
-0.083,1569384264778.0,0,0,0
-0.038,1569384265248.0,0,0,0
-0.016,1569384265708.0,0,0,0
-0.007,1569384266168.0,0,0,0
-0.003,1569384266628.0,0,0,0
-0.001,1569384267088.0,0,0,0
0.0,1569384267548.0,0,0,0
0.0,1569384268008.0,0,0,0
0.0,1569384268468.0,0,0,0
0.0,1569384268928.0,0,0,0
0.0,1569384269393.0,0,0,0
0.0,1569384269858.0,0,0,0
0.0,1569384270308.0,1,0,0
0.196,1569384270791.0,1,0,0
0.625,1569384271238.0,1,0,0
0.583,1569384271698.0,1,0,0
0.38,1569384272148.0,0,0,0
-0.042,1569384272620.0,0,0,0
-0.752,1569384273078.0,0,0,0
-0.531,1569384273538.0,0,0,0
-0.27,1569384273998.0,0,0,0
-0.14,1569384274458.0,0,0,0
-0.062,1569384274918.0,0,0,0
-0.026000000000000002,1569384275378.0,0,0,0
-0.011,1569384275838.0,0,0,0
0.139,1569384276298.0,0,0,0
0.051000000000000004,1569384276748.0,0,0,0
-0.046,1569384277208.0,0,0,0
-0.053,1569384277668.0,0,0,0
-0.03,1569384278129.0,0,0,0
-0.013000000000000001,1569384278588.0,0,0,0
-0.006,1569384279038.0,0,0,0
-0.002,1569384279508.0,1,0,0
0.248,1569384279968.0,1,0,0
0.461,1569384280428.0,1,0,0
0.421,1569384280888.0,1,0,0
0.359,1569384281348.0,1,0,0
0.304,1569384281808.0,1,0,0
0.321,1569384282268.0,1,0,0
0.343,1569384282728.0,1,0,0
0.294,1569384283178.0,1,0,0
0.294,1569384283648.0,1,0,0
0.41600000000000004,1569384284098.0,1,0,0
0.634,1569384284558.0,1,0,0
0.7000000000000001,1569384285019.0,1,0,0
0.659,1569384285514.0,1,0,0
0.611,1569384285938.0,1,0,0
0.603,1569384286398.0,1,0,0
0.525,1569384286862.0,1,0,0
0.306,1569384287318.0,1,0,0
0.18,1569384287778.0,1,0,0
0.121,1569384288238.0,1,0,0
0.08600000000000001,1569384288698.0,1,0,0
0.112,1569384289158.0,1,0,0
0.258,1569384289618.0,1,0,0
0.176,1569384290078.0,1,0,0
0.013000000000000001,1569384290548.0,1,0,0
-0.504,1569384291008.0,1,0,0
-0.71,1569384291468.0,1,0,0
-0.423,1569384291928.0,1,0,0
-0.279,1569384292389.0,1,0,0
-0.334,1569384292850.0,1,0,0
-0.357,1569384293308.0,1,0,0
-0.23900000000000002,1569384293768.0,1,0,0
-0.161,1569384294228.0,1,0,0
-0.07100000000000001,1569384294698.0,1,0,0
-0.09,1569384295158.0,1,0,0
-0.339,1569384295618.0,1,0,0
-0.604,1569384296078.0,1,0,0
-0.6910000000000001,1569384296538.0,1,0,0
-0.501,1569384296998.0,1,0,0
-0.341,1569384297458.0,1,0,0
-0.23600000000000002,1569384297918.0,1,0,0
-0.018000000000000002,1569384298378.0,1,0,0
0.023,1569384298838.0,1,0,0
-0.092,1569384299298.0,1,0,0
-0.189,1569384299758.0,1,0,0
-0.257,1569384300245.0,1,0,0
-0.337,1569384300669.0,1,0,0
-0.35000000000000003,1569384301128.0,1,0,0
-0.37,1569384301588.0,1,0,0
-0.359,1569384302049.0,1,0,0
-0.29,1569384302511.0,0,0,0
-0.177,1569384302968.0,0,0,0
-0.10200000000000001,1569384303442.0,0,0,0
-0.047,1569384303888.0,0,0,0
-0.02,1569384304348.0,0,0,0
-0.008,1569384304808.0,0,0,0
-0.003,1569384305274.0,0,0,0
-0.001,1569384305728.0,0,0,0
-0.001,1569384306188.0,0,0,0
0.0,1569384306648.0,0,0,0
0.0,1569384307108.0,0,0,0
0.0,1569384307568.0,0,0,0
0.0,1569384308028.0,0,0,0
0.0,1569384308488.0,0,0,0
0.0,1569384308948.0,0,0,0
0.0,1569384309410.0,0,0,0
0.0,1569384309868.0,0,0,0
0.0,1569384310338.0,0,0,0
0.0,1569384310830.0,0,0,0
0.0,1569384311261.0,0,0,0
0.0,1569384311719.0,0,0,0
0.0,1569384312179.0,0,0,0
0.0,1569384312639.0,0,0,0
0.041,1569384313098.0,1,0,0
0.15,1569384313559.0,1,0,0
0.138,1569384314018.0,1,0,0
0.19,1569384314478.0,1,0,0
0.343,1569384314939.0,1,0,0
0.34,1569384315410.0,1,0,0
0.24,1569384315862.0,1,0,0
0.125,1569384316318.0,1,0,0
0.069,1569384316778.0,1,0,0
0.091,1569384317238.0,1,0,0
0.247,1569384317698.0,1,0,0
0.308,1569384318158.0,1,0,0
0.331,1569384318619.0,1,0,0
0.642,1569384319079.0,1,0,0
0.925,1569384319539.0,1,0,0
0.975,1569384319998.0,1,0,0
0.973,1569384320458.0,1,0,0
1.086,1569384320919.0,1,0,0
1.133,1569384321388.0,1,0,0
0.854,1569384321847.0,1,0,0
0.739,1569384322308.0,1,0,0
0.502,1569384322768.0,1,0,0
0.254,1569384323229.0,1,0,0
0.111,1569384323687.0,1,0,0
0.105,1569384324149.0,1,0,0
0.158,1569384324608.0,1,0,0
0.162,1569384325068.0,1,0,0
0.183,1569384325519.0,1,0,0
0.159,1569384325978.0,1,0,0
0.161,1569384326439.0,1,0,0
0.167,1569384326899.0,1,0,0
0.162,1569384327359.0,1,0,0
0.116,1569384327819.0,1,0,0
0.041,1569384328279.0,1,0,0
-0.054,1569384328738.0,1,0,0
-0.085,1569384329215.0,1,0,0
-0.121,1569384329659.0,1,0,0
-0.48,1569384330108.0,1,0,0
-0.65,1569384330579.0,1,0,0
-0.608,1569384331038.0,1,0,0
-0.562,1569384331499.0,1,0,0
-0.77,1569384331958.0,1,0,0
-0.991,1569384332418.0,1,0,0
-1.014,1569384332905.0,1,0,0
-0.9560000000000001,1569384333329.0,1,0,0
-0.9540000000000001,1569384333789.0,1,0,0
-0.834,1569384334249.0,1,0,0
-0.605,1569384334709.0,1,0,0
-0.462,1569384335179.0,1,0,0
-0.365,1569384335638.0,1,0,0
-0.385,1569384336098.0,1,0,0
-0.384,1569384336559.0,1,0,0
-0.319,1569384337029.0,1,0,0
-0.289,1569384337480.0,1,0,0
-0.219,1569384337948.0,1,0,0
-0.073,1569384338410.0,1,0,0
0.0,1569384338861.0,1,0,0
-0.054,1569384339318.0,1,0,0
-0.126,1569384339787.0,1,0,0
0.131,1569384340239.0,1,0,0
0.47400000000000003,1569384340698.0,1,0,0
0.515,1569384341158.0,1,0,0
0.524,1569384341618.0,1,0,0
0.654,1569384342078.0,1,0,0
0.836,1569384342538.0,1,0,0
0.8290000000000001,1569384342999.0,1,0,0
0.755,1569384343459.0,1,0,0
0.76,1569384343929.0,1,0,0
0.778,1569384344401.0,1,0,0
0.723,1569384344838.0,1,0,0
0.433,1569384345299.0,1,0,0
