speed_data,Timestamp,Action,Bump,Traffic congestion
0,1577071582272,0,0,0
0,1577071582722,0,0,0
0,1577071583212,0,0,0
0,1577071583662,0,0,0
0,1577071584151,0,0,0
0,1577071584602,0,0,0
0,1577071585091,0,0,0
0,1577071585541,0,0,0
0,1577071586031,0,0,0
0,1577071586481,0,0,0
0,1577071586981,0,0,0
0,1577071587431,0,0,0
0,1577071587921,0,0,0
0,1577071588371,0,0,0
0,1577071588861,0,0,0
0,1577071589311,0,0,0
0,1577071589802,0,0,0
0,1577071590252,0,0,0
0,1577071590742,0,0,0
0,1577071591192,0,0,0
0,1577071591682,0,0,0
0,1577071592131,0,0,0
0,1577071592632,0,0,0
0,1577071593082,0,0,0
0,1577071593571,0,0,0
0,1577071594021,4,1,0
0,1577071594511,4,1,0
2,1577071594962,4,1,0
3,1577071595451,4,1,0
4,1577071595901,4,1,0
5,1577071596391,4,1,0
5,1577071596841,4,1,0
5,1577071597331,4,1,0
5,1577071597771,4,1,0
5,1577071598261,4,1,0
5,1577071598701,4,1,0
5,1577071599191,4,1,0
6,1577071599641,4,1,0
6,1577071600131,4,1,0
6,1577071600571,4,1,0
6,1577071601061,4,1,0
6,1577071601511,4,1,0
6,1577071602001,4,1,0
6,1577071602451,4,1,0
7,1577071602951,4,1,0
7,1577071603401,4,1,0
7,1577071603891,3,1,0
8,1577071604341,3,1,0
9,1577071604831,3,1,0
10,1577071605281,3,1,0
11,1577071605771,3,1,0
13,1577071606221,3,1,0
15,1577071606711,3,1,0
16,1577071607161,3,1,0
17,1577071607651,3,1,0
18,1577071608091,3,1,0
18,1577071608581,3,1,0
18,1577071609031,3,1,0
18,1577071609521,3,1,0
18,1577071609971,3,1,0
19,1577071610461,3,1,0
19,1577071610911,3,1,0
19,1577071611391,3,1,0
19,1577071611841,3,1,0
20,1577071612331,3,1,0
20,1577071612781,3,1,0
21,1577071613271,3,1,0
21,1577071613721,3,1,0
21,1577071614211,3,1,0
21,1577071614651,3,1,0
21,1577071615141,-1,0,0
21,1577071615591,-1,0,0
20,1577071616081,-1,0,0
19,1577071616531,-1,0,0
18,1577071617021,-1,0,0
18,1577071617471,-1,0,0
18,1577071617961,-1,0,0
18,1577071618411,-1,0,0
18,1577071618901,-1,0,0
18,1577071619351,-1,0,0
19,1577071619841,-1,0,0
19,1577071620291,-1,0,0
20,1577071620781,-1,0,0
20,1577071621231,1,0,0
21,1577071621721,1,0,0
22,1577071622171,1,0,0
22,1577071622661,1,0,0
23,1577071623121,1,0,0
23,1577071623611,1,0,0
23,1577071624061,1,0,0
23,1577071624551,1,0,0
23,1577071625001,1,0,0
22,1577071625491,1,0,0
22,1577071625941,1,0,0
20,1577071626441,1,0,0
18,1577071626891,3,0,0
17,1577071627381,3,0,0
17,1577071627831,3,0,0
15,1577071628321,3,0,0
13,1577071628771,3,0,0
12,1577071629271,3,0,0
11,1577071629721,3,0,0
10,1577071630211,3,0,0
9,1577071630661,3,0,0
6,1577071631150,3,0,0
6,1577071631600,3,0,0
5,1577071632100,3,0,0
4,1577071632550,3,0,0
4,1577071633040,3,0,0
4,1577071633490,3,0,0
4,1577071633990,3,0,0
4,1577071634440,3,0,0
3,1577071634930,3,0,0
3,1577071635380,3,0,0
3,1577071635870,3,0,0
3,1577071636320,3,0,0
3,1577071636810,3,0,0
2,1577071637260,3,0,0
3,1577071637750,3,0,0
3,1577071638200,3,0,0
4,1577071638690,3,0,0
6,1577071639140,3,0,0
7,1577071639630,3,0,0
7,1577071640080,3,0,0
7,1577071640570,3,0,0
7,1577071641020,3,0,0
7,1577071641520,3,0,0
7,1577071641970,3,0,0
8,1577071642460,3,0,0
8,1577071642910,3,0,0
9,1577071643400,3,0,0
10,1577071643860,3,0,0
11,1577071644350,3,0,0
11,1577071644800,3,0,0
12,1577071645290,3,0,0
13,1577071645740,1,1,0
13,1577071646230,1,1,0
14,1577071646680,1,1,0
14,1577071647170,1,1,0
14,1577071647620,1,1,0
14,1577071648110,1,1,0
13,1577071648560,1,1,0
14,1577071649050,1,1,0
13,1577071649500,2,0,0
13,1577071650000,2,0,0
13,1577071650450,2,0,0
13,1577071650940,2,0,0
13,1577071651390,2,0,0
13,1577071651880,2,0,0
15,1577071652330,2,0,0
15,1577071652820,2,0,0
15,1577071653270,2,0,0
16,1577071653760,2,0,0
16,1577071654210,2,0,0
16,1577071654700,2,0,0
16,1577071655150,2,0,0
16,1577071655640,2,0,0
16,1577071656090,2,0,0
15,1577071656581,2,0,0
15,1577071657030,2,0,0
16,1577071657530,2,0,0
17,1577071657981,1,0,0
18,1577071658470,1,0,0
19,1577071658920,1,0,0
19,1577071659410,1,0,0
19,1577071659860,1,0,0
19,1577071660350,1,0,0
18,1577071660800,1,0,0
18,1577071661300,1,0,0
18,1577071661760,1,0,0
18,1577071662250,1,0,0
18,1577071662700,2,0,0
18,1577071663200,2,0,0
18,1577071663650,2,0,0
17,1577071664160,2,0,0
17,1577071664610,2,0,0
18,1577071665110,2,0,0
17,1577071665560,2,0,0
17,1577071666060,2,0,0
16,1577071666510,2,0,0
16,1577071667000,2,0,0
15,1577071667450,2,0,0
15,1577071667950,2,0,0
15,1577071668400,2,0,0
14,1577071668890,2,0,0
14,1577071669340,2,0,0
14,1577071669830,2,0,0
14,1577071670280,2,0,0
14,1577071670770,-1,0,0
15,1577071671220,-1,0,0
15,1577071671710,-1,0,0
15,1577071672160,-1,0,0
15,1577071672660,-1,0,0
15,1577071673120,-1,0,0
15,1577071673610,-1,0,0
15,1577071674060,-1,0,0
15,1577071674550,-1,0,0
15,1577071675000,-1,0,0
16,1577071675490,-1,0,0
18,1577071675940,-1,0,0
19,1577071676430,-1,0,0
20,1577071676880,-1,0,0
21,1577071677380,-1,0,0
21,1577071677830,-1,0,0
20,1577071678319,-1,0,0
20,1577071678770,-1,0,0
20,1577071679260,-1,0,0
21,1577071679710,-1,0,0
21,1577071680200,-1,0,0
21,1577071680650,-1,0,0
22,1577071681140,-1,0,0
22,1577071681589,-1,0,0
23,1577071682079,-1,0,0
22,1577071682529,-1,0,0
22,1577071683019,-1,0,0
22,1577071683469,-1,0,0
23,1577071683969,-1,0,0
23,1577071684419,-1,0,0
23,1577071684919,-1,0,0
23,1577071685369,1,0,0
24,1577071685859,1,0,0
24,1577071686309,1,0,0
24,1577071686799,1,0,0
24,1577071687249,1,0,0
25,1577071687739,1,0,0
25,1577071688189,1,0,0
24,1577071688680,1,0,0
24,1577071689129,1,0,0
23,1577071689619,1,0,0
23,1577071690069,1,0,0
23,1577071690559,1,0,0
23,1577071691009,1,0,0
23,1577071691499,1,0,0
24,1577071691949,1,0,0
24,1577071692439,1,0,0
24,1577071692889,1,0,0
24,1577071693379,-1,0,0
25,1577071693829,-1,0,0
24,1577071694319,-1,0,0
25,1577071694769,-1,0,0
24,1577071695259,-1,0,0
24,1577071695709,-1,0,0
23,1577071696199,-1,0,0
22,1577071696649,-1,0,0
20,1577071697149,3,1,0
18,1577071697599,3,1,0
17,1577071698099,3,1,0
16,1577071698550,3,1,0
15,1577071699039,3,1,0
14,1577071699489,3,1,0
13,1577071699979,3,1,0
13,1577071700429,3,1,0
12,1577071700919,3,1,0
12,1577071701369,3,1,0
11,1577071701859,3,1,0
11,1577071702309,3,1,0
11,1577071702799,3,1,0
11,1577071703249,3,1,0
10,1577071703749,3,1,0
11,1577071704199,3,1,0
11,1577071704689,3,1,0
12,1577071705139,2,0,0
13,1577071705629,2,0,0
14,1577071706079,2,0,0
16,1577071706569,2,0,0
18,1577071707019,2,0,0
18,1577071707509,2,0,0
18,1577071707959,2,0,0
19,1577071708449,2,0,0
20,1577071708899,2,0,0
21,1577071709389,2,0,0
21,1577071709839,2,0,0
21,1577071710329,2,0,0
21,1577071710779,2,0,0
22,1577071711269,2,0,0
21,1577071711719,2,0,0
21,1577071712209,2,0,0
22,1577071712659,2,0,0
24,1577071713149,2,0,0
26,1577071713599,2,0,0
28,1577071714089,2,0,0
29,1577071714539,2,0,0
29,1577071715029,2,0,0
29,1577071715479,2,0,0
30,1577071715969,2,0,0
30,1577071716419,2,0,0
31,1577071716909,3,0,0
31,1577071717359,3,0,0
32,1577071717859,3,0,0
32,1577071718309,3,0,0
32,1577071718809,3,0,0
32,1577071719259,3,0,0
32,1577071719749,3,0,0
32,1577071720199,3,0,0
31,1577071720689,3,0,0
32,1577071721139,3,0,0
31,1577071721629,3,0,0
32,1577071722079,3,0,0
32,1577071722569,3,0,0
32,1577071723019,3,0,0
32,1577071723509,3,0,0
32,1577071723969,1,0,0
32,1577071724459,1,0,0
32,1577071724909,1,0,0
32,1577071725399,1,0,0
32,1577071725849,1,0,0
32,1577071726339,1,0,0
32,1577071726789,1,0,0
32,1577071727279,1,0,0
32,1577071727729,1,0,0
33,1577071728219,1,0,0
32,1577071728669,1,0,0
32,1577071729159,1,0,0
32,1577071729609,1,0,0
32,1577071730099,1,0,0
32,1577071730549,1,0,0
31,1577071731039,1,0,0
30,1577071731489,1,0,0
30,1577071731979,1,0,0
30,1577071732429,1,0,0
29,1577071732919,1,0,0
29,1577071733369,1,0,0
28,1577071733859,1,0,0
28,1577071734318,1,0,0
27,1577071734808,1,0,0
27,1577071735259,1,0,0
27,1577071735748,1,0,0
27,1577071736198,1,0,0
28,1577071736688,1,0,0
28,1577071737139,1,0,0
29,1577071737628,1,0,0
29,1577071738078,1,0,0
30,1577071738568,1,0,0
29,1577071739018,1,0,0
29,1577071739508,1,0,0
28,1577071739958,1,0,0
28,1577071740448,1,0,0
27,1577071740898,1,0,0
27,1577071741388,1,0,0
27,1577071741838,1,0,0
27,1577071742328,1,0,0
27,1577071742778,1,0,0
27,1577071743268,1,0,0
28,1577071743718,1,0,0
27,1577071744208,1,0,0
28,1577071744658,1,0,0
28,1577071745158,1,0,0
28,1577071745608,1,0,0
28,1577071746098,1,0,0
28,1577071746548,1,0,0
28,1577071747039,1,0,0
28,1577071747488,9,0,0
28,1577071747978,9,0,0
28,1577071748428,9,0,0
27,1577071748928,9,0,0
27,1577071749388,9,0,0
26,1577071749888,9,0,0
26,1577071750338,9,0,0
26,1577071750828,9,0,0
26,1577071751278,9,0,0
26,1577071751768,9,0,0
26,1577071752218,9,0,0
26,1577071752708,9,0,0
26,1577071753158,9,0,0
26,1577071753648,9,0,0
26,1577071754098,9,0,0
25,1577071754588,9,0,0
24,1577071755038,9,0,0
22,1577071755528,9,0,0
21,1577071755978,9,0,0
19,1577071756468,9,0,0
18,1577071756918,9,0,0
18,1577071757408,9,0,0
18,1577071757868,9,0,0
17,1577071758358,9,0,0
17,1577071758808,9,0,0
18,1577071759298,9,0,0
18,1577071759748,9,0,0
18,1577071760238,9,0,0
18,1577071760688,9,0,0
18,1577071761178,9,0,0
17,1577071761628,9,0,0
16,1577071762118,9,0,0
17,1577071762569,9,0,0
18,1577071763058,9,0,0
19,1577071763508,9,0,0
21,1577071763998,9,0,0
22,1577071764448,9,0,0
24,1577071764958,9,0,0
25,1577071765408,9,0,0
25,1577071765899,9,0,0
26,1577071766348,9,0,0
26,1577071766848,2,0,0
26,1577071767299,2,0,0
26,1577071767788,2,0,0
25,1577071768238,2,0,0
25,1577071768728,2,0,0
25,1577071769178,2,0,0
26,1577071769668,2,0,0
25,1577071770118,2,0,0
26,1577071770608,2,0,0
26,1577071771058,2,0,0
26,1577071771548,2,0,0
26,1577071771998,2,0,0
25,1577071772488,2,0,0
25,1577071772940,2,0,0
25,1577071773439,2,0,0
24,1577071773888,2,0,0
24,1577071774379,2,0,0
24,1577071774828,2,0,0
24,1577071775318,2,0,0
24,1577071775768,2,0,0
25,1577071776258,2,0,0
25,1577071776708,2,0,0
25,1577071777198,2,0,0
25,1577071777648,2,0,0
25,1577071778140,2,0,0
26,1577071778588,2,0,0
26,1577071779078,2,0,0
26,1577071779528,2,0,0
25,1577071780018,2,0,0
25,1577071780468,2,0,0
25,1577071780958,2,0,0
25,1577071781407,2,0,0
25,1577071781908,2,0,0
24,1577071782358,2,0,0
24,1577071782858,2,0,0
24,1577071783308,2,0,0
24,1577071783798,2,0,0
24,1577071784247,2,0,0
24,1577071784747,2,0,0
25,1577071785198,2,0,0
25,1577071785687,3,0,0
25,1577071786139,3,0,0
26,1577071786628,3,0,0
26,1577071787078,3,0,0
25,1577071787567,3,0,0
25,1577071788018,3,0,0
24,1577071788518,3,0,0
24,1577071788967,3,0,0
25,1577071789467,3,0,0
26,1577071789918,3,0,0
26,1577071790418,3,0,0
27,1577071790867,3,0,0
28,1577071791358,3,0,0
28,1577071791807,1,0,0
29,1577071792298,1,0,0
29,1577071792747,1,0,0
