brake_data,Timestamp,Action,Bump,Traffic congestion
655.33,1576135052443,5,0,0
0.0,1576135052893,5,0,0
0.0,1576135053343,5,0,0
0.0,1576135053793,5,0,0
0.0,1576135054243,5,0,0
0.0,1576135054693,5,0,0
0.0,1576135055143,5,0,0
0.0,1576135055593,5,0,0
0.0,1576135056043,5,0,0
0.0,1576135056493,5,0,0
0.0,1576135056943,5,0,0
0.0,1576135057393,5,0,0
0.0,1576135057843,5,0,0
0.0,1576135058293,5,0,0
0.15,1576135058743,5,0,0
0.27,1576135059193,5,0,0
0.24,1576135059643,5,0,0
0.0,1576135060093,5,0,0
0.0,1576135060543,5,0,0
0.0,1576135060993,5,0,0
0.0,1576135061443,1,0,0
0.0,1576135061893,1,0,0
0.0,1576135062343,1,0,0
0.0,1576135062793,1,0,0
0.0,1576135063243,1,0,0
0.0,1576135063693,1,0,0
0.0,1576135064143,1,0,0
0.0,1576135064593,1,0,0
0.0,1576135065053,1,0,0
0.0,1576135065503,1,0,0
0.0,1576135065953,1,0,0
0.0,1576135066403,1,0,0
0.06,1576135066853,1,0,0
0.45,1576135067303,1,0,0
0.12,1576135067753,1,0,0
0.0,1576135068212,1,0,0
0.0,1576135068663,1,0,0
0.0,1576135069112,1,0,0
0.0,1576135069563,1,0,0
0.0,1576135070013,1,0,0
0.0,1576135070463,1,0,0
0.0,1576135070912,1,0,0
0.0,1576135071363,1,0,0
0.51,1576135071813,1,0,0
0.18,1576135072263,1,0,0
0.0,1576135072713,1,0,0
0.0,1576135073163,1,0,0
0.0,1576135073613,1,0,0
0.0,1576135074063,1,0,0
0.0,1576135074523,1,0,0
0.0,1576135074973,1,0,0
0.0,1576135075423,1,0,0
0.0,1576135075873,1,0,0
0.0,1576135076323,1,0,0
0.0,1576135076773,-1,0,0
0.0,1576135077223,-1,0,0
0.0,1576135077673,-1,0,0
0.0,1576135078123,-1,0,0
0.0,1576135078573,-1,0,0
0.0,1576135079023,-1,0,0
0.0,1576135079473,-1,0,0
0.0,1576135079923,-1,0,0
0.0,1576135080372,-1,0,0
0.0,1576135080823,-1,0,0
0.0,1576135081273,-1,0,0
0.0,1576135081723,-1,0,0
0.0,1576135082173,-1,0,0
0.0,1576135082623,-1,0,0
0.0,1576135083073,-1,0,0
0.0,1576135083523,-1,0,0
0.0,1576135083973,-1,0,0
0.0,1576135084423,-1,0,0
0.0,1576135084873,-1,0,0
0.0,1576135085323,-1,0,0
0.0,1576135085773,-1,0,0
0.0,1576135086223,-1,0,0
0.0,1576135086673,-1,0,0
0.0,1576135087123,-1,0,0
0.0,1576135087573,-1,0,0
0.0,1576135088013,-1,0,0
0.0,1576135088463,-1,0,0
0.0,1576135088913,-1,0,0
0.0,1576135089363,-1,0,0
0.0,1576135089813,-1,0,0
0.0,1576135090263,-1,0,0
0.0,1576135090713,-1,0,0
0.0,1576135091163,-1,0,0
0.0,1576135091613,-1,0,0
0.0,1576135092063,3,0,0
0.0,1576135092513,3,0,0
0.0,1576135092963,3,0,0
0.0,1576135093413,3,0,0
0.0,1576135093863,3,0,0
0.0,1576135094313,3,0,0
0.0,1576135094763,3,0,0
0.0,1576135095213,3,0,0
0.0,1576135095663,3,0,0
0.0,1576135096123,3,0,0
0.0,1576135096573,3,0,0
0.0,1576135097023,3,0,0
0.0,1576135097473,3,0,0
0.0,1576135097923,3,0,0
0.0,1576135098373,1,0,0
0.0,1576135098823,1,0,0
0.0,1576135099273,1,0,0
0.0,1576135099723,1,0,0
0.0,1576135100173,1,0,0
0.0,1576135100623,1,0,0
0.9,1576135101073,1,0,0
1.5,1576135101523,1,0,0
1.8,1576135101973,1,0,0
1.41,1576135102423,1,0,0
1.38,1576135102873,1,0,0
1.44,1576135103323,1,0,0
1.05,1576135103773,1,0,0
1.32,1576135104223,0,0,0
1.41,1576135104673,0,0,0
1.47,1576135105123,0,0,0
1.5,1576135105573,0,0,0
1.53,1576135106023,0,0,0
1.56,1576135106473,0,0,0
1.56,1576135106923,0,0,0
1.59,1576135107373,0,0,0
1.59,1576135107823,0,0,0
1.62,1576135108273,0,0,0
1.62,1576135108723,0,0,0
1.62,1576135109173,0,0,0
1.65,1576135109623,0,0,0
1.65,1576135110073,0,0,0
1.65,1576135110523,0,0,0
1.65,1576135110973,0,0,0
1.65,1576135111423,0,0,0
1.65,1576135111873,0,0,0
1.65,1576135112323,0,0,0
1.65,1576135112773,0,0,0
1.65,1576135113223,0,0,0
1.65,1576135113673,0,0,0
1.65,1576135114123,0,0,0
1.65,1576135114573,0,0,0
1.65,1576135115023,0,0,0
1.65,1576135115473,0,0,0
1.65,1576135115923,0,0,0
1.65,1576135116373,0,0,0
1.65,1576135116823,0,0,0
1.65,1576135117273,0,0,0
1.65,1576135117723,0,0,0
1.65,1576135118173,0,0,0
1.65,1576135118623,0,0,0
1.65,1576135119073,0,0,0
1.65,1576135119523,0,0,0
1.65,1576135119973,0,0,0
1.65,1576135120423,0,0,0
0.78,1576135120873,0,0,0
655.33,1576135121323,3,0,0
0.0,1576135121773,3,0,0
0.0,1576135122223,3,0,0
0.0,1576135122673,3,0,0
0.0,1576135123123,3,0,0
0.0,1576135123573,3,0,0
0.0,1576135124023,3,0,0
0.0,1576135124473,3,0,0
0.0,1576135124923,3,0,0
0.0,1576135125373,3,0,0
0.0,1576135125823,3,0,0
0.0,1576135126273,3,0,0
0.0,1576135126723,3,0,0
0.0,1576135127173,3,0,0
0.0,1576135127623,3,0,0
0.0,1576135128073,3,0,0
0.0,1576135128523,3,0,0
0.0,1576135128973,3,0,0
0.0,1576135129423,3,0,0
0.0,1576135129873,3,0,0
0.0,1576135130323,3,0,0
0.0,1576135130773,3,0,0
0.0,1576135131223,3,0,0
0.0,1576135131673,3,0,0
0.0,1576135132123,3,0,0
0.0,1576135132573,3,0,0
0.0,1576135133023,3,0,0
0.0,1576135133473,3,0,0
0.0,1576135133923,3,0,0
0.0,1576135134373,3,0,0
0.0,1576135134823,3,0,0
0.0,1576135135273,3,0,0
0.0,1576135135723,3,0,0
0.0,1576135136173,3,0,0
0.0,1576135136623,3,0,0
0.0,1576135137073,1,0,0
0.0,1576135137523,1,0,0
0.0,1576135137973,1,0,0
0.0,1576135138423,1,0,0
0.0,1576135138873,1,0,0
0.0,1576135139323,1,0,0
0.0,1576135139773,1,0,0
0.0,1576135140223,1,0,0
0.0,1576135140674,1,0,0
0.0,1576135141123,1,0,0
0.0,1576135141573,1,0,0
0.0,1576135142024,1,0,0
0.0,1576135142473,1,0,0
0.0,1576135142923,1,0,0
0.0,1576135143374,1,0,0
0.0,1576135143824,1,0,0
0.0,1576135144274,1,0,0
0.0,1576135144723,1,0,0
0.0,1576135145174,1,0,0
0.0,1576135145623,1,0,0
0.0,1576135146074,1,0,0
0.0,1576135146524,1,0,0
0.0,1576135146974,1,0,0
0.0,1576135147423,1,0,0
0.0,1576135147873,1,0,0
0.0,1576135148323,1,0,0
0.0,1576135148773,4,0,0
0.0,1576135149223,4,0,0
0.0,1576135149673,4,0,0
0.0,1576135150123,4,0,0
0.0,1576135150573,4,0,0
0.0,1576135151023,4,0,0
0.0,1576135151473,4,0,0
0.0,1576135151923,4,0,0
0.0,1576135152373,4,0,0
0.0,1576135152823,4,0,0
0.0,1576135153273,4,0,0
0.0,1576135153723,4,0,0
0.0,1576135154173,4,0,0
0.0,1576135154623,4,0,0
0.0,1576135155073,4,0,0
0.0,1576135155523,4,0,0
0.0,1576135155983,4,0,0
0.0,1576135156443,1,0,0
0.0,1576135156893,1,0,0
0.0,1576135157343,1,0,0
0.0,1576135157794,1,0,0
0.0,1576135158243,1,0,0
0.0,1576135158693,1,0,0
0.0,1576135159143,1,0,0
0.0,1576135159593,1,0,0
0.0,1576135160043,1,0,0
0.0,1576135160493,1,0,0
0.0,1576135160943,1,0,0
0.0,1576135161393,1,0,0
0.0,1576135161843,1,0,0
0.0,1576135162293,1,0,0
0.0,1576135162743,1,0,0
0.0,1576135163193,1,0,0
0.0,1576135163643,1,0,0
0.0,1576135164093,1,0,0
0.0,1576135164544,1,0,0
0.0,1576135164993,1,0,0
0.0,1576135165443,1,0,0
0.0,1576135165893,1,0,0
0.0,1576135166343,1,0,0
0.0,1576135166793,1,0,0
0.0,1576135167243,1,0,0
0.0,1576135167693,1,0,0
0.0,1576135168143,1,0,0
0.0,1576135168603,1,0,0
0.0,1576135169053,1,0,0
0.0,1576135169503,1,0,0
0.0,1576135169953,1,0,0
0.0,1576135170404,1,0,0
0.0,1576135170853,1,0,0
0.0,1576135171303,1,0,0
0.0,1576135171753,1,0,0
0.0,1576135172203,1,0,0
0.0,1576135172653,1,0,0
0.0,1576135173103,1,0,0
0.0,1576135173553,1,0,0
0.0,1576135174003,1,0,0
0.0,1576135174453,1,0,0
0.0,1576135174903,1,0,0
0.0,1576135175353,1,0,0
0.0,1576135175803,1,0,0
0.0,1576135176253,1,0,0
0.0,1576135176703,1,0,0
0.0,1576135177153,1,0,0
0.0,1576135177603,1,0,0
0.0,1576135178053,1,0,0
0.0,1576135178503,1,0,0
0.0,1576135178953,1,0,0
0.0,1576135179403,1,0,0
0.0,1576135179853,1,0,0
0.0,1576135180303,1,0,0
0.0,1576135180753,1,0,0
0.0,1576135181203,1,0,0
0.0,1576135181653,1,0,0
0.0,1576135182104,1,0,0
0.0,1576135182553,1,0,0
0.0,1576135183003,1,0,0
0.0,1576135183453,1,0,0
0.0,1576135183903,1,0,0
0.0,1576135184353,1,0,0
0.0,1576135184803,1,0,0
0.0,1576135185253,1,0,0
0.0,1576135185704,1,0,0
0.0,1576135186153,1,0,0
0.0,1576135186603,1,0,0
0.0,1576135187053,1,0,0
0.0,1576135187503,1,0,0
0.0,1576135187953,1,0,0
0.0,1576135188403,1,0,0
0.0,1576135188854,1,0,0
0.0,1576135189304,1,0,0
0.0,1576135189754,1,0,0
0.0,1576135190203,1,0,0
0.0,1576135190653,1,0,0
0.0,1576135191103,1,0,0
0.0,1576135191554,1,0,0
0.0,1576135192004,1,0,0
0.0,1576135192453,1,0,0
0.0,1576135192904,1,0,0
0.0,1576135193364,1,0,0
0.0,1576135193814,1,0,0
0.0,1576135194264,1,0,0
0.0,1576135194714,1,0,0
0.0,1576135195163,1,0,0
0.0,1576135195614,1,0,0
0.0,1576135196063,1,0,0
0.0,1576135196513,1,0,0
0.0,1576135196963,1,0,0
0.0,1576135197413,1,0,0
0.0,1576135197864,1,0,0
0.0,1576135198314,1,0,0
0.0,1576135198763,1,0,0
0.0,1576135199214,1,0,0
0.0,1576135199663,1,0,0
0.0,1576135200114,1,0,0
0.0,1576135200563,1,0,0
0.0,1576135201014,1,0,0
0.0,1576135201463,1,0,0
0.0,1576135201914,1,0,0
0.0,1576135202363,1,0,0
0.0,1576135202813,1,0,0
0.0,1576135203263,1,0,0
0.0,1576135203714,1,0,0
0.0,1576135204164,1,0,0
0.0,1576135204614,1,0,0
0.0,1576135205064,1,0,0
0.0,1576135205513,1,0,0
0.0,1576135205963,1,0,0
0.0,1576135206414,1,0,0
0.0,1576135206864,1,0,0
0.0,1576135207314,1,0,0
0.0,1576135207764,1,0,0
0.0,1576135208214,1,0,0
0.0,1576135208663,1,0,0
0.0,1576135209114,1,0,0
0.0,1576135209564,1,0,0
0.0,1576135210014,1,0,0
0.0,1576135210464,1,0,0
0.0,1576135210914,1,0,0
0.0,1576135211364,1,0,0
0.0,1576135211814,1,0,0
0.0,1576135212264,1,0,0
0.0,1576135212714,1,0,0
0.0,1576135213164,1,0,0
0.0,1576135213614,1,0,0
0.0,1576135214074,1,0,0
0.0,1576135214534,1,0,0
0.0,1576135214984,1,0,0
0.0,1576135215434,1,0,0
0.0,1576135215884,1,0,0
0.0,1576135216335,1,0,0
0.0,1576135216784,1,0,0
0.0,1576135217244,1,0,0
0.0,1576135217694,1,0,0
0.0,1576135218144,1,0,0
0.36,1576135218594,1,0,0
0.81,1576135219044,1,0,0
655.27,1576135219494,1,0,0
0.0,1576135219944,1,0,0
0.0,1576135220395,1,0,0
0.0,1576135220844,1,0,0
0.0,1576135221294,1,0,0
0.0,1576135221744,1,0,0
0.0,1576135222194,1,0,0
0.0,1576135222644,1,0,0
0.0,1576135223094,1,0,0
0.0,1576135223544,1,0,0
0.0,1576135223994,1,0,0
0.0,1576135224464,1,0,0
0.0,1576135224914,1,0,0
0.0,1576135225364,1,0,0
0.0,1576135225814,1,0,0
0.0,1576135226264,1,0,0
0.0,1576135226715,1,0,0
0.0,1576135227164,1,0,0
0.0,1576135227614,1,0,0
0.0,1576135228064,1,0,0
0.0,1576135228514,1,0,0
0.15,1576135228964,1,0,0
0.42,1576135229414,1,0,0
0.15,1576135229864,1,0,0
0.0,1576135230314,1,0,0
0.3,1576135230764,1,0,0
0.27,1576135231214,1,0,0
0.39,1576135231664,1,0,0
0.42,1576135232114,1,0,0
0.3,1576135232564,1,0,0
0.27,1576135233014,1,0,0
0.54,1576135233464,1,0,0
0.81,1576135233914,1,0,0
0.78,1576135234364,1,0,0
0.69,1576135234814,1,0,0
0.69,1576135235264,1,0,0
0.45,1576135235714,1,0,0
0.42,1576135236164,1,0,0
0.45,1576135236614,1,0,0
0.0,1576135237064,1,0,0
0.0,1576135237514,1,0,0
0.0,1576135237964,5,0,0
0.0,1576135238414,5,0,0
0.0,1576135238864,5,0,0
0.0,1576135239314,5,0,0
0.0,1576135239764,5,0,0
0.0,1576135240214,5,0,0
0.0,1576135240664,5,0,0
0.0,1576135241114,5,0,0
0.0,1576135241564,5,0,0
0.0,1576135242014,5,0,0
0.0,1576135242464,5,0,0
0.0,1576135242914,5,0,0
0.0,1576135243364,5,0,0
0.0,1576135243814,5,0,0
0.0,1576135244264,5,0,0
0.0,1576135244724,5,0,0
0.0,1576135245174,5,0,0
0.0,1576135245624,5,0,0
0.0,1576135246074,5,0,0
0.0,1576135246524,5,0,0
0.0,1576135246974,5,0,0
0.0,1576135247424,5,0,0
0.0,1576135247874,5,0,0
0.0,1576135248324,5,0,0
0.0,1576135248774,5,0,0
0.0,1576135249224,5,0,0
0.0,1576135249674,5,0,0
0.0,1576135250124,5,0,0
0.48,1576135250574,5,0,0
1.08,1576135251024,5,0,0
0.6,1576135251474,1,0,0
0.0,1576135251924,1,0,0
0.03,1576135252374,1,0,0
0.3,1576135252824,1,0,0
0.81,1576135253274,1,0,0
1.08,1576135253724,1,0,0
0.75,1576135254174,1,0,0
0.06,1576135254624,3,0,0
0.0,1576135255074,3,0,0
0.0,1576135255524,3,0,0
0.0,1576135255974,3,0,0
0.0,1576135256424,3,0,0
0.0,1576135256874,3,0,0
0.0,1576135257324,3,0,0
0.0,1576135257774,3,0,0
0.0,1576135258224,3,0,0
0.0,1576135258674,3,0,0
0.0,1576135259124,3,0,0
0.0,1576135259574,3,0,0
0.0,1576135260024,3,0,0
0.0,1576135260474,3,0,0
0.0,1576135260924,3,0,0
0.0,1576135261374,3,0,0
0.0,1576135261824,3,0,0
0.0,1576135262274,3,0,0
0.0,1576135262724,3,0,0
0.0,1576135263174,3,0,0
0.0,1576135263624,3,0,0
0.0,1576135264074,3,0,0
0.0,1576135264534,3,0,0
0.0,1576135264984,3,0,0
0.0,1576135265434,3,0,0
0.0,1576135265884,3,0,0
0.0,1576135266334,3,0,0
0.0,1576135266784,1,0,0
0.0,1576135267234,1,0,0
0.0,1576135267684,1,0,0
0.0,1576135268135,1,0,0
0.0,1576135268584,1,0,0
0.0,1576135269034,1,0,0
0.0,1576135269484,1,0,0
0.0,1576135269934,1,0,0
0.0,1576135270384,1,0,0
0.0,1576135270834,1,0,0
0.0,1576135271284,1,0,0
0.0,1576135271734,1,0,0
0.0,1576135272184,1,0,0
0.0,1576135272634,1,0,0
0.0,1576135273084,1,0,0
0.0,1576135273534,1,0,0
0.0,1576135273984,1,0,0
0.0,1576135274434,1,0,0
0.0,1576135274884,1,0,0
0.0,1576135275334,1,0,0
0.0,1576135275784,1,0,0
0.0,1576135276234,1,0,0
0.0,1576135276684,1,0,0
0.0,1576135277134,1,0,0
0.0,1576135277594,1,0,0
0.0,1576135278044,1,0,0
0.0,1576135278504,1,0,0
0.0,1576135278954,1,0,0
0.0,1576135279404,1,0,0
0.0,1576135279854,1,0,0
0.0,1576135280304,1,0,0
0.0,1576135280754,1,0,0
0.0,1576135281204,1,0,0
0.0,1576135281654,1,0,0
0.0,1576135282114,1,0,0
0.0,1576135282574,1,0,0
0.0,1576135283024,1,0,0
0.0,1576135283474,1,0,0
0.0,1576135283924,1,0,0
0.0,1576135284374,1,0,0
0.0,1576135284824,1,0,0
0.0,1576135285274,1,0,0
0.0,1576135285724,1,0,0
0.0,1576135286174,1,0,0
0.0,1576135286624,1,0,0
0.0,1576135287074,1,0,0
0.0,1576135287524,1,0,0
0.0,1576135287994,1,0,0
0.0,1576135288444,1,0,0
0.0,1576135288894,1,0,0
0.0,1576135289344,1,0,0
0.0,1576135289794,1,0,0
0.0,1576135290244,1,0,0
0.0,1576135290694,1,0,0
0.0,1576135291144,1,0,0
0.0,1576135291594,1,0,0
0.0,1576135292044,1,0,0
0.0,1576135292494,1,0,0
0.0,1576135292944,1,0,0
0.0,1576135293394,1,0,0
0.0,1576135293844,1,0,0
0.0,1576135294294,1,0,0
0.0,1576135294744,1,0,0
0.0,1576135295194,1,0,0
0.0,1576135295644,1,0,0
0.0,1576135296094,1,0,0
0.0,1576135296544,1,0,0
0.0,1576135296994,1,0,0
0.0,1576135297444,1,0,0
0.0,1576135297894,1,0,0
0.0,1576135298344,1,0,0
0.0,1576135298794,1,0,0
0.0,1576135299244,1,0,0
0.0,1576135299694,1,0,0
0.0,1576135300144,1,0,0
0.0,1576135300594,1,0,0
0.0,1576135301044,1,0,0
0.0,1576135301494,1,0,0
0.0,1576135301944,1,0,0
0.0,1576135302394,1,0,0
0.0,1576135302844,1,0,0
0.0,1576135303294,1,0,0
0.0,1576135303744,1,0,0
0.0,1576135304194,1,0,0
0.0,1576135304644,1,0,0
0.0,1576135305095,1,0,0
0.0,1576135305544,1,0,0
0.0,1576135305994,1,0,0
0.0,1576135306444,1,0,0
0.0,1576135306894,1,0,0
0.0,1576135307344,1,0,0
0.0,1576135307804,1,0,0
0.0,1576135308254,1,0,0
0.0,1576135308704,1,0,0
0.0,1576135309154,1,0,0
0.0,1576135309604,1,0,0
0.0,1576135310054,1,0,0
0.0,1576135310504,1,0,0
0.0,1576135310954,1,0,0
0.0,1576135311404,1,0,0
0.0,1576135311854,1,0,0
0.0,1576135312304,1,0,0
0.0,1576135312754,1,0,0
0.0,1576135313204,1,0,0
0.0,1576135313654,1,0,0
0.0,1576135314104,1,0,0
0.0,1576135314554,1,0,0
0.0,1576135315004,1,0,0
0.0,1576135315454,1,0,0
0.0,1576135315904,1,0,0
0.0,1576135316354,1,0,0
0.0,1576135316804,1,0,0
0.0,1576135317254,1,0,0
0.0,1576135317704,1,0,0
0.0,1576135318154,1,0,0
0.0,1576135318604,1,0,0
0.0,1576135319054,1,0,0
0.0,1576135319504,1,0,0
0.0,1576135319954,1,0,0
0.0,1576135320404,1,0,0
0.0,1576135320854,1,0,0
0.0,1576135321304,1,0,0
0.0,1576135321754,1,0,0
0.0,1576135322206,1,0,0
0.0,1576135322655,1,0,0
0.0,1576135323105,1,0,0
0.0,1576135323555,1,0,0
0.0,1576135324005,1,0,0
0.0,1576135324455,1,0,0
0.0,1576135324905,1,0,0
0.0,1576135325355,1,0,0
0.0,1576135325805,1,0,0
0.0,1576135326255,1,0,0
0.0,1576135326705,1,0,0
0.0,1576135327155,1,0,0
0.0,1576135327605,1,0,0
0.0,1576135328054,1,0,0
0.0,1576135328505,1,0,0
0.0,1576135328955,1,0,0
0.0,1576135329405,1,0,0
0.0,1576135329855,1,0,0
0.0,1576135330305,1,0,0
0.0,1576135330755,1,0,0
0.0,1576135331205,1,0,0
0.0,1576135331655,1,0,0
0.0,1576135332105,1,0,0
0.0,1576135332555,1,0,0
0.0,1576135333005,1,0,0
0.0,1576135333455,1,0,0
0.0,1576135333905,1,0,0
0.0,1576135334355,1,0,0
0.0,1576135334805,1,0,0
0.0,1576135335255,1,0,0
0.0,1576135335705,1,0,0
0.0,1576135336155,1,0,0
0.0,1576135336605,1,0,0
0.0,1576135337055,1,0,0
0.0,1576135337505,1,0,0
0.0,1576135337955,1,0,0
0.0,1576135338405,1,0,0
0.0,1576135338855,1,0,0
0.0,1576135339305,1,0,0
0.0,1576135339755,1,0,0
0.0,1576135340205,1,0,0
0.0,1576135340655,1,0,0
0.0,1576135341105,1,0,0
0.0,1576135341555,1,0,0
0.0,1576135342005,1,0,0
0.0,1576135342455,1,0,0
0.0,1576135342905,1,0,0
0.0,1576135343355,1,0,0
0.0,1576135343805,1,0,0
0.0,1576135344255,1,0,0
0.0,1576135344705,1,0,0
0.0,1576135345155,1,0,0
0.0,1576135345605,1,0,0
0.0,1576135346055,1,0,0
0.0,1576135346505,1,0,0
0.0,1576135346955,1,0,0
0.0,1576135347405,1,0,0
0.51,1576135347865,1,0,0
1.14,1576135348315,1,0,0
0.57,1576135348765,1,0,0
0.0,1576135349215,1,0,0
0.18,1576135349665,1,0,0
0.78,1576135350115,1,0,0
1.2,1576135350565,1,0,0
1.23,1576135351015,1,0,0
1.29,1576135351465,1,0,0
0.45,1576135351925,1,0,0
0.0,1576135352375,1,0,0
0.0,1576135352825,1,0,0
0.0,1576135353275,1,0,0
0.0,1576135353725,1,0,0
0.0,1576135354175,1,0,0
0.0,1576135354625,1,0,0
0.0,1576135355075,1,0,0
0.0,1576135355525,1,0,0
0.0,1576135355975,1,0,0
0.0,1576135356425,1,0,0
0.0,1576135356875,1,0,0
0.0,1576135357325,1,0,0
0.0,1576135357775,1,0,0
0.0,1576135358225,1,0,0
0.0,1576135358675,1,0,0
0.0,1576135359125,1,0,0
0.0,1576135359575,1,0,0
0.0,1576135360025,1,0,0
0.0,1576135360475,1,0,0
0.0,1576135360925,1,0,0
0.0,1576135361375,1,0,0
0.0,1576135361835,1,0,0
0.0,1576135362285,1,0,0
0.0,1576135362735,1,0,0
0.0,1576135363195,1,0,0
0.0,1576135363645,1,0,0
0.0,1576135364095,1,0,0
0.0,1576135364545,1,0,0
0.0,1576135364995,1,0,0
0.0,1576135365445,1,0,0
