accLateral_data,Timestamp,Action,Bump,Traffic congestion
-0.001,1576135038542,8,0,0
-0.002,1576135038992,8,0,0
-0.002,1576135039442,8,0,0
-0.001,1576135039892,8,0,0
-0.001,1576135040343,4,0,0
-0.002,1576135040792,4,0,0
-0.002,1576135041242,4,0,0
-0.001,1576135041692,4,0,0
0.0,1576135042142,4,0,0
-0.001,1576135042592,4,0,0
-0.001,1576135043042,4,0,0
-0.001,1576135043492,4,0,0
0.0,1576135043943,4,0,0
-0.001,1576135044392,4,0,0
-0.001,1576135044863,4,0,0
0.0,1576135045313,4,0,0
0.001,1576135045763,4,0,0
0.0,1576135046213,4,0,0
-0.001,1576135046663,4,0,0
-0.001,1576135047113,4,0,0
0.0,1576135047563,4,0,0
-0.003,1576135048013,4,0,0
-0.003,1576135048462,4,0,0
0.0,1576135048913,4,0,0
-0.001,1576135049363,4,0,0
0.0,1576135049813,4,0,0
-0.001,1576135050263,4,0,0
-0.001,1576135050713,5,0,0
0.0,1576135051163,5,0,0
-0.001,1576135051613,5,0,0
0.0,1576135052063,5,0,0
0.0,1576135052513,5,0,0
0.0,1576135052963,5,0,0
0.0,1576135053413,5,0,0
0.0,1576135053863,5,0,0
-0.001,1576135054313,5,0,0
0.0,1576135054763,5,0,0
0.001,1576135055213,5,0,0
0.0,1576135055663,5,0,0
0.0,1576135056113,5,0,0
0.0,1576135056563,5,0,0
0.0,1576135057013,5,0,0
0.001,1576135057463,5,0,0
0.002,1576135057913,5,0,0
0.002,1576135058363,5,0,0
0.001,1576135058813,5,0,0
0.002,1576135059263,5,0,0
0.0,1576135059713,5,0,0
0.0,1576135060163,5,0,0
0.001,1576135060613,5,0,0
0.0,1576135061063,5,0,0
0.0,1576135061513,1,0,0
0.0,1576135061963,1,0,0
0.0,1576135062413,1,0,0
0.0,1576135062863,1,0,0
0.0,1576135063313,1,0,0
0.0,1576135063763,1,0,0
0.0,1576135064213,1,0,0
0.0,1576135064663,1,0,0
0.001,1576135065122,1,0,0
0.0,1576135065573,1,0,0
0.0,1576135066023,1,0,0
0.0,1576135066473,1,0,0
0.0,1576135066923,1,0,0
0.0,1576135067373,1,0,0
0.0,1576135067822,1,0,0
-0.001,1576135068283,1,0,0
-0.001,1576135068733,1,0,0
0.0,1576135069183,1,0,0
-0.001,1576135069632,1,0,0
0.0,1576135070083,1,0,0
0.0,1576135070532,1,0,0
0.0,1576135070983,1,0,0
0.0,1576135071433,1,0,0
0.0,1576135071883,1,0,0
0.0,1576135072333,1,0,0
-0.001,1576135072783,1,0,0
-0.001,1576135073233,1,0,0
-0.001,1576135073683,1,0,0
0.0,1576135074133,1,0,0
0.0,1576135074593,1,0,0
0.0,1576135075043,1,0,0
0.0,1576135075493,1,0,0
0.0,1576135075943,1,0,0
0.0,1576135076393,1,0,0
0.001,1576135076843,-1,0,0
0.0,1576135077293,-1,0,0
0.002,1576135077743,-1,0,0
0.002,1576135078193,-1,0,0
0.0,1576135078643,-1,0,0
0.0,1576135079093,-1,0,0
0.0,1576135079543,-1,0,0
-0.001,1576135079993,-1,0,0
0.001,1576135080443,-1,0,0
-0.001,1576135080893,-1,0,0
-0.003,1576135081343,-1,0,0
-0.002,1576135081793,-1,0,0
-0.001,1576135082243,-1,0,0
-0.002,1576135082693,-1,0,0
-0.001,1576135083143,-1,0,0
-0.001,1576135083593,-1,0,0
0.0,1576135084043,-1,0,0
0.0,1576135084493,-1,0,0
-0.003,1576135084943,-1,0,0
-0.004,1576135085393,-1,0,0
-0.006,1576135085843,-1,0,0
-0.005,1576135086293,-1,0,0
-0.003,1576135086743,-1,0,0
0.002,1576135087193,-1,0,0
0.003,1576135087643,-1,0,0
0.003,1576135088083,-1,0,0
0.003,1576135088533,-1,0,0
0.003,1576135088983,-1,0,0
0.0,1576135089433,-1,0,0
0.002,1576135089883,-1,0,0
-0.003,1576135090333,-1,0,0
-0.006,1576135090783,-1,0,0
-0.002,1576135091233,-1,0,0
-0.003,1576135091683,3,0,0
-0.002,1576135092133,3,0,0
-0.003,1576135092583,3,0,0
-0.002,1576135093033,3,0,0
-0.002,1576135093483,3,0,0
-0.002,1576135093933,3,0,0
-0.003,1576135094383,3,0,0
-0.003,1576135094833,3,0,0
-0.006,1576135095283,3,0,0
-0.002,1576135095733,3,0,0
-0.003,1576135096193,3,0,0
0.001,1576135096643,3,0,0
-0.004,1576135097093,3,0,0
-0.005,1576135097543,3,0,0
0.007,1576135097993,3,0,0
0.0,1576135098443,1,0,0
-0.002,1576135098893,1,0,0
-0.001,1576135099343,1,0,0
-0.001,1576135099793,1,0,0
0.0,1576135100243,1,0,0
-0.001,1576135100693,1,0,0
-0.001,1576135101143,1,0,0
-0.001,1576135101593,1,0,0
-0.001,1576135102043,1,0,0
-0.003,1576135102493,1,0,0
-0.002,1576135102945,1,0,0
-0.003,1576135103393,1,0,0
-0.003,1576135103843,1,0,0
-0.003,1576135104293,0,0,0
-0.003,1576135104743,0,0,0
-0.003,1576135105193,0,0,0
-0.003,1576135105643,0,0,0
-0.003,1576135106093,0,0,0
-0.002,1576135106543,0,0,0
-0.002,1576135106993,0,0,0
-0.003,1576135107443,0,0,0
-0.002,1576135107893,0,0,0
-0.002,1576135108343,0,0,0
-0.003,1576135108793,0,0,0
-0.003,1576135109243,0,0,0
-0.003,1576135109693,0,0,0
-0.003,1576135110143,0,0,0
-0.002,1576135110593,0,0,0
-0.003,1576135111043,0,0,0
-0.003,1576135111493,0,0,0
-0.003,1576135111943,0,0,0
-0.002,1576135112393,0,0,0
-0.002,1576135112843,0,0,0
-0.003,1576135113293,0,0,0
-0.003,1576135113743,0,0,0
-0.002,1576135114193,0,0,0
-0.002,1576135114643,0,0,0
-0.003,1576135115093,0,0,0
-0.003,1576135115543,0,0,0
-0.003,1576135115993,0,0,0
-0.002,1576135116443,0,0,0
-0.002,1576135116893,0,0,0
-0.002,1576135117343,0,0,0
-0.002,1576135117793,0,0,0
-0.003,1576135118243,0,0,0
-0.003,1576135118693,0,0,0
-0.003,1576135119143,0,0,0
-0.003,1576135119593,0,0,0
-0.003,1576135120043,0,0,0
-0.003,1576135120493,0,0,0
-0.003,1576135120943,0,0,0
-0.003,1576135121393,3,0,0
-0.003,1576135121843,3,0,0
-0.003,1576135122293,3,0,0
-0.003,1576135122743,3,0,0
-0.003,1576135123193,3,0,0
-0.004,1576135123643,3,0,0
-0.005,1576135124093,3,0,0
-0.002,1576135124543,3,0,0
-0.005,1576135124993,3,0,0
-0.005,1576135125443,3,0,0
-0.01,1576135125893,3,0,0
-0.012,1576135126343,3,0,0
-0.011,1576135126793,3,0,0
-0.008,1576135127243,3,0,0
-0.003,1576135127693,3,0,0
-0.006,1576135128143,3,0,0
-0.008,1576135128593,3,0,0
-0.004,1576135129043,3,0,0
-0.007,1576135129493,3,0,0
-0.009000000000000001,1576135129943,3,0,0
-0.007,1576135130393,3,0,0
-0.006,1576135130843,3,0,0
-0.006,1576135131293,3,0,0
-0.005,1576135131743,3,0,0
-0.007,1576135132193,3,0,0
-0.01,1576135132643,3,0,0
-0.007,1576135133093,3,0,0
-0.006,1576135133543,3,0,0
-0.007,1576135133993,3,0,0
-0.007,1576135134443,3,0,0
-0.007,1576135134893,3,0,0
-0.007,1576135135343,3,0,0
0.0,1576135135793,3,0,0
0.002,1576135136243,3,0,0
0.0,1576135136693,3,0,0
-0.001,1576135137143,1,0,0
0.0,1576135137593,1,0,0
-0.002,1576135138043,1,0,0
-0.001,1576135138493,1,0,0
-0.001,1576135138943,1,0,0
-0.003,1576135139393,1,0,0
-0.001,1576135139843,1,0,0
-0.003,1576135140293,1,0,0
-0.002,1576135140743,1,0,0
0.0,1576135141193,1,0,0
-0.001,1576135141644,1,0,0
0.0,1576135142093,1,0,0
-0.001,1576135142543,1,0,0
-0.002,1576135142993,1,0,0
-0.003,1576135143443,1,0,0
-0.006,1576135143893,1,0,0
-0.007,1576135144343,1,0,0
-0.004,1576135144793,1,0,0
-0.003,1576135145243,1,0,0
-0.004,1576135145693,1,0,0
-0.006,1576135146143,1,0,0
-0.007,1576135146593,1,0,0
-0.007,1576135147044,1,0,0
-0.008,1576135147493,1,0,0
-0.002,1576135147943,1,0,0
-0.003,1576135148393,4,0,0
-0.003,1576135148843,4,0,0
-0.007,1576135149293,4,0,0
-0.003,1576135149743,4,0,0
0.001,1576135150193,4,0,0
0.001,1576135150643,4,0,0
0.0,1576135151093,4,0,0
-0.002,1576135151543,4,0,0
-0.005,1576135151993,4,0,0
-0.006,1576135152443,4,0,0
-0.002,1576135152893,4,0,0
-0.005,1576135153343,4,0,0
-0.003,1576135153793,4,0,0
-0.003,1576135154243,4,0,0
-0.002,1576135154693,4,0,0
-0.002,1576135155143,4,0,0
0.001,1576135155593,4,0,0
0.003,1576135156053,4,0,0
-0.001,1576135156513,1,0,0
0.0,1576135156963,1,0,0
0.001,1576135157413,1,0,0
0.001,1576135157864,1,0,0
0.003,1576135158313,1,0,0
0.004,1576135158763,1,0,0
0.002,1576135159213,1,0,0
0.004,1576135159664,1,0,0
0.003,1576135160113,1,0,0
0.001,1576135160563,1,0,0
0.004,1576135161013,1,0,0
0.004,1576135161463,1,0,0
0.002,1576135161913,1,0,0
0.002,1576135162363,1,0,0
0.003,1576135162813,1,0,0
0.002,1576135163264,1,0,0
0.002,1576135163713,1,0,0
0.004,1576135164163,1,0,0
0.001,1576135164613,1,0,0
-0.001,1576135165063,1,0,0
0.0,1576135165513,1,0,0
0.001,1576135165963,1,0,0
0.001,1576135166413,1,0,0
0.0,1576135166863,1,0,0
0.0,1576135167313,1,0,0
0.0,1576135167763,1,0,0
0.002,1576135168213,1,0,0
0.001,1576135168673,1,0,0
-0.001,1576135169123,1,0,0
0.0,1576135169573,1,0,0
-0.001,1576135170023,1,0,0
0.0,1576135170474,1,0,0
0.002,1576135170923,1,0,0
0.002,1576135171373,1,0,0
0.0,1576135171823,1,0,0
0.0,1576135172273,1,0,0
0.001,1576135172723,1,0,0
0.005,1576135173173,1,0,0
0.003,1576135173623,1,0,0
0.0,1576135174073,1,0,0
-0.001,1576135174524,1,0,0
-0.002,1576135174973,1,0,0
0.0,1576135175423,1,0,0
0.0,1576135175873,1,0,0
0.0,1576135176324,1,0,0
0.0,1576135176773,1,0,0
-0.004,1576135177223,1,0,0
-0.001,1576135177673,1,0,0
0.0,1576135178123,1,0,0
-0.002,1576135178573,1,0,0
-0.002,1576135179023,1,0,0
0.0,1576135179473,1,0,0
-0.001,1576135179923,1,0,0
-0.001,1576135180374,1,0,0
-0.001,1576135180823,1,0,0
0.001,1576135181274,1,0,0
-0.001,1576135181723,1,0,0
0.0,1576135182173,1,0,0
0.0,1576135182623,1,0,0
0.0,1576135183073,1,0,0
0.0,1576135183523,1,0,0
0.0,1576135183973,1,0,0
0.0,1576135184423,1,0,0
0.0,1576135184873,1,0,0
0.0,1576135185323,1,0,0
0.0,1576135185773,1,0,0
0.0,1576135186224,1,0,0
0.0,1576135186673,1,0,0
0.001,1576135187124,1,0,0
0.001,1576135187573,1,0,0
0.001,1576135188024,1,0,0
0.0,1576135188473,1,0,0
0.0,1576135188923,1,0,0
0.0,1576135189373,1,0,0
0.0,1576135189823,1,0,0
0.001,1576135190274,1,0,0
0.0,1576135190724,1,0,0
0.0,1576135191173,1,0,0
0.002,1576135191623,1,0,0
0.0,1576135192074,1,0,0
0.0,1576135192524,1,0,0
0.0,1576135192973,1,0,0
-0.001,1576135193434,1,0,0
0.0,1576135193884,1,0,0
0.0,1576135194333,1,0,0
0.0,1576135194783,1,0,0
0.001,1576135195234,1,0,0
-0.001,1576135195683,1,0,0
0.0,1576135196133,1,0,0
-0.002,1576135196584,1,0,0
0.001,1576135197033,1,0,0
0.0,1576135197483,1,0,0
0.0,1576135197933,1,0,0
0.003,1576135198384,1,0,0
0.001,1576135198833,1,0,0
-0.001,1576135199283,1,0,0
-0.001,1576135199733,1,0,0
0.0,1576135200183,1,0,0
0.0,1576135200634,1,0,0
0.0,1576135201083,1,0,0
0.0,1576135201533,1,0,0
0.0,1576135201983,1,0,0
0.0,1576135202433,1,0,0
0.0,1576135202883,1,0,0
0.0,1576135203334,1,0,0
-0.001,1576135203784,1,0,0
-0.001,1576135204234,1,0,0
-0.002,1576135204683,1,0,0
0.001,1576135205133,1,0,0
-0.001,1576135205584,1,0,0
-0.002,1576135206033,1,0,0
-0.001,1576135206483,1,0,0
0.0,1576135206934,1,0,0
0.0,1576135207384,1,0,0
0.0,1576135207834,1,0,0
0.0,1576135208284,1,0,0
-0.003,1576135208734,1,0,0
-0.006,1576135209183,1,0,0
0.0,1576135209634,1,0,0
-0.003,1576135210084,1,0,0
-0.005,1576135210534,1,0,0
-0.005,1576135210983,1,0,0
-0.005,1576135211434,1,0,0
-0.002,1576135211884,1,0,0
-0.004,1576135212334,1,0,0
-0.002,1576135212784,1,0,0
0.0,1576135213234,1,0,0
0.0,1576135213684,1,0,0
-0.006,1576135214144,1,0,0
-0.003,1576135214604,1,0,0
-0.001,1576135215054,1,0,0
-0.002,1576135215504,1,0,0
-0.003,1576135215955,1,0,0
-0.003,1576135216404,1,0,0
-0.005,1576135216854,1,0,0
-0.003,1576135217314,1,0,0
-0.003,1576135217764,1,0,0
-0.002,1576135218214,1,0,0
-0.001,1576135218664,1,0,0
-0.002,1576135219114,1,0,0
-0.004,1576135219564,1,0,0
-0.004,1576135220014,1,0,0
-0.004,1576135220464,1,0,0
-0.005,1576135220914,1,0,0
0.001,1576135221364,1,0,0
0.003,1576135221814,1,0,0
0.0,1576135222264,1,0,0
-0.003,1576135222714,1,0,0
-0.001,1576135223164,1,0,0
-0.002,1576135223614,1,0,0
0.0,1576135224064,1,0,0
0.001,1576135224534,1,0,0
0.0,1576135224984,1,0,0
0.0,1576135225434,1,0,0
0.0,1576135225884,1,0,0
0.0,1576135226334,1,0,0
0.0,1576135226784,1,0,0
-0.001,1576135227234,1,0,0
0.0,1576135227684,1,0,0
0.0,1576135228134,1,0,0
0.0,1576135228584,1,0,0
-0.002,1576135229034,1,0,0
0.0,1576135229484,1,0,0
0.0,1576135229934,1,0,0
-0.001,1576135230384,1,0,0
-0.002,1576135230834,1,0,0
-0.003,1576135231284,1,0,0
0.001,1576135231734,1,0,0
0.0,1576135232184,1,0,0
0.001,1576135232634,1,0,0
-0.001,1576135233084,1,0,0
0.0,1576135233534,1,0,0
0.0,1576135233984,1,0,0
0.0,1576135234434,1,0,0
-0.002,1576135234884,1,0,0
0.001,1576135235334,1,0,0
-0.001,1576135235784,1,0,0
-0.002,1576135236234,1,0,0
0.001,1576135236684,1,0,0
0.0,1576135237134,1,0,0
0.003,1576135237584,1,0,0
0.0,1576135238034,5,0,0
-0.001,1576135238484,5,0,0
-0.003,1576135238934,5,0,0
-0.005,1576135239384,5,0,0
-0.005,1576135239834,5,0,0
0.0,1576135240284,5,0,0
0.002,1576135240734,5,0,0
0.003,1576135241184,5,0,0
0.006,1576135241634,5,0,0
0.008,1576135242084,5,0,0
0.011,1576135242534,5,0,0
0.0,1576135242984,5,0,0
0.0,1576135243434,5,0,0
0.001,1576135243884,5,0,0
0.002,1576135244334,5,0,0
0.001,1576135244795,5,0,0
0.0,1576135245244,5,0,0
0.0,1576135245694,5,0,0
-0.006,1576135246144,5,0,0
-0.011,1576135246595,5,0,0
-0.011,1576135247044,5,0,0
-0.006,1576135247494,5,0,0
0.003,1576135247944,5,0,0
0.01,1576135248394,5,0,0
0.011,1576135248844,5,0,0
0.017,1576135249294,5,0,0
0.005,1576135249744,5,0,0
-0.001,1576135250195,5,0,0
-0.001,1576135250644,5,0,0
0.0,1576135251094,1,0,0
0.0,1576135251544,1,0,0
0.0,1576135251994,1,0,0
0.0,1576135252444,1,0,0
0.0,1576135252894,1,0,0
-0.003,1576135253344,1,0,0
-0.001,1576135253794,1,0,0
-0.002,1576135254244,3,0,0
-0.004,1576135254694,3,0,0
-0.007,1576135255144,3,0,0
-0.017,1576135255595,3,0,0
-0.011,1576135256044,3,0,0
-0.017,1576135256494,3,0,0
-0.015,1576135256944,3,0,0
-0.017,1576135257394,3,0,0
-0.019,1576135257844,3,0,0
-0.015,1576135258294,3,0,0
-0.013000000000000001,1576135258744,3,0,0
-0.015,1576135259194,3,0,0
-0.015,1576135259644,3,0,0
-0.015,1576135260094,3,0,0
-0.017,1576135260544,3,0,0
-0.014,1576135260994,3,0,0
-0.012,1576135261444,3,0,0
-0.013000000000000001,1576135261894,3,0,0
-0.013000000000000001,1576135262344,3,0,0
-0.015,1576135262794,3,0,0
-0.015,1576135263244,3,0,0
-0.012,1576135263694,3,0,0
-0.005,1576135264145,3,0,0
-0.007,1576135264604,3,0,0
-0.01,1576135265054,3,0,0
-0.005,1576135265504,3,0,0
0.001,1576135265954,3,0,0
0.0,1576135266405,3,0,0
0.0,1576135266854,1,0,0
0.001,1576135267304,1,0,0
0.001,1576135267754,1,0,0
0.0,1576135268204,1,0,0
-0.001,1576135268654,1,0,0
0.0,1576135269104,1,0,0
0.0,1576135269554,1,0,0
0.0,1576135270004,1,0,0
0.0,1576135270454,1,0,0
0.003,1576135270904,1,0,0
0.001,1576135271354,1,0,0
0.0,1576135271804,1,0,0
0.0,1576135272254,1,0,0
-0.001,1576135272704,1,0,0
0.0,1576135273154,1,0,0
-0.002,1576135273604,1,0,0
-0.002,1576135274054,1,0,0
-0.002,1576135274504,1,0,0
-0.002,1576135274954,1,0,0
0.0,1576135275404,1,0,0
-0.001,1576135275854,1,0,0
0.0,1576135276304,1,0,0
0.0,1576135276754,1,0,0
0.0,1576135277204,1,0,0
0.001,1576135277664,1,0,0
0.0,1576135278114,1,0,0
0.001,1576135278574,1,0,0
0.0,1576135279024,1,0,0
0.0,1576135279474,1,0,0
0.0,1576135279924,1,0,0
0.0,1576135280374,1,0,0
0.0,1576135280824,1,0,0
0.0,1576135281274,1,0,0
0.0,1576135281724,1,0,0
0.0,1576135282184,1,0,0
0.0,1576135282644,1,0,0
0.0,1576135283094,1,0,0
-0.001,1576135283544,1,0,0
-0.001,1576135283994,1,0,0
0.0,1576135284444,1,0,0
0.001,1576135284894,1,0,0
0.0,1576135285344,1,0,0
0.001,1576135285794,1,0,0
0.001,1576135286244,1,0,0
0.0,1576135286694,1,0,0
-0.001,1576135287144,1,0,0
0.0,1576135287594,1,0,0
-0.001,1576135288064,1,0,0
-0.001,1576135288514,1,0,0
-0.001,1576135288964,1,0,0
-0.001,1576135289414,1,0,0
-0.001,1576135289864,1,0,0
0.0,1576135290314,1,0,0
0.0,1576135290764,1,0,0
0.0,1576135291214,1,0,0
0.0,1576135291664,1,0,0
0.0,1576135292114,1,0,0
0.0,1576135292564,1,0,0
0.0,1576135293014,1,0,0
0.0,1576135293464,1,0,0
0.0,1576135293914,1,0,0
0.0,1576135294364,1,0,0
0.0,1576135294814,1,0,0
0.0,1576135295264,1,0,0
0.0,1576135295714,1,0,0
0.0,1576135296164,1,0,0
0.0,1576135296614,1,0,0
0.0,1576135297064,1,0,0
0.0,1576135297514,1,0,0
0.0,1576135297964,1,0,0
0.0,1576135298414,1,0,0
0.001,1576135298864,1,0,0
0.0,1576135299314,1,0,0
0.002,1576135299764,1,0,0
-0.001,1576135300214,1,0,0
0.0,1576135300664,1,0,0
0.0,1576135301114,1,0,0
0.001,1576135301564,1,0,0
0.0,1576135302014,1,0,0
0.0,1576135302464,1,0,0
0.001,1576135302914,1,0,0
0.0,1576135303364,1,0,0
0.0,1576135303814,1,0,0
0.0,1576135304265,1,0,0
0.0,1576135304714,1,0,0
0.001,1576135305164,1,0,0
0.0,1576135305614,1,0,0
0.0,1576135306064,1,0,0
0.0,1576135306514,1,0,0
0.0,1576135306964,1,0,0
0.0,1576135307414,1,0,0
0.0,1576135307874,1,0,0
0.001,1576135308324,1,0,0
0.0,1576135308774,1,0,0
0.0,1576135309224,1,0,0
0.001,1576135309674,1,0,0
0.002,1576135310124,1,0,0
0.001,1576135310574,1,0,0
0.0,1576135311024,1,0,0
0.0,1576135311474,1,0,0
0.0,1576135311924,1,0,0
0.0,1576135312374,1,0,0
0.0,1576135312824,1,0,0
0.001,1576135313275,1,0,0
0.001,1576135313724,1,0,0
0.0,1576135314174,1,0,0
0.0,1576135314625,1,0,0
0.0,1576135315074,1,0,0
0.0,1576135315524,1,0,0
-0.004,1576135315974,1,0,0
-0.001,1576135316425,1,0,0
0.0,1576135316874,1,0,0
-0.002,1576135317324,1,0,0
0.0,1576135317774,1,0,0
0.0,1576135318224,1,0,0
0.0,1576135318674,1,0,0
0.0,1576135319124,1,0,0
0.0,1576135319574,1,0,0
0.001,1576135320024,1,0,0
0.001,1576135320474,1,0,0
0.001,1576135320924,1,0,0
0.0,1576135321375,1,0,0
0.0,1576135321824,1,0,0
0.0,1576135322275,1,0,0
0.0,1576135322725,1,0,0
0.0,1576135323175,1,0,0
-0.002,1576135323625,1,0,0
0.0,1576135324075,1,0,0
0.0,1576135324525,1,0,0
0.0,1576135324975,1,0,0
0.0,1576135325425,1,0,0
0.0,1576135325875,1,0,0
0.0,1576135326325,1,0,0
0.0,1576135326775,1,0,0
-0.001,1576135327225,1,0,0
0.0,1576135327675,1,0,0
0.0,1576135328125,1,0,0
0.0,1576135328575,1,0,0
0.0,1576135329026,1,0,0
0.002,1576135329475,1,0,0
-0.002,1576135329925,1,0,0
0.0,1576135330375,1,0,0
0.0,1576135330825,1,0,0
0.0,1576135331275,1,0,0
0.001,1576135331725,1,0,0
0.001,1576135332175,1,0,0
0.0,1576135332625,1,0,0
0.0,1576135333075,1,0,0
0.001,1576135333525,1,0,0
0.0,1576135333975,1,0,0
0.001,1576135334426,1,0,0
0.0,1576135334875,1,0,0
0.0,1576135335325,1,0,0
0.0,1576135335775,1,0,0
-0.001,1576135336225,1,0,0
-0.001,1576135336675,1,0,0
-0.001,1576135337125,1,0,0
0.0,1576135337575,1,0,0
0.0,1576135338025,1,0,0
0.001,1576135338475,1,0,0
0.001,1576135338925,1,0,0
0.001,1576135339375,1,0,0
0.0,1576135339825,1,0,0
0.0,1576135340275,1,0,0
0.0,1576135340725,1,0,0
-0.001,1576135341175,1,0,0
0.001,1576135341625,1,0,0
0.0,1576135342075,1,0,0
0.001,1576135342525,1,0,0
0.002,1576135342975,1,0,0
0.0,1576135343425,1,0,0
0.0,1576135343875,1,0,0
0.0,1576135344325,1,0,0
0.0,1576135344775,1,0,0
-0.001,1576135345225,1,0,0
0.0,1576135345675,1,0,0
0.0,1576135346125,1,0,0
0.0,1576135346575,1,0,0
0.0,1576135347025,1,0,0
0.0,1576135347475,1,0,0
0.0,1576135347935,1,0,0
0.0,1576135348385,1,0,0
0.0,1576135348835,1,0,0
0.0,1576135349285,1,0,0
0.0,1576135349735,1,0,0
0.0,1576135350185,1,0,0
0.0,1576135350635,1,0,0
0.0,1576135351085,1,0,0
0.001,1576135351535,1,0,0
0.001,1576135351995,1,0,0
0.001,1576135352445,1,0,0
0.0,1576135352895,1,0,0
0.0,1576135353345,1,0,0
0.001,1576135353795,1,0,0
0.001,1576135354245,1,0,0
0.0,1576135354695,1,0,0
0.001,1576135355145,1,0,0
0.0,1576135355595,1,0,0
0.0,1576135356045,1,0,0
