steer_data,Timestamp,Action,Bump,Traffic congestion
71.6,1576134974407,4,0,0
68.4,1576134974862,4,0,0
61.6,1576134975307,4,0,0
45.7,1576134975757,4,0,0
20.0,1576134976212,4,0,0
2.2,1576134976662,4,0,0
-11.3,1576134977107,4,0,0
-36.6,1576134977562,4,0,0
-40.2,1576134978007,4,0,0
-35.1,1576134978457,4,0,0
-6.6,1576134978907,4,0,0
-3.2,1576134979368,4,0,0
-1.2,1576134979818,4,0,0
0.3,1576134980267,1,0,0
1.2,1576134980718,1,0,0
0.8,1576134981167,1,0,0
-1.2,1576134981618,1,0,0
-1.2,1576134982073,1,0,0
0.5,1576134982517,1,0,0
1.4,1576134982968,1,0,0
2.2,1576134983417,1,0,0
2.5,1576134983873,1,0,0
4.0,1576134984322,1,0,0
2.8,1576134984772,1,0,0
3.1,1576134985222,1,0,0
3.5,1576134985673,1,0,0
4.1,1576134986121,1,0,0
10.2,1576134986566,1,0,0
10.4,1576134987021,1,0,0
9.7,1576134987473,1,0,0
9.1,1576134987921,1,0,0
3.1,1576134988371,1,0,0
-14.1,1576134988821,1,0,0
-20.2,1576134989272,1,0,0
-17.2,1576134989721,1,0,0
-11.7,1576134990171,1,0,0
3.3,1576134990621,1,0,0
7.6,1576134991072,1,0,0
8.4,1576134991521,1,0,0
5.2,1576134991971,1,0,0
5.1,1576134992421,1,0,0
4.9,1576134992872,1,0,0
4.9,1576134993321,1,0,0
3.0,1576134993771,1,0,0
3.0,1576134994221,1,0,0
2.8,1576134994672,1,0,0
2.8,1576134995121,1,0,0
1.2,1576134995571,1,0,0
1.8,1576134996021,1,0,0
1.2,1576134996472,1,0,0
-0.3,1576134996921,1,0,0
-0.4,1576134997371,1,0,0
-0.4,1576134997821,1,0,0
1.6,1576134998272,1,0,0
0.4,1576134998721,1,0,0
0.4,1576134999171,1,0,0
0.1,1576134999621,1,0,0
-0.5,1576135000072,1,0,0
0.8,1576135000521,1,0,0
3.4,1576135000971,1,0,0
3.6,1576135001421,1,0,0
4.6,1576135001871,1,0,0
3.5,1576135002330,1,0,0
4.5,1576135002780,1,0,0
4.4,1576135003230,1,0,0
3.9,1576135003680,1,0,0
3.8,1576135004130,1,0,0
3.8,1576135004580,1,0,0
3.0,1576135005030,1,0,0
