steer_data,Timestamp,Action,Bump,Traffic congestion
-61.014999999999986,1577001465861,3,0,0
-38.83500000000001,1577001466800,3,0,0
-46.92500000000001,1577001467740,3,0,0
-51.58500000000001,1577001468680,3,0,0
-70.055,1577001469630,3,0,0
-87.785,1577001470570,3,0,0
-52.80500000000001,1577001471557,3,0,0
5.474999999999994,1577001472460,3,0,0
-50.155,1577001473400,3,0,0
-54.345,1577001474339,3,0,0
-36.60499999999999,1577001475280,3,0,0
-16.685000000000002,1577001476219,3,0,0
-6.444999999999993,1577001477160,1,0,0
-1.2949999999999875,1577001478146,1,0,0
-5.64500000000001,1577001479060,1,0,0
-2.0149999999999864,1577001479999,1,0,0
-6.034999999999997,1577001480939,1,0,0
-3.384999999999991,1577001481879,1,0,0
-0.33500000000000796,1577001482819,1,0,0
-4.185000000000002,1577001483769,1,0,0
-6.2949999999999875,1577001484719,1,0,0
-1.3050000000000068,1577001485739,9,0,0
-1.2949999999999875,1577001486679,9,0,0
-3.384999999999991,1577001487619,9,0,0
-9.164999999999992,1577001488559,9,0,0
-11.724999999999994,1577001489547,9,0,0
-15.764999999999986,1577001490449,9,0,0
-9.585000000000008,1577001491389,9,0,0
-3.6750000000000114,1577001492329,9,0,0
-4.155000000000001,1577001493269,9,0,0
-8.775000000000006,1577001494209,9,0,0
-4.735000000000014,1577001495149,9,0,0
-4.724999999999994,1577001496089,9,0,0
-1.0550000000000068,1577001497029,9,0,0
1.9550000000000125,1577001497969,9,0,0
2.0449999999999875,1577001498909,1,0,0
1.9449999999999932,1577001499849,1,0,0
1.4950000000000045,1577001500799,1,0,0
3.335000000000008,1577001501739,1,0,0
4.784999999999997,1577001502679,1,0,0
6.155000000000001,1577001503619,4,0,0
8.094999999999999,1577001504569,4,0,0
26.92500000000001,1577001505519,4,0,0
18.944999999999993,1577001506469,4,0,0
-7.724999999999994,1577001507409,4,0,0
-2.2150000000000034,1577001508349,4,0,0
0.8050000000000068,1577001509289,4,0,0
1.1750000000000114,1577001510229,1,0,0
5.175000000000011,1577001511169,1,0,0
5.14500000000001,1577001512129,1,0,0
5.134999999999991,1577001513069,1,0,0
5.134999999999991,1577001514009,1,0,0
5.935000000000002,1577001514959,1,0,0
8.235000000000014,1577001515899,1,0,0
6.074999999999989,1577001516849,1,0,0
5.14500000000001,1577001517789,1,0,0
3.2150000000000034,1577001518729,1,0,0
0.625,1577001519669,1,0,0
1.3050000000000068,1577001520609,1,0,0
2.0749999999999886,1577001521549,1,0,0
5.164999999999992,1577001522488,1,0,0
3.7549999999999955,1577001523419,1,0,0
3.335000000000008,1577001524359,1,0,0
3.085000000000008,1577001525298,1,0,0
2.4250000000000114,1577001526238,1,0,0
1.664999999999992,1577001527168,1,0,0
1.2150000000000034,1577001528109,1,0,0
3.055000000000007,1577001529048,1,0,0
2.444999999999993,1577001529988,1,0,0
6.39500000000001,1577001530928,1,0,0
6.5449999999999875,1577001531859,1,0,0
3.664999999999992,1577001532798,1,0,0
1.8249999999999886,1577001533728,1,0,0
1.2350000000000136,1577001534659,1,0,0
-2.2949999999999875,1577001535598,1,0,0
2.094999999999999,1577001536538,1,0,0
1.4550000000000125,1577001537488,1,0,0
3.555000000000007,1577001538428,1,0,0
4.134999999999991,1577001539368,1,0,0
2.094999999999999,1577001540308,1,0,0
3.0250000000000057,1577001541238,1,0,0
2.384999999999991,1577001542168,1,0,0
3.9250000000000114,1577001543118,1,0,0
