speed_data,Timestamp,Action,Bump,Traffic congestion
15,1577001465917,3,0,0
16,1577001466406,3,0,0
15,1577001466856,3,0,0
15,1577001467346,3,0,0
15,1577001467796,3,0,0
16,1577001468286,3,0,0
16,1577001468736,3,0,0
17,1577001469236,3,0,0
17,1577001469686,3,0,0
18,1577001470176,3,0,0
19,1577001470627,3,0,0
19,1577001471126,3,0,0
19,1577001471576,3,0,0
19,1577001472066,3,0,0
18,1577001472516,3,0,0
19,1577001473006,3,0,0
20,1577001473456,3,0,0
21,1577001473946,3,0,0
20,1577001474396,3,0,0
21,1577001474886,3,0,0
22,1577001475336,3,0,0
23,1577001475826,3,0,0
24,1577001476276,3,0,0
24,1577001476766,3,0,0
25,1577001477216,1,0,0
25,1577001477716,1,0,0
26,1577001478166,1,0,0
27,1577001478656,1,0,0
29,1577001479116,1,0,0
29,1577001479606,1,0,0
29,1577001480056,1,0,0
30,1577001480546,1,0,0
30,1577001480996,1,0,0
29,1577001481486,1,0,0
29,1577001481936,1,0,0
29,1577001482426,1,0,0
30,1577001482876,1,0,0
30,1577001483366,1,0,0
30,1577001483826,1,0,0
30,1577001484316,1,0,0
29,1577001484776,1,0,0
29,1577001485267,9,0,0
29,1577001485796,9,0,0
29,1577001486286,9,0,0
29,1577001486736,9,0,0
29,1577001487226,9,0,0
29,1577001487676,9,0,0
29,1577001488166,9,0,0
30,1577001488617,9,0,0
31,1577001489116,9,0,0
32,1577001489566,9,0,0
33,1577001490056,9,0,0
33,1577001490506,9,0,0
34,1577001490996,9,0,0
34,1577001491446,9,0,0
34,1577001491936,9,0,0
34,1577001492387,9,0,0
34,1577001492876,9,0,0
33,1577001493326,9,0,0
34,1577001493816,9,0,0
34,1577001494268,9,0,0
34,1577001494756,9,0,0
34,1577001495207,9,0,0
34,1577001495696,9,0,0
34,1577001496146,9,0,0
34,1577001496636,9,0,0
34,1577001497087,9,0,0
34,1577001497576,9,0,0
34,1577001498027,9,0,0
34,1577001498516,1,0,0
34,1577001498968,1,0,0
34,1577001499456,1,0,0
34,1577001499906,1,0,0
34,1577001500396,1,0,0
33,1577001500856,1,0,0
34,1577001501346,1,0,0
33,1577001501796,1,0,0
33,1577001502286,1,0,0
32,1577001502736,1,0,0
32,1577001503226,1,0,0
32,1577001503676,4,0,0
32,1577001504176,4,0,0
32,1577001504626,4,0,0
32,1577001505126,4,0,0
32,1577001505576,4,0,0
32,1577001506076,4,0,0
32,1577001506526,4,0,0
32,1577001507016,4,0,0
32,1577001507468,4,0,0
32,1577001507956,4,0,0
33,1577001508406,4,0,0
33,1577001508896,4,0,0
33,1577001509346,4,0,0
33,1577001509836,4,0,0
33,1577001510286,1,0,0
33,1577001510776,1,0,0
33,1577001511226,1,0,0
33,1577001511736,1,0,0
34,1577001512186,1,0,0
35,1577001512676,1,0,0
35,1577001513126,1,0,0
35,1577001513616,1,0,0
35,1577001514067,1,0,0
36,1577001514556,1,0,0
36,1577001515016,1,0,0
37,1577001515506,1,0,0
37,1577001515956,1,0,0
37,1577001516456,1,0,0
38,1577001516896,1,0,0
38,1577001517396,1,0,0
38,1577001517846,1,0,0
37,1577001518336,1,0,0
37,1577001518786,1,0,0
36,1577001519276,1,0,0
37,1577001519726,1,0,0
36,1577001520216,1,0,0
37,1577001520666,1,0,0
37,1577001521156,1,0,0
37,1577001521606,1,0,0
38,1577001522096,1,0,0
39,1577001522536,1,0,0
39,1577001523026,1,0,0
39,1577001523476,1,0,0
40,1577001523966,1,0,0
40,1577001524416,1,0,0
41,1577001524906,1,0,0
41,1577001525356,1,0,0
41,1577001525846,1,0,0
42,1577001526286,1,0,0
42,1577001526776,1,0,0
42,1577001527226,1,0,0
42,1577001527716,1,0,0
42,1577001528166,1,0,0
41,1577001528656,1,0,0
42,1577001529106,1,0,0
42,1577001529596,1,0,0
42,1577001530046,1,0,0
43,1577001530536,1,0,0
44,1577001530976,1,0,0
44,1577001531466,1,0,0
45,1577001531916,1,0,0
45,1577001532406,1,0,0
46,1577001532846,1,0,0
48,1577001533336,1,0,0
48,1577001533776,1,0,0
49,1577001534266,1,0,0
50,1577001534716,1,0,0
51,1577001535206,1,0,0
51,1577001535656,1,0,0
53,1577001536146,1,0,0
52,1577001536596,1,0,0
52,1577001537086,1,0,0
50,1577001537546,1,0,0
52,1577001538036,1,0,0
52,1577001538486,1,0,0
53,1577001538976,1,0,0
53,1577001539426,1,0,0
53,1577001539916,1,0,0
54,1577001540356,1,0,0
54,1577001540846,1,0,0
55,1577001541286,1,0,0
56,1577001541776,1,0,0
55,1577001542226,1,0,0
55,1577001542716,1,0,0
55,1577001543166,1,0,0
56,1577001543656,1,0,0
56,1577001544116,1,0,0
57,1577001544616,1,0,0
57,1577001545066,1,0,0
57,1577001545556,1,0,0
58,1577001546006,1,0,0
58,1577001546496,1,0,0
59,1577001546936,1,0,0
59,1577001547426,1,0,0
60,1577001547866,1,0,0
60,1577001548356,1,0,0
61,1577001548796,1,0,0
61,1577001549286,1,0,0
62,1577001549736,1,0,0
