DT_lateralAcc,Timestamp,Action,Bump,Traffic congestion
-0.01,1569397134673.0,0,0,0
0.0,1569397135134.0,0,0,0
-0.01,1569397135594.0,0,0,0
0.0,1569397136054.0,0,0,0
0.0,1569397136524.0,0,0,0
0.0,1569397136984.0,0,0,0
-0.01,1569397137444.0,0,0,0
-0.01,1569397137913.0,0,0,0
0.0,1569397138374.0,0,0,0
-0.01,1569397138834.0,0,0,0
-0.01,1569397139294.0,0,0,0
0.0,1569397139755.0,0,0,0
-0.01,1569397140214.0,0,0,0
-0.01,1569397140674.0,0,0,0
-0.01,1569397141144.0,0,0,0
0.0,1569397141604.0,0,0,0
-0.01,1569397142087.0,0,0,0
-0.01,1569397142524.0,0,0,0
-0.01,1569397142984.0,0,0,0
-0.01,1569397143444.0,0,0,0
0.0,1569397143914.0,0,0,0
-0.01,1569397144364.0,0,0,0
0.0,1569397144824.0,0,0,0
-0.01,1569397145283.0,0,0,0
0.0,1569397145746.0,0,0,0
-0.01,1569397146203.0,10,0,0
0.0,1569397146664.0,10,0,0
0.0,1569397147124.0,10,0,0
0.0,1569397147594.0,10,0,0
0.0,1569397148054.0,10,0,0
0.0,1569397148513.0,10,0,0
0.0,1569397148974.0,10,0,0
0.02,1569397149434.0,10,0,0
0.01,1569397149894.0,10,0,0
-0.01,1569397150353.0,10,0,0
-0.05,1569397150814.0,10,0,0
-0.02,1569397151271.0,10,0,0
-0.04,1569397151724.0,10,0,0
-0.02,1569397152193.0,10,0,0
-0.01,1569397152664.0,10,0,0
0.0,1569397153124.0,10,0,0
-0.01,1569397153584.0,10,0,0
0.0,1569397154044.0,10,0,0
-0.01,1569397154504.0,10,0,0
0.0,1569397154964.0,10,0,0
0.0,1569397155424.0,10,0,0
-0.01,1569397155884.0,10,0,0
-0.03,1569397156344.0,10,0,0
-0.03,1569397156805.0,10,0,0
-0.02,1569397157272.0,10,0,0
-0.01,1569397157724.0,10,0,0
-0.02,1569397158184.0,10,0,0
-0.03,1569397158644.0,10,0,0
-0.06,1569397159104.0,10,0,0
-0.07,1569397159564.0,10,0,0
-0.06,1569397160047.0,10,0,0
-0.02,1569397160484.0,10,0,0
-0.01,1569397160943.0,2,0,0
0.0,1569397161404.0,2,0,0
-0.02,1569397161879.0,2,0,0
0.0,1569397162334.0,2,0,0
0.0,1569397162794.0,2,0,0
0.0,1569397163274.0,2,0,0
0.0,1569397163724.0,2,0,0
0.0,1569397164184.0,2,0,0
0.03,1569397164654.0,2,0,0
0.04,1569397165114.0,2,0,0
0.0,1569397165575.0,2,0,0
-0.02,1569397166034.0,2,0,0
0.0,1569397166505.0,2,0,0
0.0,1569397166964.0,2,0,0
-0.01,1569397167414.0,2,0,0
-0.06,1569397167890.0,2,0,0
-0.02,1569397168334.0,1,0,0
-0.02,1569397168794.0,1,0,0
-0.03,1569397169269.0,1,0,0
-0.01,1569397169714.0,1,0,0
-0.02,1569397170174.0,1,0,0
-0.01,1569397170624.0,1,0,0
-0.02,1569397171094.0,1,0,0
-0.02,1569397171554.0,1,0,0
-0.01,1569397172013.0,1,0,0
0.0,1569397172474.0,1,0,0
-0.01,1569397172934.0,2,0,0
0.04,1569397173384.0,2,0,0
0.04,1569397173844.0,2,0,0
0.05,1569397174304.0,2,0,0
0.1,1569397174797.0,2,0,0
0.1,1569397175224.0,2,0,0
0.06,1569397175684.0,2,0,0
-0.02,1569397176144.0,2,0,0
-0.04,1569397176604.0,2,0,0
-0.04,1569397177064.0,1,0,0
-0.01,1569397177524.0,1,0,0
-0.04,1569397177994.0,1,0,0
-0.02,1569397178444.0,1,0,0
-0.02,1569397178914.0,1,0,0
-0.02,1569397179364.0,1,0,0
0.02,1569397179824.0,4,0,0
0.05,1569397180285.0,4,0,0
0.05,1569397180744.0,4,0,0
0.05,1569397181204.0,4,0,0
0.0,1569397181664.0,4,0,0
-0.02,1569397182135.0,4,0,0
-0.04,1569397182584.0,4,0,0
-0.08,1569397183054.0,4,0,0
-0.11,1569397183514.0,4,0,0
-0.08,1569397183976.0,4,0,0
-0.06,1569397184424.0,4,0,0
0.0,1569397184885.0,4,0,0
0.0,1569397185344.0,1,0,0
-0.02,1569397185804.0,1,0,0
-0.01,1569397186274.0,1,0,0
-0.02,1569397186734.0,1,0,0
-0.02,1569397187194.0,1,0,0
-0.01,1569397187654.0,2,1,0
0.04,1569397188114.0,2,1,0
0.07,1569397188575.0,2,1,0
0.09,1569397189034.0,2,1,0
0.02,1569397189494.0,2,1,0
0.14,1569397189954.0,2,1,0
0.13,1569397190414.0,2,1,0
0.1,1569397190874.0,2,1,0
0.11,1569397191324.0,2,1,0
0.14,1569397191786.0,2,1,0
0.13,1569397192244.0,2,1,0
-0.01,1569397192705.0,2,1,0
0.0,1569397193164.0,2,1,0
-0.01,1569397193614.0,2,1,0
-0.05,1569397194074.0,2,1,0
-0.03,1569397194534.0,2,1,0
-0.02,1569397195004.0,2,1,0
-0.03,1569397195464.0,0,0,0
0.0,1569397195914.0,0,0,0
-0.01,1569397196374.0,0,0,0
0.0,1569397196834.0,2,1,0
0.0,1569397197294.0,2,1,0
0.0,1569397197769.0,2,1,0
-0.01,1569397198214.0,2,1,0
0.0,1569397198674.0,2,1,0
0.01,1569397199134.0,2,1,0
0.02,1569397199594.0,2,1,0
0.03,1569397200054.0,2,1,0
0.04,1569397200504.0,2,1,0
0.09,1569397200974.0,2,1,0
0.1,1569397201434.0,2,1,0
0.09,1569397201894.0,2,1,0
0.06,1569397202344.0,2,1,0
0.04,1569397202804.0,2,1,0
0.01,1569397203270.0,2,1,0
-0.02,1569397203724.0,2,1,0
-0.01,1569397204184.0,2,1,0
0.01,1569397204643.0,2,1,0
0.01,1569397205104.0,2,1,0
0.0,1569397205564.0,2,1,0
-0.01,1569397206024.0,2,1,0
-0.02,1569397206484.0,1,0,0
-0.04,1569397206943.0,1,0,0
-0.01,1569397207404.0,1,0,0
-0.01,1569397207864.0,1,0,0
0.0,1569397208334.0,1,0,0
0.0,1569397208784.0,1,0,0
-0.01,1569397209243.0,1,0,0
0.0,1569397209714.0,1,0,0
-0.02,1569397210174.0,1,0,0
-0.02,1569397210634.0,1,0,0
-0.03,1569397211094.0,1,0,0
-0.04,1569397211564.0,3,0,0
-0.07,1569397212024.0,3,0,0
-0.07,1569397212484.0,3,0,0
-0.15,1569397212944.0,3,0,0
-0.13,1569397213404.0,3,0,0
-0.09,1569397213864.0,3,0,0
-0.08,1569397214324.0,3,0,0
0.0,1569397214784.0,3,0,0
0.02,1569397215244.0,3,0,0
0.02,1569397215704.0,1,0,0
-0.01,1569397216154.0,1,0,0
-0.05,1569397216624.0,1,0,0
-0.01,1569397217074.0,1,0,0
-0.01,1569397217534.0,1,0,0
-0.02,1569397218004.0,1,0,0
-0.01,1569397218454.0,1,0,0
-0.01,1569397218914.0,1,0,0
0.0,1569397219374.0,1,0,0
-0.01,1569397219844.0,1,0,0
0.0,1569397220294.0,1,0,0
0.0,1569397220754.0,1,0,0
0.0,1569397221214.0,1,0,0
0.0,1569397221675.0,1,0,0
0.0,1569397222144.0,1,0,0
0.0,1569397222604.0,1,0,0
0.0,1569397223064.0,1,0,0
0.0,1569397223524.0,1,0,0
0.0,1569397223983.0,1,0,0
0.0,1569397224434.0,1,0,0
0.0,1569397224904.0,1,0,0
0.04,1569397225364.0,2,0,0
0.05,1569397225824.0,2,0,0
0.07,1569397226284.0,2,0,0
0.1,1569397226744.0,2,0,0
0.11,1569397227204.0,2,0,0
0.08,1569397227663.0,2,0,0
0.02,1569397228124.0,2,0,0
-0.01,1569397228584.0,2,0,0
-0.01,1569397229044.0,2,0,0
-0.01,1569397229504.0,1,0,0
-0.02,1569397229964.0,1,0,0
-0.01,1569397230423.0,1,0,0
-0.02,1569397230884.0,1,0,0
0.0,1569397231344.0,1,0,0
-0.03,1569397231804.0,1,0,0
-0.01,1569397232264.0,1,0,0
-0.02,1569397232724.0,1,0,0
-0.01,1569397233184.0,1,0,0
-0.02,1569397233644.0,1,0,0
-0.01,1569397234104.0,1,0,0
-0.01,1569397234564.0,1,0,0
-0.01,1569397235024.0,1,0,0
0.0,1569397235483.0,1,0,0
-0.02,1569397235944.0,1,0,0
-0.02,1569397236393.0,1,0,0
-0.02,1569397236864.0,1,0,0
-0.02,1569397237324.0,1,0,0
-0.03,1569397237784.0,1,0,0
-0.01,1569397238244.0,1,0,0
-0.02,1569397238703.0,2,0,0
0.01,1569397239164.0,2,0,0
0.04,1569397239624.0,2,0,0
0.05,1569397240094.0,2,0,0
0.07,1569397240554.0,2,0,0
0.13,1569397241014.0,2,0,0
0.14,1569397241474.0,2,0,0
0.16,1569397241934.0,2,0,0
0.17,1569397242394.0,2,0,0
0.13,1569397242854.0,2,0,0
0.06,1569397243314.0,2,0,0
0.0,1569397243773.0,2,0,0
-0.01,1569397244234.0,2,0,0
-0.03,1569397244694.0,2,0,0
-0.01,1569397245154.0,1,0,0
0.0,1569397245613.0,1,0,0
-0.01,1569397246084.0,1,0,0
-0.01,1569397246534.0,1,0,0
-0.01,1569397246994.0,1,0,0
0.0,1569397247454.0,1,0,0
0.0,1569397247914.0,1,0,0
0.0,1569397248374.0,1,0,0
0.0,1569397248835.0,1,0,0
-0.01,1569397249305.0,1,0,0
-0.02,1569397249765.0,1,0,0
0.0,1569397250224.0,1,0,0
0.0,1569397250685.0,1,0,0
-0.01,1569397251145.0,1,0,0
-0.02,1569397251605.0,1,0,0
-0.01,1569397252065.0,1,0,0
-0.01,1569397252525.0,1,0,0
-0.02,1569397252985.0,1,0,0
-0.01,1569397253445.0,1,0,0
-0.01,1569397253915.0,1,0,0
-0.01,1569397254374.0,1,0,0
0.0,1569397254834.0,1,0,0
0.02,1569397255305.0,2,0,0
0.07,1569397255755.0,2,0,0
0.08,1569397256215.0,2,0,0
0.11,1569397256675.0,2,0,0
0.13,1569397257144.0,2,0,0
0.16,1569397257605.0,2,0,0
0.17,1569397258065.0,2,0,0
0.11,1569397258524.0,2,0,0
0.04,1569397258994.0,2,0,0
-0.01,1569397259445.0,2,0,0
-0.02,1569397259905.0,2,0,0
-0.04,1569397260364.0,2,0,0
-0.03,1569397260835.0,1,0,0
-0.02,1569397261295.0,1,0,0
0.0,1569397261755.0,1,0,0
0.0,1569397262225.0,1,0,0
0.0,1569397262685.0,1,0,0
-0.01,1569397263144.0,1,0,0
-0.02,1569397263605.0,1,0,0
-0.02,1569397264065.0,1,0,0
-0.01,1569397264525.0,1,0,0
-0.01,1569397264985.0,1,0,0
0.0,1569397265444.0,1,0,0
0.0,1569397265903.0,1,0,0
0.0,1569397266364.0,1,0,0
0.0,1569397266825.0,1,0,0
0.0,1569397267306.0,2,0,0
0.05,1569397267745.0,2,0,0
0.09,1569397268205.0,2,0,0
0.11,1569397268665.0,2,0,0
0.09,1569397269123.0,2,0,0
0.08,1569397269585.0,2,0,0
0.05,1569397270046.0,2,0,0
-0.01,1569397270504.0,2,0,0
-0.02,1569397270965.0,2,0,0
0.03,1569397271423.0,1,0,0
0.04,1569397271885.0,1,0,0
-0.01,1569397272334.0,1,0,0
0.0,1569397272795.0,1,0,0
-0.01,1569397273255.0,1,0,0
0.0,1569397273725.0,1,0,0
0.0,1569397274185.0,1,0,0
-0.02,1569397274645.0,1,0,0
-0.04,1569397275104.0,1,0,0
-0.02,1569397275565.0,1,0,0
-0.02,1569397276025.0,1,0,0
-0.02,1569397276475.0,1,0,0
-0.02,1569397276934.0,3,0,0
-0.05,1569397277394.0,3,0,0
-0.06,1569397277855.0,3,0,0
-0.05,1569397278315.0,3,0,0
-0.05,1569397278790.0,3,0,0
-0.06,1569397279245.0,3,0,0
-0.12,1569397279705.0,3,0,0
-0.12,1569397280165.0,3,0,0
-0.08,1569397280624.0,3,0,0
-0.07,1569397281094.0,3,0,0
-0.09,1569397281555.0,3,0,0
-0.05,1569397282015.0,3,0,0
-0.04,1569397282475.0,3,0,0
-0.12,1569397282945.0,3,0,0
-0.07,1569397283405.0,3,0,0
0.02,1569397283864.0,3,0,0
0.01,1569397284325.0,1,0,0
-0.02,1569397284791.0,1,0,0
0.0,1569397285263.0,1,0,0
-0.02,1569397285705.0,1,0,0
-0.01,1569397286164.0,1,0,0
-0.02,1569397286625.0,1,0,0
-0.02,1569397287095.0,1,0,0
-0.01,1569397287545.0,1,0,0
-0.01,1569397288015.0,1,0,0
0.0,1569397288475.0,2,0,0
0.02,1569397288934.0,2,0,0
0.01,1569397289395.0,2,0,0
0.07,1569397289854.0,2,0,0
0.06,1569397290315.0,2,0,0
0.1,1569397290786.0,2,0,0
0.12,1569397291236.0,2,0,0
0.05,1569397291685.0,2,0,0
0.01,1569397292145.0,2,0,0
-0.03,1569397292634.0,2,0,0
-0.02,1569397293065.0,2,0,0
-0.04,1569397293525.0,1,0,0
-0.02,1569397293995.0,1,0,0
0.0,1569397294455.0,1,0,0
-0.02,1569397294915.0,1,0,0
-0.02,1569397295375.0,1,0,0
-0.03,1569397295836.0,1,0,0
-0.03,1569397296295.0,1,0,0
0.0,1569397296755.0,1,0,0
-0.02,1569397297215.0,1,0,0
-0.01,1569397297675.0,1,0,0
-0.02,1569397298135.0,1,0,0
-0.02,1569397298595.0,1,0,0
-0.02,1569397299055.0,1,0,0
-0.02,1569397299514.0,1,0,0
-0.03,1569397299975.0,1,0,0
-0.01,1569397300435.0,1,0,0
0.0,1569397300895.0,1,0,0
-0.02,1569397301365.0,1,0,0
-0.02,1569397301825.0,1,0,0
-0.02,1569397302288.0,1,0,0
-0.02,1569397302745.0,1,0,0
0.0,1569397303250.0,2,1,0
0.02,1569397303665.0,2,1,0
0.05,1569397304135.0,2,1,0
0.1,1569397304585.0,2,1,0
0.13,1569397305055.0,2,1,0
0.18,1569397305505.0,2,1,0
0.25,1569397305975.0,2,1,0
0.15,1569397306435.0,2,1,0
0.09,1569397306895.0,2,1,0
0.01,1569397307354.0,2,1,0
0.0,1569397307815.0,2,1,0
-0.05,1569397308265.0,2,1,0
0.01,1569397308725.0,2,1,0
-0.01,1569397309185.0,1,1,0
0.0,1569397309645.0,1,1,0
-0.01,1569397310115.0,1,1,0
-0.01,1569397310565.0,1,1,0
0.0,1569397311025.0,1,1,0
0.0,1569397311495.0,1,1,0
0.0,1569397311955.0,1,1,0
0.0,1569397312415.0,1,1,0
0.0,1569397312878.0,2,1,0
0.11,1569397313335.0,2,1,0
0.18,1569397313795.0,2,1,0
0.21,1569397314255.0,2,1,0
0.22,1569397314715.0,2,1,0
0.16,1569397315175.0,2,1,0
0.14,1569397315635.0,2,1,0
0.11,1569397316095.0,2,1,0
0.14,1569397316555.0,2,1,0
0.02,1569397317015.0,2,1,0
0.0,1569397317475.0,2,1,0
0.0,1569397317935.0,1,0,0
0.0,1569397318395.0,1,0,0
-0.01,1569397318855.0,3,0,0
-0.01,1569397319315.0,3,0,0
-0.08,1569397319777.0,3,0,0
-0.12,1569397320245.0,3,0,0
-0.15,1569397320705.0,3,0,0
-0.11,1569397321165.0,3,0,0
-0.09,1569397321625.0,3,0,0
-0.02,1569397322095.0,3,0,0
0.0,1569397322546.0,3,0,0
-0.02,1569397323015.0,1,0,0
-0.04,1569397323475.0,1,0,0
0.0,1569397323935.0,1,0,0
0.0,1569397324395.0,1,0,0
0.0,1569397324855.0,1,0,0
0.0,1569397325315.0,1,0,0
0.0,1569397325775.0,1,0,0
0.0,1569397326245.0,1,0,0
0.0,1569397326705.0,1,0,0
0.0,1569397327165.0,1,0,0
-0.01,1569397327615.0,1,0,0
0.0,1569397328085.0,1,0,0
0.0,1569397328535.0,1,0,0
-0.01,1569397329005.0,1,0,0
0.0,1569397329455.0,1,0,0
0.0,1569397329915.0,1,0,0
0.0,1569397330384.0,1,0,0
0.01,1569397330845.0,1,0,0
0.0,1569397331309.0,1,0,0
0.02,1569397331755.0,1,0,0
-0.01,1569397332215.0,1,0,0
0.0,1569397332675.0,1,0,0
0.0,1569397333145.0,2,0,0
0.1,1569397333595.0,2,0,0
0.08,1569397334055.0,2,0,0
0.09,1569397334515.0,2,0,0
0.09,1569397334976.0,2,0,0
0.1,1569397335445.0,2,0,0
0.1,1569397335897.0,2,0,0
0.03,1569397336355.0,2,0,0
0.0,1569397336815.0,2,0,0
-0.02,1569397337288.0,2,0,0
-0.01,1569397337735.0,2,0,0
-0.02,1569397338205.0,1,0,0
-0.01,1569397338655.0,1,0,0
-0.01,1569397339115.0,1,0,0
-0.01,1569397339575.0,1,0,0
-0.02,1569397340035.0,1,0,0
-0.02,1569397340495.0,1,0,0
-0.02,1569397340955.0,1,0,0
0.0,1569397341405.0,1,0,0
-0.01,1569397341866.0,1,0,0
-0.01,1569397342325.0,1,0,0
0.01,1569397342787.0,1,0,0
0.0,1569397343245.0,1,0,0
0.0,1569397343715.0,1,0,0
-0.01,1569397344175.0,1,0,0
-0.01,1569397344625.0,1,0,0
-0.01,1569397345085.0,1,0,0
-0.01,1569397345545.0,1,0,0
-0.02,1569397345995.0,1,0,0
-0.01,1569397346455.0,1,0,0
0.0,1569397346925.0,1,0,0
-0.01,1569397347375.0,1,0,0
-0.01,1569397347835.0,1,0,0
-0.01,1569397348306.0,1,0,0
0.0,1569397348755.0,1,0,0
-0.02,1569397349215.0,1,0,0
-0.01,1569397349675.0,1,0,0
-0.01,1569397350135.0,1,0,0
0.02,1569397350596.0,2,0,0
0.05,1569397351064.0,2,0,0
0.12,1569397351525.0,2,0,0
0.09,1569397351985.0,2,0,0
0.12,1569397352445.0,2,0,0
0.13,1569397352905.0,2,0,0
0.14,1569397353365.0,2,0,0
0.12,1569397353825.0,2,0,0
0.08,1569397354275.0,2,0,0
0.06,1569397354745.0,2,0,0
0.0,1569397355205.0,2,0,0
-0.01,1569397355665.0,2,0,0
-0.03,1569397356125.0,2,0,0
-0.02,1569397356575.0,1,0,0
-0.03,1569397357045.0,1,0,0
-0.01,1569397357505.0,1,0,0
-0.01,1569397357965.0,1,0,0
-0.02,1569397358425.0,1,0,0
-0.02,1569397358885.0,1,0,0
-0.01,1569397359345.0,1,0,0
-0.01,1569397359807.0,1,0,0
-0.01,1569397360265.0,1,0,0
-0.03,1569397360725.0,1,0,0
0.0,1569397361195.0,1,0,0
0.0,1569397361645.0,1,0,0
-0.03,1569397362115.0,5,0,0
-0.05,1569397362575.0,5,0,0
-0.08,1569397363035.0,5,0,0
-0.05,1569397363495.0,5,0,0
-0.03,1569397363955.0,5,0,0
0.0,1569397364415.0,5,0,0
0.02,1569397364875.0,5,0,0
0.05,1569397365335.0,5,0,0
0.05,1569397365802.0,5,0,0
0.06,1569397366255.0,5,0,0
0.01,1569397366705.0,5,0,0
-0.03,1569397367165.0,1,0,0
-0.02,1569397367625.0,1,0,0
-0.01,1569397368085.0,1,0,0
-0.01,1569397368545.0,1,0,0
-0.02,1569397369005.0,1,0,0
0.0,1569397369465.0,1,0,0
-0.01,1569397369925.0,1,0,0
0.0,1569397370385.0,1,0,0
-0.01,1569397370855.0,1,0,0
